,Live A Good Life,Hammering Lemon,Foreman,Last Renegade,Imperator,Add On,Irish Knight,Minehunter,Blessed Brother
11-01-2023 08:19:53.197119,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.8, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(18.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:19:54.299104,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.8, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(18.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:19:55.414155,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.8, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(18.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:19:56.539421,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.8, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(18.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:19:57.665035,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.8, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(18.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:19:58.796123,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.8, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(18.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:19:59.915903,"(8.5, 99999, 99990)","(3.8, 99999, 99990)","(2.8, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(18.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:01.006365,"(8.5, 99999, 99990)","(3.8, 99999, 99990)","(2.8, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(18.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:02.126884,"(8.5, 99999, 99990)","(3.8, 99999, 99990)","(2.8, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(18.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:03.246724,"(8.5, 99999, 99990)","(3.8, 99999, 99990)","(2.8, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(18.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:04.407007,"(8.5, 99999, 99990)","(3.8, 99999, 99990)","(2.8, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(18.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:05.573602,"(8.5, 99999, 99990)","(3.8, 99999, 99990)","(2.8, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:06.700237,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.8, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:07.815528,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.8, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:08.919756,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.8, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:10.021868,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.8, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:11.090859,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.8, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:12.188103,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:13.303124,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:14.453695,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:15.598479,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:16.743764,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:17.823507,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:18.918119,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:20.001769,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:21.075438,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:22.201505,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:23.296483,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:24.435009,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:25.562537,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:26.688818,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:27.784153,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:28.876829,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:29.971938,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:31.034741,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:32.148687,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:33.263583,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:34.362695,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:35.476671,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:36.637140,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:37.734696,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:38.832144,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:39.935508,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:41.013887,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:42.092736,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:43.222180,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:44.325774,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:45.470885,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:46.557306,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:47.649349,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:48.755463,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:49.834630,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:50.946377,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:52.102927,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:53.269476,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:54.430467,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:55.573287,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:56.751485,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:57.917641,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:20:59.013048,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:00.129237,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:01.347511,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:02.596280,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:03.747466,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:04.905114,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:06.056744,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:07.171101,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:08.288604,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:09.392609,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:10.501731,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:11.638869,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:12.784030,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:13.944542,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:15.100297,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:16.241027,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:17.376127,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:18.482953,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:19.622880,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:20.739897,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:21.862663,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:23.044129,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:24.235877,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:25.393798,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:26.663440,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:27.896188,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:29.150563,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(13.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:30.346680,"(8.5, 99999, 99990)","(3.9, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:31.544360,"(8.5, 99999, 99990)","(3.8, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:32.715834,"(8.5, 99999, 99990)","(3.8, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:33.907212,"(8.5, 99999, 99990)","(3.8, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:35.150962,"(8.5, 99999, 99990)","(3.8, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:36.562598,"(8.5, 99999, 99990)","(3.8, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:37.945779,"(8.5, 99999, 99990)","(3.8, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:39.305832,"(8.5, 99999, 99990)","(3.8, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:40.577025,"(8.5, 99999, 99990)","(3.8, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)"
11-01-2023 08:21:41.850044,"(8.5, 99999, 99990)","(3.8, 99999, 99990)","(2.7, 99999, 99990)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(20.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)","(15.0, 99999, 99990)"
