,Simon The Pieman,Right On Ramsay,Goldstar Portia,Rose Thorn,Edge Of Reason,Shane Baxter,Diamond Chipper,Ginger Shaw
05-01-2023 15:00:23.805699,"(5.5, 11.0, 9.6)","(19.0, 120.0, 90.29411764705883)","(2.2, 3.5, 2.3800000000000003)","(26.0, 210.0, 139.23076923076923)","(3.1, 5.3, 4.552173913043478)","(12.0, 32.0, 28.5)","(9.0, 18.5, 12.433333333333334)","(12.0, 29.0, 24.5)"
05-01-2023 15:00:24.977394,"(5.5, 11.0, 9.6)","(19.0, 120.0, 90.29411764705883)","(2.2, 3.5, 2.3800000000000003)","(26.0, 210.0, 139.23076923076923)","(3.1, 5.3, 4.552173913043478)","(12.0, 32.0, 28.5)","(9.0, 18.5, 12.433333333333334)","(12.0, 29.0, 24.5)"
05-01-2023 15:00:26.035744,"(5.5, 11.0, 9.6)","(19.0, 120.0, 90.29411764705883)","(2.2, 3.5, 2.3800000000000003)","(26.0, 210.0, 139.23076923076923)","(3.1, 5.3, 4.552173913043478)","(12.0, 32.0, 28.5)","(9.0, 18.5, 12.433333333333334)","(12.0, 29.0, 24.5)"
05-01-2023 15:00:27.180444,"(5.5, 11.0, 9.6)","(19.0, 120.0, 90.29411764705883)","(2.2, 3.5, 2.3800000000000003)","(26.0, 210.0, 139.23076923076923)","(3.1, 5.3, 4.552173913043478)","(12.0, 32.0, 28.5)","(9.0, 18.5, 12.433333333333334)","(12.0, 29.0, 24.5)"
05-01-2023 15:00:28.387717,"(5.5, 11.0, 9.6)","(19.0, 120.0, 90.29411764705883)","(2.2, 3.5, 2.3800000000000003)","(26.0, 210.0, 139.23076923076923)","(3.1, 5.3, 4.552173913043478)","(12.0, 32.0, 28.5)","(9.0, 18.5, 12.433333333333334)","(12.0, 29.0, 24.5)"
05-01-2023 15:00:29.819786,"(5.5, 11.0, 9.6)","(19.0, 120.0, 90.29411764705883)","(2.2, 3.5, 2.3800000000000003)","(26.0, 210.0, 139.23076923076923)","(3.1, 5.3, 4.552173913043478)","(12.0, 32.0, 28.5)","(9.0, 18.5, 12.433333333333334)","(12.0, 29.0, 24.5)"
05-01-2023 15:00:31.023858,"(5.5, 11.0, 9.6)","(19.0, 120.0, 90.29411764705883)","(2.2, 3.5, 3.1681481481481484)","(26.0, 210.0, 55.0)","(3.1, 5.3, 4.552173913043478)","(12.0, 32.0, 28.5)","(9.0, 18.5, 12.433333333333334)","(12.0, 29.0, 24.5)"
05-01-2023 15:00:32.268355,"(5.5, 11.0, 9.6)","(19.0, 120.0, 90.29411764705883)","(2.2, 3.5, 3.1681481481481484)","(26.0, 210.0, 55.0)","(3.1, 5.3, 4.552173913043478)","(12.0, 32.0, 28.5)","(9.0, 18.5, 12.433333333333334)","(12.0, 29.0, 24.5)"
05-01-2023 15:00:33.636534,"(5.5, 11.0, 9.6)","(19.0, 120.0, 90.29411764705883)","(2.2, 3.5, 3.1681481481481484)","(26.0, 210.0, 55.0)","(3.1, 5.3, 4.552173913043478)","(12.0, 32.0, 28.5)","(9.0, 18.5, 12.433333333333334)","(12.0, 29.0, 24.5)"
05-01-2023 15:00:34.884371,"(5.5, 11.0, 9.6)","(19.0, 120.0, 90.29411764705883)","(2.2, 3.5, 3.1681481481481484)","(26.0, 210.0, 55.0)","(3.1, 5.3, 4.552173913043478)","(12.0, 32.0, 28.5)","(9.0, 18.5, 12.433333333333334)","(12.0, 29.0, 24.5)"
05-01-2023 15:00:36.247600,"(5.5, 11.0, 9.6)","(19.0, 120.0, 90.29411764705883)","(2.2, 3.5, 3.1681481481481484)","(26.0, 210.0, 55.0)","(3.1, 5.3, 4.552173913043478)","(12.0, 32.0, 28.5)","(9.0, 18.5, 12.433333333333334)","(12.0, 29.0, 24.5)"
05-01-2023 15:00:37.557212,"(5.5, 11.0, 9.6)","(19.0, 120.0, 90.29411764705883)","(2.2, 3.5, 3.1681481481481484)","(26.0, 210.0, 55.0)","(3.1, 5.3, 4.552173913043478)","(12.0, 32.0, 28.5)","(9.0, 18.5, 12.433333333333334)","(12.0, 29.0, 24.5)"
05-01-2023 15:00:38.791581,"(5.5, 11.0, 9.6)","(19.0, 120.0, 90.29411764705883)","(2.2, 3.5, 3.1681481481481484)","(26.0, 210.0, 55.0)","(3.1, 5.3, 4.552173913043478)","(12.0, 32.0, 28.5)","(9.0, 18.5, 12.433333333333334)","(12.0, 29.0, 24.5)"
05-01-2023 15:00:39.940560,"(5.5, 11.0, 9.6)","(19.0, 120.0, 90.29411764705883)","(2.2, 3.5, 3.1681481481481484)","(26.0, 210.0, 55.0)","(3.1, 5.3, 4.552173913043478)","(12.0, 32.0, 28.5)","(9.0, 18.5, 12.433333333333334)","(12.0, 29.0, 24.5)"
05-01-2023 15:00:41.012132,"(5.5, 11.0, 9.6)","(19.0, 120.0, 90.29411764705883)","(2.2, 3.5, 3.1681481481481484)","(26.0, 210.0, 143.57142857142858)","(3.1, 5.3, 4.552173913043478)","(12.0, 32.0, 28.5)","(9.0, 18.5, 12.433333333333334)","(12.0, 29.0, 24.5)"
05-01-2023 15:00:42.149183,"(5.5, 11.0, 9.6)","(19.0, 120.0, 90.29411764705883)","(2.2, 3.5, 3.1681481481481484)","(26.0, 210.0, 143.57142857142858)","(3.1, 5.3, 4.552173913043478)","(12.0, 32.0, 28.5)","(9.0, 18.5, 12.433333333333334)","(12.0, 29.0, 24.5)"
05-01-2023 15:00:43.409978,"(5.5, 11.0, 9.6)","(19.0, 120.0, 90.29411764705883)","(2.2, 3.5, 3.1681481481481484)","(26.0, 210.0, 143.57142857142858)","(3.1, 5.3, 4.612)","(12.0, 32.0, 28.76923076923077)","(9.0, 18.5, 12.433333333333334)","(12.0, 29.0, 24.5)"
05-01-2023 15:00:44.627094,"(5.5, 11.0, 9.6)","(19.0, 120.0, 90.29411764705883)","(2.2, 3.5, 3.1681481481481484)","(26.0, 210.0, 145.84615384615384)","(3.1, 5.3, 4.612)","(12.0, 32.0, 28.76923076923077)","(9.0, 18.5, 12.433333333333334)","(12.0, 29.0, 24.5)"
05-01-2023 15:00:45.888411,"(5.5, 11.5, 7.285714285714286)","(19.0, 120.0, 90.29411764705883)","(2.2, 3.5, 3.1681481481481484)","(26.0, 200.0, 145.84615384615384)","(3.1, 5.3, 4.612)","(12.0, 32.0, 28.76923076923077)","(9.0, 18.5, 12.433333333333334)","(12.0, 29.0, 24.5)"
05-01-2023 15:00:47.050234,"(5.5, 11.5, 7.285714285714286)","(19.0, 120.0, 90.29411764705883)","(2.2, 3.5, 3.1681481481481484)","(26.0, 200.0, 145.84615384615384)","(3.1, 5.3, 4.612)","(12.0, 32.0, 28.76923076923077)","(9.0, 18.5, 12.433333333333334)","(12.0, 29.0, 24.5)"
05-01-2023 15:00:48.228544,"(5.5, 11.5, 7.285714285714286)","(19.0, 120.0, 90.29411764705883)","(2.2, 3.5, 2.3975)","(26.0, 200.0, 145.84615384615384)","(3.1, 5.3, 4.612)","(12.0, 32.0, 28.76923076923077)","(9.0, 18.5, 12.433333333333334)","(12.0, 29.0, 24.5)"
05-01-2023 15:00:49.372919,"(5.5, 11.5, 7.285714285714286)","(19.0, 120.0, 90.29411764705883)","(2.2, 3.5, 2.3975)","(26.0, 200.0, 145.84615384615384)","(3.1, 5.3, 4.612)","(12.0, 32.0, 28.76923076923077)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 24.5)"
05-01-2023 15:00:50.534439,"(5.5, 11.5, 7.285714285714286)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.3975)","(26.0, 200.0, 145.84615384615384)","(3.1, 5.3, 4.612)","(12.0, 32.0, 28.76923076923077)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 24.5)"
05-01-2023 15:00:51.756738,"(5.5, 11.5, 7.285714285714286)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.3975)","(26.0, 200.0, 145.84615384615384)","(3.1, 5.3, 4.612)","(12.0, 32.0, 28.76923076923077)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 24.5)"
05-01-2023 15:00:53.115914,"(5.5, 11.5, 7.285714285714286)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 200.0, 145.84615384615384)","(3.1, 5.3, 4.612)","(12.0, 32.0, 28.76923076923077)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 24.5)"
05-01-2023 15:00:54.395168,"(5.5, 11.5, 7.285714285714286)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 200.0, 145.84615384615384)","(3.1, 5.3, 4.612)","(12.0, 32.0, 28.76923076923077)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 24.5)"
05-01-2023 15:00:55.661196,"(5.5, 11.5, 7.285714285714286)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 200.0, 145.84615384615384)","(3.1, 5.3, 4.612)","(12.0, 32.0, 28.76923076923077)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 24.5)"
05-01-2023 15:00:57.059797,"(5.5, 11.5, 7.285714285714286)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 200.0, 145.84615384615384)","(3.1, 5.3, 4.612)","(12.0, 32.0, 28.76923076923077)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 24.5)"
05-01-2023 15:00:58.292645,"(5.5, 11.5, 7.285714285714286)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 200.0, 145.84615384615384)","(3.1, 5.3, 4.612)","(12.0, 32.0, 28.76923076923077)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 24.5)"
05-01-2023 15:00:59.752243,"(5.5, 11.5, 7.285714285714286)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 200.0, 145.84615384615384)","(3.1, 5.3, 4.612)","(12.0, 32.0, 28.76923076923077)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 24.5)"
05-01-2023 15:01:01.015109,"(5.5, 11.5, 6.416666666666667)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 200.0, 145.84615384615384)","(3.1, 5.3, 4.612)","(12.0, 32.0, 28.76923076923077)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 24.5)"
05-01-2023 15:01:02.315280,"(5.5, 11.5, 6.416666666666667)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 200.0, 145.84615384615384)","(3.1, 5.3, 4.612)","(12.0, 32.0, 28.76923076923077)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 24.5)"
05-01-2023 15:01:03.576865,"(5.5, 11.5, 7.357142857142858)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 200.0, 145.84615384615384)","(3.1, 5.3, 4.612)","(12.0, 32.0, 28.76923076923077)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 24.5)"
05-01-2023 15:01:04.784472,"(5.5, 11.5, 7.357142857142858)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 200.0, 145.84615384615384)","(3.1, 5.3, 4.612)","(12.0, 32.0, 28.76923076923077)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 24.5)"
05-01-2023 15:01:05.901615,"(5.5, 11.5, 7.357142857142858)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 200.0, 145.84615384615384)","(3.1, 5.3, 4.612)","(12.0, 32.0, 28.76923076923077)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 24.5)"
05-01-2023 15:01:07.069833,"(5.5, 11.5, 7.357142857142858)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 200.0, 145.84615384615384)","(3.1, 5.3, 4.612)","(12.0, 32.0, 28.76923076923077)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 24.5)"
05-01-2023 15:01:08.308627,"(5.5, 11.5, 7.357142857142858)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 200.0, 145.84615384615384)","(3.1, 5.3, 4.612)","(12.0, 32.0, 28.76923076923077)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 24.5)"
05-01-2023 15:01:09.592142,"(5.5, 11.5, 7.357142857142858)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 200.0, 145.84615384615384)","(3.1, 5.3, 4.612)","(12.0, 32.0, 28.76923076923077)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 24.5)"
05-01-2023 15:01:10.855328,"(5.5, 11.5, 7.357142857142858)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 200.0, 145.84615384615384)","(3.1, 5.3, 4.612)","(12.0, 32.0, 28.76923076923077)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 24.5)"
05-01-2023 15:01:12.080181,"(5.5, 11.5, 7.357142857142858)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 200.0, 145.84615384615384)","(3.1, 5.3, 4.612)","(12.0, 32.0, 28.76923076923077)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 24.5)"
05-01-2023 15:01:13.235170,"(5.5, 11.5, 7.357142857142858)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 200.0, 145.84615384615384)","(3.1, 5.3, 4.612)","(12.0, 32.0, 28.76923076923077)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 24.5)"
05-01-2023 15:01:14.517644,"(5.5, 11.5, 7.357142857142858)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 200.0, 145.84615384615384)","(3.1, 5.3, 4.612)","(12.0, 32.0, 28.76923076923077)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 24.5)"
05-01-2023 15:01:15.694597,"(5.5, 11.5, 7.357142857142858)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 200.0, 145.84615384615384)","(3.1, 5.3, 4.612)","(12.0, 32.0, 28.76923076923077)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 24.5)"
05-01-2023 15:01:16.918510,"(5.5, 11.5, 7.875)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 200.0, 83.92857142857143)","(3.1, 5.3, 4.612)","(12.0, 32.0, 25.166666666666664)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 21.5)"
05-01-2023 15:01:18.183608,"(5.5, 11.5, 7.6875)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 190.0, 83.92857142857143)","(3.1, 5.3, 4.612)","(12.0, 32.0, 18.666666666666668)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 16.25)"
05-01-2023 15:01:19.375137,"(5.5, 11.5, 9.192307692307693)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 190.0, 83.92857142857143)","(3.1, 5.3, 4.612)","(12.0, 32.0, 18.666666666666668)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 16.25)"
05-01-2023 15:01:20.584935,"(5.5, 11.5, 7.357142857142858)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 190.0, 83.92857142857143)","(3.1, 5.3, 4.612)","(12.0, 32.0, 18.666666666666668)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 16.25)"
05-01-2023 15:01:21.659359,"(5.5, 11.5, 7.357142857142858)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 190.0, 83.92857142857143)","(3.1, 5.3, 4.612)","(12.0, 32.0, 18.666666666666668)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 16.25)"
05-01-2023 15:01:22.725804,"(5.5, 11.5, 7.357142857142858)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 190.0, 83.92857142857143)","(3.1, 5.3, 4.612)","(12.0, 32.0, 18.666666666666668)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 16.25)"
05-01-2023 15:01:23.855358,"(5.5, 11.5, 7.357142857142858)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 190.0, 83.92857142857143)","(3.1, 5.3, 4.612)","(12.0, 32.0, 18.666666666666668)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 16.25)"
05-01-2023 15:01:25.043297,"(5.5, 11.5, 7.357142857142858)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 190.0, 83.92857142857143)","(3.1, 5.3, 4.612)","(12.0, 32.0, 18.666666666666668)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 16.25)"
05-01-2023 15:01:26.287708,"(5.5, 11.5, 7.357142857142858)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 190.0, 40.6)","(3.1, 5.3, 4.612)","(12.0, 32.0, 18.666666666666668)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 16.25)"
05-01-2023 15:01:27.485217,"(5.5, 11.5, 7.357142857142858)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 190.0, 40.6)","(3.1, 5.3, 4.612)","(12.0, 32.0, 18.666666666666668)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 16.25)"
05-01-2023 15:01:28.633082,"(5.5, 11.5, 9.192307692307693)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 190.0, 65.5)","(3.1, 5.3, 4.612)","(12.0, 32.0, 18.666666666666668)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 16.25)"
05-01-2023 15:01:29.744418,"(5.5, 11.5, 7.285714285714286)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 190.0, 108.0)","(3.1, 5.3, 4.612)","(12.0, 32.0, 18.666666666666668)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 16.25)"
05-01-2023 15:01:30.816005,"(5.5, 11.5, 7.285714285714286)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 190.0, 108.0)","(3.1, 5.3, 4.612)","(12.0, 32.0, 18.666666666666668)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 16.25)"
05-01-2023 15:01:31.969986,"(5.5, 11.5, 7.285714285714286)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 190.0, 108.0)","(3.1, 5.3, 4.612)","(12.0, 32.0, 18.666666666666668)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 16.25)"
05-01-2023 15:01:33.164344,"(5.5, 11.5, 7.285714285714286)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 190.0, 108.0)","(3.1, 5.3, 4.612)","(12.0, 32.0, 18.666666666666668)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 16.25)"
05-01-2023 15:01:34.362907,"(5.5, 11.5, 7.285714285714286)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 190.0, 108.0)","(3.1, 5.3, 4.612)","(12.0, 32.0, 18.666666666666668)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 16.25)"
05-01-2023 15:01:35.569590,"(5.5, 11.5, 7.285714285714286)","(19.0, 110.0, 87.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 190.0, 108.0)","(3.1, 5.3, 4.612)","(12.0, 32.0, 18.666666666666668)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 16.25)"
05-01-2023 15:01:36.736505,"(5.5, 11.5, 7.285714285714286)","(19.0, 110.0, 79.8)","(2.2, 3.5, 2.5044444444444447)","(26.0, 190.0, 108.0)","(3.1, 5.3, 4.612)","(12.0, 32.0, 18.666666666666668)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 16.25)"
05-01-2023 15:01:37.940238,"(5.5, 11.5, 6.416666666666667)","(19.0, 95.0, 79.8)","(2.2, 3.5, 2.5044444444444447)","(26.0, 190.0, 108.0)","(3.1, 5.3, 4.612)","(12.0, 32.0, 18.666666666666668)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 16.25)"
05-01-2023 15:01:39.039190,"(5.5, 11.5, 7.285714285714286)","(19.0, 95.0, 79.8)","(2.2, 3.5, 2.5044444444444447)","(26.0, 190.0, 108.0)","(3.1, 5.3, 4.612)","(12.0, 32.0, 18.666666666666668)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 16.25)"
05-01-2023 15:01:40.089659,"(5.5, 11.5, 7.285714285714286)","(19.0, 95.0, 79.8)","(2.2, 3.5, 2.5044444444444447)","(26.0, 190.0, 108.0)","(3.1, 5.3, 4.621153846153846)","(12.0, 32.0, 18.666666666666668)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 16.25)"
05-01-2023 15:01:41.122137,"(5.5, 11.5, 7.285714285714286)","(19.0, 95.0, 79.8)","(2.2, 3.5, 2.5044444444444447)","(26.0, 190.0, 108.0)","(3.1, 5.4, 4.621153846153846)","(12.0, 32.0, 18.666666666666668)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 16.25)"
05-01-2023 15:01:42.444338,"(5.5, 11.5, 7.285714285714286)","(19.0, 95.0, 79.8)","(2.2, 3.5, 2.5044444444444447)","(26.0, 190.0, 108.0)","(3.1, 5.4, 4.621153846153846)","(12.0, 32.0, 18.666666666666668)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 16.25)"
05-01-2023 15:01:43.906818,"(5.5, 11.5, 7.285714285714286)","(19.0, 95.0, 79.8)","(2.2, 3.5, 2.5044444444444447)","(26.0, 190.0, 108.0)","(3.1, 5.4, 4.621153846153846)","(12.0, 32.0, 18.666666666666668)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 16.25)"
05-01-2023 15:01:45.150432,"(5.5, 11.5, 7.285714285714286)","(19.0, 95.0, 79.8)","(2.2, 3.5, 2.5044444444444447)","(26.0, 190.0, 108.0)","(3.1, 5.4, 4.621153846153846)","(12.0, 32.0, 18.666666666666668)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 16.25)"
05-01-2023 15:01:46.453846,"(5.5, 11.5, 7.285714285714286)","(19.0, 95.0, 79.8)","(2.2, 3.5, 2.5044444444444447)","(26.0, 190.0, 108.0)","(3.1, 5.4, 4.621153846153846)","(12.0, 32.0, 18.666666666666668)","(9.0, 18.5, 12.033333333333333)","(12.0, 29.0, 16.25)"
05-01-2023 15:01:47.634975,"(5.5, 11.5, 7.285714285714286)","(19.0, 150.0, 117.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 190.0, 108.0)","(3.1, 5.4, 4.621153846153846)","(12.0, 30.0, 18.0)","(9.0, 17.5, 11.700000000000001)","(12.0, 28.0, 17.333333333333332)"
05-01-2023 15:01:48.816086,"(5.5, 11.5, 7.285714285714286)","(19.0, 150.0, 117.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 190.0, 108.0)","(3.1, 5.4, 4.621153846153846)","(12.0, 30.0, 18.0)","(9.0, 17.5, 11.700000000000001)","(12.0, 28.0, 17.333333333333332)"
05-01-2023 15:01:49.971047,"(5.5, 11.5, 9.192307692307693)","(19.0, 150.0, 117.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 190.0, 108.0)","(3.1, 5.4, 4.621153846153846)","(12.0, 30.0, 18.0)","(9.0, 17.5, 11.700000000000001)","(12.0, 28.0, 17.333333333333332)"
05-01-2023 15:01:51.213938,"(5.5, 11.5, 7.285714285714286)","(19.0, 150.0, 117.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 190.0, 108.0)","(3.1, 5.4, 4.621153846153846)","(12.0, 30.0, 18.0)","(9.0, 17.5, 11.700000000000001)","(12.0, 28.0, 17.333333333333332)"
05-01-2023 15:01:52.382517,"(5.5, 11.5, 7.285714285714286)","(19.0, 150.0, 117.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 190.0, 108.0)","(3.1, 5.4, 4.621153846153846)","(12.0, 30.0, 18.0)","(9.0, 17.5, 11.700000000000001)","(12.0, 28.0, 17.333333333333332)"
05-01-2023 15:01:53.579486,"(5.5, 11.5, 7.285714285714286)","(19.0, 150.0, 117.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 190.0, 108.0)","(3.1, 5.4, 4.621153846153846)","(12.0, 30.0, 18.0)","(9.0, 17.5, 11.700000000000001)","(12.0, 28.0, 17.333333333333332)"
05-01-2023 15:01:54.800181,"(5.5, 11.5, 7.285714285714286)","(19.0, 150.0, 117.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 190.0, 108.0)","(3.1, 5.4, 4.621153846153846)","(12.0, 30.0, 18.0)","(9.0, 17.5, 11.700000000000001)","(12.0, 28.0, 17.333333333333332)"
05-01-2023 15:01:55.957918,"(5.5, 11.5, 7.285714285714286)","(19.0, 150.0, 117.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 190.0, 108.0)","(3.1, 5.4, 4.621153846153846)","(12.0, 30.0, 18.0)","(9.0, 17.5, 11.700000000000001)","(12.0, 28.0, 17.333333333333332)"
05-01-2023 15:01:57.073858,"(5.5, 11.5, 7.285714285714286)","(19.0, 150.0, 117.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 190.0, 108.0)","(3.1, 5.4, 4.621153846153846)","(12.0, 30.0, 18.0)","(9.0, 17.5, 11.700000000000001)","(12.0, 28.0, 17.333333333333332)"
05-01-2023 15:01:58.293118,"(5.5, 11.5, 7.285714285714286)","(19.0, 150.0, 117.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 180.0, 125.0)","(3.1, 5.4, 4.621153846153846)","(12.0, 30.0, 18.0)","(9.0, 17.5, 11.700000000000001)","(12.0, 28.0, 17.333333333333332)"
05-01-2023 15:01:59.489088,"(5.5, 11.5, 7.285714285714286)","(19.0, 150.0, 117.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 180.0, 125.0)","(3.1, 5.4, 4.621153846153846)","(12.0, 30.0, 18.0)","(9.0, 17.5, 11.700000000000001)","(12.0, 28.0, 17.333333333333332)"
05-01-2023 15:02:00.671559,"(5.5, 11.5, 7.285714285714286)","(19.0, 150.0, 117.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 180.0, 125.0)","(3.1, 5.4, 4.621153846153846)","(12.0, 30.0, 18.0)","(9.0, 17.5, 11.700000000000001)","(12.0, 28.0, 17.333333333333332)"
05-01-2023 15:02:01.866547,"(5.5, 11.5, 7.285714285714286)","(19.0, 150.0, 117.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 180.0, 125.0)","(3.1, 5.4, 4.621153846153846)","(12.0, 30.0, 18.0)","(9.0, 17.5, 11.700000000000001)","(12.0, 28.0, 17.333333333333332)"
05-01-2023 15:02:03.053888,"(5.5, 11.5, 7.285714285714286)","(19.0, 150.0, 117.25)","(2.2, 3.5, 2.5044444444444447)","(26.0, 180.0, 51.66666666666667)","(3.1, 5.4, 4.621153846153846)","(12.0, 30.0, 18.0)","(9.0, 17.5, 11.700000000000001)","(12.0, 28.0, 17.333333333333332)"
