,Priddy Sublime,Stepping Stones,Magic Pebbles,Szabolski Leis,Nine Diamonds,Machs Mareta Nz,Mia Ragazza Nz,Major Grace Nz,Juniper,Nova Baxter
08-01-2023 16:55:34.537409,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 14.058333333333334)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 14.488)"
08-01-2023 16:55:35.726210,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 14.058333333333334)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 14.488)"
08-01-2023 16:55:36.949026,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 14.058333333333334)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 14.488)"
08-01-2023 16:55:38.176113,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 14.058333333333334)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 14.488)"
08-01-2023 16:55:39.383275,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 14.058333333333334)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 14.488)"
08-01-2023 16:55:40.637695,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 14.058333333333334)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 14.488)"
08-01-2023 16:55:41.818020,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 14.058333333333334)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 14.488)"
08-01-2023 16:55:43.048184,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 14.058333333333334)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 14.488)"
08-01-2023 16:55:44.270148,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 14.058333333333334)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 14.488)"
08-01-2023 16:55:45.532915,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 14.058333333333334)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 14.488)"
08-01-2023 16:55:46.817781,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 14.058333333333334)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 14.488)"
08-01-2023 16:55:48.043980,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 14.058333333333334)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 14.488)"
08-01-2023 16:55:49.264210,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 14.058333333333334)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 14.488)"
08-01-2023 16:55:50.452241,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 14.058333333333334)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 14.488)"
08-01-2023 16:55:51.689343,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 14.058333333333334)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 14.488)"
08-01-2023 16:55:52.986721,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 14.058333333333334)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 14.488)"
08-01-2023 16:55:54.155389,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 14.058333333333334)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 14.488)"
08-01-2023 16:55:55.400506,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 14.058333333333334)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 14.488)"
08-01-2023 16:55:56.640349,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 14.058333333333334)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 14.488)"
08-01-2023 16:55:57.873929,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 14.058333333333334)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 14.488)"
08-01-2023 16:55:59.128975,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 14.058333333333334)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 14.488)"
08-01-2023 16:56:00.341454,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 14.058333333333334)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 14.488)"
08-01-2023 16:56:01.521252,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 14.488)"
08-01-2023 16:56:02.783127,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:04.053287,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:05.298059,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:06.486200,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:07.656382,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:08.862975,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:10.078401,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:11.275770,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:12.480419,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:13.703644,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:14.962582,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:16.182394,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:17.433123,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:18.616880,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:19.811515,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:21.029331,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:22.203806,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:23.363293,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:24.612438,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:25.851331,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:27.059542,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:28.318434,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:29.555512,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:30.778782,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:32.001680,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:33.230977,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:34.448913,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:35.653977,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:36.878431,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:38.158283,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:39.368663,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:40.584258,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:41.802072,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:42.991737,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:44.194497,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:45.410700,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:46.642244,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:47.830032,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:49.053185,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:50.248554,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:51.414705,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:52.614505,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:53.813029,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:55.020029,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:56.218528,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:57.458856,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.0)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:58.673976,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.666666666666666)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:56:59.889957,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.666666666666666)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:57:01.130097,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.733333333333334)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
08-01-2023 16:57:02.344983,"(41.0, 95.0, 77.0)","(6.5, 10.0, 8.733333333333334)","(8.5, 14.5, 11.1)","(17.0, 26.0, 18.666666666666668)","(51.0, 140.0, 117.14285714285714)","(26.0, 99999, 99990)","(6.0, 99999, 99990)","(1.8, 99999, 99990)","(13.0, 23.0, 21.63157894736842)","(9.0, 15.0, 10.866666666666667)"
