,Aqua Blaze,Pacific Prayer,Crawl Back,Zar Zar Bing,Chasing Rascal,Ocean Girl,Inter Barty,Queen Zipper
15-12-2022 14:25:51.159233,"(10.0, 23.0, 19.285714285714285)","(2.6, 4.7, 4.292)","(4.2, 6.8, 5.133333333333333)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 26.818181818181817)","(41.0, 320.0, 179.0)","(6.0, 10.5, 8.322222222222223)","(31.0, 220.0, 125.0)"
15-12-2022 14:25:52.122468,"(10.0, 23.0, 19.285714285714285)","(2.6, 4.7, 4.292)","(4.2, 6.8, 5.133333333333333)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 26.818181818181817)","(41.0, 320.0, 117.14285714285714)","(6.0, 10.5, 8.322222222222223)","(31.0, 220.0, 125.0)"
15-12-2022 14:25:53.106316,"(10.0, 23.0, 19.285714285714285)","(2.6, 4.7, 4.292)","(4.2, 6.8, 5.133333333333333)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 26.818181818181817)","(41.0, 320.0, 117.14285714285714)","(6.0, 10.5, 8.322222222222223)","(31.0, 220.0, 125.0)"
15-12-2022 14:25:54.150606,"(10.0, 23.0, 19.285714285714285)","(2.6, 4.7, 4.292)","(4.2, 6.8, 5.133333333333333)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 26.818181818181817)","(41.0, 320.0, 117.14285714285714)","(6.0, 10.5, 8.322222222222223)","(31.0, 220.0, 125.0)"
15-12-2022 14:25:55.244335,"(10.0, 23.0, 19.285714285714285)","(2.6, 4.7, 3.185)","(4.2, 6.8, 5.133333333333333)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 26.818181818181817)","(41.0, 320.0, 117.14285714285714)","(6.0, 10.5, 8.322222222222223)","(31.0, 220.0, 125.0)"
15-12-2022 14:25:56.231927,"(10.0, 23.0, 19.42857142857143)","(2.6, 4.7, 3.185)","(4.2, 6.8, 5.133333333333333)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 25.142857142857142)","(41.0, 320.0, 87.63636363636363)","(6.0, 10.5, 8.322222222222223)","(31.0, 220.0, 125.0)"
15-12-2022 14:25:57.253912,"(10.0, 23.0, 19.42857142857143)","(2.6, 4.7, 4.292)","(4.2, 6.8, 5.133333333333333)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 25.142857142857142)","(41.0, 320.0, 87.63636363636363)","(6.0, 10.5, 8.322222222222223)","(31.0, 220.0, 125.0)"
15-12-2022 14:25:58.294317,"(10.0, 23.0, 19.42857142857143)","(2.6, 4.7, 4.292)","(4.2, 6.8, 5.133333333333333)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 25.142857142857142)","(41.0, 320.0, 87.63636363636363)","(6.0, 10.5, 8.322222222222223)","(31.0, 220.0, 125.0)"
15-12-2022 14:25:59.398765,"(10.0, 23.0, 19.42857142857143)","(2.6, 4.7, 4.292)","(4.2, 6.8, 5.133333333333333)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 25.142857142857142)","(41.0, 320.0, 87.63636363636363)","(6.0, 10.5, 7.166666666666667)","(31.0, 220.0, 125.0)"
15-12-2022 14:26:00.414101,"(10.0, 23.0, 19.42857142857143)","(2.6, 4.7, 4.292)","(4.2, 6.8, 6.2214285714285715)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 25.142857142857142)","(41.0, 320.0, 87.63636363636363)","(6.0, 10.5, 7.166666666666667)","(31.0, 220.0, 125.0)"
15-12-2022 14:26:01.550929,"(10.0, 23.0, 19.42857142857143)","(2.6, 4.7, 3.185)","(4.2, 6.8, 6.2214285714285715)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 25.142857142857142)","(41.0, 320.0, 87.63636363636363)","(6.0, 10.5, 7.166666666666667)","(31.0, 220.0, 125.0)"
15-12-2022 14:26:02.639779,"(10.0, 23.0, 19.42857142857143)","(2.6, 4.7, 3.185)","(4.2, 6.8, 6.2214285714285715)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 25.142857142857142)","(41.0, 320.0, 87.63636363636363)","(6.0, 10.5, 7.166666666666667)","(31.0, 220.0, 125.0)"
15-12-2022 14:26:03.772097,"(10.0, 23.0, 19.42857142857143)","(2.6, 4.7, 4.292)","(4.2, 6.8, 6.2214285714285715)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 25.142857142857142)","(41.0, 320.0, 87.63636363636363)","(6.0, 10.5, 7.166666666666667)","(31.0, 220.0, 125.0)"
15-12-2022 14:26:05.102413,"(10.0, 23.0, 19.42857142857143)","(2.6, 4.7, 4.292)","(4.2, 6.8, 6.2214285714285715)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 25.142857142857142)","(41.0, 320.0, 87.63636363636363)","(6.0, 10.5, 7.166666666666667)","(31.0, 220.0, 125.0)"
15-12-2022 14:26:06.267207,"(10.0, 23.0, 19.42857142857143)","(2.6, 4.7, 4.292)","(4.2, 6.8, 6.2214285714285715)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 25.142857142857142)","(41.0, 320.0, 87.63636363636363)","(6.0, 10.5, 7.166666666666667)","(31.0, 220.0, 125.0)"
15-12-2022 14:26:07.475387,"(10.0, 23.0, 19.42857142857143)","(2.6, 4.7, 3.185)","(4.2, 6.8, 6.2214285714285715)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 25.142857142857142)","(41.0, 320.0, 87.63636363636363)","(6.0, 10.5, 7.166666666666667)","(31.0, 220.0, 125.0)"
15-12-2022 14:26:08.734665,"(10.0, 23.0, 19.42857142857143)","(2.6, 4.7, 4.292)","(4.2, 6.8, 5.133333333333333)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 25.142857142857142)","(41.0, 320.0, 87.63636363636363)","(6.0, 10.5, 7.166666666666667)","(31.0, 220.0, 125.0)"
15-12-2022 14:26:09.781961,"(10.0, 23.0, 19.57142857142857)","(2.6, 4.7, 4.292)","(4.2, 6.8, 5.133333333333333)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 25.142857142857142)","(41.0, 320.0, 87.63636363636363)","(6.0, 10.5, 7.166666666666667)","(31.0, 220.0, 125.0)"
15-12-2022 14:26:10.833587,"(10.0, 23.0, 19.57142857142857)","(2.6, 4.7, 4.292)","(4.2, 6.8, 5.133333333333333)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 25.142857142857142)","(41.0, 320.0, 87.63636363636363)","(6.0, 10.5, 7.166666666666667)","(31.0, 220.0, 125.0)"
15-12-2022 14:26:11.873288,"(10.0, 23.0, 19.57142857142857)","(2.6, 4.7, 4.292)","(4.2, 6.8, 5.133333333333333)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 19.0)","(41.0, 320.0, 87.63636363636363)","(6.0, 10.5, 9.166666666666666)","(31.0, 220.0, 125.0)"
15-12-2022 14:26:12.938142,"(10.0, 23.0, 19.57142857142857)","(2.6, 4.7, 4.292)","(4.2, 6.8, 5.133333333333333)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 19.0)","(41.0, 320.0, 87.63636363636363)","(6.0, 10.5, 7.366666666666666)","(31.0, 220.0, 125.0)"
15-12-2022 14:26:14.059269,"(10.0, 23.0, 19.57142857142857)","(2.6, 4.7, 4.292)","(4.2, 6.8, 5.133333333333333)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 19.0)","(41.0, 320.0, 87.63636363636363)","(6.0, 10.5, 7.366666666666666)","(31.0, 220.0, 125.0)"
15-12-2022 14:26:15.122817,"(10.0, 23.0, 19.57142857142857)","(2.6, 4.7, 4.292)","(4.2, 6.8, 5.133333333333333)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 19.0)","(41.0, 320.0, 87.63636363636363)","(6.0, 10.5, 7.366666666666666)","(31.0, 220.0, 125.0)"
15-12-2022 14:26:16.192564,"(10.0, 23.0, 19.57142857142857)","(2.6, 4.7, 3.185)","(4.2, 6.8, 5.133333333333333)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 19.0)","(41.0, 320.0, 119.52941176470588)","(6.0, 10.5, 7.366666666666666)","(31.0, 220.0, 125.0)"
15-12-2022 14:26:17.405571,"(10.0, 23.0, 20.6)","(2.6, 4.7, 3.185)","(4.2, 6.8, 5.133333333333333)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 19.0)","(41.0, 320.0, 119.52941176470588)","(6.0, 10.5, 7.366666666666666)","(31.0, 220.0, 125.0)"
15-12-2022 14:26:18.588763,"(10.0, 23.0, 20.6)","(2.6, 4.7, 3.185)","(4.2, 6.8, 5.133333333333333)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 19.0)","(41.0, 320.0, 119.52941176470588)","(6.0, 10.5, 7.366666666666666)","(31.0, 220.0, 125.0)"
15-12-2022 14:26:19.695788,"(10.0, 23.0, 20.6)","(2.6, 4.7, 3.185)","(4.2, 6.8, 5.133333333333333)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 19.0)","(41.0, 320.0, 119.52941176470588)","(6.0, 10.5, 7.366666666666666)","(31.0, 220.0, 125.0)"
15-12-2022 14:26:20.795087,"(10.0, 23.0, 20.6)","(2.6, 4.7, 3.185)","(4.2, 6.8, 5.133333333333333)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 19.0)","(41.0, 320.0, 119.52941176470588)","(6.0, 10.5, 7.366666666666666)","(31.0, 220.0, 97.85714285714286)"
15-12-2022 14:26:21.912007,"(10.0, 23.0, 20.6)","(2.6, 4.7, 3.185)","(4.2, 6.8, 5.133333333333333)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 26.7)","(41.0, 320.0, 119.52941176470588)","(6.0, 10.5, 9.166666666666666)","(31.0, 220.0, 125.0)"
15-12-2022 14:26:23.094096,"(10.0, 23.0, 19.714285714285715)","(2.6, 4.7, 3.185)","(4.2, 6.8, 6.409302325581395)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 26.7)","(41.0, 320.0, 119.52941176470588)","(6.0, 10.5, 7.366666666666666)","(31.0, 220.0, 125.0)"
15-12-2022 14:26:24.302644,"(10.0, 23.0, 19.714285714285715)","(2.6, 4.7, 3.185)","(4.2, 6.8, 5.99)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 19.666666666666668)","(41.0, 320.0, 119.52941176470588)","(6.0, 10.5, 7.366666666666666)","(31.0, 220.0, 125.0)"
15-12-2022 14:26:25.498663,"(10.0, 23.0, 19.714285714285715)","(2.6, 4.7, 3.185)","(4.2, 6.8, 5.99)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 19.666666666666668)","(41.0, 320.0, 119.52941176470588)","(6.0, 10.5, 7.366666666666666)","(31.0, 220.0, 125.0)"
15-12-2022 14:26:26.641809,"(10.0, 23.0, 19.714285714285715)","(2.6, 4.7, 3.185)","(4.2, 6.8, 5.99)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 19.666666666666668)","(41.0, 320.0, 119.52941176470588)","(6.0, 10.5, 7.366666666666666)","(31.0, 220.0, 97.85714285714286)"
15-12-2022 14:26:27.698163,"(10.0, 23.0, 19.714285714285715)","(2.6, 4.7, 4.292)","(4.2, 6.8, 5.99)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 19.666666666666668)","(41.0, 320.0, 119.52941176470588)","(6.0, 10.5, 7.366666666666666)","(31.0, 220.0, 97.85714285714286)"
15-12-2022 14:26:28.790686,"(10.0, 23.0, 19.714285714285715)","(2.6, 4.7, 4.292)","(4.2, 6.8, 5.99)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 19.666666666666668)","(41.0, 320.0, 119.52941176470588)","(6.0, 10.5, 7.366666666666666)","(31.0, 220.0, 97.85714285714286)"
15-12-2022 14:26:29.903075,"(10.0, 23.0, 19.714285714285715)","(2.6, 4.7, 4.292)","(4.2, 6.8, 5.99)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 19.666666666666668)","(41.0, 320.0, 119.52941176470588)","(6.0, 10.5, 7.366666666666666)","(31.0, 220.0, 97.85714285714286)"
15-12-2022 14:26:30.905570,"(10.0, 23.0, 19.714285714285715)","(2.6, 4.7, 4.292)","(4.2, 6.8, 5.99)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 19.666666666666668)","(41.0, 320.0, 119.52941176470588)","(6.0, 10.5, 7.366666666666666)","(31.0, 220.0, 97.85714285714286)"
15-12-2022 14:26:32.019103,"(10.0, 23.0, 19.714285714285715)","(2.6, 4.7, 4.292)","(4.2, 6.8, 5.99)","(3.3, 5.2, 3.4222222222222225)","(13.0, 30.0, 19.666666666666668)","(41.0, 320.0, 119.52941176470588)","(6.0, 10.5, 7.366666666666666)","(31.0, 220.0, 97.85714285714286)"
15-12-2022 14:26:33.198815,"(10.0, 23.0, 19.714285714285715)","(2.6, 4.7, 2.777241379310345)","(4.2, 6.8, 5.381818181818182)","(3.3, 5.2, 3.3625000000000003)","(13.0, 30.0, 19.666666666666668)","(41.0, 320.0, 119.52941176470588)","(6.0, 10.5, 8.645454545454545)","(31.0, 220.0, 97.85714285714286)"
15-12-2022 14:26:34.376111,"(10.0, 23.0, 16.5)","(2.6, 5.5, 3.3850000000000002)","(4.2, 6.8, 5.2)","(3.3, 5.8, 3.3625000000000003)","(13.0, 30.0, 19.666666666666668)","(41.0, 320.0, 119.52941176470588)","(6.0, 10.5, 8.833333333333334)","(31.0, 220.0, 97.85714285714286)"
15-12-2022 14:26:35.493100,"(10.0, 23.0, 16.5)","(2.6, 5.4, 3.3600000000000003)","(4.2, 6.8, 5.2)","(3.3, 5.8, 3.3625000000000003)","(13.0, 30.0, 19.666666666666668)","(41.0, 320.0, 119.52941176470588)","(6.0, 10.5, 8.833333333333334)","(31.0, 220.0, 97.85714285714286)"
15-12-2022 14:26:36.649412,"(10.0, 23.0, 16.5)","(2.6, 5.4, 2.952)","(4.2, 6.8, 5.133333333333333)","(3.3, 5.8, 3.3625000000000003)","(13.0, 30.0, 19.666666666666668)","(41.0, 320.0, 119.52941176470588)","(6.0, 10.5, 7.366666666666666)","(31.0, 220.0, 97.85714285714286)"
15-12-2022 14:26:37.743036,"(10.0, 23.0, 16.5)","(2.6, 5.4, 2.952)","(4.2, 6.8, 5.133333333333333)","(3.3, 5.8, 3.6166666666666667)","(13.0, 30.0, 19.666666666666668)","(41.0, 320.0, 119.52941176470588)","(6.0, 10.5, 7.366666666666666)","(31.0, 220.0, 97.85714285714286)"
15-12-2022 14:26:38.972749,"(10.0, 23.0, 16.5)","(2.6, 5.3, 3.1166666666666667)","(4.2, 6.8, 5.133333333333333)","(3.3, 5.7, 3.6166666666666667)","(13.0, 30.0, 19.666666666666668)","(41.0, 320.0, 119.52941176470588)","(6.0, 10.5, 7.366666666666666)","(31.0, 220.0, 97.85714285714286)"
15-12-2022 14:26:40.151637,"(10.0, 23.0, 16.5)","(2.6, 5.3, 3.1166666666666667)","(4.2, 6.8, 5.133333333333333)","(3.3, 5.7, 3.6166666666666667)","(13.0, 30.0, 19.666666666666668)","(41.0, 320.0, 119.52941176470588)","(6.0, 10.5, 7.366666666666666)","(31.0, 220.0, 97.85714285714286)"
15-12-2022 14:26:41.342906,"(10.0, 23.0, 16.5)","(2.6, 5.3, 3.1166666666666667)","(4.2, 6.8, 5.133333333333333)","(3.3, 5.7, 3.6166666666666667)","(13.0, 30.0, 19.666666666666668)","(41.0, 320.0, 119.52941176470588)","(6.0, 10.5, 7.366666666666666)","(31.0, 220.0, 97.85714285714286)"
15-12-2022 14:26:42.770251,"(10.0, 23.0, 19.75)","(2.6, 5.3, 3.1166666666666667)","(4.2, 6.8, 5.133333333333333)","(3.3, 5.7, 3.6166666666666667)","(13.0, 30.0, 19.666666666666668)","(41.0, 320.0, 119.52941176470588)","(6.0, 10.5, 7.366666666666666)","(31.0, 220.0, 97.85714285714286)"
15-12-2022 14:26:44.199267,"(10.0, 23.0, 19.55)","(2.6, 5.3, 3.1166666666666667)","(4.2, 6.8, 5.133333333333333)","(3.3, 5.7, 3.6166666666666667)","(13.0, 30.0, 19.666666666666668)","(41.0, 320.0, 119.52941176470588)","(6.0, 10.5, 7.366666666666666)","(31.0, 220.0, 97.85714285714286)"
15-12-2022 14:26:45.397677,"(10.0, 23.0, 19.65)","(2.6, 5.3, 4.109090909090909)","(4.2, 6.8, 5.133333333333333)","(3.3, 5.7, 3.6166666666666667)","(13.0, 30.0, 19.666666666666668)","(41.0, 320.0, 119.52941176470588)","(6.0, 10.5, 7.366666666666666)","(31.0, 220.0, 97.85714285714286)"
15-12-2022 14:26:46.566464,"(10.0, 23.0, 19.65)","(2.6, 5.3, 3.99)","(4.2, 6.8, 5.133333333333333)","(3.3, 5.7, 3.6166666666666667)","(13.0, 30.0, 19.666666666666668)","(41.0, 320.0, 119.52941176470588)","(6.0, 10.5, 7.366666666666666)","(31.0, 220.0, 97.85714285714286)"
15-12-2022 14:26:47.804394,"(10.0, 23.0, 19.65)","(2.6, 5.2, 3.8254545454545457)","(4.2, 6.8, 6.409302325581395)","(3.3, 5.7, 3.6166666666666667)","(13.0, 30.0, 19.666666666666668)","(41.0, 320.0, 119.52941176470588)","(6.0, 10.5, 7.366666666666666)","(31.0, 220.0, 97.85714285714286)"
15-12-2022 14:26:48.923571,"(10.0, 23.0, 19.65)","(2.6, 5.2, 3.8254545454545457)","(4.2, 6.8, 5.847058823529411)","(3.3, 5.7, 3.6166666666666667)","(13.0, 30.0, 19.0)","(41.0, 320.0, 119.52941176470588)","(6.0, 10.5, 7.366666666666666)","(31.0, 220.0, 97.85714285714286)"
15-12-2022 14:26:50.165766,"(10.0, 23.0, 19.65)","(2.6, 5.2, 3.8254545454545457)","(4.2, 6.8, 5.847058823529411)","(3.3, 5.7, 3.6166666666666667)","(13.0, 30.0, 19.0)","(41.0, 320.0, 119.52941176470588)","(6.0, 10.5, 8.833333333333334)","(31.0, 220.0, 97.85714285714286)"
15-12-2022 14:26:51.368096,"(10.0, 23.0, 19.65)","(2.6, 5.2, 3.8254545454545457)","(4.2, 6.8, 5.066666666666666)","(3.3, 5.7, 3.6166666666666667)","(13.0, 30.0, 19.0)","(41.0, 320.0, 119.52941176470588)","(6.0, 10.5, 8.833333333333334)","(31.0, 220.0, 97.85714285714286)"
15-12-2022 14:26:52.471357,"(10.0, 23.0, 19.65)","(2.6, 5.3, 3.1333333333333333)","(4.2, 6.8, 5.066666666666666)","(3.3, 5.7, 3.6166666666666667)","(13.0, 30.0, 19.0)","(41.0, 320.0, 120.94117647058825)","(6.0, 10.5, 7.433333333333334)","(31.0, 220.0, 97.85714285714286)"
15-12-2022 14:26:53.543805,"(10.0, 23.0, 19.65)","(2.6, 5.3, 3.1333333333333333)","(4.2, 6.8, 5.066666666666666)","(3.3, 5.7, 3.6166666666666667)","(13.0, 30.0, 19.0)","(41.0, 320.0, 120.94117647058825)","(6.0, 10.5, 7.433333333333334)","(31.0, 220.0, 97.85714285714286)"
15-12-2022 14:26:54.594823,"(10.0, 23.0, 19.65)","(2.6, 5.3, 3.1333333333333333)","(4.2, 6.8, 5.066666666666666)","(3.3, 5.7, 3.6166666666666667)","(13.0, 30.0, 19.0)","(41.0, 320.0, 120.94117647058825)","(6.0, 10.5, 7.433333333333334)","(31.0, 220.0, 97.85714285714286)"
15-12-2022 14:26:55.749851,"(10.0, 23.0, 19.65)","(2.6, 5.3, 3.1333333333333333)","(4.2, 6.8, 5.066666666666666)","(3.3, 5.7, 3.6166666666666667)","(13.0, 30.0, 23.6)","(41.0, 320.0, 120.94117647058825)","(6.0, 10.5, 7.433333333333334)","(31.0, 220.0, 97.85714285714286)"
15-12-2022 14:26:56.814769,"(10.0, 23.0, 16.2)","(2.6, 5.3, 3.1333333333333333)","(4.2, 6.8, 5.436363636363636)","(3.3, 5.7, 3.6166666666666667)","(13.0, 30.0, 23.6)","(41.0, 320.0, 120.94117647058825)","(6.0, 10.5, 7.433333333333334)","(31.0, 220.0, 97.85714285714286)"
15-12-2022 14:26:57.873421,"(10.0, 23.0, 16.2)","(2.6, 5.3, 3.1333333333333333)","(4.2, 6.8, 5.2)","(3.3, 5.7, 3.6166666666666667)","(13.0, 30.0, 23.6)","(41.0, 320.0, 120.94117647058825)","(6.0, 10.5, 7.433333333333334)","(31.0, 220.0, 97.85714285714286)"
15-12-2022 14:26:58.959960,"(10.0, 23.0, 16.2)","(2.6, 5.3, 3.1333333333333333)","(4.2, 6.8, 5.2)","(3.3, 5.7, 3.6166666666666667)","(13.0, 30.0, 23.6)","(41.0, 320.0, 120.94117647058825)","(6.0, 10.5, 7.433333333333334)","(31.0, 220.0, 97.85714285714286)"
15-12-2022 14:27:00.110436,"(10.0, 23.0, 16.2)","(2.6, 5.3, 3.1333333333333333)","(4.2, 6.8, 5.2)","(3.3, 5.7, 3.6166666666666667)","(13.0, 30.0, 23.6)","(41.0, 320.0, 108.5)","(6.0, 10.5, 7.433333333333334)","(31.0, 220.0, 97.85714285714286)"
15-12-2022 14:27:01.258575,"(10.0, 23.0, 16.2)","(2.6, 5.3, 3.1333333333333333)","(4.2, 6.8, 5.2)","(3.3, 5.7, 3.6166666666666667)","(13.0, 30.0, 23.6)","(41.0, 320.0, 108.5)","(6.0, 10.5, 8.833333333333334)","(31.0, 220.0, 97.85714285714286)"
15-12-2022 14:27:02.350903,"(10.0, 23.0, 16.2)","(2.6, 5.3, 3.1333333333333333)","(4.2, 6.8, 5.2)","(3.3, 5.7, 3.6166666666666667)","(13.0, 30.0, 23.6)","(41.0, 320.0, 108.5)","(6.0, 10.5, 7.433333333333334)","(31.0, 220.0, 50.8)"
15-12-2022 14:27:03.433503,"(10.0, 23.0, 16.2)","(2.6, 5.3, 3.1333333333333333)","(4.2, 6.8, 5.2)","(3.3, 5.7, 3.6166666666666667)","(13.0, 30.0, 23.6)","(41.0, 320.0, 108.5)","(6.0, 10.5, 7.433333333333334)","(31.0, 220.0, 107.2)"
15-12-2022 14:27:04.564048,"(10.0, 23.0, 20.700000000000003)","(2.6, 5.3, 3.1333333333333333)","(4.2, 6.8, 5.6)","(3.3, 5.7, 3.6166666666666667)","(13.0, 30.0, 23.6)","(41.0, 320.0, 108.5)","(6.0, 10.5, 7.433333333333334)","(31.0, 220.0, 114.25)"
15-12-2022 14:27:05.779025,"(10.0, 23.0, 20.700000000000003)","(2.6, 5.3, 3.1333333333333333)","(4.2, 6.8, 5.6)","(3.3, 5.7, 3.6166666666666667)","(13.0, 30.0, 25.571428571428573)","(41.0, 320.0, 108.5)","(6.0, 10.5, 7.433333333333334)","(31.0, 220.0, 114.25)"
15-12-2022 14:27:06.951440,"(10.0, 23.0, 20.733333333333334)","(2.6, 5.3, 3.1333333333333333)","(4.2, 6.8, 5.6)","(3.3, 5.7, 3.6166666666666667)","(13.0, 30.0, 25.571428571428573)","(41.0, 320.0, 108.5)","(6.0, 10.5, 7.433333333333334)","(31.0, 220.0, 114.25)"
15-12-2022 14:27:08.205095,"(10.0, 23.0, 20.733333333333334)","(2.6, 5.2, 3.0571428571428574)","(4.2, 6.8, 5.6)","(3.3, 5.7, 3.6166666666666667)","(13.0, 30.0, 25.571428571428573)","(41.0, 320.0, 108.5)","(6.0, 10.5, 7.433333333333334)","(31.0, 220.0, 114.25)"
15-12-2022 14:27:09.324045,"(10.0, 23.0, 20.733333333333334)","(2.6, 5.2, 3.0571428571428574)","(4.2, 6.8, 5.6)","(3.3, 5.7, 4.7)","(13.0, 30.0, 25.571428571428573)","(41.0, 320.0, 61.53846153846154)","(6.0, 10.5, 7.433333333333334)","(31.0, 220.0, 114.25)"
15-12-2022 14:27:10.433923,"(10.0, 23.0, 20.733333333333334)","(2.6, 5.2, 3.0571428571428574)","(4.2, 6.8, 5.6)","(3.3, 5.7, 4.641666666666667)","(13.0, 30.0, 25.571428571428573)","(41.0, 320.0, 61.53846153846154)","(6.0, 10.5, 7.433333333333334)","(31.0, 220.0, 114.25)"
15-12-2022 14:27:11.628626,"(10.0, 23.0, 19.114285714285714)","(2.6, 5.2, 3.0571428571428574)","(4.2, 6.8, 5.6)","(3.3, 5.6, 4.641666666666667)","(13.0, 30.0, 25.571428571428573)","(41.0, 320.0, 61.53846153846154)","(6.0, 10.5, 7.366666666666666)","(31.0, 220.0, 114.25)"
15-12-2022 14:27:12.782366,"(10.0, 23.0, 19.114285714285714)","(2.6, 5.2, 3.0571428571428574)","(4.2, 6.8, 5.6)","(3.3, 5.6, 4.641666666666667)","(13.0, 30.0, 25.571428571428573)","(41.0, 320.0, 61.53846153846154)","(6.0, 10.5, 8.25)","(31.0, 220.0, 114.25)"
15-12-2022 14:27:13.965299,"(10.0, 23.0, 19.114285714285714)","(2.6, 5.2, 3.0571428571428574)","(4.2, 6.8, 5.6)","(3.3, 5.6, 4.641666666666667)","(13.0, 30.0, 25.571428571428573)","(41.0, 320.0, 61.53846153846154)","(6.0, 10.5, 8.25)","(31.0, 220.0, 114.25)"
15-12-2022 14:27:15.087088,"(10.0, 23.0, 19.114285714285714)","(2.6, 5.2, 3.0571428571428574)","(4.2, 6.8, 5.6)","(3.3, 5.6, 4.641666666666667)","(13.0, 30.0, 25.571428571428573)","(41.0, 320.0, 61.53846153846154)","(6.0, 10.5, 7.5)","(31.0, 220.0, 114.25)"
15-12-2022 14:27:16.194635,"(10.0, 23.0, 19.114285714285714)","(2.6, 5.2, 2.977777777777778)","(4.2, 6.8, 5.6)","(3.3, 5.6, 4.225)","(13.0, 30.0, 25.571428571428573)","(41.0, 320.0, 61.53846153846154)","(6.0, 10.5, 7.5)","(31.0, 220.0, 114.25)"
15-12-2022 14:27:17.288434,"(10.0, 23.0, 19.114285714285714)","(2.6, 5.2, 2.977777777777778)","(4.2, 6.8, 5.6)","(3.3, 5.6, 4.683333333333334)","(13.0, 30.0, 25.571428571428573)","(41.0, 310.0, 70.0)","(6.0, 10.5, 7.5)","(31.0, 220.0, 126.0)"
15-12-2022 14:27:18.430455,"(10.0, 23.0, 19.114285714285714)","(2.6, 5.2, 2.977777777777778)","(4.2, 6.8, 5.6)","(3.3, 5.6, 4.683333333333334)","(13.0, 30.0, 25.571428571428573)","(41.0, 310.0, 70.0)","(6.0, 10.5, 7.5)","(31.0, 220.0, 126.0)"
15-12-2022 14:27:19.682597,"(10.0, 23.0, 19.17142857142857)","(2.6, 5.2, 2.977777777777778)","(4.2, 6.8, 5.6)","(3.3, 5.6, 4.85)","(13.0, 30.0, 25.714285714285715)","(41.0, 310.0, 70.0)","(6.0, 10.5, 7.5)","(31.0, 220.0, 126.0)"
15-12-2022 14:27:20.877544,"(10.0, 23.0, 19.17142857142857)","(2.6, 5.2, 2.977777777777778)","(4.2, 6.8, 5.6)","(3.3, 5.6, 4.745833333333333)","(13.0, 30.0, 25.714285714285715)","(41.0, 310.0, 70.0)","(6.0, 10.5, 7.5)","(31.0, 220.0, 126.0)"
15-12-2022 14:27:21.914674,"(10.0, 23.0, 19.17142857142857)","(2.6, 5.2, 2.977777777777778)","(4.2, 6.8, 5.6)","(3.3, 5.6, 4.745833333333333)","(13.0, 30.0, 25.714285714285715)","(41.0, 310.0, 70.0)","(6.0, 10.5, 8.645454545454545)","(31.0, 220.0, 126.0)"
15-12-2022 14:27:22.998864,"(10.0, 23.0, 19.17142857142857)","(2.6, 5.2, 2.977777777777778)","(4.2, 6.8, 5.6)","(3.3, 5.6, 4.745833333333333)","(13.0, 30.0, 25.714285714285715)","(41.0, 310.0, 70.0)","(6.0, 10.5, 7.5)","(31.0, 220.0, 126.0)"
