,Big Time Gift,Big Time May,Denuto,Sweet Mix,Big Time Dora,Kina Magic,Ariana Sunset
11-01-2023 12:46:30.002795,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 13.225)","(3.8, 8.4, 6.311111111111112)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:46:31.255513,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 13.225)","(3.8, 8.4, 6.333333333333334)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:46:32.602816,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 13.225)","(3.8, 8.4, 6.333333333333334)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:46:33.818186,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 13.225)","(3.8, 8.4, 6.333333333333334)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:46:35.040318,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 13.225)","(3.8, 8.4, 6.333333333333334)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:46:36.280092,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 13.225)","(3.8, 8.4, 6.333333333333334)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:46:37.589212,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 13.225)","(3.8, 8.4, 6.333333333333334)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:46:38.774296,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 13.225)","(3.8, 8.4, 6.333333333333334)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:46:39.999446,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 13.225)","(3.8, 8.4, 6.333333333333334)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:46:41.119616,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 13.225)","(3.8, 8.4, 6.333333333333334)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:46:42.276148,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 13.225)","(3.8, 8.4, 6.222222222222221)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:46:43.347026,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 14.835714285714285)","(3.8, 8.2, 6.222222222222221)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:46:44.478018,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 14.835714285714285)","(3.8, 8.2, 6.222222222222221)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:46:45.594396,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 14.835714285714285)","(3.8, 8.2, 6.222222222222221)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:46:46.675598,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 14.835714285714285)","(3.8, 8.2, 6.222222222222221)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:46:47.830830,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 14.835714285714285)","(3.8, 8.2, 6.222222222222221)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:46:49.002767,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 14.835714285714285)","(3.8, 8.2, 6.222222222222221)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:46:50.108894,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 14.835714285714285)","(3.8, 8.2, 6.222222222222221)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:46:51.417255,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 14.835714285714285)","(3.8, 8.2, 6.222222222222221)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:46:52.567249,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 14.835714285714285)","(3.8, 8.2, 6.222222222222221)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:46:53.675094,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 14.835714285714285)","(3.8, 8.2, 6.222222222222221)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:46:55.027506,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 14.835714285714285)","(3.8, 8.2, 6.222222222222221)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:46:56.474069,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 14.835714285714285)","(3.8, 8.2, 6.222222222222221)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:46:57.787629,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 14.835714285714285)","(3.8, 8.2, 6.222222222222221)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:46:58.844714,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 14.835714285714285)","(3.8, 8.2, 6.222222222222221)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:47:00.078087,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 14.835714285714285)","(3.8, 8.2, 6.222222222222221)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:47:01.251451,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 14.835714285714285)","(3.8, 8.2, 6.222222222222221)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:47:02.464270,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 14.835714285714285)","(3.8, 8.2, 6.222222222222221)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:47:03.602163,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 14.835714285714285)","(3.8, 8.2, 6.222222222222221)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:47:04.771475,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 14.835714285714285)","(3.8, 8.2, 6.222222222222221)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:47:05.865787,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 14.835714285714285)","(3.8, 8.2, 6.222222222222221)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:47:06.916604,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 14.835714285714285)","(3.8, 8.2, 6.222222222222221)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:47:08.136675,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 14.835714285714285)","(3.8, 8.2, 6.222222222222221)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:47:09.297513,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 14.835714285714285)","(3.8, 8.2, 6.222222222222221)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:47:10.422564,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 14.835714285714285)","(3.8, 8.2, 6.222222222222221)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:47:11.540389,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 13.477777777777778)","(3.8, 8.2, 6.222222222222221)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:47:12.578689,"(10.0, 24.0, 22.37777777777778)","(7.5, 15.5, 13.477777777777778)","(3.8, 8.2, 6.222222222222221)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4125)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:47:13.953702,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 7.654545454545453)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.605479452054795)","(20.0, 190.0, 103.75)","(26.0, 290.0, 158.5)"
11-01-2023 12:47:15.164520,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 7.654545454545453)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4319444444444445)","(20.0, 190.0, 103.75)","(26.0, 290.0, 254.5)"
11-01-2023 12:47:16.331514,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 6.581818181818182)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4319444444444445)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:17.406526,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 6.581818181818182)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4319444444444445)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:18.477377,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 6.581818181818182)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4319444444444445)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:19.646289,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 6.581818181818182)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4319444444444445)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:20.893184,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 6.581818181818182)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4319444444444445)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:22.171577,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 6.581818181818182)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4319444444444445)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:23.324549,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 6.581818181818182)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4319444444444445)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:24.407563,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 6.581818181818182)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4319444444444445)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:25.512483,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 7.263157894736842)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4319444444444445)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:26.921375,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 6.581818181818182)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.519193548387097)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:28.002423,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 6.581818181818182)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.519193548387097)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:29.201202,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 7.654545454545453)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.519193548387097)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:30.492202,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 7.654545454545453)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.519193548387097)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:31.713265,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 6.581818181818182)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.519193548387097)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:32.925967,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 6.581818181818182)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.519193548387097)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:34.113893,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 6.581818181818182)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.519193548387097)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:35.368082,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 6.581818181818182)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.587253521126761)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:36.592051,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 6.581818181818182)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.587253521126761)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:37.792473,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 6.581818181818182)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.587253521126761)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:38.828400,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 6.581818181818182)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.587253521126761)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:39.872964,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 7.263157894736842)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.587253521126761)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:40.954104,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 6.581818181818182)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.587253521126761)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:42.041203,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 6.581818181818182)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.587253521126761)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:43.015101,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 6.581818181818182)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.587253521126761)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:44.081818,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 7.654545454545453)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.587253521126761)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:45.287359,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 7.654545454545453)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.587253521126761)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:46.490996,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 7.654545454545453)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.587253521126761)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:47.790604,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 6.581818181818182)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.587253521126761)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:49.058820,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 6.581818181818182)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.587253521126761)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:50.442859,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 6.581818181818182)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.587253521126761)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:51.686371,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 6.581818181818182)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.587253521126761)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:53.062075,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 6.581818181818182)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.587253521126761)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:54.317096,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 6.581818181818182)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.587253521126761)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:56.042731,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 6.581818181818182)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4358333333333335)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:57.367381,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 6.581818181818182)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4358333333333335)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:58.436334,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 6.581818181818182)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4358333333333335)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:47:59.552736,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 6.581818181818182)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4358333333333335)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:48:00.630950,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 6.581818181818182)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4358333333333335)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:48:01.711904,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 6.581818181818182)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4358333333333335)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:48:02.763713,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 6.581818181818182)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4358333333333335)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:48:03.957768,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 6.581818181818182)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4358333333333335)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:48:05.155340,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 7.765853658536585)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4358333333333335)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:48:06.243581,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 7.765853658536585)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.4358333333333335)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:48:07.401814,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.72)","(3.8, 8.2, 7.765853658536585)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.521451612903226)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:48:08.658854,"(10.0, 24.0, 22.37777777777778)","(7.5, 16.0, 14.2)","(3.8, 8.2, 7.765853658536585)","(8.0, 17.0, 15.523076923076923)","(1.65, 2.64, 2.521451612903226)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:48:09.856804,"(10.0, 24.0, 21.08)","(7.5, 16.0, 14.2)","(3.8, 8.2, 8.082894736842103)","(8.0, 17.0, 14.942857142857143)","(1.65, 2.64, 2.521451612903226)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:48:10.994471,"(10.0, 24.0, 21.08)","(7.5, 16.0, 14.2)","(3.8, 8.0, 7.8881578947368425)","(8.0, 17.0, 14.942857142857143)","(1.65, 2.64, 2.521451612903226)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:48:12.048119,"(10.0, 24.0, 21.08)","(7.5, 16.0, 14.2)","(3.8, 8.0, 7.8881578947368425)","(8.0, 17.0, 14.942857142857143)","(1.65, 2.64, 2.521451612903226)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:48:13.168420,"(10.0, 24.0, 21.08)","(7.5, 16.0, 14.2)","(3.8, 8.0, 7.8881578947368425)","(8.0, 17.0, 14.942857142857143)","(1.65, 2.64, 2.521451612903226)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:48:14.330638,"(10.0, 24.0, 21.08)","(7.5, 16.0, 14.2)","(3.8, 8.0, 7.936567164179104)","(8.0, 17.0, 14.942857142857143)","(1.65, 2.64, 2.521451612903226)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:48:15.447725,"(10.0, 24.0, 21.08)","(7.5, 16.0, 14.2)","(3.8, 8.0, 7.936567164179104)","(8.0, 17.0, 14.942857142857143)","(1.65, 2.64, 2.521451612903226)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:48:16.471265,"(10.0, 24.0, 21.08)","(7.5, 16.0, 14.2)","(3.8, 8.0, 7.936567164179104)","(8.0, 17.0, 14.942857142857143)","(1.65, 2.64, 2.521451612903226)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:48:17.548600,"(10.0, 24.0, 21.08)","(7.5, 16.0, 14.2)","(3.8, 8.0, 7.936567164179104)","(8.0, 17.0, 14.942857142857143)","(1.65, 2.64, 2.521451612903226)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:48:18.692039,"(10.0, 24.0, 21.08)","(7.5, 16.0, 14.2)","(3.8, 8.0, 7.936567164179104)","(8.0, 17.0, 14.942857142857143)","(1.65, 2.64, 2.521451612903226)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:48:19.739582,"(10.0, 24.0, 21.08)","(7.5, 16.0, 14.2)","(3.8, 8.0, 7.936567164179104)","(8.0, 17.0, 14.942857142857143)","(1.65, 2.64, 2.521451612903226)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
11-01-2023 12:48:20.888001,"(10.0, 24.0, 21.08)","(7.5, 16.0, 14.2)","(3.8, 8.0, 7.936567164179104)","(8.0, 17.0, 14.942857142857143)","(1.65, 2.64, 2.521451612903226)","(20.0, 190.0, 103.75)","(26.0, 300.0, 254.5)"
