,Farmor Smitten,Joey The Poke,Haras Harley,Lingonberry,Bogie Hurricane,Comical Hope
09-01-2023 18:35:23.911126,"(9.0, 30.0, 25.3125)","(5.0, 8.6, 7.466666666666667)","(3.9, 5.6, 5.1692307692307695)","(91.0, 490.0, 435.0)","(1.55, 1.71, 1.66625)","(18.0, 42.0, 35.666666666666664)"
09-01-2023 18:35:25.028823,"(9.0, 30.0, 25.3125)","(5.0, 8.6, 7.466666666666667)","(3.9, 5.6, 5.1692307692307695)","(91.0, 490.0, 435.0)","(1.55, 1.71, 1.6676923076923076)","(18.0, 40.0, 35.666666666666664)"
09-01-2023 18:35:26.232237,"(9.0, 30.0, 25.3125)","(5.0, 8.6, 7.466666666666667)","(3.9, 5.6, 5.1692307692307695)","(91.0, 490.0, 435.0)","(1.55, 1.71, 1.6676923076923076)","(18.0, 40.0, 35.666666666666664)"
09-01-2023 18:35:27.348094,"(9.0, 30.0, 25.3125)","(5.0, 8.6, 7.466666666666667)","(3.9, 5.6, 5.1692307692307695)","(91.0, 490.0, 383.33333333333337)","(1.55, 1.71, 1.66625)","(18.0, 40.0, 29.88888888888889)"
09-01-2023 18:35:28.339785,"(9.0, 30.0, 25.3125)","(5.0, 8.6, 7.466666666666667)","(3.9, 5.6, 5.288888888888889)","(91.0, 490.0, 383.33333333333337)","(1.55, 1.71, 1.669090909090909)","(18.0, 40.0, 34.333333333333336)"
09-01-2023 18:35:29.342449,"(9.0, 30.0, 25.3125)","(5.0, 8.6, 7.466666666666667)","(3.9, 5.6, 5.218181818181819)","(91.0, 490.0, 383.33333333333337)","(1.55, 1.71, 1.669090909090909)","(18.0, 38.0, 34.333333333333336)"
09-01-2023 18:35:30.374800,"(9.0, 30.0, 25.3125)","(5.0, 8.6, 7.466666666666667)","(3.9, 5.6, 5.218181818181819)","(91.0, 490.0, 436.0)","(1.55, 1.71, 1.669090909090909)","(18.0, 38.0, 29.2)"
09-01-2023 18:35:31.426369,"(9.0, 30.0, 25.3125)","(5.0, 8.6, 7.466666666666667)","(3.9, 5.6, 5.218181818181819)","(91.0, 500.0, 455.55555555555554)","(1.55, 1.71, 1.669090909090909)","(18.0, 38.0, 29.2)"
09-01-2023 18:35:32.481552,"(9.0, 30.0, 25.3125)","(5.0, 8.4, 8.133333333333333)","(3.9, 5.6, 5.25)","(91.0, 490.0, 455.55555555555554)","(1.55, 1.71, 1.669090909090909)","(18.0, 38.0, 33.0)"
09-01-2023 18:35:33.474503,"(9.0, 30.0, 25.3125)","(5.0, 8.2, 7.977777777777777)","(3.9, 5.6, 5.25)","(91.0, 490.0, 455.55555555555554)","(1.55, 1.71, 1.669090909090909)","(18.0, 36.0, 31.666666666666668)"
09-01-2023 18:35:34.447272,"(9.0, 30.0, 25.3125)","(5.0, 8.2, 7.927272727272727)","(3.9, 5.6, 5.25)","(91.0, 490.0, 455.55555555555554)","(1.55, 1.71, 1.669090909090909)","(18.0, 34.0, 31.666666666666668)"
09-01-2023 18:35:35.480022,"(9.0, 30.0, 25.3125)","(5.0, 8.2, 7.792592592592593)","(3.9, 5.6, 5.25)","(91.0, 490.0, 455.55555555555554)","(1.55, 1.71, 1.669090909090909)","(18.0, 34.0, 31.666666666666668)"
09-01-2023 18:35:36.534474,"(9.0, 30.0, 25.3125)","(5.0, 8.2, 7.792592592592593)","(3.9, 5.6, 5.25)","(91.0, 490.0, 455.55555555555554)","(1.55, 1.71, 1.669090909090909)","(18.0, 34.0, 31.666666666666668)"
09-01-2023 18:35:37.628904,"(9.0, 30.0, 25.3125)","(5.0, 8.2, 7.792592592592593)","(3.9, 5.6, 5.425)","(91.0, 490.0, 455.55555555555554)","(1.55, 1.71, 1.6888888888888889)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:35:38.777941,"(9.0, 30.0, 25.3125)","(5.0, 8.2, 7.792592592592593)","(3.9, 5.6, 5.425)","(91.0, 490.0, 455.55555555555554)","(1.55, 1.7, 1.6888888888888889)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:35:39.870897,"(9.0, 30.0, 25.3125)","(5.0, 8.2, 7.792592592592593)","(3.9, 5.6, 5.425)","(91.0, 490.0, 455.55555555555554)","(1.55, 1.7, 1.6888888888888889)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:35:40.984370,"(9.0, 30.0, 25.3125)","(5.0, 8.2, 7.792592592592593)","(3.9, 5.6, 5.425)","(91.0, 490.0, 455.55555555555554)","(1.55, 1.7, 1.6888888888888889)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:35:41.944879,"(9.0, 30.0, 25.3125)","(5.0, 8.2, 7.792592592592593)","(3.9, 5.6, 5.425)","(91.0, 490.0, 455.55555555555554)","(1.55, 1.7, 1.6888888888888889)","(18.0, 34.0, 27.7)"
09-01-2023 18:35:42.883053,"(9.0, 30.0, 25.3125)","(5.0, 8.2, 7.792592592592593)","(3.9, 5.6, 5.425)","(91.0, 490.0, 455.55555555555554)","(1.55, 1.7, 1.6791666666666667)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:35:43.921780,"(9.0, 30.0, 25.3125)","(5.0, 8.2, 7.792592592592593)","(3.9, 5.6, 5.425)","(91.0, 490.0, 455.55555555555554)","(1.55, 1.7, 1.6791666666666667)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:35:45.021405,"(9.0, 30.0, 25.3125)","(5.0, 8.2, 7.792592592592593)","(3.9, 5.6, 5.425)","(91.0, 490.0, 455.55555555555554)","(1.55, 1.7, 1.6791666666666667)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:35:46.084370,"(9.0, 30.0, 25.3125)","(5.0, 8.2, 7.792592592592593)","(3.9, 5.6, 5.425)","(91.0, 490.0, 455.55555555555554)","(1.55, 1.7, 1.6791666666666667)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:35:47.103994,"(9.0, 30.0, 25.3125)","(5.0, 8.2, 7.792592592592593)","(3.9, 5.6, 5.425)","(91.0, 490.0, 455.55555555555554)","(1.55, 1.7, 1.6791666666666667)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:35:48.142845,"(9.0, 30.0, 25.0)","(5.0, 8.2, 7.792592592592593)","(3.9, 5.6, 5.425)","(91.0, 490.0, 345.0)","(1.55, 1.7, 1.6791666666666667)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:35:49.223667,"(9.0, 30.0, 25.0)","(5.0, 8.2, 7.792592592592593)","(3.9, 5.6, 5.425)","(91.0, 500.0, 345.0)","(1.55, 1.7, 1.6791666666666667)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:35:50.316829,"(9.0, 30.0, 25.0)","(5.0, 8.2, 7.792592592592593)","(3.9, 5.6, 5.425)","(91.0, 500.0, 345.0)","(1.55, 1.7, 1.6791666666666667)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:35:51.488880,"(9.0, 30.0, 25.0)","(5.0, 8.2, 7.792592592592593)","(3.9, 5.6, 5.425)","(91.0, 500.0, 345.0)","(1.55, 1.7, 1.6791666666666667)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:35:52.739552,"(9.0, 30.0, 25.0)","(5.0, 8.2, 7.6499999999999995)","(3.9, 5.6, 5.425)","(91.0, 500.0, 345.0)","(1.55, 1.7, 1.6791666666666667)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:35:53.826596,"(9.0, 30.0, 25.0)","(5.0, 8.2, 7.6499999999999995)","(3.9, 5.6, 5.425)","(91.0, 500.0, 345.0)","(1.55, 1.7, 1.6791666666666667)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:35:54.894133,"(9.0, 30.0, 25.0)","(5.0, 8.2, 7.6499999999999995)","(3.9, 5.6, 5.425)","(91.0, 500.0, 345.0)","(1.55, 1.7, 1.6791666666666667)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:35:55.829610,"(9.0, 30.0, 25.0)","(5.0, 8.2, 7.6499999999999995)","(3.9, 5.6, 5.425)","(91.0, 500.0, 345.0)","(1.55, 1.7, 1.6791666666666667)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:35:56.944404,"(9.0, 30.0, 25.0)","(5.0, 8.2, 7.6499999999999995)","(3.9, 5.6, 5.425)","(91.0, 500.0, 345.0)","(1.55, 1.7, 1.6791666666666667)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:35:58.099577,"(9.0, 30.0, 25.0)","(5.0, 8.2, 7.6499999999999995)","(3.9, 5.6, 5.425)","(91.0, 500.0, 345.0)","(1.55, 1.7, 1.6791666666666667)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:35:59.252793,"(9.0, 30.0, 25.0)","(5.0, 8.2, 7.6499999999999995)","(3.9, 5.6, 5.425)","(91.0, 500.0, 345.0)","(1.55, 1.7, 1.6791666666666667)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:00.366748,"(9.0, 30.0, 25.0)","(5.0, 8.2, 7.6499999999999995)","(3.9, 5.6, 5.425)","(91.0, 500.0, 345.0)","(1.55, 1.7, 1.6684210526315788)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:01.407183,"(9.0, 30.0, 25.0)","(5.0, 8.2, 7.6499999999999995)","(3.9, 5.6, 5.425)","(91.0, 500.0, 345.0)","(1.55, 1.7, 1.6652173913043478)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:02.460537,"(9.0, 30.0, 25.0)","(5.0, 8.2, 7.6499999999999995)","(3.9, 5.6, 5.425)","(91.0, 500.0, 345.0)","(1.55, 1.7, 1.6652173913043478)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:03.513916,"(9.0, 30.0, 25.0)","(5.0, 8.2, 7.6499999999999995)","(3.9, 5.6, 5.425)","(91.0, 500.0, 345.0)","(1.55, 1.7, 1.6652173913043478)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:04.697833,"(9.0, 30.0, 25.0)","(5.0, 8.2, 7.6499999999999995)","(3.9, 5.6, 5.425)","(91.0, 500.0, 225.55555555555554)","(1.55, 1.7, 1.6652173913043478)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:06.007265,"(9.0, 30.0, 25.0)","(5.0, 8.2, 7.6499999999999995)","(3.9, 5.6, 5.425)","(91.0, 510.0, 225.55555555555554)","(1.55, 1.7, 1.6652173913043478)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:07.427028,"(9.0, 30.0, 25.0)","(5.0, 8.2, 7.6499999999999995)","(3.9, 5.6, 5.425)","(91.0, 510.0, 345.0)","(1.55, 1.7, 1.6652173913043478)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:08.800291,"(9.0, 30.0, 25.0)","(5.0, 8.2, 7.6499999999999995)","(3.9, 5.6, 5.425)","(91.0, 500.0, 345.0)","(1.55, 1.7, 1.6652173913043478)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:10.063262,"(9.0, 30.0, 25.0)","(5.0, 8.2, 7.6499999999999995)","(3.9, 5.6, 5.425)","(91.0, 500.0, 345.0)","(1.55, 1.7, 1.6652173913043478)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:11.457031,"(9.0, 30.0, 25.0)","(5.0, 8.2, 7.6499999999999995)","(3.9, 5.6, 5.2)","(91.0, 500.0, 345.0)","(1.55, 1.7, 1.6944444444444444)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:12.732799,"(9.0, 30.0, 25.0)","(5.0, 8.2, 7.6499999999999995)","(3.9, 5.6, 5.2)","(91.0, 500.0, 345.0)","(1.55, 1.7, 1.6944444444444444)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:13.989897,"(9.0, 30.0, 25.0)","(5.0, 8.2, 7.6499999999999995)","(3.9, 5.6, 5.2)","(91.0, 500.0, 440.0)","(1.55, 1.7, 1.662121212121212)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:15.247500,"(9.0, 30.0, 25.0)","(5.0, 8.2, 7.6499999999999995)","(3.9, 5.6, 5.2)","(91.0, 500.0, 440.0)","(1.55, 1.7, 1.662121212121212)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:16.405684,"(9.0, 30.0, 25.0)","(5.0, 8.2, 7.6499999999999995)","(3.9, 5.6, 5.085714285714285)","(91.0, 500.0, 440.0)","(1.55, 1.7, 1.662121212121212)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:17.421246,"(9.0, 30.0, 25.0)","(5.0, 8.2, 7.6499999999999995)","(3.9, 5.6, 5.085714285714285)","(91.0, 500.0, 440.0)","(1.55, 1.7, 1.6617647058823528)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:18.532412,"(9.0, 30.0, 25.0)","(5.0, 8.2, 7.552941176470588)","(3.9, 5.6, 5.2)","(91.0, 500.0, 440.0)","(1.55, 1.7, 1.6617647058823528)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:19.728694,"(9.0, 30.0, 25.0)","(5.0, 8.2, 7.552941176470588)","(3.9, 5.6, 5.2)","(91.0, 500.0, 355.0)","(1.55, 1.7, 1.6617647058823528)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:20.921364,"(9.0, 30.0, 25.0)","(5.0, 8.2, 7.552941176470588)","(3.9, 5.6, 5.2)","(91.0, 500.0, 355.0)","(1.55, 1.7, 1.6617647058823528)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:22.065110,"(9.0, 30.0, 25.0)","(5.0, 8.2, 7.552941176470588)","(3.9, 5.6, 5.085714285714285)","(91.0, 500.0, 243.33333333333334)","(1.55, 1.7, 1.6617647058823528)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:23.211176,"(9.0, 30.0, 25.0)","(5.0, 8.2, 7.552941176470588)","(3.9, 5.6, 5.2)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.7, 1.6617647058823528)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:24.245310,"(9.0, 30.0, 25.0)","(5.0, 8.2, 7.552941176470588)","(3.9, 5.6, 5.2)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.7, 1.6617647058823528)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:25.341754,"(10.0, 30.0, 25.0)","(5.0, 8.2, 7.552941176470588)","(3.9, 5.6, 5.2)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.7, 1.6617647058823528)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:26.566217,"(10.0, 30.0, 25.0)","(5.0, 8.2, 7.552941176470588)","(3.9, 5.6, 5.25)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.7, 1.6617647058823528)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:27.771840,"(10.0, 30.0, 25.0)","(5.0, 8.2, 7.552941176470588)","(3.9, 5.5, 5.013953488372093)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.7, 1.6617647058823528)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:29.014777,"(10.0, 30.0, 25.0)","(5.0, 8.2, 7.552941176470588)","(3.9, 5.6, 5.0875)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.7, 1.6617647058823528)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:30.091423,"(10.0, 30.0, 25.0)","(5.0, 8.2, 7.552941176470588)","(3.9, 5.7, 5.0875)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.7, 1.6617647058823528)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:31.093723,"(10.0, 30.0, 25.0)","(5.0, 8.2, 7.552941176470588)","(3.9, 5.7, 5.0875)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.7, 1.6617647058823528)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:32.166029,"(10.0, 30.0, 25.0)","(5.0, 8.2, 7.552941176470588)","(3.9, 5.7, 5.0875)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.7, 1.6617647058823528)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:33.353651,"(10.0, 30.0, 25.0)","(5.0, 8.2, 7.552941176470588)","(3.9, 5.7, 5.0875)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.7, 1.6617647058823528)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:34.523154,"(10.0, 30.0, 25.0)","(5.0, 8.2, 7.552941176470588)","(3.9, 5.7, 5.0875)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.7, 1.6617647058823528)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:35.679310,"(10.0, 30.0, 25.0)","(5.0, 8.2, 7.552941176470588)","(3.9, 5.7, 5.0875)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.7, 1.6627999999999998)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:36.731014,"(10.0, 30.0, 25.0)","(5.0, 8.0, 7.542857142857143)","(3.9, 5.7, 5.0875)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.6627999999999998)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:37.831786,"(10.0, 30.0, 25.0)","(5.0, 8.0, 7.482352941176471)","(3.9, 5.7, 5.0875)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.6627999999999998)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:38.946650,"(10.0, 30.0, 25.0)","(5.0, 8.0, 7.482352941176471)","(3.9, 5.7, 5.0875)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.6627999999999998)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:40.160820,"(10.0, 30.0, 25.0)","(5.0, 8.0, 7.56)","(3.9, 5.7, 5.075)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.6627999999999998)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:41.323068,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.56)","(3.9, 5.6, 5.054545454545455)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.6627999999999998)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:42.500716,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.56)","(3.9, 5.6, 5.054545454545455)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.6627999999999998)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:43.574995,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.56)","(3.9, 5.6, 5.054545454545455)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.6627999999999998)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:44.603603,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.56)","(3.9, 5.6, 5.054545454545455)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.6627999999999998)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:45.687890,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.56)","(3.9, 5.6, 5.183333333333333)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.6627999999999998)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:46.844989,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.56)","(3.9, 5.6, 5.183333333333333)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.6627999999999998)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:47.971005,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.457142857142857)","(3.9, 5.6, 5.305882352941176)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.6627999999999998)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:49.124722,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.457142857142857)","(3.9, 5.6, 5.3619047619047615)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.6627999999999998)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:50.179987,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.457142857142857)","(3.9, 5.6, 5.3619047619047615)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.6627999999999998)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:51.300642,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.457142857142857)","(3.9, 5.6, 5.3999999999999995)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.6627999999999998)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:52.310765,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.457142857142857)","(3.9, 5.6, 5.4125)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.6627999999999998)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:53.410401,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.56)","(3.9, 5.6, 5.5)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.6614285714285713)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:54.536402,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.56)","(3.9, 5.7, 5.4)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.66)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:55.717856,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.56)","(3.9, 5.7, 5.4)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.66)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:56.824258,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.457142857142857)","(3.9, 5.7, 5.4)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.66)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:58.145189,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.457142857142857)","(3.9, 5.7, 5.4)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.66)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:36:59.240165,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.457142857142857)","(3.9, 5.7, 5.4)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.66)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:37:00.371305,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.457142857142857)","(3.9, 5.7, 5.4)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.66)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:37:01.456736,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.457142857142857)","(3.9, 5.7, 5.4)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.66)","(18.0, 34.0, 28.272727272727273)"
09-01-2023 18:37:02.607060,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.457142857142857)","(3.9, 5.7, 5.4)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.66)","(18.0, 34.0, 28.0)"
09-01-2023 18:37:03.723412,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.56)","(3.9, 5.7, 5.4)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.66)","(18.0, 34.0, 28.0)"
09-01-2023 18:37:04.832394,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.56)","(3.9, 5.7, 5.4)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.6568965517241379)","(18.0, 34.0, 28.0)"
09-01-2023 18:37:05.872476,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.56)","(3.9, 5.7, 5.4)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.6544444444444444)","(18.0, 34.0, 28.0)"
09-01-2023 18:37:06.945248,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.56)","(3.9, 5.7, 5.4)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.6544444444444444)","(18.0, 34.0, 28.0)"
09-01-2023 18:37:08.098343,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.56)","(3.9, 5.7, 5.4)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.6544444444444444)","(18.0, 34.0, 28.0)"
09-01-2023 18:37:09.258490,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.56)","(3.9, 5.7, 5.357142857142857)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.654)","(18.0, 34.0, 28.0)"
09-01-2023 18:37:10.361702,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.56)","(3.9, 5.7, 5.357142857142857)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.654)","(18.0, 34.0, 28.0)"
09-01-2023 18:37:11.369004,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.457142857142857)","(3.9, 5.7, 5.433333333333334)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.6530769230769229)","(18.0, 34.0, 28.0)"
09-01-2023 18:37:12.567725,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.56)","(3.9, 5.7, 5.6000000000000005)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.6530769230769229)","(18.0, 34.0, 28.0)"
09-01-2023 18:37:14.354850,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.56)","(3.9, 5.7, 5.6571428571428575)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.6523999999999999)","(18.0, 34.0, 28.0)"
09-01-2023 18:37:15.915425,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.457142857142857)","(3.9, 5.7, 5.6571428571428575)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.652222222222222)","(18.0, 34.0, 28.0)"
09-01-2023 18:37:17.270575,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.457142857142857)","(3.9, 5.7, 5.6571428571428575)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.652222222222222)","(18.0, 34.0, 28.0)"
09-01-2023 18:37:18.988867,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.457142857142857)","(3.9, 5.7, 5.6571428571428575)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.652222222222222)","(18.0, 34.0, 28.0)"
09-01-2023 18:37:20.802735,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.457142857142857)","(3.9, 5.7, 5.682608695652174)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.6418867924528302)","(18.0, 34.0, 28.0)"
09-01-2023 18:37:22.375216,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.457142857142857)","(3.9, 5.9, 5.682608695652174)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.6418867924528302)","(18.0, 34.0, 28.0)"
09-01-2023 18:37:23.737506,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.56)","(3.9, 5.9, 5.80625)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.69, 1.6418867924528302)","(18.0, 34.0, 28.0)"
09-01-2023 18:37:26.046772,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.56)","(3.9, 5.9, 5.833333333333334)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.68, 1.656)","(18.0, 34.0, 28.0)"
09-01-2023 18:37:27.409437,"(10.0, 30.0, 25.0)","(5.0, 7.8, 7.56)","(3.9, 5.9, 5.633333333333334)","(91.0, 510.0, 243.33333333333334)","(1.55, 1.68, 1.6533333333333333)","(18.0, 34.0, 28.0)"
