,O T C Wiz,Slim Jimmy,Stapleton Song,El Tomate,Pass It Around,Sazon,Propellant
15-12-2022 11:30:25.165615,"(9.0, 12.5, 11.3)","(4.2, 5.0, 4.8076923076923075)","(20.0, 48.0, 40.0)","(4.4, 5.8, 5.335714285714285)","(10.0, 34.0, 20.125)","(21.0, 75.0, 54.5)","(2.25, 2.46, 2.44)"
15-12-2022 11:30:26.285883,"(9.0, 12.5, 11.3)","(4.2, 5.0, 4.8076923076923075)","(20.0, 48.0, 40.0)","(4.4, 5.8, 5.335714285714285)","(10.0, 34.0, 20.125)","(21.0, 75.0, 54.5)","(2.25, 2.46, 2.44)"
15-12-2022 11:30:27.289891,"(9.0, 12.5, 11.115384615384615)","(4.2, 5.0, 4.8076923076923075)","(20.0, 48.0, 40.0)","(4.4, 5.8, 5.335714285714285)","(10.0, 34.0, 20.125)","(21.0, 75.0, 54.5)","(2.25, 2.46, 2.44)"
15-12-2022 11:30:28.319657,"(9.0, 12.5, 11.115384615384615)","(4.2, 5.0, 4.583333333333333)","(20.0, 48.0, 40.0)","(4.4, 5.8, 5.335714285714285)","(10.0, 34.0, 20.125)","(21.0, 75.0, 54.5)","(2.25, 2.46, 2.4299999999999997)"
15-12-2022 11:30:29.361533,"(9.0, 12.5, 11.115384615384615)","(4.2, 5.0, 4.583333333333333)","(20.0, 48.0, 40.0)","(4.4, 5.8, 5.335714285714285)","(10.0, 34.0, 20.125)","(21.0, 75.0, 54.5)","(2.25, 2.4, 2.374285714285714)"
15-12-2022 11:30:30.385302,"(9.0, 12.5, 11.115384615384615)","(4.2, 5.0, 4.583333333333333)","(20.0, 48.0, 40.0)","(4.4, 5.8, 5.335714285714285)","(10.0, 34.0, 20.125)","(21.0, 75.0, 54.5)","(2.25, 2.4, 2.374285714285714)"
15-12-2022 11:30:31.497913,"(9.0, 12.5, 11.115384615384615)","(4.2, 5.0, 4.583333333333333)","(20.0, 48.0, 40.0)","(4.4, 5.8, 5.335714285714285)","(10.0, 34.0, 20.125)","(21.0, 75.0, 54.5)","(2.25, 2.4, 2.374285714285714)"
15-12-2022 11:30:32.575074,"(9.0, 12.5, 11.125)","(4.2, 5.0, 4.583333333333333)","(20.0, 48.0, 40.0)","(4.4, 5.8, 5.355555555555555)","(10.0, 34.0, 27.666666666666664)","(21.0, 75.0, 61.33333333333333)","(2.25, 2.4, 2.374285714285714)"
15-12-2022 11:30:33.559677,"(9.0, 12.5, 11.125)","(4.2, 5.0, 4.583333333333333)","(20.0, 48.0, 40.0)","(4.4, 5.8, 5.355555555555555)","(10.0, 34.0, 27.666666666666664)","(21.0, 75.0, 61.33333333333333)","(2.25, 2.4, 2.374285714285714)"
15-12-2022 11:30:34.550691,"(9.0, 12.5, 11.125)","(4.2, 5.1, 4.566666666666666)","(20.0, 48.0, 40.0)","(4.4, 5.8, 5.355555555555555)","(10.0, 34.0, 27.666666666666664)","(21.0, 75.0, 61.33333333333333)","(2.25, 2.4, 2.374285714285714)"
15-12-2022 11:30:35.620228,"(9.0, 12.5, 11.125)","(4.2, 5.1, 4.566666666666666)","(20.0, 48.0, 40.0)","(4.4, 5.8, 5.355555555555555)","(10.0, 34.0, 27.666666666666664)","(21.0, 75.0, 64.75)","(2.25, 2.4, 2.367272727272727)"
15-12-2022 11:30:36.780235,"(9.0, 12.5, 12.325396825396826)","(4.2, 5.1, 4.566666666666666)","(20.0, 48.0, 47.07692307692308)","(4.4, 5.8, 5.347619047619047)","(10.0, 34.0, 27.666666666666664)","(21.0, 75.0, 67.81818181818181)","(2.25, 2.4, 2.367272727272727)"
15-12-2022 11:30:37.834226,"(9.0, 17.0, 16.1)","(4.2, 5.0, 4.55)","(20.0, 48.0, 47.07692307692308)","(4.4, 5.8, 5.347619047619047)","(10.0, 34.0, 27.666666666666664)","(21.0, 70.0, 67.81818181818181)","(2.25, 2.4, 2.2935593220338983)"
15-12-2022 11:30:38.777928,"(9.0, 17.0, 16.1)","(4.2, 5.1, 4.566666666666666)","(20.0, 48.0, 47.07692307692308)","(4.4, 5.8, 5.347619047619047)","(10.0, 34.0, 27.666666666666664)","(21.0, 70.0, 67.81818181818181)","(2.25, 2.38, 2.368888888888889)"
15-12-2022 11:30:39.757028,"(9.0, 16.5, 14.75)","(4.2, 5.0, 4.672727272727273)","(20.0, 48.0, 47.07692307692308)","(4.4, 5.7, 5.366666666666666)","(10.0, 34.0, 27.666666666666664)","(21.0, 70.0, 67.81818181818181)","(2.25, 2.38, 2.333333333333333)"
15-12-2022 11:30:40.868760,"(9.0, 16.5, 14.75)","(4.0, 5.1, 4.699999999999999)","(21.0, 48.0, 47.07692307692308)","(4.4, 5.7, 5.366666666666666)","(11.0, 34.0, 27.666666666666664)","(21.0, 70.0, 67.81818181818181)","(2.2, 2.36, 2.282222222222222)"
15-12-2022 11:30:42.015449,"(9.0, 16.5, 14.75)","(4.0, 5.0, 4.733333333333333)","(21.0, 48.0, 47.07692307692308)","(4.4, 5.7, 5.366666666666666)","(11.0, 34.0, 27.666666666666664)","(21.0, 70.0, 67.81818181818181)","(2.2, 2.34, 2.32)"
15-12-2022 11:30:43.020868,"(9.0, 16.5, 14.75)","(4.0, 5.0, 4.733333333333333)","(21.0, 48.0, 47.07692307692308)","(4.4, 5.7, 5.366666666666666)","(11.0, 34.0, 27.666666666666664)","(21.0, 70.0, 67.81818181818181)","(2.2, 2.34, 2.32)"
15-12-2022 11:30:43.980346,"(9.0, 16.5, 14.75)","(4.0, 5.0, 4.733333333333333)","(21.0, 48.0, 47.07692307692308)","(4.4, 5.7, 5.366666666666666)","(11.0, 34.0, 27.666666666666664)","(21.0, 70.0, 67.81818181818181)","(2.2, 2.34, 2.32)"
15-12-2022 11:30:44.987526,"(9.0, 16.5, 14.75)","(4.0, 5.1, 4.699999999999999)","(21.0, 48.0, 47.07692307692308)","(4.4, 5.7, 5.366666666666666)","(11.0, 34.0, 27.666666666666664)","(21.0, 70.0, 67.81818181818181)","(2.2, 2.34, 2.32)"
15-12-2022 11:30:46.053199,"(9.0, 16.5, 14.75)","(4.0, 5.1, 4.699999999999999)","(21.0, 48.0, 47.07692307692308)","(4.4, 5.7, 5.366666666666666)","(11.0, 34.0, 27.666666666666664)","(21.0, 70.0, 67.81818181818181)","(2.2, 2.34, 2.32)"
15-12-2022 11:30:47.135007,"(9.0, 16.5, 14.75)","(4.0, 5.1, 4.699999999999999)","(21.0, 48.0, 47.07692307692308)","(4.4, 5.7, 5.366666666666666)","(11.0, 34.0, 27.666666666666664)","(21.0, 70.0, 67.81818181818181)","(2.2, 2.34, 2.32)"
15-12-2022 11:30:48.096769,"(9.0, 16.5, 15.333333333333334)","(4.0, 5.1, 4.699999999999999)","(21.0, 48.0, 47.07692307692308)","(4.4, 5.7, 5.336363636363636)","(11.0, 34.0, 20.125)","(21.0, 70.0, 67.81818181818181)","(2.2, 2.34, 2.32)"
15-12-2022 11:30:49.089521,"(9.0, 16.5, 15.333333333333334)","(4.0, 5.1, 4.699999999999999)","(21.0, 48.0, 47.07692307692308)","(4.4, 5.7, 5.336363636363636)","(11.0, 34.0, 20.125)","(21.0, 70.0, 67.81818181818181)","(2.2, 2.34, 2.32)"
15-12-2022 11:30:50.137598,"(9.0, 16.5, 15.333333333333334)","(4.0, 5.1, 4.699999999999999)","(21.0, 48.0, 47.07692307692308)","(4.4, 5.7, 5.336363636363636)","(11.0, 34.0, 20.125)","(21.0, 70.0, 67.81818181818181)","(2.2, 2.34, 2.32)"
15-12-2022 11:30:51.258996,"(9.0, 16.5, 15.333333333333334)","(4.0, 5.1, 4.699999999999999)","(21.0, 48.0, 47.07692307692308)","(4.4, 5.7, 5.336363636363636)","(11.0, 34.0, 20.125)","(21.0, 70.0, 67.81818181818181)","(2.2, 2.34, 2.32)"
15-12-2022 11:30:52.406308,"(9.0, 16.5, 15.333333333333334)","(4.0, 5.1, 4.699999999999999)","(21.0, 48.0, 47.07692307692308)","(4.4, 5.7, 5.336363636363636)","(11.0, 34.0, 20.125)","(21.0, 70.0, 67.81818181818181)","(2.2, 2.34, 2.32)"
15-12-2022 11:30:53.446012,"(9.0, 16.5, 15.333333333333334)","(4.0, 5.1, 4.699999999999999)","(21.0, 48.0, 47.07692307692308)","(4.4, 5.7, 5.336363636363636)","(11.0, 34.0, 20.125)","(21.0, 70.0, 67.81818181818181)","(2.2, 2.34, 2.32)"
15-12-2022 11:30:54.440365,"(9.0, 16.5, 15.333333333333334)","(4.0, 5.1, 4.699999999999999)","(21.0, 48.0, 47.07692307692308)","(4.4, 5.7, 5.336363636363636)","(11.0, 34.0, 20.125)","(21.0, 70.0, 67.81818181818181)","(2.2, 2.34, 2.32)"
15-12-2022 11:30:55.622602,"(9.0, 16.5, 15.333333333333334)","(4.0, 5.1, 4.6)","(21.0, 48.0, 47.07692307692308)","(4.4, 5.7, 5.336363636363636)","(11.0, 34.0, 20.125)","(21.0, 70.0, 67.81818181818181)","(2.2, 2.34, 2.2394594594594595)"
15-12-2022 11:30:56.720604,"(9.0, 16.5, 15.333333333333334)","(4.0, 4.6, 4.507692307692308)","(21.0, 48.0, 47.07692307692308)","(4.4, 5.7, 5.336363636363636)","(11.0, 34.0, 29.730769230769234)","(21.0, 70.0, 64.66666666666667)","(2.2, 2.28, 2.182597402597403)"
15-12-2022 11:30:57.821195,"(9.0, 16.5, 15.333333333333334)","(4.0, 4.6, 4.507692307692308)","(21.0, 48.0, 43.2)","(4.4, 5.7, 5.336363636363636)","(11.0, 34.0, 29.730769230769234)","(21.0, 75.0, 55.666666666666664)","(2.2, 2.28, 2.1825)"
15-12-2022 11:30:58.972657,"(9.0, 16.5, 15.333333333333334)","(4.0, 4.6, 4.507692307692308)","(21.0, 48.0, 43.2)","(4.4, 5.7, 5.336363636363636)","(11.0, 34.0, 29.730769230769234)","(21.0, 75.0, 55.666666666666664)","(2.2, 2.28, 2.182597402597403)"
15-12-2022 11:30:59.992749,"(9.0, 16.5, 15.333333333333334)","(4.0, 4.6, 4.45)","(21.0, 48.0, 43.2)","(4.4, 5.7, 5.366666666666666)","(11.0, 34.0, 25.0)","(21.0, 75.0, 55.666666666666664)","(2.2, 2.28, 2.182597402597403)"
15-12-2022 11:31:01.044860,"(9.0, 16.5, 15.357142857142858)","(4.0, 4.6, 4.45)","(21.0, 48.0, 43.2)","(4.4, 5.7, 5.366666666666666)","(11.0, 34.0, 25.0)","(21.0, 75.0, 55.666666666666664)","(2.2, 2.28, 2.182597402597403)"
15-12-2022 11:31:02.179777,"(9.0, 16.5, 15.166666666666666)","(4.0, 4.6, 4.45)","(21.0, 48.0, 42.0)","(4.4, 5.7, 5.366666666666666)","(11.0, 34.0, 26.8)","(21.0, 75.0, 55.666666666666664)","(2.2, 2.28, 2.182597402597403)"
15-12-2022 11:31:03.307241,"(9.0, 16.5, 15.5)","(4.0, 4.6, 4.45)","(21.0, 48.0, 42.0)","(4.4, 5.7, 5.366666666666666)","(11.0, 34.0, 26.8)","(21.0, 75.0, 55.666666666666664)","(2.2, 2.28, 2.163116883116883)"
15-12-2022 11:31:04.415918,"(9.0, 16.5, 15.857142857142858)","(4.0, 4.6, 4.438095238095238)","(21.0, 48.0, 42.0)","(4.4, 5.7, 5.366666666666666)","(11.0, 34.0, 26.8)","(21.0, 75.0, 55.666666666666664)","(2.2, 2.28, 2.163116883116883)"
15-12-2022 11:31:05.388911,"(9.0, 16.5, 16.2)","(4.0, 5.0, 4.6000000000000005)","(21.0, 48.0, 44.0)","(4.4, 5.8, 5.5)","(11.0, 34.0, 26.8)","(21.0, 75.0, 65.33333333333333)","(2.2, 2.34, 2.24)"
15-12-2022 11:31:06.422287,"(9.0, 16.5, 15.0)","(4.0, 4.9, 4.517647058823529)","(21.0, 48.0, 44.0)","(4.4, 5.8, 5.585714285714285)","(11.0, 34.0, 26.8)","(21.0, 70.0, 62.0)","(2.15, 2.32, 2.23)"
15-12-2022 11:31:07.412293,"(9.0, 16.5, 15.0)","(4.0, 4.9, 4.685714285714286)","(21.0, 48.0, 44.0)","(4.4, 5.9, 5.78)","(11.0, 34.0, 31.357142857142858)","(21.0, 75.0, 65.33333333333333)","(2.15, 2.32, 2.23)"
15-12-2022 11:31:08.518884,"(9.0, 16.5, 15.0)","(4.0, 4.8, 4.666666666666667)","(21.0, 48.0, 44.0)","(4.4, 5.9, 5.833333333333334)","(11.0, 34.0, 31.357142857142858)","(21.0, 75.0, 65.33333333333333)","(2.15, 2.32, 2.23)"
15-12-2022 11:31:09.551062,"(9.0, 16.5, 15.0)","(4.0, 4.8, 4.666666666666667)","(21.0, 48.0, 44.0)","(4.4, 5.9, 5.833333333333334)","(11.0, 32.0, 27.428571428571427)","(21.0, 75.0, 65.33333333333333)","(2.15, 2.32, 2.288)"
15-12-2022 11:31:10.483360,"(9.0, 16.5, 15.0)","(4.0, 4.8, 4.666666666666667)","(21.0, 48.0, 44.0)","(4.4, 5.9, 5.833333333333334)","(11.0, 32.0, 27.428571428571427)","(21.0, 75.0, 65.33333333333333)","(2.15, 2.32, 2.288)"
15-12-2022 11:31:11.528908,"(9.0, 16.5, 15.0)","(4.0, 4.8, 4.666666666666667)","(21.0, 48.0, 44.0)","(4.4, 5.9, 5.78)","(11.0, 32.0, 24.25)","(21.0, 75.0, 65.33333333333333)","(2.15, 2.32, 2.288)"
15-12-2022 11:31:12.602210,"(9.0, 18.0, 15.0)","(4.0, 4.8, 4.666666666666667)","(21.0, 48.0, 43.333333333333336)","(4.4, 5.9, 5.78)","(11.0, 32.0, 28.125)","(21.0, 75.0, 67.83333333333334)","(2.15, 2.32, 2.288)"
15-12-2022 11:31:13.734670,"(9.0, 17.0, 14.9)","(4.0, 4.8, 4.666666666666667)","(21.0, 48.0, 43.333333333333336)","(4.4, 5.9, 5.862500000000001)","(11.0, 32.0, 29.416666666666668)","(21.0, 75.0, 67.83333333333334)","(2.15, 2.32, 2.305454545454545)"
15-12-2022 11:31:14.874894,"(9.0, 17.0, 14.9)","(4.0, 4.8, 4.666666666666667)","(21.0, 48.0, 43.333333333333336)","(4.4, 5.9, 5.862500000000001)","(11.0, 32.0, 29.416666666666668)","(21.0, 75.0, 67.83333333333334)","(2.15, 2.32, 2.305454545454545)"
15-12-2022 11:31:15.846954,"(9.0, 17.0, 14.9)","(4.0, 4.8, 4.666666666666667)","(21.0, 48.0, 43.333333333333336)","(4.4, 5.9, 5.862500000000001)","(11.0, 32.0, 24.25)","(21.0, 75.0, 61.33333333333333)","(2.15, 2.32, 2.305454545454545)"
15-12-2022 11:31:16.855315,"(9.0, 17.0, 14.9)","(4.0, 5.1, 4.633333333333334)","(21.0, 48.0, 45.66666666666667)","(4.4, 5.9, 5.800000000000001)","(11.0, 32.0, 24.5)","(21.0, 75.0, 66.8)","(2.15, 2.32, 2.25)"
15-12-2022 11:31:18.046256,"(9.0, 17.0, 14.9)","(4.0, 5.1, 4.584615384615385)","(21.0, 48.0, 44.0)","(4.4, 5.9, 5.86875)","(11.0, 32.0, 24.5)","(21.0, 75.0, 66.8)","(2.15, 2.32, 2.317142857142857)"
15-12-2022 11:31:19.159603,"(9.0, 16.5, 15.0)","(4.0, 5.0, 4.584615384615385)","(21.0, 48.0, 44.0)","(4.4, 5.9, 5.86875)","(11.0, 32.0, 24.5)","(21.0, 75.0, 66.8)","(2.15, 2.32, 2.315)"
15-12-2022 11:31:20.225053,"(9.0, 16.5, 14.5)","(4.0, 4.9, 4.5538461538461545)","(21.0, 48.0, 44.0)","(4.4, 5.9, 5.86875)","(11.0, 32.0, 24.5)","(21.0, 75.0, 69.14285714285714)","(2.15, 2.32, 2.33)"
15-12-2022 11:31:21.214691,"(9.0, 16.5, 12.944444444444445)","(4.0, 5.0, 4.584615384615385)","(21.0, 48.0, 44.0)","(4.4, 5.9, 5.86875)","(11.0, 32.0, 24.5)","(21.0, 75.0, 69.14285714285714)","(2.15, 2.34, 2.33)"
15-12-2022 11:31:22.183890,"(9.0, 16.5, 14.5)","(4.0, 5.1, 4.633333333333334)","(21.0, 48.0, 44.0)","(4.4, 5.9, 5.86875)","(11.0, 32.0, 24.75)","(21.0, 75.0, 70.9)","(2.15, 2.34, 2.33)"
15-12-2022 11:31:23.263789,"(9.0, 16.5, 14.5)","(4.0, 5.1, 4.615384615384616)","(21.0, 48.0, 44.0)","(4.4, 5.9, 5.86875)","(11.0, 32.0, 24.75)","(21.0, 75.0, 70.9)","(2.15, 2.34, 2.33)"
15-12-2022 11:31:24.337514,"(9.0, 16.5, 14.5)","(4.0, 4.9, 4.5538461538461545)","(21.0, 48.0, 44.0)","(4.4, 5.9, 5.86875)","(11.0, 32.0, 24.75)","(21.0, 75.0, 70.9)","(2.15, 2.34, 2.33)"
15-12-2022 11:31:25.434523,"(9.0, 16.5, 14.5)","(4.0, 4.8, 4.666666666666667)","(21.0, 48.0, 44.0)","(4.4, 5.9, 5.86875)","(11.0, 32.0, 24.75)","(21.0, 75.0, 70.9)","(2.15, 2.34, 2.33)"
15-12-2022 11:31:26.450031,"(9.0, 16.5, 14.5)","(4.0, 4.8, 4.666666666666667)","(21.0, 48.0, 44.0)","(4.4, 5.9, 5.86875)","(11.0, 32.0, 24.75)","(21.0, 75.0, 55.5)","(2.15, 2.34, 2.33)"
15-12-2022 11:31:27.449506,"(9.0, 16.5, 14.5)","(4.0, 4.8, 4.666666666666667)","(21.0, 48.0, 44.0)","(4.4, 5.9, 5.86875)","(11.0, 32.0, 24.75)","(21.0, 75.0, 55.5)","(2.15, 2.34, 2.33)"
15-12-2022 11:31:28.554756,"(9.0, 16.5, 14.5)","(4.0, 4.8, 4.666666666666667)","(21.0, 48.0, 44.0)","(4.4, 5.9, 5.86875)","(11.0, 32.0, 24.75)","(21.0, 75.0, 55.5)","(2.15, 2.34, 2.33)"
15-12-2022 11:31:29.660609,"(9.0, 16.5, 14.5)","(4.0, 4.8, 4.666666666666667)","(21.0, 48.0, 45.5)","(4.4, 5.9, 5.433333333333334)","(11.0, 32.0, 29.799999999999997)","(21.0, 75.0, 52.33333333333333)","(2.15, 2.34, 2.33)"
15-12-2022 11:31:30.887486,"(9.0, 16.0, 13.666666666666666)","(4.0, 4.8, 4.666666666666667)","(21.0, 55.0, 45.5)","(4.4, 5.9, 5.433333333333334)","(11.0, 38.0, 29.799999999999997)","(21.0, 85.0, 52.33333333333333)","(2.15, 2.34, 2.33)"
15-12-2022 11:31:32.013376,"(9.0, 16.0, 13.666666666666666)","(4.0, 4.8, 4.666666666666667)","(21.0, 55.0, 45.5)","(4.4, 5.9, 5.927272727272728)","(11.0, 38.0, 32.875)","(21.0, 85.0, 67.42857142857143)","(2.15, 2.34, 2.3233333333333333)"
15-12-2022 11:31:33.109396,"(9.0, 16.0, 15.0)","(4.0, 5.0, 4.666666666666667)","(21.0, 55.0, 44.5)","(4.4, 6.0, 5.927272727272728)","(11.0, 38.0, 32.875)","(21.0, 80.0, 67.42857142857143)","(2.15, 2.34, 2.3233333333333333)"
15-12-2022 11:31:34.150012,"(9.0, 15.5, 13.615384615384615)","(4.0, 4.9, 4.5538461538461545)","(21.0, 55.0, 44.5)","(4.4, 6.0, 5.946666666666666)","(11.0, 38.0, 32.875)","(21.0, 80.0, 67.42857142857143)","(2.15, 2.34, 2.3233333333333333)"
15-12-2022 11:31:35.276109,"(9.0, 15.5, 12.4375)","(4.0, 4.9, 4.5538461538461545)","(21.0, 55.0, 42.333333333333336)","(4.4, 6.0, 5.857142857142858)","(11.0, 38.0, 32.875)","(21.0, 80.0, 67.42857142857143)","(2.15, 2.34, 2.3233333333333333)"
15-12-2022 11:31:36.424993,"(9.0, 15.5, 12.4375)","(4.0, 4.9, 4.5538461538461545)","(21.0, 55.0, 42.333333333333336)","(4.4, 6.2, 6.04)","(11.0, 38.0, 32.875)","(21.0, 80.0, 71.2)","(2.15, 2.34, 2.270181818181818)"
15-12-2022 11:31:37.553516,"(9.0, 15.0, 13.0)","(4.0, 5.1, 4.633333333333334)","(21.0, 55.0, 42.333333333333336)","(4.4, 6.2, 6.04)","(11.0, 38.0, 29.799999999999997)","(21.0, 80.0, 71.2)","(2.15, 2.3, 2.3457142857142856)"
15-12-2022 11:31:38.641396,"(9.0, 15.0, 13.0)","(4.0, 5.1, 4.6000000000000005)","(21.0, 55.0, 42.333333333333336)","(4.4, 6.2, 6.04)","(11.0, 38.0, 32.875)","(21.0, 80.0, 71.2)","(2.15, 2.36, 2.320869565217391)"
15-12-2022 11:31:39.661959,"(9.0, 15.0, 13.0)","(4.0, 5.1, 4.633333333333334)","(21.0, 60.0, 48.0)","(4.4, 6.2, 6.04)","(11.0, 38.0, 32.875)","(21.0, 80.0, 67.42857142857143)","(2.15, 2.36, 2.315)"
15-12-2022 11:31:40.732249,"(9.0, 15.0, 13.0)","(4.0, 5.0, 4.584615384615385)","(21.0, 55.0, 42.333333333333336)","(4.4, 6.2, 5.533333333333333)","(11.0, 38.0, 32.875)","(21.0, 80.0, 67.42857142857143)","(2.15, 2.36, 2.315)"
15-12-2022 11:31:41.920756,"(10.0, 15.0, 13.0)","(4.0, 5.0, 4.8)","(21.0, 55.0, 42.333333333333336)","(4.4, 6.2, 5.533333333333333)","(11.0, 38.0, 32.875)","(21.0, 80.0, 67.42857142857143)","(2.15, 2.36, 2.315)"
15-12-2022 11:31:43.279100,"(10.0, 15.0, 13.0)","(4.0, 5.0, 4.8)","(21.0, 55.0, 42.333333333333336)","(4.4, 6.2, 6.0200000000000005)","(11.0, 38.0, 32.875)","(21.0, 80.0, 67.42857142857143)","(2.15, 2.36, 2.315)"
15-12-2022 11:31:44.479784,"(10.0, 15.0, 13.0)","(4.0, 5.0, 4.8)","(21.0, 55.0, 42.333333333333336)","(4.4, 6.2, 6.0200000000000005)","(11.0, 38.0, 32.875)","(21.0, 80.0, 67.42857142857143)","(2.15, 2.36, 2.315)"
15-12-2022 11:31:45.590609,"(10.0, 15.0, 13.0)","(4.0, 5.0, 4.8)","(21.0, 55.0, 42.333333333333336)","(4.4, 6.2, 6.1)","(11.0, 38.0, 32.875)","(21.0, 80.0, 67.42857142857143)","(2.15, 2.36, 2.315)"
15-12-2022 11:31:46.820150,"(10.0, 15.0, 13.0)","(4.0, 5.0, 4.8)","(21.0, 55.0, 42.333333333333336)","(4.4, 6.2, 6.1)","(11.0, 38.0, 32.875)","(21.0, 80.0, 50.666666666666664)","(2.15, 2.36, 2.33)"
15-12-2022 11:31:48.099913,"(10.0, 15.0, 13.0)","(4.0, 5.0, 4.8)","(21.0, 55.0, 49.57142857142857)","(4.4, 6.2, 6.111111111111112)","(11.0, 38.0, 28.0)","(21.0, 80.0, 62.400000000000006)","(2.15, 2.36, 2.1433333333333335)"
15-12-2022 11:31:49.387233,"(10.0, 16.5, 13.8)","(4.0, 5.0, 4.8)","(21.0, 55.0, 49.57142857142857)","(4.4, 6.2, 6.111111111111112)","(11.0, 38.0, 28.0)","(21.0, 80.0, 58.0)","(2.15, 2.36, 2.299259259259259)"
15-12-2022 11:31:50.642619,"(10.0, 16.0, 13.6)","(4.0, 5.0, 4.8)","(21.0, 55.0, 49.57142857142857)","(4.4, 6.2, 6.111111111111112)","(11.0, 38.0, 28.0)","(21.0, 80.0, 72.66666666666666)","(2.15, 2.34, 2.197142857142857)"
15-12-2022 11:31:52.077540,"(10.0, 16.0, 13.6)","(4.0, 5.0, 4.733333333333333)","(21.0, 55.0, 49.57142857142857)","(4.4, 6.2, 6.111111111111112)","(11.0, 38.0, 28.0)","(21.0, 80.0, 72.66666666666666)","(2.15, 2.34, 2.197142857142857)"
15-12-2022 11:31:53.282795,"(10.0, 16.0, 13.6)","(4.0, 4.9, 4.666666666666667)","(21.0, 55.0, 49.57142857142857)","(4.4, 6.2, 6.161904761904762)","(11.0, 38.0, 28.0)","(21.0, 80.0, 72.66666666666666)","(2.15, 2.34, 2.197142857142857)"
15-12-2022 11:31:54.531753,"(10.0, 16.0, 13.6)","(4.0, 4.8, 4.666666666666667)","(21.0, 55.0, 49.57142857142857)","(4.4, 6.2, 6.127272727272727)","(11.0, 38.0, 28.0)","(21.0, 80.0, 70.22222222222223)","(2.15, 2.34, 2.197142857142857)"
15-12-2022 11:31:55.691744,"(10.0, 16.0, 13.6)","(4.0, 4.8, 4.666666666666667)","(21.0, 55.0, 47.4)","(4.4, 6.2, 5.733333333333333)","(11.0, 38.0, 28.0)","(21.0, 80.0, 70.22222222222223)","(2.15, 2.34, 2.197142857142857)"
15-12-2022 11:31:56.766821,"(10.0, 16.0, 14.8)","(4.0, 4.8, 4.666666666666667)","(21.0, 55.0, 47.4)","(4.4, 6.2, 5.733333333333333)","(11.0, 38.0, 28.0)","(21.0, 80.0, 70.22222222222223)","(2.15, 2.34, 2.2811764705882354)"
15-12-2022 11:31:57.726095,"(10.0, 16.0, 13.6)","(4.0, 4.8, 4.666666666666667)","(21.0, 55.0, 47.4)","(4.4, 6.2, 5.733333333333333)","(11.0, 38.0, 28.0)","(21.0, 80.0, 58.0)","(2.15, 2.34, 2.3105882352941176)"
15-12-2022 11:31:58.749032,"(10.0, 14.5, 13.666666666666666)","(4.0, 4.8, 4.666666666666667)","(21.0, 55.0, 47.4)","(4.4, 6.2, 5.954545454545455)","(11.0, 38.0, 28.0)","(21.0, 80.0, 53.6)","(2.15, 2.34, 2.3127272727272725)"
15-12-2022 11:31:59.836179,"(10.0, 14.5, 13.666666666666666)","(4.0, 4.8, 4.666666666666667)","(21.0, 55.0, 47.4)","(4.4, 6.2, 5.954545454545455)","(11.0, 38.0, 28.0)","(21.0, 80.0, 53.6)","(2.15, 2.34, 2.3127272727272725)"
15-12-2022 11:32:00.993800,"(10.0, 14.5, 13.666666666666666)","(4.0, 4.8, 4.666666666666667)","(21.0, 55.0, 47.4)","(4.4, 6.2, 5.690909090909091)","(11.0, 38.0, 28.0)","(21.0, 80.0, 53.6)","(2.15, 2.34, 2.282857142857143)"
15-12-2022 11:32:02.001664,"(10.0, 14.5, 13.666666666666666)","(4.0, 4.8, 4.666666666666667)","(21.0, 55.0, 47.4)","(4.4, 6.2, 5.690909090909091)","(11.0, 38.0, 28.0)","(21.0, 80.0, 65.33333333333333)","(2.15, 2.34, 2.3114285714285714)"
15-12-2022 11:32:02.986163,"(10.0, 14.5, 13.666666666666666)","(4.0, 4.8, 4.666666666666667)","(21.0, 50.0, 40.666666666666664)","(4.4, 6.2, 5.690909090909091)","(11.0, 38.0, 34.58333333333333)","(21.0, 80.0, 65.33333333333333)","(2.15, 2.34, 2.3114285714285714)"
15-12-2022 11:32:04.040701,"(10.0, 14.5, 13.875)","(4.0, 4.8, 4.666666666666667)","(21.0, 50.0, 40.666666666666664)","(4.4, 6.2, 5.655555555555556)","(11.0, 38.0, 34.58333333333333)","(21.0, 80.0, 65.33333333333333)","(2.15, 2.34, 2.3114285714285714)"
15-12-2022 11:32:05.204370,"(10.0, 14.5, 14.227272727272727)","(4.0, 4.8, 4.666666666666667)","(21.0, 50.0, 43.0)","(4.4, 6.2, 5.78)","(11.0, 38.0, 35.07142857142857)","(21.0, 80.0, 65.33333333333333)","(2.15, 2.34, 2.333333333333333)"
15-12-2022 11:32:06.246877,"(10.0, 14.5, 14.227272727272727)","(4.0, 4.8, 4.666666666666667)","(21.0, 50.0, 43.0)","(4.4, 6.2, 5.78)","(11.0, 38.0, 35.07142857142857)","(21.0, 80.0, 65.33333333333333)","(2.15, 2.34, 2.333333333333333)"
15-12-2022 11:32:07.194180,"(10.0, 14.5, 14.227272727272727)","(4.0, 4.8, 4.666666666666667)","(21.0, 50.0, 43.0)","(4.4, 6.2, 5.78)","(11.0, 38.0, 35.07142857142857)","(21.0, 80.0, 65.33333333333333)","(2.15, 2.34, 2.333333333333333)"
