,Confused,Cookie Cotton,Sadie Seahorse,Elsie Bay,Concord Prince,Bundy Trigger,Victor Sannette,Melissas Louise
11-01-2023 11:56:30.562033,"(3.6, 6.6, 6.166666666666666)","(20.0, 60.0, 33.09090909090909)","(12.0, 22.0, 19.88888888888889)","(10.0, 17.0, 14.291666666666666)","(41.0, 400.0, 90.25)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 25.0, 20.4)"
11-01-2023 11:56:31.557054,"(3.6, 6.6, 6.166666666666666)","(20.0, 60.0, 33.09090909090909)","(12.0, 22.0, 19.88888888888889)","(10.0, 17.0, 14.291666666666666)","(41.0, 400.0, 90.25)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 25.0, 20.4)"
11-01-2023 11:56:32.596003,"(3.6, 6.6, 6.166666666666666)","(20.0, 60.0, 33.09090909090909)","(12.0, 22.0, 19.88888888888889)","(10.0, 17.0, 14.291666666666666)","(41.0, 400.0, 93.71428571428572)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 25.0, 20.4)"
11-01-2023 11:56:33.670829,"(3.6, 6.6, 6.166666666666666)","(20.0, 60.0, 33.09090909090909)","(12.0, 22.0, 19.88888888888889)","(10.0, 17.0, 14.291666666666666)","(41.0, 380.0, 93.71428571428572)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 25.0, 20.4)"
11-01-2023 11:56:34.739939,"(3.6, 6.6, 6.166666666666666)","(20.0, 60.0, 33.09090909090909)","(12.0, 22.0, 19.88888888888889)","(10.0, 17.0, 14.291666666666666)","(41.0, 380.0, 93.71428571428572)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 25.0, 20.4)"
11-01-2023 11:56:35.822813,"(3.6, 6.6, 6.166666666666666)","(20.0, 60.0, 33.09090909090909)","(12.0, 22.0, 19.88888888888889)","(10.0, 17.0, 14.291666666666666)","(41.0, 380.0, 93.71428571428572)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 25.0, 20.4)"
11-01-2023 11:56:36.917911,"(3.6, 6.6, 6.166666666666666)","(20.0, 60.0, 30.4)","(12.0, 22.0, 19.88888888888889)","(10.0, 17.0, 14.291666666666666)","(41.0, 380.0, 93.71428571428572)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 25.0, 20.4)"
11-01-2023 11:56:37.952627,"(3.6, 6.6, 6.166666666666666)","(20.0, 60.0, 30.4)","(12.0, 22.0, 19.88888888888889)","(10.0, 17.0, 14.291666666666666)","(41.0, 380.0, 93.71428571428572)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 25.0, 20.4)"
11-01-2023 11:56:38.961293,"(3.6, 6.6, 6.166666666666666)","(20.0, 60.0, 30.4)","(12.0, 22.0, 19.88888888888889)","(10.0, 17.0, 14.291666666666666)","(41.0, 380.0, 93.71428571428572)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 25.0, 20.4)"
11-01-2023 11:56:39.955066,"(3.6, 6.6, 5.914285714285715)","(20.0, 60.0, 30.4)","(12.0, 20.0, 16.875)","(10.0, 17.0, 14.291666666666666)","(41.0, 380.0, 93.71428571428572)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 25.0, 20.4)"
11-01-2023 11:56:40.982533,"(3.6, 6.6, 5.914285714285715)","(20.0, 60.0, 30.4)","(12.0, 19.0, 17.555555555555557)","(10.0, 17.0, 14.291666666666666)","(41.0, 380.0, 93.71428571428572)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 25.0, 17.333333333333332)"
11-01-2023 11:56:42.050818,"(3.6, 6.6, 5.7272727272727275)","(20.0, 60.0, 28.285714285714285)","(12.0, 18.5, 17.75)","(10.0, 17.0, 13.34375)","(41.0, 380.0, 93.71428571428572)","(8.5, 13.5, 11.55)","(1.75, 2.46, 2.1133333333333333)","(12.0, 25.0, 19.2)"
11-01-2023 11:56:43.103980,"(3.6, 6.6, 5.914285714285715)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 380.0, 93.71428571428572)","(8.5, 13.5, 11.55)","(1.75, 2.46, 2.1133333333333333)","(12.0, 23.0, 19.2)"
11-01-2023 11:56:44.177739,"(3.6, 6.6, 5.8)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 380.0, 93.71428571428572)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 23.0, 15.4)"
11-01-2023 11:56:45.248464,"(3.6, 6.6, 5.8)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 380.0, 93.71428571428572)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 23.0, 16.666666666666668)"
11-01-2023 11:56:46.330563,"(3.6, 6.6, 5.8)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 380.0, 93.71428571428572)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 23.0, 16.666666666666668)"
11-01-2023 11:56:47.332862,"(3.6, 6.6, 5.8)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 380.0, 93.71428571428572)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 23.0, 16.666666666666668)"
11-01-2023 11:56:48.373678,"(3.6, 6.6, 5.8)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 380.0, 93.71428571428572)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 23.0, 16.666666666666668)"
11-01-2023 11:56:49.440340,"(3.6, 6.6, 5.8)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 380.0, 93.71428571428572)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 23.0, 19.8)"
11-01-2023 11:56:50.515001,"(3.6, 6.6, 5.8)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 380.0, 93.71428571428572)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 24.0, 17.0)"
11-01-2023 11:56:51.532205,"(3.6, 6.6, 5.8)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 380.0, 93.71428571428572)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 24.0, 17.0)"
11-01-2023 11:56:52.542814,"(3.6, 6.6, 5.8)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 380.0, 93.71428571428572)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 24.0, 17.0)"
11-01-2023 11:56:54.011381,"(3.6, 6.6, 5.8)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 380.0, 93.71428571428572)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 24.0, 17.0)"
11-01-2023 11:56:55.127963,"(3.6, 6.6, 5.8)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 380.0, 93.71428571428572)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 24.0, 17.0)"
11-01-2023 11:56:56.303408,"(3.6, 6.6, 6.133333333333333)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 380.0, 93.71428571428572)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 24.0, 17.0)"
11-01-2023 11:56:57.461287,"(3.6, 6.6, 6.133333333333333)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 380.0, 93.71428571428572)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 24.0, 17.0)"
11-01-2023 11:56:59.029347,"(3.6, 6.6, 6.133333333333333)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 380.0, 93.71428571428572)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 24.0, 17.0)"
11-01-2023 11:57:00.197743,"(3.6, 6.6, 6.133333333333333)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 380.0, 93.71428571428572)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 24.0, 17.0)"
11-01-2023 11:57:01.340796,"(3.6, 6.6, 6.133333333333333)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 380.0, 93.71428571428572)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 24.0, 17.0)"
11-01-2023 11:57:02.487976,"(3.6, 6.6, 6.133333333333333)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 380.0, 93.71428571428572)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 24.0, 17.0)"
11-01-2023 11:57:03.540290,"(3.6, 6.6, 6.133333333333333)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 380.0, 93.71428571428572)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 24.0, 17.0)"
11-01-2023 11:57:04.827416,"(3.6, 6.6, 6.133333333333333)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 380.0, 93.71428571428572)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 24.0, 17.0)"
11-01-2023 11:57:06.326875,"(3.6, 6.6, 6.133333333333333)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 380.0, 93.71428571428572)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 24.0, 17.0)"
11-01-2023 11:57:07.582936,"(3.6, 6.6, 6.133333333333333)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 380.0, 93.71428571428572)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 24.0, 17.0)"
11-01-2023 11:57:08.768229,"(3.6, 6.6, 6.133333333333333)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 380.0, 93.71428571428572)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 24.0, 17.0)"
11-01-2023 11:57:10.222803,"(3.6, 6.6, 6.114285714285714)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 380.0, 93.71428571428572)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 22.0, 18.6)"
11-01-2023 11:57:11.319803,"(3.6, 6.6, 6.114285714285714)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 380.0, 93.71428571428572)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 22.0, 18.6)"
11-01-2023 11:57:12.514819,"(3.6, 6.6, 6.114285714285714)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 380.0, 72.16666666666667)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 22.0, 18.6)"
11-01-2023 11:57:13.771851,"(3.6, 6.6, 6.142857142857142)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 360.0, 72.16666666666667)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 22.0, 18.6)"
11-01-2023 11:57:14.996025,"(3.6, 6.6, 6.142857142857142)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 360.0, 72.16666666666667)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 22.0, 18.6)"
11-01-2023 11:57:16.145753,"(3.6, 6.6, 6.142857142857142)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 360.0, 72.16666666666667)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 22.0, 18.6)"
11-01-2023 11:57:17.379785,"(3.6, 6.6, 6.142857142857142)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 360.0, 72.16666666666667)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 22.0, 18.6)"
11-01-2023 11:57:18.547565,"(3.6, 6.6, 6.142857142857142)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 360.0, 72.16666666666667)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 22.0, 18.6)"
11-01-2023 11:57:19.774266,"(3.6, 6.6, 6.142857142857142)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 360.0, 72.16666666666667)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 22.0, 18.6)"
11-01-2023 11:57:21.000612,"(3.6, 6.6, 6.142857142857142)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 360.0, 72.16666666666667)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 22.0, 18.6)"
11-01-2023 11:57:22.311505,"(3.6, 6.6, 6.142857142857142)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 360.0, 72.16666666666667)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 22.0, 18.6)"
11-01-2023 11:57:23.746403,"(3.6, 6.6, 6.142857142857142)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 360.0, 72.16666666666667)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 22.0, 18.6)"
11-01-2023 11:57:25.053902,"(3.6, 6.6, 6.142857142857142)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 360.0, 72.16666666666667)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 22.0, 18.6)"
11-01-2023 11:57:26.336662,"(3.6, 6.6, 6.142857142857142)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.75)","(10.0, 17.0, 14.291666666666666)","(41.0, 360.0, 72.16666666666667)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 22.0, 18.6)"
11-01-2023 11:57:27.506220,"(3.6, 6.6, 6.142857142857142)","(20.0, 60.0, 30.4)","(12.0, 18.5, 17.166666666666664)","(10.0, 17.0, 14.291666666666666)","(41.0, 360.0, 72.16666666666667)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 22.0, 18.6)"
11-01-2023 11:57:28.717694,"(3.6, 6.6, 6.142857142857142)","(20.0, 60.0, 30.4)","(12.0, 18.0, 16.77777777777778)","(10.0, 17.0, 14.291666666666666)","(41.0, 360.0, 72.16666666666667)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 22.0, 18.6)"
11-01-2023 11:57:29.895693,"(3.6, 6.6, 6.142857142857142)","(20.0, 60.0, 30.4)","(12.0, 17.5, 16.875)","(10.0, 17.0, 14.291666666666666)","(41.0, 360.0, 72.16666666666667)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 22.0, 18.6)"
11-01-2023 11:57:31.075761,"(3.6, 6.6, 6.142857142857142)","(20.0, 60.0, 30.4)","(12.0, 17.5, 16.875)","(10.0, 17.0, 14.291666666666666)","(41.0, 360.0, 72.16666666666667)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 22.0, 18.6)"
11-01-2023 11:57:32.136779,"(3.6, 6.6, 6.142857142857142)","(20.0, 60.0, 30.4)","(12.0, 17.5, 16.875)","(10.0, 17.0, 14.291666666666666)","(41.0, 360.0, 72.16666666666667)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 22.0, 18.6)"
11-01-2023 11:57:33.203855,"(3.6, 6.6, 6.142857142857142)","(20.0, 60.0, 30.4)","(12.0, 17.5, 16.875)","(10.0, 17.0, 14.291666666666666)","(41.0, 360.0, 72.16666666666667)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 22.0, 18.6)"
11-01-2023 11:57:34.232637,"(3.6, 6.6, 6.142857142857142)","(20.0, 60.0, 30.4)","(12.0, 17.5, 16.875)","(10.0, 17.0, 14.291666666666666)","(41.0, 360.0, 72.16666666666667)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 22.0, 18.6)"
11-01-2023 11:57:35.318788,"(3.6, 6.6, 6.142857142857142)","(20.0, 60.0, 30.4)","(12.0, 17.5, 16.875)","(10.0, 17.0, 14.291666666666666)","(41.0, 360.0, 72.16666666666667)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 22.0, 18.6)"
11-01-2023 11:57:36.544043,"(3.6, 6.6, 6.142857142857142)","(20.0, 60.0, 30.4)","(12.0, 17.5, 16.875)","(10.0, 17.0, 14.291666666666666)","(41.0, 360.0, 72.16666666666667)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 22.0, 18.6)"
11-01-2023 11:57:37.748605,"(3.6, 6.6, 6.142857142857142)","(20.0, 60.0, 30.4)","(12.0, 17.5, 16.875)","(10.0, 17.0, 14.291666666666666)","(41.0, 360.0, 72.16666666666667)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 22.0, 18.6)"
11-01-2023 11:57:38.873698,"(3.6, 6.6, 6.142857142857142)","(20.0, 60.0, 30.4)","(12.0, 17.5, 16.875)","(10.0, 17.0, 14.291666666666666)","(41.0, 360.0, 72.16666666666667)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 22.0, 18.6)"
11-01-2023 11:57:39.945220,"(3.6, 6.6, 6.142857142857142)","(20.0, 60.0, 30.4)","(12.0, 17.5, 16.875)","(10.0, 17.0, 14.291666666666666)","(41.0, 360.0, 72.16666666666667)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 22.0, 18.6)"
11-01-2023 11:57:41.028589,"(3.6, 6.6, 6.142857142857142)","(20.0, 60.0, 30.4)","(12.0, 17.5, 16.875)","(10.0, 17.0, 14.291666666666666)","(41.0, 360.0, 72.16666666666667)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 22.0, 18.6)"
11-01-2023 11:57:42.105347,"(3.6, 6.6, 6.142857142857142)","(20.0, 60.0, 30.4)","(12.0, 17.5, 16.875)","(10.0, 17.0, 14.291666666666666)","(41.0, 360.0, 72.16666666666667)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 22.0, 18.6)"
11-01-2023 11:57:43.177601,"(3.6, 6.6, 6.142857142857142)","(20.0, 60.0, 30.4)","(12.0, 17.5, 16.875)","(10.0, 17.0, 14.291666666666666)","(41.0, 360.0, 72.16666666666667)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.1133333333333333)","(12.0, 22.0, 18.6)"
11-01-2023 11:57:44.210633,"(3.6, 6.6, 6.142857142857142)","(20.0, 60.0, 30.4)","(12.0, 17.0, 16.0)","(10.0, 17.0, 13.34375)","(41.0, 360.0, 72.16666666666667)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.044)","(12.0, 22.0, 16.6875)"
11-01-2023 11:57:45.288219,"(3.6, 6.6, 5.888888888888888)","(20.0, 60.0, 28.285714285714285)","(12.0, 16.5, 16.0)","(10.0, 17.0, 13.34375)","(41.0, 360.0, 72.16666666666667)","(8.5, 13.5, 12.525)","(1.75, 2.46, 2.044)","(12.0, 22.0, 16.6875)"
11-01-2023 11:57:46.348584,"(3.6, 6.6, 5.888888888888888)","(20.0, 60.0, 28.285714285714285)","(12.0, 16.5, 16.0)","(10.0, 17.0, 13.34375)","(41.0, 360.0, 72.16666666666667)","(8.5, 13.5, 10.9)","(1.75, 2.46, 2.044)","(12.0, 22.0, 16.6875)"
11-01-2023 11:57:47.379664,"(3.6, 6.4, 5.777777777777778)","(20.0, 60.0, 28.285714285714285)","(12.0, 16.5, 15.5)","(10.0, 17.0, 13.34375)","(41.0, 360.0, 72.16666666666667)","(8.5, 13.5, 10.9)","(1.75, 2.46, 2.044)","(12.0, 22.0, 16.6875)"
11-01-2023 11:57:48.406898,"(3.6, 6.4, 5.777777777777778)","(20.0, 60.0, 28.285714285714285)","(12.0, 16.5, 15.5)","(10.0, 17.0, 13.34375)","(41.0, 360.0, 72.16666666666667)","(8.5, 13.0, 11.64)","(1.75, 2.46, 2.044)","(12.0, 22.0, 16.6875)"
11-01-2023 11:57:49.473430,"(3.6, 6.4, 5.777777777777778)","(20.0, 60.0, 28.285714285714285)","(12.0, 16.5, 15.5)","(10.0, 17.0, 13.34375)","(41.0, 360.0, 72.16666666666667)","(8.5, 13.0, 11.64)","(1.75, 2.46, 2.044)","(12.0, 22.0, 16.6875)"
11-01-2023 11:57:50.598485,"(3.6, 6.4, 5.777777777777778)","(20.0, 60.0, 28.285714285714285)","(12.0, 16.5, 15.5)","(10.0, 17.0, 13.34375)","(41.0, 360.0, 72.16666666666667)","(8.5, 13.0, 11.64)","(1.75, 2.46, 2.044)","(12.0, 22.0, 16.6875)"
11-01-2023 11:57:51.697043,"(3.6, 6.4, 5.777777777777778)","(20.0, 60.0, 28.285714285714285)","(12.0, 16.5, 15.5)","(10.0, 17.0, 13.34375)","(41.0, 360.0, 72.16666666666667)","(8.5, 13.0, 11.64)","(1.75, 2.46, 2.044)","(12.0, 22.0, 16.6875)"
11-01-2023 11:57:52.813405,"(3.6, 6.4, 5.777777777777778)","(20.0, 60.0, 28.285714285714285)","(12.0, 16.5, 15.5)","(10.0, 17.0, 13.34375)","(41.0, 360.0, 75.4)","(8.5, 13.0, 11.3)","(1.75, 2.46, 2.044)","(12.0, 22.0, 16.6875)"
11-01-2023 11:57:53.830711,"(3.6, 6.4, 5.777777777777778)","(20.0, 60.0, 28.285714285714285)","(12.0, 16.5, 15.5)","(10.0, 17.0, 13.34375)","(41.0, 340.0, 75.4)","(8.5, 13.0, 11.3)","(1.75, 2.46, 2.044)","(12.0, 22.0, 16.6875)"
11-01-2023 11:57:54.832295,"(3.6, 6.4, 5.777777777777778)","(20.0, 60.0, 28.285714285714285)","(12.0, 16.5, 15.5)","(10.0, 17.0, 13.34375)","(41.0, 340.0, 75.4)","(8.5, 13.0, 11.3)","(1.75, 2.46, 2.044)","(12.0, 22.0, 16.6875)"
11-01-2023 11:57:55.831885,"(3.6, 6.4, 5.777777777777778)","(20.0, 60.0, 28.285714285714285)","(12.0, 16.5, 15.5)","(10.0, 17.0, 13.34375)","(41.0, 340.0, 75.4)","(8.5, 13.0, 11.3)","(1.75, 2.46, 2.044)","(12.0, 22.0, 16.6875)"
11-01-2023 11:57:56.937836,"(3.6, 6.4, 5.777777777777778)","(20.0, 60.0, 28.285714285714285)","(12.0, 16.5, 15.5)","(10.0, 17.0, 13.34375)","(41.0, 340.0, 75.4)","(8.5, 13.0, 11.3)","(1.75, 2.46, 2.044)","(12.0, 22.0, 16.6875)"
11-01-2023 11:57:58.031178,"(3.6, 6.4, 5.777777777777778)","(20.0, 60.0, 28.285714285714285)","(12.0, 16.5, 15.5)","(10.0, 17.0, 13.34375)","(41.0, 340.0, 75.4)","(8.5, 13.0, 11.3)","(1.75, 2.46, 2.044)","(12.0, 22.0, 16.6875)"
11-01-2023 11:57:59.230107,"(3.6, 6.4, 5.777777777777778)","(20.0, 60.0, 28.285714285714285)","(12.0, 16.5, 15.5)","(10.0, 17.0, 13.34375)","(41.0, 340.0, 75.4)","(8.5, 13.0, 11.3)","(1.75, 2.46, 2.044)","(12.0, 22.0, 16.6875)"
11-01-2023 11:58:00.308300,"(3.6, 6.4, 5.777777777777778)","(20.0, 60.0, 28.285714285714285)","(12.0, 16.5, 15.5)","(10.0, 17.0, 13.34375)","(41.0, 340.0, 75.4)","(8.5, 13.0, 11.3)","(1.75, 2.46, 2.044)","(12.0, 22.0, 16.6875)"
11-01-2023 11:58:01.503120,"(3.6, 6.4, 5.777777777777778)","(20.0, 60.0, 28.285714285714285)","(12.0, 16.5, 15.5)","(10.0, 17.0, 13.34375)","(41.0, 340.0, 75.4)","(8.5, 13.0, 11.3)","(1.75, 2.46, 2.044)","(12.0, 22.0, 16.6875)"
11-01-2023 11:58:02.676898,"(3.6, 6.4, 5.777777777777778)","(20.0, 60.0, 28.285714285714285)","(12.0, 16.5, 15.5)","(10.0, 17.0, 13.34375)","(41.0, 340.0, 75.4)","(8.5, 13.0, 11.3)","(1.75, 2.46, 2.044)","(12.0, 22.0, 16.6875)"
11-01-2023 11:58:03.773128,"(3.6, 6.4, 5.777777777777778)","(20.0, 60.0, 28.285714285714285)","(12.0, 16.5, 15.5)","(10.0, 17.0, 13.34375)","(41.0, 340.0, 75.4)","(8.5, 13.0, 11.3)","(1.75, 2.46, 2.044)","(12.0, 22.0, 16.6875)"
11-01-2023 11:58:04.825062,"(3.6, 6.4, 5.777777777777778)","(20.0, 60.0, 28.285714285714285)","(12.0, 16.5, 15.5)","(10.0, 17.0, 13.34375)","(41.0, 340.0, 75.4)","(8.5, 13.0, 11.3)","(1.75, 2.46, 2.044)","(12.0, 22.0, 16.6875)"
11-01-2023 11:58:05.863805,"(3.6, 6.4, 5.777777777777778)","(20.0, 60.0, 28.285714285714285)","(12.0, 16.5, 15.5)","(10.0, 17.0, 13.34375)","(41.0, 340.0, 75.4)","(8.5, 13.0, 11.3)","(1.75, 2.46, 2.044)","(12.0, 22.0, 16.6875)"
11-01-2023 11:58:06.916840,"(3.6, 6.4, 5.777777777777778)","(20.0, 60.0, 28.285714285714285)","(12.0, 16.5, 15.5)","(10.0, 17.0, 13.34375)","(41.0, 340.0, 75.4)","(8.5, 13.0, 11.3)","(1.75, 2.46, 2.044)","(12.0, 22.0, 16.6875)"
