,Malibu Bale,Aston Nancy,Drop Fifty,Glasgow Magic,Gomez Bale,Tiggys Em,Zulu Ghost
1581,"[datetime.datetime(2022, 11, 28, 14, 43, 12, 586750), 2.7, 3.45]","[datetime.datetime(2022, 11, 28, 14, 43, 12, 586750), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 43, 12, 586750), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 14, 43, 12, 586750), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 43, 12, 586750), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 14, 43, 12, 586750), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 14, 43, 12, 586750), 13.0, 19.0]"
1582,"[datetime.datetime(2022, 11, 28, 14, 43, 13, 713403), 2.7, 3.45]","[datetime.datetime(2022, 11, 28, 14, 43, 13, 713403), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 43, 13, 713403), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 43, 13, 713403), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 43, 13, 713403), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 14, 43, 13, 713403), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 14, 43, 13, 713403), 13.0, 18.5]"
1583,"[datetime.datetime(2022, 11, 28, 14, 43, 14, 823406), 2.7, 3.4]","[datetime.datetime(2022, 11, 28, 14, 43, 14, 823406), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 43, 14, 823406), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 43, 14, 823406), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 43, 14, 823406), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 14, 43, 14, 823406), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 14, 43, 14, 823406), 13.0, 18.5]"
1584,"[datetime.datetime(2022, 11, 28, 14, 43, 15, 946285), 2.7, 3.45]","[datetime.datetime(2022, 11, 28, 14, 43, 15, 946285), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 43, 15, 946285), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 43, 15, 946285), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 43, 15, 946285), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 14, 43, 15, 946285), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 14, 43, 15, 946285), 13.0, 18.5]"
1585,"[datetime.datetime(2022, 11, 28, 14, 43, 17, 60520), 2.7, 3.45]","[datetime.datetime(2022, 11, 28, 14, 43, 17, 60520), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 43, 17, 60520), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 43, 17, 60520), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 43, 17, 60520), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 14, 43, 17, 60520), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 14, 43, 17, 60520), 13.0, 18.5]"
1586,"[datetime.datetime(2022, 11, 28, 14, 43, 18, 179017), 2.7, 3.45]","[datetime.datetime(2022, 11, 28, 14, 43, 18, 179017), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 43, 18, 179017), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 43, 18, 179017), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 43, 18, 179017), 1.85, 2.04]","[datetime.datetime(2022, 11, 28, 14, 43, 18, 179017), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 14, 43, 18, 179017), 13.0, 18.5]"
1587,"[datetime.datetime(2022, 11, 28, 14, 43, 19, 292834), 2.7, 3.45]","[datetime.datetime(2022, 11, 28, 14, 43, 19, 292834), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 43, 19, 292834), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 43, 19, 292834), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 43, 19, 292834), 1.85, 2.04]","[datetime.datetime(2022, 11, 28, 14, 43, 19, 292834), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 14, 43, 19, 292834), 13.0, 18.5]"
1588,"[datetime.datetime(2022, 11, 28, 14, 43, 20, 413852), 2.7, 3.45]","[datetime.datetime(2022, 11, 28, 14, 43, 20, 413852), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 43, 20, 413852), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 43, 20, 413852), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 43, 20, 413852), 1.85, 2.04]","[datetime.datetime(2022, 11, 28, 14, 43, 20, 413852), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 14, 43, 20, 413852), 13.0, 18.5]"
1589,"[datetime.datetime(2022, 11, 28, 14, 43, 21, 528675), 2.7, 3.45]","[datetime.datetime(2022, 11, 28, 14, 43, 21, 528675), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 43, 21, 528675), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 43, 21, 528675), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 43, 21, 528675), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 14, 43, 21, 528675), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 14, 43, 21, 528675), 13.0, 18.0]"
1590,"[datetime.datetime(2022, 11, 28, 14, 43, 22, 651822), 2.7, 3.45]","[datetime.datetime(2022, 11, 28, 14, 43, 22, 651822), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 43, 22, 651822), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 43, 22, 651822), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 43, 22, 651822), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 14, 43, 22, 651822), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 14, 43, 22, 651822), 13.0, 18.0]"
1591,"[datetime.datetime(2022, 11, 28, 14, 43, 23, 766538), 2.7, 3.45]","[datetime.datetime(2022, 11, 28, 14, 43, 23, 766538), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 43, 23, 766538), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 43, 23, 766538), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 43, 23, 766538), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 14, 43, 23, 766538), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 14, 43, 23, 766538), 13.0, 18.0]"
1592,"[datetime.datetime(2022, 11, 28, 14, 43, 24, 888452), 2.7, 3.45]","[datetime.datetime(2022, 11, 28, 14, 43, 24, 888452), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 43, 24, 888452), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 43, 24, 888452), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 43, 24, 888452), 1.85, 2.16]","[datetime.datetime(2022, 11, 28, 14, 43, 24, 888452), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 14, 43, 24, 888452), 13.0, 17.0]"
1593,"[datetime.datetime(2022, 11, 28, 14, 43, 25, 997452), 2.7, 3.45]","[datetime.datetime(2022, 11, 28, 14, 43, 25, 997452), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 43, 25, 997452), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 43, 25, 997452), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 43, 25, 997452), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 14, 43, 25, 997452), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 14, 43, 25, 997452), 13.0, 17.0]"
1594,"[datetime.datetime(2022, 11, 28, 14, 43, 27, 116247), 2.7, 3.45]","[datetime.datetime(2022, 11, 28, 14, 43, 27, 116247), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 43, 27, 116247), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 43, 27, 116247), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 43, 27, 116247), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 14, 43, 27, 116247), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 14, 43, 27, 116247), 13.0, 17.0]"
1595,"[datetime.datetime(2022, 11, 28, 14, 43, 28, 227510), 2.7, 3.45]","[datetime.datetime(2022, 11, 28, 14, 43, 28, 227510), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 43, 28, 227510), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 43, 28, 227510), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 43, 28, 227510), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 14, 43, 28, 227510), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 14, 43, 28, 227510), 13.0, 17.0]"
1596,"[datetime.datetime(2022, 11, 28, 14, 43, 29, 341516), 2.7, 3.45]","[datetime.datetime(2022, 11, 28, 14, 43, 29, 341516), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 43, 29, 341516), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 43, 29, 341516), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 43, 29, 341516), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 14, 43, 29, 341516), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 14, 43, 29, 341516), 13.0, 17.0]"
1597,"[datetime.datetime(2022, 11, 28, 14, 43, 30, 452012), 2.7, 3.45]","[datetime.datetime(2022, 11, 28, 14, 43, 30, 452012), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 43, 30, 452012), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 43, 30, 452012), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 43, 30, 452012), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 14, 43, 30, 452012), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 14, 43, 30, 452012), 13.0, 17.0]"
1598,"[datetime.datetime(2022, 11, 28, 14, 43, 31, 568866), 2.7, 3.45]","[datetime.datetime(2022, 11, 28, 14, 43, 31, 568866), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 43, 31, 568866), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 43, 31, 568866), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 43, 31, 568866), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 14, 43, 31, 568866), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 14, 43, 31, 568866), 13.0, 17.0]"
1599,"[datetime.datetime(2022, 11, 28, 14, 43, 32, 679607), 2.7, 3.45]","[datetime.datetime(2022, 11, 28, 14, 43, 32, 679607), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 43, 32, 679607), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 43, 32, 679607), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 43, 32, 679607), 1.85, 2.14]","[datetime.datetime(2022, 11, 28, 14, 43, 32, 679607), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 14, 43, 32, 679607), 13.0, 16.0]"
1600,"[datetime.datetime(2022, 11, 28, 14, 43, 33, 796556), 2.7, 3.5]","[datetime.datetime(2022, 11, 28, 14, 43, 33, 796556), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 43, 33, 796556), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 43, 33, 796556), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 43, 33, 796556), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 14, 43, 33, 796556), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 14, 43, 33, 796556), 13.0, 15.5]"
1601,"[datetime.datetime(2022, 11, 28, 14, 43, 34, 907663), 2.7, 3.5]","[datetime.datetime(2022, 11, 28, 14, 43, 34, 907663), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 43, 34, 907663), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 43, 34, 907663), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 43, 34, 907663), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 14, 43, 34, 907663), 17.0, 42.0]","[datetime.datetime(2022, 11, 28, 14, 43, 34, 907663), 13.0, 15.0]"
1602,"[datetime.datetime(2022, 11, 28, 14, 43, 36, 27034), 2.7, 3.6]","[datetime.datetime(2022, 11, 28, 14, 43, 36, 27034), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 43, 36, 27034), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 43, 36, 27034), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 14, 43, 36, 27034), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 14, 43, 36, 27034), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 43, 36, 27034), 13.0, 14.5]"
1603,"[datetime.datetime(2022, 11, 28, 14, 43, 37, 159631), 2.7, 3.6]","[datetime.datetime(2022, 11, 28, 14, 43, 37, 159631), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 43, 37, 159631), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 43, 37, 159631), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 43, 37, 159631), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 14, 43, 37, 159631), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 43, 37, 159631), 13.0, 14.5]"
1604,"[datetime.datetime(2022, 11, 28, 14, 43, 38, 300759), 2.7, 3.6]","[datetime.datetime(2022, 11, 28, 14, 43, 38, 300759), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 43, 38, 300759), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 43, 38, 300759), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 43, 38, 300759), 1.85, 2.04]","[datetime.datetime(2022, 11, 28, 14, 43, 38, 300759), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 43, 38, 300759), 13.0, 14.5]"
1605,"[datetime.datetime(2022, 11, 28, 14, 43, 39, 438772), 2.7, 3.6]","[datetime.datetime(2022, 11, 28, 14, 43, 39, 438772), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 43, 39, 438772), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 43, 39, 438772), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 43, 39, 438772), 1.85, 2.04]","[datetime.datetime(2022, 11, 28, 14, 43, 39, 438772), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 43, 39, 438772), 13.0, 14.5]"
1606,"[datetime.datetime(2022, 11, 28, 14, 43, 40, 602754), 2.7, 3.6]","[datetime.datetime(2022, 11, 28, 14, 43, 40, 602754), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 43, 40, 602754), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 43, 40, 602754), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 43, 40, 602754), 1.85, 2.04]","[datetime.datetime(2022, 11, 28, 14, 43, 40, 602754), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 43, 40, 602754), 13.0, 14.5]"
1607,"[datetime.datetime(2022, 11, 28, 14, 43, 41, 752146), 2.7, 3.6]","[datetime.datetime(2022, 11, 28, 14, 43, 41, 752146), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 43, 41, 752146), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 43, 41, 752146), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 43, 41, 752146), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 14, 43, 41, 752146), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 43, 41, 752146), 13.0, 14.5]"
1608,"[datetime.datetime(2022, 11, 28, 14, 43, 42, 892415), 2.7, 3.6]","[datetime.datetime(2022, 11, 28, 14, 43, 42, 892415), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 43, 42, 892415), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 43, 42, 892415), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 43, 42, 892415), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 14, 43, 42, 892415), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 43, 42, 892415), 13.0, 14.0]"
1609,"[datetime.datetime(2022, 11, 28, 14, 43, 44, 49436), 2.7, 3.6]","[datetime.datetime(2022, 11, 28, 14, 43, 44, 49436), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 43, 44, 49436), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 43, 44, 49436), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 43, 44, 49436), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 14, 43, 44, 49436), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 43, 44, 49436), 13.0, 14.0]"
1610,"[datetime.datetime(2022, 11, 28, 14, 43, 45, 174419), 2.7, 3.6]","[datetime.datetime(2022, 11, 28, 14, 43, 45, 174419), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 43, 45, 174419), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 43, 45, 174419), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 43, 45, 174419), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 14, 43, 45, 174419), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 43, 45, 174419), 13.0, 14.0]"
1611,"[datetime.datetime(2022, 11, 28, 14, 43, 46, 292066), 2.7, 3.6]","[datetime.datetime(2022, 11, 28, 14, 43, 46, 292066), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 43, 46, 292066), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 43, 46, 292066), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 43, 46, 292066), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 14, 43, 46, 292066), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 43, 46, 292066), 13.0, 13.5]"
1612,"[datetime.datetime(2022, 11, 28, 14, 43, 47, 434585), 2.7, 3.6]","[datetime.datetime(2022, 11, 28, 14, 43, 47, 434585), 14.0, 26.0]","[datetime.datetime(2022, 11, 28, 14, 43, 47, 434585), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 43, 47, 434585), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 43, 47, 434585), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 14, 43, 47, 434585), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 43, 47, 434585), 13.0, 14.5]"
1613,"[datetime.datetime(2022, 11, 28, 14, 43, 48, 573534), 2.7, 3.6]","[datetime.datetime(2022, 11, 28, 14, 43, 48, 573534), 14.0, 25.0]","[datetime.datetime(2022, 11, 28, 14, 43, 48, 573534), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 43, 48, 573534), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 43, 48, 573534), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 14, 43, 48, 573534), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 43, 48, 573534), 13.0, 14.5]"
1614,"[datetime.datetime(2022, 11, 28, 14, 43, 49, 701161), 2.7, 3.6]","[datetime.datetime(2022, 11, 28, 14, 43, 49, 701161), 14.0, 25.0]","[datetime.datetime(2022, 11, 28, 14, 43, 49, 701161), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 43, 49, 701161), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 43, 49, 701161), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 14, 43, 49, 701161), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 43, 49, 701161), 13.0, 14.5]"
1615,"[datetime.datetime(2022, 11, 28, 14, 43, 50, 822071), 2.7, 3.6]","[datetime.datetime(2022, 11, 28, 14, 43, 50, 822071), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 43, 50, 822071), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 43, 50, 822071), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 43, 50, 822071), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 14, 43, 50, 822071), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 43, 50, 822071), 13.0, 15.0]"
1616,"[datetime.datetime(2022, 11, 28, 14, 43, 51, 952179), 2.7, 3.6]","[datetime.datetime(2022, 11, 28, 14, 43, 51, 952179), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 43, 51, 952179), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 43, 51, 952179), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 43, 51, 952179), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 14, 43, 51, 952179), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 43, 51, 952179), 13.0, 16.5]"
1617,"[datetime.datetime(2022, 11, 28, 14, 43, 53, 78872), 2.7, 3.6]","[datetime.datetime(2022, 11, 28, 14, 43, 53, 78872), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 43, 53, 78872), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 43, 53, 78872), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 43, 53, 78872), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 14, 43, 53, 78872), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 43, 53, 78872), 13.0, 16.5]"
1618,"[datetime.datetime(2022, 11, 28, 14, 43, 54, 200281), 2.7, 3.6]","[datetime.datetime(2022, 11, 28, 14, 43, 54, 200281), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 43, 54, 200281), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 43, 54, 200281), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 43, 54, 200281), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 14, 43, 54, 200281), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 43, 54, 200281), 13.0, 16.5]"
1619,"[datetime.datetime(2022, 11, 28, 14, 43, 55, 314357), 2.7, 3.6]","[datetime.datetime(2022, 11, 28, 14, 43, 55, 314357), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 43, 55, 314357), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 43, 55, 314357), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 43, 55, 314357), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 14, 43, 55, 314357), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 43, 55, 314357), 13.0, 16.0]"
1620,"[datetime.datetime(2022, 11, 28, 14, 43, 56, 439345), 2.7, 3.6]","[datetime.datetime(2022, 11, 28, 14, 43, 56, 439345), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 43, 56, 439345), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 43, 56, 439345), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 14, 43, 56, 439345), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 14, 43, 56, 439345), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 43, 56, 439345), 13.0, 16.0]"
1621,"[datetime.datetime(2022, 11, 28, 14, 43, 57, 553154), 2.7, 3.6]","[datetime.datetime(2022, 11, 28, 14, 43, 57, 553154), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 43, 57, 553154), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 43, 57, 553154), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 43, 57, 553154), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 14, 43, 57, 553154), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 43, 57, 553154), 13.0, 16.0]"
1622,"[datetime.datetime(2022, 11, 28, 14, 43, 58, 685101), 2.7, 3.6]","[datetime.datetime(2022, 11, 28, 14, 43, 58, 685101), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 43, 58, 685101), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 43, 58, 685101), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 43, 58, 685101), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 14, 43, 58, 685101), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 43, 58, 685101), 13.0, 16.0]"
1623,"[datetime.datetime(2022, 11, 28, 14, 43, 59, 796652), 2.8, 3.6]","[datetime.datetime(2022, 11, 28, 14, 43, 59, 796652), 15.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 43, 59, 796652), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 43, 59, 796652), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 43, 59, 796652), 1.8, 2.08]","[datetime.datetime(2022, 11, 28, 14, 43, 59, 796652), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 43, 59, 796652), 13.0, 16.0]"
1624,"[datetime.datetime(2022, 11, 28, 14, 44, 0, 917813), 2.8, 3.6]","[datetime.datetime(2022, 11, 28, 14, 44, 0, 917813), 15.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 44, 0, 917813), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 44, 0, 917813), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 44, 0, 917813), 1.8, 2.08]","[datetime.datetime(2022, 11, 28, 14, 44, 0, 917813), 17.0, 40.0]","[datetime.datetime(2022, 11, 28, 14, 44, 0, 917813), 13.0, 16.0]"
1625,"[datetime.datetime(2022, 11, 28, 14, 44, 2, 33796), 2.8, 3.6]","[datetime.datetime(2022, 11, 28, 14, 44, 2, 33796), 15.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 44, 2, 33796), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 44, 2, 33796), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 44, 2, 33796), 1.8, 2.08]","[datetime.datetime(2022, 11, 28, 14, 44, 2, 33796), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 14, 44, 2, 33796), 13.0, 16.0]"
1626,"[datetime.datetime(2022, 11, 28, 14, 44, 3, 154402), 2.8, 3.6]","[datetime.datetime(2022, 11, 28, 14, 44, 3, 154402), 15.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 44, 3, 154402), 20.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 44, 3, 154402), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 14, 44, 3, 154402), 1.8, 2.08]","[datetime.datetime(2022, 11, 28, 14, 44, 3, 154402), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 14, 44, 3, 154402), 12.0, 16.0]"
