,Mr Wallace,Windshadow,Jackson On Time,Cassimir,Bel Air,Silentsar,Pharoah Magic,The Lions Gate,Sha Of Gomer,Snitcat,Avebury,Wild Calm,Arts Object,Iron Grace,Dolly Bird,Dirty Dancing
07-01-2023 11:42:54.078952,"(31.0, 48.0, 47.0)","(14.0, 16.5, 16.488636363636363)","(41.0, 85.0, 84.28571428571429)","(19.0, 29.0, 27.545454545454547)","(2.45, 2.64, 2.6143016759776536)","(16.0, 21.0, 20.892857142857142)","(51.0, 80.0, 79.5)","(41.0, 70.0, 61.0)","(11.0, 15.5, 14.7)","(11.0, 14.0, 13.933333333333334)","(5.5, 6.6, 6.522448979591837)","(11.0, 16.0, 15.75)","(81.0, 150.0, 127.5)","(31.0, 44.0, 43.45454545454545)","(51.0, 110.0, 95.0)","(71.0, 120.0, 90.83333333333333)"
07-01-2023 11:42:55.766919,"(31.0, 48.0, 47.0)","(14.0, 16.5, 16.488636363636363)","(41.0, 85.0, 84.28571428571429)","(19.0, 29.0, 27.545454545454547)","(2.45, 2.62, 2.6068817204301076)","(16.0, 21.0, 20.892857142857142)","(51.0, 80.0, 79.5)","(41.0, 70.0, 61.0)","(11.0, 15.5, 14.735294117647058)","(11.0, 14.0, 13.875)","(5.5, 6.6, 6.522448979591837)","(11.0, 16.0, 15.75)","(81.0, 150.0, 127.5)","(31.0, 44.0, 43.45454545454545)","(51.0, 110.0, 95.0)","(71.0, 120.0, 90.83333333333333)"
07-01-2023 11:42:57.477106,"(31.0, 48.0, 47.55555555555556)","(14.0, 16.5, 16.48913043478261)","(41.0, 85.0, 84.375)","(19.0, 29.0, 27.545454545454547)","(2.45, 2.62, 2.607089947089947)","(16.0, 21.0, 20.892857142857142)","(51.0, 80.0, 79.5)","(41.0, 70.0, 61.0)","(11.0, 15.5, 14.735294117647058)","(11.0, 14.0, 13.875)","(5.5, 6.6, 6.522448979591837)","(11.0, 16.0, 15.772727272727273)","(81.0, 150.0, 127.5)","(31.0, 44.0, 43.45454545454545)","(51.0, 110.0, 95.0)","(71.0, 120.0, 90.83333333333333)"
07-01-2023 11:42:59.132931,"(31.0, 48.0, 47.55555555555556)","(14.0, 16.5, 16.48913043478261)","(41.0, 85.0, 84.375)","(19.0, 29.0, 27.545454545454547)","(2.45, 2.62, 2.596810344827586)","(16.0, 21.0, 21.020408163265305)","(51.0, 80.0, 79.5)","(41.0, 70.0, 61.0)","(11.0, 15.5, 14.735294117647058)","(11.0, 14.0, 13.881818181818181)","(5.5, 6.6, 6.533333333333333)","(11.0, 16.0, 15.852941176470589)","(81.0, 150.0, 127.5)","(31.0, 44.0, 43.45454545454545)","(51.0, 110.0, 95.0)","(71.0, 120.0, 90.83333333333333)"
07-01-2023 11:43:00.816463,"(31.0, 48.0, 47.55555555555556)","(14.0, 16.5, 16.489583333333332)","(41.0, 85.0, 84.375)","(19.0, 29.0, 27.545454545454547)","(2.45, 2.6, 2.596810344827586)","(16.0, 22.0, 21.03846153846154)","(51.0, 80.0, 79.5)","(41.0, 70.0, 61.0)","(11.0, 15.5, 14.763157894736842)","(11.0, 14.0, 13.881818181818181)","(5.5, 6.6, 6.533333333333333)","(11.0, 16.0, 15.86111111111111)","(81.0, 150.0, 133.33333333333334)","(31.0, 44.0, 43.45454545454545)","(51.0, 110.0, 95.0)","(71.0, 120.0, 90.83333333333333)"
07-01-2023 11:43:02.505807,"(31.0, 48.0, 47.55555555555556)","(14.0, 16.5, 16.489583333333332)","(41.0, 85.0, 84.375)","(19.0, 29.0, 27.545454545454547)","(2.45, 2.6, 2.5973728813559323)","(16.0, 22.0, 21.03846153846154)","(51.0, 80.0, 79.5)","(41.0, 70.0, 61.0)","(11.0, 15.5, 14.763157894736842)","(11.0, 14.0, 13.87)","(5.5, 6.6, 6.533333333333333)","(11.0, 16.0, 15.86111111111111)","(81.0, 140.0, 133.33333333333334)","(31.0, 44.0, 43.45454545454545)","(51.0, 110.0, 95.0)","(71.0, 120.0, 90.83333333333333)"
07-01-2023 11:43:04.250287,"(31.0, 48.0, 47.77777777777778)","(14.0, 16.5, 16.489583333333332)","(41.0, 85.0, 84.375)","(19.0, 29.0, 27.545454545454547)","(2.45, 2.6, 2.5923028391167193)","(16.0, 22.0, 21.03846153846154)","(51.0, 80.0, 79.5)","(41.0, 70.0, 61.0)","(11.0, 15.5, 14.763157894736842)","(11.0, 14.0, 13.841463414634147)","(5.5, 6.6, 6.533333333333333)","(11.0, 16.0, 15.86111111111111)","(81.0, 140.0, 133.33333333333334)","(31.0, 44.0, 43.45454545454545)","(51.0, 110.0, 95.0)","(71.0, 120.0, 90.83333333333333)"
07-01-2023 11:43:05.942429,"(31.0, 48.0, 47.77777777777778)","(14.0, 16.5, 16.489583333333332)","(41.0, 85.0, 84.375)","(19.0, 29.0, 27.545454545454547)","(2.45, 2.6, 2.5929568106312293)","(16.0, 22.0, 21.03846153846154)","(51.0, 80.0, 79.5)","(41.0, 70.0, 61.0)","(11.0, 15.5, 14.763157894736842)","(11.0, 14.0, 13.841463414634147)","(5.5, 6.6, 6.533333333333333)","(11.0, 16.0, 15.86111111111111)","(81.0, 140.0, 133.33333333333334)","(31.0, 44.0, 43.45454545454545)","(51.0, 110.0, 95.0)","(71.0, 120.0, 90.83333333333333)"
07-01-2023 11:43:07.691071,"(31.0, 48.0, 47.77777777777778)","(14.0, 16.5, 16.49019607843137)","(41.0, 85.0, 84.375)","(19.0, 29.0, 27.76923076923077)","(2.45, 2.6, 2.5929568106312293)","(16.0, 22.0, 21.03846153846154)","(51.0, 80.0, 79.5)","(41.0, 70.0, 61.81818181818182)","(11.0, 15.5, 14.763157894736842)","(11.0, 14.0, 13.841463414634147)","(5.5, 6.6, 6.533333333333333)","(11.0, 16.0, 15.86111111111111)","(81.0, 140.0, 133.33333333333334)","(31.0, 44.0, 43.45454545454545)","(51.0, 110.0, 95.0)","(71.0, 120.0, 90.83333333333333)"
07-01-2023 11:43:09.459043,"(31.0, 48.0, 47.77777777777778)","(14.0, 16.5, 16.49019607843137)","(41.0, 85.0, 84.375)","(19.0, 29.0, 27.76923076923077)","(2.45, 2.6, 2.5929568106312293)","(16.0, 22.0, 21.03846153846154)","(51.0, 80.0, 79.5)","(41.0, 70.0, 61.81818181818182)","(11.0, 15.5, 14.763157894736842)","(11.0, 14.0, 13.841463414634147)","(5.5, 6.6, 6.533333333333333)","(11.0, 16.0, 15.86111111111111)","(81.0, 140.0, 133.33333333333334)","(31.0, 44.0, 43.45454545454545)","(51.0, 110.0, 95.0)","(71.0, 120.0, 90.83333333333333)"
07-01-2023 11:43:11.169850,"(31.0, 48.0, 59.714285714285715)","(14.0, 16.5, 16.49019607843137)","(41.0, 85.0, 84.375)","(19.0, 29.0, 27.4)","(2.45, 2.6, 2.5775757575757576)","(16.0, 22.0, 21.03846153846154)","(51.0, 80.0, 79.5)","(41.0, 70.0, 61.81818181818182)","(11.0, 15.5, 14.763157894736842)","(11.0, 14.0, 13.814285714285715)","(5.5, 6.6, 6.533333333333333)","(11.0, 16.0, 15.86111111111111)","(81.0, 140.0, 133.33333333333334)","(31.0, 44.0, 43.45454545454545)","(51.0, 110.0, 87.5)","(71.0, 120.0, 90.83333333333333)"
07-01-2023 11:43:12.880170,"(31.0, 70.0, 60.57142857142857)","(14.0, 16.5, 16.676470588235293)","(41.0, 85.0, 84.66666666666667)","(19.0, 29.0, 27.4)","(2.45, 2.58, 2.5181069958847737)","(16.0, 22.0, 21.137931034482758)","(51.0, 80.0, 80.45454545454545)","(41.0, 70.0, 61.81818181818182)","(11.0, 15.5, 15.033333333333333)","(11.0, 14.0, 13.8375)","(5.5, 6.6, 6.485161290322581)","(11.0, 16.0, 16.055555555555557)","(81.0, 140.0, 136.0)","(31.0, 44.0, 43.53846153846154)","(51.0, 110.0, 95.0)","(71.0, 120.0, 90.83333333333333)"
07-01-2023 11:43:14.563838,"(31.0, 70.0, 60.57142857142857)","(14.0, 17.0, 16.81967213114754)","(41.0, 90.0, 84.66666666666667)","(19.0, 29.0, 27.4)","(2.45, 2.52, 2.491858407079646)","(16.0, 22.0, 21.137931034482758)","(51.0, 85.0, 80.45454545454545)","(41.0, 70.0, 62.5)","(11.0, 15.5, 15.033333333333333)","(11.0, 14.0, 13.95)","(5.5, 6.8, 6.485161290322581)","(11.0, 16.5, 15.85135135135135)","(81.0, 140.0, 136.0)","(31.0, 44.0, 43.81818181818182)","(51.0, 110.0, 95.0)","(71.0, 120.0, 90.83333333333333)"
07-01-2023 11:43:16.268296,"(31.0, 70.0, 60.57142857142857)","(14.0, 17.0, 16.78125)","(41.0, 90.0, 84.66666666666667)","(19.0, 29.0, 27.363636363636363)","(2.45, 2.5, 2.482962962962963)","(16.0, 22.0, 21.285714285714285)","(51.0, 85.0, 80.45454545454545)","(41.0, 70.0, 62.5)","(11.0, 15.5, 15.033333333333333)","(11.0, 14.0, 13.95)","(5.5, 6.8, 6.4874172185430465)","(11.0, 16.5, 15.964285714285714)","(81.0, 140.0, 136.0)","(31.0, 44.0, 43.81818181818182)","(51.0, 110.0, 95.0)","(71.0, 120.0, 90.83333333333333)"
07-01-2023 11:43:17.970830,"(31.0, 70.0, 60.57142857142857)","(14.0, 17.0, 16.76271186440678)","(41.0, 90.0, 84.66666666666667)","(19.0, 29.0, 27.363636363636363)","(2.45, 2.5, 2.4906122448979593)","(16.0, 22.0, 21.285714285714285)","(51.0, 85.0, 80.45454545454545)","(41.0, 70.0, 62.5)","(11.0, 15.5, 15.033333333333333)","(11.0, 14.0, 13.95)","(5.5, 6.8, 6.4874172185430465)","(11.0, 16.5, 15.964285714285714)","(81.0, 140.0, 136.0)","(31.0, 44.0, 43.81818181818182)","(51.0, 110.0, 95.0)","(71.0, 120.0, 90.83333333333333)"
07-01-2023 11:43:19.647276,"(31.0, 70.0, 60.57142857142857)","(14.0, 17.0, 16.76271186440678)","(41.0, 90.0, 84.66666666666667)","(19.0, 29.0, 27.363636363636363)","(2.45, 2.5, 2.4906122448979593)","(16.0, 22.0, 21.285714285714285)","(51.0, 85.0, 80.45454545454545)","(41.0, 70.0, 62.5)","(11.0, 15.5, 15.033333333333333)","(11.0, 14.0, 13.95)","(5.5, 6.8, 6.4874172185430465)","(11.0, 16.5, 15.964285714285714)","(81.0, 140.0, 136.0)","(31.0, 44.0, 43.81818181818182)","(51.0, 110.0, 95.0)","(71.0, 120.0, 90.83333333333333)"
07-01-2023 11:43:21.393443,"(31.0, 70.0, 65.6)","(14.0, 17.0, 16.76271186440678)","(41.0, 90.0, 84.66666666666667)","(19.0, 29.0, 27.90909090909091)","(2.45, 2.5, 2.481176470588235)","(16.0, 22.0, 21.310344827586206)","(51.0, 85.0, 78.75)","(41.0, 70.0, 62.5)","(11.0, 15.5, 15.0625)","(11.0, 14.0, 13.95)","(5.5, 6.8, 6.4874172185430465)","(11.0, 16.5, 15.964285714285714)","(81.0, 140.0, 136.0)","(31.0, 44.0, 43.81818181818182)","(51.0, 110.0, 87.5)","(71.0, 120.0, 90.83333333333333)"
07-01-2023 11:43:23.044879,"(31.0, 70.0, 65.6)","(14.0, 17.0, 16.76271186440678)","(41.0, 90.0, 84.66666666666667)","(19.0, 29.0, 28.142857142857142)","(2.45, 2.5, 2.481176470588235)","(16.0, 22.0, 21.310344827586206)","(51.0, 85.0, 78.75)","(41.0, 70.0, 62.5)","(11.0, 15.5, 15.0625)","(11.0, 14.0, 14.21111111111111)","(5.5, 6.8, 6.4874172185430465)","(11.0, 16.5, 16.058823529411764)","(81.0, 140.0, 136.0)","(31.0, 44.0, 43.875)","(51.0, 110.0, 87.5)","(71.0, 120.0, 90.83333333333333)"
07-01-2023 11:43:24.708368,"(31.0, 70.0, 65.6)","(14.0, 17.0, 16.76271186440678)","(41.0, 90.0, 84.66666666666667)","(19.0, 29.0, 28.5)","(2.45, 2.5, 2.495076923076923)","(16.0, 22.0, 21.310344827586206)","(51.0, 85.0, 80.0)","(41.0, 70.0, 62.5)","(11.0, 15.5, 15.0625)","(11.0, 14.5, 14.153061224489797)","(5.5, 6.8, 6.4874172185430465)","(11.0, 16.5, 16.058823529411764)","(81.0, 140.0, 136.0)","(31.0, 44.0, 43.875)","(51.0, 110.0, 87.5)","(71.0, 120.0, 90.83333333333333)"
07-01-2023 11:43:26.424283,"(31.0, 70.0, 64.0)","(14.0, 17.0, 16.76271186440678)","(41.0, 90.0, 84.66666666666667)","(19.0, 29.0, 28.5)","(2.45, 2.5, 2.513333333333333)","(16.0, 22.0, 21.310344827586206)","(51.0, 85.0, 80.65217391304348)","(41.0, 70.0, 61.81818181818182)","(11.0, 15.5, 15.326086956521738)","(11.0, 14.5, 14.153061224489797)","(5.5, 6.8, 6.4874172185430465)","(11.0, 16.5, 16.0)","(81.0, 140.0, 136.0)","(31.0, 44.0, 43.875)","(51.0, 110.0, 93.33333333333333)","(71.0, 120.0, 90.83333333333333)"
07-01-2023 11:43:28.099421,"(31.0, 70.0, 64.0)","(14.0, 17.0, 16.714285714285715)","(41.0, 90.0, 84.66666666666667)","(19.0, 29.0, 28.5)","(2.45, 2.54, 2.5219718309859154)","(16.0, 22.0, 21.310344827586206)","(51.0, 85.0, 80.65217391304348)","(41.0, 70.0, 61.81818181818182)","(11.0, 15.5, 15.326086956521738)","(11.0, 14.5, 14.113636363636363)","(5.5, 6.8, 6.521100917431193)","(11.0, 16.5, 16.0)","(81.0, 140.0, 136.0)","(31.0, 44.0, 43.875)","(51.0, 110.0, 93.33333333333333)","(71.0, 120.0, 90.83333333333333)"
07-01-2023 11:43:29.831692,"(31.0, 70.0, 64.0)","(14.0, 17.0, 16.714285714285715)","(41.0, 90.0, 84.66666666666667)","(19.0, 29.0, 27.666666666666668)","(2.45, 2.54, 2.517931034482759)","(16.0, 22.0, 21.310344827586206)","(51.0, 85.0, 80.0)","(41.0, 70.0, 61.81818181818182)","(11.0, 15.5, 15.326086956521738)","(11.0, 14.5, 14.113636363636363)","(5.5, 6.8, 6.521100917431193)","(11.0, 16.5, 15.90625)","(81.0, 140.0, 136.0)","(31.0, 44.0, 43.81818181818182)","(51.0, 110.0, 93.33333333333333)","(71.0, 120.0, 93.75)"
07-01-2023 11:43:31.524130,"(31.0, 70.0, 55.0)","(14.0, 17.0, 16.714285714285715)","(41.0, 90.0, 84.66666666666667)","(19.0, 29.0, 27.666666666666668)","(2.45, 2.54, 2.517931034482759)","(16.0, 22.0, 21.310344827586206)","(51.0, 85.0, 80.65217391304348)","(41.0, 70.0, 61.81818181818182)","(11.0, 15.5, 15.326086956521738)","(11.0, 14.5, 14.113636363636363)","(5.5, 6.8, 6.521100917431193)","(11.0, 16.5, 15.90625)","(81.0, 140.0, 136.0)","(31.0, 44.0, 43.81818181818182)","(51.0, 110.0, 86.0)","(71.0, 120.0, 93.75)"
07-01-2023 11:43:33.177145,"(31.0, 70.0, 55.0)","(14.0, 17.0, 16.714285714285715)","(41.0, 90.0, 84.66666666666667)","(19.0, 29.0, 27.666666666666668)","(2.45, 2.54, 2.517931034482759)","(16.0, 22.0, 21.310344827586206)","(51.0, 85.0, 80.65217391304348)","(41.0, 70.0, 61.81818181818182)","(11.0, 15.5, 15.326086956521738)","(11.0, 14.5, 14.113636363636363)","(5.5, 6.8, 6.521100917431193)","(11.0, 16.5, 16.021008403361346)","(81.0, 140.0, 136.0)","(31.0, 44.0, 43.81818181818182)","(51.0, 110.0, 86.0)","(71.0, 120.0, 93.75)"
07-01-2023 11:43:34.879402,"(31.0, 70.0, 51.36363636363637)","(14.0, 17.0, 16.714285714285715)","(41.0, 90.0, 84.66666666666667)","(19.0, 29.0, 27.1)","(2.45, 2.54, 2.513333333333333)","(16.0, 22.0, 21.454545454545453)","(51.0, 85.0, 80.0)","(41.0, 70.0, 61.81818181818182)","(11.0, 15.5, 15.46875)","(11.0, 14.5, 13.78888888888889)","(5.5, 6.8, 6.521100917431193)","(11.0, 16.5, 16.068345323741006)","(81.0, 140.0, 136.0)","(31.0, 44.0, 43.88235294117647)","(51.0, 110.0, 86.0)","(71.0, 120.0, 93.75)"
07-01-2023 11:43:36.568422,"(31.0, 65.0, 51.07142857142857)","(14.0, 17.0, 16.714285714285715)","(41.0, 90.0, 84.66666666666667)","(19.0, 28.0, 27.1)","(2.45, 2.54, 2.513333333333333)","(16.0, 22.0, 21.454545454545453)","(51.0, 85.0, 80.65217391304348)","(41.0, 70.0, 61.81818181818182)","(11.0, 15.5, 15.4)","(11.0, 14.0, 13.78888888888889)","(5.5, 6.8, 6.521100917431193)","(11.0, 16.5, 16.068345323741006)","(81.0, 140.0, 136.0)","(31.0, 44.0, 43.88235294117647)","(51.0, 110.0, 86.0)","(71.0, 120.0, 93.75)"
07-01-2023 11:43:38.247925,"(31.0, 65.0, 51.07142857142857)","(14.0, 17.0, 16.714285714285715)","(41.0, 90.0, 84.66666666666667)","(19.0, 28.0, 26.97142857142857)","(2.45, 2.54, 2.5126315789473685)","(16.0, 22.0, 21.454545454545453)","(51.0, 85.0, 80.65217391304348)","(41.0, 70.0, 61.81818181818182)","(11.0, 16.0, 15.4)","(11.0, 14.0, 13.78888888888889)","(5.5, 6.8, 6.521100917431193)","(11.0, 16.5, 16.068345323741006)","(81.0, 140.0, 136.0)","(31.0, 44.0, 43.88235294117647)","(51.0, 110.0, 86.0)","(71.0, 120.0, 93.75)"
07-01-2023 11:43:44.136975,"(31.0, 65.0, 51.07142857142857)","(14.0, 17.0, 16.714285714285715)","(41.0, 90.0, 84.66666666666667)","(19.0, 28.0, 26.97142857142857)","(2.45, 2.54, 2.5126315789473685)","(16.0, 22.0, 21.454545454545453)","(51.0, 85.0, 80.65217391304348)","(41.0, 70.0, 62.5)","(11.0, 16.0, 15.4)","(11.0, 14.0, 13.78888888888889)","(5.5, 6.8, 6.521100917431193)","(11.0, 16.5, 16.05223880597015)","(81.0, 140.0, 136.0)","(31.0, 44.0, 43.88235294117647)","(51.0, 110.0, 86.0)","(71.0, 120.0, 93.75)"
07-01-2023 11:43:45.847191,"(31.0, 65.0, 51.07142857142857)","(14.0, 17.0, 16.714285714285715)","(41.0, 90.0, 84.66666666666667)","(19.0, 28.0, 26.871794871794872)","(2.45, 2.54, 2.5295238095238095)","(16.0, 22.0, 21.51282051282051)","(51.0, 85.0, 80.65217391304348)","(41.0, 70.0, 61.81818181818182)","(11.0, 16.0, 15.4)","(11.0, 14.0, 13.75)","(5.5, 6.8, 6.5423728813559325)","(11.0, 16.5, 16.0546875)","(81.0, 140.0, 136.0)","(31.0, 44.0, 43.88235294117647)","(51.0, 110.0, 86.0)","(71.0, 120.0, 93.75)"
07-01-2023 11:43:47.592367,"(31.0, 65.0, 51.07142857142857)","(14.0, 17.0, 16.714285714285715)","(41.0, 90.0, 85.55555555555556)","(19.0, 28.0, 27.022222222222222)","(2.45, 2.54, 2.5295238095238095)","(16.0, 22.0, 21.51282051282051)","(51.0, 85.0, 80.65217391304348)","(41.0, 70.0, 62.5)","(11.0, 16.0, 15.4)","(11.0, 14.0, 13.75)","(5.5, 6.8, 6.5423728813559325)","(11.0, 16.5, 16.0327868852459)","(81.0, 140.0, 136.0)","(31.0, 46.0, 45.0)","(51.0, 110.0, 86.0)","(71.0, 120.0, 93.75)"
07-01-2023 11:43:49.269439,"(31.0, 65.0, 51.07142857142857)","(14.0, 17.0, 16.714285714285715)","(41.0, 90.0, 85.55555555555556)","(19.0, 28.0, 27.022222222222222)","(2.45, 2.54, 2.569397590361446)","(16.0, 22.0, 20.6875)","(51.0, 85.0, 80.65217391304348)","(41.0, 70.0, 61.81818181818182)","(11.0, 16.0, 15.417910447761194)","(11.0, 14.0, 12.846153846153847)","(5.5, 6.8, 6.5423728813559325)","(11.0, 16.5, 16.0327868852459)","(81.0, 140.0, 136.0)","(31.0, 46.0, 45.0)","(51.0, 110.0, 86.0)","(71.0, 120.0, 93.75)"
07-01-2023 11:43:50.978676,"(31.0, 65.0, 51.07142857142857)","(14.0, 17.0, 16.714285714285715)","(41.0, 90.0, 85.55555555555556)","(19.0, 28.0, 27.022222222222222)","(2.45, 2.58, 2.56375)","(16.0, 21.0, 20.44)","(51.0, 85.0, 80.0)","(41.0, 70.0, 62.5)","(11.0, 16.0, 15.417910447761194)","(11.0, 13.0, 13.090909090909092)","(5.5, 6.8, 6.5423728813559325)","(11.0, 16.5, 15.833333333333334)","(81.0, 140.0, 136.0)","(31.0, 46.0, 45.0)","(51.0, 110.0, 86.0)","(71.0, 120.0, 93.75)"
07-01-2023 11:43:52.681118,"(31.0, 65.0, 51.07142857142857)","(14.0, 17.0, 16.714285714285715)","(41.0, 90.0, 85.55555555555556)","(19.0, 28.0, 27.045454545454547)","(2.45, 2.58, 2.56375)","(16.0, 21.0, 20.121951219512194)","(51.0, 85.0, 80.65217391304348)","(41.0, 70.0, 62.5)","(11.0, 16.0, 15.417910447761194)","(11.0, 13.5, 13.0)","(5.5, 6.8, 6.5423728813559325)","(11.0, 16.0, 15.833333333333334)","(81.0, 140.0, 136.0)","(31.0, 46.0, 45.0)","(51.0, 110.0, 86.0)","(71.0, 120.0, 93.75)"
07-01-2023 11:43:54.399178,"(31.0, 65.0, 51.07142857142857)","(14.0, 17.0, 16.714285714285715)","(41.0, 90.0, 85.55555555555556)","(19.0, 28.0, 27.045454545454547)","(2.45, 2.58, 2.56375)","(16.0, 21.0, 20.027027027027028)","(51.0, 85.0, 80.65217391304348)","(41.0, 70.0, 62.5)","(11.0, 16.0, 15.417910447761194)","(11.0, 13.5, 13.0)","(5.5, 6.8, 6.5423728813559325)","(11.0, 16.0, 15.795454545454545)","(81.0, 140.0, 135.0)","(31.0, 46.0, 45.0)","(51.0, 110.0, 86.0)","(71.0, 120.0, 93.75)"
07-01-2023 11:43:56.117459,"(31.0, 65.0, 51.07142857142857)","(14.0, 17.0, 16.714285714285715)","(41.0, 90.0, 85.55555555555556)","(19.0, 28.0, 27.045454545454547)","(2.45, 2.58, 2.5936666666666666)","(16.0, 21.0, 19.964285714285715)","(51.0, 85.0, 80.65217391304348)","(41.0, 70.0, 62.5)","(11.0, 16.0, 15.417910447761194)","(11.0, 13.5, 12.75)","(5.5, 6.8, 6.5423728813559325)","(11.0, 16.0, 15.64516129032258)","(81.0, 140.0, 135.0)","(31.0, 46.0, 44.76923076923077)","(51.0, 110.0, 86.0)","(71.0, 120.0, 93.75)"
07-01-2023 11:43:57.805768,"(31.0, 65.0, 51.07142857142857)","(14.0, 17.0, 16.714285714285715)","(41.0, 90.0, 85.55555555555556)","(19.0, 28.0, 27.045454545454547)","(2.45, 2.6, 2.595625)","(16.0, 21.0, 19.964285714285715)","(51.0, 85.0, 80.65217391304348)","(41.0, 70.0, 62.5)","(11.0, 16.0, 15.417910447761194)","(11.0, 13.5, 12.75)","(5.5, 6.8, 6.492307692307692)","(11.0, 16.0, 15.333333333333334)","(81.0, 140.0, 135.0)","(31.0, 44.0, 43.78947368421053)","(51.0, 110.0, 86.0)","(71.0, 120.0, 93.75)"
07-01-2023 11:43:59.543773,"(31.0, 65.0, 51.07142857142857)","(14.0, 17.0, 16.714285714285715)","(41.0, 90.0, 85.55555555555556)","(19.0, 28.0, 27.045454545454547)","(2.45, 2.6, 2.595625)","(16.0, 21.0, 19.964285714285715)","(51.0, 85.0, 80.65217391304348)","(41.0, 70.0, 62.5)","(11.0, 16.0, 15.417910447761194)","(11.0, 13.5, 12.66)","(5.5, 6.8, 6.492307692307692)","(11.0, 15.5, 15.333333333333334)","(81.0, 140.0, 135.0)","(31.0, 44.0, 43.78947368421053)","(51.0, 110.0, 86.0)","(71.0, 120.0, 93.75)"
07-01-2023 11:44:01.246583,"(31.0, 65.0, 51.07142857142857)","(14.0, 17.0, 16.714285714285715)","(41.0, 90.0, 122.5)","(19.0, 28.0, 27.045454545454547)","(2.45, 2.6, 2.595625)","(16.0, 21.0, 19.964285714285715)","(51.0, 85.0, 80.65217391304348)","(41.0, 70.0, 62.5)","(11.0, 16.0, 15.417910447761194)","(11.0, 13.5, 12.66)","(5.5, 6.8, 6.466666666666667)","(11.0, 15.5, 15.333333333333334)","(81.0, 140.0, 135.0)","(31.0, 44.0, 43.78947368421053)","(51.0, 110.0, 86.0)","(71.0, 120.0, 93.75)"
07-01-2023 11:44:02.925506,"(31.0, 65.0, 51.07142857142857)","(14.0, 17.0, 16.714285714285715)","(41.0, 160.0, 139.0)","(19.0, 28.0, 27.045454545454547)","(2.45, 2.6, 2.5936986301369864)","(16.0, 21.0, 19.681818181818183)","(51.0, 85.0, 80.0)","(41.0, 70.0, 61.81818181818182)","(11.0, 16.0, 15.417910447761194)","(11.0, 13.5, 12.66)","(5.5, 6.8, 6.466666666666667)","(11.0, 15.5, 15.333333333333334)","(81.0, 140.0, 135.0)","(31.0, 44.0, 43.78947368421053)","(51.0, 110.0, 86.0)","(71.0, 120.0, 93.75)"
07-01-2023 11:44:04.654390,"(31.0, 65.0, 51.07142857142857)","(14.0, 17.0, 16.714285714285715)","(41.0, 220.0, 153.1818181818182)","(19.0, 28.0, 27.045454545454547)","(2.45, 2.6, 2.5936986301369864)","(16.0, 21.0, 19.681818181818183)","(51.0, 85.0, 80.0)","(41.0, 70.0, 61.81818181818182)","(11.0, 16.0, 15.417910447761194)","(11.0, 13.5, 12.66)","(5.5, 6.8, 6.466666666666667)","(11.0, 15.5, 15.333333333333334)","(81.0, 140.0, 135.0)","(31.0, 44.0, 43.78947368421053)","(51.0, 110.0, 86.0)","(71.0, 120.0, 93.75)"
07-01-2023 11:44:06.338969,"(31.0, 65.0, 51.07142857142857)","(14.0, 17.0, 16.714285714285715)","(41.0, 210.0, 153.1818181818182)","(19.0, 28.0, 27.045454545454547)","(2.45, 2.6, 2.5936986301369864)","(16.0, 21.0, 19.681818181818183)","(51.0, 85.0, 80.65217391304348)","(41.0, 70.0, 61.81818181818182)","(11.0, 16.0, 15.417910447761194)","(11.0, 13.5, 12.66)","(5.5, 6.8, 6.466666666666667)","(11.0, 15.5, 15.333333333333334)","(81.0, 140.0, 135.0)","(31.0, 44.0, 43.78947368421053)","(51.0, 110.0, 86.0)","(71.0, 120.0, 93.75)"
07-01-2023 11:44:08.000619,"(31.0, 65.0, 51.07142857142857)","(14.0, 17.0, 16.714285714285715)","(41.0, 210.0, 163.75)","(19.0, 28.0, 27.03846153846154)","(2.45, 2.6, 2.5931818181818183)","(16.0, 21.0, 19.714285714285715)","(51.0, 85.0, 80.0)","(41.0, 70.0, 61.81818181818182)","(11.0, 16.0, 15.417910447761194)","(11.0, 13.5, 12.692307692307692)","(5.5, 6.8, 6.466666666666667)","(11.0, 15.5, 15.327586206896552)","(81.0, 140.0, 135.0)","(31.0, 44.0, 43.78947368421053)","(51.0, 110.0, 86.0)","(71.0, 120.0, 93.75)"
07-01-2023 11:44:09.687196,"(31.0, 65.0, 51.07142857142857)","(14.0, 17.0, 16.636363636363637)","(41.0, 190.0, 163.75)","(19.0, 28.0, 27.03846153846154)","(2.45, 2.6, 2.560849056603774)","(16.0, 21.0, 19.714285714285715)","(51.0, 85.0, 80.0)","(41.0, 70.0, 62.5)","(11.0, 16.0, 15.417910447761194)","(11.0, 13.5, 12.708333333333334)","(5.5, 6.8, 6.466666666666667)","(11.0, 15.5, 13.4)","(81.0, 140.0, 130.0)","(31.0, 44.0, 44.285714285714285)","(51.0, 110.0, 86.0)","(71.0, 120.0, 93.75)"
