,Linxx,United,Goodtime Maddie,Thomas Heights,Wow You Can Dance,Accelere Nz,Dancing Finn
10-01-2023 19:22:47.476697,"(15.0, 21.0, 16.0)","(7.5, 9.8, 7.8500000000000005)","(41.0, 80.0, 58.0)","(61.0, 120.0, 100.0)","(3.0, 4.3, 4.1)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:22:48.585659,"(15.0, 21.0, 16.0)","(7.5, 9.8, 7.8500000000000005)","(41.0, 80.0, 58.0)","(61.0, 120.0, 100.0)","(3.0, 4.3, 4.1)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:22:49.620976,"(15.0, 21.0, 16.0)","(7.5, 9.8, 7.8500000000000005)","(41.0, 80.0, 58.0)","(61.0, 120.0, 100.0)","(3.0, 4.3, 4.1)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:22:50.632084,"(15.0, 21.0, 16.0)","(7.5, 9.8, 7.8500000000000005)","(41.0, 80.0, 58.0)","(61.0, 120.0, 100.0)","(3.0, 4.3, 4.1)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:22:51.586044,"(15.0, 21.0, 16.0)","(7.5, 9.8, 7.8500000000000005)","(41.0, 80.0, 58.0)","(61.0, 120.0, 100.0)","(3.0, 4.3, 4.1)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:22:52.640276,"(15.0, 21.0, 16.0)","(7.5, 9.8, 7.8500000000000005)","(41.0, 80.0, 58.0)","(61.0, 120.0, 100.0)","(3.0, 4.3, 4.1)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:22:53.616527,"(15.0, 21.0, 16.0)","(7.5, 9.8, 7.8500000000000005)","(41.0, 80.0, 58.0)","(61.0, 120.0, 100.0)","(3.0, 4.3, 4.1)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:22:54.637702,"(15.0, 21.0, 16.0)","(7.5, 9.8, 7.8500000000000005)","(41.0, 80.0, 58.0)","(61.0, 120.0, 100.0)","(3.0, 4.3, 4.1)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:22:55.738041,"(15.0, 21.0, 16.0)","(7.5, 9.8, 7.8500000000000005)","(41.0, 80.0, 58.0)","(61.0, 120.0, 100.0)","(3.0, 4.3, 4.1)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:22:56.851922,"(15.0, 21.0, 16.0)","(7.5, 9.8, 7.8500000000000005)","(41.0, 80.0, 58.0)","(61.0, 120.0, 100.0)","(3.0, 4.3, 4.1)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:22:58.067179,"(15.0, 21.0, 16.0)","(7.5, 9.8, 7.8500000000000005)","(41.0, 80.0, 58.0)","(61.0, 120.0, 100.0)","(3.0, 4.3, 4.1)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:22:59.142799,"(15.0, 21.0, 16.0)","(7.5, 9.8, 7.8500000000000005)","(41.0, 80.0, 58.0)","(61.0, 120.0, 100.0)","(3.0, 4.3, 4.1)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:23:00.287724,"(15.0, 21.0, 16.0)","(7.5, 9.8, 7.8500000000000005)","(41.0, 80.0, 58.0)","(61.0, 120.0, 100.0)","(3.0, 4.3, 4.1)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:23:01.289098,"(15.0, 21.0, 16.0)","(7.5, 9.8, 7.8500000000000005)","(41.0, 80.0, 58.0)","(61.0, 120.0, 100.0)","(3.0, 4.3, 4.06)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:23:02.312393,"(15.0, 21.0, 17.25)","(7.5, 9.8, 7.777777777777779)","(41.0, 80.0, 50.666666666666664)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.3, 4.06)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:23:03.340172,"(15.0, 21.0, 17.25)","(7.5, 9.8, 7.777777777777779)","(41.0, 80.0, 50.666666666666664)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.3, 4.06)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:23:04.443766,"(15.0, 21.0, 17.25)","(7.5, 9.8, 7.777777777777779)","(41.0, 80.0, 50.666666666666664)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.3, 4.06)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:23:05.404194,"(15.0, 21.0, 17.25)","(7.5, 9.8, 7.777777777777779)","(41.0, 80.0, 50.666666666666664)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.3, 4.06)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:23:06.480738,"(15.0, 21.0, 17.25)","(7.5, 9.8, 7.777777777777779)","(41.0, 80.0, 50.666666666666664)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.3, 4.06)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:23:07.595853,"(15.0, 21.0, 17.25)","(7.5, 9.8, 7.777777777777779)","(41.0, 80.0, 50.666666666666664)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.3, 4.06)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:23:08.693358,"(15.0, 21.0, 17.25)","(7.5, 9.8, 7.777777777777779)","(41.0, 80.0, 50.666666666666664)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.3, 4.06)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:23:09.802755,"(15.0, 21.0, 17.25)","(7.5, 9.8, 7.777777777777779)","(41.0, 80.0, 50.666666666666664)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.3, 4.06)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:23:10.952418,"(15.0, 21.0, 17.25)","(7.5, 9.8, 7.777777777777779)","(41.0, 80.0, 50.666666666666664)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.3, 4.06)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:23:12.108579,"(15.0, 21.0, 17.25)","(7.5, 9.8, 7.777777777777779)","(41.0, 80.0, 50.666666666666664)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.3, 4.06)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:23:13.197619,"(15.0, 21.0, 17.25)","(7.5, 9.8, 7.777777777777779)","(41.0, 80.0, 50.666666666666664)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.3, 4.06)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:23:14.305609,"(15.0, 21.0, 17.25)","(7.5, 9.8, 7.777777777777779)","(41.0, 80.0, 50.666666666666664)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.3, 4.06)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:23:15.364632,"(15.0, 21.0, 17.25)","(7.5, 9.8, 7.777777777777779)","(41.0, 80.0, 50.666666666666664)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.3, 4.06)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:23:16.397933,"(15.0, 21.0, 17.25)","(7.5, 9.8, 7.777777777777779)","(41.0, 80.0, 50.666666666666664)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.3, 4.06)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:23:17.423602,"(15.0, 21.0, 17.25)","(7.5, 9.8, 7.777777777777779)","(41.0, 80.0, 50.666666666666664)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.3, 4.06)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:23:18.446045,"(15.0, 21.0, 17.25)","(7.5, 9.8, 7.777777777777779)","(41.0, 80.0, 50.666666666666664)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.3, 4.06)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:23:19.521843,"(15.0, 21.0, 17.25)","(7.5, 9.8, 7.777777777777779)","(41.0, 80.0, 50.666666666666664)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.3, 4.06)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:23:20.533132,"(15.0, 21.0, 17.25)","(7.5, 9.8, 7.777777777777779)","(41.0, 80.0, 50.666666666666664)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.3, 4.06)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:23:21.637280,"(15.0, 21.0, 17.25)","(7.5, 9.8, 7.777777777777779)","(41.0, 80.0, 50.666666666666664)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.3, 4.06)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:23:22.817271,"(15.0, 21.0, 17.25)","(7.5, 9.8, 7.777777777777779)","(41.0, 80.0, 50.666666666666664)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.3, 4.06)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:23:24.143562,"(15.0, 21.0, 17.25)","(7.5, 9.8, 7.777777777777779)","(41.0, 80.0, 50.666666666666664)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.3, 4.06)","(3.8, 99999, 99990)","(2.15, 2.58, 2.46)"
10-01-2023 19:23:25.345337,"(15.0, 21.0, 17.25)","(7.5, 9.8, 9.066666666666666)","(41.0, 80.0, 72.66666666666666)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.3, 4.3)","(3.8, 99999, 99990)","(2.15, 2.58, 2.48)"
10-01-2023 19:23:26.459277,"(15.0, 22.0, 16.333333333333332)","(7.5, 10.0, 9.44)","(41.0, 80.0, 72.66666666666666)","(61.0, 120.0, 76.66666666666667)","(3.0, 5.0, 4.066666666666666)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:23:27.538726,"(15.0, 22.0, 17.714285714285715)","(7.5, 10.0, 9.763636363636364)","(41.0, 80.0, 59.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.066666666666666)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:23:28.689668,"(15.0, 22.0, 17.714285714285715)","(7.5, 10.0, 9.763636363636364)","(41.0, 80.0, 59.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 3.8285714285714287)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:23:29.796116,"(15.0, 22.0, 17.714285714285715)","(7.5, 10.0, 9.763636363636364)","(41.0, 80.0, 59.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 3.8285714285714287)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:23:30.856955,"(15.0, 22.0, 17.714285714285715)","(7.5, 10.0, 9.685714285714287)","(41.0, 80.0, 59.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 3.8285714285714287)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:23:31.816370,"(15.0, 22.0, 17.714285714285715)","(7.5, 10.0, 9.685714285714287)","(41.0, 80.0, 59.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 3.8714285714285714)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:23:32.861427,"(15.0, 22.0, 17.714285714285715)","(7.5, 10.0, 9.685714285714287)","(41.0, 80.0, 59.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 3.8714285714285714)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:23:33.978237,"(15.0, 22.0, 17.714285714285715)","(7.5, 10.0, 9.6)","(41.0, 80.0, 59.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 3.8714285714285714)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:23:35.081805,"(15.0, 22.0, 17.714285714285715)","(7.5, 10.0, 9.333333333333334)","(41.0, 80.0, 59.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 3.914285714285714)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:23:36.159422,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.4)","(41.0, 80.0, 59.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 3.914285714285714)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:23:37.330875,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.4)","(41.0, 80.0, 59.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 3.914285714285714)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:23:38.501690,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.4)","(41.0, 80.0, 59.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 3.914285714285714)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:23:39.669704,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.4)","(41.0, 80.0, 59.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 3.914285714285714)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:23:40.828607,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.4)","(41.0, 80.0, 59.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 3.914285714285714)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:23:41.884670,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.4)","(41.0, 80.0, 59.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 3.914285714285714)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:23:42.884432,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.4)","(41.0, 80.0, 59.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 3.914285714285714)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:23:43.831315,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.4)","(41.0, 80.0, 59.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 3.914285714285714)","(3.8, 99999, 99990)","(2.15, 2.6, 2.5142857142857142)"
10-01-2023 19:23:44.882021,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 59.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 3.914285714285714)","(3.8, 99999, 99990)","(2.15, 2.6, 2.5142857142857142)"
10-01-2023 19:23:45.955941,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 59.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.5142857142857142)"
10-01-2023 19:23:47.057005,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 59.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.5142857142857142)"
10-01-2023 19:23:48.168903,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 59.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.5142857142857142)"
10-01-2023 19:23:49.304218,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 59.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.5142857142857142)"
10-01-2023 19:23:50.490124,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 59.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.5142857142857142)"
10-01-2023 19:23:51.620533,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 59.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.5142857142857142)"
10-01-2023 19:23:52.723543,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 59.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.5142857142857142)"
10-01-2023 19:23:53.755326,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 59.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.5142857142857142)"
10-01-2023 19:23:54.733338,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 59.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.5142857142857142)"
10-01-2023 19:23:55.715977,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 59.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.5142857142857142)"
10-01-2023 19:23:56.735079,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.5142857142857142)"
10-01-2023 19:23:57.739220,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.5142857142857142)"
10-01-2023 19:23:58.905261,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.5142857142857142)"
10-01-2023 19:24:00.020785,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.5142857142857142)"
10-01-2023 19:24:01.168096,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.5142857142857142)"
10-01-2023 19:24:02.222166,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.5142857142857142)"
10-01-2023 19:24:03.261446,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.5142857142857142)"
10-01-2023 19:24:04.371207,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.5142857142857142)"
10-01-2023 19:24:05.368982,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.5142857142857142)"
10-01-2023 19:24:06.471375,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.5142857142857142)"
10-01-2023 19:24:07.771319,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.5142857142857142)"
10-01-2023 19:24:08.979099,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.5142857142857142)"
10-01-2023 19:24:10.143846,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:24:11.370923,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:24:12.563401,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:24:13.696897,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:24:14.794886,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:24:15.762436,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:24:16.816992,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:24:17.975970,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:24:19.019490,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:24:20.090571,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:24:21.225370,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:24:22.401255,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:24:23.476743,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:24:24.481019,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:24:25.609937,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:24:26.691260,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:24:27.728679,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.55)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:24:28.811174,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.733333333333334)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:24:29.955396,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.733333333333334)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:24:31.044244,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.733333333333334)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:24:32.020183,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.733333333333334)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:24:33.056682,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.733333333333334)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:24:34.108266,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.65)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
10-01-2023 19:24:35.165110,"(15.0, 22.0, 18.0)","(7.5, 10.0, 9.65)","(41.0, 80.0, 74.0)","(61.0, 120.0, 76.66666666666667)","(3.0, 4.9, 4.133333333333334)","(3.8, 99999, 99990)","(2.15, 2.6, 2.48)"
