,Devils Water,Radiant Betty,Tiggerlong Rebel,Silver Compass,Holiday In Paris,Smiling Spaniard,All Inn Chester,Ziems Park Girl
05-01-2023 13:02:27.496577,"(16.0, 34.0, 23.333333333333332)","(5.0, 9.8, 9.170967741935485)","(4.4, 6.0, 5.93125)","(9.0, 22.0, 19.9375)","(17.0, 36.0, 18.270833333333332)","(2.8, 3.7, 3.5147368421052634)","(4.2, 5.7, 5.0125)","(19.0, 60.0, 61.04545454545455)"
05-01-2023 13:02:28.518484,"(16.0, 34.0, 23.333333333333332)","(5.0, 9.8, 9.068750000000001)","(4.4, 6.0, 5.93125)","(9.0, 22.0, 19.9375)","(17.0, 36.0, 18.270833333333332)","(2.8, 3.7, 3.5147368421052634)","(4.2, 5.7, 5.0125)","(19.0, 65.0, 61.04545454545455)"
05-01-2023 13:02:29.792256,"(16.0, 34.0, 23.333333333333332)","(5.0, 9.8, 8.435)","(4.4, 6.0, 5.384615384615385)","(9.0, 22.0, 19.9375)","(17.0, 36.0, 18.270833333333332)","(2.8, 3.7, 3.5147368421052634)","(4.2, 5.7, 5.0125)","(19.0, 65.0, 61.04545454545455)"
05-01-2023 13:02:30.955873,"(16.0, 34.0, 23.333333333333332)","(5.0, 9.8, 8.435)","(4.4, 6.0, 5.161290322580645)","(9.0, 22.0, 19.9375)","(17.0, 36.0, 18.270833333333332)","(2.8, 3.7, 3.5147368421052634)","(4.2, 5.7, 5.0125)","(19.0, 65.0, 61.04545454545455)"
05-01-2023 13:02:32.040306,"(16.0, 34.0, 23.333333333333332)","(5.0, 9.8, 8.435)","(4.4, 6.0, 5.161290322580645)","(9.0, 22.0, 19.9375)","(17.0, 36.0, 18.270833333333332)","(2.8, 3.7, 3.5147368421052634)","(4.2, 5.7, 5.0125)","(19.0, 65.0, 61.04545454545455)"
05-01-2023 13:02:33.125632,"(16.0, 34.0, 23.333333333333332)","(5.0, 9.8, 8.435)","(4.4, 6.0, 5.161290322580645)","(9.0, 22.0, 19.9375)","(17.0, 36.0, 21.125)","(2.8, 3.7, 3.5147368421052634)","(4.2, 5.7, 5.0125)","(19.0, 65.0, 61.04545454545455)"
05-01-2023 13:02:34.211352,"(16.0, 34.0, 23.333333333333332)","(5.0, 9.6, 9.003225806451614)","(4.4, 6.0, 5.161290322580645)","(9.0, 22.0, 19.9375)","(17.0, 32.0, 21.125)","(2.8, 3.7, 3.5147368421052634)","(4.2, 5.7, 5.0125)","(19.0, 65.0, 61.04545454545455)"
05-01-2023 13:02:35.344313,"(16.0, 34.0, 22.63157894736842)","(5.0, 9.6, 9.003225806451614)","(4.4, 6.0, 5.161290322580645)","(9.0, 22.0, 19.9375)","(17.0, 32.0, 21.125)","(2.8, 3.7, 3.5147368421052634)","(4.2, 5.7, 5.0125)","(19.0, 65.0, 61.04545454545455)"
05-01-2023 13:02:36.471577,"(16.0, 34.0, 22.63157894736842)","(5.0, 9.6, 9.003225806451614)","(4.4, 6.0, 5.365853658536586)","(9.0, 22.0, 19.9375)","(17.0, 32.0, 23.75)","(2.8, 3.7, 3.5147368421052634)","(4.2, 5.7, 5.0125)","(19.0, 65.0, 61.04545454545455)"
05-01-2023 13:02:37.619389,"(16.0, 34.0, 22.63157894736842)","(5.0, 9.6, 8.5)","(4.4, 6.0, 5.433333333333334)","(9.0, 22.0, 19.9375)","(17.0, 30.0, 23.75)","(2.8, 3.7, 3.5147368421052634)","(4.2, 5.7, 5.0125)","(19.0, 65.0, 61.04545454545455)"
05-01-2023 13:02:38.833422,"(16.0, 34.0, 22.63157894736842)","(5.0, 9.6, 8.5)","(4.4, 5.9, 5.242857142857143)","(9.0, 22.0, 19.9375)","(17.0, 30.0, 18.541666666666668)","(2.8, 3.7, 3.5147368421052634)","(4.2, 5.7, 5.0125)","(19.0, 65.0, 61.04545454545455)"
05-01-2023 13:02:40.169038,"(17.0, 34.0, 22.63157894736842)","(5.5, 9.6, 8.90625)","(4.4, 5.9, 5.242857142857143)","(10.0, 22.0, 19.9375)","(17.0, 30.0, 18.541666666666668)","(2.8, 3.7, 3.5147368421052634)","(4.0, 5.7, 5.0125)","(21.0, 65.0, 61.04545454545455)"
05-01-2023 13:02:41.506317,"(17.0, 34.0, 24.18181818181818)","(5.5, 9.6, 8.835483870967742)","(4.4, 5.9, 5.242857142857143)","(10.0, 22.0, 19.9375)","(17.0, 30.0, 18.541666666666668)","(2.8, 3.7, 3.5147368421052634)","(4.0, 5.7, 5.033333333333333)","(21.0, 65.0, 61.04545454545455)"
05-01-2023 13:02:42.707917,"(17.0, 34.0, 24.18181818181818)","(5.5, 9.4, 8.427777777777777)","(4.4, 5.9, 5.242857142857143)","(10.0, 22.0, 19.9375)","(17.0, 30.0, 18.541666666666668)","(2.8, 3.7, 3.5147368421052634)","(4.0, 5.7, 5.033333333333333)","(21.0, 65.0, 61.04545454545455)"
05-01-2023 13:02:43.729065,"(17.0, 34.0, 22.63157894736842)","(5.5, 9.4, 8.427777777777777)","(4.4, 5.9, 5.242857142857143)","(10.0, 22.0, 19.9375)","(17.0, 30.0, 18.541666666666668)","(2.8, 3.7, 3.5147368421052634)","(4.0, 5.7, 5.033333333333333)","(21.0, 65.0, 61.04545454545455)"
05-01-2023 13:02:44.849031,"(17.0, 34.0, 22.63157894736842)","(5.5, 9.4, 7.878260869565218)","(4.4, 5.9, 5.41578947368421)","(10.0, 22.0, 19.9375)","(17.0, 30.0, 18.068181818181817)","(2.8, 3.7, 3.393913043478261)","(4.0, 5.7, 5.075)","(21.0, 65.0, 61.04545454545455)"
05-01-2023 13:02:45.973771,"(17.0, 34.0, 22.63157894736842)","(5.5, 9.4, 7.878260869565218)","(4.4, 5.9, 5.41578947368421)","(10.0, 22.0, 19.9375)","(17.0, 30.0, 18.068181818181817)","(2.8, 3.7, 3.393913043478261)","(4.0, 5.7, 5.075)","(21.0, 65.0, 61.04545454545455)"
05-01-2023 13:02:47.120095,"(17.0, 34.0, 22.63157894736842)","(5.5, 9.4, 7.878260869565218)","(4.4, 5.9, 5.5)","(10.0, 22.0, 19.9375)","(17.0, 30.0, 18.068181818181817)","(2.8, 3.7, 3.393913043478261)","(4.0, 5.7, 5.075)","(21.0, 65.0, 60.95)"
05-01-2023 13:02:48.307970,"(17.0, 34.0, 22.63157894736842)","(5.5, 9.2, 8.667741935483871)","(4.4, 5.9, 5.5)","(10.0, 22.0, 19.9375)","(17.0, 30.0, 18.068181818181817)","(2.8, 3.7, 3.393913043478261)","(4.0, 5.7, 5.075)","(21.0, 65.0, 60.95)"
05-01-2023 13:02:49.594177,"(17.0, 34.0, 22.63157894736842)","(5.5, 9.2, 8.667741935483871)","(4.4, 5.9, 5.5)","(10.0, 22.0, 19.9375)","(17.0, 30.0, 18.068181818181817)","(2.8, 3.7, 3.393913043478261)","(4.0, 5.7, 5.075)","(21.0, 65.0, 52.85714285714286)"
05-01-2023 13:02:50.814893,"(17.0, 34.0, 22.63157894736842)","(5.5, 9.2, 8.667741935483871)","(4.4, 5.9, 5.375)","(10.0, 22.0, 19.9375)","(17.0, 30.0, 18.068181818181817)","(2.8, 3.7, 3.393913043478261)","(4.0, 5.7, 5.075)","(21.0, 70.0, 52.85714285714286)"
05-01-2023 13:02:52.106831,"(17.0, 32.0, 27.0)","(5.5, 9.2, 8.667741935483871)","(4.4, 5.9, 5.375)","(10.0, 22.0, 19.9375)","(17.0, 30.0, 18.068181818181817)","(2.8, 3.7, 3.393913043478261)","(4.0, 5.7, 5.075)","(21.0, 70.0, 60.76923076923077)"
05-01-2023 13:02:53.335331,"(17.0, 32.0, 23.0)","(5.5, 9.2, 8.667741935483871)","(4.4, 5.9, 5.430769230769231)","(10.0, 22.0, 19.9375)","(17.0, 30.0, 18.068181818181817)","(2.8, 3.7, 3.393913043478261)","(4.0, 5.7, 5.075)","(21.0, 70.0, 60.76923076923077)"
05-01-2023 13:02:54.369993,"(17.0, 32.0, 23.0)","(5.5, 9.2, 8.667741935483871)","(4.4, 5.8, 5.430769230769231)","(10.0, 22.0, 19.9375)","(17.0, 30.0, 18.068181818181817)","(2.8, 3.7, 3.393913043478261)","(4.0, 5.7, 5.075)","(21.0, 70.0, 60.76923076923077)"
05-01-2023 13:02:55.457227,"(17.0, 32.0, 22.5)","(5.5, 9.2, 8.586666666666666)","(4.4, 5.8, 5.307142857142857)","(10.0, 22.0, 19.9375)","(17.0, 30.0, 18.068181818181817)","(2.7, 3.7, 3.393913043478261)","(4.0, 5.7, 5.075)","(21.0, 70.0, 64.78260869565217)"
05-01-2023 13:02:56.665551,"(17.0, 32.0, 22.5)","(5.5, 9.0, 7.8)","(4.4, 5.8, 5.307142857142857)","(10.0, 22.0, 19.9375)","(17.0, 30.0, 18.068181818181817)","(2.7, 3.7, 3.393913043478261)","(4.0, 5.7, 5.075)","(21.0, 70.0, 64.78260869565217)"
05-01-2023 13:02:57.887998,"(17.0, 32.0, 22.5)","(5.5, 9.0, 8.52)","(4.4, 5.8, 5.307142857142857)","(10.0, 22.0, 19.9375)","(17.0, 30.0, 18.068181818181817)","(2.7, 3.7, 3.393913043478261)","(4.0, 5.7, 5.075)","(21.0, 70.0, 64.78260869565217)"
05-01-2023 13:02:59.040607,"(17.0, 32.0, 22.5)","(5.5, 9.0, 8.52)","(4.4, 5.8, 5.307142857142857)","(10.0, 22.0, 19.9375)","(17.0, 30.0, 18.068181818181817)","(2.7, 3.7, 3.393913043478261)","(4.0, 5.7, 5.075)","(21.0, 70.0, 64.78260869565217)"
05-01-2023 13:03:00.173456,"(17.0, 32.0, 22.5)","(5.5, 9.0, 8.52)","(4.4, 5.8, 5.307142857142857)","(10.0, 22.0, 19.9375)","(17.0, 30.0, 18.068181818181817)","(2.7, 3.7, 3.393913043478261)","(4.0, 5.7, 5.075)","(21.0, 70.0, 64.78260869565217)"
05-01-2023 13:03:01.301500,"(17.0, 32.0, 22.5)","(5.5, 9.0, 8.52)","(4.4, 5.8, 5.3578947368421055)","(10.0, 22.0, 19.9375)","(17.0, 30.0, 18.068181818181817)","(2.7, 3.7, 3.393913043478261)","(4.0, 5.7, 5.075)","(21.0, 70.0, 64.78260869565217)"
05-01-2023 13:03:02.459847,"(17.0, 32.0, 22.5)","(5.5, 8.8, 7.913636363636364)","(4.4, 5.8, 5.3578947368421055)","(10.0, 22.0, 20.043478260869566)","(17.0, 30.0, 18.068181818181817)","(2.7, 3.7, 3.1866666666666665)","(4.0, 5.7, 5.075)","(21.0, 70.0, 64.78260869565217)"
05-01-2023 13:03:03.585718,"(17.0, 32.0, 22.5)","(5.5, 8.8, 7.913636363636364)","(4.4, 5.8, 5.3578947368421055)","(10.0, 22.0, 20.043478260869566)","(17.0, 30.0, 18.068181818181817)","(2.7, 3.7, 3.1866666666666665)","(4.0, 5.7, 5.075)","(21.0, 70.0, 64.78260869565217)"
05-01-2023 13:03:04.782623,"(17.0, 32.0, 22.5)","(5.5, 8.8, 7.913636363636364)","(4.4, 5.8, 5.3578947368421055)","(10.0, 22.0, 20.043478260869566)","(17.0, 30.0, 18.068181818181817)","(2.7, 3.7, 3.176756756756757)","(4.0, 5.7, 5.075)","(21.0, 70.0, 65.0)"
05-01-2023 13:03:06.075891,"(17.0, 32.0, 22.5)","(5.5, 8.8, 6.8500000000000005)","(4.4, 5.8, 5.3578947368421055)","(10.0, 22.0, 20.043478260869566)","(17.0, 30.0, 19.8)","(2.7, 3.7, 3.176756756756757)","(4.0, 5.7, 5.075)","(21.0, 70.0, 65.0)"
05-01-2023 13:03:07.413486,"(17.0, 32.0, 22.5)","(5.5, 8.8, 7.0)","(4.4, 5.8, 5.3578947368421055)","(10.0, 22.0, 20.043478260869566)","(17.0, 29.0, 19.8)","(2.7, 3.7, 2.9936842105263155)","(4.0, 5.7, 5.075)","(21.0, 70.0, 65.0)"
05-01-2023 13:03:08.597613,"(17.0, 32.0, 22.5)","(5.5, 8.8, 7.0)","(4.4, 5.8, 5.3578947368421055)","(10.0, 22.0, 20.043478260869566)","(17.0, 29.0, 19.8)","(2.7, 3.7, 3.001176470588235)","(4.0, 5.7, 5.027272727272727)","(21.0, 70.0, 65.0)"
05-01-2023 13:03:09.660446,"(17.0, 32.0, 22.5)","(5.5, 8.6, 7.5)","(4.4, 5.8, 5.3578947368421055)","(10.0, 22.0, 20.043478260869566)","(17.0, 29.0, 19.8)","(2.7, 3.1, 3.001176470588235)","(4.0, 5.3, 5.027272727272727)","(21.0, 70.0, 65.0)"
05-01-2023 13:03:10.772539,"(17.0, 32.0, 22.5)","(5.5, 8.6, 6.95)","(4.4, 5.8, 5.3578947368421055)","(10.0, 22.0, 20.043478260869566)","(17.0, 29.0, 17.942307692307693)","(2.7, 3.1, 3.0751999999999997)","(4.0, 5.3, 5.027272727272727)","(21.0, 70.0, 62.0)"
05-01-2023 13:03:12.026352,"(17.0, 30.0, 24.0)","(5.5, 8.6, 6.95)","(4.4, 5.8, 5.3578947368421055)","(10.0, 22.0, 20.043478260869566)","(17.0, 29.0, 17.942307692307693)","(2.7, 3.4, 3.0751999999999997)","(4.0, 5.3, 5.027272727272727)","(21.0, 70.0, 64.4)"
05-01-2023 13:03:13.149547,"(17.0, 30.0, 22.727272727272727)","(5.5, 8.6, 6.95)","(4.4, 5.8, 5.3578947368421055)","(10.0, 22.0, 20.043478260869566)","(17.0, 29.0, 17.942307692307693)","(2.7, 3.4, 3.472142857142857)","(4.0, 5.3, 5.027272727272727)","(21.0, 70.0, 64.4)"
05-01-2023 13:03:14.268098,"(17.0, 30.0, 22.38095238095238)","(5.5, 8.6, 6.766666666666667)","(4.4, 5.8, 5.3578947368421055)","(10.0, 22.0, 19.272727272727273)","(17.0, 29.0, 22.75)","(2.7, 3.65, 3.5462499999999997)","(4.0, 5.3, 5.027272727272727)","(21.0, 70.0, 65.57894736842105)"
05-01-2023 13:03:15.345174,"(17.0, 30.0, 22.38095238095238)","(5.5, 8.6, 6.766666666666667)","(4.4, 5.8, 5.3578947368421055)","(10.0, 22.0, 19.272727272727273)","(17.0, 28.0, 18.307692307692307)","(2.7, 3.65, 3.5462499999999997)","(4.0, 5.3, 5.027272727272727)","(21.0, 70.0, 69.44444444444444)"
05-01-2023 13:03:16.466979,"(17.0, 30.0, 22.38095238095238)","(5.5, 8.4, 7.4)","(4.4, 5.8, 5.3578947368421055)","(10.0, 22.0, 19.272727272727273)","(17.0, 28.0, 21.75)","(2.7, 3.65, 3.5462499999999997)","(4.0, 5.3, 5.027272727272727)","(21.0, 80.0, 69.44444444444444)"
05-01-2023 13:03:17.553973,"(17.0, 30.0, 22.444444444444443)","(5.5, 8.4, 7.992592592592593)","(4.4, 5.8, 5.3578947368421055)","(10.0, 22.0, 19.272727272727273)","(17.0, 26.0, 18.107142857142858)","(2.7, 3.65, 3.5462499999999997)","(4.0, 5.3, 5.027272727272727)","(21.0, 80.0, 72.64285714285714)"
05-01-2023 13:03:18.701861,"(17.0, 30.0, 22.444444444444443)","(5.5, 8.4, 7.992592592592593)","(4.4, 5.8, 5.3578947368421055)","(10.0, 22.0, 19.272727272727273)","(17.0, 26.0, 18.066666666666666)","(2.7, 3.65, 2.902307692307692)","(4.0, 5.3, 5.027272727272727)","(21.0, 75.0, 72.64285714285714)"
05-01-2023 13:03:19.935118,"(17.0, 30.0, 22.285714285714285)","(5.5, 8.4, 7.508108108108108)","(4.4, 5.8, 5.3578947368421055)","(10.0, 22.0, 19.272727272727273)","(17.0, 26.0, 17.84)","(2.7, 3.65, 2.902307692307692)","(4.0, 5.3, 5.027272727272727)","(21.0, 75.0, 72.64285714285714)"
05-01-2023 13:03:21.255261,"(17.0, 30.0, 22.285714285714285)","(5.5, 8.4, 7.508108108108108)","(4.4, 5.8, 5.3578947368421055)","(10.0, 22.0, 19.272727272727273)","(17.0, 26.0, 17.84)","(2.7, 3.65, 2.8562)","(4.0, 5.3, 5.027272727272727)","(21.0, 75.0, 72.64285714285714)"
05-01-2023 13:03:22.524469,"(17.0, 30.0, 22.285714285714285)","(5.5, 8.4, 7.508108108108108)","(4.4, 5.8, 5.3578947368421055)","(10.0, 22.0, 19.272727272727273)","(17.0, 26.0, 17.742857142857144)","(2.7, 3.65, 2.8562)","(4.0, 5.3, 5.027272727272727)","(21.0, 75.0, 72.64285714285714)"
05-01-2023 13:03:23.614234,"(17.0, 30.0, 22.285714285714285)","(5.5, 8.4, 7.352380952380953)","(4.4, 5.8, 5.3578947368421055)","(10.0, 22.0, 19.272727272727273)","(17.0, 26.0, 17.742857142857144)","(2.7, 3.65, 2.9884999999999997)","(4.0, 5.3, 5.027272727272727)","(21.0, 75.0, 72.64285714285714)"
05-01-2023 13:03:24.700464,"(17.0, 30.0, 22.285714285714285)","(5.5, 8.2, 7.829629629629629)","(4.4, 5.8, 5.3578947368421055)","(10.0, 22.0, 18.363636363636363)","(17.0, 26.0, 17.742857142857144)","(2.7, 3.65, 2.9884999999999997)","(4.0, 5.3, 5.027272727272727)","(21.0, 75.0, 72.64285714285714)"
05-01-2023 13:03:25.873982,"(17.0, 30.0, 22.285714285714285)","(5.5, 8.2, 7.7714285714285705)","(4.4, 5.8, 5.3578947368421055)","(10.0, 22.0, 19.419354838709676)","(17.0, 26.0, 17.742857142857144)","(2.7, 3.65, 2.9884999999999997)","(4.0, 5.3, 5.027272727272727)","(21.0, 75.0, 72.64285714285714)"
05-01-2023 13:03:27.017379,"(17.0, 30.0, 22.285714285714285)","(5.5, 8.2, 7.357894736842105)","(4.4, 5.8, 5.3578947368421055)","(10.0, 22.0, 19.419354838709676)","(17.0, 26.0, 17.742857142857144)","(2.7, 3.65, 3.5654545454545454)","(4.0, 5.3, 5.027272727272727)","(21.0, 75.0, 72.64285714285714)"
05-01-2023 13:03:28.153123,"(17.0, 30.0, 22.285714285714285)","(5.5, 8.2, 7.357894736842105)","(4.4, 5.8, 5.3578947368421055)","(10.0, 22.0, 19.466666666666665)","(17.0, 26.0, 17.742857142857144)","(2.7, 3.6, 3.1004)","(4.0, 5.3, 5.027272727272727)","(21.0, 75.0, 72.64285714285714)"
05-01-2023 13:03:29.346097,"(17.0, 30.0, 22.296296296296298)","(5.5, 8.2, 7.357894736842105)","(4.4, 5.8, 5.3578947368421055)","(10.0, 22.0, 19.466666666666665)","(17.0, 26.0, 17.742857142857144)","(2.7, 3.15, 3.1004)","(4.0, 5.3, 5.027272727272727)","(21.0, 75.0, 72.64285714285714)"
05-01-2023 13:03:30.524970,"(17.0, 30.0, 22.296296296296298)","(5.5, 8.2, 7.357894736842105)","(4.4, 5.8, 5.3578947368421055)","(10.0, 22.0, 19.466666666666665)","(17.0, 26.0, 17.742857142857144)","(2.7, 3.15, 3.1004)","(4.0, 5.3, 5.027272727272727)","(21.0, 75.0, 72.64285714285714)"
05-01-2023 13:03:31.679786,"(17.0, 30.0, 22.296296296296298)","(5.5, 8.0, 7.666666666666667)","(4.4, 5.8, 5.3578947368421055)","(10.0, 22.0, 19.466666666666665)","(17.0, 26.0, 18.75)","(2.7, 3.15, 3.2755555555555556)","(4.0, 5.3, 5.027272727272727)","(21.0, 75.0, 64.66666666666667)"
05-01-2023 13:03:32.806967,"(17.0, 30.0, 22.296296296296298)","(5.5, 8.0, 7.666666666666667)","(4.4, 5.8, 5.3578947368421055)","(10.0, 21.0, 20.357142857142858)","(17.0, 25.0, 22.307692307692307)","(2.7, 3.4, 3.2755555555555556)","(4.0, 5.3, 5.027272727272727)","(21.0, 75.0, 64.66666666666667)"
05-01-2023 13:03:34.057413,"(17.0, 30.0, 22.296296296296298)","(5.5, 8.0, 7.666666666666667)","(4.4, 5.8, 5.3578947368421055)","(10.0, 21.0, 20.357142857142858)","(17.0, 25.0, 19.59090909090909)","(2.7, 3.4, 3.2755555555555556)","(4.0, 5.2, 5.033333333333333)","(21.0, 75.0, 69.83333333333334)"
05-01-2023 13:03:35.209893,"(17.0, 30.0, 22.296296296296298)","(5.5, 8.0, 7.666666666666667)","(4.4, 5.8, 5.3578947368421055)","(10.0, 21.0, 20.357142857142858)","(17.0, 25.0, 19.59090909090909)","(2.7, 3.4, 3.2755555555555556)","(4.0, 5.2, 5.033333333333333)","(21.0, 75.0, 64.0)"
05-01-2023 13:03:36.576114,"(17.0, 30.0, 22.296296296296298)","(5.5, 8.0, 7.608)","(4.4, 5.8, 5.3578947368421055)","(10.0, 21.0, 19.466666666666665)","(17.0, 25.0, 19.09375)","(2.7, 3.4, 3.2755555555555556)","(4.0, 5.2, 5.033333333333333)","(21.0, 70.0, 64.0)"
05-01-2023 13:03:37.788851,"(17.0, 30.0, 22.296296296296298)","(5.5, 7.8, 7.34074074074074)","(4.4, 5.8, 5.3578947368421055)","(10.0, 22.0, 19.571428571428573)","(17.0, 25.0, 18.833333333333332)","(2.7, 3.4, 3.2755555555555556)","(4.0, 5.2, 5.033333333333333)","(21.0, 70.0, 64.46153846153847)"
05-01-2023 13:03:38.959836,"(17.0, 30.0, 22.296296296296298)","(5.5, 7.6, 7.34074074074074)","(4.4, 5.8, 5.3578947368421055)","(10.0, 21.0, 19.333333333333332)","(17.0, 25.0, 18.833333333333332)","(2.7, 3.4, 3.2755555555555556)","(4.0, 5.2, 5.033333333333333)","(21.0, 70.0, 66.86956521739131)"
05-01-2023 13:03:40.362210,"(17.0, 30.0, 22.296296296296298)","(5.5, 7.6, 7.34074074074074)","(4.4, 5.8, 5.3578947368421055)","(10.0, 21.0, 19.333333333333332)","(17.0, 25.0, 18.833333333333332)","(2.7, 3.4, 3.2755555555555556)","(4.0, 5.2, 5.0)","(21.0, 70.0, 60.57142857142857)"
05-01-2023 13:03:41.733549,"(17.0, 30.0, 22.296296296296298)","(5.5, 7.6, 7.34074074074074)","(4.4, 5.8, 5.3578947368421055)","(10.0, 21.0, 19.333333333333332)","(17.0, 25.0, 18.833333333333332)","(2.7, 3.4, 3.2755555555555556)","(4.0, 5.2, 5.554166666666666)","(21.0, 70.0, 60.57142857142857)"
05-01-2023 13:03:42.957597,"(17.0, 30.0, 22.296296296296298)","(5.5, 7.6, 7.34074074074074)","(4.4, 5.8, 5.3578947368421055)","(10.0, 21.0, 19.076923076923077)","(17.0, 25.0, 18.833333333333332)","(2.7, 3.4, 3.2755555555555556)","(4.0, 5.6, 5.457142857142856)","(21.0, 70.0, 64.0)"
05-01-2023 13:03:44.206041,"(17.0, 30.0, 22.296296296296298)","(5.5, 7.6, 7.503703703703703)","(4.4, 5.8, 5.3578947368421055)","(10.0, 21.0, 19.076923076923077)","(17.0, 25.0, 18.833333333333332)","(2.7, 3.4, 3.2755555555555556)","(4.0, 5.6, 5.433333333333333)","(21.0, 70.0, 69.33333333333333)"
05-01-2023 13:03:45.555686,"(18.0, 29.0, 23.166666666666668)","(5.5, 7.8, 7.503703703703703)","(4.4, 5.8, 5.3578947368421055)","(10.0, 21.0, 19.80952380952381)","(17.0, 25.0, 18.833333333333332)","(2.7, 3.4, 3.2755555555555556)","(4.0, 5.6, 5.433333333333333)","(21.0, 80.0, 69.6)"
05-01-2023 13:03:46.848549,"(18.0, 29.0, 22.2972972972973)","(5.5, 7.6, 7.1625)","(4.4, 5.8, 5.3578947368421055)","(10.0, 21.0, 19.80952380952381)","(17.0, 25.0, 18.833333333333332)","(2.7, 3.4, 3.2755555555555556)","(4.0, 5.6, 4.8)","(21.0, 75.0, 70.83333333333334)"
05-01-2023 13:03:48.120648,"(18.0, 29.0, 22.2972972972973)","(5.5, 7.6, 7.1625)","(4.4, 5.8, 5.3578947368421055)","(11.0, 21.0, 19.80952380952381)","(17.0, 25.0, 18.833333333333332)","(2.7, 3.4, 3.2755555555555556)","(4.0, 5.6, 4.8)","(21.0, 75.0, 73.0)"
05-01-2023 13:03:49.288496,"(17.0, 29.0, 22.2972972972973)","(5.5, 7.6, 7.1625)","(4.4, 5.8, 5.3578947368421055)","(11.0, 21.0, 19.80952380952381)","(17.0, 25.0, 18.833333333333332)","(2.7, 3.4, 3.2755555555555556)","(4.0, 5.6, 4.8)","(21.0, 75.0, 73.0)"
05-01-2023 13:03:50.455582,"(17.0, 29.0, 22.2972972972973)","(5.5, 7.6, 7.1625)","(4.4, 5.8, 5.3578947368421055)","(11.0, 21.0, 19.80952380952381)","(17.0, 25.0, 19.244444444444444)","(2.7, 3.4, 3.2755555555555556)","(4.0, 5.6, 4.8)","(21.0, 75.0, 73.0)"
05-01-2023 13:03:51.615603,"(17.0, 29.0, 22.2972972972973)","(5.5, 7.6, 7.1625)","(4.4, 5.8, 5.3578947368421055)","(11.0, 21.0, 19.80952380952381)","(17.0, 25.0, 19.244444444444444)","(2.7, 3.4, 3.2755555555555556)","(4.0, 5.6, 4.8)","(21.0, 75.0, 73.0)"
05-01-2023 13:03:52.748727,"(17.0, 29.0, 22.2972972972973)","(5.5, 7.4, 7.177777777777778)","(4.4, 5.8, 5.3578947368421055)","(11.0, 21.0, 19.80952380952381)","(17.0, 25.0, 19.244444444444444)","(2.7, 3.4, 3.2755555555555556)","(4.0, 5.6, 4.8)","(21.0, 75.0, 73.0)"
05-01-2023 13:03:54.003473,"(17.0, 29.0, 22.2972972972973)","(5.5, 7.4, 7.177777777777778)","(4.4, 5.8, 5.3578947368421055)","(11.0, 21.0, 19.80952380952381)","(17.0, 25.0, 19.273809523809526)","(2.7, 3.4, 3.2755555555555556)","(4.0, 5.2, 4.872727272727273)","(21.0, 75.0, 73.0)"
05-01-2023 13:03:55.227177,"(17.0, 29.0, 22.2972972972973)","(5.5, 7.4, 6.761702127659575)","(4.4, 5.8, 5.3578947368421055)","(11.0, 21.0, 19.80952380952381)","(17.0, 25.0, 19.273809523809526)","(2.7, 3.4, 3.04)","(4.0, 5.2, 4.872727272727273)","(21.0, 75.0, 73.0)"
05-01-2023 13:03:56.594148,"(17.0, 29.0, 22.2972972972973)","(5.5, 7.4, 6.761702127659575)","(4.4, 5.8, 5.3578947368421055)","(11.0, 21.0, 19.80952380952381)","(17.0, 25.0, 19.273809523809526)","(2.7, 3.4, 3.115)","(4.0, 5.2, 5.35)","(21.0, 75.0, 73.0)"
05-01-2023 13:03:57.889651,"(17.0, 29.0, 22.2972972972973)","(5.5, 7.4, 6.761702127659575)","(4.4, 5.8, 5.3578947368421055)","(11.0, 21.0, 19.80952380952381)","(17.0, 25.0, 19.273809523809526)","(2.7, 3.35, 3.09)","(4.0, 5.5, 5.34)","(21.0, 75.0, 73.0)"
05-01-2023 13:03:59.053758,"(17.0, 29.0, 22.2972972972973)","(5.5, 7.4, 6.828571428571429)","(4.4, 5.8, 5.3578947368421055)","(11.0, 21.0, 19.875)","(17.0, 25.0, 17.210526315789473)","(2.7, 3.3, 3.023076923076923)","(4.0, 5.5, 5.1875)","(21.0, 75.0, 68.33333333333333)"
05-01-2023 13:04:00.249663,"(17.0, 29.0, 22.2972972972973)","(5.5, 7.2, 7.014814814814815)","(4.4, 5.8, 5.476923076923077)","(11.0, 21.0, 19.875)","(17.0, 25.0, 19.273809523809526)","(2.7, 3.3, 3.023076923076923)","(4.0, 5.5, 5.17741935483871)","(21.0, 75.0, 72.14285714285714)"
05-01-2023 13:04:01.549249,"(17.0, 29.0, 22.2972972972973)","(5.5, 7.2, 6.6680851063829785)","(4.4, 5.8, 5.3578947368421055)","(11.0, 21.0, 19.875)","(17.0, 25.0, 19.273809523809526)","(2.7, 3.3, 3.143478260869565)","(4.0, 5.5, 5.17741935483871)","(21.0, 75.0, 72.5)"
05-01-2023 13:04:02.807877,"(17.0, 29.0, 22.2972972972973)","(5.5, 7.2, 6.6680851063829785)","(4.4, 5.8, 5.3578947368421055)","(11.0, 21.0, 19.875)","(17.0, 25.0, 23.083333333333332)","(2.7, 3.3, 3.15)","(4.0, 5.5, 4.8076923076923075)","(21.0, 75.0, 72.5)"
