,Forward Step,Nut Butter Jam,Strum The Banjo,Aquata,Will She Stay,Confound
11-01-2023 13:35:47.731444,"(3.9, 5.6, 5.122641509433962)","(31.0, 80.0, 60.61538461538461)","(3.0, 3.85, 3.5944444444444446)","(7.0, 17.5, 16.0)","(2.8, 3.85, 3.325833333333333)","(7.5, 12.0, 10.464)"
11-01-2023 13:35:48.712050,"(3.9, 5.6, 5.122641509433962)","(31.0, 80.0, 60.61538461538461)","(2.9, 3.85, 3.5944444444444446)","(7.5, 17.5, 16.0)","(2.8, 3.85, 3.325833333333333)","(7.5, 12.0, 10.464)"
11-01-2023 13:35:49.659897,"(3.9, 5.6, 5.122641509433962)","(31.0, 80.0, 60.61538461538461)","(2.9, 3.85, 3.5944444444444446)","(7.5, 17.5, 16.0)","(2.8, 3.85, 3.325833333333333)","(7.5, 12.0, 10.464)"
11-01-2023 13:35:50.606335,"(3.9, 5.6, 5.122641509433962)","(31.0, 80.0, 60.61538461538461)","(2.9, 3.85, 3.5944444444444446)","(7.5, 17.5, 16.0)","(2.8, 3.85, 3.6943396226415093)","(7.5, 12.0, 10.464)"
11-01-2023 13:35:51.539890,"(3.9, 5.6, 5.122641509433962)","(31.0, 80.0, 60.61538461538461)","(2.9, 3.85, 3.5944444444444446)","(7.5, 17.5, 16.0)","(2.8, 3.8, 3.492857142857143)","(7.5, 12.0, 10.464)"
11-01-2023 13:35:52.494689,"(3.9, 5.6, 5.122641509433962)","(31.0, 80.0, 60.61538461538461)","(2.9, 3.85, 3.5944444444444446)","(7.5, 17.5, 16.0)","(2.8, 3.75, 3.492857142857143)","(7.5, 12.0, 10.464)"
11-01-2023 13:35:53.495064,"(3.9, 5.6, 5.122641509433962)","(31.0, 80.0, 60.61538461538461)","(2.9, 3.85, 3.5944444444444446)","(7.5, 17.5, 16.0)","(2.8, 3.75, 3.2875)","(7.5, 12.0, 10.464)"
11-01-2023 13:35:54.428181,"(3.9, 5.6, 5.122641509433962)","(31.0, 80.0, 60.61538461538461)","(2.9, 3.85, 3.5944444444444446)","(7.5, 17.5, 16.0)","(2.8, 3.75, 3.2875)","(7.5, 12.0, 10.464)"
11-01-2023 13:35:55.379768,"(3.9, 5.6, 5.122641509433962)","(31.0, 80.0, 60.61538461538461)","(2.9, 3.85, 3.5944444444444446)","(7.5, 17.5, 16.0)","(2.8, 3.75, 3.2875)","(7.5, 12.0, 10.464)"
11-01-2023 13:35:56.422055,"(3.9, 5.6, 5.122641509433962)","(31.0, 80.0, 60.61538461538461)","(2.9, 3.85, 3.5944444444444446)","(7.5, 17.5, 16.0)","(2.8, 3.75, 3.2875)","(7.5, 12.0, 10.464)"
11-01-2023 13:35:57.544154,"(3.9, 5.6, 5.122641509433962)","(31.0, 80.0, 60.61538461538461)","(2.9, 3.85, 3.5944444444444446)","(7.5, 17.5, 16.0)","(2.8, 3.75, 3.4211267605633804)","(7.5, 12.0, 10.464)"
11-01-2023 13:35:58.644906,"(3.9, 5.6, 5.122641509433962)","(31.0, 80.0, 60.61538461538461)","(2.9, 3.85, 3.5944444444444446)","(7.5, 17.5, 16.0)","(2.8, 3.65, 3.4211267605633804)","(7.5, 12.0, 10.464)"
11-01-2023 13:35:59.633348,"(3.9, 5.6, 5.122641509433962)","(31.0, 80.0, 60.61538461538461)","(2.9, 3.85, 3.5944444444444446)","(7.5, 17.5, 16.0)","(2.8, 3.65, 3.247107438016529)","(7.5, 12.0, 10.464)"
11-01-2023 13:36:00.641816,"(3.9, 5.6, 5.122641509433962)","(31.0, 80.0, 60.61538461538461)","(2.9, 3.85, 3.5944444444444446)","(7.5, 17.5, 16.0)","(2.8, 3.65, 3.247107438016529)","(7.5, 12.0, 10.464)"
11-01-2023 13:36:01.659595,"(3.9, 5.6, 5.122641509433962)","(31.0, 80.0, 60.61538461538461)","(2.9, 3.85, 3.5944444444444446)","(7.5, 17.5, 16.0)","(2.8, 3.65, 3.247107438016529)","(7.5, 12.0, 10.464)"
11-01-2023 13:36:02.696099,"(3.9, 5.6, 5.122641509433962)","(31.0, 80.0, 60.61538461538461)","(2.9, 3.85, 3.5944444444444446)","(7.5, 17.5, 16.0)","(2.8, 3.65, 3.247107438016529)","(7.5, 12.0, 10.464)"
11-01-2023 13:36:03.699651,"(3.9, 5.6, 5.122641509433962)","(31.0, 80.0, 60.61538461538461)","(2.9, 3.85, 3.5944444444444446)","(7.5, 17.5, 16.0)","(2.8, 3.65, 3.2508771929824563)","(7.5, 12.0, 10.72)"
11-01-2023 13:36:04.668906,"(3.9, 5.6, 5.16)","(31.0, 75.0, 58.18181818181819)","(2.9, 3.85, 3.613235294117647)","(7.5, 17.5, 15.423076923076923)","(2.8, 3.55, 3.2508771929824563)","(7.5, 12.0, 10.72)"
11-01-2023 13:36:05.659612,"(3.9, 5.6, 5.16)","(31.0, 75.0, 53.85714285714286)","(2.9, 3.85, 3.613235294117647)","(7.5, 17.0, 15.26923076923077)","(2.8, 3.55, 3.2508771929824563)","(7.5, 12.0, 10.72)"
11-01-2023 13:36:06.699540,"(3.9, 5.6, 5.16)","(31.0, 75.0, 53.85714285714286)","(2.9, 3.85, 3.613235294117647)","(7.5, 17.5, 15.61111111111111)","(2.8, 3.55, 3.133644859813084)","(7.5, 12.0, 10.72)"
11-01-2023 13:36:07.727616,"(3.9, 5.6, 5.16)","(31.0, 75.0, 51.05882352941177)","(2.9, 3.85, 3.613235294117647)","(7.5, 17.0, 15.423076923076923)","(2.8, 3.55, 3.302325581395349)","(7.5, 12.0, 10.72)"
11-01-2023 13:36:08.784236,"(3.9, 5.6, 5.16)","(31.0, 75.0, 51.05882352941177)","(2.9, 3.85, 3.613235294117647)","(7.5, 17.5, 15.61111111111111)","(2.8, 3.5, 3.35)","(7.5, 12.0, 10.72)"
11-01-2023 13:36:09.789663,"(3.9, 5.6, 5.068965517241379)","(31.0, 75.0, 51.05882352941177)","(2.9, 3.85, 3.613235294117647)","(7.5, 17.0, 15.423076923076923)","(2.8, 3.45, 3.2423076923076923)","(7.5, 12.0, 10.72)"
11-01-2023 13:36:10.946787,"(3.9, 5.6, 5.068965517241379)","(31.0, 75.0, 51.05882352941177)","(2.9, 3.85, 3.613235294117647)","(7.5, 17.5, 15.61111111111111)","(2.8, 3.45, 3.2423076923076923)","(7.5, 12.0, 10.72)"
11-01-2023 13:36:12.075448,"(3.9, 5.6, 5.068965517241379)","(31.0, 75.0, 51.05882352941177)","(2.9, 3.85, 3.613235294117647)","(7.5, 17.0, 16.071428571428573)","(2.8, 3.45, 3.35)","(7.5, 12.0, 10.72)"
11-01-2023 13:36:13.187550,"(3.9, 5.6, 5.068965517241379)","(31.0, 75.0, 51.05882352941177)","(2.9, 3.85, 3.613235294117647)","(7.5, 20.0, 16.071428571428573)","(2.8, 3.45, 3.273913043478261)","(7.5, 12.0, 10.72)"
11-01-2023 13:36:14.388924,"(3.9, 5.6, 5.16)","(31.0, 75.0, 51.05882352941177)","(2.9, 3.85, 3.613235294117647)","(7.5, 19.5, 14.87037037037037)","(2.8, 3.45, 3.35)","(7.5, 12.0, 10.72)"
11-01-2023 13:36:15.462220,"(3.9, 5.6, 5.16)","(31.0, 75.0, 51.05882352941177)","(2.9, 3.85, 3.613235294117647)","(7.5, 19.5, 14.87037037037037)","(2.8, 3.45, 3.2666666666666666)","(7.5, 12.0, 10.72)"
11-01-2023 13:36:16.668535,"(3.9, 5.6, 5.16)","(31.0, 75.0, 51.05882352941177)","(2.9, 3.85, 3.613235294117647)","(7.5, 19.5, 14.87037037037037)","(2.8, 3.4, 3.2666666666666666)","(7.5, 12.0, 10.72)"
11-01-2023 13:36:17.766188,"(3.9, 5.6, 5.16)","(31.0, 75.0, 51.05882352941177)","(2.9, 3.85, 3.613235294117647)","(7.5, 19.5, 14.87037037037037)","(2.8, 3.4, 3.2666666666666666)","(7.5, 12.0, 10.72)"
11-01-2023 13:36:18.766106,"(3.9, 5.6, 5.16)","(31.0, 75.0, 51.05882352941177)","(2.9, 3.85, 3.613235294117647)","(7.5, 19.5, 14.87037037037037)","(2.8, 3.4, 3.311111111111111)","(7.5, 12.0, 10.72)"
11-01-2023 13:36:19.764960,"(3.9, 5.6, 5.16)","(31.0, 75.0, 51.05882352941177)","(2.9, 3.85, 3.613235294117647)","(7.5, 19.5, 14.87037037037037)","(2.8, 3.4, 3.311111111111111)","(7.5, 12.0, 10.72)"
11-01-2023 13:36:20.790338,"(3.9, 5.6, 5.16)","(31.0, 75.0, 51.05882352941177)","(2.9, 3.85, 3.613235294117647)","(7.5, 19.5, 14.87037037037037)","(2.8, 3.4, 3.245)","(7.5, 12.0, 10.72)"
11-01-2023 13:36:21.801861,"(3.9, 5.6, 5.16)","(31.0, 75.0, 51.05882352941177)","(2.9, 3.85, 3.613235294117647)","(7.5, 19.5, 14.87037037037037)","(2.8, 3.35, 3.2333333333333334)","(7.5, 12.0, 10.72)"
11-01-2023 13:36:22.803330,"(3.9, 5.6, 5.05)","(31.0, 75.0, 51.05882352941177)","(2.9, 3.85, 3.613235294117647)","(7.5, 19.5, 14.87037037037037)","(2.8, 3.35, 3.2333333333333334)","(7.5, 12.0, 10.72)"
11-01-2023 13:36:23.834771,"(3.9, 5.6, 5.05)","(31.0, 75.0, 51.05882352941177)","(2.9, 3.85, 3.6435897435897435)","(7.5, 19.5, 15.026315789473685)","(2.8, 3.35, 3.288235294117647)","(7.5, 12.0, 10.72)"
11-01-2023 13:36:24.876011,"(3.9, 5.6, 5.05)","(31.0, 75.0, 51.05882352941177)","(2.9, 3.85, 3.6435897435897435)","(7.5, 17.0, 15.026315789473685)","(2.8, 3.35, 3.3111111111111113)","(7.5, 12.0, 10.24)"
11-01-2023 13:36:25.978664,"(3.9, 5.6, 5.05)","(31.0, 75.0, 51.05882352941177)","(2.9, 3.85, 3.6435897435897435)","(7.5, 17.0, 15.026315789473685)","(2.8, 3.35, 3.3111111111111113)","(7.5, 12.0, 10.592)"
11-01-2023 13:36:26.972329,"(3.9, 5.6, 5.05)","(31.0, 75.0, 51.05882352941177)","(2.9, 3.85, 3.6435897435897435)","(7.5, 17.0, 15.026315789473685)","(2.8, 3.35, 3.2399999999999998)","(7.5, 12.0, 10.592)"
11-01-2023 13:36:27.955661,"(3.9, 5.6, 5.05)","(31.0, 75.0, 51.05882352941177)","(2.9, 3.85, 3.6435897435897435)","(7.5, 17.0, 15.333333333333334)","(2.8, 3.3, 3.205263157894737)","(7.5, 12.0, 10.592)"
11-01-2023 13:36:28.990540,"(3.9, 5.6, 5.05)","(31.0, 75.0, 51.05882352941177)","(2.9, 3.85, 3.6435897435897435)","(7.5, 17.0, 15.928571428571429)","(2.8, 3.3, 3.205263157894737)","(7.5, 12.0, 10.592)"
11-01-2023 13:36:30.043171,"(3.9, 5.6, 5.05)","(31.0, 75.0, 51.05882352941177)","(2.9, 3.85, 3.6435897435897435)","(7.5, 17.0, 15.333333333333334)","(2.8, 3.3, 3.24375)","(7.5, 12.0, 10.592)"
11-01-2023 13:36:31.127432,"(3.9, 5.6, 5.05)","(31.0, 75.0, 51.05882352941177)","(2.9, 3.85, 3.6435897435897435)","(7.5, 17.0, 15.928571428571429)","(2.8, 3.3, 3.24375)","(7.5, 12.0, 10.592)"
11-01-2023 13:36:32.085054,"(3.9, 5.6, 5.05)","(31.0, 75.0, 51.05882352941177)","(2.9, 3.85, 3.6435897435897435)","(7.5, 17.0, 15.928571428571429)","(2.8, 3.3, 3.24375)","(7.5, 12.0, 10.592)"
11-01-2023 13:36:32.998284,"(3.9, 5.6, 5.05)","(31.0, 75.0, 51.05882352941177)","(2.9, 3.85, 3.6435897435897435)","(7.5, 17.0, 15.928571428571429)","(2.8, 3.3, 3.1160714285714284)","(7.5, 12.0, 10.592)"
11-01-2023 13:36:33.989421,"(3.9, 5.6, 5.05)","(31.0, 75.0, 51.05882352941177)","(2.9, 3.85, 3.6435897435897435)","(7.5, 17.0, 15.333333333333334)","(2.8, 3.25, 3.1160714285714284)","(7.5, 12.0, 10.592)"
11-01-2023 13:36:34.953594,"(3.9, 5.6, 5.05)","(31.0, 75.0, 51.05882352941177)","(2.9, 3.85, 3.6435897435897435)","(7.5, 17.0, 15.333333333333334)","(2.8, 3.25, 3.1160714285714284)","(7.5, 12.0, 10.592)"
11-01-2023 13:36:35.901658,"(3.9, 5.6, 5.05)","(31.0, 75.0, 53.85714285714286)","(2.9, 3.85, 3.6435897435897435)","(7.5, 17.0, 15.333333333333334)","(2.8, 3.25, 3.216666666666667)","(7.5, 12.0, 10.592)"
11-01-2023 13:36:36.970507,"(3.9, 5.6, 5.05)","(31.0, 75.0, 59.583333333333336)","(2.9, 3.85, 3.6435897435897435)","(7.5, 17.0, 15.333333333333334)","(2.8, 3.25, 3.1625)","(7.5, 12.0, 10.592)"
11-01-2023 13:36:38.100823,"(3.9, 5.6, 5.05)","(31.0, 70.0, 56.666666666666664)","(2.9, 3.85, 3.6435897435897435)","(7.5, 17.0, 15.928571428571429)","(2.8, 3.25, 3.216666666666667)","(7.5, 12.0, 10.592)"
11-01-2023 13:36:39.217907,"(3.9, 5.6, 5.05)","(31.0, 70.0, 56.666666666666664)","(2.9, 3.85, 3.6435897435897435)","(7.5, 17.0, 15.333333333333334)","(2.8, 3.25, 3.11304347826087)","(7.5, 12.0, 10.592)"
11-01-2023 13:36:40.279693,"(3.9, 5.6, 5.05)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.85, 3.6435897435897435)","(7.5, 17.0, 15.333333333333334)","(2.8, 3.2, 3.092857142857143)","(7.5, 12.0, 10.619607843137254)"
11-01-2023 13:36:41.347021,"(3.9, 5.6, 5.05)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.85, 3.6435897435897435)","(7.5, 17.0, 15.928571428571429)","(2.8, 3.2, 3.092857142857143)","(7.5, 12.0, 10.619607843137254)"
11-01-2023 13:36:42.401790,"(3.9, 5.6, 5.05)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.85, 3.6435897435897435)","(7.5, 17.0, 15.333333333333334)","(2.8, 3.2, 3.1733333333333333)","(7.5, 12.0, 10.619607843137254)"
11-01-2023 13:36:43.361203,"(3.9, 5.6, 5.05)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.85, 3.6435897435897435)","(7.5, 17.0, 15.928571428571429)","(2.8, 3.2, 3.13)","(7.5, 12.0, 10.619607843137254)"
11-01-2023 13:36:44.345360,"(3.9, 5.6, 5.05)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.85, 3.6435897435897435)","(7.5, 17.0, 15.928571428571429)","(2.8, 3.2, 3.1733333333333333)","(7.5, 12.0, 10.619607843137254)"
11-01-2023 13:36:45.302409,"(3.9, 5.6, 5.05)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.85, 3.6435897435897435)","(7.5, 17.0, 15.333333333333334)","(2.8, 3.2, 3.075)","(7.5, 12.0, 10.619607843137254)"
11-01-2023 13:36:46.284881,"(3.9, 5.6, 5.05)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.85, 3.6435897435897435)","(7.5, 17.0, 15.928571428571429)","(2.8, 3.15, 3.075)","(7.5, 12.0, 10.619607843137254)"
11-01-2023 13:36:47.198951,"(3.9, 5.6, 5.05)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.85, 3.6435897435897435)","(7.5, 17.0, 15.928571428571429)","(2.8, 3.15, 3.075)","(7.5, 12.0, 10.619607843137254)"
11-01-2023 13:36:48.238248,"(3.9, 5.6, 5.05)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.85, 3.6435897435897435)","(7.5, 17.0, 15.928571428571429)","(2.8, 3.15, 3.123809523809524)","(7.5, 12.0, 10.619607843137254)"
11-01-2023 13:36:49.365212,"(3.9, 5.6, 5.05)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.85, 3.6435897435897435)","(7.5, 17.0, 15.333333333333334)","(2.8, 3.2, 3.1625)","(7.5, 12.0, 10.619607843137254)"
11-01-2023 13:36:50.507937,"(3.9, 5.6, 5.05)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.85, 3.6435897435897435)","(7.5, 17.0, 15.928571428571429)","(2.8, 3.2, 3.123809523809524)","(7.5, 12.0, 10.619607843137254)"
11-01-2023 13:36:51.515142,"(3.9, 5.6, 5.05)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.85, 3.6435897435897435)","(7.5, 17.0, 15.928571428571429)","(2.8, 3.2, 3.092857142857143)","(7.5, 12.0, 10.619607843137254)"
11-01-2023 13:36:52.496838,"(3.9, 5.6, 5.05)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.85, 3.6435897435897435)","(7.5, 17.0, 15.333333333333334)","(2.8, 3.15, 3.075)","(7.5, 12.0, 10.619607843137254)"
11-01-2023 13:36:53.488798,"(3.9, 5.6, 5.05)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.85, 3.6435897435897435)","(7.5, 17.0, 15.928571428571429)","(2.8, 3.15, 3.075)","(7.5, 12.0, 10.619607843137254)"
11-01-2023 13:36:54.553974,"(3.9, 5.6, 5.05)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.85, 3.6435897435897435)","(7.5, 17.0, 15.333333333333334)","(2.8, 3.15, 3.123809523809524)","(7.5, 12.0, 10.619607843137254)"
11-01-2023 13:36:55.589777,"(3.9, 5.6, 5.05)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.85, 3.6435897435897435)","(7.5, 17.0, 15.928571428571429)","(2.8, 3.2, 3.1625)","(7.5, 12.0, 10.619607843137254)"
11-01-2023 13:36:56.545500,"(3.9, 5.6, 5.05)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.85, 3.6435897435897435)","(7.5, 17.0, 15.928571428571429)","(2.8, 3.2, 3.1625)","(7.5, 12.0, 11.612121212121211)"
11-01-2023 13:36:57.594072,"(3.9, 5.5, 5.269230769230769)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.8, 3.6999999999999997)","(7.5, 17.0, 15.928571428571429)","(2.8, 3.2, 3.092857142857143)","(7.5, 11.5, 10.58)"
11-01-2023 13:36:58.584561,"(3.9, 5.5, 5.181818181818182)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.8, 3.6999999999999997)","(7.5, 17.0, 15.333333333333334)","(2.8, 3.15, 3.075)","(7.5, 11.5, 10.299999999999999)"
11-01-2023 13:36:59.606387,"(3.9, 5.5, 5.181818181818182)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.8, 3.6999999999999997)","(7.5, 17.0, 15.928571428571429)","(2.8, 3.15, 3.075)","(7.5, 11.5, 10.299999999999999)"
11-01-2023 13:37:00.753307,"(3.9, 5.5, 5.181818181818182)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.8, 3.6999999999999997)","(7.5, 17.0, 15.928571428571429)","(2.8, 3.15, 3.123809523809524)","(7.5, 11.5, 10.299999999999999)"
11-01-2023 13:37:01.656479,"(3.9, 5.5, 5.181818181818182)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.8, 3.6999999999999997)","(7.5, 17.0, 15.928571428571429)","(2.8, 3.2, 3.1625)","(7.5, 11.5, 10.548275862068966)"
11-01-2023 13:37:02.590731,"(3.9, 5.5, 5.181818181818182)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.8, 3.6999999999999997)","(7.5, 17.0, 15.333333333333334)","(2.8, 3.2, 3.1625)","(7.5, 11.5, 10.548275862068966)"
11-01-2023 13:37:03.619163,"(3.9, 5.5, 5.055555555555555)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.8, 3.6999999999999997)","(8.0, 17.0, 15.333333333333334)","(2.8, 3.2, 3.09)","(7.5, 11.5, 10.275)"
11-01-2023 13:37:04.766830,"(3.9, 5.5, 5.055555555555555)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.8, 3.6999999999999997)","(8.0, 17.0, 15.928571428571429)","(2.8, 3.15, 3.075)","(7.5, 11.5, 10.3975)"
11-01-2023 13:37:05.841650,"(3.9, 5.5, 5.0636363636363635)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.8, 3.6999999999999997)","(8.0, 17.0, 15.928571428571429)","(2.8, 3.15, 3.075)","(7.5, 11.5, 10.3975)"
11-01-2023 13:37:06.827648,"(3.9, 5.5, 5.0636363636363635)","(31.0, 70.0, 51.714285714285715)","(2.9, 3.8, 3.6999999999999997)","(8.0, 17.0, 15.333333333333334)","(2.8, 3.15, 3.123809523809524)","(7.5, 11.5, 10.3975)"
11-01-2023 13:37:08.040102,"(3.9, 5.5, 5.0636363636363635)","(31.0, 70.0, 51.714285714285715)","(2.9, 3.8, 3.6999999999999997)","(8.0, 17.0, 15.928571428571429)","(2.8, 3.2, 3.1625)","(7.5, 11.5, 10.3975)"
11-01-2023 13:37:09.434014,"(3.9, 5.5, 5.0636363636363635)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.8, 3.6999999999999997)","(8.0, 17.0, 15.928571428571429)","(2.8, 3.2, 3.092857142857143)","(7.5, 11.5, 10.717647058823529)"
11-01-2023 13:37:10.649854,"(3.9, 5.5, 5.0636363636363635)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.8, 3.6999999999999997)","(8.0, 17.0, 15.928571428571429)","(2.8, 3.15, 3.075)","(7.5, 11.5, 10.717647058823529)"
11-01-2023 13:37:11.769457,"(3.9, 5.5, 5.0636363636363635)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.8, 3.6999999999999997)","(8.0, 17.0, 15.333333333333334)","(2.8, 3.15, 3.075)","(7.5, 11.5, 10.717647058823529)"
11-01-2023 13:37:12.949197,"(3.9, 5.5, 4.976923076923077)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.8, 3.7133333333333334)","(8.0, 17.0, 15.928571428571429)","(2.8, 3.15, 3.123809523809524)","(7.5, 11.5, 10.717647058823529)"
11-01-2023 13:37:14.054318,"(3.9, 5.5, 4.976923076923077)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.8, 3.7133333333333334)","(8.0, 17.0, 14.954545454545455)","(2.8, 3.2, 3.1483870967741936)","(7.5, 11.5, 10.717647058823529)"
11-01-2023 13:37:15.154123,"(3.9, 5.5, 4.976923076923077)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.8, 3.7133333333333334)","(8.0, 17.0, 15.2)","(2.8, 3.2, 3.111290322580645)","(7.5, 11.5, 10.534426229508197)"
11-01-2023 13:37:16.116917,"(3.9, 5.5, 4.976923076923077)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.8, 3.7133333333333334)","(8.0, 17.0, 15.2)","(2.8, 3.15, 3.095833333333333)","(7.5, 11.5, 10.534426229508197)"
11-01-2023 13:37:17.179243,"(3.9, 5.5, 4.976923076923077)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.8, 3.7133333333333334)","(8.0, 17.0, 15.2)","(2.8, 3.15, 3.095833333333333)","(7.5, 11.5, 10.534426229508197)"
11-01-2023 13:37:18.228867,"(3.9, 5.5, 4.976923076923077)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.8, 3.7133333333333334)","(8.0, 17.0, 15.2)","(2.8, 3.15, 3.095833333333333)","(7.5, 11.5, 10.534426229508197)"
11-01-2023 13:37:19.271234,"(3.9, 5.5, 4.976923076923077)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.8, 3.7133333333333334)","(8.0, 17.0, 15.2)","(2.8, 3.15, 3.1232142857142855)","(7.5, 11.0, 10.705263157894738)"
11-01-2023 13:37:20.244908,"(3.9, 5.5, 4.976923076923077)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.8, 3.7133333333333334)","(8.0, 17.0, 15.958333333333334)","(2.8, 3.2, 3.135294117647059)","(7.5, 11.0, 10.576744186046511)"
11-01-2023 13:37:21.358873,"(3.9, 5.5, 4.976923076923077)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.8, 3.7133333333333334)","(8.0, 17.0, 15.958333333333334)","(2.8, 3.2, 3.135294117647059)","(7.5, 11.0, 10.766666666666666)"
11-01-2023 13:37:22.421426,"(3.9, 5.5, 4.976923076923077)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.8, 3.7133333333333334)","(8.0, 17.0, 15.958333333333334)","(2.8, 3.2, 3.095833333333333)","(7.5, 11.0, 10.766666666666666)"
11-01-2023 13:37:23.759234,"(3.9, 5.5, 4.976923076923077)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.8, 3.7133333333333334)","(8.0, 17.0, 15.529411764705882)","(2.8, 3.15, 3.095833333333333)","(7.5, 11.0, 10.766666666666666)"
11-01-2023 13:37:24.927947,"(3.9, 5.5, 4.976923076923077)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.8, 3.7133333333333334)","(8.0, 17.0, 15.529411764705882)","(2.8, 3.15, 3.135294117647059)","(7.5, 11.0, 10.766666666666666)"
11-01-2023 13:37:26.093376,"(3.9, 5.5, 4.976923076923077)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.8, 3.7133333333333334)","(8.0, 17.0, 16.5)","(2.8, 3.2, 3.135294117647059)","(7.5, 11.0, 10.766666666666666)"
11-01-2023 13:37:27.167908,"(3.9, 5.5, 4.976923076923077)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.8, 3.7133333333333334)","(8.0, 18.5, 15.433333333333334)","(2.8, 3.2, 3.111290322580645)","(7.5, 11.0, 10.766666666666666)"
11-01-2023 13:37:28.259214,"(3.9, 5.5, 5.016666666666667)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.8, 3.7133333333333334)","(8.0, 18.5, 15.433333333333334)","(2.8, 3.15, 3.095833333333333)","(7.5, 11.0, 10.766666666666666)"
11-01-2023 13:37:29.230224,"(3.9, 5.5, 4.976923076923077)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.8, 3.7133333333333334)","(8.0, 18.5, 16.125)","(2.8, 3.15, 3.095833333333333)","(7.5, 11.0, 10.766666666666666)"
11-01-2023 13:37:30.151689,"(3.9, 5.5, 4.976923076923077)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.8, 3.7133333333333334)","(8.0, 18.0, 16.125)","(2.8, 3.15, 3.176923076923077)","(7.5, 11.0, 10.766666666666666)"
11-01-2023 13:37:31.233681,"(3.9, 5.5, 4.976923076923077)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.8, 3.7133333333333334)","(8.0, 18.0, 15.75)","(2.8, 3.2, 3.176923076923077)","(7.5, 11.0, 10.766666666666666)"
11-01-2023 13:37:32.331988,"(3.9, 5.5, 4.976923076923077)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.8, 3.7133333333333334)","(8.0, 18.0, 15.875)","(2.8, 3.2, 3.135294117647059)","(7.5, 11.0, 10.766666666666666)"
11-01-2023 13:37:33.377965,"(3.9, 5.5, 4.976923076923077)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.8, 3.7133333333333334)","(8.0, 18.0, 15.875)","(2.8, 3.2, 3.176923076923077)","(7.5, 11.0, 10.766666666666666)"
11-01-2023 13:37:34.412051,"(3.9, 5.5, 4.976923076923077)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.8, 3.7133333333333334)","(8.0, 18.0, 15.875)","(2.8, 3.2, 3.1483870967741936)","(7.5, 11.0, 10.766666666666666)"
11-01-2023 13:37:35.450445,"(3.9, 5.5, 4.976923076923077)","(31.0, 70.0, 52.93333333333334)","(2.9, 3.8, 3.7133333333333334)","(8.0, 18.0, 15.875)","(2.8, 3.2, 3.1483870967741936)","(7.5, 11.0, 10.766666666666666)"
