,Whos Your Papi,Miss Terri,Within Range,Werina Force,Uncle Charlie,King Wylde,Crayfish,Seaway Flyer
08-01-2023 12:20:54.411547,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.34, 1.9963636363636363)"
08-01-2023 12:20:55.451981,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.34, 1.9963636363636363)"
08-01-2023 12:20:56.530087,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.34, 1.9963636363636363)"
08-01-2023 12:20:57.502289,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.34, 1.9963636363636363)"
08-01-2023 12:20:58.488738,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.34, 1.9963636363636363)"
08-01-2023 12:20:59.517629,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.34, 1.9963636363636363)"
08-01-2023 12:21:00.612214,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.34, 1.9963636363636363)"
08-01-2023 12:21:01.716995,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.34, 1.9963636363636363)"
08-01-2023 12:21:02.798049,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.34, 1.9963636363636363)"
08-01-2023 12:21:03.866667,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.34, 1.9963636363636363)"
08-01-2023 12:21:04.901488,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.34, 1.9963636363636363)"
08-01-2023 12:21:05.883161,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.34, 1.9963636363636363)"
08-01-2023 12:21:06.897119,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.34, 1.9963636363636363)"
08-01-2023 12:21:07.951991,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.34, 1.9963636363636363)"
08-01-2023 12:21:08.993856,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.34, 1.9963636363636363)"
08-01-2023 12:21:10.109434,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.34, 1.9963636363636363)"
08-01-2023 12:21:11.202372,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.34, 1.9963636363636363)"
08-01-2023 12:21:12.250587,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.34, 1.9963636363636363)"
08-01-2023 12:21:13.353256,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.34, 1.9963636363636363)"
08-01-2023 12:21:14.348758,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.34, 1.9963636363636363)"
08-01-2023 12:21:15.356032,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.34, 1.9963636363636363)"
08-01-2023 12:21:16.379648,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.34, 1.8393846153846154)"
08-01-2023 12:21:17.525219,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.44, 1.989090909090909)"
08-01-2023 12:21:18.654169,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.32, 1.989090909090909)"
08-01-2023 12:21:19.788130,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.32, 1.989090909090909)"
08-01-2023 12:21:20.890765,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.32, 1.989090909090909)"
08-01-2023 12:21:21.978746,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.32, 1.989090909090909)"
08-01-2023 12:21:23.043470,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.32, 1.989090909090909)"
08-01-2023 12:21:24.140754,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.32, 1.989090909090909)"
08-01-2023 12:21:25.195838,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.32, 1.989090909090909)"
08-01-2023 12:21:26.249241,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.32, 1.989090909090909)"
08-01-2023 12:21:27.308122,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.32, 1.989090909090909)"
08-01-2023 12:21:28.318753,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.32, 1.989090909090909)"
08-01-2023 12:21:29.422307,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.32, 1.989090909090909)"
08-01-2023 12:21:30.473233,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.32, 1.989090909090909)"
08-01-2023 12:21:31.593520,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.32, 1.989090909090909)"
08-01-2023 12:21:32.622623,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.32, 1.989090909090909)"
08-01-2023 12:21:33.647350,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.32, 1.989090909090909)"
08-01-2023 12:21:34.652396,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.32, 1.989090909090909)"
08-01-2023 12:21:35.669548,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.32, 1.989090909090909)"
08-01-2023 12:21:36.766619,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.32, 1.989090909090909)"
08-01-2023 12:21:37.848784,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.32, 1.9818181818181817)"
08-01-2023 12:21:38.883096,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.3, 1.9818181818181817)"
08-01-2023 12:21:39.923662,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.3, 1.9818181818181817)"
08-01-2023 12:21:40.890913,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 38.75)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.3, 1.9818181818181817)"
08-01-2023 12:21:41.981513,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 65.0, 40.625)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.3, 1.9818181818181817)"
08-01-2023 12:21:43.035226,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.3, 1.9818181818181817)"
08-01-2023 12:21:44.084150,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.3, 1.9818181818181817)"
08-01-2023 12:21:45.084581,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.3, 1.9818181818181817)"
08-01-2023 12:21:46.257792,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.3, 1.9818181818181817)"
08-01-2023 12:21:47.449252,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.3, 1.9818181818181817)"
08-01-2023 12:21:48.557187,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.3, 1.9818181818181817)"
08-01-2023 12:21:49.635226,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.3, 1.9818181818181817)"
08-01-2023 12:21:50.805430,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.3, 1.9818181818181817)"
08-01-2023 12:21:51.991701,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.3, 1.9818181818181817)"
08-01-2023 12:21:53.120522,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.3, 1.9818181818181817)"
08-01-2023 12:21:54.230978,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.3, 1.9818181818181817)"
08-01-2023 12:21:55.357442,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.3, 1.9818181818181817)"
08-01-2023 12:21:56.387934,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.3, 1.7924615384615386)"
08-01-2023 12:21:57.405638,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.44, 1.9427272727272726)"
08-01-2023 12:21:58.462411,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.28, 1.9427272727272726)"
08-01-2023 12:21:59.462160,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.28, 1.9427272727272726)"
08-01-2023 12:22:00.477937,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.28, 1.9427272727272726)"
08-01-2023 12:22:01.472406,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.28, 1.9427272727272726)"
08-01-2023 12:22:02.500392,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.28, 1.9427272727272726)"
08-01-2023 12:22:03.678070,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.28, 1.9427272727272726)"
08-01-2023 12:22:04.788984,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.28, 1.9427272727272726)"
08-01-2023 12:22:05.906860,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.28, 1.9427272727272726)"
08-01-2023 12:22:07.047425,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.28, 1.9427272727272726)"
08-01-2023 12:22:08.149204,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.28, 1.9427272727272726)"
08-01-2023 12:22:09.239217,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.28, 1.9427272727272726)"
08-01-2023 12:22:10.382483,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.28, 1.9427272727272726)"
08-01-2023 12:22:11.490954,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 5.4, 4.8235294117647065)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.28, 1.9427272727272726)"
08-01-2023 12:22:12.479816,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 5.4, 4.5)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.28, 1.9427272727272726)"
08-01-2023 12:22:13.479184,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 4.9, 4.5)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.28, 1.9427272727272726)"
08-01-2023 12:22:14.547330,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 4.9, 4.5)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.28, 1.9427272727272726)"
08-01-2023 12:22:15.709605,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 4.9, 5.584375)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.28, 1.8119999999999998)"
08-01-2023 12:22:16.715137,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 5.7, 5.678125)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.26, 1.8119999999999998)"
08-01-2023 12:22:17.750960,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 5.8, 5.678125)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.26, 1.8119999999999998)"
08-01-2023 12:22:18.779702,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 5.8, 5.678125)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.26, 1.8119999999999998)"
08-01-2023 12:22:19.845229,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 5.8, 5.678125)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.26, 1.8119999999999998)"
08-01-2023 12:22:20.891775,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 5.8, 5.678125)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.26, 1.8119999999999998)"
08-01-2023 12:22:21.957964,"(10.0, 20.0, 18.94)","(101.0, 730.0, 618.3333333333334)","(31.0, 95.0, 47.85714285714286)","(7.0, 12.0, 11.2)","(26.0, 70.0, 40.625)","(2.9, 5.8, 5.699999999999999)","(18.0, 50.0, 31.666666666666664)","(1.65, 2.26, 1.8199999999999998)"
