,Steel Hawk,Uninhabited Man,Grannys Poor,Marcia Hook,My Blaze,Buddys Mate
10-01-2023 18:28:46.385412,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.696415094339623)"
10-01-2023 18:28:47.341730,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.696415094339623)"
10-01-2023 18:28:48.231901,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:28:49.145941,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:28:50.060053,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:28:50.963431,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:28:51.938737,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:28:52.922798,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:28:53.905843,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:28:54.953863,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:28:55.973399,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:28:56.958478,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:28:57.856500,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:28:58.790282,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:28:59.693676,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:29:00.665890,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:29:01.629838,"(13.0, 32.0, 29.5625)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:29:02.610438,"(13.0, 32.0, 29.5625)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:29:03.537826,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:29:04.490261,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:29:05.422232,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:29:06.327942,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:29:07.191826,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:29:08.120396,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:29:09.031423,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:29:09.981053,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:29:10.926043,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:29:11.847002,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:29:12.750537,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:29:13.647622,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:29:14.589495,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:29:15.481897,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:29:16.353274,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:29:17.298343,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:29:18.203703,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:29:19.188345,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:29:20.146475,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:29:21.157203,"(13.0, 30.0, 22.708333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:29:22.096788,"(13.0, 30.0, 23.958333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:29:23.040953,"(13.0, 30.0, 23.958333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:29:23.947393,"(13.0, 30.0, 23.958333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:29:24.863498,"(13.0, 30.0, 23.958333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.808360655737705)"
10-01-2023 18:29:25.792199,"(13.0, 30.0, 23.958333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.842459016393443)"
10-01-2023 18:29:26.750188,"(13.0, 30.0, 23.958333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.842459016393443)"
10-01-2023 18:29:27.715012,"(13.0, 30.0, 23.958333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.842459016393443)"
10-01-2023 18:29:28.679239,"(13.0, 30.0, 23.958333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.842459016393443)"
10-01-2023 18:29:29.652163,"(13.0, 30.0, 23.958333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.842459016393443)"
10-01-2023 18:29:30.625387,"(13.0, 30.0, 23.958333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.842459016393443)"
10-01-2023 18:29:31.608937,"(13.0, 30.0, 23.958333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 2.842459016393443)"
10-01-2023 18:29:32.634912,"(13.0, 30.0, 23.958333333333332)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.55, 3.132941176470588)"
10-01-2023 18:29:33.638937,"(13.0, 32.0, 29.9375)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 3.132941176470588)"
10-01-2023 18:29:34.646062,"(13.0, 32.0, 29.9375)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 3.3217142857142856)"
10-01-2023 18:29:35.635075,"(13.0, 32.0, 29.9375)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 3.3217142857142856)"
10-01-2023 18:29:36.587948,"(13.0, 32.0, 29.9375)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 3.3217142857142856)"
10-01-2023 18:29:37.525581,"(13.0, 32.0, 29.9375)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 3.3217142857142856)"
10-01-2023 18:29:38.488201,"(13.0, 32.0, 29.9375)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:29:39.533483,"(13.0, 32.0, 29.9375)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:29:40.559128,"(13.0, 32.0, 29.9375)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:29:41.719242,"(13.0, 32.0, 29.9375)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:29:43.153427,"(13.0, 32.0, 29.9375)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:29:44.472795,"(13.0, 32.0, 29.9375)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:29:45.611117,"(13.0, 32.0, 29.9375)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:29:46.680269,"(13.0, 32.0, 29.9375)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:29:47.909972,"(13.0, 32.0, 29.9375)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:29:49.067756,"(13.0, 32.0, 29.9375)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:29:50.221843,"(13.0, 32.0, 29.9375)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:29:51.367923,"(13.0, 32.0, 29.9375)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:29:52.444666,"(13.0, 32.0, 29.9375)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:29:53.526827,"(13.0, 32.0, 29.9375)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:29:54.617637,"(13.0, 32.0, 29.9375)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:29:55.689463,"(13.0, 32.0, 29.9375)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:29:56.695982,"(13.0, 32.0, 29.9375)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:29:57.711525,"(13.0, 32.0, 29.9375)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:29:58.791300,"(13.0, 32.0, 29.9375)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:29:59.838665,"(13.0, 32.0, 29.9375)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:30:00.935177,"(13.0, 32.0, 29.9375)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:30:02.033608,"(13.0, 32.0, 29.9375)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:30:03.118407,"(13.0, 32.0, 29.9375)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:30:04.179763,"(13.0, 32.0, 29.9375)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:30:05.205753,"(13.0, 32.0, 28.0)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:30:06.186173,"(13.0, 32.0, 28.0)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:30:07.153073,"(13.0, 32.0, 28.0)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:30:08.173912,"(13.0, 32.0, 28.0)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:30:09.248711,"(13.0, 32.0, 28.0)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:30:10.349847,"(13.0, 32.0, 28.0)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:30:11.411435,"(13.0, 32.0, 28.0)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:30:12.415730,"(13.0, 32.0, 28.0)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:30:13.379134,"(13.0, 32.0, 28.0)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:30:14.394614,"(13.0, 32.0, 28.0)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:30:15.438941,"(13.0, 32.0, 28.0)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:30:16.544583,"(13.0, 32.0, 28.0)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:30:17.614286,"(13.0, 32.0, 28.0)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:30:18.657518,"(13.0, 32.0, 28.0)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:30:19.598874,"(13.0, 32.0, 28.0)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:30:20.567724,"(13.0, 32.0, 28.0)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:30:21.604236,"(13.0, 32.0, 28.0)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:30:22.658315,"(13.0, 32.0, 28.0)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:30:23.720160,"(13.0, 32.0, 28.0)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:30:24.758802,"(13.0, 32.0, 28.0)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:30:25.694212,"(13.0, 32.0, 28.0)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:30:26.621985,"(13.0, 32.0, 28.0)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:30:27.653796,"(13.0, 32.0, 28.0)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
10-01-2023 18:30:28.691090,"(13.0, 32.0, 28.0)","(5.5, 11.5, 5.742857142857143)","(6.0, 12.5, 6.409090909090909)","(2.8, 3.9, 3.363157894736842)","(7.0, 13.5, 12.861904761904762)","(2.7, 3.5, 2.86)"
