,Nakula Nz,Rock Supreme,Fortes In Fide,Major Mischief,Rosarito,Chal Be Nz,Devouged,Magicol Ideal Nz,Jingles Bromac Nz,Motu Cullen Nz
10-01-2023 15:36:08.189017,"(2.4, 99999, 99990)","(8.0, 11.0, 9.857142857142858)","(26.0, 48.0, 38.5)","(5.5, 8.0, 7.7)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 35.75)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:36:09.994729,"(2.4, 99999, 99990)","(8.0, 11.0, 9.857142857142858)","(26.0, 48.0, 44.2)","(5.5, 8.0, 7.7)","(41.0, 95.0, 82.75)","(8.5, 99999, 99990)","(21.0, 40.0, 35.75)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:36:11.716942,"(2.4, 99999, 99990)","(8.0, 11.0, 9.857142857142858)","(26.0, 48.0, 38.5)","(5.5, 8.0, 7.7)","(41.0, 95.0, 86.0909090909091)","(8.5, 99999, 99990)","(21.0, 40.0, 31.5)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:36:13.363262,"(2.4, 99999, 99990)","(8.0, 11.0, 9.857142857142858)","(26.0, 48.0, 38.5)","(5.5, 8.0, 7.7)","(41.0, 95.0, 86.0909090909091)","(8.5, 99999, 99990)","(21.0, 40.0, 31.5)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:36:15.128403,"(2.4, 99999, 99990)","(8.0, 11.0, 9.857142857142858)","(26.0, 48.0, 44.83333333333333)","(5.5, 8.0, 7.7)","(41.0, 95.0, 86.0909090909091)","(8.5, 99999, 99990)","(21.0, 40.0, 31.5)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:36:16.771481,"(2.4, 99999, 99990)","(8.0, 11.0, 9.857142857142858)","(26.0, 48.0, 45.888888888888886)","(5.5, 8.0, 7.7)","(41.0, 95.0, 86.0909090909091)","(8.5, 99999, 99990)","(21.0, 40.0, 31.5)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:36:18.434000,"(2.4, 99999, 99990)","(8.0, 11.0, 9.857142857142858)","(26.0, 48.0, 45.888888888888886)","(5.5, 8.0, 7.7)","(41.0, 95.0, 86.0909090909091)","(8.5, 99999, 99990)","(21.0, 40.0, 31.5)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:36:20.212794,"(2.4, 99999, 99990)","(8.0, 11.0, 9.857142857142858)","(26.0, 48.0, 45.888888888888886)","(5.5, 8.0, 7.625)","(41.0, 95.0, 86.0909090909091)","(8.5, 99999, 99990)","(21.0, 40.0, 31.5)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:36:22.538537,"(2.4, 99999, 99990)","(8.0, 11.0, 9.857142857142858)","(26.0, 48.0, 44.2)","(5.5, 8.0, 7.625)","(41.0, 95.0, 86.0909090909091)","(8.5, 99999, 99990)","(21.0, 40.0, 31.5)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:36:24.251841,"(2.4, 99999, 99990)","(8.0, 11.0, 10.466666666666667)","(26.0, 48.0, 38.5)","(5.5, 8.0, 7.625)","(41.0, 95.0, 86.0909090909091)","(8.5, 99999, 99990)","(21.0, 40.0, 31.5)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:36:25.899128,"(2.4, 99999, 99990)","(8.0, 11.0, 11.725)","(26.0, 48.0, 38.5)","(5.5, 8.0, 7.815384615384615)","(41.0, 95.0, 86.0909090909091)","(8.5, 99999, 99990)","(21.0, 40.0, 31.5)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:36:27.554458,"(2.4, 99999, 99990)","(8.0, 12.5, 10.975)","(26.0, 48.0, 38.5)","(5.5, 8.0, 7.625)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 33.6)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:36:29.204232,"(2.4, 99999, 99990)","(8.0, 11.5, 10.075)","(26.0, 48.0, 38.5)","(5.5, 8.0, 7.166666666666667)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 34.666666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:36:30.803911,"(2.4, 99999, 99990)","(8.0, 11.5, 10.075)","(26.0, 48.0, 38.5)","(5.5, 8.0, 7.166666666666667)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 36.44444444444444)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:36:32.376841,"(2.4, 99999, 99990)","(8.0, 11.5, 10.075)","(26.0, 48.0, 38.5)","(5.5, 8.0, 7.166666666666667)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 36.44444444444444)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:36:33.991248,"(2.4, 99999, 99990)","(8.0, 11.5, 10.075)","(26.0, 48.0, 38.5)","(5.5, 8.0, 7.166666666666667)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 36.44444444444444)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:36:35.704758,"(2.4, 99999, 99990)","(8.0, 11.5, 10.075)","(26.0, 48.0, 38.5)","(5.5, 8.0, 7.166666666666667)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 36.44444444444444)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:36:37.352316,"(2.4, 99999, 99990)","(8.0, 11.5, 10.075)","(26.0, 48.0, 38.5)","(5.5, 8.0, 7.166666666666667)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 36.44444444444444)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:36:38.951904,"(2.4, 99999, 99990)","(8.0, 11.5, 10.075)","(26.0, 48.0, 38.5)","(5.5, 8.0, 7.166666666666667)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 36.44444444444444)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:36:40.488979,"(2.4, 99999, 99990)","(8.0, 11.5, 10.075)","(26.0, 48.0, 38.5)","(5.5, 8.0, 7.8)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 30.0)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:36:42.182997,"(2.4, 99999, 99990)","(8.0, 11.5, 10.075)","(26.0, 48.0, 38.5)","(5.5, 8.0, 7.8)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 30.0)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:36:43.762418,"(2.4, 99999, 99990)","(8.0, 11.5, 10.075)","(26.0, 48.0, 38.5)","(5.5, 8.0, 7.8)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 30.0)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:36:45.352861,"(2.4, 99999, 99990)","(8.0, 11.5, 10.075)","(26.0, 48.0, 38.5)","(5.5, 8.0, 7.8)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 40.0, 28.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:36:46.911596,"(2.4, 99999, 99990)","(8.0, 11.5, 10.075)","(26.0, 48.0, 38.5)","(5.5, 8.0, 7.8)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 36.0, 28.0)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:36:48.557627,"(2.4, 99999, 99990)","(8.0, 11.5, 10.075)","(26.0, 48.0, 38.5)","(5.5, 8.0, 7.8)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 34.0, 28.0)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:36:50.083322,"(2.4, 99999, 99990)","(8.0, 11.5, 10.075)","(26.0, 48.0, 38.5)","(5.5, 8.0, 7.8)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 34.0, 28.0)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:36:51.602141,"(2.4, 99999, 99990)","(8.0, 11.5, 10.075)","(26.0, 48.0, 38.5)","(5.5, 8.0, 7.8)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 34.0, 28.0)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:36:53.157463,"(2.4, 99999, 99990)","(8.0, 11.5, 10.36)","(26.0, 48.0, 41.666666666666664)","(5.5, 8.0, 7.8)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 34.0, 28.0)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:36:54.681264,"(2.4, 99999, 99990)","(8.0, 11.5, 10.7875)","(26.0, 48.0, 41.666666666666664)","(5.5, 8.0, 7.76)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 34.0, 28.0)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.4, 99999, 99990)"
10-01-2023 15:36:56.435693,"(2.4, 99999, 99990)","(8.0, 11.5, 10.7875)","(26.0, 48.0, 41.666666666666664)","(5.5, 8.0, 8.3)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 34.0, 28.0)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.4, 99999, 99990)"
10-01-2023 15:36:58.443574,"(2.4, 99999, 99990)","(8.0, 11.5, 10.7875)","(26.0, 48.0, 41.666666666666664)","(5.5, 8.6, 7.85)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 34.0, 28.0)","(31.0, 99999, 99990)","(91.0, 99999, 99990)","(3.2, 99999, 99990)"
10-01-2023 15:37:00.106955,"(2.45, 99999, 99990)","(8.0, 11.5, 10.7875)","(26.0, 48.0, 41.666666666666664)","(5.5, 8.6, 7.85)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 34.0, 28.0)","(31.0, 99999, 99990)","(91.0, 99999, 99990)","(3.2, 99999, 99990)"
10-01-2023 15:37:01.944599,"(2.45, 99999, 99990)","(8.0, 11.5, 10.7875)","(26.0, 48.0, 41.666666666666664)","(5.5, 8.6, 7.85)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 34.0, 28.0)","(31.0, 99999, 99990)","(91.0, 99999, 99990)","(3.2, 99999, 99990)"
10-01-2023 15:37:03.797409,"(2.45, 99999, 99990)","(8.0, 11.5, 10.7875)","(26.0, 48.0, 41.666666666666664)","(5.5, 8.6, 7.85)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 34.0, 28.0)","(31.0, 99999, 99990)","(91.0, 99999, 99990)","(3.2, 99999, 99990)"
10-01-2023 15:37:05.557941,"(2.45, 99999, 99990)","(8.0, 11.5, 10.808333333333334)","(26.0, 48.0, 41.666666666666664)","(5.5, 8.6, 7.85)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 34.0, 28.0)","(31.0, 99999, 99990)","(91.0, 99999, 99990)","(3.2, 99999, 99990)"
10-01-2023 15:37:07.073264,"(2.45, 99999, 99990)","(8.0, 12.5, 10.808333333333334)","(26.0, 48.0, 41.666666666666664)","(5.5, 8.6, 7.85)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 34.0, 28.0)","(31.0, 99999, 99990)","(91.0, 99999, 99990)","(3.2, 99999, 99990)"
10-01-2023 15:37:08.556729,"(2.45, 99999, 99990)","(8.0, 12.5, 10.808333333333334)","(26.0, 48.0, 41.666666666666664)","(5.5, 8.6, 8.22857142857143)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 34.0, 28.0)","(31.0, 99999, 99990)","(91.0, 99999, 99990)","(3.2, 99999, 99990)"
10-01-2023 15:37:10.088099,"(2.45, 99999, 99990)","(8.0, 12.5, 10.808333333333334)","(26.0, 48.0, 41.666666666666664)","(5.5, 8.4, 8.188235294117646)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 34.0, 28.0)","(31.0, 99999, 99990)","(91.0, 99999, 99990)","(3.2, 99999, 99990)"
10-01-2023 15:37:11.623695,"(2.45, 99999, 99990)","(8.0, 12.5, 10.808333333333334)","(26.0, 48.0, 41.666666666666664)","(5.5, 8.6, 8.22857142857143)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 34.0, 28.0)","(31.0, 99999, 99990)","(91.0, 99999, 99990)","(3.2, 99999, 99990)"
10-01-2023 15:37:13.205758,"(2.45, 99999, 99990)","(8.0, 12.5, 10.808333333333334)","(26.0, 48.0, 41.666666666666664)","(5.5, 8.4, 8.492307692307692)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 34.0, 28.0)","(31.0, 99999, 99990)","(91.0, 99999, 99990)","(3.2, 99999, 99990)"
10-01-2023 15:37:14.707220,"(2.45, 99999, 99990)","(8.0, 12.5, 10.808333333333334)","(26.0, 48.0, 41.666666666666664)","(5.5, 8.6, 8.492307692307692)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 34.0, 28.0)","(31.0, 99999, 99990)","(91.0, 99999, 99990)","(3.2, 99999, 99990)"
10-01-2023 15:37:16.511774,"(2.45, 99999, 99990)","(8.0, 12.5, 10.808333333333334)","(26.0, 48.0, 41.666666666666664)","(5.5, 8.6, 8.22857142857143)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 34.0, 28.0)","(31.0, 99999, 99990)","(91.0, 99999, 99990)","(3.2, 99999, 99990)"
10-01-2023 15:37:18.009664,"(2.45, 99999, 99990)","(8.0, 12.5, 10.244444444444444)","(26.0, 48.0, 41.666666666666664)","(5.5, 8.4, 8.492307692307692)","(41.0, 95.0, 63.666666666666664)","(8.5, 99999, 99990)","(21.0, 34.0, 28.0)","(31.0, 99999, 99990)","(91.0, 99999, 99990)","(3.2, 99999, 99990)"
10-01-2023 15:37:19.618253,"(2.45, 99999, 99990)","(8.0, 12.5, 11.1)","(26.0, 48.0, 41.666666666666664)","(5.5, 8.6, 8.492307692307692)","(41.0, 95.0, 54.714285714285715)","(8.5, 99999, 99990)","(21.0, 34.0, 28.0)","(31.0, 99999, 99990)","(91.0, 99999, 99990)","(3.2, 99999, 99990)"
10-01-2023 15:37:21.329940,"(2.45, 99999, 99990)","(8.0, 12.0, 10.6)","(26.0, 48.0, 41.666666666666664)","(5.5, 8.6, 8.22857142857143)","(41.0, 95.0, 69.0)","(8.5, 99999, 99990)","(21.0, 34.0, 28.0)","(31.0, 99999, 99990)","(91.0, 99999, 99990)","(3.2, 99999, 99990)"
10-01-2023 15:37:22.948198,"(2.45, 99999, 99990)","(8.0, 12.0, 10.133333333333333)","(26.0, 48.0, 41.666666666666664)","(5.5, 8.4, 8.325)","(41.0, 90.0, 69.0)","(8.5, 99999, 99990)","(21.0, 34.0, 28.0)","(31.0, 99999, 99990)","(91.0, 99999, 99990)","(3.2, 99999, 99990)"
10-01-2023 15:37:24.755715,"(2.45, 99999, 99990)","(8.0, 12.0, 9.916666666666666)","(26.0, 48.0, 41.666666666666664)","(5.5, 9.0, 7.571428571428572)","(41.0, 90.0, 69.0)","(8.5, 99999, 99990)","(21.0, 34.0, 28.0)","(31.0, 99999, 99990)","(91.0, 99999, 99990)","(3.2, 99999, 99990)"
10-01-2023 15:37:26.538690,"(2.45, 99999, 99990)","(8.0, 11.5, 10.36)","(26.0, 48.0, 41.666666666666664)","(5.5, 9.2, 8.2)","(41.0, 90.0, 69.0)","(8.5, 99999, 99990)","(21.0, 34.0, 29.5)","(31.0, 99999, 99990)","(91.0, 99999, 99990)","(3.2, 99999, 99990)"
10-01-2023 15:37:28.301412,"(2.45, 99999, 99990)","(8.0, 11.5, 10.566666666666666)","(26.0, 48.0, 41.666666666666664)","(5.5, 9.0, 8.466666666666667)","(41.0, 90.0, 69.0)","(8.5, 99999, 99990)","(21.0, 34.0, 29.5)","(31.0, 99999, 99990)","(91.0, 99999, 99990)","(3.2, 99999, 99990)"
10-01-2023 15:37:30.535331,"(2.45, 99999, 99990)","(8.0, 12.5, 10.938461538461539)","(26.0, 48.0, 41.666666666666664)","(5.5, 9.0, 8.466666666666667)","(41.0, 90.0, 69.0)","(8.5, 99999, 99990)","(21.0, 34.0, 29.5)","(31.0, 99999, 99990)","(91.0, 99999, 99990)","(3.2, 99999, 99990)"
10-01-2023 15:37:32.612912,"(2.45, 99999, 99990)","(8.0, 12.5, 8.859701492537313)","(26.0, 48.0, 41.666666666666664)","(5.5, 9.0, 9.133333333333333)","(41.0, 90.0, 54.714285714285715)","(8.5, 99999, 99990)","(21.0, 34.0, 29.5)","(31.0, 99999, 99990)","(91.0, 99999, 99990)","(3.2, 99999, 99990)"
10-01-2023 15:37:34.422653,"(2.45, 99999, 99990)","(8.0, 9.6, 9.01875)","(26.0, 48.0, 41.666666666666664)","(5.5, 9.4, 8.08)","(41.0, 95.0, 71.5)","(8.5, 99999, 99990)","(21.0, 34.0, 29.5)","(31.0, 99999, 99990)","(91.0, 99999, 99990)","(3.2, 99999, 99990)"
10-01-2023 15:37:36.170847,"(2.45, 99999, 99990)","(8.0, 9.6, 8.825000000000001)","(26.0, 48.0, 41.666666666666664)","(5.5, 9.2, 8.3)","(41.0, 95.0, 71.5)","(8.5, 99999, 99990)","(21.0, 34.0, 29.5)","(31.0, 99999, 99990)","(91.0, 99999, 99990)","(3.2, 99999, 99990)"
10-01-2023 15:37:37.836569,"(2.45, 99999, 99990)","(8.0, 9.6, 9.01875)","(26.0, 48.0, 41.666666666666664)","(5.5, 9.0, 8.142857142857142)","(41.0, 95.0, 71.5)","(8.5, 99999, 99990)","(21.0, 34.0, 29.5)","(31.0, 99999, 99990)","(91.0, 99999, 99990)","(3.2, 99999, 99990)"
10-01-2023 15:37:39.606203,"(2.45, 99999, 99990)","(8.0, 9.6, 8.825000000000001)","(26.0, 48.0, 41.666666666666664)","(5.5, 9.0, 8.142857142857142)","(41.0, 95.0, 71.5)","(8.5, 99999, 99990)","(21.0, 34.0, 29.5)","(31.0, 99999, 99990)","(91.0, 99999, 99990)","(3.2, 99999, 99990)"
10-01-2023 15:37:41.344646,"(2.45, 99999, 99990)","(8.0, 9.6, 8.646153846153846)","(26.0, 48.0, 41.666666666666664)","(5.5, 9.0, 8.142857142857142)","(41.0, 95.0, 56.42857142857143)","(8.5, 99999, 99990)","(21.0, 34.0, 29.5)","(31.0, 99999, 99990)","(91.0, 99999, 99990)","(3.2, 99999, 99990)"
10-01-2023 15:37:42.984291,"(2.45, 99999, 99990)","(8.0, 9.6, 9.215384615384616)","(26.0, 48.0, 44.2)","(5.5, 9.0, 8.4)","(41.0, 95.0, 76.66666666666667)","(8.5, 99999, 99990)","(21.0, 34.0, 30.4)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:37:44.700641,"(2.5, 99999, 99990)","(8.5, 9.4, 9.0)","(26.0, 48.0, 45.285714285714285)","(6.0, 9.0, 8.55)","(41.0, 90.0, 80.0)","(8.5, 99999, 99990)","(21.0, 34.0, 30.4)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:37:46.363182,"(2.5, 99999, 99990)","(8.5, 9.6, 9.0)","(26.0, 48.0, 45.285714285714285)","(6.0, 9.0, 8.085714285714285)","(41.0, 90.0, 80.0)","(8.5, 99999, 99990)","(21.0, 34.0, 30.4)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:37:48.090727,"(2.5, 99999, 99990)","(8.5, 9.6, 9.0)","(26.0, 48.0, 42.0)","(6.0, 8.8, 8.085714285714285)","(41.0, 90.0, 76.66666666666667)","(8.5, 99999, 99990)","(21.0, 34.0, 30.4)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:37:49.850802,"(2.5, 99999, 99990)","(8.5, 9.6, 9.0)","(26.0, 48.0, 42.0)","(6.0, 8.8, 8.085714285714285)","(41.0, 90.0, 76.66666666666667)","(8.5, 99999, 99990)","(21.0, 40.0, 37.5)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:37:51.790125,"(2.5, 99999, 99990)","(8.5, 9.6, 9.0)","(26.0, 48.0, 42.0)","(6.0, 8.8, 8.085714285714285)","(41.0, 90.0, 73.33333333333333)","(8.5, 99999, 99990)","(21.0, 40.0, 34.0)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:37:53.361358,"(2.5, 99999, 99990)","(8.5, 9.6, 9.0)","(26.0, 48.0, 42.0)","(6.0, 8.8, 8.085714285714285)","(41.0, 85.0, 73.33333333333333)","(8.5, 99999, 99990)","(21.0, 40.0, 36.666666666666664)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:37:54.940990,"(2.5, 99999, 99990)","(8.5, 9.6, 9.0)","(26.0, 48.0, 42.0)","(6.0, 8.8, 7.2250000000000005)","(41.0, 85.0, 73.33333333333333)","(8.5, 99999, 99990)","(21.0, 40.0, 38.57142857142857)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:37:56.519970,"(2.5, 99999, 99990)","(8.5, 9.6, 9.0)","(26.0, 48.0, 42.0)","(6.0, 7.6, 6.457142857142857)","(41.0, 85.0, 75.0)","(8.5, 99999, 99990)","(21.0, 40.0, 38.57142857142857)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:37:58.160060,"(2.5, 99999, 99990)","(8.5, 9.6, 9.0)","(26.0, 48.0, 42.0)","(6.0, 6.8, 6.745454545454546)","(41.0, 85.0, 75.0)","(8.5, 99999, 99990)","(21.0, 40.0, 38.57142857142857)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:37:59.724631,"(2.5, 99999, 99990)","(8.5, 9.6, 9.0)","(26.0, 48.0, 38.0)","(6.0, 7.2, 6.866666666666667)","(41.0, 85.0, 75.0)","(8.5, 99999, 99990)","(21.0, 40.0, 38.0)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:01.315512,"(2.5, 99999, 99990)","(8.5, 9.6, 9.0)","(26.0, 46.0, 37.5)","(6.0, 7.2, 6.866666666666667)","(41.0, 85.0, 75.0)","(8.5, 99999, 99990)","(21.0, 40.0, 38.0)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:02.909449,"(2.5, 99999, 99990)","(8.5, 9.6, 9.0)","(26.0, 46.0, 37.5)","(6.0, 7.2, 6.866666666666667)","(41.0, 85.0, 75.0)","(8.5, 99999, 99990)","(21.0, 40.0, 38.0)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:04.484100,"(2.5, 99999, 99990)","(8.5, 9.6, 9.225)","(26.0, 46.0, 37.5)","(6.0, 7.2, 6.7846153846153845)","(41.0, 85.0, 75.0)","(8.5, 99999, 99990)","(21.0, 40.0, 38.5)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:06.098944,"(2.5, 99999, 99990)","(8.5, 9.6, 9.24705882352941)","(26.0, 46.0, 37.5)","(6.0, 7.0, 6.771428571428571)","(41.0, 85.0, 75.0)","(8.5, 99999, 99990)","(21.0, 40.0, 38.5)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:07.649402,"(2.5, 99999, 99990)","(8.5, 9.6, 11.015384615384615)","(26.0, 46.0, 37.5)","(6.0, 7.0, 6.771428571428571)","(41.0, 85.0, 75.0)","(8.5, 99999, 99990)","(21.0, 40.0, 38.5)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:09.260144,"(2.5, 99999, 99990)","(8.5, 11.5, 11.025)","(26.0, 46.0, 37.5)","(6.0, 7.0, 6.8)","(41.0, 85.0, 65.0)","(8.5, 99999, 99990)","(21.0, 40.0, 38.5)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:10.798912,"(2.5, 99999, 99990)","(8.5, 11.5, 11.025)","(26.0, 46.0, 37.5)","(6.0, 7.0, 6.8)","(41.0, 85.0, 65.0)","(8.5, 99999, 99990)","(21.0, 40.0, 36.25)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:12.212631,"(2.5, 99999, 99990)","(8.5, 11.5, 10.2)","(26.0, 46.0, 37.5)","(6.0, 7.0, 6.8)","(41.0, 85.0, 55.0)","(8.5, 99999, 99990)","(21.0, 40.0, 36.25)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:13.625418,"(2.5, 99999, 99990)","(8.5, 11.0, 10.2)","(26.0, 46.0, 37.5)","(6.0, 7.0, 6.8)","(41.0, 85.0, 60.0)","(8.5, 99999, 99990)","(21.0, 40.0, 36.25)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:15.075399,"(2.5, 99999, 99990)","(8.5, 11.0, 10.2)","(26.0, 46.0, 37.5)","(6.0, 7.0, 6.0181818181818185)","(41.0, 80.0, 55.0)","(8.5, 99999, 99990)","(21.0, 40.0, 38.5)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
10-01-2023 15:38:16.591853,"(2.5, 99999, 99990)","(8.5, 11.0, 10.222222222222221)","(26.0, 46.0, 37.5)","(6.0, 6.2, 5.866666666666667)","(41.0, 80.0, 55.0)","(8.5, 99999, 99990)","(21.0, 40.0, 47.76470588235294)","(31.0, 99999, 99990)","(101.0, 99999, 99990)","(3.0, 99999, 99990)"
