,Wheres Our Money,Iam The Joker,Remember Bubbles,Yellow Bow,Blissfull Identity,Power To Bolt,Diesel Don,Shes So Brave,Carramar Kasiano,The Ringmaster
05-01-2023 13:01:03.887967,"(1.9, 3.65, 2.8)","(26.0, 100.0, 63.6)","(71.0, 200.0, 106.66666666666666)","(31.0, 100.0, 51.33333333333333)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.5)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:05.280635,"(1.9, 3.9, 3.25)","(26.0, 100.0, 63.6)","(71.0, 200.0, 106.66666666666666)","(31.0, 100.0, 51.33333333333333)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:06.635198,"(1.9, 3.85, 2.9)","(26.0, 100.0, 63.6)","(71.0, 200.0, 106.66666666666666)","(31.0, 100.0, 51.33333333333333)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:07.987810,"(1.9, 3.85, 2.9)","(26.0, 100.0, 63.6)","(71.0, 200.0, 106.66666666666666)","(31.0, 100.0, 51.33333333333333)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:09.247302,"(1.9, 3.85, 2.9)","(26.0, 100.0, 63.6)","(71.0, 200.0, 106.66666666666666)","(31.0, 100.0, 51.33333333333333)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:10.518478,"(1.9, 3.85, 2.9)","(26.0, 100.0, 63.6)","(71.0, 200.0, 106.66666666666666)","(31.0, 100.0, 51.33333333333333)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:11.758177,"(1.9, 3.85, 2.9)","(26.0, 100.0, 63.6)","(71.0, 200.0, 106.66666666666666)","(31.0, 100.0, 51.33333333333333)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:13.040132,"(1.9, 3.85, 2.9)","(26.0, 100.0, 63.6)","(71.0, 200.0, 106.66666666666666)","(31.0, 100.0, 48.0)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:14.316913,"(1.9, 3.85, 2.9)","(26.0, 100.0, 63.6)","(71.0, 200.0, 106.66666666666666)","(31.0, 90.0, 48.0)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:15.570989,"(1.9, 3.85, 2.9)","(26.0, 100.0, 63.6)","(71.0, 200.0, 158.57142857142858)","(31.0, 90.0, 46.33333333333333)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:16.782777,"(1.9, 3.85, 2.9)","(26.0, 100.0, 63.6)","(71.0, 200.0, 158.57142857142858)","(31.0, 85.0, 46.33333333333333)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:18.030894,"(1.9, 3.85, 2.9)","(26.0, 100.0, 63.6)","(71.0, 200.0, 158.57142857142858)","(31.0, 85.0, 35.285714285714285)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.22)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:19.288334,"(1.9, 3.85, 2.9)","(26.0, 100.0, 63.6)","(71.0, 200.0, 158.57142857142858)","(31.0, 85.0, 35.285714285714285)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:20.481860,"(1.9, 3.85, 2.9)","(26.0, 100.0, 63.6)","(71.0, 200.0, 158.57142857142858)","(31.0, 80.0, 43.0)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:21.689607,"(1.9, 3.85, 2.9)","(26.0, 100.0, 63.6)","(71.0, 200.0, 158.57142857142858)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:22.894668,"(1.9, 3.85, 2.9)","(26.0, 100.0, 63.6)","(71.0, 200.0, 158.57142857142858)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:24.144664,"(1.9, 3.85, 2.9)","(26.0, 100.0, 63.6)","(71.0, 200.0, 158.57142857142858)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:25.450564,"(1.9, 3.85, 2.9)","(26.0, 100.0, 63.6)","(71.0, 200.0, 158.57142857142858)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:26.759665,"(1.9, 3.85, 2.9)","(26.0, 100.0, 63.6)","(71.0, 200.0, 158.57142857142858)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:28.093943,"(1.9, 3.85, 2.9)","(26.0, 100.0, 63.6)","(71.0, 200.0, 158.57142857142858)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:29.297769,"(1.9, 3.85, 2.9)","(26.0, 100.0, 63.6)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:30.463953,"(1.9, 3.85, 2.9)","(26.0, 100.0, 63.6)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.22)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:31.610297,"(1.9, 3.85, 2.9)","(26.0, 100.0, 63.6)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:32.825434,"(1.9, 3.85, 2.9)","(26.0, 80.0, 57.69230769230769)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:34.070739,"(1.9, 3.85, 2.9)","(26.0, 75.0, 69.11111111111111)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:35.337607,"(1.9, 3.85, 2.9)","(26.0, 70.0, 60.4)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:36.541964,"(1.9, 3.85, 2.9)","(26.0, 70.0, 60.4)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:37.757736,"(1.9, 3.85, 2.9)","(26.0, 70.0, 60.4)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:39.011805,"(1.9, 3.85, 2.9)","(26.0, 65.0, 60.22222222222222)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:40.309164,"(1.9, 3.85, 2.9)","(26.0, 75.0, 69.11111111111111)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:41.591063,"(1.9, 3.85, 2.9)","(26.0, 75.0, 69.11111111111111)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:42.863201,"(1.9, 3.85, 2.9)","(26.0, 75.0, 69.11111111111111)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:44.158404,"(1.9, 3.85, 2.9)","(26.0, 75.0, 69.11111111111111)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:45.458324,"(1.9, 3.85, 2.9)","(26.0, 75.0, 69.11111111111111)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:46.700950,"(1.9, 3.85, 2.9)","(26.0, 75.0, 69.11111111111111)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:48.024417,"(1.9, 3.85, 2.9)","(26.0, 75.0, 69.11111111111111)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:49.281073,"(1.9, 3.85, 2.9)","(26.0, 75.0, 69.11111111111111)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:50.590330,"(1.9, 3.85, 2.9)","(26.0, 75.0, 69.11111111111111)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.84)","(61.0, 200.0, 170.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:51.959786,"(1.9, 3.85, 2.9)","(26.0, 75.0, 64.4)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.759999999999998)","(61.0, 200.0, 150.0)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 82.66666666666666)"
05-01-2023 13:01:53.290950,"(1.9, 3.85, 2.9)","(26.0, 75.0, 64.4)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.759999999999998)","(61.0, 190.0, 178.57142857142858)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 160.0, 86.0)"
05-01-2023 13:01:54.640786,"(1.9, 3.85, 2.9)","(26.0, 75.0, 64.4)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.759999999999998)","(61.0, 230.0, 171.42857142857142)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 170.0, 88.0)"
05-01-2023 13:01:56.071341,"(1.9, 3.85, 2.9)","(26.0, 75.0, 64.4)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.759999999999998)","(61.0, 220.0, 171.42857142857142)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 220.0, 88.0)"
05-01-2023 13:01:57.383105,"(1.9, 3.85, 2.9)","(26.0, 75.0, 64.4)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.759999999999998)","(61.0, 220.0, 171.42857142857142)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 220.0, 88.0)"
05-01-2023 13:01:58.693867,"(1.9, 3.85, 2.9)","(26.0, 75.0, 64.4)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.759999999999998)","(61.0, 220.0, 171.42857142857142)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 220.0, 88.0)"
05-01-2023 13:01:59.896621,"(1.9, 3.85, 2.9)","(26.0, 75.0, 64.4)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.759999999999998)","(61.0, 220.0, 171.42857142857142)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 220.0, 88.0)"
05-01-2023 13:02:01.130322,"(1.9, 3.85, 2.9)","(26.0, 75.0, 64.4)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.759999999999998)","(61.0, 220.0, 171.42857142857142)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 220.0, 88.0)"
05-01-2023 13:02:02.397901,"(1.9, 3.85, 2.9)","(26.0, 75.0, 64.4)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.759999999999998)","(61.0, 220.0, 171.42857142857142)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 220.0, 88.0)"
05-01-2023 13:02:03.605563,"(1.9, 3.85, 2.9)","(26.0, 75.0, 64.4)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.759999999999998)","(61.0, 220.0, 171.42857142857142)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 220.0, 96.0)"
05-01-2023 13:02:04.931066,"(1.9, 3.85, 2.9)","(26.0, 75.0, 64.4)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.759999999999998)","(61.0, 220.0, 171.42857142857142)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 200.0, 92.66666666666666)"
05-01-2023 13:02:06.253890,"(1.9, 3.85, 2.9)","(26.0, 75.0, 64.4)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.759999999999998)","(61.0, 220.0, 171.42857142857142)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.22)","(51.0, 190.0, 92.66666666666666)"
05-01-2023 13:02:07.610906,"(1.9, 3.85, 2.9)","(26.0, 75.0, 64.4)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.759999999999998)","(61.0, 220.0, 171.42857142857142)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 190.0, 92.66666666666666)"
05-01-2023 13:02:08.896599,"(1.9, 3.85, 2.9)","(26.0, 75.0, 64.4)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.759999999999998)","(61.0, 220.0, 171.42857142857142)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 190.0, 92.66666666666666)"
05-01-2023 13:02:10.176973,"(1.9, 3.85, 2.9)","(26.0, 75.0, 64.4)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.759999999999998)","(61.0, 220.0, 171.42857142857142)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 190.0, 92.66666666666666)"
05-01-2023 13:02:11.538007,"(1.9, 3.85, 2.9)","(26.0, 75.0, 64.4)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.759999999999998)","(61.0, 220.0, 171.42857142857142)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 190.0, 92.66666666666666)"
05-01-2023 13:02:12.882678,"(1.9, 3.85, 2.9)","(26.0, 75.0, 64.4)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.759999999999998)","(61.0, 220.0, 171.42857142857142)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 190.0, 92.66666666666666)"
05-01-2023 13:02:14.177972,"(1.9, 3.85, 2.9)","(26.0, 75.0, 64.4)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.759999999999998)","(61.0, 220.0, 171.42857142857142)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 190.0, 92.66666666666666)"
05-01-2023 13:02:15.457490,"(1.9, 3.85, 2.9)","(26.0, 75.0, 64.4)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.759999999999998)","(61.0, 220.0, 171.42857142857142)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 190.0, 92.66666666666666)"
05-01-2023 13:02:16.657466,"(1.9, 3.85, 2.9)","(26.0, 75.0, 64.4)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.759999999999998)","(61.0, 220.0, 171.42857142857142)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 190.0, 92.66666666666666)"
05-01-2023 13:02:17.904748,"(1.9, 3.85, 2.9)","(26.0, 75.0, 64.4)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.759999999999998)","(61.0, 220.0, 171.42857142857142)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.22)","(51.0, 190.0, 92.66666666666666)"
05-01-2023 13:02:19.294710,"(1.9, 3.85, 2.9)","(26.0, 75.0, 64.4)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.759999999999998)","(61.0, 220.0, 171.42857142857142)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.22)","(51.0, 190.0, 92.66666666666666)"
05-01-2023 13:02:20.665875,"(1.9, 3.85, 2.9)","(26.0, 75.0, 64.4)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.759999999999998)","(61.0, 220.0, 171.42857142857142)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 190.0, 92.66666666666666)"
05-01-2023 13:02:22.123345,"(1.9, 3.85, 2.9)","(26.0, 75.0, 64.4)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.759999999999998)","(61.0, 220.0, 171.42857142857142)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 190.0, 92.66666666666666)"
05-01-2023 13:02:23.369419,"(1.9, 3.85, 2.9)","(26.0, 75.0, 64.4)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.759999999999998)","(61.0, 220.0, 171.42857142857142)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 190.0, 92.66666666666666)"
05-01-2023 13:02:24.601920,"(1.9, 3.85, 2.9)","(26.0, 75.0, 64.4)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.759999999999998)","(61.0, 220.0, 171.42857142857142)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 190.0, 92.66666666666666)"
05-01-2023 13:02:25.934294,"(1.9, 3.85, 2.9)","(26.0, 75.0, 64.4)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.759999999999998)","(61.0, 220.0, 171.42857142857142)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 190.0, 92.66666666666666)"
05-01-2023 13:02:27.179220,"(1.9, 3.85, 2.9)","(26.0, 75.0, 64.4)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.759999999999998)","(61.0, 220.0, 171.42857142857142)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 190.0, 92.66666666666666)"
05-01-2023 13:02:28.421202,"(1.9, 3.85, 2.9)","(26.0, 75.0, 64.0)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.759999999999998)","(61.0, 220.0, 171.42857142857142)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 190.0, 92.66666666666666)"
05-01-2023 13:02:29.841523,"(1.9, 3.85, 2.9)","(26.0, 85.0, 60.666666666666664)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.759999999999998)","(61.0, 220.0, 171.42857142857142)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 190.0, 92.66666666666666)"
05-01-2023 13:02:31.144261,"(1.9, 3.85, 2.9)","(26.0, 80.0, 60.666666666666664)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.759999999999998)","(61.0, 220.0, 171.42857142857142)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 190.0, 92.66666666666666)"
05-01-2023 13:02:32.360360,"(1.9, 3.85, 2.9)","(26.0, 80.0, 60.666666666666664)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.759999999999998)","(61.0, 220.0, 171.42857142857142)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 190.0, 92.66666666666666)"
05-01-2023 13:02:33.608139,"(1.9, 3.85, 2.9)","(26.0, 80.0, 60.666666666666664)","(71.0, 200.0, 173.63636363636363)","(31.0, 75.0, 43.0)","(11.0, 25.0, 18.759999999999998)","(61.0, 220.0, 171.42857142857142)","(10.0, 15.0, 13.342857142857142)","(7.5, 11.0, 9.64)","(2.8, 5.3, 3.236)","(51.0, 190.0, 92.66666666666666)"
