,Running Cloud,Sword Of War,Bellman,Maatsuyker,Royal Fox,Wagon Wheel,Duhlata,Great Ambition,Supreme Thunder,One Out,Lottacheex,Buoyant
08-01-2023 16:09:46.087834,"(6.5, 8.8, 8.633333333333335)","(10.0, 99999, 99990)","(5.0, 8.6, 8.0)","(7.0, 9.0, 8.842105263157896)","(14.0, 19.0, 17.857142857142858)","(18.0, 23.0, 22.157894736842106)","(14.0, 18.0, 17.333333333333332)","(51.0, 120.0, 105.0)","(3.7, 4.0, 3.9261538461538463)","(19.0, 32.0, 27.8)","(7.0, 8.8, 8.44)","(41.0, 70.0, 66.57142857142857)"
08-01-2023 16:09:47.462658,"(6.5, 8.8, 8.633333333333335)","(10.0, 99999, 99990)","(5.0, 8.6, 8.0)","(7.0, 9.0, 8.842105263157896)","(14.0, 19.0, 17.857142857142858)","(18.0, 23.0, 22.157894736842106)","(14.0, 18.0, 17.333333333333332)","(51.0, 120.0, 105.0)","(3.7, 4.0, 3.9261538461538463)","(19.0, 32.0, 27.8)","(7.0, 8.8, 8.44)","(41.0, 70.0, 66.57142857142857)"
08-01-2023 16:09:48.851448,"(6.5, 8.8, 8.577777777777778)","(10.0, 99999, 99990)","(5.0, 8.6, 8.0)","(7.0, 9.0, 8.842105263157896)","(14.0, 19.0, 17.857142857142858)","(18.0, 23.0, 22.157894736842106)","(14.0, 18.0, 17.333333333333332)","(51.0, 120.0, 105.0)","(3.7, 4.0, 3.9261538461538463)","(20.0, 32.0, 27.8)","(7.0, 8.8, 8.44)","(41.0, 70.0, 66.57142857142857)"
08-01-2023 16:09:50.284431,"(6.5, 8.8, 8.577777777777778)","(10.0, 99999, 99990)","(5.0, 8.6, 8.0)","(7.0, 9.0, 8.842105263157896)","(14.0, 19.0, 17.857142857142858)","(18.0, 23.0, 22.157894736842106)","(14.0, 18.0, 17.333333333333332)","(51.0, 120.0, 105.0)","(3.7, 4.0, 3.9261538461538463)","(20.0, 32.0, 27.8)","(7.0, 8.8, 8.44)","(41.0, 70.0, 66.57142857142857)"
08-01-2023 16:09:51.763350,"(6.5, 8.8, 8.577777777777778)","(10.0, 99999, 99990)","(5.0, 8.6, 8.0)","(7.0, 9.0, 8.842105263157896)","(14.0, 19.0, 17.857142857142858)","(18.0, 23.0, 22.157894736842106)","(14.0, 18.0, 17.333333333333332)","(51.0, 120.0, 105.0)","(3.7, 4.0, 3.9261538461538463)","(20.0, 32.0, 27.8)","(7.0, 8.8, 8.44)","(41.0, 70.0, 66.57142857142857)"
08-01-2023 16:09:53.207586,"(6.5, 8.8, 8.577777777777778)","(10.0, 99999, 99990)","(5.0, 8.6, 8.0)","(7.0, 9.0, 8.842105263157896)","(14.0, 19.0, 17.857142857142858)","(18.0, 23.0, 22.157894736842106)","(14.0, 18.0, 17.333333333333332)","(51.0, 120.0, 105.0)","(3.7, 4.0, 3.9261538461538463)","(20.0, 32.0, 27.8)","(7.0, 8.8, 8.44)","(41.0, 70.0, 66.57142857142857)"
08-01-2023 16:09:54.601708,"(6.5, 8.8, 8.733333333333334)","(10.0, 99999, 99990)","(5.0, 8.6, 8.0)","(7.0, 9.0, 8.842105263157896)","(14.0, 19.0, 17.857142857142858)","(18.0, 23.0, 22.157894736842106)","(14.0, 18.0, 17.333333333333332)","(51.0, 120.0, 105.0)","(3.7, 4.0, 3.9261538461538463)","(20.0, 32.0, 27.8)","(7.0, 8.8, 8.44)","(41.0, 70.0, 66.57142857142857)"
08-01-2023 16:09:56.139154,"(6.5, 8.8, 8.506666666666668)","(10.0, 99999, 99990)","(5.0, 8.6, 7.892307692307692)","(7.0, 9.0, 8.842105263157896)","(14.0, 19.0, 17.857142857142858)","(18.0, 23.0, 22.157894736842106)","(14.0, 18.0, 17.333333333333332)","(51.0, 120.0, 105.0)","(3.7, 4.0, 3.9261538461538463)","(20.0, 32.0, 27.8)","(7.0, 8.8, 8.44)","(41.0, 70.0, 66.57142857142857)"
08-01-2023 16:09:57.602040,"(6.5, 8.8, 8.506666666666668)","(10.0, 99999, 99990)","(5.0, 8.2, 7.892307692307692)","(7.0, 9.0, 8.842105263157896)","(14.0, 19.0, 17.857142857142858)","(18.0, 23.0, 22.157894736842106)","(14.0, 18.0, 17.333333333333332)","(51.0, 120.0, 105.0)","(3.7, 4.0, 3.9261538461538463)","(20.0, 32.0, 27.8)","(7.0, 8.8, 8.523076923076923)","(41.0, 70.0, 66.57142857142857)"
08-01-2023 16:09:59.065141,"(6.5, 8.8, 8.506666666666668)","(10.0, 99999, 99990)","(5.0, 8.2, 7.892307692307692)","(7.0, 9.0, 8.842105263157896)","(14.0, 19.0, 17.857142857142858)","(18.0, 23.0, 22.157894736842106)","(14.0, 18.0, 17.333333333333332)","(51.0, 120.0, 93.33333333333333)","(3.7, 4.0, 3.9261538461538463)","(20.0, 32.0, 27.2)","(7.0, 8.8, 8.523076923076923)","(41.0, 70.0, 66.57142857142857)"
08-01-2023 16:10:00.449509,"(6.5, 8.8, 8.506666666666668)","(10.0, 99999, 99990)","(5.0, 8.2, 7.892307692307692)","(7.0, 9.0, 8.842105263157896)","(14.0, 19.0, 17.857142857142858)","(18.0, 23.0, 22.157894736842106)","(14.0, 18.0, 17.333333333333332)","(51.0, 120.0, 93.33333333333333)","(3.7, 4.0, 3.9261538461538463)","(20.0, 32.0, 27.2)","(7.0, 8.8, 8.523076923076923)","(41.0, 70.0, 66.57142857142857)"
08-01-2023 16:10:01.870204,"(6.5, 8.8, 8.506666666666668)","(10.0, 99999, 99990)","(5.0, 8.2, 7.769230769230769)","(7.0, 9.0, 8.842105263157896)","(14.0, 19.0, 17.857142857142858)","(18.0, 23.0, 22.157894736842106)","(14.0, 18.0, 17.333333333333332)","(51.0, 120.0, 93.33333333333333)","(3.7, 4.0, 3.9261538461538463)","(20.0, 32.0, 27.2)","(7.0, 8.8, 8.523076923076923)","(41.0, 70.0, 66.57142857142857)"
08-01-2023 16:10:03.197683,"(6.5, 8.8, 8.485714285714286)","(10.0, 99999, 99990)","(5.0, 8.0, 7.769230769230769)","(7.0, 9.0, 8.842105263157896)","(14.0, 19.0, 17.857142857142858)","(18.0, 23.0, 22.157894736842106)","(14.0, 18.0, 17.333333333333332)","(51.0, 120.0, 93.33333333333333)","(3.7, 4.0, 3.9261538461538463)","(20.0, 32.0, 27.2)","(7.0, 8.8, 8.523076923076923)","(41.0, 70.0, 66.57142857142857)"
08-01-2023 16:10:04.562549,"(6.5, 8.8, 8.485714285714286)","(10.0, 99999, 99990)","(5.0, 8.4, 8.0)","(7.0, 9.0, 8.842105263157896)","(14.0, 19.0, 17.857142857142858)","(18.0, 23.0, 22.157894736842106)","(14.0, 18.0, 17.333333333333332)","(51.0, 120.0, 93.33333333333333)","(3.7, 4.0, 3.9217391304347826)","(20.0, 32.0, 27.2)","(7.0, 8.8, 8.523076923076923)","(41.0, 70.0, 66.57142857142857)"
08-01-2023 16:10:05.946770,"(6.5, 8.8, 8.485714285714286)","(10.0, 99999, 99990)","(5.0, 8.4, 8.0)","(7.0, 9.0, 8.842105263157896)","(14.0, 19.0, 17.857142857142858)","(18.0, 23.0, 21.444444444444443)","(14.0, 18.0, 17.333333333333332)","(51.0, 120.0, 93.33333333333333)","(3.7, 4.0, 3.9217391304347826)","(20.0, 32.0, 27.2)","(7.0, 8.8, 8.523076923076923)","(41.0, 70.0, 66.57142857142857)"
08-01-2023 16:10:07.342027,"(6.5, 8.8, 8.485714285714286)","(10.0, 99999, 99990)","(5.0, 8.4, 8.0)","(7.0, 9.0, 8.842105263157896)","(14.0, 19.0, 17.857142857142858)","(18.0, 23.0, 21.444444444444443)","(14.0, 18.0, 17.333333333333332)","(51.0, 120.0, 93.33333333333333)","(3.7, 4.0, 3.9217391304347826)","(20.0, 32.0, 27.2)","(7.0, 8.8, 8.523076923076923)","(41.0, 70.0, 66.57142857142857)"
08-01-2023 16:10:08.792465,"(6.5, 8.8, 8.533333333333333)","(10.0, 99999, 99990)","(5.0, 8.4, 8.08)","(7.0, 9.0, 8.842105263157896)","(14.0, 19.0, 17.857142857142858)","(18.0, 23.0, 22.0)","(14.0, 18.0, 17.333333333333332)","(51.0, 120.0, 93.33333333333333)","(3.7, 4.0, 3.9957142857142856)","(20.0, 32.0, 27.2)","(7.0, 8.8, 8.523076923076923)","(41.0, 70.0, 66.57142857142857)"
08-01-2023 16:10:10.201241,"(6.5, 8.6, 8.563636363636363)","(10.0, 99999, 99990)","(5.0, 8.4, 8.0)","(7.0, 9.0, 8.867065868263474)","(14.0, 19.0, 17.857142857142858)","(18.0, 23.0, 22.0)","(14.0, 18.0, 17.75)","(51.0, 120.0, 93.33333333333333)","(3.7, 4.0, 3.9757022471910113)","(20.0, 32.0, 27.2)","(7.0, 8.8, 8.523076923076923)","(41.0, 70.0, 66.57142857142857)"
08-01-2023 16:10:11.663053,"(6.5, 8.8, 8.48)","(10.0, 99999, 99990)","(5.0, 8.4, 8.0)","(7.0, 9.0, 8.867065868263474)","(14.0, 19.0, 17.416666666666668)","(18.0, 23.0, 22.0)","(14.0, 18.0, 17.75)","(51.0, 120.0, 93.33333333333333)","(3.7, 4.1, 3.9757022471910113)","(20.0, 32.0, 27.2)","(7.0, 8.8, 8.523076923076923)","(41.0, 70.0, 66.57142857142857)"
08-01-2023 16:10:13.148993,"(6.5, 8.8, 8.48)","(10.0, 99999, 99990)","(5.0, 8.4, 8.0)","(7.0, 9.0, 8.867065868263474)","(14.0, 19.5, 17.714285714285715)","(18.0, 23.0, 21.444444444444443)","(14.0, 18.0, 17.75)","(51.0, 120.0, 93.33333333333333)","(3.7, 4.1, 3.9757022471910113)","(20.0, 32.0, 27.2)","(7.0, 8.8, 8.588235294117647)","(41.0, 70.0, 66.57142857142857)"
08-01-2023 16:10:14.627098,"(6.5, 8.8, 8.48)","(10.0, 99999, 99990)","(5.0, 8.4, 8.257142857142856)","(7.0, 9.0, 8.867065868263474)","(14.0, 19.5, 17.6)","(18.0, 23.0, 21.444444444444443)","(14.0, 18.0, 17.75)","(51.0, 120.0, 93.33333333333333)","(3.7, 4.1, 3.9757022471910113)","(20.0, 32.0, 27.2)","(7.0, 8.8, 8.588235294117647)","(41.0, 70.0, 66.57142857142857)"
08-01-2023 16:10:16.108818,"(6.5, 8.8, 8.48)","(10.0, 99999, 99990)","(5.0, 8.6, 8.257142857142856)","(7.0, 9.0, 8.867065868263474)","(14.0, 19.5, 18.25)","(18.0, 23.0, 21.0)","(14.0, 18.0, 17.75)","(51.0, 120.0, 93.33333333333333)","(3.7, 4.1, 3.9757022471910113)","(20.0, 32.0, 27.2)","(7.0, 8.8, 8.5)","(41.0, 70.0, 66.57142857142857)"
08-01-2023 16:10:17.626844,"(6.5, 8.8, 8.48)","(10.0, 99999, 99990)","(5.0, 8.6, 8.257142857142856)","(7.0, 9.0, 8.867065868263474)","(14.0, 19.0, 18.25)","(18.0, 23.0, 21.0)","(14.0, 18.0, 17.75)","(51.0, 120.0, 93.33333333333333)","(3.7, 4.1, 3.9757022471910113)","(20.0, 32.0, 27.2)","(7.0, 8.8, 8.5)","(41.0, 70.0, 66.57142857142857)"
08-01-2023 16:10:19.181871,"(6.5, 8.8, 8.415384615384616)","(10.0, 99999, 99990)","(5.0, 8.6, 8.257142857142856)","(7.0, 9.0, 8.867065868263474)","(14.0, 19.0, 18.25)","(18.0, 23.0, 21.0)","(14.0, 18.0, 17.75)","(51.0, 120.0, 93.33333333333333)","(3.7, 4.1, 3.9698529411764705)","(20.0, 32.0, 27.2)","(7.0, 8.8, 8.5)","(41.0, 70.0, 66.57142857142857)"
08-01-2023 16:10:20.644361,"(6.5, 8.6, 8.415384615384616)","(10.0, 99999, 99990)","(5.0, 8.6, 8.257142857142856)","(7.0, 9.0, 8.867065868263474)","(14.0, 19.0, 18.25)","(18.0, 23.0, 21.0)","(14.0, 18.0, 17.75)","(51.0, 120.0, 93.33333333333333)","(3.7, 4.1, 3.9698529411764705)","(20.0, 32.0, 29.6)","(7.0, 8.8, 8.5)","(41.0, 70.0, 66.57142857142857)"
08-01-2023 16:10:22.162395,"(6.5, 8.6, 8.391304347826086)","(10.0, 99999, 99990)","(5.0, 8.6, 8.257142857142856)","(7.0, 9.0, 8.833082706766918)","(14.0, 19.0, 18.25)","(18.0, 23.0, 21.0)","(14.0, 18.0, 17.75)","(51.0, 120.0, 93.33333333333333)","(3.7, 4.1, 3.979347826086957)","(20.0, 32.0, 29.6)","(7.0, 8.8, 8.5)","(41.0, 70.0, 67.0909090909091)"
08-01-2023 16:10:23.674487,"(6.5, 8.6, 8.182608695652174)","(10.0, 99999, 99990)","(5.0, 8.6, 8.257142857142856)","(7.0, 9.0, 8.833082706766918)","(14.0, 19.0, 18.25)","(18.0, 23.0, 21.0)","(14.0, 18.0, 17.75)","(51.0, 120.0, 80.0)","(3.7, 4.1, 4.013145539906104)","(20.0, 32.0, 29.6)","(7.0, 8.8, 8.5)","(41.0, 70.0, 67.0909090909091)"
08-01-2023 16:10:25.162647,"(6.5, 8.4, 8.182608695652174)","(10.0, 99999, 99990)","(5.0, 8.6, 8.257142857142856)","(7.0, 9.0, 8.833082706766918)","(14.0, 19.0, 18.727272727272727)","(18.0, 23.0, 21.0)","(14.0, 18.0, 17.75)","(51.0, 120.0, 108.18181818181819)","(3.7, 4.1, 4.013145539906104)","(20.0, 32.0, 29.6)","(7.0, 8.8, 8.64)","(41.0, 70.0, 67.0909090909091)"
08-01-2023 16:10:26.626026,"(6.5, 8.6, 8.08235294117647)","(10.0, 99999, 99990)","(5.0, 8.6, 8.257142857142856)","(7.0, 9.0, 8.824193548387097)","(14.0, 19.0, 18.727272727272727)","(18.0, 23.0, 21.5)","(14.0, 18.0, 17.75)","(51.0, 120.0, 108.18181818181819)","(3.7, 4.1, 3.8120481927710843)","(20.0, 32.0, 29.6)","(7.0, 8.8, 8.925)","(41.0, 70.0, 67.0909090909091)"
08-01-2023 16:10:28.093052,"(6.5, 8.6, 8.211764705882352)","(10.0, 99999, 99990)","(5.0, 8.6, 8.45)","(7.0, 9.0, 8.690780141843971)","(14.0, 19.0, 18.727272727272727)","(18.0, 23.0, 21.5)","(14.0, 18.0, 17.8)","(51.0, 120.0, 108.18181818181819)","(3.7, 3.9, 3.801793721973094)","(20.0, 32.0, 29.6)","(7.0, 9.8, 9.022222222222222)","(41.0, 70.0, 67.0909090909091)"
08-01-2023 16:10:29.555977,"(6.5, 8.6, 8.05)","(10.0, 99999, 99990)","(5.0, 8.6, 8.45)","(7.0, 9.0, 8.825600000000001)","(14.0, 19.0, 18.727272727272727)","(18.0, 23.0, 21.5)","(14.0, 18.0, 17.8)","(51.0, 120.0, 108.18181818181819)","(3.7, 3.9, 3.764615384615385)","(20.0, 32.0, 29.6)","(7.0, 9.8, 9.184615384615384)","(41.0, 70.0, 67.0909090909091)"
08-01-2023 16:10:30.975253,"(6.5, 8.6, 8.05)","(10.0, 99999, 99990)","(5.0, 8.6, 8.45)","(7.0, 9.0, 8.825600000000001)","(14.0, 19.0, 18.727272727272727)","(18.0, 23.0, 21.5)","(14.0, 18.0, 17.8)","(51.0, 120.0, 108.18181818181819)","(3.7, 3.85, 3.7188524590163934)","(20.0, 32.0, 29.6)","(7.0, 9.8, 9.184615384615384)","(41.0, 70.0, 67.0909090909091)"
08-01-2023 16:10:32.395547,"(6.5, 8.6, 8.05)","(10.0, 99999, 99990)","(5.0, 8.6, 8.45)","(7.0, 9.0, 8.825600000000001)","(14.0, 19.0, 19.333333333333332)","(18.0, 23.0, 21.0)","(14.0, 18.0, 17.8)","(51.0, 120.0, 84.0)","(3.7, 3.8, 3.743333333333333)","(20.0, 32.0, 29.6)","(7.0, 9.8, 9.184615384615384)","(41.0, 70.0, 60.0)"
08-01-2023 16:10:33.834399,"(6.5, 8.6, 8.05)","(10.0, 99999, 99990)","(5.0, 8.6, 8.45)","(7.0, 9.0, 8.825600000000001)","(14.0, 21.0, 19.333333333333332)","(18.0, 22.0, 21.0)","(14.0, 18.0, 17.8)","(51.0, 120.0, 102.85714285714286)","(3.7, 3.8, 3.743333333333333)","(20.0, 32.0, 29.6)","(7.0, 9.8, 9.45217391304348)","(41.0, 70.0, 60.0)"
08-01-2023 16:10:35.231453,"(6.5, 8.6, 8.05)","(10.0, 99999, 99990)","(5.0, 8.6, 8.45)","(7.0, 9.0, 8.825600000000001)","(14.0, 21.0, 19.125)","(18.0, 22.0, 21.0)","(14.0, 18.0, 17.8)","(51.0, 110.0, 102.85714285714286)","(3.7, 3.8, 3.743333333333333)","(20.0, 32.0, 29.6)","(7.0, 9.8, 9.45217391304348)","(41.0, 70.0, 60.0)"
08-01-2023 16:10:36.731239,"(6.5, 8.6, 8.05)","(10.0, 99999, 99990)","(5.0, 8.6, 8.2)","(7.0, 9.0, 8.825600000000001)","(14.0, 21.0, 19.125)","(18.0, 22.0, 21.0)","(14.0, 18.0, 17.8)","(51.0, 110.0, 102.85714285714286)","(3.7, 3.8, 3.743333333333333)","(20.0, 32.0, 29.6)","(7.0, 9.8, 9.45217391304348)","(41.0, 70.0, 60.0)"
08-01-2023 16:10:38.181682,"(6.5, 8.6, 8.05)","(10.0, 99999, 99990)","(5.0, 8.6, 8.2)","(7.0, 9.0, 8.825600000000001)","(14.0, 21.0, 19.125)","(18.0, 22.0, 21.0)","(14.0, 18.0, 17.8)","(51.0, 110.0, 102.85714285714286)","(3.7, 3.8, 3.743333333333333)","(20.0, 32.0, 29.6)","(7.0, 9.8, 9.45217391304348)","(41.0, 70.0, 60.0)"
08-01-2023 16:10:39.681683,"(6.5, 8.6, 8.05)","(10.0, 99999, 99990)","(5.0, 8.6, 8.2)","(7.0, 9.0, 8.825600000000001)","(14.0, 21.0, 19.125)","(18.0, 22.0, 20.25)","(14.0, 18.0, 17.8)","(51.0, 110.0, 95.0)","(3.7, 3.8, 3.743333333333333)","(20.0, 32.0, 27.8)","(7.0, 9.8, 8.8)","(41.0, 70.0, 60.0)"
08-01-2023 16:10:41.174488,"(6.5, 8.6, 8.05)","(10.0, 99999, 99990)","(5.0, 8.6, 8.2)","(7.0, 9.0, 8.671186440677968)","(14.0, 21.0, 19.125)","(18.0, 22.0, 20.3)","(14.0, 18.0, 17.8)","(51.0, 110.0, 95.0)","(3.7, 3.8, 3.6756097560975607)","(20.0, 32.0, 27.8)","(7.0, 9.8, 8.8)","(41.0, 70.0, 60.0)"
08-01-2023 16:10:42.622416,"(7.0, 8.6, 8.05)","(10.0, 99999, 99990)","(5.0, 8.6, 8.2)","(7.5, 8.8, 8.671186440677968)","(14.0, 21.0, 19.846153846153847)","(17.0, 23.0, 20.3)","(14.0, 18.0, 17.8)","(51.0, 110.0, 95.0)","(3.6, 3.8, 3.6756097560975607)","(20.0, 32.0, 28.5)","(7.0, 9.8, 9.294736842105264)","(41.0, 70.0, 60.0)"
08-01-2023 16:10:44.109945,"(7.0, 8.6, 8.05)","(10.0, 99999, 99990)","(5.0, 8.6, 8.2)","(7.5, 8.8, 8.671186440677968)","(14.0, 21.0, 19.846153846153847)","(17.0, 23.0, 20.3)","(14.0, 18.0, 17.8)","(51.0, 110.0, 95.0)","(3.6, 3.8, 3.6756097560975607)","(20.0, 32.0, 28.5)","(7.0, 9.8, 9.294736842105264)","(41.0, 70.0, 60.0)"
08-01-2023 16:10:45.675597,"(7.0, 8.6, 8.05)","(10.0, 99999, 99990)","(5.0, 8.6, 8.493333333333332)","(7.5, 8.8, 8.671186440677968)","(14.0, 21.0, 17.363636363636363)","(17.0, 23.0, 21.26923076923077)","(14.0, 18.0, 17.8)","(51.0, 110.0, 102.5)","(3.6, 3.8, 3.6756097560975607)","(20.0, 32.0, 30.727272727272727)","(7.0, 9.8, 9.294736842105264)","(41.0, 70.0, 60.0)"
08-01-2023 16:10:47.137127,"(7.0, 8.6, 8.05)","(10.0, 99999, 99990)","(5.0, 8.6, 8.505882352941176)","(7.5, 8.8, 8.671186440677968)","(14.0, 21.0, 17.363636363636363)","(17.0, 23.0, 21.5)","(14.0, 18.0, 17.8)","(51.0, 110.0, 97.14285714285714)","(3.6, 3.8, 3.6756097560975607)","(20.0, 32.0, 30.727272727272727)","(7.0, 9.8, 9.24)","(41.0, 70.0, 60.0)"
08-01-2023 16:10:48.619857,"(7.0, 8.6, 8.05)","(10.0, 99999, 99990)","(5.0, 8.6, 8.505882352941176)","(7.5, 8.8, 8.671186440677968)","(14.0, 21.0, 17.363636363636363)","(17.0, 23.0, 21.5)","(14.0, 18.0, 17.8)","(51.0, 110.0, 97.14285714285714)","(3.6, 3.8, 3.743333333333333)","(20.0, 32.0, 30.727272727272727)","(7.0, 9.8, 9.24)","(41.0, 70.0, 60.0)"
08-01-2023 16:10:50.093745,"(7.0, 8.6, 8.05)","(10.0, 99999, 99990)","(5.0, 8.6, 8.505882352941176)","(7.5, 8.8, 8.671186440677968)","(14.0, 21.0, 17.363636363636363)","(17.0, 23.0, 21.5)","(14.0, 18.0, 17.8)","(51.0, 110.0, 97.14285714285714)","(3.6, 3.8, 3.743333333333333)","(20.0, 32.0, 29.0)","(7.0, 9.8, 9.24)","(41.0, 70.0, 60.0)"
08-01-2023 16:10:51.573171,"(7.0, 8.6, 8.05)","(10.0, 99999, 99990)","(5.0, 8.6, 8.257142857142856)","(7.5, 8.8, 8.747826086956522)","(14.0, 21.0, 17.0)","(17.0, 23.0, 21.714285714285715)","(14.0, 18.0, 17.8)","(51.0, 110.0, 102.5)","(3.6, 3.8, 3.575)","(20.0, 32.0, 25.5)","(7.0, 9.8, 9.305882352941177)","(41.0, 70.0, 60.0)"
08-01-2023 16:10:53.098629,"(7.0, 8.6, 8.05)","(10.0, 99999, 99990)","(5.0, 8.6, 8.257142857142856)","(7.5, 8.8, 8.747826086956522)","(14.0, 19.5, 15.61111111111111)","(17.0, 23.0, 21.714285714285715)","(14.0, 18.0, 17.8)","(51.0, 110.0, 97.14285714285714)","(3.6, 3.7, 3.55)","(20.0, 30.0, 25.5)","(7.0, 9.8, 9.305882352941177)","(41.0, 70.0, 60.0)"
08-01-2023 16:10:54.618576,"(7.0, 8.6, 8.114285714285714)","(10.0, 99999, 99990)","(5.0, 8.6, 8.44)","(7.5, 8.8, 8.78857142857143)","(14.0, 19.5, 17.458333333333332)","(17.0, 23.0, 21.25)","(14.0, 18.0, 17.8)","(51.0, 110.0, 98.75)","(3.6, 3.7, 3.533333333333333)","(20.0, 30.0, 29.5)","(7.0, 9.8, 9.24)","(41.0, 70.0, 60.0)"
08-01-2023 16:10:56.156796,"(7.0, 8.8, 8.114285714285714)","(10.0, 99999, 99990)","(5.0, 8.6, 8.133333333333333)","(7.5, 8.8, 8.847524752475248)","(14.0, 19.5, 19.166666666666668)","(17.0, 24.0, 22.9)","(14.0, 18.0, 17.8)","(51.0, 110.0, 98.75)","(3.6, 3.7, 3.533333333333333)","(20.0, 30.0, 29.5)","(7.0, 9.8, 9.5)","(41.0, 70.0, 60.0)"
08-01-2023 16:10:57.609073,"(7.0, 8.8, 8.114285714285714)","(10.0, 99999, 99990)","(5.0, 8.4, 8.133333333333333)","(7.5, 9.0, 8.719999999999999)","(14.0, 19.5, 19.166666666666668)","(17.0, 24.0, 22.9)","(14.0, 18.0, 17.8)","(51.0, 110.0, 98.75)","(3.6, 3.7, 3.4921052631578946)","(20.0, 30.0, 29.5)","(7.0, 9.8, 9.2)","(41.0, 70.0, 60.0)"
08-01-2023 16:10:59.111097,"(7.0, 8.8, 8.114285714285714)","(10.0, 99999, 99990)","(5.0, 8.4, 8.133333333333333)","(7.5, 9.0, 8.719999999999999)","(14.0, 19.5, 19.166666666666668)","(17.0, 24.0, 22.9)","(14.0, 18.0, 17.8)","(51.0, 110.0, 98.75)","(3.6, 3.65, 3.4921052631578946)","(20.0, 30.0, 29.5)","(7.0, 9.6, 9.2)","(41.0, 70.0, 60.0)"
08-01-2023 16:11:00.609932,"(7.0, 8.8, 8.114285714285714)","(10.0, 99999, 99990)","(5.0, 8.4, 8.133333333333333)","(7.5, 9.0, 8.719999999999999)","(14.0, 19.5, 19.166666666666668)","(17.0, 24.0, 24.5)","(14.0, 18.0, 17.8)","(51.0, 110.0, 98.75)","(3.6, 3.65, 3.4921052631578946)","(20.0, 30.0, 29.5)","(7.0, 9.6, 9.2)","(41.0, 70.0, 60.0)"
08-01-2023 16:11:02.452210,"(7.0, 8.8, 8.114285714285714)","(10.0, 99999, 99990)","(5.0, 8.4, 8.133333333333333)","(7.5, 9.0, 8.709999999999999)","(14.0, 19.5, 19.166666666666668)","(17.0, 26.0, 21.8)","(14.0, 18.0, 17.8)","(51.0, 110.0, 98.75)","(3.5, 3.65, 3.4875)","(20.0, 30.0, 29.5)","(7.5, 9.6, 9.2)","(41.0, 70.0, 60.0)"
08-01-2023 16:11:04.134816,"(7.0, 8.8, 8.114285714285714)","(10.0, 99999, 99990)","(5.0, 8.4, 8.133333333333333)","(7.5, 9.0, 8.709999999999999)","(14.0, 19.5, 19.166666666666668)","(17.0, 26.0, 22.0)","(14.0, 18.0, 17.8)","(51.0, 110.0, 98.75)","(3.5, 3.65, 3.4875)","(20.0, 30.0, 28.666666666666668)","(7.5, 9.6, 9.2)","(41.0, 70.0, 60.0)"
08-01-2023 16:11:05.788153,"(7.0, 8.8, 8.114285714285714)","(10.0, 99999, 99990)","(5.0, 8.4, 8.3)","(7.5, 9.0, 8.709999999999999)","(14.0, 19.5, 19.166666666666668)","(17.0, 25.0, 22.0)","(14.0, 18.0, 17.8)","(51.0, 110.0, 98.75)","(3.5, 3.65, 3.4823529411764707)","(20.0, 30.0, 28.666666666666668)","(7.5, 9.6, 9.2)","(41.0, 70.0, 60.0)"
08-01-2023 16:11:07.432398,"(7.0, 8.8, 8.114285714285714)","(10.0, 99999, 99990)","(5.0, 8.6, 8.615384615384617)","(7.5, 9.0, 8.865040650406504)","(14.0, 19.5, 19.166666666666668)","(17.0, 25.0, 23.684210526315788)","(14.0, 18.0, 17.8)","(51.0, 110.0, 98.75)","(3.5, 3.6, 3.4187499999999997)","(20.0, 30.0, 29.714285714285715)","(7.5, 9.6, 8.845)","(41.0, 70.0, 68.16666666666666)"
08-01-2023 16:11:09.029362,"(7.0, 8.8, 8.5)","(10.0, 99999, 99990)","(5.0, 8.8, 7.9818181818181815)","(7.5, 9.0, 8.89090909090909)","(14.0, 19.5, 19.325)","(17.0, 24.0, 23.833333333333332)","(14.0, 18.0, 17.6)","(51.0, 110.0, 90.0)","(3.5, 3.55, 3.415909090909091)","(20.0, 30.0, 29.714285714285715)","(7.5, 9.4, 8.845)","(41.0, 70.0, 72.75)"
08-01-2023 16:11:10.581389,"(7.0, 9.0, 8.666666666666666)","(10.0, 99999, 99990)","(5.0, 8.8, 7.566666666666667)","(7.5, 9.0, 8.9)","(14.0, 19.5, 19.325)","(17.0, 24.0, 23.833333333333332)","(14.0, 18.5, 17.6)","(51.0, 110.0, 90.0)","(3.5, 3.55, 3.4716981132075473)","(20.0, 30.0, 31.0)","(7.5, 9.4, 8.8375)","(41.0, 75.0, 72.75)"
08-01-2023 16:11:12.227033,"(7.0, 9.0, 8.636363636363637)","(10.0, 99999, 99990)","(5.0, 8.4, 8.166666666666666)","(7.5, 9.0, 8.9)","(14.0, 19.5, 19.325)","(17.0, 24.0, 23.833333333333332)","(14.0, 18.5, 17.6)","(51.0, 110.0, 98.57142857142857)","(3.5, 3.5, 3.4716981132075473)","(20.0, 32.0, 31.0)","(7.5, 9.4, 8.8375)","(41.0, 75.0, 72.75)"
