,Pierre Bale,Zipping Bronte,War Time Novelty,Acclaimed,Stella Girl,Blazing Arnie,Audenzia,Pandorica
10-01-2023 15:42:22.352090,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.0)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 58.0)","(11.0, 32.0, 26.0)","(26.0, 260.0, 134.53846153846155)"
10-01-2023 15:42:23.642542,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.0)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 58.0)","(11.0, 32.0, 26.0)","(26.0, 260.0, 134.53846153846155)"
10-01-2023 15:42:25.036626,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.0)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 58.0)","(11.0, 32.0, 26.0)","(26.0, 260.0, 134.53846153846155)"
10-01-2023 15:42:26.300392,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.0)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 58.0)","(11.0, 32.0, 26.0)","(26.0, 260.0, 134.53846153846155)"
10-01-2023 15:42:27.608999,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.0)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 58.0)","(11.0, 32.0, 26.0)","(26.0, 260.0, 134.53846153846155)"
10-01-2023 15:42:29.120867,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.0)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 58.0)","(11.0, 32.0, 26.0)","(26.0, 260.0, 134.53846153846155)"
10-01-2023 15:42:30.600560,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.0)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 58.0)","(11.0, 32.0, 26.0)","(26.0, 260.0, 134.53846153846155)"
10-01-2023 15:42:32.014203,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.0)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 58.0)","(11.0, 32.0, 26.0)","(26.0, 260.0, 124.08333333333334)"
10-01-2023 15:42:33.318089,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.0)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 58.0)","(11.0, 32.0, 26.0)","(26.0, 260.0, 124.08333333333334)"
10-01-2023 15:42:34.506637,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.0)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 55.45454545454545)","(11.0, 32.0, 26.0)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:42:35.719666,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.0)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 55.45454545454545)","(11.0, 32.0, 25.25)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:42:36.906779,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.0)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 55.45454545454545)","(11.0, 32.0, 25.25)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:42:38.159701,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.0)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 55.45454545454545)","(11.0, 32.0, 25.25)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:42:39.354895,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.0)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 47.6)","(11.0, 32.0, 25.5)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:42:40.546139,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.0)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 47.6)","(11.0, 32.0, 25.5)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:42:41.792549,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.0)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 47.6)","(11.0, 32.0, 25.5)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:42:43.048749,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.0)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 47.6)","(11.0, 32.0, 25.5)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:42:44.308765,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.0)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 47.6)","(11.0, 32.0, 25.5)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:42:45.550798,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.0)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 47.6)","(11.0, 32.0, 25.5)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:42:46.826452,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.0)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 47.6)","(11.0, 32.0, 25.5)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:42:48.133849,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.0)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 47.6)","(11.0, 32.0, 25.5)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:42:49.420046,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.12)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 47.6)","(11.0, 32.0, 25.5)","(26.0, 260.0, 124.08333333333334)"
10-01-2023 15:42:50.748457,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.12)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 59.75)","(11.0, 32.0, 25.5)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:42:52.017433,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.12)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 50.54545454545455)","(11.0, 32.0, 25.5)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:42:53.225389,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 6.925000000000001)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 50.54545454545455)","(11.0, 32.0, 25.5)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:42:54.412055,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 6.8)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 50.54545454545455)","(11.0, 32.0, 25.5)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:42:55.688814,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 6.8)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 50.54545454545455)","(11.0, 32.0, 26.0)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:42:56.966246,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 6.925000000000001)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 50.54545454545455)","(11.0, 32.0, 23.0)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:42:58.274901,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 6.925000000000001)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 50.54545454545455)","(11.0, 32.0, 23.0)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:42:59.546766,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 6.925000000000001)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 50.54545454545455)","(11.0, 32.0, 23.0)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:00.797452,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 6.925000000000001)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 61.25)","(11.0, 32.0, 23.0)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:02.004224,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 6.925000000000001)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 61.25)","(11.0, 32.0, 26.0)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:03.217726,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 6.925000000000001)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 61.25)","(11.0, 32.0, 26.0)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:04.439415,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 6.925000000000001)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 61.25)","(11.0, 32.0, 26.0)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:05.689219,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 6.925000000000001)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 50.54545454545455)","(11.0, 32.0, 26.0)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:06.900264,"(2.4, 2.62, 2.5033333333333334)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 6.925000000000001)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 50.54545454545455)","(11.0, 32.0, 26.0)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:08.144943,"(2.4, 2.62, 2.5033333333333334)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 6.925000000000001)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 50.54545454545455)","(11.0, 32.0, 26.0)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:09.348142,"(2.4, 2.62, 2.5033333333333334)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 6.925000000000001)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 50.54545454545455)","(11.0, 32.0, 26.0)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:10.555058,"(2.4, 2.62, 2.5033333333333334)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 6.925000000000001)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 50.54545454545455)","(11.0, 32.0, 26.0)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:11.795675,"(2.4, 2.62, 2.5033333333333334)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 6.925000000000001)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 61.25)","(11.0, 32.0, 26.0)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:13.169010,"(2.4, 2.62, 2.5033333333333334)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 6.925000000000001)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 26.0)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:14.419704,"(2.4, 2.62, 2.5033333333333334)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 6.925000000000001)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 26.0)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:15.605780,"(2.4, 2.62, 2.4033333333333333)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 6.925000000000001)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 24.666666666666668)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:16.928453,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 6.925000000000001)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 24.666666666666668)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:18.296178,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 6.925000000000001)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 24.666666666666668)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:19.633255,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 6.925000000000001)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 24.666666666666668)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:20.913634,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 6.925000000000001)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 24.666666666666668)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:22.162693,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 54.8)","(11.0, 32.0, 25.25)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:23.603973,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 6.914285714285715)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 25.25)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:24.847201,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 25.25)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:26.113181,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 25.25)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:27.351515,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 25.25)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:28.589723,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 25.25)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:29.873709,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 21.625)","(18.0, 70.0, 43.06666666666666)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 25.25)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:31.074930,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 21.625)","(18.0, 70.0, 44.75)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 25.25)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:32.212885,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 21.625)","(18.0, 70.0, 44.75)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 25.25)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:33.318099,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 21.625)","(18.0, 70.0, 44.75)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 25.25)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:34.543191,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 21.625)","(18.0, 70.0, 44.75)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 25.25)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:35.752723,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 21.625)","(18.0, 70.0, 44.75)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 26.666666666666668)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:36.962382,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 21.625)","(18.0, 70.0, 44.75)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 26.666666666666668)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:37.995992,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 21.625)","(18.0, 70.0, 44.75)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 26.666666666666668)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:39.101190,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 21.625)","(18.0, 70.0, 44.75)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 26.666666666666668)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:40.248413,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 21.625)","(18.0, 70.0, 44.75)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 26.666666666666668)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:41.542725,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 18.0)","(18.0, 70.0, 26.444444444444443)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 25.5)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:42.803780,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 18.0)","(18.0, 70.0, 26.444444444444443)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 25.5)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:43.940839,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 18.0)","(18.0, 70.0, 26.444444444444443)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 25.5)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:45.209653,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 18.0)","(18.0, 70.0, 26.444444444444443)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 25.5)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:46.419986,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 18.0)","(18.0, 70.0, 26.444444444444443)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 25.5)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:47.941176,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 18.0)","(18.0, 70.0, 26.444444444444443)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 25.5)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:49.302329,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 18.0)","(18.0, 70.0, 26.444444444444443)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 25.5)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:50.851769,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 18.0)","(18.0, 70.0, 26.444444444444443)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 25.5)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:52.172797,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 18.0)","(18.0, 70.0, 26.444444444444443)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 25.5)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:53.485645,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 18.0)","(18.0, 70.0, 26.444444444444443)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 25.5)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:54.737348,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 18.0)","(18.0, 70.0, 26.444444444444443)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 26.0)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:56.002681,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 18.0)","(18.0, 70.0, 26.444444444444443)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 26.0)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:57.288074,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 18.0)","(18.0, 70.0, 26.444444444444443)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 26.0)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:58.528235,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 18.0)","(18.0, 70.0, 26.444444444444443)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 26.0)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:43:59.698280,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 18.0)","(18.0, 70.0, 26.444444444444443)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 26.0)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:44:00.937047,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 18.0)","(18.0, 70.0, 26.444444444444443)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 26.0)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:44:02.161129,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 18.0)","(18.0, 70.0, 26.444444444444443)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 24.5)","(26.0, 260.0, 124.08333333333334)"
10-01-2023 15:44:03.363241,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 18.0)","(18.0, 70.0, 26.444444444444443)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 24.5)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:44:04.575389,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 18.0)","(18.0, 70.0, 26.444444444444443)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 24.5)","(26.0, 260.0, 116.61538461538461)"
10-01-2023 15:44:06.027780,"(2.4, 2.6, 2.3899999999999997)","(2.45, 3.45, 3.212857142857143)","(6.5, 10.0, 7.15)","(11.0, 23.0, 18.0)","(18.0, 70.0, 26.444444444444443)","(20.0, 170.0, 52.18181818181819)","(11.0, 32.0, 24.5)","(26.0, 260.0, 116.61538461538461)"
