,The Inside Scoop,Happy Dayz,Zac Your Nobody,Endoftheroad,Bealawyer,Im Drinkindoubles,Yankeedelight Nz,Nomorecheeseplease,Tiger Toast,Cherry On The Cake,Luke Attack
383,"[datetime.datetime(2022, 11, 28, 17, 10, 0, 841175), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 10, 0, 841175), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 10, 0, 841175), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 10, 0, 841175), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 0, 841175), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 10, 0, 841175), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 10, 0, 841175), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 10, 0, 841175), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 10, 0, 841175), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 0, 841175), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 10, 0, 841175), 2.0, 2.54]"
384,"[datetime.datetime(2022, 11, 28, 17, 10, 2, 137334), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 10, 2, 137334), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 10, 2, 137334), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 10, 2, 137334), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 2, 137334), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 10, 2, 137334), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 10, 2, 137334), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 10, 2, 137334), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 17, 10, 2, 137334), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 2, 137334), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 10, 2, 137334), 2.0, 2.54]"
385,"[datetime.datetime(2022, 11, 28, 17, 10, 3, 424892), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 10, 3, 424892), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 10, 3, 424892), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 10, 3, 424892), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 3, 424892), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 17, 10, 3, 424892), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 10, 3, 424892), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 10, 3, 424892), 61.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 10, 3, 424892), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 3, 424892), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 10, 3, 424892), 2.0, 2.52]"
386,"[datetime.datetime(2022, 11, 28, 17, 10, 4, 701596), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 10, 4, 701596), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 10, 4, 701596), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 10, 4, 701596), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 4, 701596), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 10, 4, 701596), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 10, 4, 701596), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 10, 4, 701596), 61.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 10, 4, 701596), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 4, 701596), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 10, 4, 701596), 2.0, 2.56]"
387,"[datetime.datetime(2022, 11, 28, 17, 10, 6, 32929), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 10, 6, 32929), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 10, 6, 32929), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 10, 6, 32929), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 6, 32929), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 10, 6, 32929), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 10, 6, 32929), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 10, 6, 32929), 61.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 10, 6, 32929), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 6, 32929), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 10, 6, 32929), 2.0, 2.56]"
388,"[datetime.datetime(2022, 11, 28, 17, 10, 7, 333520), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 10, 7, 333520), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 10, 7, 333520), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 10, 7, 333520), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 7, 333520), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 10, 7, 333520), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 10, 7, 333520), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 10, 7, 333520), 61.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 10, 7, 333520), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 7, 333520), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 10, 7, 333520), 2.0, 2.56]"
389,"[datetime.datetime(2022, 11, 28, 17, 10, 8, 642896), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 10, 8, 642896), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 10, 8, 642896), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 10, 8, 642896), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 8, 642896), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 10, 8, 642896), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 10, 8, 642896), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 10, 8, 642896), 61.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 10, 8, 642896), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 8, 642896), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 10, 8, 642896), 2.0, 2.56]"
390,"[datetime.datetime(2022, 11, 28, 17, 10, 9, 960060), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 10, 9, 960060), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 10, 9, 960060), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 10, 9, 960060), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 9, 960060), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 10, 9, 960060), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 10, 9, 960060), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 10, 9, 960060), 61.0, 110.0]","[datetime.datetime(2022, 11, 28, 17, 10, 9, 960060), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 9, 960060), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 10, 9, 960060), 2.0, 2.56]"
391,"[datetime.datetime(2022, 11, 28, 17, 10, 11, 271394), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 10, 11, 271394), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 10, 11, 271394), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 10, 11, 271394), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 11, 271394), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 10, 11, 271394), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 10, 11, 271394), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 10, 11, 271394), 61.0, 100.0]","[datetime.datetime(2022, 11, 28, 17, 10, 11, 271394), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 11, 271394), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 10, 11, 271394), 2.0, 2.56]"
392,"[datetime.datetime(2022, 11, 28, 17, 10, 12, 573487), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 10, 12, 573487), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 10, 12, 573487), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 10, 12, 573487), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 12, 573487), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 10, 12, 573487), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 10, 12, 573487), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 10, 12, 573487), 61.0, 100.0]","[datetime.datetime(2022, 11, 28, 17, 10, 12, 573487), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 12, 573487), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 10, 12, 573487), 2.0, 2.56]"
393,"[datetime.datetime(2022, 11, 28, 17, 10, 13, 891187), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 10, 13, 891187), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 10, 13, 891187), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 10, 13, 891187), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 13, 891187), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 10, 13, 891187), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 10, 13, 891187), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 10, 13, 891187), 61.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 10, 13, 891187), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 13, 891187), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 10, 13, 891187), 2.0, 2.56]"
394,"[datetime.datetime(2022, 11, 28, 17, 10, 15, 187997), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 10, 15, 187997), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 10, 15, 187997), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 10, 15, 187997), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 15, 187997), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 10, 15, 187997), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 10, 15, 187997), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 10, 15, 187997), 61.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 10, 15, 187997), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 15, 187997), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 10, 15, 187997), 2.0, 2.56]"
395,"[datetime.datetime(2022, 11, 28, 17, 10, 16, 472904), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 10, 16, 472904), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 10, 16, 472904), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 10, 16, 472904), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 16, 472904), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 10, 16, 472904), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 10, 16, 472904), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 10, 16, 472904), 61.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 10, 16, 472904), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 16, 472904), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 10, 16, 472904), 2.0, 2.56]"
396,"[datetime.datetime(2022, 11, 28, 17, 10, 17, 768117), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 10, 17, 768117), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 10, 17, 768117), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 10, 17, 768117), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 17, 768117), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 10, 17, 768117), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 10, 17, 768117), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 10, 17, 768117), 61.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 10, 17, 768117), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 17, 768117), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 10, 17, 768117), 2.0, 2.56]"
397,"[datetime.datetime(2022, 11, 28, 17, 10, 19, 57878), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 10, 19, 57878), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 10, 19, 57878), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 10, 19, 57878), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 19, 57878), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 10, 19, 57878), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 10, 19, 57878), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 10, 19, 57878), 61.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 10, 19, 57878), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 19, 57878), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 10, 19, 57878), 2.0, 2.56]"
398,"[datetime.datetime(2022, 11, 28, 17, 10, 20, 340771), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 10, 20, 340771), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 10, 20, 340771), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 10, 20, 340771), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 20, 340771), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 10, 20, 340771), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 10, 20, 340771), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 10, 20, 340771), 61.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 10, 20, 340771), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 20, 340771), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 10, 20, 340771), 2.0, 2.56]"
399,"[datetime.datetime(2022, 11, 28, 17, 10, 21, 633366), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 10, 21, 633366), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 10, 21, 633366), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 10, 21, 633366), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 21, 633366), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 10, 21, 633366), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 10, 21, 633366), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 10, 21, 633366), 61.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 10, 21, 633366), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 21, 633366), 7.0, 9.2]","[datetime.datetime(2022, 11, 28, 17, 10, 21, 633366), 2.0, 2.56]"
400,"[datetime.datetime(2022, 11, 28, 17, 10, 22, 929726), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 10, 22, 929726), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 10, 22, 929726), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 10, 22, 929726), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 22, 929726), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 10, 22, 929726), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 10, 22, 929726), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 10, 22, 929726), 61.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 10, 22, 929726), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 22, 929726), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 17, 10, 22, 929726), 2.0, 2.56]"
401,"[datetime.datetime(2022, 11, 28, 17, 10, 24, 252517), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 10, 24, 252517), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 10, 24, 252517), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 10, 24, 252517), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 24, 252517), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 10, 24, 252517), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 10, 24, 252517), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 10, 24, 252517), 61.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 10, 24, 252517), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 24, 252517), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 17, 10, 24, 252517), 2.0, 2.56]"
402,"[datetime.datetime(2022, 11, 28, 17, 10, 25, 547722), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 10, 25, 547722), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 10, 25, 547722), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 10, 25, 547722), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 25, 547722), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 10, 25, 547722), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 10, 25, 547722), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 10, 25, 547722), 61.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 10, 25, 547722), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 25, 547722), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 17, 10, 25, 547722), 2.0, 2.56]"
403,"[datetime.datetime(2022, 11, 28, 17, 10, 26, 845394), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 10, 26, 845394), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 10, 26, 845394), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 10, 26, 845394), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 26, 845394), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 10, 26, 845394), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 10, 26, 845394), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 10, 26, 845394), 61.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 10, 26, 845394), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 26, 845394), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 17, 10, 26, 845394), 2.0, 2.56]"
404,"[datetime.datetime(2022, 11, 28, 17, 10, 28, 186490), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 10, 28, 186490), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 10, 28, 186490), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 10, 28, 186490), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 28, 186490), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 10, 28, 186490), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 10, 28, 186490), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 10, 28, 186490), 61.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 10, 28, 186490), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 10, 28, 186490), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 17, 10, 28, 186490), 2.0, 2.56]"
405,"[datetime.datetime(2022, 11, 28, 17, 10, 29, 527436), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 10, 29, 527436), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 10, 29, 527436), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 10, 29, 527436), 61.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 10, 29, 527436), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 10, 29, 527436), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 10, 29, 527436), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 10, 29, 527436), 61.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 10, 29, 527436), 61.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 10, 29, 527436), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 17, 10, 29, 527436), 2.0, 2.56]"
406,"[datetime.datetime(2022, 11, 28, 17, 10, 30, 845253), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 10, 30, 845253), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 10, 30, 845253), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 10, 30, 845253), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 10, 30, 845253), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 10, 30, 845253), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 10, 30, 845253), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 10, 30, 845253), 61.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 10, 30, 845253), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 10, 30, 845253), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 17, 10, 30, 845253), 2.0, 2.56]"
407,"[datetime.datetime(2022, 11, 28, 17, 10, 32, 195441), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 10, 32, 195441), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 10, 32, 195441), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 10, 32, 195441), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 10, 32, 195441), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 10, 32, 195441), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 10, 32, 195441), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 10, 32, 195441), 61.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 10, 32, 195441), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 10, 32, 195441), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 17, 10, 32, 195441), 2.0, 2.56]"
408,"[datetime.datetime(2022, 11, 28, 17, 10, 33, 577504), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 10, 33, 577504), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 10, 33, 577504), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 10, 33, 577504), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 10, 33, 577504), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 10, 33, 577504), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 10, 33, 577504), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 10, 33, 577504), 61.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 10, 33, 577504), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 10, 33, 577504), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 17, 10, 33, 577504), 2.0, 2.56]"
409,"[datetime.datetime(2022, 11, 28, 17, 10, 34, 922565), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 10, 34, 922565), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 10, 34, 922565), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 10, 34, 922565), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 10, 34, 922565), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 10, 34, 922565), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 10, 34, 922565), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 10, 34, 922565), 61.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 10, 34, 922565), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 10, 34, 922565), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 17, 10, 34, 922565), 2.0, 2.56]"
410,"[datetime.datetime(2022, 11, 28, 17, 10, 36, 221219), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 10, 36, 221219), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 10, 36, 221219), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 10, 36, 221219), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 10, 36, 221219), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 10, 36, 221219), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 10, 36, 221219), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 10, 36, 221219), 61.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 10, 36, 221219), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 10, 36, 221219), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 17, 10, 36, 221219), 2.0, 2.56]"
411,"[datetime.datetime(2022, 11, 28, 17, 10, 37, 486004), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 10, 37, 486004), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 10, 37, 486004), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 17, 10, 37, 486004), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 10, 37, 486004), 9.0, 17.5]","[datetime.datetime(2022, 11, 28, 17, 10, 37, 486004), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 10, 37, 486004), 5.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 10, 37, 486004), 61.0, 120.0]","[datetime.datetime(2022, 11, 28, 17, 10, 37, 486004), 61.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 10, 37, 486004), 7.0, 9.4]","[datetime.datetime(2022, 11, 28, 17, 10, 37, 486004), 2.0, 2.56]"
