,Orson Time,Broombrae Blaze,Systems Down,Sleepy Joe,Italian Steal,Genius You
06-01-2023 12:27:07.565877,"(7.0, 17.0, 15.25)","(11.0, 13.5, 12.73076923076923)","(10.0, 13.5, 11.642857142857142)","(5.5, 5.3, 5.494262295081967)","(3.4, 5.1, 4.856249999999999)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:08.642737,"(7.0, 17.0, 15.25)","(11.0, 13.5, 12.73076923076923)","(10.0, 13.5, 11.115384615384615)","(5.5, 5.5, 5.092857142857143)","(3.4, 5.1, 4.856249999999999)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:09.723498,"(7.0, 17.0, 15.25)","(11.0, 13.5, 12.73076923076923)","(10.0, 13.5, 12.722222222222221)","(5.5, 5.2, 5.092857142857143)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:10.690234,"(7.0, 17.0, 15.25)","(11.0, 13.5, 12.73076923076923)","(10.0, 13.0, 12.722222222222221)","(5.5, 5.2, 5.0285714285714285)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:11.702067,"(7.0, 17.0, 15.25)","(11.0, 13.5, 12.73076923076923)","(10.0, 13.0, 11.75)","(5.5, 5.1, 5.023076923076923)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.947857142857143)"
06-01-2023 12:27:12.806837,"(7.0, 17.0, 15.25)","(11.0, 14.0, 13.038461538461538)","(10.0, 13.0, 11.125)","(5.5, 5.1, 5.023076923076923)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:13.792626,"(7.0, 17.0, 15.25)","(11.0, 13.5, 12.73076923076923)","(10.0, 13.0, 11.125)","(5.5, 5.1, 5.023076923076923)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:14.781158,"(7.0, 17.0, 15.25)","(11.0, 13.5, 12.73076923076923)","(10.0, 13.0, 11.125)","(5.5, 5.1, 5.061538461538461)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:16.001785,"(7.0, 17.0, 15.25)","(11.0, 13.5, 12.73076923076923)","(10.0, 13.0, 11.125)","(5.5, 5.1, 4.953333333333333)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:17.245384,"(7.0, 17.0, 15.25)","(11.0, 13.5, 12.73076923076923)","(10.0, 13.0, 11.125)","(5.5, 5.0, 5.2555555555555555)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:18.359435,"(7.0, 17.0, 15.25)","(11.0, 13.5, 12.73076923076923)","(10.0, 13.0, 11.125)","(5.5, 5.3, 5.276470588235294)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:19.506370,"(7.0, 17.0, 15.25)","(11.0, 13.5, 12.73076923076923)","(10.0, 13.0, 11.125)","(5.5, 5.3, 5.276470588235294)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:20.623697,"(7.0, 17.0, 15.25)","(11.0, 14.0, 13.038461538461538)","(10.0, 13.0, 11.125)","(5.5, 5.3, 4.964285714285714)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:21.634514,"(7.0, 17.0, 15.25)","(11.0, 14.0, 13.038461538461538)","(10.0, 13.0, 11.125)","(5.5, 5.0, 4.969230769230769)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:22.629360,"(7.0, 17.0, 15.25)","(11.0, 14.0, 13.038461538461538)","(10.0, 13.0, 11.125)","(5.5, 5.0, 4.969230769230769)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:23.711250,"(7.0, 17.0, 15.25)","(11.0, 14.0, 13.038461538461538)","(10.0, 13.0, 11.125)","(5.5, 5.0, 5.3500000000000005)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:24.765669,"(7.0, 17.0, 15.25)","(11.0, 14.0, 12.61111111111111)","(10.0, 13.0, 11.125)","(5.5, 5.4, 5.3500000000000005)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:25.660908,"(7.0, 17.0, 15.25)","(11.0, 14.0, 12.61111111111111)","(10.0, 13.0, 11.125)","(5.5, 5.4, 5.3500000000000005)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:26.722910,"(7.0, 17.0, 15.25)","(11.0, 14.0, 13.038461538461538)","(10.0, 13.0, 11.125)","(5.5, 5.3, 5.1571428571428575)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:27.892699,"(7.0, 17.0, 15.25)","(11.0, 13.5, 12.73076923076923)","(10.0, 13.0, 11.125)","(5.5, 5.3, 5.1571428571428575)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:28.808289,"(7.0, 17.0, 15.25)","(11.0, 13.5, 12.73076923076923)","(10.0, 13.0, 11.125)","(5.5, 5.3, 5.1571428571428575)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:29.950877,"(7.0, 17.0, 15.25)","(11.0, 13.5, 12.73076923076923)","(10.0, 13.0, 11.125)","(5.5, 5.3, 5.1571428571428575)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:31.046156,"(7.0, 17.0, 15.25)","(11.0, 13.5, 12.73076923076923)","(10.0, 13.0, 11.125)","(5.5, 5.3, 5.1571428571428575)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:32.144922,"(7.0, 17.0, 15.25)","(11.0, 13.5, 12.73076923076923)","(10.0, 13.0, 11.125)","(5.5, 5.3, 5.1571428571428575)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:33.185654,"(7.0, 17.0, 15.25)","(11.0, 13.5, 12.73076923076923)","(10.0, 13.0, 11.125)","(5.5, 5.4, 5.3500000000000005)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:34.168280,"(7.0, 17.0, 15.25)","(11.0, 14.0, 13.038461538461538)","(10.0, 13.0, 11.125)","(5.5, 5.3, 5.204761904761905)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:35.210086,"(7.0, 17.0, 15.25)","(11.0, 14.0, 13.038461538461538)","(10.0, 13.0, 11.125)","(5.5, 5.3, 5.1571428571428575)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:36.315987,"(7.0, 17.0, 15.25)","(11.0, 14.0, 13.038461538461538)","(10.0, 13.0, 11.125)","(5.5, 5.3, 5.1571428571428575)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:37.428060,"(7.0, 17.0, 15.25)","(11.0, 14.0, 12.61111111111111)","(10.0, 13.0, 11.125)","(5.5, 5.3, 5.1571428571428575)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:38.390515,"(7.0, 17.0, 15.25)","(11.0, 14.0, 12.61111111111111)","(10.0, 13.0, 11.125)","(5.5, 5.3, 5.1571428571428575)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:39.451648,"(7.0, 17.0, 15.25)","(11.0, 14.0, 12.61111111111111)","(10.0, 13.0, 11.125)","(5.5, 5.3, 5.1571428571428575)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.947857142857143)"
06-01-2023 12:27:40.434785,"(7.0, 17.0, 15.25)","(11.0, 14.0, 13.038461538461538)","(10.0, 13.0, 11.125)","(5.5, 5.3, 5.1571428571428575)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:41.394999,"(7.0, 17.0, 15.25)","(11.0, 13.5, 12.73076923076923)","(10.0, 13.0, 11.125)","(5.5, 5.3, 5.1571428571428575)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:42.526039,"(7.0, 17.0, 15.25)","(11.0, 13.5, 12.73076923076923)","(10.0, 13.0, 11.125)","(5.5, 5.3, 5.1571428571428575)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:43.664044,"(7.0, 17.0, 15.25)","(11.0, 13.5, 12.73076923076923)","(10.0, 13.0, 11.125)","(5.5, 5.3, 5.1571428571428575)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:44.860646,"(7.0, 17.0, 15.25)","(11.0, 13.5, 12.73076923076923)","(10.0, 13.0, 11.125)","(5.5, 5.3, 5.1571428571428575)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:45.909680,"(7.5, 17.0, 15.25)","(11.0, 13.5, 12.73076923076923)","(10.0, 13.0, 11.125)","(5.0, 5.3, 5.3500000000000005)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:47.188905,"(7.5, 17.0, 15.25)","(11.0, 13.5, 13.038461538461538)","(10.0, 13.0, 11.125)","(5.0, 5.4, 5.133333333333333)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:48.478232,"(7.5, 17.0, 15.25)","(11.0, 14.0, 13.038461538461538)","(10.0, 13.0, 11.125)","(5.0, 5.3, 5.133333333333333)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:49.505108,"(7.5, 17.0, 15.25)","(11.0, 14.0, 13.038461538461538)","(10.0, 13.0, 11.125)","(5.0, 5.3, 5.133333333333333)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:50.385919,"(7.5, 17.0, 15.25)","(11.0, 14.0, 12.409090909090908)","(10.0, 13.0, 11.125)","(5.0, 5.3, 5.133333333333333)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:51.421678,"(7.5, 17.0, 15.25)","(11.0, 14.0, 12.409090909090908)","(10.0, 13.0, 11.125)","(5.0, 5.3, 5.133333333333333)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:52.517842,"(7.5, 17.0, 15.25)","(11.0, 14.0, 12.409090909090908)","(10.0, 13.0, 11.125)","(5.0, 5.3, 5.133333333333333)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:53.504983,"(7.5, 17.0, 15.25)","(11.0, 14.0, 12.409090909090908)","(10.0, 13.0, 11.125)","(5.0, 5.3, 5.133333333333333)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.947857142857143)"
06-01-2023 12:27:54.464806,"(7.5, 17.0, 15.25)","(11.0, 14.0, 12.676470588235293)","(10.0, 13.0, 11.125)","(5.0, 5.3, 5.133333333333333)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:55.515983,"(7.5, 17.0, 15.25)","(11.0, 13.5, 12.73076923076923)","(10.0, 13.0, 11.125)","(5.0, 5.3, 5.133333333333333)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:56.508976,"(7.5, 17.0, 15.25)","(11.0, 13.5, 12.73076923076923)","(10.0, 13.0, 11.125)","(5.0, 5.3, 5.133333333333333)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:57.477479,"(7.5, 17.0, 15.25)","(11.0, 13.5, 12.73076923076923)","(10.0, 13.0, 11.125)","(5.0, 5.3, 5.133333333333333)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:58.506202,"(7.5, 17.0, 15.25)","(11.0, 13.5, 12.73076923076923)","(10.0, 13.0, 11.125)","(5.0, 5.3, 5.133333333333333)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:27:59.591642,"(7.5, 17.0, 15.25)","(11.0, 13.5, 12.73076923076923)","(10.0, 13.0, 11.125)","(5.0, 5.3, 5.32)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:28:00.571652,"(7.5, 17.0, 15.25)","(11.0, 13.5, 12.73076923076923)","(10.0, 13.0, 11.125)","(5.0, 5.4, 5.133333333333333)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.947857142857143)"
06-01-2023 12:28:01.629062,"(7.5, 17.0, 15.25)","(11.0, 14.0, 13.038461538461538)","(10.0, 13.0, 11.125)","(5.0, 5.3, 5.133333333333333)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:28:02.917952,"(7.5, 17.0, 15.25)","(11.0, 13.5, 12.73076923076923)","(10.0, 13.0, 11.125)","(5.0, 5.3, 5.133333333333333)","(3.4, 5.1, 4.406666666666666)","(2.3, 3.25, 2.9607142857142854)"
06-01-2023 12:28:04.153411,"(7.5, 17.0, 15.25)","(11.0, 13.5, 12.794117647058824)","(10.0, 13.0, 10.928571428571429)","(5.0, 5.3, 5.192857142857143)","(3.4, 5.1, 4.671428571428571)","(2.3, 3.25, 3.036842105263158)"
06-01-2023 12:28:05.100356,"(7.5, 17.0, 14.6)","(11.0, 13.5, 12.794117647058824)","(10.0, 13.0, 10.928571428571429)","(5.0, 5.3, 5.192857142857143)","(3.4, 5.1, 4.671428571428571)","(2.3, 3.25, 3.0475)"
06-01-2023 12:28:06.352608,"(7.5, 16.5, 15.441176470588236)","(11.0, 13.5, 12.794117647058824)","(10.0, 12.5, 11.0)","(5.0, 5.3, 5.133333333333333)","(3.4, 5.1, 4.671428571428571)","(2.3, 3.25, 3.0475)"
06-01-2023 12:28:07.642724,"(7.5, 16.5, 14.925)","(11.0, 13.5, 12.794117647058824)","(10.0, 12.5, 11.0)","(5.0, 5.3, 5.133333333333333)","(3.4, 5.1, 4.671428571428571)","(2.3, 3.25, 3.0475)"
06-01-2023 12:28:08.710543,"(7.5, 16.0, 14.476190476190476)","(11.0, 13.5, 13.333333333333334)","(10.0, 12.5, 10.7)","(5.0, 5.3, 5.2375)","(3.4, 5.1, 4.808333333333334)","(2.3, 3.25, 3.035)"
06-01-2023 12:28:09.789576,"(7.5, 16.0, 14.88888888888889)","(11.0, 13.0, 12.53125)","(10.0, 12.5, 11.714285714285714)","(5.0, 5.3, 5.2375)","(3.4, 5.1, 4.816216216216216)","(2.3, 3.25, 3.0817391304347828)"
06-01-2023 12:28:10.910618,"(7.5, 16.0, 14.26086956521739)","(11.0, 13.0, 12.470588235294118)","(10.0, 12.0, 11.714285714285714)","(5.0, 5.3, 5.20625)","(3.4, 5.1, 4.88125)","(2.3, 3.25, 3.08875)"
06-01-2023 12:28:12.052598,"(7.5, 16.0, 15.25)","(11.0, 13.0, 12.470588235294118)","(10.0, 12.0, 11.714285714285714)","(5.0, 5.3, 5.228571428571429)","(3.4, 5.1, 4.88125)","(2.3, 3.25, 3.08875)"
06-01-2023 12:28:13.080411,"(7.5, 16.0, 14.476190476190476)","(11.0, 13.0, 12.470588235294118)","(10.0, 12.0, 11.714285714285714)","(5.0, 5.3, 5.199999999999999)","(3.4, 5.1, 4.88125)","(2.3, 3.25, 3.08875)"
06-01-2023 12:28:14.117379,"(7.5, 16.0, 15.25)","(11.0, 13.0, 12.470588235294118)","(10.0, 12.0, 11.714285714285714)","(5.0, 5.3, 5.233333333333333)","(3.4, 5.1, 4.88125)","(2.3, 3.25, 3.08875)"
06-01-2023 12:28:15.248414,"(7.5, 16.0, 14.6)","(11.0, 13.0, 12.470588235294118)","(10.0, 12.0, 11.714285714285714)","(5.0, 5.3, 5.233333333333333)","(3.4, 5.1, 4.88125)","(2.3, 3.25, 3.045)"
06-01-2023 12:28:16.238543,"(7.5, 16.0, 14.6)","(11.0, 12.5, 12.1875)","(10.0, 12.0, 11.714285714285714)","(5.0, 5.3, 5.233333333333333)","(3.4, 5.1, 4.88125)","(2.3, 3.25, 3.0895652173913044)"
06-01-2023 12:28:17.267212,"(7.5, 16.0, 15.466666666666667)","(11.0, 12.5, 12.1875)","(10.0, 12.0, 11.714285714285714)","(5.0, 5.3, 5.228571428571429)","(3.4, 5.1, 4.88125)","(2.3, 3.25, 3.0895652173913044)"
06-01-2023 12:28:18.329657,"(7.5, 16.0, 14.6)","(11.0, 12.5, 12.1875)","(10.0, 12.0, 11.714285714285714)","(4.6, 5.3, 5.188888888888888)","(3.5, 5.1, 4.88125)","(2.25, 3.25, 3.09625)"
06-01-2023 12:28:19.392640,"(7.5, 16.0, 15.466666666666667)","(11.0, 12.5, 12.1875)","(11.0, 12.0, 11.714285714285714)","(4.6, 5.3, 5.188888888888888)","(3.5, 5.1, 4.88125)","(2.25, 3.25, 3.09625)"
06-01-2023 12:28:20.357470,"(7.5, 16.0, 15.466666666666667)","(11.0, 12.5, 12.1875)","(11.0, 12.0, 11.714285714285714)","(4.6, 5.3, 5.188888888888888)","(3.5, 5.1, 4.88125)","(2.25, 3.25, 3.09625)"
06-01-2023 12:28:21.314122,"(7.5, 16.0, 14.6)","(11.0, 12.5, 12.1875)","(11.0, 12.0, 11.714285714285714)","(4.6, 5.3, 5.318181818181818)","(3.5, 5.1, 4.88125)","(2.25, 3.25, 3.09625)"
06-01-2023 12:28:22.337414,"(7.5, 16.0, 15.466666666666667)","(11.0, 14.5, 13.5625)","(11.0, 12.0, 11.714285714285714)","(4.6, 5.7, 5.4375)","(3.5, 5.1, 4.88125)","(2.25, 3.25, 3.0549999999999997)"
06-01-2023 12:28:23.424248,"(7.5, 16.0, 14.6)","(11.0, 14.0, 13.21875)","(11.0, 12.0, 11.714285714285714)","(4.6, 5.7, 5.318181818181818)","(3.5, 5.1, 4.88125)","(2.25, 3.25, 3.10375)"
06-01-2023 12:28:24.514964,"(7.5, 16.0, 15.68)","(11.0, 14.0, 12.80952380952381)","(11.0, 12.0, 11.714285714285714)","(4.6, 5.7, 5.207692307692308)","(3.5, 5.1, 4.885714285714285)","(2.25, 3.25, 3.10375)"
06-01-2023 12:28:25.542997,"(7.5, 16.0, 14.775)","(11.0, 14.0, 13.193548387096774)","(11.0, 12.0, 11.882352941176471)","(4.6, 5.7, 4.7875000000000005)","(3.5, 5.1, 4.885714285714285)","(2.25, 3.25, 3.10375)"
06-01-2023 12:28:26.488060,"(7.5, 16.0, 15.533333333333333)","(11.0, 14.0, 13.193548387096774)","(11.0, 12.0, 11.882352941176471)","(4.6, 5.4, 4.7875000000000005)","(3.5, 5.1, 4.885714285714285)","(2.25, 3.25, 3.10375)"
06-01-2023 12:28:27.468682,"(7.5, 16.0, 14.775)","(11.0, 14.0, 13.193548387096774)","(11.0, 12.0, 11.882352941176471)","(4.6, 5.4, 5.36875)","(3.5, 5.1, 4.803389830508475)","(2.25, 3.25, 3.10375)"
06-01-2023 12:28:28.435116,"(7.5, 16.0, 15.125)","(11.0, 14.0, 13.193548387096774)","(11.0, 12.0, 11.882352941176471)","(4.6, 5.4, 5.36875)","(3.5, 5.1, 4.803389830508475)","(2.25, 3.25, 3.1289655172413795)"
06-01-2023 12:28:29.474801,"(7.5, 16.0, 15.695652173913043)","(11.0, 14.0, 13.51923076923077)","(11.0, 12.0, 11.882352941176471)","(4.6, 5.3, 5.2)","(3.5, 5.1, 4.803389830508475)","(2.25, 3.25, 3.1052173913043477)"
06-01-2023 12:28:30.623432,"(7.5, 16.0, 15.125)","(11.0, 13.5, 13.115384615384615)","(11.0, 12.0, 11.882352941176471)","(4.6, 5.3, 5.2)","(3.5, 5.1, 4.803389830508475)","(2.25, 3.25, 3.1052173913043477)"
06-01-2023 12:28:31.674006,"(7.5, 16.0, 15.794117647058822)","(11.0, 13.5, 13.115384615384615)","(11.0, 12.0, 11.6)","(4.6, 5.3, 5.05)","(3.5, 5.1, 4.803389830508475)","(2.25, 3.25, 3.1052173913043477)"
06-01-2023 12:28:32.910973,"(7.5, 16.0, 15.794117647058822)","(11.0, 13.5, 13.115384615384615)","(11.0, 12.0, 11.0)","(4.6, 5.3, 5.05)","(3.5, 5.1, 4.803389830508475)","(2.25, 3.25, 3.1052173913043477)"
06-01-2023 12:28:34.043844,"(7.5, 16.0, 15.794117647058822)","(11.0, 13.5, 13.115384615384615)","(11.0, 12.0, 11.0)","(4.6, 5.3, 5.1461538461538465)","(3.5, 5.1, 4.817543859649123)","(2.25, 3.25, 3.1052173913043477)"
06-01-2023 12:28:35.162087,"(7.5, 16.0, 15.87037037037037)","(11.0, 13.5, 13.065217391304348)","(11.0, 12.0, 10.727272727272727)","(4.6, 5.3, 5.1461538461538465)","(3.5, 5.1, 4.817543859649123)","(2.25, 3.25, 3.149090909090909)"
06-01-2023 12:28:36.387560,"(7.5, 16.0, 13.428571428571429)","(11.0, 13.5, 13.055555555555555)","(11.0, 12.0, 10.727272727272727)","(4.6, 5.3, 5.05)","(3.5, 5.1, 4.817543859649123)","(2.25, 3.25, 3.1208695652173915)"
06-01-2023 12:28:37.523103,"(8.0, 16.0, 14.5)","(11.0, 13.0, 12.666666666666666)","(10.0, 12.0, 10.727272727272727)","(4.6, 5.3, 5.05)","(3.5, 5.1, 4.817543859649123)","(2.35, 3.25, 3.1015)"
06-01-2023 12:28:38.631166,"(8.0, 16.0, 14.5)","(11.0, 13.0, 12.666666666666666)","(10.0, 12.0, 10.727272727272727)","(4.6, 5.3, 5.1)","(3.5, 5.1, 4.817543859649123)","(2.35, 3.25, 3.07125)"
06-01-2023 12:28:39.665783,"(8.0, 16.0, 14.5)","(11.0, 13.0, 12.666666666666666)","(10.0, 11.5, 10.727272727272727)","(4.6, 5.3, 5.1)","(3.5, 5.1, 4.817543859649123)","(2.35, 3.25, 3.1159375)"
06-01-2023 12:28:40.783825,"(8.0, 16.0, 13.6)","(11.0, 13.0, 12.666666666666666)","(10.0, 11.5, 10.571428571428571)","(4.6, 5.3, 5.1)","(3.5, 5.1, 4.803389830508475)","(2.35, 3.25, 3.1159375)"
06-01-2023 12:28:41.947175,"(8.0, 16.0, 13.3)","(11.0, 13.0, 12.666666666666666)","(10.0, 11.5, 10.571428571428571)","(4.6, 5.3, 5.1)","(3.5, 5.1, 4.803389830508475)","(2.35, 3.25, 3.1159375)"
06-01-2023 12:28:42.976407,"(8.0, 16.0, 15.368421052631579)","(11.0, 13.0, 12.666666666666666)","(10.0, 11.5, 10.571428571428571)","(4.6, 5.3, 4.9750000000000005)","(3.5, 5.1, 4.803389830508475)","(2.35, 3.25, 3.005757575757576)"
06-01-2023 12:28:44.014803,"(8.0, 16.0, 15.205882352941178)","(11.0, 14.5, 13.705882352941178)","(10.0, 11.5, 10.571428571428571)","(4.6, 5.2, 5.041176470588235)","(3.5, 5.1, 4.803389830508475)","(2.35, 3.25, 2.99)"
06-01-2023 12:28:45.073970,"(8.0, 16.0, 15.586206896551724)","(11.0, 14.5, 13.84375)","(10.0, 11.5, 10.571428571428571)","(4.6, 5.2, 4.9750000000000005)","(3.5, 5.1, 4.803389830508475)","(2.35, 3.2, 3.0238709677419355)"
06-01-2023 12:28:46.167132,"(8.0, 16.0, 15.586206896551724)","(11.0, 14.5, 13.84375)","(10.0, 11.5, 10.571428571428571)","(4.6, 5.2, 4.9750000000000005)","(3.5, 5.1, 4.803389830508475)","(2.35, 3.2, 3.018)"
06-01-2023 12:28:47.038068,"(8.0, 16.0, 15.586206896551724)","(11.0, 14.5, 13.423076923076923)","(10.0, 11.5, 10.571428571428571)","(4.6, 5.2, 4.9750000000000005)","(3.5, 5.1, 4.803389830508475)","(2.35, 3.2, 3.018)"
06-01-2023 12:28:48.263933,"(8.0, 16.0, 15.586206896551724)","(11.0, 14.5, 13.423076923076923)","(10.0, 11.5, 10.571428571428571)","(4.6, 5.2, 4.9750000000000005)","(3.5, 5.1, 4.803389830508475)","(2.35, 3.2, 3.0238709677419355)"
06-01-2023 12:28:49.509331,"(8.0, 16.0, 15.205882352941178)","(11.0, 14.0, 13.393939393939394)","(10.0, 11.5, 10.571428571428571)","(4.6, 5.2, 5.023076923076923)","(3.5, 5.1, 4.803389830508475)","(2.35, 3.2, 3.035)"
06-01-2023 12:28:50.733394,"(8.0, 16.0, 15.586206896551724)","(11.0, 14.0, 12.846153846153847)","(10.0, 11.5, 10.571428571428571)","(4.6, 5.1, 5.0)","(3.5, 5.1, 4.803389830508475)","(2.35, 3.15, 3.0848275862068966)"
06-01-2023 12:28:51.653158,"(8.0, 16.0, 15.205882352941178)","(11.0, 14.0, 12.846153846153847)","(10.0, 11.5, 10.571428571428571)","(4.6, 5.1, 5.0)","(3.5, 5.1, 4.803389830508475)","(2.35, 3.15, 3.1015384615384614)"
06-01-2023 12:28:52.697438,"(8.0, 16.0, 15.586206896551724)","(11.0, 14.0, 12.846153846153847)","(10.0, 11.5, 10.571428571428571)","(4.6, 5.1, 5.0)","(3.5, 5.1, 4.803389830508475)","(2.35, 3.15, 3.1015384615384614)"
06-01-2023 12:28:53.680494,"(8.0, 16.0, 15.586206896551724)","(11.0, 14.0, 12.846153846153847)","(10.0, 11.5, 10.571428571428571)","(4.6, 5.1, 5.0)","(3.5, 5.1, 4.803389830508475)","(2.35, 3.15, 3.1015384615384614)"
06-01-2023 12:28:54.618819,"(8.0, 16.0, 15.205882352941178)","(11.0, 14.0, 12.846153846153847)","(10.0, 11.5, 10.571428571428571)","(4.6, 5.1, 4.954545454545455)","(3.5, 5.1, 4.803389830508475)","(2.35, 3.15, 3.1015384615384614)"
06-01-2023 12:28:55.640111,"(8.0, 16.0, 15.586206896551724)","(11.0, 13.5, 13.115384615384615)","(10.0, 11.0, 10.571428571428571)","(4.6, 5.1, 5.0)","(3.5, 5.1, 4.803389830508475)","(2.35, 3.15, 3.1015384615384614)"
06-01-2023 12:28:56.974952,"(8.0, 16.0, 15.586206896551724)","(11.0, 13.5, 12.9)","(10.0, 11.0, 10.470588235294118)","(4.6, 5.1, 4.916666666666667)","(3.5, 5.1, 4.803389830508475)","(2.35, 3.15, 3.0463636363636364)"
06-01-2023 12:28:58.111424,"(8.0, 16.0, 15.586206896551724)","(11.0, 13.5, 12.9)","(10.0, 11.0, 10.470588235294118)","(4.6, 5.0, 4.916666666666667)","(3.5, 5.1, 4.803389830508475)","(2.35, 3.15, 3.0463636363636364)"
06-01-2023 12:28:59.129591,"(8.0, 16.0, 15.586206896551724)","(11.0, 13.5, 12.970588235294118)","(10.0, 11.0, 10.470588235294118)","(4.6, 5.0, 4.916666666666667)","(3.5, 5.1, 4.803389830508475)","(2.35, 3.15, 3.0463636363636364)"
