,Blackbrush Scott,Dont Tell Margy,Kakariki,Dewana Imagine,Nanny In Town,Highgate Billie,Copper Mountain,Dewana Be Happy
231,"[datetime.datetime(2022, 11, 28, 20, 42, 41, 185065), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 41, 185065), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 41, 185065), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 41, 185065), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 41, 185065), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 41, 185065), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 41, 185065), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 41, 185065), 8.0, 16.5]"
232,"[datetime.datetime(2022, 11, 28, 20, 42, 42, 309240), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 42, 309240), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 42, 309240), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 42, 309240), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 42, 309240), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 42, 309240), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 42, 309240), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 42, 309240), 8.0, 16.5]"
233,"[datetime.datetime(2022, 11, 28, 20, 42, 43, 427295), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 43, 427295), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 43, 427295), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 43, 427295), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 43, 427295), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 43, 427295), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 43, 427295), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 43, 427295), 8.0, 16.5]"
234,"[datetime.datetime(2022, 11, 28, 20, 42, 44, 551322), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 44, 551322), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 44, 551322), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 44, 551322), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 44, 551322), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 44, 551322), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 44, 551322), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 44, 551322), 8.0, 16.5]"
235,"[datetime.datetime(2022, 11, 28, 20, 42, 45, 670497), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 45, 670497), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 45, 670497), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 45, 670497), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 45, 670497), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 45, 670497), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 45, 670497), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 45, 670497), 8.0, 16.5]"
236,"[datetime.datetime(2022, 11, 28, 20, 42, 46, 792390), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 46, 792390), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 46, 792390), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 46, 792390), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 46, 792390), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 46, 792390), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 46, 792390), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 46, 792390), 8.0, 16.5]"
237,"[datetime.datetime(2022, 11, 28, 20, 42, 47, 911319), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 47, 911319), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 47, 911319), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 47, 911319), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 47, 911319), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 47, 911319), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 47, 911319), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 47, 911319), 8.0, 16.5]"
238,"[datetime.datetime(2022, 11, 28, 20, 42, 49, 35517), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 49, 35517), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 49, 35517), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 49, 35517), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 49, 35517), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 49, 35517), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 49, 35517), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 49, 35517), 8.0, 16.5]"
239,"[datetime.datetime(2022, 11, 28, 20, 42, 50, 163985), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 50, 163985), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 50, 163985), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 50, 163985), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 50, 163985), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 50, 163985), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 50, 163985), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 50, 163985), 8.0, 16.5]"
240,"[datetime.datetime(2022, 11, 28, 20, 42, 51, 286235), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 51, 286235), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 51, 286235), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 51, 286235), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 51, 286235), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 51, 286235), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 51, 286235), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 51, 286235), 8.0, 16.5]"
241,"[datetime.datetime(2022, 11, 28, 20, 42, 52, 419297), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 52, 419297), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 52, 419297), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 52, 419297), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 52, 419297), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 52, 419297), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 52, 419297), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 52, 419297), 8.0, 16.5]"
242,"[datetime.datetime(2022, 11, 28, 20, 42, 53, 540790), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 53, 540790), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 53, 540790), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 53, 540790), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 53, 540790), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 53, 540790), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 53, 540790), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 53, 540790), 8.0, 16.5]"
243,"[datetime.datetime(2022, 11, 28, 20, 42, 54, 664653), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 54, 664653), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 54, 664653), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 54, 664653), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 54, 664653), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 54, 664653), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 54, 664653), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 54, 664653), 8.0, 16.5]"
244,"[datetime.datetime(2022, 11, 28, 20, 42, 55, 789029), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 55, 789029), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 55, 789029), 18.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 55, 789029), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 55, 789029), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 55, 789029), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 42, 55, 789029), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 55, 789029), 8.0, 16.5]"
245,"[datetime.datetime(2022, 11, 28, 20, 42, 56, 928384), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 56, 928384), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 56, 928384), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 42, 56, 928384), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 56, 928384), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 56, 928384), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 42, 56, 928384), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 56, 928384), 8.0, 16.5]"
246,"[datetime.datetime(2022, 11, 28, 20, 42, 58, 64996), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 58, 64996), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 58, 64996), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 42, 58, 64996), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 58, 64996), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 58, 64996), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 42, 58, 64996), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 58, 64996), 8.0, 16.5]"
247,"[datetime.datetime(2022, 11, 28, 20, 42, 59, 188175), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 59, 188175), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 42, 59, 188175), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 42, 59, 188175), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 42, 59, 188175), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 59, 188175), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 42, 59, 188175), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 59, 188175), 8.0, 16.5]"
248,"[datetime.datetime(2022, 11, 28, 20, 43, 0, 316458), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 43, 0, 316458), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 43, 0, 316458), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 0, 316458), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 43, 0, 316458), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 43, 0, 316458), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 0, 316458), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 43, 0, 316458), 8.0, 16.5]"
249,"[datetime.datetime(2022, 11, 28, 20, 43, 1, 437662), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 43, 1, 437662), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 20, 43, 1, 437662), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 1, 437662), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 43, 1, 437662), 15.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 43, 1, 437662), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 1, 437662), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 43, 1, 437662), 8.0, 16.5]"
250,"[datetime.datetime(2022, 11, 28, 20, 43, 2, 577485), 3.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 43, 2, 577485), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 20, 43, 2, 577485), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 2, 577485), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 43, 2, 577485), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 43, 2, 577485), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 2, 577485), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 43, 2, 577485), 8.0, 16.0]"
251,"[datetime.datetime(2022, 11, 28, 20, 43, 3, 709003), 3.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 43, 3, 709003), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 20, 43, 3, 709003), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 3, 709003), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 43, 3, 709003), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 43, 3, 709003), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 3, 709003), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 43, 3, 709003), 8.0, 16.0]"
252,"[datetime.datetime(2022, 11, 28, 20, 43, 4, 865476), 3.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 43, 4, 865476), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 20, 43, 4, 865476), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 4, 865476), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 43, 4, 865476), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 43, 4, 865476), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 4, 865476), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 43, 4, 865476), 8.0, 16.0]"
253,"[datetime.datetime(2022, 11, 28, 20, 43, 5, 995032), 3.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 43, 5, 995032), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 20, 43, 5, 995032), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 5, 995032), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 43, 5, 995032), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 43, 5, 995032), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 5, 995032), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 43, 5, 995032), 8.0, 16.0]"
254,"[datetime.datetime(2022, 11, 28, 20, 43, 7, 125006), 3.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 43, 7, 125006), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 20, 43, 7, 125006), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 7, 125006), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 43, 7, 125006), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 43, 7, 125006), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 7, 125006), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 43, 7, 125006), 8.0, 16.0]"
255,"[datetime.datetime(2022, 11, 28, 20, 43, 8, 260948), 3.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 43, 8, 260948), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 20, 43, 8, 260948), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 8, 260948), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 43, 8, 260948), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 43, 8, 260948), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 8, 260948), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 43, 8, 260948), 8.0, 16.0]"
256,"[datetime.datetime(2022, 11, 28, 20, 43, 9, 386003), 3.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 43, 9, 386003), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 20, 43, 9, 386003), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 9, 386003), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 43, 9, 386003), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 43, 9, 386003), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 9, 386003), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 43, 9, 386003), 8.0, 16.0]"
257,"[datetime.datetime(2022, 11, 28, 20, 43, 10, 524337), 3.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 43, 10, 524337), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 20, 43, 10, 524337), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 10, 524337), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 43, 10, 524337), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 43, 10, 524337), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 10, 524337), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 43, 10, 524337), 8.0, 16.0]"
258,"[datetime.datetime(2022, 11, 28, 20, 43, 11, 652707), 3.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 43, 11, 652707), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 20, 43, 11, 652707), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 11, 652707), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 43, 11, 652707), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 43, 11, 652707), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 11, 652707), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 43, 11, 652707), 8.0, 16.0]"
259,"[datetime.datetime(2022, 11, 28, 20, 43, 12, 784584), 3.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 43, 12, 784584), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 20, 43, 12, 784584), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 12, 784584), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 43, 12, 784584), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 43, 12, 784584), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 12, 784584), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 43, 12, 784584), 8.0, 16.0]"
260,"[datetime.datetime(2022, 11, 28, 20, 43, 13, 902514), 3.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 43, 13, 902514), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 20, 43, 13, 902514), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 13, 902514), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 43, 13, 902514), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 43, 13, 902514), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 13, 902514), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 43, 13, 902514), 8.0, 16.0]"
261,"[datetime.datetime(2022, 11, 28, 20, 43, 15, 33664), 3.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 43, 15, 33664), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 20, 43, 15, 33664), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 15, 33664), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 43, 15, 33664), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 43, 15, 33664), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 15, 33664), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 43, 15, 33664), 8.0, 16.0]"
262,"[datetime.datetime(2022, 11, 28, 20, 43, 16, 172244), 3.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 43, 16, 172244), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 20, 43, 16, 172244), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 16, 172244), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 43, 16, 172244), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 43, 16, 172244), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 16, 172244), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 43, 16, 172244), 8.0, 15.0]"
263,"[datetime.datetime(2022, 11, 28, 20, 43, 17, 318542), 3.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 43, 17, 318542), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 20, 43, 17, 318542), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 17, 318542), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 43, 17, 318542), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 43, 17, 318542), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 17, 318542), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 43, 17, 318542), 8.0, 15.0]"
264,"[datetime.datetime(2022, 11, 28, 20, 43, 18, 457293), 3.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 43, 18, 457293), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 20, 43, 18, 457293), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 18, 457293), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 43, 18, 457293), 15.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 43, 18, 457293), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 18, 457293), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 43, 18, 457293), 8.0, 15.0]"
265,"[datetime.datetime(2022, 11, 28, 20, 43, 19, 582468), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 43, 19, 582468), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 20, 43, 19, 582468), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 19, 582468), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 43, 19, 582468), 15.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 43, 19, 582468), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 43, 19, 582468), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 43, 19, 582468), 8.0, 15.0]"
266,"[datetime.datetime(2022, 11, 28, 20, 43, 20, 709321), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 43, 20, 709321), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 20, 43, 20, 709321), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 20, 709321), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 43, 20, 709321), 15.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 43, 20, 709321), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 43, 20, 709321), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 43, 20, 709321), 8.0, 15.0]"
267,"[datetime.datetime(2022, 11, 28, 20, 43, 21, 831748), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 43, 21, 831748), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 20, 43, 21, 831748), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 21, 831748), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 43, 21, 831748), 15.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 43, 21, 831748), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 43, 21, 831748), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 43, 21, 831748), 8.0, 15.0]"
268,"[datetime.datetime(2022, 11, 28, 20, 43, 22, 960281), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 43, 22, 960281), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 20, 43, 22, 960281), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 22, 960281), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 43, 22, 960281), 15.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 43, 22, 960281), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 43, 22, 960281), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 43, 22, 960281), 8.0, 15.0]"
269,"[datetime.datetime(2022, 11, 28, 20, 43, 24, 91742), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 43, 24, 91742), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 20, 43, 24, 91742), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 24, 91742), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 43, 24, 91742), 15.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 43, 24, 91742), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 43, 24, 91742), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 43, 24, 91742), 8.0, 15.0]"
270,"[datetime.datetime(2022, 11, 28, 20, 43, 25, 210899), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 43, 25, 210899), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 20, 43, 25, 210899), 18.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 43, 25, 210899), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 20, 43, 25, 210899), 15.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 43, 25, 210899), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 43, 25, 210899), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 43, 25, 210899), 8.0, 15.0]"
