,Abdominis,Reservior Frank,Fur Real Zeal,Solar Tigress,Juice,Jonos Eagle,Speedy Cashew
09-01-2023 17:17:54.599332,"(1.26, 1.42, 1.4164766839378238)","(41.0, 95.0, 85.76923076923077)","(17.0, 38.0, 32.130434782608695)","(16.0, 30.0, 28.181818181818183)","(5.5, 7.8, 7.530232558139535)","(10.0, 13.5, 12.857142857142858)","(51.0, 150.0, 148.33333333333334)"
09-01-2023 17:17:55.653218,"(1.26, 1.42, 1.4164766839378238)","(41.0, 95.0, 85.76923076923077)","(17.0, 38.0, 32.130434782608695)","(16.0, 30.0, 28.46153846153846)","(5.5, 7.8, 7.530232558139535)","(10.0, 13.5, 12.857142857142858)","(51.0, 150.0, 148.33333333333334)"
09-01-2023 17:17:56.770970,"(1.26, 1.42, 1.4151184834123223)","(41.0, 95.0, 85.76923076923077)","(17.0, 38.0, 33.0)","(16.0, 30.0, 28.181818181818183)","(5.5, 7.8, 8.188601036269429)","(10.0, 13.5, 12.708333333333334)","(51.0, 150.0, 148.33333333333334)"
09-01-2023 17:17:58.014257,"(1.26, 1.42, 1.41625)","(41.0, 95.0, 85.76923076923077)","(17.0, 34.0, 33.0)","(16.0, 30.0, 28.181818181818183)","(5.5, 8.2, 8.194845360824742)","(10.0, 13.5, 12.685714285714285)","(51.0, 150.0, 148.33333333333334)"
09-01-2023 17:17:59.241181,"(1.26, 1.42, 1.417327935222672)","(41.0, 95.0, 85.0)","(17.0, 36.0, 33.333333333333336)","(16.0, 30.0, 28.181818181818183)","(5.5, 8.2, 8.194845360824742)","(10.0, 13.5, 12.55)","(51.0, 150.0, 148.33333333333334)"
09-01-2023 17:18:00.504002,"(1.26, 1.42, 1.4172)","(41.0, 95.0, 87.0)","(17.0, 36.0, 32.791666666666664)","(16.0, 30.0, 28.51851851851852)","(5.5, 8.2, 8.184848484848484)","(10.0, 13.5, 12.73469387755102)","(51.0, 150.0, 148.57142857142858)"
09-01-2023 17:18:01.721546,"(1.26, 1.42, 1.4171162790697673)","(41.0, 95.0, 87.0)","(17.0, 36.0, 32.791666666666664)","(16.0, 30.0, 27.75)","(5.5, 8.2, 8.151401869158878)","(10.0, 13.5, 13.026315789473685)","(51.0, 150.0, 148.57142857142858)"
09-01-2023 17:18:03.037252,"(1.22, 1.42, 1.4176082474226803)","(41.0, 95.0, 87.0)","(18.0, 36.0, 33.642857142857146)","(16.0, 28.0, 26.2)","(5.5, 8.2, 8.143478260869564)","(10.0, 13.5, 13.06)","(51.0, 150.0, 148.57142857142858)"
09-01-2023 17:18:04.267762,"(1.22, 1.42, 1.4176082474226803)","(41.0, 95.0, 87.0)","(18.0, 34.0, 33.642857142857146)","(16.0, 27.0, 26.2)","(5.5, 8.2, 8.143478260869564)","(10.0, 13.5, 13.6)","(51.0, 150.0, 148.57142857142858)"
09-01-2023 17:18:05.480792,"(1.22, 1.41, 1.4088011695906433)","(41.0, 95.0, 87.0)","(18.0, 34.0, 30.73913043478261)","(16.0, 28.0, 27.53846153846154)","(5.5, 8.2, 8.147474747474748)","(10.0, 14.0, 13.6)","(51.0, 150.0, 148.57142857142858)"
09-01-2023 17:18:06.726666,"(1.22, 1.41, 1.4085714285714286)","(41.0, 95.0, 87.0)","(18.0, 34.0, 30.956521739130434)","(16.0, 28.0, 27.53846153846154)","(5.5, 8.2, 8.147474747474748)","(10.0, 14.0, 13.4)","(51.0, 150.0, 148.57142857142858)"
09-01-2023 17:18:07.877872,"(1.22, 1.42, 1.4130211480362538)","(41.0, 95.0, 87.0)","(18.0, 34.0, 29.90909090909091)","(16.0, 28.0, 27.53846153846154)","(5.5, 8.2, 8.143478260869564)","(10.0, 14.0, 13.48)","(51.0, 150.0, 148.57142857142858)"
09-01-2023 17:18:08.906067,"(1.22, 1.42, 1.4136298932384341)","(41.0, 95.0, 87.0)","(18.0, 34.0, 29.454545454545453)","(16.0, 28.0, 26.70967741935484)","(5.5, 8.2, 8.143478260869564)","(10.0, 14.0, 13.387096774193548)","(51.0, 150.0, 148.57142857142858)"
09-01-2023 17:18:09.976749,"(1.22, 1.42, 1.4129226361031517)","(41.0, 95.0, 87.0)","(18.0, 34.0, 30.296296296296298)","(16.0, 28.0, 26.70967741935484)","(5.5, 8.2, 8.143478260869564)","(10.0, 14.0, 13.387096774193548)","(51.0, 150.0, 148.57142857142858)"
09-01-2023 17:18:11.131751,"(1.22, 1.42, 1.4144155844155843)","(41.0, 95.0, 87.0)","(18.0, 32.0, 29.333333333333332)","(16.0, 28.0, 26.70967741935484)","(5.5, 8.2, 8.143478260869564)","(10.0, 14.0, 13.6)","(51.0, 150.0, 148.57142857142858)"
09-01-2023 17:18:12.215475,"(1.22, 1.42, 1.417981818181818)","(41.0, 95.0, 87.5)","(18.0, 30.0, 29.058823529411764)","(16.0, 28.0, 26.70967741935484)","(5.5, 8.2, 8.143478260869564)","(10.0, 14.0, 13.6)","(51.0, 150.0, 148.57142857142858)"
09-01-2023 17:18:13.330148,"(1.22, 1.42, 1.4177799999999998)","(41.0, 95.0, 87.0)","(18.0, 30.0, 29.25)","(16.0, 28.0, 26.70967741935484)","(5.5, 8.2, 8.143478260869564)","(10.0, 14.0, 13.6)","(51.0, 150.0, 148.57142857142858)"
09-01-2023 17:18:14.381089,"(1.22, 1.42, 1.4178269617706236)","(41.0, 95.0, 87.0)","(18.0, 30.0, 29.25)","(16.0, 28.0, 26.70967741935484)","(5.5, 8.2, 8.143478260869564)","(10.0, 14.0, 13.6)","(51.0, 150.0, 148.57142857142858)"
09-01-2023 17:18:15.508266,"(1.22, 1.42, 1.4178850102669405)","(41.0, 95.0, 87.0)","(18.0, 30.0, 29.25)","(16.0, 28.0, 26.70967741935484)","(5.5, 8.2, 8.143478260869564)","(10.0, 14.0, 13.6)","(51.0, 150.0, 148.57142857142858)"
09-01-2023 17:18:16.633041,"(1.22, 1.42, 1.417889344262295)","(41.0, 95.0, 87.0)","(18.0, 30.0, 29.217391304347828)","(16.0, 28.0, 26.571428571428573)","(5.5, 8.2, 8.143478260869564)","(10.0, 14.0, 13.6)","(51.0, 150.0, 148.57142857142858)"
09-01-2023 17:18:17.696704,"(1.24, 1.42, 1.4178850102669405)","(51.0, 95.0, 87.0)","(18.0, 29.0, 28.823529411764707)","(16.0, 28.0, 26.571428571428573)","(6.0, 8.2, 8.147474747474748)","(10.0, 14.0, 13.6)","(61.0, 150.0, 148.57142857142858)"
09-01-2023 17:18:18.806779,"(1.24, 1.42, 1.4184210526315788)","(51.0, 95.0, 87.0)","(18.0, 29.0, 28.823529411764707)","(16.0, 28.0, 26.571428571428573)","(6.0, 8.2, 8.147474747474748)","(10.0, 14.0, 13.342857142857143)","(61.0, 150.0, 148.57142857142858)"
09-01-2023 17:18:19.841743,"(1.24, 1.42, 1.4177120315581853)","(51.0, 95.0, 87.0)","(18.0, 29.0, 28.823529411764707)","(16.0, 28.0, 26.571428571428573)","(6.0, 8.2, 8.147474747474748)","(10.0, 14.0, 13.342857142857143)","(61.0, 150.0, 148.57142857142858)"
09-01-2023 17:18:20.922355,"(1.24, 1.42, 1.4171508379888267)","(51.0, 95.0, 87.0)","(18.0, 29.0, 28.823529411764707)","(16.0, 28.0, 26.571428571428573)","(6.0, 8.2, 8.171698113207546)","(10.0, 14.0, 13.342857142857143)","(61.0, 150.0, 148.57142857142858)"
09-01-2023 17:18:21.918313,"(1.24, 1.42, 1.417134831460674)","(51.0, 95.0, 87.0)","(18.0, 29.0, 28.823529411764707)","(16.0, 28.0, 26.571428571428573)","(6.0, 8.2, 8.286153846153846)","(10.0, 14.0, 12.954545454545455)","(61.0, 150.0, 148.57142857142858)"
09-01-2023 17:18:22.891563,"(1.24, 1.43, 1.4225641025641025)","(51.0, 95.0, 87.0)","(18.0, 29.0, 28.636363636363637)","(16.0, 28.0, 26.51851851851852)","(6.0, 8.4, 8.329203539823009)","(10.0, 13.5, 12.966666666666667)","(61.0, 150.0, 148.57142857142858)"
09-01-2023 17:18:23.896988,"(1.24, 1.43, 1.4209777777777777)","(51.0, 95.0, 87.0)","(18.0, 29.0, 28.0)","(16.0, 28.0, 26.620689655172413)","(6.0, 8.4, 8.341284403669725)","(10.0, 13.0, 12.972222222222221)","(61.0, 150.0, 148.57142857142858)"
09-01-2023 17:18:24.923787,"(1.24, 1.43, 1.4210045662100457)","(51.0, 95.0, 87.0)","(18.0, 27.0, 25.956521739130434)","(16.0, 28.0, 26.75)","(6.0, 8.4, 8.335135135135136)","(10.0, 13.0, 12.972222222222221)","(61.0, 150.0, 148.57142857142858)"
09-01-2023 17:18:25.889635,"(1.24, 1.43, 1.4202717391304347)","(51.0, 95.0, 87.0)","(18.0, 27.0, 26.0)","(16.0, 28.0, 26.75)","(6.0, 8.4, 8.335135135135136)","(10.0, 13.0, 12.972222222222221)","(61.0, 150.0, 148.57142857142858)"
09-01-2023 17:18:26.861869,"(1.24, 1.43, 1.4202793296089384)","(51.0, 95.0, 87.0)","(18.0, 27.0, 26.0)","(16.0, 28.0, 26.75)","(6.0, 8.4, 8.323478260869566)","(10.0, 13.0, 12.972222222222221)","(61.0, 150.0, 148.57142857142858)"
09-01-2023 17:18:27.863523,"(1.24, 1.43, 1.420438596491228)","(51.0, 95.0, 87.0)","(19.0, 27.0, 26.0)","(16.0, 28.0, 26.75)","(6.0, 8.4, 8.335135135135136)","(10.0, 13.0, 12.972222222222221)","(61.0, 150.0, 157.85714285714286)"
09-01-2023 17:18:28.941198,"(1.24, 1.43, 1.420438596491228)","(51.0, 90.0, 80.0)","(19.0, 27.0, 26.7)","(16.0, 28.0, 26.75)","(6.0, 8.4, 8.335135135135136)","(10.0, 13.0, 12.972222222222221)","(61.0, 160.0, 158.33333333333334)"
09-01-2023 17:18:29.999167,"(1.24, 1.42, 1.4183372365339577)","(51.0, 95.0, 84.47368421052632)","(19.0, 26.0, 25.8)","(16.0, 28.0, 26.75)","(6.0, 8.4, 8.335135135135136)","(10.0, 13.0, 12.972222222222221)","(61.0, 160.0, 158.33333333333334)"
09-01-2023 17:18:31.104012,"(1.24, 1.42, 1.4183924349881796)","(51.0, 95.0, 84.47368421052632)","(19.0, 26.0, 25.81818181818182)","(16.0, 28.0, 26.75)","(6.0, 8.4, 8.335135135135136)","(10.0, 13.0, 12.972222222222221)","(61.0, 160.0, 158.33333333333334)"
09-01-2023 17:18:32.340924,"(1.24, 1.42, 1.4182325581395347)","(51.0, 95.0, 84.47368421052632)","(19.0, 26.0, 25.81818181818182)","(16.0, 28.0, 26.75)","(6.0, 8.4, 8.31219512195122)","(10.0, 13.0, 12.972222222222221)","(61.0, 160.0, 158.33333333333334)"
09-01-2023 17:18:33.335361,"(1.24, 1.42, 1.418213457076566)","(51.0, 90.0, 88.33333333333334)","(19.0, 26.0, 25.81818181818182)","(16.0, 28.0, 26.75)","(6.0, 8.4, 8.314285714285715)","(10.0, 13.0, 12.972222222222221)","(61.0, 160.0, 158.33333333333334)"
09-01-2023 17:18:34.243518,"(1.24, 1.42, 1.4173291925465838)","(51.0, 90.0, 88.33333333333334)","(19.0, 26.0, 25.81818181818182)","(16.0, 28.0, 26.75)","(6.0, 8.4, 8.314285714285715)","(10.0, 13.0, 12.972222222222221)","(61.0, 160.0, 158.33333333333334)"
09-01-2023 17:18:35.211442,"(1.24, 1.42, 1.4173291925465838)","(51.0, 90.0, 88.33333333333334)","(19.0, 26.0, 25.81818181818182)","(16.0, 28.0, 26.75)","(6.0, 8.4, 8.385185185185186)","(10.0, 13.0, 12.972222222222221)","(61.0, 160.0, 154.28571428571428)"
09-01-2023 17:18:36.267753,"(1.24, 1.42, 1.4161422413793103)","(51.0, 90.0, 82.22222222222223)","(19.0, 26.0, 25.81818181818182)","(16.0, 28.0, 26.75)","(6.0, 8.4, 8.47)","(10.0, 13.0, 12.966666666666667)","(61.0, 160.0, 154.28571428571428)"
09-01-2023 17:18:37.323862,"(1.24, 1.42, 1.4164694280078896)","(51.0, 90.0, 80.47619047619048)","(19.0, 26.0, 25.81818181818182)","(16.0, 28.0, 26.75)","(6.0, 8.6, 8.5875)","(10.0, 13.0, 13.153846153846153)","(61.0, 160.0, 154.28571428571428)"
09-01-2023 17:18:38.300531,"(1.24, 1.41, 1.4086326194398682)","(51.0, 90.0, 76.0)","(19.0, 26.0, 25.81818181818182)","(16.0, 28.0, 26.75)","(6.0, 8.8, 8.666666666666668)","(10.0, 13.5, 13.142857142857142)","(61.0, 160.0, 154.28571428571428)"
09-01-2023 17:18:39.316928,"(1.24, 1.41, 1.4085137614678898)","(51.0, 90.0, 76.0)","(19.0, 26.0, 25.81818181818182)","(16.0, 28.0, 26.75)","(6.0, 8.8, 8.676923076923078)","(10.0, 13.5, 13.227272727272727)","(61.0, 160.0, 154.28571428571428)"
09-01-2023 17:18:40.402219,"(1.24, 1.41, 1.4085137614678898)","(51.0, 90.0, 76.0)","(19.0, 26.0, 25.73913043478261)","(16.0, 28.0, 26.75)","(6.0, 8.8, 8.611764705882354)","(10.0, 13.5, 13.227272727272727)","(61.0, 160.0, 154.28571428571428)"
09-01-2023 17:18:41.409556,"(1.24, 1.42, 1.415323886639676)","(51.0, 90.0, 76.0)","(19.0, 26.0, 25.73913043478261)","(16.0, 28.0, 26.75)","(6.0, 8.8, 8.611764705882354)","(10.0, 13.5, 13.227272727272727)","(61.0, 160.0, 154.28571428571428)"
09-01-2023 17:18:42.383489,"(1.24, 1.42, 1.4147972972972973)","(51.0, 90.0, 76.0)","(19.0, 26.0, 25.7)","(16.0, 28.0, 26.75)","(6.0, 8.8, 8.64390243902439)","(10.0, 13.5, 13.227272727272727)","(61.0, 160.0, 154.28571428571428)"
09-01-2023 17:18:43.369169,"(1.24, 1.42, 1.414967320261438)","(51.0, 90.0, 76.0)","(19.0, 26.0, 25.684210526315788)","(16.0, 28.0, 26.75)","(6.0, 8.8, 8.64390243902439)","(10.0, 13.5, 13.065217391304348)","(61.0, 160.0, 154.28571428571428)"
09-01-2023 17:18:44.352010,"(1.24, 1.42, 1.4156947162426614)","(51.0, 90.0, 76.0)","(19.0, 26.0, 25.684210526315788)","(16.0, 28.0, 26.75)","(6.0, 8.8, 8.523076923076923)","(10.0, 13.5, 13.065217391304348)","(61.0, 160.0, 154.28571428571428)"
09-01-2023 17:18:45.288108,"(1.24, 1.42, 1.4156947162426614)","(51.0, 90.0, 78.8)","(19.0, 26.0, 25.684210526315788)","(16.0, 28.0, 26.75)","(6.0, 8.8, 8.523076923076923)","(10.0, 13.5, 13.065217391304348)","(61.0, 160.0, 154.28571428571428)"
09-01-2023 17:18:46.306178,"(1.24, 1.4, 1.3994690265486724)","(51.0, 90.0, 78.8)","(19.0, 26.0, 25.684210526315788)","(16.0, 32.0, 29.5)","(6.0, 8.8, 8.671111111111111)","(10.0, 13.5, 13.333333333333334)","(61.0, 160.0, 154.28571428571428)"
09-01-2023 17:18:47.388833,"(1.24, 1.41, 1.4050515463917526)","(51.0, 90.0, 78.8)","(19.0, 26.0, 25.684210526315788)","(16.0, 32.0, 28.5)","(6.0, 8.8, 8.673913043478262)","(10.0, 14.0, 13.409090909090908)","(61.0, 160.0, 154.28571428571428)"
09-01-2023 17:18:48.376328,"(1.24, 1.4, 1.3976806083650188)","(51.0, 90.0, 78.8)","(19.0, 26.0, 25.684210526315788)","(16.0, 32.0, 28.875)","(6.0, 8.8, 8.673913043478262)","(10.0, 14.0, 13.31578947368421)","(61.0, 160.0, 154.28571428571428)"
09-01-2023 17:18:49.304943,"(1.24, 1.4, 1.3977692307692307)","(51.0, 90.0, 78.8)","(19.0, 27.0, 26.833333333333332)","(16.0, 32.0, 30.88888888888889)","(6.0, 8.8, 8.673913043478262)","(10.0, 14.0, 13.31578947368421)","(61.0, 160.0, 154.28571428571428)"
09-01-2023 17:18:50.315818,"(1.24, 1.4, 1.3972401433691755)","(51.0, 90.0, 78.8)","(19.0, 27.0, 26.714285714285715)","(16.0, 32.0, 31.047619047619047)","(6.0, 8.8, 8.673913043478262)","(10.0, 14.0, 13.025)","(61.0, 160.0, 154.28571428571428)"
09-01-2023 17:18:51.265846,"(1.24, 1.4, 1.3996598639455782)","(51.0, 90.0, 78.8)","(19.0, 27.0, 26.714285714285715)","(16.0, 32.0, 31.047619047619047)","(6.0, 8.8, 8.675555555555556)","(10.0, 14.0, 13.261904761904763)","(61.0, 160.0, 154.28571428571428)"
09-01-2023 17:18:52.255340,"(1.24, 1.39, 1.3894222222222221)","(51.0, 90.0, 78.8)","(19.0, 27.0, 26.714285714285715)","(16.0, 32.0, 31.0)","(6.0, 8.8, 8.675555555555556)","(10.0, 13.5, 13.48)","(61.0, 160.0, 154.28571428571428)"
09-01-2023 17:18:53.241986,"(1.24, 1.4, 1.3971884984025558)","(51.0, 90.0, 78.8)","(19.0, 27.0, 26.714285714285715)","(16.0, 32.0, 31.142857142857142)","(6.0, 8.8, 8.672727272727272)","(10.0, 14.0, 13.48)","(61.0, 160.0, 154.28571428571428)"
09-01-2023 17:18:54.231096,"(1.24, 1.4, 1.3955172413793102)","(51.0, 90.0, 78.8)","(19.0, 27.0, 26.714285714285715)","(16.0, 32.0, 31.25)","(6.0, 8.8, 8.613333333333333)","(10.0, 14.0, 13.48)","(61.0, 160.0, 154.28571428571428)"
09-01-2023 17:18:55.164653,"(1.24, 1.4, 1.3968729641693811)","(51.0, 90.0, 78.8)","(19.0, 27.0, 26.95744680851064)","(16.0, 32.0, 30.476190476190474)","(6.0, 8.6, 8.55)","(10.0, 14.0, 13.48)","(61.0, 160.0, 154.28571428571428)"
09-01-2023 17:18:56.265472,"(1.24, 1.4, 1.3974257425742573)","(51.0, 90.0, 78.8)","(19.0, 28.0, 27.816326530612244)","(16.0, 32.0, 30.555555555555557)","(6.0, 8.8, 8.685714285714285)","(10.0, 14.0, 13.745098039215687)","(61.0, 160.0, 156.1290322580645)"
09-01-2023 17:18:57.274153,"(1.24, 1.4, 1.3974)","(51.0, 90.0, 78.8)","(19.0, 28.0, 27.816326530612244)","(16.0, 32.0, 30.555555555555557)","(6.0, 8.8, 8.741176470588236)","(10.0, 14.0, 13.791666666666666)","(61.0, 160.0, 156.1290322580645)"
09-01-2023 17:18:58.415951,"(1.24, 1.4, 1.391603498542274)","(51.0, 90.0, 78.8)","(19.0, 28.0, 27.816326530612244)","(17.0, 32.0, 30.476190476190474)","(6.0, 9.2, 8.951515151515151)","(10.0, 14.0, 13.745098039215687)","(61.0, 160.0, 156.1290322580645)"
09-01-2023 17:18:59.437874,"(1.24, 1.4, 1.3907733333333332)","(51.0, 90.0, 78.8)","(19.0, 28.0, 27.816326530612244)","(17.0, 32.0, 30.476190476190474)","(6.0, 9.0, 8.957446808510637)","(10.0, 14.0, 13.745098039215687)","(61.0, 160.0, 156.1290322580645)"
09-01-2023 17:19:00.547044,"(1.24, 1.4, 1.3906153846153846)","(51.0, 90.0, 78.33333333333333)","(19.0, 28.0, 27.58139534883721)","(17.0, 32.0, 30.76923076923077)","(6.0, 9.2, 8.936)","(10.0, 14.0, 13.745098039215687)","(61.0, 160.0, 156.1290322580645)"
09-01-2023 17:19:01.669617,"(1.24, 1.4, 1.389945054945055)","(51.0, 90.0, 76.0)","(19.0, 28.0, 27.58139534883721)","(17.0, 32.0, 30.76923076923077)","(6.0, 9.2, 8.930612244897958)","(10.0, 14.0, 13.745098039215687)","(61.0, 160.0, 156.1290322580645)"
09-01-2023 17:19:02.769631,"(1.24, 1.39, 1.3862686567164177)","(51.0, 90.0, 76.0)","(19.0, 28.0, 27.58139534883721)","(17.0, 32.0, 30.476190476190474)","(6.0, 9.2, 8.924999999999999)","(10.0, 14.0, 13.555555555555555)","(61.0, 160.0, 156.1290322580645)"
09-01-2023 17:19:03.845029,"(1.24, 1.39, 1.385440414507772)","(51.0, 90.0, 76.0)","(19.0, 28.0, 27.081632653061224)","(17.0, 32.0, 30.8)","(6.0, 9.2, 8.92)","(10.0, 14.0, 13.454545454545455)","(61.0, 160.0, 156.1290322580645)"
09-01-2023 17:19:04.955662,"(1.24, 1.39, 1.3885333333333332)","(51.0, 90.0, 76.0)","(19.0, 28.0, 26.933333333333334)","(17.0, 32.0, 30.736842105263158)","(6.0, 9.2, 9.170588235294119)","(10.0, 14.0, 13.119047619047619)","(61.0, 160.0, 156.25)"
09-01-2023 17:19:05.926630,"(1.24, 1.39, 1.3839325842696628)","(51.0, 90.0, 76.0)","(19.0, 28.0, 26.933333333333334)","(17.0, 32.0, 30.736842105263158)","(6.0, 9.4, 9.170588235294119)","(10.0, 13.5, 13.119047619047619)","(61.0, 160.0, 156.25)"
09-01-2023 17:19:06.923016,"(1.24, 1.39, 1.3840697674418603)","(51.0, 90.0, 76.0)","(19.0, 28.0, 26.97872340425532)","(17.0, 32.0, 31.0)","(6.0, 9.4, 9.325000000000001)","(10.0, 13.5, 12.814814814814815)","(61.0, 160.0, 156.25)"
09-01-2023 17:19:08.125102,"(1.24, 1.39, 1.389328358208955)","(51.0, 90.0, 76.0)","(19.0, 28.0, 26.76923076923077)","(17.0, 32.0, 29.26086956521739)","(6.0, 9.4, 9.290000000000001)","(10.0, 13.0, 12.470588235294118)","(61.0, 160.0, 156.25)"
09-01-2023 17:19:09.154617,"(1.24, 1.39, 1.389328358208955)","(51.0, 90.0, 76.0)","(19.0, 28.0, 26.76923076923077)","(17.0, 32.0, 29.26086956521739)","(6.0, 9.4, 9.248648648648649)","(10.0, 12.5, 12.461538461538462)","(61.0, 160.0, 156.25)"
09-01-2023 17:19:10.346823,"(1.24, 1.39, 1.384225352112676)","(51.0, 90.0, 76.0)","(19.0, 28.0, 26.76923076923077)","(17.0, 32.0, 30.03125)","(6.0, 9.4, 9.248648648648649)","(10.0, 12.5, 12.461538461538462)","(61.0, 160.0, 156.25)"
09-01-2023 17:19:11.588703,"(1.24, 1.39, 1.384225352112676)","(51.0, 90.0, 76.0)","(19.0, 28.0, 26.76923076923077)","(17.0, 32.0, 29.818181818181817)","(6.0, 9.4, 9.237037037037037)","(10.0, 12.5, 12.397435897435898)","(61.0, 160.0, 156.25)"
09-01-2023 17:19:12.729669,"(1.24, 1.4, 1.3862264150943395)","(51.0, 90.0, 76.36363636363636)","(19.0, 28.0, 26.736842105263158)","(17.0, 32.0, 29.818181818181817)","(6.0, 9.4, 9.237037037037037)","(10.0, 12.5, 12.336363636363636)","(61.0, 160.0, 152.25806451612902)"
09-01-2023 17:19:13.929319,"(1.24, 1.39, 1.3874347826086955)","(51.0, 90.0, 76.36363636363636)","(19.0, 28.0, 27.384615384615383)","(17.0, 32.0, 30.19047619047619)","(6.0, 9.4, 9.55)","(10.0, 12.5, 12.455555555555556)","(61.0, 160.0, 152.5)"
09-01-2023 17:19:14.982677,"(1.24, 1.39, 1.3864477611940298)","(51.0, 90.0, 76.36363636363636)","(19.0, 28.0, 27.384615384615383)","(17.0, 32.0, 30.37142857142857)","(6.0, 9.6, 9.586206896551724)","(10.0, 12.5, 12.453488372093023)","(61.0, 160.0, 142.22222222222223)"
09-01-2023 17:19:16.014861,"(1.24, 1.39, 1.3864896755162242)","(51.0, 90.0, 76.36363636363636)","(19.0, 28.0, 26.923076923076923)","(17.0, 32.0, 29.2)","(6.0, 9.6, 9.592857142857142)","(10.0, 12.5, 12.285714285714286)","(61.0, 160.0, 142.22222222222223)"
09-01-2023 17:19:16.988642,"(1.24, 1.39, 1.3877739726027396)","(51.0, 90.0, 76.0)","(19.0, 28.0, 26.923076923076923)","(17.0, 30.0, 29.2)","(6.0, 9.6, 9.169230769230769)","(10.0, 12.5, 12.166666666666666)","(61.0, 160.0, 142.22222222222223)"
09-01-2023 17:19:18.002377,"(1.24, 1.4, 1.391822033898305)","(51.0, 90.0, 77.27272727272727)","(19.0, 28.0, 26.88)","(17.0, 30.0, 29.0625)","(6.0, 9.2, 9.169230769230769)","(10.0, 12.5, 12.166666666666666)","(61.0, 160.0, 142.22222222222223)"
09-01-2023 17:19:18.909187,"(1.24, 1.4, 1.391784232365145)","(51.0, 90.0, 77.27272727272727)","(19.0, 28.0, 26.785714285714285)","(17.0, 30.0, 29.076923076923077)","(6.0, 9.2, 9.147368421052631)","(10.0, 12.5, 12.166666666666666)","(61.0, 160.0, 142.22222222222223)"
09-01-2023 17:19:19.849409,"(1.24, 1.4, 1.3931958762886596)","(51.0, 85.0, 78.57142857142857)","(19.0, 28.0, 26.88)","(17.0, 30.0, 29.076923076923077)","(6.0, 9.2, 9.092857142857142)","(10.0, 12.5, 12.669014084507042)","(61.0, 160.0, 142.22222222222223)"
09-01-2023 17:19:20.770303,"(1.24, 1.39, 1.3869680851063828)","(51.0, 85.0, 75.71428571428571)","(19.0, 28.0, 26.82758620689655)","(17.0, 30.0, 29.076923076923077)","(6.0, 9.2, 9.088888888888889)","(10.0, 13.0, 12.681818181818182)","(61.0, 160.0, 142.22222222222223)"
09-01-2023 17:19:21.783988,"(1.24, 1.39, 1.3867875647668393)","(51.0, 80.0, 74.44444444444444)","(19.0, 28.0, 27.0)","(17.0, 30.0, 29.076923076923077)","(6.0, 9.2, 9.10909090909091)","(10.0, 13.0, 12.681818181818182)","(61.0, 160.0, 142.22222222222223)"
09-01-2023 17:19:22.798450,"(1.24, 1.39, 1.3864893617021277)","(51.0, 80.0, 74.44444444444444)","(19.0, 28.0, 27.142857142857142)","(17.0, 30.0, 29.076923076923077)","(6.0, 9.2, 9.09655172413793)","(10.0, 13.0, 12.681818181818182)","(61.0, 160.0, 142.22222222222223)"
09-01-2023 17:19:23.843645,"(1.24, 1.39, 1.3864893617021277)","(51.0, 80.0, 74.70588235294117)","(19.0, 28.0, 27.307692307692307)","(17.0, 30.0, 29.125)","(6.0, 9.2, 9.09655172413793)","(10.0, 13.0, 12.681818181818182)","(61.0, 160.0, 142.22222222222223)"
09-01-2023 17:19:24.851326,"(1.24, 1.39, 1.3864893617021277)","(51.0, 80.0, 74.70588235294117)","(19.0, 28.0, 27.307692307692307)","(17.0, 30.0, 29.125)","(6.0, 9.2, 9.092857142857142)","(10.0, 13.0, 12.702898550724637)","(61.0, 160.0, 142.22222222222223)"
09-01-2023 17:19:25.866523,"(1.24, 1.39, 1.385251798561151)","(51.0, 80.0, 74.70588235294117)","(19.0, 28.0, 27.307692307692307)","(17.0, 30.0, 29.125)","(6.0, 9.2, 9.057142857142857)","(10.0, 13.0, 12.702898550724637)","(61.0, 160.0, 142.22222222222223)"
09-01-2023 17:19:26.894315,"(1.24, 1.39, 1.3872972972972972)","(51.0, 80.0, 75.71428571428571)","(19.0, 28.0, 27.25)","(17.0, 30.0, 29.125)","(6.0, 9.2, 9.057142857142857)","(10.0, 13.0, 12.702898550724637)","(61.0, 160.0, 142.22222222222223)"
09-01-2023 17:19:27.859297,"(1.24, 1.39, 1.3872321428571428)","(51.0, 80.0, 73.07692307692308)","(19.0, 28.0, 27.25)","(17.0, 30.0, 29.125)","(6.0, 9.2, 9.077777777777778)","(10.0, 13.0, 12.722222222222221)","(71.0, 160.0, 142.22222222222223)"
09-01-2023 17:19:28.811825,"(1.24, 1.39, 1.3872321428571428)","(51.0, 80.0, 74.375)","(19.0, 28.0, 27.25)","(17.0, 30.0, 29.125)","(6.0, 9.2, 9.077777777777778)","(10.0, 13.0, 12.722222222222221)","(71.0, 160.0, 142.22222222222223)"
09-01-2023 17:19:29.764284,"(1.24, 1.39, 1.387181818181818)","(51.0, 80.0, 73.07692307692308)","(19.0, 28.0, 27.25)","(17.0, 30.0, 29.125)","(6.0, 9.2, 9.077777777777778)","(10.0, 13.0, 12.722222222222221)","(71.0, 160.0, 142.22222222222223)"
