,From The Shire,Mr Original,Sonic Groove,Jess Trees,Loveless,Little Hercules,Wheres Eddie
06-01-2023 10:30:34.020900,"(4.8, 8.2, 5.4799999999999995)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 23.923076923076923)","(7.5, 18.5, 9.157142857142857)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:30:35.103406,"(4.8, 8.2, 5.4799999999999995)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 23.923076923076923)","(7.5, 18.5, 9.157142857142857)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:30:36.102418,"(4.8, 8.2, 5.4799999999999995)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 23.923076923076923)","(7.5, 18.5, 9.157142857142857)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:30:37.159019,"(4.8, 8.2, 5.4799999999999995)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 23.923076923076923)","(7.5, 18.5, 9.157142857142857)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:30:38.148111,"(4.8, 8.2, 5.4799999999999995)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 23.923076923076923)","(7.5, 18.5, 9.157142857142857)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:30:39.151545,"(4.8, 8.2, 5.4799999999999995)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 23.923076923076923)","(7.5, 18.5, 9.157142857142857)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:30:40.128268,"(4.8, 8.2, 5.4799999999999995)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 23.923076923076923)","(7.5, 18.5, 9.157142857142857)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:30:41.104516,"(4.8, 8.2, 5.4799999999999995)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 23.923076923076923)","(7.5, 18.5, 9.157142857142857)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:30:42.064927,"(4.8, 8.2, 5.4799999999999995)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 23.923076923076923)","(7.5, 18.5, 9.157142857142857)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:30:43.027637,"(4.8, 8.2, 5.4799999999999995)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 23.923076923076923)","(7.5, 18.5, 9.157142857142857)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:30:43.960978,"(4.8, 8.2, 5.4799999999999995)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 23.923076923076923)","(7.5, 18.5, 9.157142857142857)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:30:44.896336,"(4.8, 8.2, 5.4799999999999995)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 23.923076923076923)","(7.5, 18.5, 9.157142857142857)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:30:45.783119,"(4.8, 8.2, 5.4799999999999995)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 23.923076923076923)","(7.5, 18.5, 9.157142857142857)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:30:46.700801,"(4.8, 8.2, 5.4799999999999995)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 23.923076923076923)","(7.5, 18.5, 9.157142857142857)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:30:47.621809,"(4.8, 8.2, 5.4799999999999995)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 23.923076923076923)","(7.5, 18.5, 9.157142857142857)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:30:48.626907,"(4.8, 8.2, 5.4799999999999995)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 23.923076923076923)","(7.5, 18.5, 9.157142857142857)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:30:49.630050,"(4.8, 8.2, 5.4799999999999995)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 23.923076923076923)","(7.5, 18.5, 9.157142857142857)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:30:50.623072,"(4.8, 8.2, 5.4799999999999995)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 23.923076923076923)","(7.5, 18.5, 9.157142857142857)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:30:51.561812,"(4.8, 8.2, 5.4799999999999995)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 23.923076923076923)","(7.5, 18.5, 9.157142857142857)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:30:52.513544,"(4.8, 8.2, 5.4799999999999995)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 23.923076923076923)","(7.5, 18.5, 9.157142857142857)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:30:53.469725,"(4.8, 8.2, 5.4799999999999995)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 23.923076923076923)","(7.5, 18.5, 9.157142857142857)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:30:54.374877,"(4.8, 8.2, 5.4799999999999995)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 23.923076923076923)","(7.5, 18.5, 9.157142857142857)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:30:55.344315,"(4.8, 8.2, 5.4799999999999995)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 23.923076923076923)","(7.5, 18.5, 9.157142857142857)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:30:56.351602,"(4.8, 8.2, 5.4799999999999995)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 23.923076923076923)","(7.5, 18.5, 9.157142857142857)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:30:57.339537,"(4.8, 8.2, 5.4799999999999995)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 23.923076923076923)","(7.5, 18.5, 9.157142857142857)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:30:58.303463,"(4.8, 8.2, 5.4799999999999995)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 23.923076923076923)","(7.5, 18.5, 9.157142857142857)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:30:59.218793,"(4.8, 8.2, 5.4799999999999995)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 23.923076923076923)","(7.5, 18.5, 9.157142857142857)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:00.139488,"(4.8, 8.2, 5.4799999999999995)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 23.923076923076923)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:01.140609,"(4.8, 8.2, 5.4799999999999995)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 23.923076923076923)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:02.115858,"(4.8, 8.2, 5.4799999999999995)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 23.923076923076923)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:03.097946,"(4.8, 8.2, 5.4799999999999995)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 23.923076923076923)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:04.119320,"(4.8, 8.2, 5.4799999999999995)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 23.923076923076923)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:05.039509,"(4.8, 8.2, 5.4799999999999995)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 23.923076923076923)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:05.996633,"(4.8, 8.2, 5.4799999999999995)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 25.0, 22.2)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:06.919549,"(4.8, 8.6, 5.116666666666666)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:07.853703,"(4.8, 8.6, 5.116666666666666)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:08.839175,"(4.8, 8.6, 5.116666666666666)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 15.0, 10.066666666666666)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:09.818543,"(4.8, 8.6, 5.116666666666666)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 15.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:10.832229,"(4.8, 8.6, 5.116666666666666)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:11.839105,"(4.8, 8.6, 5.116666666666666)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:12.801208,"(4.8, 8.6, 5.116666666666666)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:13.722352,"(4.8, 8.6, 5.116666666666666)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:14.655470,"(4.8, 8.6, 5.116666666666666)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:15.559349,"(4.8, 8.6, 5.116666666666666)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:16.623422,"(4.8, 8.6, 5.116666666666666)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:17.580645,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:18.534385,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:19.472233,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:20.370399,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:21.333064,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:22.280675,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:23.310888,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:24.315365,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:25.348889,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:26.353307,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:27.327895,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:28.281659,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:29.211970,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:30.180239,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:31.105591,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:32.082949,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:32.995738,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:34.022015,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:34.997543,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:35.967956,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:36.987250,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:37.954932,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:38.957711,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:39.930237,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:40.899853,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:41.818753,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:42.749592,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:43.671463,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:44.622791,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:45.627766,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:46.586978,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:47.515096,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:48.474027,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:49.447568,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:50.471756,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:51.537620,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:52.520473,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:53.502626,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:54.455402,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:55.365727,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:56.291696,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:57.216665,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:58.160684,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:31:59.110699,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:32:00.059269,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:32:01.011743,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:32:01.931363,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:32:02.913070,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:32:03.874163,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:32:04.897141,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
06-01-2023 10:32:05.894419,"(4.8, 9.0, 5.64)","(2.0, 3.15, 2.0141666666666667)","(4.4, 8.4, 4.637499999999999)","(11.0, 27.0, 23.8)","(7.5, 16.0, 10.4)","(31.0, 230.0, 128.5)","(6.5, 12.5, 6.9)"
