,Autumn Doll,Cab Fare Home,Tinker Yvonne,Foxtrot Tango,Zaras Princess,Blue Tick Maya
07-01-2023 20:57:28.236107,"(19.0, 28.0, 26.333333333333332)","(3.7, 5.0, 4.895)","(6.0, 7.4, 7.366060606060606)","(15.0, 22.0, 20.533333333333335)","(4.2, 4.5, 4.4459459459459465)","(2.45, 2.96, 2.936533333333333)"
07-01-2023 20:57:29.218515,"(19.0, 28.0, 25.23076923076923)","(3.7, 5.0, 4.846153846153846)","(6.0, 7.4, 7.364102564102565)","(15.0, 22.0, 20.9)","(4.2, 4.5, 4.447916666666667)","(2.45, 2.96, 2.956551724137931)"
07-01-2023 20:57:30.181707,"(19.0, 28.0, 26.666666666666668)","(3.7, 5.0, 4.854166666666667)","(6.0, 7.4, 7.365217391304348)","(15.0, 22.0, 20.9)","(4.2, 4.5, 4.4511627906976745)","(2.45, 2.96, 2.9584615384615383)"
07-01-2023 20:57:31.082505,"(19.0, 28.0, 26.333333333333332)","(3.7, 4.9, 4.85621301775148)","(6.0, 7.4, 7.365217391304348)","(15.0, 22.0, 20.533333333333335)","(4.2, 4.5, 4.455)","(2.45, 2.98, 2.9560975609756097)"
07-01-2023 20:57:31.919304,"(19.0, 28.0, 25.333333333333332)","(3.7, 4.9, 4.85621301775148)","(6.0, 7.2, 7.19874213836478)","(15.0, 22.0, 20.9)","(4.2, 4.5, 4.455)","(2.45, 2.98, 2.9554545454545456)"
07-01-2023 20:57:32.832778,"(19.0, 27.0, 25.666666666666668)","(3.7, 4.8, 4.79618320610687)","(6.0, 7.2, 7.19874213836478)","(15.0, 22.0, 20.533333333333335)","(4.2, 4.5, 4.488)","(2.45, 2.96, 2.9509677419354836)"
07-01-2023 20:57:33.771699,"(19.0, 27.0, 24.3)","(3.7, 4.9, 4.856818181818182)","(6.0, 7.2, 7.198540145985402)","(15.0, 22.0, 20.533333333333335)","(4.2, 4.5, 4.473333333333334)","(2.45, 2.98, 2.9556756756756757)"
07-01-2023 20:57:34.749024,"(19.0, 27.0, 24.3)","(3.7, 4.9, 4.856818181818182)","(6.0, 7.2, 7.198540145985402)","(15.0, 22.0, 20.533333333333335)","(4.2, 4.5, 4.488)","(2.45, 2.98, 2.9489655172413793)"
07-01-2023 20:57:35.709064,"(19.0, 27.0, 24.3)","(3.7, 4.9, 4.856818181818182)","(6.0, 7.2, 7.198540145985402)","(15.0, 22.0, 20.533333333333335)","(4.2, 4.5, 4.473333333333334)","(2.45, 2.98, 2.953529411764706)"
07-01-2023 20:57:36.609252,"(19.0, 27.0, 24.3)","(3.7, 4.9, 4.8524861878453045)","(6.0, 7.2, 7.198620689655173)","(15.0, 22.0, 20.533333333333335)","(4.2, 4.5, 4.4875)","(2.45, 2.98, 2.953529411764706)"
07-01-2023 20:57:37.460924,"(19.0, 27.0, 24.3)","(3.7, 4.9, 4.856818181818182)","(6.0, 7.2, 7.198620689655173)","(15.0, 22.0, 20.533333333333335)","(4.2, 4.5, 4.4875)","(2.45, 2.98, 2.968)"
07-01-2023 20:57:38.370629,"(19.0, 27.0, 22.90909090909091)","(3.7, 4.9, 4.8662650602409645)","(6.0, 7.2, 7.198620689655173)","(15.0, 22.0, 20.9)","(4.2, 4.5, 4.4875)","(2.45, 2.98, 2.964137931034483)"
07-01-2023 20:57:39.253225,"(19.0, 27.0, 23.363636363636363)","(3.7, 4.9, 4.8662650602409645)","(6.0, 7.2, 7.198620689655173)","(15.0, 22.0, 20.533333333333335)","(4.2, 4.5, 4.465625)","(2.45, 3.0, 2.9690322580645163)"
07-01-2023 20:57:40.187132,"(19.0, 27.0, 23.363636363636363)","(3.7, 4.9, 4.8662650602409645)","(6.0, 7.2, 7.198620689655173)","(15.0, 22.0, 20.9)","(4.2, 4.5, 4.4875)","(2.45, 3.0, 2.9816666666666665)"
07-01-2023 20:57:41.129852,"(19.0, 27.0, 23.333333333333332)","(3.7, 4.9, 4.8662650602409645)","(6.0, 7.2, 7.198620689655173)","(15.0, 22.0, 20.842105263157894)","(4.2, 4.5, 4.46)","(2.45, 3.0, 2.975833333333333)"
07-01-2023 20:57:41.985240,"(19.0, 27.0, 23.333333333333332)","(3.7, 4.9, 4.86046511627907)","(6.0, 7.2, 7.198620689655173)","(15.0, 22.0, 20.842105263157894)","(4.2, 4.5, 4.46)","(2.45, 2.98, 2.975833333333333)"
07-01-2023 20:57:42.869483,"(19.0, 26.0, 23.3)","(3.7, 4.9, 4.86046511627907)","(6.0, 7.2, 7.198620689655173)","(15.0, 22.0, 20.428571428571427)","(4.2, 4.5, 4.4512820512820515)","(2.45, 3.0, 2.981176470588235)"
07-01-2023 20:57:43.804205,"(19.0, 26.0, 23.3)","(3.7, 4.9, 4.86046511627907)","(6.0, 7.6, 7.392)","(15.0, 22.0, 20.428571428571427)","(4.2, 4.5, 4.440625)","(2.45, 3.0, 2.977777777777778)"
07-01-2023 20:57:44.705386,"(19.0, 25.0, 23.5)","(3.7, 4.9, 4.86046511627907)","(6.0, 7.4, 7.316129032258065)","(15.0, 22.0, 20.428571428571427)","(4.2, 4.5, 4.378787878787879)","(2.45, 2.98, 2.9705263157894737)"
07-01-2023 20:57:45.670624,"(17.0, 25.0, 24.0)","(3.7, 4.9, 4.855952380952381)","(6.0, 8.0, 7.837894736842105)","(15.0, 22.0, 20.625)","(4.2, 4.4, 4.339705882352941)","(2.45, 3.0, 2.9776470588235293)"
07-01-2023 20:57:46.582825,"(17.0, 21.0, 20.7)","(3.7, 4.9, 4.858787878787879)","(6.0, 8.2, 8.005714285714285)","(15.0, 22.0, 20.76923076923077)","(4.2, 4.4, 4.30561797752809)","(2.45, 2.98, 2.98)"
07-01-2023 20:57:47.571792,"(17.0, 24.0, 22.333333333333332)","(3.7, 4.9, 4.858787878787879)","(6.0, 8.2, 8.008)","(15.0, 22.0, 20.666666666666668)","(4.2, 4.4, 4.261111111111111)","(2.45, 3.0, 2.98)"
07-01-2023 20:57:48.476716,"(17.0, 24.0, 22.181818181818183)","(3.7, 4.9, 4.8575)","(6.0, 8.2, 8.008)","(15.0, 22.0, 21.0)","(4.2, 4.3, 4.261111111111111)","(2.45, 3.0, 2.98)"
07-01-2023 20:57:49.321933,"(17.0, 24.0, 22.181818181818183)","(3.7, 4.9, 4.8575)","(6.0, 8.2, 8.008)","(15.0, 22.0, 20.615384615384617)","(4.2, 4.3, 4.261111111111111)","(2.45, 3.0, 2.98)"
07-01-2023 20:57:50.209107,"(17.0, 24.0, 22.181818181818183)","(3.7, 4.9, 4.8575)","(6.0, 8.2, 8.012244897959183)","(15.0, 22.0, 21.0)","(4.2, 4.3, 4.261111111111111)","(2.45, 3.0, 2.9745454545454546)"
07-01-2023 20:57:51.131317,"(17.0, 24.0, 22.181818181818183)","(3.7, 4.9, 4.858787878787879)","(6.0, 8.2, 8.012244897959183)","(15.0, 22.0, 20.5)","(4.2, 4.3, 4.262162162162162)","(2.45, 2.96, 2.952857142857143)"
07-01-2023 20:57:52.059592,"(17.0, 24.0, 22.181818181818183)","(3.7, 4.9, 4.858282208588958)","(6.0, 8.2, 8.012244897959183)","(15.0, 22.0, 20.8)","(4.2, 4.3, 4.262162162162162)","(2.45, 3.0, 2.978181818181818)"
07-01-2023 20:57:52.988788,"(17.0, 24.0, 22.181818181818183)","(3.7, 4.9, 4.852147239263804)","(6.0, 8.2, 8.012244897959183)","(15.0, 22.0, 20.2)","(4.2, 4.3, 4.262162162162162)","(2.45, 3.05, 3.005970149253731)"
07-01-2023 20:57:53.840056,"(17.0, 23.0, 22.36842105263158)","(3.7, 4.9, 4.856962025316456)","(6.0, 8.2, 8.012244897959183)","(15.0, 22.0, 20.2)","(4.2, 4.3, 4.252272727272727)","(2.45, 2.98, 2.953913043478261)"
07-01-2023 20:57:54.684475,"(17.0, 23.0, 22.181818181818183)","(3.7, 4.9, 4.856962025316456)","(6.0, 8.2, 8.03111111111111)","(15.0, 22.0, 20.2)","(3.9, 4.3, 4.262162162162162)","(2.5, 2.98, 2.9635294117647057)"
07-01-2023 20:57:55.591518,"(17.0, 23.0, 22.181818181818183)","(3.7, 4.9, 4.857407407407408)","(6.0, 8.2, 8.03111111111111)","(15.0, 22.0, 20.2)","(3.9, 4.3, 4.262162162162162)","(2.5, 2.98, 2.952857142857143)"
07-01-2023 20:57:56.550480,"(17.0, 23.0, 22.181818181818183)","(3.7, 4.9, 4.872093023255815)","(6.0, 8.2, 8.03111111111111)","(15.0, 22.0, 21.25)","(3.9, 4.3, 4.262162162162162)","(2.5, 2.98, 2.948235294117647)"
07-01-2023 20:57:57.548310,"(17.0, 24.0, 23.294117647058822)","(3.7, 4.9, 4.872093023255815)","(6.0, 8.2, 7.954838709677419)","(15.0, 22.0, 21.0625)","(3.9, 4.3, 4.28)","(2.5, 2.96, 2.9494736842105262)"
07-01-2023 20:57:58.488149,"(17.0, 24.0, 22.22222222222222)","(3.7, 4.9, 4.845588235294118)","(6.0, 8.0, 7.964285714285714)","(15.0, 22.0, 21.0625)","(3.9, 4.4, 4.28)","(2.5, 2.96, 2.9443478260869567)"
07-01-2023 20:57:59.392224,"(17.0, 24.0, 22.181818181818183)","(3.7, 4.9, 4.845588235294118)","(6.0, 8.2, 8.042105263157895)","(15.0, 22.0, 21.0625)","(3.9, 4.4, 4.263636363636364)","(2.5, 2.96, 2.948235294117647)"
07-01-2023 20:58:00.282953,"(17.0, 24.0, 22.181818181818183)","(3.7, 4.9, 4.845588235294118)","(6.0, 8.2, 8.042105263157895)","(15.0, 22.0, 21.0625)","(3.9, 4.4, 4.266666666666667)","(2.5, 2.96, 2.9478787878787878)"
07-01-2023 20:58:01.121468,"(17.0, 24.0, 22.181818181818183)","(3.7, 4.9, 4.845588235294118)","(6.0, 8.2, 8.042105263157895)","(15.0, 22.0, 21.0625)","(3.9, 4.4, 4.266666666666667)","(2.5, 2.96, 2.9478787878787878)"
07-01-2023 20:58:02.149154,"(17.0, 24.0, 22.181818181818183)","(3.7, 4.9, 4.845588235294118)","(6.0, 8.2, 8.077777777777778)","(15.0, 22.0, 21.0625)","(3.9, 4.4, 4.259701492537314)","(2.5, 2.96, 2.926153846153846)"
07-01-2023 20:58:03.206466,"(17.0, 24.0, 22.181818181818183)","(3.7, 4.9, 4.872093023255815)","(6.0, 8.2, 8.13125)","(15.0, 22.0, 21.0625)","(3.9, 4.4, 4.2615384615384615)","(2.5, 2.94, 2.91)"
07-01-2023 20:58:04.270349,"(17.0, 23.0, 22.333333333333332)","(3.8, 4.9, 4.872093023255815)","(6.0, 8.2, 8.13125)","(15.0, 22.0, 21.0625)","(3.9, 4.4, 4.275)","(2.5, 2.92, 2.8960563380281688)"
07-01-2023 20:58:05.222436,"(17.0, 23.0, 22.333333333333332)","(3.8, 4.9, 4.86923076923077)","(6.0, 8.2, 8.13125)","(15.0, 22.0, 21.0625)","(3.9, 4.4, 4.278260869565218)","(2.5, 2.9, 2.867179487179487)"
07-01-2023 20:58:06.092529,"(17.0, 23.0, 22.333333333333332)","(3.8, 5.0, 4.8933333333333335)","(6.0, 8.2, 8.13125)","(15.0, 22.0, 21.0625)","(3.9, 4.4, 4.278260869565218)","(2.5, 2.9, 2.864444444444444)"
07-01-2023 20:58:07.070058,"(17.0, 24.0, 22.25)","(3.8, 5.0, 4.907692307692308)","(6.0, 8.2, 8.13125)","(15.0, 22.0, 21.0625)","(3.9, 4.4, 4.26875)","(2.5, 2.88, 2.8716666666666666)"
07-01-2023 20:58:08.071559,"(17.0, 24.0, 22.181818181818183)","(3.8, 5.0, 4.907692307692308)","(6.0, 8.2, 8.104347826086956)","(15.0, 22.0, 21.02173913043478)","(3.9, 4.4, 4.265671641791045)","(2.5, 2.88, 2.8716666666666666)"
07-01-2023 20:58:08.999175,"(17.0, 24.0, 22.181818181818183)","(3.8, 5.0, 4.907692307692308)","(6.0, 8.2, 8.104347826086956)","(15.0, 22.0, 21.02173913043478)","(3.9, 4.4, 4.265671641791045)","(2.5, 2.88, 2.8657142857142857)"
07-01-2023 20:58:10.056529,"(17.0, 24.0, 22.181818181818183)","(3.8, 5.0, 4.907692307692308)","(6.0, 8.2, 8.104347826086956)","(15.0, 22.0, 21.02173913043478)","(3.9, 4.4, 4.242307692307692)","(2.5, 2.88, 2.8677777777777775)"
07-01-2023 20:58:11.080326,"(17.0, 24.0, 22.88888888888889)","(3.8, 4.9, 4.896296296296296)","(6.0, 8.2, 8.104347826086956)","(15.0, 22.0, 21.134615384615383)","(3.9, 4.3, 4.242307692307692)","(2.5, 2.88, 2.8616666666666664)"
07-01-2023 20:58:12.081385,"(17.0, 24.0, 22.88888888888889)","(3.8, 5.0, 4.926829268292683)","(6.0, 8.2, 8.104347826086956)","(15.0, 22.0, 21.134615384615383)","(3.9, 4.3, 4.25)","(2.5, 2.88, 2.861212121212121)"
07-01-2023 20:58:12.977234,"(17.0, 24.0, 22.88888888888889)","(3.8, 5.0, 4.934782608695652)","(6.0, 8.2, 8.104347826086956)","(15.0, 22.0, 21.134615384615383)","(3.9, 4.3, 4.225)","(2.5, 2.9, 2.8666666666666667)"
07-01-2023 20:58:13.923890,"(17.0, 24.0, 22.695652173913043)","(3.8, 5.0, 4.934782608695652)","(6.0, 8.2, 8.104347826086956)","(15.0, 22.0, 21.02173913043478)","(3.9, 4.3, 4.225)","(2.5, 2.88, 2.871304347826087)"
07-01-2023 20:58:14.917287,"(17.0, 24.0, 22.88888888888889)","(3.8, 5.0, 4.957142857142857)","(6.0, 8.2, 8.0)","(15.0, 22.0, 21.02173913043478)","(3.9, 4.3, 4.248275862068965)","(2.5, 2.88, 2.871304347826087)"
07-01-2023 20:58:15.894206,"(17.0, 24.0, 22.181818181818183)","(3.8, 5.0, 4.955882352941177)","(6.5, 8.0, 7.874509803921568)","(15.0, 22.0, 21.375)","(3.8, 4.3, 4.26)","(2.5, 2.88, 2.8579999999999997)"
07-01-2023 20:58:16.930524,"(17.0, 24.0, 22.181818181818183)","(3.8, 5.0, 4.955882352941177)","(6.5, 8.0, 7.883636363636364)","(15.0, 22.0, 21.09090909090909)","(3.8, 4.4, 4.257142857142857)","(2.5, 2.88, 2.8579999999999997)"
07-01-2023 20:58:17.863013,"(17.0, 25.0, 24.615384615384617)","(3.8, 5.0, 4.934782608695652)","(6.5, 8.0, 7.883636363636364)","(15.0, 22.0, 21.09090909090909)","(3.8, 4.4, 4.257142857142857)","(2.5, 2.88, 2.8579999999999997)"
07-01-2023 20:58:18.830982,"(17.0, 28.0, 25.272727272727273)","(3.8, 5.0, 4.926829268292683)","(6.5, 8.0, 7.84)","(15.0, 22.0, 21.1)","(3.8, 4.3, 4.256521739130434)","(2.5, 2.88, 2.8649999999999998)"
07-01-2023 20:58:19.763503,"(17.0, 28.0, 25.333333333333332)","(3.8, 4.9, 4.861764705882353)","(6.5, 8.0, 7.84)","(15.0, 22.0, 21.1)","(3.8, 4.4, 4.307407407407407)","(2.5, 2.88, 2.8606060606060604)"
07-01-2023 20:58:20.656027,"(17.0, 28.0, 25.333333333333332)","(3.8, 4.9, 4.861764705882353)","(6.5, 8.0, 7.84)","(15.0, 22.0, 21.142857142857142)","(3.8, 4.4, 4.3062499999999995)","(2.5, 2.88, 2.8606060606060604)"
07-01-2023 20:58:21.679128,"(17.0, 28.0, 26.666666666666668)","(3.8, 4.9, 4.861764705882353)","(6.5, 8.0, 7.84)","(15.0, 22.0, 21.2)","(3.8, 4.4, 4.297701149425287)","(2.5, 2.88, 2.8606060606060604)"
07-01-2023 20:58:22.696542,"(17.0, 28.0, 26.666666666666668)","(3.8, 4.9, 4.861764705882353)","(6.5, 8.0, 7.84)","(15.0, 22.0, 21.125)","(3.8, 4.3, 4.308333333333334)","(2.5, 2.88, 2.8606060606060604)"
07-01-2023 20:58:23.663401,"(17.0, 28.0, 26.666666666666668)","(3.8, 4.9, 4.861764705882353)","(6.5, 8.0, 7.84)","(15.0, 22.0, 20.4)","(3.8, 4.4, 4.308333333333334)","(2.5, 2.88, 2.8340740740740737)"
07-01-2023 20:58:24.646194,"(17.0, 27.0, 26.857142857142858)","(3.8, 4.9, 4.866666666666667)","(6.5, 8.0, 7.874509803921568)","(15.0, 22.0, 21.2)","(3.8, 4.4, 4.308333333333334)","(2.5, 2.84, 2.8515151515151516)"
07-01-2023 20:58:25.590575,"(17.0, 27.0, 26.857142857142858)","(3.8, 5.0, 4.896296296296296)","(6.5, 8.0, 7.874509803921568)","(15.0, 22.0, 21.2)","(3.8, 4.4, 4.308333333333334)","(2.5, 2.86, 2.843157894736842)"
07-01-2023 20:58:26.505940,"(17.0, 27.0, 26.863636363636363)","(3.8, 5.0, 4.896296296296296)","(6.5, 8.0, 7.874509803921568)","(15.0, 22.0, 21.333333333333332)","(3.8, 4.4, 4.308333333333334)","(2.5, 2.86, 2.8329999999999997)"
07-01-2023 20:58:27.458413,"(17.0, 27.0, 26.863636363636363)","(3.8, 5.0, 4.896296296296296)","(6.5, 8.0, 7.874509803921568)","(15.0, 22.0, 21.333333333333332)","(3.8, 4.4, 4.345945945945946)","(2.5, 2.84, 2.8329999999999997)"
07-01-2023 20:58:28.483875,"(17.0, 27.0, 26.863636363636363)","(3.8, 5.0, 4.903448275862069)","(6.5, 8.0, 7.874509803921568)","(15.0, 22.0, 21.2)","(3.8, 4.4, 4.342105263157895)","(2.5, 2.84, 2.8329999999999997)"
07-01-2023 20:58:29.482669,"(17.0, 27.0, 26.863636363636363)","(3.8, 5.0, 4.903448275862069)","(6.5, 8.0, 7.874509803921568)","(15.0, 22.0, 21.333333333333332)","(3.8, 4.4, 4.342105263157895)","(2.5, 2.84, 2.8329999999999997)"
07-01-2023 20:58:30.472720,"(17.0, 27.0, 26.863636363636363)","(3.8, 5.0, 4.903448275862069)","(6.5, 8.0, 7.874509803921568)","(15.0, 22.0, 21.2)","(3.8, 4.4, 4.345945945945946)","(2.5, 2.84, 2.8329999999999997)"
07-01-2023 20:58:31.474419,"(17.0, 27.0, 26.863636363636363)","(3.8, 5.0, 4.903448275862069)","(6.5, 8.0, 7.874509803921568)","(15.0, 22.0, 21.142857142857142)","(3.8, 4.4, 4.347272727272728)","(2.5, 2.84, 2.8329999999999997)"
07-01-2023 20:58:32.394583,"(17.0, 27.0, 26.863636363636363)","(3.8, 5.0, 4.903448275862069)","(6.5, 8.0, 7.874509803921568)","(15.0, 22.0, 21.142857142857142)","(3.8, 4.4, 4.347272727272728)","(2.5, 2.84, 2.83)"
07-01-2023 20:58:33.361957,"(17.0, 27.0, 26.76923076923077)","(3.8, 5.0, 4.903448275862069)","(6.5, 8.0, 7.874509803921568)","(15.0, 22.0, 21.333333333333332)","(3.8, 4.4, 4.346774193548387)","(2.5, 2.84, 2.824705882352941)"
07-01-2023 20:58:34.409621,"(17.0, 27.0, 26.666666666666668)","(3.8, 5.0, 4.92)","(6.5, 8.0, 7.874509803921568)","(15.0, 22.0, 21.333333333333332)","(3.8, 4.4, 4.346774193548387)","(2.5, 2.84, 2.841176470588235)"
07-01-2023 20:58:35.467625,"(17.0, 27.0, 26.833333333333332)","(3.8, 5.0, 4.92)","(6.5, 8.0, 7.874509803921568)","(15.0, 22.0, 21.2)","(3.8, 4.4, 4.346774193548387)","(2.5, 2.86, 2.833529411764706)"
07-01-2023 20:58:36.529464,"(17.0, 27.0, 26.833333333333332)","(3.8, 5.0, 4.92)","(6.5, 8.0, 7.874509803921568)","(15.0, 22.0, 21.2)","(3.8, 4.4, 4.346774193548387)","(2.5, 2.86, 2.836774193548387)"
07-01-2023 20:58:37.625986,"(18.0, 27.0, 26.833333333333332)","(4.0, 5.0, 4.918367346938775)","(6.5, 8.0, 7.897560975609756)","(15.0, 22.0, 21.2)","(3.8, 4.4, 4.256410256410256)","(2.5, 2.86, 2.8483870967741933)"
07-01-2023 20:58:38.579681,"(18.0, 27.0, 26.833333333333332)","(4.0, 5.0, 4.918367346938775)","(6.5, 8.0, 7.897560975609756)","(15.0, 22.0, 21.181818181818183)","(3.8, 4.3, 4.294444444444444)","(2.5, 2.86, 2.8325)"
07-01-2023 20:58:39.553320,"(18.0, 27.0, 26.833333333333332)","(4.0, 5.0, 4.918367346938775)","(6.5, 8.0, 7.902325581395349)","(15.0, 23.0, 22.2)","(3.8, 4.4, 4.298181818181819)","(2.5, 2.86, 2.8251851851851852)"
07-01-2023 20:58:40.585802,"(18.0, 27.0, 26.833333333333332)","(4.0, 5.0, 4.918367346938775)","(6.5, 8.0, 7.902325581395349)","(15.0, 23.0, 22.2)","(3.8, 4.4, 4.298181818181819)","(2.5, 2.84, 2.8066666666666666)"
07-01-2023 20:58:41.592289,"(18.0, 27.0, 26.76923076923077)","(4.0, 5.0, 4.870967741935484)","(6.5, 8.0, 7.902325581395349)","(15.0, 23.0, 22.11111111111111)","(3.8, 4.4, 4.298181818181819)","(2.5, 2.84, 2.8309090909090906)"
07-01-2023 20:58:42.647881,"(18.0, 27.0, 26.333333333333332)","(4.0, 5.0, 4.911111111111111)","(6.5, 8.0, 7.902325581395349)","(15.0, 23.0, 22.058823529411764)","(3.8, 4.4, 4.272972972972973)","(2.5, 2.84, 2.8309090909090906)"
07-01-2023 20:58:43.711629,"(18.0, 27.0, 25.571428571428573)","(4.0, 5.0, 4.911111111111111)","(6.5, 8.0, 7.881481481481481)","(15.0, 23.0, 22.058823529411764)","(3.8, 4.3, 4.32962962962963)","(2.5, 2.84, 2.825806451612903)"
07-01-2023 20:58:44.759492,"(18.0, 26.0, 25.833333333333332)","(4.0, 5.0, 4.911111111111111)","(6.5, 8.0, 7.8830188679245285)","(15.0, 23.0, 22.11111111111111)","(3.8, 4.4, 4.32)","(2.5, 2.84, 2.8266666666666667)"
07-01-2023 20:58:45.801229,"(18.0, 26.0, 25.81818181818182)","(4.0, 5.0, 4.914893617021277)","(6.5, 8.0, 7.884615384615384)","(15.0, 23.0, 22.058823529411764)","(3.8, 4.4, 4.32093023255814)","(2.5, 2.84, 2.8339999999999996)"
07-01-2023 20:58:46.876734,"(18.0, 26.0, 25.833333333333332)","(4.0, 5.0, 4.92)","(6.5, 8.0, 7.957142857142857)","(15.0, 23.0, 21.5)","(3.8, 4.4, 4.40952380952381)","(2.5, 2.84, 2.7709090909090905)"
07-01-2023 20:58:47.950551,"(18.0, 27.0, 25.615384615384617)","(4.0, 5.0, 4.978947368421053)","(6.5, 8.0, 7.961290322580645)","(15.0, 23.0, 21.5)","(3.8, 4.5, 4.430232558139535)","(2.5, 2.78, 2.792)"
07-01-2023 20:58:49.027199,"(18.0, 26.0, 25.8)","(4.0, 5.0, 4.946153846153846)","(6.5, 8.0, 7.991666666666666)","(15.0, 23.0, 21.666666666666668)","(3.8, 4.5, 4.3604651162790695)","(2.5, 2.8, 2.7818181818181817)"
07-01-2023 20:58:50.017714,"(18.0, 26.0, 25.785714285714285)","(4.0, 5.0, 4.932258064516129)","(6.5, 8.2, 8.029729729729729)","(15.0, 23.0, 21.666666666666668)","(3.8, 4.5, 4.3604651162790695)","(2.5, 2.8, 2.7666666666666666)"
07-01-2023 20:58:51.086389,"(18.0, 27.0, 25.333333333333332)","(4.0, 5.0, 4.9447368421052635)","(6.5, 8.0, 7.9513513513513505)","(15.0, 23.0, 22.058823529411764)","(3.8, 4.5, 4.3604651162790695)","(2.5, 2.8, 2.783333333333333)"
07-01-2023 20:58:52.177808,"(18.0, 27.0, 25.333333333333332)","(4.0, 5.0, 4.937037037037038)","(6.5, 8.2, 7.940845070422535)","(15.0, 23.0, 20.76923076923077)","(3.8, 4.5, 4.354838709677419)","(2.5, 2.8, 2.7837837837837838)"
07-01-2023 20:58:53.231015,"(18.0, 27.0, 25.333333333333332)","(4.0, 5.0, 4.914285714285715)","(6.5, 8.2, 7.940845070422535)","(15.0, 22.0, 20.58823529411765)","(3.8, 4.5, 4.354838709677419)","(2.5, 2.8, 2.8)"
07-01-2023 20:58:54.297288,"(18.0, 27.0, 25.333333333333332)","(4.0, 5.0, 4.894736842105263)","(6.5, 8.2, 8.004255319148935)","(15.0, 22.0, 20.4)","(3.8, 4.5, 4.354838709677419)","(2.5, 2.82, 2.7842857142857143)"
07-01-2023 20:58:55.336349,"(18.0, 27.0, 25.333333333333332)","(4.0, 5.0, 4.894736842105263)","(6.5, 8.2, 8.004255319148935)","(15.0, 22.0, 20.666666666666668)","(3.8, 4.5, 4.295774647887324)","(2.5, 2.8, 2.774)"
07-01-2023 20:58:56.408100,"(18.0, 27.0, 26.035714285714285)","(4.0, 5.0, 4.954545454545455)","(6.5, 8.2, 8.019607843137255)","(15.0, 22.0, 21.466666666666665)","(3.8, 4.4, 4.283544303797469)","(2.5, 2.78, 2.7925925925925923)"
07-01-2023 20:58:57.522659,"(18.0, 27.0, 26.032258064516128)","(4.0, 5.1, 4.969333333333333)","(6.5, 8.2, 7.9169230769230765)","(15.0, 22.0, 21.692307692307693)","(3.8, 4.4, 4.283544303797469)","(2.5, 2.8, 2.785333333333333)"
07-01-2023 20:58:58.617466,"(18.0, 27.0, 25.714285714285715)","(4.0, 5.1, 4.969333333333333)","(6.5, 8.2, 7.933333333333333)","(15.0, 22.0, 21.157894736842106)","(3.8, 4.4, 4.283544303797469)","(2.5, 2.8, 2.785333333333333)"
07-01-2023 20:58:59.686911,"(18.0, 27.0, 26.05263157894737)","(4.0, 5.1, 4.969333333333333)","(6.5, 8.2, 7.933333333333333)","(15.0, 22.0, 21.157894736842106)","(3.8, 4.4, 4.276744186046511)","(2.5, 2.8, 2.7824)"
07-01-2023 20:59:00.809403,"(18.0, 27.0, 26.217391304347828)","(4.0, 5.1, 4.956818181818182)","(6.5, 8.2, 7.97)","(15.0, 22.0, 21.428571428571427)","(3.8, 4.3, 4.285185185185185)","(2.5, 2.8, 2.7926666666666664)"
07-01-2023 20:59:01.992259,"(18.0, 26.0, 25.93103448275862)","(4.0, 5.1, 4.976470588235294)","(6.5, 8.2, 8.049180327868852)","(15.0, 22.0, 20.31578947368421)","(3.8, 4.3, 4.2875)","(2.5, 2.8, 2.7912)"
07-01-2023 20:59:03.310720,"(18.0, 26.0, 25.647058823529413)","(4.0, 5.1, 4.978846153846154)","(6.5, 8.2, 7.945882352941176)","(15.0, 22.0, 20.2)","(3.8, 4.3, 4.473988439306359)","(2.5, 2.8, 2.7704761904761903)"
07-01-2023 20:59:04.451530,"(18.0, 26.0, 25.647058823529413)","(4.0, 5.0, 4.978846153846154)","(6.5, 8.2, 7.9135135135135135)","(15.0, 21.0, 20.2)","(3.8, 4.5, 4.498701298701299)","(2.5, 2.8, 2.790344827586207)"
07-01-2023 20:59:05.632713,"(18.0, 26.0, 25.575757575757574)","(4.0, 5.0, 4.844)","(6.5, 8.0, 7.908571428571428)","(15.0, 21.0, 20.166666666666668)","(3.8, 4.5, 4.493913043478261)","(2.5, 2.8, 2.7857142857142856)"
07-01-2023 20:59:06.782879,"(18.0, 26.0, 25.6)","(4.0, 4.9, 4.871153846153846)","(6.5, 8.0, 7.92156862745098)","(15.0, 21.0, 20.11111111111111)","(3.8, 4.6, 4.454545454545455)","(2.5, 2.8, 2.792222222222222)"
07-01-2023 20:59:07.894343,"(18.0, 26.0, 25.6)","(4.0, 4.9, 4.871153846153846)","(6.5, 8.2, 7.982352941176471)","(15.0, 22.0, 20.2)","(3.8, 4.5, 4.418390804597702)","(2.5, 2.8, 2.811864406779661)"
07-01-2023 20:59:09.002095,"(18.0, 27.0, 26.055555555555557)","(4.0, 4.9, 4.872549019607844)","(6.5, 8.0, 7.982352941176471)","(15.0, 21.0, 20.11111111111111)","(3.8, 4.5, 4.392857142857143)","(2.5, 2.82, 2.812238805970149)"
