,Kaypat World,Aerobic Maximum,Urban Girl,Side Kick,All Vogue,Maywyn Kama,Out Of Turmoil
16-12-2022 15:11:23.740448,"(12.0, 44.0, 41.75)","(17.0, 50.0, 49.14285714285714)","(5.5, 6.4, 5.806060606060607)","(2.6, 3.2, 3.08)","(5.0, 8.2, 7.6)","(3.0, 3.5, 3.4035714285714285)","(20.0, 36.0, 28.57142857142857)"
16-12-2022 15:11:24.634609,"(12.0, 44.0, 41.75)","(17.0, 50.0, 49.14285714285714)","(5.5, 6.4, 5.806060606060607)","(2.6, 3.2, 3.0725)","(5.0, 8.2, 7.488888888888889)","(3.0, 3.55, 3.4)","(20.0, 36.0, 26.25)"
16-12-2022 15:11:25.530960,"(12.0, 44.0, 40.76923076923077)","(17.0, 50.0, 49.14285714285714)","(5.5, 6.4, 5.806060606060607)","(2.6, 3.2, 3.0725)","(5.0, 8.2, 7.488888888888889)","(3.0, 3.55, 3.43)","(20.0, 36.0, 30.0)"
16-12-2022 15:11:26.427167,"(12.0, 44.0, 38.857142857142854)","(17.0, 50.0, 49.14285714285714)","(5.5, 6.4, 5.806060606060607)","(2.6, 3.2, 2.914285714285714)","(5.0, 8.2, 7.488888888888889)","(3.0, 3.55, 3.4666666666666663)","(20.0, 36.0, 30.0)"
16-12-2022 15:11:27.345476,"(12.0, 44.0, 41.75)","(17.0, 50.0, 49.14285714285714)","(5.5, 6.4, 5.794594594594594)","(2.6, 3.2, 2.964864864864865)","(5.0, 8.0, 7.611111111111111)","(3.0, 3.55, 3.440909090909091)","(20.0, 36.0, 30.0)"
16-12-2022 15:11:28.230700,"(12.0, 44.0, 41.75)","(17.0, 50.0, 49.14285714285714)","(5.5, 6.4, 5.794594594594594)","(2.6, 3.2, 2.964864864864865)","(5.0, 8.0, 7.611111111111111)","(3.0, 3.55, 3.440909090909091)","(20.0, 36.0, 30.0)"
16-12-2022 15:11:29.119316,"(12.0, 44.0, 41.69230769230769)","(17.0, 50.0, 49.14285714285714)","(5.5, 6.4, 5.890909090909091)","(2.6, 3.2, 2.964864864864865)","(5.0, 8.0, 7.611111111111111)","(3.0, 3.55, 3.4681818181818183)","(20.0, 36.0, 30.0)"
16-12-2022 15:11:29.993629,"(12.0, 44.0, 41.81818181818182)","(17.0, 50.0, 49.14285714285714)","(5.5, 6.4, 5.890909090909091)","(2.6, 3.15, 3.0176470588235293)","(5.0, 8.0, 7.611111111111111)","(3.0, 3.55, 3.4970588235294118)","(20.0, 36.0, 30.0)"
16-12-2022 15:11:30.892359,"(12.0, 44.0, 40.0)","(17.0, 50.0, 49.14285714285714)","(5.5, 6.4, 5.890909090909091)","(2.6, 3.15, 2.9714285714285715)","(5.0, 8.0, 7.611111111111111)","(3.0, 3.55, 3.509090909090909)","(20.0, 36.0, 30.0)"
16-12-2022 15:11:31.790480,"(12.0, 44.0, 41.81818181818182)","(17.0, 50.0, 49.14285714285714)","(5.5, 6.4, 5.890909090909091)","(2.6, 3.15, 2.9714285714285715)","(5.0, 8.0, 7.611111111111111)","(3.0, 3.55, 3.5)","(20.0, 36.0, 30.0)"
16-12-2022 15:11:32.666390,"(12.0, 44.0, 42.73684210526316)","(17.0, 50.0, 49.25)","(5.5, 6.4, 5.858064516129033)","(2.6, 3.1, 3.033333333333333)","(5.0, 8.0, 7.611111111111111)","(3.0, 3.55, 3.5)","(20.0, 36.0, 30.0)"
16-12-2022 15:11:33.571534,"(12.0, 44.0, 42.5)","(17.0, 50.0, 43.0)","(5.5, 6.4, 5.933333333333334)","(2.6, 3.1, 3.0142857142857142)","(5.0, 8.0, 7.611111111111111)","(3.0, 3.55, 3.6363636363636362)","(20.0, 36.0, 30.0)"
16-12-2022 15:11:34.470485,"(12.0, 44.0, 42.5)","(17.0, 50.0, 49.0)","(5.5, 6.4, 5.9757575757575765)","(2.6, 3.1, 3.0043478260869567)","(5.0, 8.0, 7.611111111111111)","(3.0, 3.65, 3.576923076923077)","(20.0, 36.0, 30.0)"
16-12-2022 15:11:35.358191,"(12.0, 44.0, 42.5)","(17.0, 50.0, 49.36363636363636)","(5.5, 6.4, 6.011111111111111)","(2.6, 3.1, 2.9571428571428573)","(5.0, 8.0, 7.611111111111111)","(3.0, 3.7, 3.6333333333333333)","(20.0, 36.0, 30.0)"
16-12-2022 15:11:36.267275,"(12.0, 44.0, 42.5)","(17.0, 50.0, 49.22222222222222)","(5.5, 6.4, 6.011111111111111)","(2.6, 3.1, 2.9571428571428573)","(5.0, 8.0, 7.611111111111111)","(3.0, 3.7, 3.6333333333333333)","(20.0, 36.0, 30.0)"
16-12-2022 15:11:37.143121,"(12.0, 44.0, 42.5)","(17.0, 50.0, 49.22222222222222)","(5.5, 6.4, 6.011111111111111)","(2.6, 3.1, 2.9571428571428573)","(5.0, 8.0, 7.611111111111111)","(3.0, 3.7, 3.6333333333333333)","(20.0, 36.0, 30.0)"
16-12-2022 15:11:38.039976,"(12.0, 44.0, 42.5)","(17.0, 50.0, 49.22222222222222)","(5.5, 6.4, 5.948387096774194)","(2.6, 3.1, 2.966666666666667)","(5.0, 8.0, 7.611111111111111)","(3.0, 3.7, 3.6157894736842104)","(20.0, 36.0, 30.0)"
16-12-2022 15:11:38.920129,"(12.0, 44.0, 42.5)","(17.0, 50.0, 49.22222222222222)","(5.5, 6.4, 6.071428571428571)","(2.6, 3.1, 2.966666666666667)","(5.0, 8.0, 7.611111111111111)","(3.0, 3.7, 3.618181818181818)","(20.0, 36.0, 30.0)"
16-12-2022 15:11:39.831602,"(12.0, 44.0, 42.5)","(17.0, 50.0, 49.22222222222222)","(5.5, 6.4, 6.046153846153846)","(2.6, 3.1, 2.946153846153846)","(5.0, 8.0, 7.5)","(3.0, 3.7, 3.618181818181818)","(20.0, 36.0, 28.473684210526315)"
16-12-2022 15:11:40.713564,"(13.0, 44.0, 41.473684210526315)","(18.0, 50.0, 49.22222222222222)","(5.5, 6.4, 5.95)","(2.6, 3.1, 2.946153846153846)","(5.0, 8.0, 7.611111111111111)","(2.9, 3.7, 3.618181818181818)","(20.0, 36.0, 30.041666666666664)"
16-12-2022 15:11:41.617552,"(13.0, 44.0, 41.473684210526315)","(18.0, 50.0, 49.22222222222222)","(5.5, 6.4, 5.95)","(2.6, 3.1, 2.946153846153846)","(5.0, 8.0, 7.611111111111111)","(2.9, 3.7, 3.618181818181818)","(20.0, 36.0, 30.041666666666664)"
16-12-2022 15:11:42.497955,"(13.0, 44.0, 41.473684210526315)","(18.0, 50.0, 49.391304347826086)","(5.5, 6.4, 5.95)","(2.6, 3.1, 2.946153846153846)","(5.0, 8.0, 7.611111111111111)","(2.9, 3.7, 3.618181818181818)","(20.0, 36.0, 30.041666666666664)"
16-12-2022 15:11:43.416842,"(13.0, 44.0, 41.473684210526315)","(18.0, 50.0, 49.3)","(5.5, 6.4, 5.95)","(2.6, 3.1, 2.946153846153846)","(5.0, 8.0, 7.611111111111111)","(2.9, 3.7, 3.6333333333333333)","(20.0, 36.0, 30.041666666666664)"
16-12-2022 15:11:44.281484,"(13.0, 44.0, 41.473684210526315)","(18.0, 50.0, 49.3)","(5.5, 6.4, 6.014285714285714)","(2.6, 3.1, 2.9095238095238094)","(5.0, 8.0, 7.611111111111111)","(2.9, 3.7, 3.6454545454545455)","(20.0, 36.0, 30.041666666666664)"
16-12-2022 15:11:45.162174,"(13.0, 44.0, 41.88235294117647)","(18.0, 50.0, 49.3)","(5.5, 6.4, 6.014285714285714)","(2.6, 3.1, 2.9076923076923076)","(5.0, 8.0, 7.5)","(2.9, 3.7, 3.68421052631579)","(20.0, 36.0, 30.041666666666664)"
16-12-2022 15:11:46.035969,"(13.0, 44.0, 41.88235294117647)","(18.0, 50.0, 49.3)","(5.5, 6.4, 6.014285714285714)","(2.6, 3.1, 2.9076923076923076)","(5.0, 8.0, 7.5)","(2.9, 3.7, 3.68421052631579)","(20.0, 36.0, 30.041666666666664)"
16-12-2022 15:11:46.938324,"(13.0, 44.0, 41.88235294117647)","(18.0, 50.0, 49.3)","(5.5, 6.4, 6.014285714285714)","(2.6, 3.1, 2.9166666666666665)","(5.0, 8.0, 7.5)","(2.9, 3.7, 3.68421052631579)","(20.0, 36.0, 31.06896551724138)"
16-12-2022 15:11:47.828477,"(13.0, 44.0, 41.88235294117647)","(18.0, 50.0, 49.3)","(5.5, 6.4, 6.014285714285714)","(2.6, 3.1, 2.938235294117647)","(5.0, 8.0, 7.5)","(2.9, 3.7, 3.68125)","(20.0, 36.0, 31.06896551724138)"
16-12-2022 15:11:48.722914,"(13.0, 44.0, 41.88235294117647)","(18.0, 50.0, 49.3)","(5.5, 6.4, 6.014285714285714)","(2.6, 3.1, 2.9166666666666665)","(5.0, 8.0, 7.5)","(2.9, 3.7, 3.7249999999999996)","(20.0, 36.0, 31.06896551724138)"
16-12-2022 15:11:49.630002,"(13.0, 44.0, 42.0)","(18.0, 50.0, 49.3)","(5.5, 6.4, 6.014285714285714)","(2.6, 3.05, 2.92037037037037)","(5.0, 8.0, 7.5)","(2.9, 3.8, 3.7470588235294118)","(20.0, 36.0, 31.06896551724138)"
16-12-2022 15:11:50.520716,"(13.0, 44.0, 42.588235294117645)","(18.0, 50.0, 49.3)","(5.5, 6.4, 6.014285714285714)","(2.6, 3.05, 2.8855263157894733)","(5.0, 8.0, 7.611111111111111)","(2.9, 3.8, 3.7470588235294118)","(20.0, 36.0, 31.06896551724138)"
16-12-2022 15:11:51.404102,"(13.0, 44.0, 42.588235294117645)","(18.0, 50.0, 49.3)","(5.5, 6.4, 6.014285714285714)","(2.6, 3.05, 2.8855263157894733)","(5.0, 8.0, 7.5)","(2.9, 3.8, 3.7470588235294118)","(20.0, 36.0, 31.06896551724138)"
16-12-2022 15:11:52.306098,"(13.0, 44.0, 42.588235294117645)","(18.0, 50.0, 49.3)","(5.5, 6.4, 6.014285714285714)","(2.6, 3.05, 2.8855263157894733)","(5.0, 8.0, 7.5)","(2.9, 3.8, 3.7470588235294118)","(20.0, 36.0, 31.06896551724138)"
16-12-2022 15:11:53.198508,"(13.0, 44.0, 42.588235294117645)","(18.0, 50.0, 49.3)","(5.5, 6.4, 6.014285714285714)","(2.6, 3.0, 2.873684210526316)","(5.0, 8.0, 7.5)","(2.9, 3.8, 3.7470588235294118)","(20.0, 36.0, 31.06896551724138)"
16-12-2022 15:11:54.105314,"(13.0, 44.0, 42.90909090909091)","(18.0, 50.0, 49.3)","(5.5, 6.4, 6.017647058823529)","(2.6, 3.0, 2.856)","(5.0, 8.0, 7.5)","(2.9, 3.8, 3.8176470588235296)","(20.0, 36.0, 31.06896551724138)"
16-12-2022 15:11:54.991976,"(13.0, 44.0, 42.90909090909091)","(18.0, 50.0, 48.8)","(5.5, 6.4, 6.017647058823529)","(2.6, 2.96, 2.8206060606060603)","(5.0, 8.0, 7.611111111111111)","(2.9, 3.9, 3.8176470588235296)","(20.0, 36.0, 31.06896551724138)"
16-12-2022 15:11:55.887558,"(13.0, 44.0, 42.90909090909091)","(18.0, 50.0, 45.0)","(5.5, 6.4, 6.017647058823529)","(2.6, 2.96, 2.8076190476190472)","(5.0, 8.0, 7.611111111111111)","(2.9, 3.9, 3.8363636363636364)","(20.0, 36.0, 31.06896551724138)"
16-12-2022 15:11:56.764590,"(13.0, 44.0, 42.90909090909091)","(18.0, 50.0, 45.0)","(5.5, 6.4, 6.017647058823529)","(2.6, 2.96, 2.8076190476190472)","(5.0, 8.0, 7.611111111111111)","(2.9, 3.9, 3.8363636363636364)","(20.0, 36.0, 31.06896551724138)"
16-12-2022 15:11:57.651111,"(13.0, 44.0, 42.5)","(18.0, 50.0, 47.5)","(5.5, 6.4, 6.017647058823529)","(2.6, 2.94, 2.8162499999999997)","(5.0, 8.0, 7.611111111111111)","(2.9, 3.9, 3.8176470588235296)","(20.0, 36.0, 31.06896551724138)"
16-12-2022 15:11:58.558229,"(13.0, 44.0, 41.81818181818182)","(18.0, 50.0, 49.23076923076923)","(5.5, 6.4, 6.017647058823529)","(2.6, 2.94, 2.7718032786885245)","(5.0, 8.0, 7.611111111111111)","(2.9, 3.9, 3.783333333333333)","(20.0, 36.0, 31.06896551724138)"
16-12-2022 15:11:59.439244,"(13.0, 44.0, 42.5)","(18.0, 50.0, 49.23076923076923)","(5.5, 6.4, 6.017647058823529)","(2.6, 2.94, 2.674)","(5.0, 8.0, 7.611111111111111)","(2.9, 3.9, 3.783333333333333)","(20.0, 36.0, 31.06896551724138)"
16-12-2022 15:12:00.328323,"(13.0, 44.0, 41.81818181818182)","(18.0, 50.0, 49.23076923076923)","(5.5, 6.4, 6.017647058823529)","(2.6, 2.94, 2.6944615384615385)","(5.0, 8.0, 7.785714285714286)","(2.9, 3.9, 3.8363636363636364)","(20.0, 36.0, 31.06896551724138)"
16-12-2022 15:12:01.225488,"(13.0, 44.0, 42.5)","(18.0, 50.0, 49.23076923076923)","(5.5, 6.4, 6.017647058823529)","(2.6, 2.94, 2.6825806451612904)","(5.0, 8.0, 7.785714285714286)","(2.9, 3.9, 3.8363636363636364)","(20.0, 36.0, 31.06896551724138)"
16-12-2022 15:12:02.113314,"(13.0, 44.0, 41.81818181818182)","(18.0, 50.0, 49.23076923076923)","(5.5, 6.4, 6.017647058823529)","(2.6, 2.9, 2.686086956521739)","(5.0, 8.0, 7.785714285714286)","(2.9, 3.9, 3.8363636363636364)","(20.0, 36.0, 31.06896551724138)"
16-12-2022 15:12:03.011401,"(13.0, 44.0, 42.5)","(18.0, 50.0, 49.44444444444444)","(5.5, 6.4, 6.017647058823529)","(2.6, 2.88, 2.77)","(5.0, 8.0, 7.785714285714286)","(2.9, 3.9, 3.8363636363636364)","(20.0, 36.0, 31.06896551724138)"
16-12-2022 15:12:03.886372,"(13.0, 44.0, 41.81818181818182)","(18.0, 50.0, 49.44444444444444)","(5.5, 6.4, 6.017647058823529)","(2.6, 2.88, 2.7446153846153845)","(5.0, 8.0, 7.785714285714286)","(2.9, 3.9, 3.783333333333333)","(20.0, 36.0, 31.06896551724138)"
16-12-2022 15:12:04.810641,"(13.0, 44.0, 42.5)","(18.0, 50.0, 49.44444444444444)","(5.5, 6.4, 6.017647058823529)","(2.6, 2.88, 2.721111111111111)","(5.0, 8.0, 7.785714285714286)","(2.9, 3.9, 3.838235294117647)","(20.0, 36.0, 31.06896551724138)"
16-12-2022 15:12:05.710106,"(13.0, 44.0, 41.81818181818182)","(18.0, 50.0, 49.285714285714285)","(5.5, 6.4, 6.017647058823529)","(2.6, 2.88, 2.721111111111111)","(5.0, 8.0, 7.785714285714286)","(2.9, 3.9, 3.838235294117647)","(20.0, 36.0, 31.06896551724138)"
16-12-2022 15:12:06.606467,"(13.0, 44.0, 42.5)","(18.0, 50.0, 49.285714285714285)","(5.5, 6.4, 6.017647058823529)","(2.6, 2.86, 2.6822222222222223)","(5.0, 8.0, 7.785714285714286)","(2.9, 3.9, 3.8125)","(20.0, 36.0, 31.06896551724138)"
16-12-2022 15:12:07.499125,"(13.0, 44.0, 41.81818181818182)","(18.0, 50.0, 49.285714285714285)","(5.5, 6.4, 6.017647058823529)","(2.6, 2.86, 2.6695238095238096)","(5.0, 8.0, 7.785714285714286)","(2.9, 3.9, 3.852272727272727)","(20.0, 36.0, 31.06896551724138)"
16-12-2022 15:12:08.433847,"(13.0, 44.0, 42.5)","(18.0, 50.0, 49.285714285714285)","(5.5, 6.4, 6.017647058823529)","(2.6, 2.86, 2.6695238095238096)","(5.0, 8.0, 7.815384615384615)","(2.9, 4.0, 3.8434782608695652)","(20.0, 36.0, 31.06896551724138)"
16-12-2022 15:12:09.328606,"(13.0, 44.0, 43.0)","(18.0, 50.0, 49.285714285714285)","(5.5, 6.4, 6.017647058823529)","(2.6, 2.86, 2.6695238095238096)","(5.0, 8.0, 7.815384615384615)","(2.9, 4.0, 3.8434782608695652)","(20.0, 36.0, 31.06896551724138)"
16-12-2022 15:12:10.216662,"(13.0, 44.0, 43.294117647058826)","(18.0, 50.0, 49.285714285714285)","(5.5, 6.4, 6.017647058823529)","(2.6, 2.86, 2.6695238095238096)","(5.0, 8.0, 7.866666666666667)","(2.9, 4.0, 3.8636363636363638)","(20.0, 36.0, 31.06896551724138)"
16-12-2022 15:12:11.108540,"(13.0, 44.0, 43.45454545454545)","(18.0, 50.0, 49.285714285714285)","(5.5, 6.4, 6.017647058823529)","(2.6, 2.86, 2.6695238095238096)","(5.0, 8.0, 7.866666666666667)","(2.9, 4.0, 3.8636363636363638)","(20.0, 36.0, 31.06896551724138)"
16-12-2022 15:12:11.994572,"(13.0, 44.0, 43.55555555555556)","(18.0, 50.0, 49.285714285714285)","(5.5, 6.4, 6.017647058823529)","(2.6, 2.86, 2.6695238095238096)","(5.0, 8.0, 7.866666666666667)","(2.9, 4.0, 3.8636363636363638)","(20.0, 36.0, 31.06896551724138)"
16-12-2022 15:12:12.886028,"(13.0, 44.0, 43.55555555555556)","(18.0, 50.0, 49.473684210526315)","(5.5, 6.4, 6.017647058823529)","(2.6, 2.86, 2.668823529411765)","(5.0, 8.0, 7.866666666666667)","(2.9, 4.0, 3.8513513513513513)","(20.0, 36.0, 31.06896551724138)"
16-12-2022 15:12:13.769541,"(13.0, 44.0, 43.55555555555556)","(18.0, 50.0, 49.473684210526315)","(5.5, 6.4, 6.066666666666667)","(2.6, 2.86, 2.668823529411765)","(5.0, 8.0, 7.866666666666667)","(2.9, 4.0, 3.8513513513513513)","(20.0, 36.0, 31.06896551724138)"
16-12-2022 15:12:14.660794,"(13.0, 44.0, 43.4)","(18.0, 50.0, 49.473684210526315)","(5.5, 6.4, 6.066666666666667)","(2.6, 2.84, 2.6282352941176472)","(5.0, 8.0, 7.6571428571428575)","(2.9, 4.0, 3.837037037037037)","(20.0, 36.0, 31.794117647058826)"
16-12-2022 15:12:15.548093,"(13.0, 44.0, 43.4)","(18.0, 50.0, 49.333333333333336)","(5.5, 6.4, 6.066666666666667)","(2.6, 2.82, 2.6293333333333333)","(5.0, 8.0, 7.8)","(2.9, 4.0, 3.8625)","(20.0, 36.0, 31.794117647058826)"
16-12-2022 15:12:16.437950,"(13.0, 44.0, 43.4)","(18.0, 50.0, 48.8)","(5.5, 6.4, 6.066666666666667)","(2.6, 2.8, 2.657142857142857)","(5.0, 8.0, 7.6571428571428575)","(2.9, 4.0, 3.8625)","(20.0, 36.0, 31.794117647058826)"
16-12-2022 15:12:17.320474,"(13.0, 44.0, 43.4)","(18.0, 50.0, 49.14285714285714)","(5.5, 6.4, 6.066666666666667)","(2.6, 2.8, 2.6095238095238096)","(5.0, 8.0, 7.8)","(2.9, 4.0, 3.8909090909090907)","(20.0, 36.0, 31.794117647058826)"
16-12-2022 15:12:18.203227,"(13.0, 44.0, 43.4)","(18.0, 50.0, 47.0)","(5.5, 6.4, 6.066666666666667)","(2.6, 2.78, 2.62)","(5.0, 8.0, 7.6571428571428575)","(2.9, 4.0, 3.8588235294117648)","(20.0, 36.0, 31.794117647058826)"
16-12-2022 15:12:19.083803,"(13.0, 44.0, 43.4)","(18.0, 50.0, 47.0)","(5.5, 6.4, 6.066666666666667)","(2.6, 2.78, 2.6189473684210527)","(5.0, 8.0, 7.8)","(2.9, 4.0, 3.925)","(20.0, 36.0, 31.794117647058826)"
16-12-2022 15:12:19.984991,"(13.0, 44.0, 43.4)","(18.0, 50.0, 49.14285714285714)","(5.5, 6.4, 6.080555555555556)","(2.6, 2.76, 2.632)","(5.0, 8.0, 7.6571428571428575)","(2.9, 4.0, 3.925)","(20.0, 36.0, 31.794117647058826)"
16-12-2022 15:12:20.882225,"(13.0, 65.0, 44.84)","(18.0, 50.0, 49.5)","(5.5, 6.4, 6.066666666666667)","(2.6, 2.76, 2.629090909090909)","(5.0, 8.0, 7.894117647058824)","(2.9, 4.0, 3.925)","(20.0, 36.0, 31.794117647058826)"
16-12-2022 15:12:21.794618,"(14.0, 65.0, 51.325581395348834)","(18.0, 50.0, 49.5)","(5.5, 6.4, 6.066666666666667)","(2.5, 2.76, 2.6213333333333333)","(5.0, 8.0, 7.871428571428572)","(3.0, 4.0, 3.925)","(20.0, 36.0, 31.794117647058826)"
16-12-2022 15:12:22.670921,"(14.0, 65.0, 53.470588235294116)","(18.0, 50.0, 49.5)","(5.5, 6.4, 6.066666666666667)","(2.5, 2.76, 2.616)","(5.0, 8.0, 7.9)","(3.0, 4.0, 3.905263157894737)","(20.0, 36.0, 31.794117647058826)"
16-12-2022 15:12:23.589922,"(14.0, 65.0, 53.470588235294116)","(18.0, 50.0, 49.64705882352941)","(5.5, 6.4, 6.066666666666667)","(2.5, 2.76, 2.616)","(5.0, 8.0, 7.9)","(3.0, 4.0, 3.905263157894737)","(20.0, 36.0, 31.794117647058826)"
16-12-2022 15:12:24.491415,"(14.0, 65.0, 53.470588235294116)","(18.0, 50.0, 49.64705882352941)","(5.5, 6.4, 6.066666666666667)","(2.5, 2.76, 2.626666666666667)","(5.0, 8.0, 7.9)","(3.0, 4.0, 3.905263157894737)","(20.0, 36.0, 31.794117647058826)"
16-12-2022 15:12:25.400321,"(14.0, 65.0, 52.75)","(18.0, 50.0, 49.64705882352941)","(5.5, 6.4, 6.066666666666667)","(2.5, 2.76, 2.62)","(5.0, 8.0, 7.9)","(3.0, 4.0, 3.9363636363636365)","(20.0, 36.0, 31.794117647058826)"
16-12-2022 15:12:26.312498,"(14.0, 65.0, 52.75)","(18.0, 50.0, 49.64705882352941)","(5.5, 6.4, 6.066666666666667)","(2.5, 2.74, 2.59)","(5.0, 8.0, 7.9)","(3.0, 4.0, 3.9363636363636365)","(20.0, 36.0, 31.794117647058826)"
16-12-2022 15:12:27.220709,"(14.0, 65.0, 52.48936170212766)","(18.0, 50.0, 49.64705882352941)","(5.5, 6.4, 6.066666666666667)","(2.5, 2.74, 2.630909090909091)","(5.0, 8.0, 7.742857142857143)","(3.0, 4.0, 3.9363636363636365)","(20.0, 36.0, 31.794117647058826)"
16-12-2022 15:12:28.116956,"(14.0, 65.0, 52.48936170212766)","(18.0, 50.0, 49.64705882352941)","(5.5, 6.4, 6.066666666666667)","(2.5, 2.74, 2.630909090909091)","(5.0, 8.0, 7.85)","(3.0, 4.0, 3.9363636363636365)","(20.0, 36.0, 31.794117647058826)"
16-12-2022 15:12:29.008344,"(14.0, 65.0, 52.48936170212766)","(18.0, 50.0, 49.64705882352941)","(5.5, 6.4, 6.066666666666667)","(2.5, 2.74, 2.630909090909091)","(5.0, 8.0, 7.742857142857143)","(3.0, 4.0, 3.9363636363636365)","(20.0, 36.0, 31.794117647058826)"
16-12-2022 15:12:29.902518,"(14.0, 65.0, 53.69230769230769)","(18.0, 50.0, 49.64705882352941)","(5.5, 6.4, 6.066666666666667)","(2.5, 2.74, 2.630909090909091)","(5.0, 8.0, 7.85)","(3.0, 4.0, 3.9363636363636365)","(20.0, 36.0, 31.794117647058826)"
16-12-2022 15:12:30.771529,"(14.0, 65.0, 53.69230769230769)","(18.0, 50.0, 49.64705882352941)","(5.5, 6.4, 6.066666666666667)","(2.5, 2.74, 2.6214814814814815)","(5.0, 8.0, 7.742857142857143)","(3.0, 4.0, 3.9363636363636365)","(20.0, 36.0, 31.794117647058826)"
16-12-2022 15:12:31.658944,"(14.0, 65.0, 53.69230769230769)","(18.0, 50.0, 49.64705882352941)","(5.5, 6.4, 6.066666666666667)","(2.5, 2.74, 2.629655172413793)","(5.0, 8.0, 7.85)","(3.0, 4.0, 3.9363636363636365)","(20.0, 36.0, 31.794117647058826)"
16-12-2022 15:12:32.554273,"(14.0, 65.0, 53.69230769230769)","(18.0, 50.0, 49.64705882352941)","(5.5, 6.4, 6.066666666666667)","(2.5, 2.72, 2.6115)","(5.0, 8.0, 7.742857142857143)","(3.0, 4.0, 3.9416666666666664)","(20.0, 36.0, 31.794117647058826)"
16-12-2022 15:12:33.464682,"(14.0, 65.0, 53.69230769230769)","(18.0, 50.0, 49.64705882352941)","(5.5, 6.4, 6.080555555555556)","(2.5, 2.72, 2.6100000000000003)","(5.0, 8.0, 7.85)","(3.0, 4.0, 3.9416666666666664)","(20.0, 36.0, 31.794117647058826)"
16-12-2022 15:12:34.346401,"(14.0, 65.0, 53.69230769230769)","(18.0, 50.0, 49.64705882352941)","(5.5, 6.4, 6.080555555555556)","(2.5, 2.7, 2.643529411764706)","(5.0, 8.0, 7.742857142857143)","(3.0, 4.0, 3.9416666666666664)","(20.0, 36.0, 31.794117647058826)"
16-12-2022 15:12:35.228300,"(14.0, 65.0, 53.69230769230769)","(18.0, 50.0, 49.64705882352941)","(5.5, 6.4, 6.080555555555556)","(2.5, 2.7, 2.621538461538462)","(5.0, 8.0, 7.742857142857143)","(3.0, 4.0, 3.9416666666666664)","(20.0, 36.0, 31.794117647058826)"
16-12-2022 15:12:36.107352,"(14.0, 65.0, 52.48936170212766)","(18.0, 50.0, 49.64705882352941)","(5.5, 6.4, 6.080555555555556)","(2.5, 2.7, 2.621538461538462)","(5.0, 8.0, 7.742857142857143)","(3.0, 4.0, 3.9416666666666664)","(20.0, 36.0, 29.714285714285715)"
16-12-2022 15:12:37.004875,"(14.0, 55.0, 49.5)","(18.0, 50.0, 49.64705882352941)","(5.5, 6.4, 6.080555555555556)","(2.5, 2.7, 2.645)","(5.0, 8.0, 7.742857142857143)","(3.0, 4.0, 3.9416666666666664)","(20.0, 36.0, 32.21052631578947)"
16-12-2022 15:12:37.887921,"(14.0, 55.0, 49.5)","(18.0, 50.0, 49.64705882352941)","(5.5, 6.4, 6.080555555555556)","(2.5, 2.7, 2.6232)","(5.0, 8.0, 7.742857142857143)","(3.0, 4.0, 3.9416666666666664)","(20.0, 36.0, 32.21052631578947)"
16-12-2022 15:12:38.793255,"(14.0, 55.0, 49.5)","(18.0, 50.0, 49.64705882352941)","(5.5, 6.4, 6.080555555555556)","(2.5, 2.7, 2.628)","(5.0, 8.0, 7.742857142857143)","(3.0, 4.0, 3.9125)","(20.0, 36.0, 33.51724137931035)"
16-12-2022 15:12:39.680193,"(14.0, 55.0, 49.5)","(18.0, 50.0, 49.64705882352941)","(5.5, 6.4, 6.096969696969698)","(2.5, 2.62, 2.610666666666667)","(5.0, 8.0, 7.85)","(3.0, 4.0, 3.9125)","(20.0, 36.0, 33.51724137931035)"
16-12-2022 15:12:40.593207,"(14.0, 55.0, 48.976190476190474)","(18.0, 50.0, 49.64705882352941)","(5.5, 6.4, 6.096969696969698)","(2.5, 2.62, 2.585)","(5.0, 8.0, 7.742857142857143)","(3.0, 4.0, 3.9125)","(20.0, 36.0, 33.51724137931035)"
16-12-2022 15:12:41.479137,"(14.0, 55.0, 48.976190476190474)","(18.0, 50.0, 49.64705882352941)","(5.5, 6.4, 6.096969696969698)","(2.5, 2.62, 2.5964705882352943)","(5.0, 8.0, 7.85)","(3.0, 4.0, 3.9125)","(20.0, 36.0, 33.51724137931035)"
16-12-2022 15:12:42.373052,"(14.0, 55.0, 48.976190476190474)","(18.0, 50.0, 49.64705882352941)","(5.5, 6.4, 6.096969696969698)","(2.5, 2.68, 2.6072727272727274)","(5.0, 8.0, 7.742857142857143)","(3.0, 4.0, 3.9125)","(20.0, 36.0, 33.51724137931035)"
16-12-2022 15:12:43.278893,"(14.0, 55.0, 48.976190476190474)","(19.0, 60.0, 57.473684210526315)","(5.5, 6.4, 6.096969696969698)","(2.5, 2.68, 2.584)","(5.0, 8.0, 7.742857142857143)","(3.0, 4.0, 3.941666666666667)","(20.0, 36.0, 33.714285714285715)"
16-12-2022 15:12:44.175725,"(14.0, 55.0, 50.26470588235294)","(19.0, 60.0, 55.63636363636364)","(5.5, 6.4, 6.096969696969698)","(2.5, 2.6, 2.56)","(5.0, 8.2, 8.036363636363635)","(3.0, 4.0, 3.9695652173913043)","(20.0, 36.0, 33.91304347826087)"
