,Oldrik Bale,Reiko Oreo,Claretown Ryan,Raving Icon,Aston Houston,Nalani Bale,Aston Tenge,Spring Bjorn
06-01-2023 15:50:50.518463,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.406976744186046)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 28.0)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 8.1)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:50:51.556855,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.406976744186046)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 28.0)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 8.1)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:50:52.628488,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.406976744186046)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 28.0)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 8.1)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:50:53.802068,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.406976744186046)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 28.0)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 8.1)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:50:54.978855,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.406976744186046)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 28.0)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 8.1)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:50:56.270625,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.406976744186046)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 28.0)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 8.1)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:50:57.391564,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.406976744186046)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 28.0)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 8.1)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:50:58.423606,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.406976744186046)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 28.0)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 8.1)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:50:59.468897,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.406976744186046)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 28.0)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 8.1)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:51:00.541449,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.406976744186046)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 28.0)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 8.1)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:51:01.789712,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.406976744186046)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 28.0)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 8.1)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:51:03.111977,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.406976744186046)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 28.0)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 8.1)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:51:04.231394,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.406976744186046)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 28.0)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 8.1)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:51:05.305915,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.406976744186046)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 28.0)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 8.1)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:51:06.391677,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.406976744186046)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 28.0)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 8.1)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:51:07.616611,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.406976744186046)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 28.0)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 8.1)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:51:08.914209,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.406976744186046)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 28.0)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 8.1)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:51:10.240730,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.406976744186046)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 28.0)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 8.1)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:51:11.291937,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.406976744186046)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 28.0)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 8.1)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:51:12.418720,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 28.0)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:51:13.604897,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 28.0)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:51:14.910432,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 28.0)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:51:16.124713,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 28.0)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:51:17.243046,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 28.0)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:51:18.435473,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 28.0)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:51:19.562682,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 28.0)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:51:20.748797,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 28.0)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:51:21.892314,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 28.0)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.141935483870967)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:51:23.195582,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:51:24.257455,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:51:25.255824,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:51:26.228275,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:51:27.251929,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:51:28.298933,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:51:29.301062,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:51:30.417985,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:51:31.425741,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:51:32.583807,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:51:33.656816,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:51:34.763789,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:51:35.863672,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:51:36.957681,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:51:37.973707,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:51:39.004738,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:51:40.126026,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:51:41.222913,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:51:42.364849,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:51:43.525047,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:51:44.608690,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:51:45.637118,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:51:46.711734,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:51:47.749662,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:51:48.787157,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:51:49.843612,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:51:50.991722,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:51:52.031744,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:51:53.114364,"(4.2, 6.2, 5.764516129032258)","(4.0, 5.7, 5.307575757575758)","(8.0, 14.5, 10.166666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:51:54.197131,"(4.2, 7.0, 5.809756097560975)","(4.0, 6.6, 5.225)","(8.0, 19.5, 9.916666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:51:55.246891,"(4.2, 7.0, 5.809756097560975)","(4.0, 6.6, 5.225)","(8.0, 19.5, 9.916666666666666)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:51:56.344599,"(4.2, 7.0, 5.809756097560975)","(4.0, 6.6, 5.225)","(8.0, 19.5, 17.808823529411764)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:51:57.463717,"(4.2, 7.0, 5.809756097560975)","(4.0, 6.6, 5.225)","(8.0, 19.5, 17.808823529411764)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:51:58.477159,"(4.2, 7.0, 5.809756097560975)","(4.0, 6.6, 5.225)","(8.0, 19.5, 17.808823529411764)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:51:59.673937,"(4.2, 7.0, 5.809756097560975)","(4.0, 6.6, 5.225)","(8.0, 19.5, 17.808823529411764)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:52:00.838230,"(4.2, 7.0, 5.809756097560975)","(4.0, 6.6, 5.225)","(8.0, 19.5, 17.808823529411764)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:52:01.899307,"(4.2, 7.0, 5.809756097560975)","(4.0, 6.6, 5.225)","(8.0, 19.5, 17.808823529411764)","(11.0, 36.0, 27.428571428571427)","(7.0, 14.0, 9.466666666666667)","(6.0, 13.0, 11.791489361702128)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 16.266666666666666)"
06-01-2023 15:52:03.099313,"(4.2, 9.4, 6.977777777777778)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.5, 17.808823529411764)","(11.0, 36.0, 21.0)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.133333333333333)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 15.889655172413793)"
06-01-2023 15:52:04.253762,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.95)","(11.0, 36.0, 21.3125)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.133333333333333)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 15.889655172413793)"
06-01-2023 15:52:05.469579,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.95)","(11.0, 36.0, 21.3125)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.133333333333333)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 15.889655172413793)"
06-01-2023 15:52:06.540032,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 21.3125)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.133333333333333)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 15.889655172413793)"
06-01-2023 15:52:07.665321,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 21.3125)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.133333333333333)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 15.889655172413793)"
06-01-2023 15:52:08.752538,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 21.3125)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.79111111111111)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 15.889655172413793)"
06-01-2023 15:52:09.774295,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 21.9375)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.79111111111111)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 15.889655172413793)"
06-01-2023 15:52:10.847491,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 21.9375)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.79111111111111)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 15.889655172413793)"
06-01-2023 15:52:12.240109,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 21.9375)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.79111111111111)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 15.889655172413793)"
06-01-2023 15:52:13.444872,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 21.9375)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.79111111111111)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:52:14.769812,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 18.909090909090907)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.79111111111111)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:52:16.203860,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 26.10526315789474)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.79111111111111)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:52:17.503606,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 26.10526315789474)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.79111111111111)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
06-01-2023 15:52:18.622282,"(4.2, 7.6, 6.175609756097561)","(4.0, 6.6, 5.836111111111111)","(8.0, 19.0, 14.285714285714285)","(11.0, 36.0, 26.10526315789474)","(7.0, 14.0, 11.733333333333334)","(6.0, 13.0, 11.79111111111111)","(5.0, 8.6, 7.819999999999999)","(7.5, 18.0, 9.085714285714285)"
