,Bob,Vincenzo,Mums The Boss,Spirit Of Macher,Dark Lever,Single Babe,Tinas Rock,Whos In Winny
08-12-2022 13:07:41.293903,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.85, 3.6197368421052634)","(2.4, 3.05, 3.025)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 100.0, 89.07692307692308)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:07:42.390284,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.85, 3.6197368421052634)","(2.4, 3.05, 3.025)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 100.0, 89.07692307692308)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:07:43.498331,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.85, 3.6197368421052634)","(2.4, 3.05, 3.025)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 100.0, 89.07692307692308)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:07:44.668752,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.85, 3.6197368421052634)","(2.4, 3.05, 3.025)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 100.0, 89.07692307692308)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:07:45.905514,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.85, 3.6197368421052634)","(2.4, 3.05, 2.946153846153846)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 100.0, 84.78571428571428)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:07:47.004323,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.85, 3.6197368421052634)","(2.4, 3.05, 2.946153846153846)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 100.0, 84.78571428571428)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:07:48.116084,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.85, 3.6197368421052634)","(2.4, 3.05, 2.946153846153846)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 100.0, 77.4)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:07:49.160887,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.85, 3.6197368421052634)","(2.4, 3.05, 2.946153846153846)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 95.0, 84.91666666666666)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:07:50.353753,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.85, 3.6197368421052634)","(2.4, 3.05, 2.946153846153846)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 90.0, 84.91666666666666)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:07:51.592778,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.85, 3.6197368421052634)","(2.4, 3.05, 2.946153846153846)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 90.0, 84.91666666666666)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:07:52.826107,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.85, 3.6197368421052634)","(2.4, 3.05, 2.946153846153846)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 90.0, 84.91666666666666)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:07:53.959605,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.85, 3.6197368421052634)","(2.4, 3.05, 2.946153846153846)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 90.0, 84.91666666666666)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:07:55.148126,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.85, 3.6197368421052634)","(2.4, 3.05, 2.946153846153846)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 90.0, 84.91666666666666)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:07:56.325867,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.85, 3.6197368421052634)","(2.4, 3.05, 2.946153846153846)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 90.0, 84.91666666666666)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:07:57.521042,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.85, 3.6197368421052634)","(2.4, 3.05, 2.946153846153846)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 90.0, 84.91666666666666)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:07:58.746302,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.85, 3.6197368421052634)","(2.4, 3.05, 2.946153846153846)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 90.0, 84.91666666666666)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:07:59.887215,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.85, 3.6197368421052634)","(2.4, 3.05, 2.946153846153846)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 90.0, 84.91666666666666)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:01.062828,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.85, 3.6197368421052634)","(2.4, 3.05, 2.946153846153846)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 90.0, 84.91666666666666)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:02.202798,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.85, 3.6197368421052634)","(2.4, 3.05, 2.946153846153846)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 90.0, 84.91666666666666)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:03.276999,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.85, 3.6197368421052634)","(2.4, 3.05, 2.946153846153846)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 90.0, 84.91666666666666)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 6.857142857142858)"
08-12-2022 13:08:04.500342,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.85, 3.6197368421052634)","(2.4, 3.05, 2.946153846153846)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 90.0, 84.91666666666666)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 6.857142857142858)"
08-12-2022 13:08:05.739384,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.85, 3.6197368421052634)","(2.4, 3.05, 2.946153846153846)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 90.0, 84.91666666666666)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:06.880811,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.85, 3.6197368421052634)","(2.4, 3.05, 2.9477272727272728)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 90.0, 84.91666666666666)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:08.036528,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.85, 3.6197368421052634)","(2.4, 3.05, 2.9477272727272728)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 90.0, 84.91666666666666)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:09.107461,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.85, 3.6197368421052634)","(2.4, 3.05, 2.9477272727272728)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 90.0, 84.91666666666666)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:10.183096,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.85, 3.6197368421052634)","(2.4, 3.05, 2.9477272727272728)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 90.0, 84.91666666666666)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:11.295291,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.74375)","(2.4, 3.05, 2.933)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 85.0, 73.0)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:12.498794,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.755)","(2.4, 3.05, 2.933)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 85.0, 73.0)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:13.757222,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.755)","(2.4, 3.05, 2.933)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 85.0, 73.0)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:15.083534,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.755)","(2.4, 3.05, 2.933)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 85.0, 73.0)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:16.244351,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.755)","(2.4, 3.05, 2.933)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 85.0, 73.0)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:17.505093,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.755)","(2.4, 3.05, 2.933)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 85.0, 73.0)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:18.703934,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.755)","(2.4, 3.05, 2.933)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 85.0, 73.0)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:20.056168,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.755)","(2.4, 3.05, 2.933)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 85.0, 73.0)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:21.247617,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.755)","(2.4, 3.05, 2.933)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 85.0, 73.0)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:22.391018,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.755)","(2.4, 3.05, 2.933)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 85.0, 73.0)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:23.602202,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.755)","(2.4, 3.05, 2.933)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 85.0, 73.0)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:24.751449,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.755)","(2.4, 3.05, 2.933)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 85.0, 73.0)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:25.931487,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.755)","(2.4, 3.05, 2.933)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 85.0, 73.0)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:27.051893,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.755)","(2.4, 3.05, 2.933)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 85.0, 73.0)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:28.228793,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.74375)","(2.4, 3.05, 2.933)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 85.0, 73.0)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:29.422150,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.74375)","(2.4, 3.05, 2.933)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 85.0, 73.0)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:30.530131,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.74375)","(2.4, 3.05, 2.933)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 85.0, 73.0)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:31.583314,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.74375)","(2.4, 3.05, 2.933)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 85.0, 73.0)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:33.050041,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.74375)","(2.4, 3.05, 2.933)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 85.0, 73.0)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:34.258243,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.74375)","(2.4, 3.05, 2.933)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 85.0, 80.33333333333334)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:35.519506,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.74375)","(2.4, 3.05, 2.9306122448979592)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 85.0, 80.33333333333334)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:36.866608,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.74375)","(2.4, 3.05, 2.9306122448979592)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 85.0, 80.33333333333334)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:38.626301,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.74375)","(2.4, 3.05, 2.9306122448979592)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 85.0, 80.33333333333334)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:40.236933,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.74375)","(2.4, 3.05, 2.9306122448979592)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 85.0, 69.07142857142857)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:41.641581,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.74375)","(2.4, 3.05, 2.9306122448979592)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 80.0, 69.07142857142857)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:42.950343,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.74375)","(2.4, 3.05, 2.9306122448979592)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 80.0, 69.07142857142857)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:44.163280,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.74375)","(2.4, 3.05, 2.9306122448979592)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 80.0, 69.07142857142857)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:45.460357,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.74375)","(2.4, 3.05, 2.9306122448979592)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 80.0, 69.07142857142857)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:46.673952,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.74375)","(2.4, 3.05, 2.9306122448979592)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 80.0, 67.92307692307692)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:47.881940,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.74375)","(2.4, 3.05, 2.9306122448979592)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 75.0, 67.92307692307692)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:49.037045,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.755)","(2.4, 3.05, 2.946153846153846)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 75.0, 67.92307692307692)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:50.156139,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.755)","(2.4, 3.0, 2.9833333333333334)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 75.0, 67.92307692307692)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:51.302956,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.755)","(2.4, 3.0, 2.9833333333333334)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 75.0, 67.92307692307692)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:52.410696,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.755)","(2.4, 3.0, 2.9833333333333334)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 75.0, 67.92307692307692)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:53.589083,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.755)","(2.4, 3.0, 2.9833333333333334)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 75.0, 67.92307692307692)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:54.801744,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.755)","(2.4, 3.0, 2.9833333333333334)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 75.0, 67.92307692307692)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:56.010013,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.755)","(2.4, 3.0, 2.984)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 75.0, 67.92307692307692)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:57.251002,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.8, 3.757142857142857)","(2.4, 3.0, 2.984)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 75.0, 67.92307692307692)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:58.437767,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.9, 3.642857142857143)","(2.4, 3.0, 2.984)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 75.0, 67.92307692307692)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:08:59.707322,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.9, 3.642857142857143)","(2.4, 3.0, 2.984)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 75.0, 67.92307692307692)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:09:00.928647,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.9, 3.642857142857143)","(2.4, 3.0, 2.984)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 75.0, 67.92307692307692)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:09:02.057609,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.9, 3.66)","(2.4, 3.0, 2.984)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 75.0, 67.92307692307692)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:09:03.164946,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.9, 3.66)","(2.4, 3.0, 2.984)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 75.0, 67.92307692307692)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:09:04.275847,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.9, 3.66)","(2.4, 3.0, 2.984)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 75.0, 67.92307692307692)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:09:05.487935,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.9, 3.66)","(2.4, 3.0, 2.984)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 75.0, 67.92307692307692)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:09:06.669809,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.9, 3.66)","(2.4, 3.0, 2.984)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 75.0, 67.92307692307692)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:09:07.915403,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.9, 3.66)","(2.4, 3.0, 2.984)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 75.0, 67.92307692307692)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:09:09.120046,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.9, 3.66)","(2.4, 3.0, 2.984)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 75.0, 67.92307692307692)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:09:10.397992,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.9, 3.66)","(2.4, 3.0, 2.984)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 75.0, 67.92307692307692)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:09:11.685616,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.9, 3.66)","(2.4, 3.0, 2.984)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 75.0, 75.75)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:09:12.828278,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.9, 3.66)","(2.4, 3.0, 2.984)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 80.0, 75.75)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:09:14.066584,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.9, 3.66)","(2.4, 3.0, 2.9833333333333334)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 80.0, 75.75)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:09:15.241918,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.9, 3.66)","(2.4, 3.0, 2.9833333333333334)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 80.0, 75.75)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:09:16.348912,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.9, 3.66)","(2.4, 3.0, 2.9833333333333334)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 80.0, 75.75)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:09:17.484133,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.9, 3.66)","(2.4, 3.0, 2.9833333333333334)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 80.0, 75.75)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:09:18.688807,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.9, 3.66)","(2.4, 3.0, 2.9833333333333334)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 80.0, 75.75)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:09:20.073088,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.9, 3.66)","(2.4, 3.0, 2.9833333333333334)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 80.0, 75.75)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
08-12-2022 13:09:21.334727,"(4.2, 6.6, 6.518181818181818)","(3.3, 3.9, 3.66)","(2.4, 3.0, 2.9833333333333334)","(41.0, 280.0, 94.4)","(41.0, 220.0, 127.0)","(18.0, 80.0, 75.75)","(31.0, 130.0, 100.85714285714286)","(4.6, 8.0, 7.470588235294118)"
