,Hazey Roy,Miss Maddy Lee,Chasing Clout,Purdys Chance,Bob Barker
10-01-2023 13:10:20.903294,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:21.817326,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:22.751132,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:23.723108,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:24.723277,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:25.769850,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:26.846630,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:27.707560,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:28.589076,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:29.559699,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:30.528991,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:31.399685,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:32.249926,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:33.198956,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:34.089619,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:34.966101,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:35.874650,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:36.754651,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:37.601590,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:38.523947,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:39.431510,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:40.250194,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:41.223195,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:42.154459,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:42.971831,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:43.805956,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:44.725919,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:45.631837,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:46.476995,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:47.388017,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:48.305198,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:49.126663,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:49.954571,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:50.906004,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:51.842143,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:52.632830,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:53.431181,"(9.0, 18.0, 15.0)","(11.0, 23.0, 22.28125)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:54.342518,"(9.0, 18.0, 15.0)","(11.0, 23.0, 22.28125)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:55.280277,"(9.0, 18.0, 15.0)","(11.0, 23.0, 22.28125)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:56.060536,"(9.0, 18.0, 15.0)","(11.0, 23.0, 22.28125)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:56.911505,"(9.0, 18.0, 15.0)","(11.0, 23.0, 22.28125)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:57.818286,"(9.0, 18.0, 15.0)","(11.0, 23.0, 22.28125)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:58.705692,"(9.0, 18.0, 15.0)","(11.0, 23.0, 22.28125)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:10:59.522531,"(9.0, 18.0, 15.0)","(11.0, 23.0, 22.28125)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:11:00.371082,"(9.0, 18.0, 15.0)","(11.0, 23.0, 22.28125)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.6814285714285715)"
10-01-2023 13:11:01.288364,"(9.0, 18.0, 15.0)","(11.0, 23.0, 22.28125)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.2, 3.3738095238095234)"
10-01-2023 13:11:02.151431,"(9.0, 18.0, 15.0)","(11.0, 23.0, 22.28125)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.96, 1.996896551724138)","(2.9, 4.1, 3.3738095238095234)"
10-01-2023 13:11:03.038313,"(9.0, 18.0, 15.0)","(11.0, 23.0, 22.28125)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.1, 3.3738095238095234)"
10-01-2023 13:11:03.892593,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.1, 3.3738095238095234)"
10-01-2023 13:11:04.788174,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.1, 3.164050632911392)"
10-01-2023 13:11:05.611348,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.164050632911392)"
10-01-2023 13:11:06.399938,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.164050632911392)"
10-01-2023 13:11:07.245228,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.164050632911392)"
10-01-2023 13:11:08.136553,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.0, 3.2851063829787233)"
10-01-2023 13:11:08.936694,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.0, 3.2851063829787233)"
10-01-2023 13:11:09.757279,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.0, 3.2851063829787233)"
10-01-2023 13:11:10.608320,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.0, 3.2851063829787233)"
10-01-2023 13:11:11.437409,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.1503614457831324)"
10-01-2023 13:11:12.217797,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.1503614457831324)"
10-01-2023 13:11:13.102070,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.1503614457831324)"
10-01-2023 13:11:14.004706,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.1503614457831324)"
10-01-2023 13:11:14.851279,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.1503614457831324)"
10-01-2023 13:11:15.663433,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.1503614457831324)"
10-01-2023 13:11:16.571028,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.2851063829787233)"
10-01-2023 13:11:17.490207,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.0, 3.2851063829787233)"
10-01-2023 13:11:18.286915,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.0, 3.2851063829787233)"
10-01-2023 13:11:19.166194,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.0, 3.1503614457831324)"
10-01-2023 13:11:20.110324,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.1503614457831324)"
10-01-2023 13:11:21.010717,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.1503614457831324)"
10-01-2023 13:11:21.847848,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.1503614457831324)"
10-01-2023 13:11:22.671133,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.1503614457831324)"
10-01-2023 13:11:23.636331,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.0, 3.2851063829787233)"
10-01-2023 13:11:24.546990,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.0, 3.2851063829787233)"
10-01-2023 13:11:25.419853,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.0, 3.2851063829787233)"
10-01-2023 13:11:26.218533,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.0, 3.2851063829787233)"
10-01-2023 13:11:27.178022,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.0, 3.2851063829787233)"
10-01-2023 13:11:28.184543,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.0, 3.6076)"
10-01-2023 13:11:29.072105,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 3.95, 3.6076)"
10-01-2023 13:11:29.935861,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 3.95, 3.6076)"
10-01-2023 13:11:30.878392,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 3.95, 3.6076)"
10-01-2023 13:11:31.802802,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 3.95, 3.6076)"
10-01-2023 13:11:32.602320,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 3.95, 3.6076)"
10-01-2023 13:11:33.492632,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 3.9, 3.2489361702127657)"
10-01-2023 13:11:34.401577,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 3.9, 3.1503614457831324)"
10-01-2023 13:11:35.309610,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.1503614457831324)"
10-01-2023 13:11:36.152899,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.1503614457831324)"
10-01-2023 13:11:37.050034,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.1503614457831324)"
10-01-2023 13:11:37.948057,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.1503614457831324)"
10-01-2023 13:11:38.881393,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.1503614457831324)"
10-01-2023 13:11:39.721894,"(9.0, 18.0, 15.0)","(11.0, 23.0, 22.28125)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.1503614457831324)"
10-01-2023 13:11:40.581515,"(9.0, 18.0, 15.0)","(11.0, 23.0, 22.28125)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.2851063829787233)"
10-01-2023 13:11:41.506035,"(9.0, 18.0, 15.0)","(11.0, 23.0, 22.28125)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.0, 3.2851063829787233)"
10-01-2023 13:11:42.342142,"(9.0, 18.0, 15.0)","(11.0, 23.0, 22.28125)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.0, 3.2851063829787233)"
10-01-2023 13:11:43.188657,"(9.0, 18.0, 15.0)","(11.0, 23.0, 22.28125)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.0, 3.2851063829787233)"
10-01-2023 13:11:44.058544,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.1503614457831324)"
10-01-2023 13:11:44.923408,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.1503614457831324)"
10-01-2023 13:11:45.789573,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.1503614457831324)"
10-01-2023 13:11:46.654297,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.1503614457831324)"
10-01-2023 13:11:47.463859,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.1503614457831324)"
10-01-2023 13:11:48.297086,"(9.0, 18.0, 15.0)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.1503614457831324)"
10-01-2023 13:11:49.195769,"(9.0, 18.5, 15.333333333333332)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.1503614457831324)"
10-01-2023 13:11:50.067135,"(9.0, 18.5, 15.333333333333332)","(11.0, 23.0, 20.7)","(5.0, 7.8, 7.390909090909091)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.1503614457831324)"
10-01-2023 13:11:50.902634,"(9.0, 18.5, 15.333333333333332)","(11.0, 23.0, 20.7)","(5.0, 8.2, 7.812499999999999)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.1503614457831324)"
10-01-2023 13:11:51.748130,"(9.0, 18.5, 15.333333333333332)","(11.0, 23.0, 20.7)","(5.0, 8.2, 7.812499999999999)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.1503614457831324)"
10-01-2023 13:11:52.594214,"(9.0, 18.5, 15.333333333333332)","(11.0, 23.0, 20.7)","(5.0, 8.2, 7.812499999999999)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.1503614457831324)"
10-01-2023 13:11:53.462918,"(9.0, 18.5, 15.333333333333332)","(11.0, 23.0, 20.7)","(5.0, 8.2, 7.812499999999999)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.1503614457831324)"
10-01-2023 13:11:54.358191,"(9.0, 18.5, 15.333333333333332)","(11.0, 23.0, 20.7)","(5.0, 8.2, 7.812499999999999)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.1503614457831324)"
10-01-2023 13:11:55.212866,"(9.0, 18.5, 15.333333333333332)","(11.0, 23.0, 20.7)","(5.0, 8.2, 7.812499999999999)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.2851063829787233)"
10-01-2023 13:11:56.039929,"(9.0, 18.5, 15.333333333333332)","(11.0, 23.0, 20.7)","(5.0, 8.2, 7.812499999999999)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.0, 3.2851063829787233)"
10-01-2023 13:11:56.898251,"(9.0, 18.5, 15.333333333333332)","(11.0, 23.0, 20.7)","(5.0, 8.2, 7.812499999999999)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.1503614457831324)"
10-01-2023 13:11:57.789312,"(9.0, 18.5, 15.333333333333332)","(11.0, 23.0, 20.7)","(5.0, 8.2, 7.812499999999999)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.1503614457831324)"
10-01-2023 13:11:58.659144,"(9.0, 18.5, 15.333333333333332)","(11.0, 23.0, 20.7)","(5.0, 8.2, 7.812499999999999)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.2, 3.744166666666666)"
10-01-2023 13:11:59.499676,"(9.0, 18.5, 15.333333333333332)","(11.0, 23.0, 20.7)","(5.0, 8.2, 7.812499999999999)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.1, 3.744166666666666)"
10-01-2023 13:12:00.423539,"(9.0, 18.5, 15.333333333333332)","(11.0, 23.0, 20.7)","(5.0, 8.2, 7.812499999999999)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.1, 3.744166666666666)"
10-01-2023 13:12:01.324289,"(9.0, 18.5, 15.333333333333332)","(11.0, 23.0, 20.7)","(5.0, 8.2, 7.812499999999999)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.1, 3.744166666666666)"
10-01-2023 13:12:02.148011,"(9.0, 18.5, 15.333333333333332)","(11.0, 23.0, 20.7)","(5.0, 8.2, 7.812499999999999)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.1, 3.744166666666666)"
10-01-2023 13:12:02.978370,"(9.0, 18.5, 15.333333333333332)","(11.0, 23.0, 20.7)","(5.0, 8.2, 7.812499999999999)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.1, 3.257090909090909)"
10-01-2023 13:12:03.887117,"(9.0, 18.5, 15.333333333333332)","(11.0, 23.0, 20.7)","(5.0, 8.2, 7.812499999999999)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.1, 3.257090909090909)"
10-01-2023 13:12:04.799581,"(9.0, 18.5, 15.333333333333332)","(11.0, 23.0, 20.7)","(5.0, 8.2, 7.812499999999999)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.1, 3.257090909090909)"
10-01-2023 13:12:05.704344,"(9.0, 18.5, 15.333333333333332)","(11.0, 23.0, 20.7)","(5.0, 8.2, 7.812499999999999)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.1, 3.257090909090909)"
10-01-2023 13:12:06.599914,"(9.0, 18.5, 15.333333333333332)","(11.0, 23.0, 20.7)","(5.0, 8.2, 7.812499999999999)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.0, 3.2261818181818183)"
10-01-2023 13:12:07.571963,"(9.0, 18.5, 15.333333333333332)","(11.0, 23.0, 20.7)","(5.0, 8.2, 7.812499999999999)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.0, 3.2261818181818183)"
10-01-2023 13:12:08.434692,"(9.0, 18.5, 15.399999999999999)","(11.0, 23.0, 20.25)","(5.0, 8.2, 6.699999999999999)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.0, 3.2261818181818183)"
10-01-2023 13:12:09.315534,"(9.0, 18.5, 15.399999999999999)","(11.0, 23.0, 20.25)","(5.0, 8.2, 6.699999999999999)","(1.95, 2.94, 2.0672727272727274)","(2.9, 4.0, 3.2261818181818183)"
