,Opawa Richard,Hes Iconic,Uncle Albert,Big Time Foxy,Redeem A Rapper,Mow Cow,Opawa Amiekay
04-01-2023 10:10:16.674110,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:17.622372,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:18.583992,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:19.530594,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:20.485460,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:21.449216,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:22.393168,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:23.349890,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:24.296159,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:25.251521,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:26.167200,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:27.117000,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:28.024316,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:29.007438,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:29.957859,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:30.898956,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:31.830539,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:32.786469,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:33.757014,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:34.712279,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:35.743130,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:36.679571,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:37.628259,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.2, 5.34)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:38.530857,"(3.6, 9.6, 7.052631578947368)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 8.0, 5.797142857142857)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:39.425967,"(3.6, 9.6, 7.052631578947368)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 8.0, 5.797142857142857)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:40.359886,"(3.6, 9.6, 7.052631578947368)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 8.0, 5.797142857142857)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:41.322166,"(3.6, 9.6, 7.052631578947368)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 8.0, 5.797142857142857)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:42.294668,"(3.6, 9.6, 7.052631578947368)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 8.0, 5.797142857142857)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:43.255916,"(3.6, 9.6, 7.052631578947368)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 8.0, 5.797142857142857)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:44.217974,"(3.6, 9.6, 7.052631578947368)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 8.0, 5.797142857142857)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:45.240101,"(3.6, 9.6, 7.052631578947368)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 8.0, 5.797142857142857)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:46.240839,"(3.6, 9.6, 7.052631578947368)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 8.0, 5.797142857142857)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:47.222682,"(3.6, 9.6, 7.052631578947368)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 8.0, 5.797142857142857)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:48.163185,"(3.6, 9.6, 7.052631578947368)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 8.0, 5.797142857142857)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:49.090603,"(3.6, 9.6, 7.052631578947368)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 8.0, 5.797142857142857)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:50.078625,"(3.6, 9.6, 7.052631578947368)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 8.0, 5.797142857142857)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:51.009758,"(3.6, 9.6, 7.052631578947368)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 8.0, 5.797142857142857)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:51.933465,"(3.6, 9.6, 7.052631578947368)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 8.0, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:52.884274,"(3.6, 9.6, 7.052631578947368)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:53.842632,"(3.6, 9.6, 7.052631578947368)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:54.762568,"(3.6, 9.6, 7.052631578947368)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:55.776751,"(3.6, 9.6, 7.052631578947368)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:56.688688,"(3.6, 10.0, 7.284210526315789)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:57.612810,"(3.6, 10.0, 7.284210526315789)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:58.527025,"(3.6, 10.0, 7.284210526315789)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:10:59.479132,"(3.6, 10.0, 7.284210526315789)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:00.486144,"(3.6, 10.0, 7.284210526315789)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:01.481418,"(3.6, 10.0, 7.284210526315789)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:02.413631,"(3.6, 10.0, 7.284210526315789)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:03.346401,"(3.6, 10.0, 7.284210526315789)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:04.260757,"(3.6, 10.0, 7.284210526315789)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:05.182828,"(3.6, 10.0, 7.284210526315789)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:06.126275,"(3.6, 10.0, 7.284210526315789)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:07.088994,"(3.6, 10.0, 7.284210526315789)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:08.037288,"(3.6, 10.0, 7.284210526315789)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:09.002383,"(3.6, 10.0, 7.284210526315789)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:09.962835,"(3.6, 10.0, 7.284210526315789)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:10.910669,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:11.871632,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:12.815616,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:13.740763,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:14.627457,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:15.527976,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:16.457133,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:17.346926,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:18.252036,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:19.137001,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:20.047691,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:20.952279,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:21.858604,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:22.753411,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:23.644872,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:24.535259,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:25.459581,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:26.396041,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:27.322735,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:28.248029,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:29.189044,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:30.100511,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.835999999999999)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:31.031943,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.8, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:31.979985,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:32.902282,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:33.807945,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:34.691351,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:35.561050,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:36.466177,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:37.340663,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:38.251741,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:39.151131,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:40.075069,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:11:40.991845,"(3.6, 9.8, 5.9206896551724135)","(16.0, 95.0, 57.72727272727273)","(18.0, 100.0, 57.25)","(17.0, 65.0, 56.58333333333333)","(6.0, 20.0, 14.503225806451614)","(2.9, 7.4, 4.676)","(2.9, 4.7, 4.446808510638298)"
