,Claim The Crown,Huon,Rockribbed,Go Troppo,Luvoir,Unamerican,Three Kings,Catapult,Ka Bling,Time Raid,Cadetship,Butchnbugs
04-01-2023 16:33:23.738710,"(21.0, 30.0, 29.1)","(3.6, 5.3, 5.217741935483871)","(3.9, 4.5, 4.427510917030568)","(8.5, 9.8, 9.7671875)","(21.0, 32.0, 31.18181818181818)","(41.0, 85.0, 83.125)","(71.0, 170.0, 157.6470588235294)","(17.0, 22.0, 21.857142857142858)","(10.0, 11.5, 11.568181818181818)","(41.0, 110.0, 105.34883720930233)","(4.4, 5.0, 5.016129032258064)","(31.0, 55.0, 54.65979381443299)"
04-01-2023 16:33:25.027741,"(21.0, 30.0, 29.1)","(3.6, 5.3, 5.217741935483871)","(3.9, 4.5, 4.426359832635984)","(8.5, 9.8, 9.7671875)","(21.0, 32.0, 31.18181818181818)","(41.0, 85.0, 83.125)","(71.0, 170.0, 160.0)","(17.0, 22.0, 21.857142857142858)","(10.0, 12.0, 11.657894736842104)","(41.0, 110.0, 105.34883720930233)","(4.4, 5.1, 5.002857142857143)","(31.0, 55.0, 54.65979381443299)"
04-01-2023 16:33:26.350817,"(21.0, 30.0, 29.1)","(3.6, 5.3, 5.13)","(3.9, 4.5, 4.426359832635984)","(8.5, 9.8, 9.7671875)","(21.0, 32.0, 31.18181818181818)","(41.0, 85.0, 83.125)","(71.0, 170.0, 160.0)","(17.0, 22.0, 21.857142857142858)","(10.0, 12.0, 11.657894736842104)","(41.0, 110.0, 105.34883720930233)","(4.4, 5.1, 5.002857142857143)","(31.0, 55.0, 54.65979381443299)"
04-01-2023 16:33:27.626558,"(21.0, 30.0, 29.1)","(3.6, 5.3, 5.13)","(3.9, 4.5, 4.426359832635984)","(8.5, 9.8, 9.7671875)","(21.0, 32.0, 31.18181818181818)","(41.0, 85.0, 83.125)","(71.0, 170.0, 160.0)","(17.0, 22.0, 21.857142857142858)","(10.0, 12.0, 11.657894736842104)","(41.0, 110.0, 105.34883720930233)","(4.4, 5.1, 5.002857142857143)","(31.0, 55.0, 54.65979381443299)"
04-01-2023 16:33:28.977199,"(21.0, 30.0, 29.1)","(3.6, 5.3, 5.13)","(3.9, 4.5, 4.426359832635984)","(8.5, 9.8, 9.731288343558283)","(21.0, 32.0, 31.18181818181818)","(41.0, 85.0, 83.125)","(71.0, 170.0, 160.0)","(17.0, 22.0, 21.857142857142858)","(10.0, 12.0, 11.657894736842104)","(41.0, 110.0, 105.34883720930233)","(4.4, 5.1, 5.002857142857143)","(31.0, 55.0, 54.65979381443299)"
04-01-2023 16:33:30.281238,"(21.0, 30.0, 29.1)","(3.6, 5.3, 5.122222222222222)","(3.9, 4.5, 4.4259259259259265)","(8.5, 9.8, 9.728915662650603)","(21.0, 32.0, 29.5)","(41.0, 85.0, 83.125)","(71.0, 170.0, 160.0)","(17.0, 22.0, 25.692307692307693)","(10.0, 12.0, 11.657894736842104)","(41.0, 110.0, 104.54545454545455)","(4.4, 5.1, 5.002857142857143)","(31.0, 55.0, 54.65979381443299)"
04-01-2023 16:33:31.611754,"(21.0, 30.0, 29.1)","(3.6, 5.3, 5.177777777777778)","(3.9, 4.5, 4.595652173913043)","(8.5, 9.8, 9.727272727272728)","(21.0, 30.0, 29.294117647058822)","(41.0, 85.0, 83.04347826086956)","(71.0, 170.0, 159.5)","(17.0, 26.0, 25.333333333333332)","(10.0, 12.0, 11.066666666666666)","(41.0, 110.0, 105.23809523809524)","(4.4, 5.1, 4.9989304812834225)","(31.0, 55.0, 54.648936170212764)"
04-01-2023 16:33:32.983907,"(21.0, 30.0, 28.5)","(3.6, 5.2, 5.1049999999999995)","(3.9, 4.7, 4.595959595959596)","(8.5, 9.8, 9.727272727272728)","(21.0, 30.0, 29.625)","(41.0, 85.0, 83.04347826086956)","(71.0, 170.0, 159.5)","(17.0, 26.0, 23.0)","(10.0, 12.0, 11.083333333333334)","(41.0, 110.0, 105.23809523809524)","(4.4, 5.0, 5.025714285714286)","(31.0, 55.0, 54.648936170212764)"
04-01-2023 16:33:34.286025,"(21.0, 30.0, 28.5)","(3.6, 5.3, 5.0552631578947365)","(3.9, 4.6, 4.586538461538462)","(8.5, 9.8, 9.727272727272728)","(21.0, 30.0, 29.529411764705884)","(41.0, 85.0, 83.04347826086956)","(71.0, 170.0, 159.5)","(17.0, 24.0, 23.0)","(10.0, 12.0, 11.45)","(41.0, 110.0, 105.23809523809524)","(4.4, 5.1, 5.025714285714286)","(31.0, 55.0, 54.648936170212764)"
04-01-2023 16:33:35.622830,"(21.0, 30.0, 28.5)","(3.6, 5.3, 5.0552631578947365)","(3.9, 4.6, 4.586538461538462)","(8.5, 9.8, 9.72484076433121)","(21.0, 30.0, 29.529411764705884)","(41.0, 85.0, 83.04347826086956)","(71.0, 170.0, 159.5)","(17.0, 24.0, 23.0)","(10.0, 12.0, 11.45)","(41.0, 110.0, 105.23809523809524)","(4.4, 5.1, 5.025714285714286)","(31.0, 55.0, 54.648936170212764)"
04-01-2023 16:33:36.935209,"(21.0, 30.0, 28.5)","(3.6, 5.3, 5.0552631578947365)","(3.9, 4.6, 4.481512605042017)","(8.5, 9.8, 9.727272727272728)","(21.0, 30.0, 29.529411764705884)","(41.0, 85.0, 83.04347826086956)","(71.0, 170.0, 159.5)","(17.0, 24.0, 23.0)","(10.0, 12.0, 11.45)","(41.0, 110.0, 107.0)","(4.4, 5.1, 5.092146596858639)","(31.0, 55.0, 54.648936170212764)"
04-01-2023 16:33:38.257150,"(21.0, 30.0, 28.5)","(3.6, 5.3, 5.27741935483871)","(3.9, 4.5, 4.485915492957747)","(8.5, 9.8, 9.727272727272728)","(21.0, 30.0, 29.529411764705884)","(41.0, 85.0, 83.04347826086956)","(71.0, 170.0, 159.5)","(17.0, 24.0, 23.0)","(10.0, 12.0, 11.45)","(41.0, 110.0, 107.0)","(4.4, 5.1, 5.090201005025126)","(31.0, 55.0, 54.648936170212764)"
04-01-2023 16:33:39.569267,"(21.0, 30.0, 28.5)","(3.6, 5.3, 5.261904761904762)","(3.9, 4.5, 4.485915492957747)","(8.5, 9.8, 9.727272727272728)","(21.0, 30.0, 29.529411764705884)","(41.0, 85.0, 83.04347826086956)","(71.0, 170.0, 159.5)","(17.0, 24.0, 22.4)","(10.0, 12.0, 11.45)","(41.0, 110.0, 107.0)","(4.4, 5.1, 5.069859813084112)","(31.0, 55.0, 54.648936170212764)"
04-01-2023 16:33:40.963420,"(21.0, 30.0, 28.5)","(3.6, 5.3, 5.261904761904762)","(3.9, 4.5, 4.485915492957747)","(8.5, 9.8, 9.727272727272728)","(21.0, 30.0, 29.529411764705884)","(41.0, 85.0, 83.04347826086956)","(71.0, 170.0, 159.5)","(17.0, 24.0, 22.4)","(10.0, 12.0, 11.45)","(41.0, 110.0, 107.0)","(4.4, 5.1, 5.069859813084112)","(31.0, 55.0, 54.652631578947364)"
04-01-2023 16:33:42.301870,"(21.0, 30.0, 28.5)","(3.6, 5.3, 5.212)","(3.9, 4.5, 4.485915492957747)","(8.5, 9.8, 9.727272727272728)","(21.0, 30.0, 29.529411764705884)","(41.0, 85.0, 83.04347826086956)","(71.0, 170.0, 159.5)","(17.0, 24.0, 22.4)","(10.0, 12.0, 11.45)","(41.0, 110.0, 107.0)","(4.4, 5.1, 5.069859813084112)","(31.0, 55.0, 54.652631578947364)"
04-01-2023 16:33:43.627212,"(21.0, 30.0, 28.5)","(3.6, 5.3, 5.212)","(3.9, 4.5, 4.485915492957747)","(8.5, 9.8, 9.727272727272728)","(21.0, 30.0, 29.529411764705884)","(41.0, 85.0, 83.04347826086956)","(71.0, 170.0, 159.5)","(17.0, 24.0, 22.4)","(10.0, 12.0, 11.45)","(41.0, 110.0, 107.0)","(4.4, 5.1, 5.073833671399594)","(31.0, 55.0, 54.652631578947364)"
04-01-2023 16:33:44.944539,"(21.0, 30.0, 28.5)","(3.6, 5.3, 5.212)","(3.9, 4.5, 4.485915492957747)","(8.5, 9.8, 9.727272727272728)","(21.0, 30.0, 29.529411764705884)","(41.0, 85.0, 83.04347826086956)","(71.0, 170.0, 159.5)","(17.0, 24.0, 22.4)","(10.0, 12.0, 11.45)","(41.0, 110.0, 107.0)","(4.4, 5.1, 5.073833671399594)","(31.0, 55.0, 54.652631578947364)"
04-01-2023 16:33:46.263443,"(21.0, 30.0, 28.5)","(3.6, 5.3, 5.212)","(3.9, 4.5, 4.485915492957747)","(8.5, 9.8, 9.727272727272728)","(21.0, 30.0, 29.529411764705884)","(41.0, 85.0, 83.04347826086956)","(71.0, 170.0, 159.5)","(17.0, 24.0, 22.4)","(10.0, 12.0, 11.45)","(41.0, 110.0, 107.0)","(4.4, 5.1, 5.07327935222672)","(31.0, 55.0, 54.652631578947364)"
04-01-2023 16:33:47.599319,"(21.0, 30.0, 28.5)","(3.6, 5.3, 5.212)","(3.9, 4.5, 4.485915492957747)","(8.5, 9.8, 9.992)","(21.0, 30.0, 29.529411764705884)","(41.0, 85.0, 83.04347826086956)","(71.0, 170.0, 159.5)","(17.0, 24.0, 22.4)","(10.0, 12.0, 11.45)","(41.0, 110.0, 107.0)","(4.4, 5.1, 5.07327935222672)","(31.0, 55.0, 54.652631578947364)"
04-01-2023 16:33:48.930919,"(21.0, 30.0, 28.5)","(3.6, 5.3, 5.089830508474576)","(3.9, 4.5, 4.485915492957747)","(8.5, 10.0, 9.980582524271844)","(21.0, 30.0, 29.529411764705884)","(41.0, 85.0, 83.04347826086956)","(71.0, 170.0, 159.5)","(17.0, 24.0, 22.4)","(10.0, 12.0, 11.45)","(41.0, 110.0, 107.0)","(4.4, 5.1, 5.07327935222672)","(31.0, 55.0, 54.652631578947364)"
04-01-2023 16:33:50.318312,"(21.0, 30.0, 28.5)","(3.6, 5.1, 5.089830508474576)","(3.9, 4.5, 4.485915492957747)","(8.5, 10.0, 9.980582524271844)","(21.0, 30.0, 29.529411764705884)","(41.0, 85.0, 83.04347826086956)","(71.0, 170.0, 159.5)","(17.0, 24.0, 22.4)","(10.0, 12.0, 11.45)","(41.0, 110.0, 107.0)","(4.4, 5.1, 5.07327935222672)","(31.0, 55.0, 54.652631578947364)"
04-01-2023 16:33:51.674695,"(21.0, 30.0, 28.5)","(3.6, 5.1, 5.089830508474576)","(3.9, 4.5, 4.485915492957747)","(8.5, 10.0, 9.980582524271844)","(21.0, 30.0, 29.529411764705884)","(41.0, 85.0, 83.04347826086956)","(71.0, 170.0, 159.5)","(17.0, 24.0, 22.4)","(10.0, 12.0, 11.45)","(41.0, 110.0, 107.0)","(4.4, 5.1, 5.07327935222672)","(31.0, 55.0, 54.652631578947364)"
04-01-2023 16:33:53.001006,"(21.0, 30.0, 28.5)","(3.6, 5.1, 5.088349514563107)","(3.9, 4.5, 4.485915492957747)","(8.5, 10.0, 9.983333333333334)","(21.0, 30.0, 29.529411764705884)","(41.0, 85.0, 83.04347826086956)","(71.0, 170.0, 159.5)","(17.0, 24.0, 22.4)","(10.0, 12.0, 11.45)","(41.0, 110.0, 107.0)","(4.4, 5.1, 5.068924302788845)","(31.0, 55.0, 54.652631578947364)"
04-01-2023 16:33:54.303178,"(21.0, 30.0, 28.5)","(3.6, 5.1, 5.087755102040816)","(3.9, 4.5, 4.482905982905983)","(8.5, 10.0, 9.992982456140352)","(21.0, 30.0, 29.529411764705884)","(41.0, 85.0, 83.04347826086956)","(71.0, 170.0, 159.5)","(17.0, 24.0, 22.4)","(10.0, 12.0, 11.45)","(41.0, 110.0, 107.0)","(4.4, 5.1, 5.068924302788845)","(31.0, 55.0, 54.652631578947364)"
04-01-2023 16:33:55.538788,"(21.0, 30.0, 28.5)","(3.6, 5.1, 5.087755102040816)","(3.9, 4.5, 4.482905982905983)","(8.5, 10.0, 9.992982456140352)","(21.0, 30.0, 29.529411764705884)","(41.0, 85.0, 83.04347826086956)","(71.0, 170.0, 159.5)","(17.0, 24.0, 22.4)","(10.0, 12.0, 11.45)","(41.0, 110.0, 107.0)","(4.4, 5.1, 5.067295597484277)","(31.0, 55.0, 54.652631578947364)"
04-01-2023 16:33:56.828001,"(21.0, 30.0, 28.5)","(3.6, 5.1, 5.087755102040816)","(3.9, 4.5, 4.482905982905983)","(8.5, 10.0, 9.992982456140352)","(21.0, 30.0, 29.529411764705884)","(41.0, 85.0, 83.04347826086956)","(71.0, 170.0, 159.5)","(17.0, 24.0, 22.4)","(10.0, 12.0, 11.45)","(41.0, 110.0, 107.0)","(4.4, 5.1, 4.994339622641509)","(31.0, 55.0, 54.652631578947364)"
04-01-2023 16:33:58.405308,"(21.0, 30.0, 28.5)","(3.6, 5.1, 5.084782608695652)","(3.9, 4.5, 4.482905982905983)","(8.5, 10.0, 9.992982456140352)","(21.0, 30.0, 29.529411764705884)","(41.0, 85.0, 83.04347826086956)","(71.0, 170.0, 159.5)","(17.0, 24.0, 22.4)","(10.0, 12.0, 11.45)","(41.0, 110.0, 107.0)","(4.4, 5.0, 4.992523364485981)","(31.0, 55.0, 54.652631578947364)"
04-01-2023 16:33:59.810351,"(21.0, 30.0, 28.5)","(3.6, 5.1, 5.074999999999999)","(3.9, 4.5, 4.482905982905983)","(8.5, 10.0, 9.966666666666667)","(21.0, 30.0, 29.529411764705884)","(41.0, 85.0, 83.04347826086956)","(71.0, 170.0, 159.5)","(17.0, 24.0, 22.4)","(10.0, 12.0, 11.45)","(41.0, 110.0, 107.0)","(4.4, 5.0, 4.988127853881278)","(31.0, 55.0, 54.652631578947364)"
04-01-2023 16:34:01.258441,"(21.0, 30.0, 28.5)","(3.6, 5.2, 5.15)","(3.9, 4.5, 4.482905982905983)","(8.5, 10.0, 9.996330275229358)","(21.0, 30.0, 29.529411764705884)","(41.0, 85.0, 83.04347826086956)","(71.0, 170.0, 159.5)","(17.0, 24.0, 22.4)","(10.0, 12.0, 11.45)","(41.0, 110.0, 107.0)","(4.4, 5.0, 4.988127853881278)","(31.0, 55.0, 54.652631578947364)"
04-01-2023 16:34:02.902007,"(21.0, 30.0, 28.5)","(3.6, 5.2, 5.149019607843138)","(3.9, 4.5, 4.482905982905983)","(8.5, 10.0, 9.996521739130435)","(21.0, 30.0, 29.529411764705884)","(41.0, 85.0, 83.04347826086956)","(71.0, 170.0, 159.5)","(17.0, 24.0, 22.4)","(10.0, 12.0, 11.45)","(41.0, 110.0, 107.0)","(4.4, 5.0, 4.988127853881278)","(31.0, 55.0, 54.652631578947364)"
04-01-2023 16:34:04.332254,"(21.0, 30.0, 28.5)","(3.6, 5.2, 5.149019607843138)","(3.9, 4.5, 4.482905982905983)","(8.5, 10.0, 9.996521739130435)","(21.0, 30.0, 29.529411764705884)","(41.0, 85.0, 83.04347826086956)","(71.0, 170.0, 159.5)","(17.0, 24.0, 22.285714285714285)","(10.0, 12.0, 11.45)","(41.0, 110.0, 107.0)","(4.4, 5.0, 4.988127853881278)","(31.0, 55.0, 54.652631578947364)"
04-01-2023 16:34:05.721005,"(21.0, 30.0, 28.5)","(3.6, 5.2, 5.14945054945055)","(3.9, 4.5, 4.413207547169812)","(8.5, 10.0, 9.996581196581197)","(21.0, 30.0, 29.818181818181817)","(41.0, 85.0, 76.66666666666666)","(71.0, 170.0, 152.0)","(17.0, 23.0, 22.074074074074073)","(10.0, 12.0, 11.396396396396396)","(41.0, 110.0, 101.92307692307693)","(4.4, 5.0, 4.990156599552573)","(31.0, 55.0, 53.65)"
04-01-2023 16:34:07.138634,"(21.0, 28.0, 23.526315789473685)","(3.6, 5.2, 5.14945054945055)","(3.9, 4.5, 4.413207547169812)","(8.5, 10.0, 9.996581196581197)","(21.0, 30.0, 29.818181818181817)","(41.0, 85.0, 76.66666666666666)","(71.0, 170.0, 152.0)","(17.0, 23.0, 22.602409638554217)","(10.0, 11.5, 11.396396396396396)","(41.0, 110.0, 101.92307692307693)","(4.4, 5.0, 4.990156599552573)","(31.0, 55.0, 53.65)"
04-01-2023 16:34:08.569825,"(21.0, 28.0, 23.75)","(3.6, 5.2, 5.14468085106383)","(3.9, 4.5, 4.432203389830509)","(8.5, 10.0, 9.996581196581197)","(21.0, 30.0, 29.818181818181817)","(41.0, 85.0, 76.66666666666666)","(71.0, 170.0, 152.0)","(17.0, 23.0, 22.602409638554217)","(10.0, 11.5, 11.396396396396396)","(41.0, 110.0, 101.92307692307693)","(4.4, 5.0, 4.990156599552573)","(31.0, 55.0, 53.65)"
04-01-2023 16:34:09.988180,"(21.0, 27.0, 25.0)","(3.6, 5.2, 5.14468085106383)","(3.9, 4.5, 4.432203389830509)","(8.5, 10.0, 9.996581196581197)","(21.0, 30.0, 29.818181818181817)","(41.0, 85.0, 76.66666666666666)","(71.0, 170.0, 152.0)","(17.0, 23.0, 22.602409638554217)","(10.0, 11.5, 11.396396396396396)","(41.0, 110.0, 101.92307692307693)","(4.4, 5.0, 4.990156599552573)","(31.0, 55.0, 53.65)"
04-01-2023 16:34:11.510872,"(21.0, 27.0, 26.0)","(3.6, 5.2, 5.141573033707865)","(3.9, 4.5, 4.436507936507937)","(8.5, 10.0, 9.996581196581197)","(21.0, 30.0, 29.818181818181817)","(41.0, 85.0, 76.66666666666666)","(71.0, 170.0, 152.0)","(17.0, 23.0, 22.556213017751478)","(10.0, 11.5, 11.396396396396396)","(41.0, 110.0, 101.92307692307693)","(4.4, 5.0, 4.99)","(31.0, 55.0, 53.65)"
04-01-2023 16:34:13.000286,"(21.0, 27.0, 26.0)","(3.6, 5.2, 5.141573033707865)","(3.9, 4.5, 4.432203389830509)","(8.5, 10.0, 9.996581196581197)","(21.0, 30.0, 29.6)","(41.0, 85.0, 76.66666666666666)","(71.0, 170.0, 152.0)","(17.0, 23.0, 22.556213017751478)","(10.0, 11.5, 11.396396396396396)","(41.0, 110.0, 101.92307692307693)","(4.4, 5.0, 4.99)","(31.0, 55.0, 53.65)"
04-01-2023 16:34:14.462352,"(21.0, 27.0, 25.4)","(3.6, 5.2, 5.141573033707865)","(3.9, 4.5, 4.432203389830509)","(8.5, 10.0, 9.997241379310346)","(21.0, 30.0, 31.093023255813954)","(41.0, 85.0, 70.0)","(71.0, 170.0, 132.5)","(17.0, 23.0, 21.484848484848484)","(10.0, 11.5, 11.214285714285714)","(41.0, 110.0, 95.0)","(4.4, 5.0, 4.994791666666667)","(31.0, 55.0, 51.5)"
04-01-2023 16:34:15.810448,"(21.0, 27.0, 26.905063291139243)","(3.6, 5.2, 5.143478260869565)","(3.9, 4.5, 4.382051282051282)","(8.5, 10.0, 9.997241379310346)","(21.0, 34.0, 31.093023255813954)","(41.0, 85.0, 70.0)","(71.0, 170.0, 132.5)","(17.0, 23.0, 21.484848484848484)","(10.0, 11.5, 11.214285714285714)","(41.0, 110.0, 95.0)","(4.4, 5.0, 4.996)","(31.0, 55.0, 51.5)"
04-01-2023 16:34:17.191741,"(21.0, 26.0, 25.89937106918239)","(3.6, 5.2, 5.140816326530612)","(3.9, 4.5, 4.382051282051282)","(8.5, 10.0, 9.997241379310346)","(21.0, 32.0, 31.333333333333332)","(41.0, 85.0, 70.0)","(71.0, 170.0, 132.5)","(17.0, 23.0, 21.484848484848484)","(10.0, 11.5, 11.214285714285714)","(41.0, 110.0, 95.0)","(4.4, 5.0, 4.996)","(31.0, 55.0, 51.5)"
04-01-2023 16:34:18.646319,"(21.0, 26.0, 25.82716049382716)","(3.6, 5.2, 5.175609756097561)","(3.9, 4.5, 4.382051282051282)","(8.5, 10.0, 9.997241379310346)","(21.0, 32.0, 31.066666666666666)","(41.0, 85.0, 70.0)","(71.0, 170.0, 152.0)","(17.0, 23.0, 22.553571428571427)","(10.0, 11.5, 11.414163090128756)","(41.0, 110.0, 101.92307692307693)","(4.4, 5.0, 4.9945054945054945)","(31.0, 55.0, 53.65)"
04-01-2023 16:34:20.054950,"(21.0, 26.0, 23.9)","(3.6, 5.2, 5.171014492753623)","(3.9, 4.5, 4.442857142857143)","(8.5, 10.0, 9.996581196581197)","(21.0, 32.0, 31.066666666666666)","(41.0, 85.0, 76.66666666666666)","(71.0, 170.0, 152.0)","(17.0, 23.0, 22.553571428571427)","(10.0, 11.5, 11.414163090128756)","(41.0, 110.0, 101.92307692307693)","(4.4, 5.0, 4.9945054945054945)","(31.0, 55.0, 53.65)"
04-01-2023 16:34:21.601991,"(26.0, 26.0, 24.5)","(3.7, 5.2, 5.16875)","(3.9, 4.5, 4.462903225806452)","(8.5, 10.0, 9.996581196581197)","(21.0, 32.0, 31.454545454545453)","(51.0, 85.0, 76.66666666666666)","(71.0, 170.0, 152.0)","(17.0, 23.0, 22.553571428571427)","(10.0, 11.5, 11.414163090128756)","(51.0, 110.0, 101.92307692307693)","(4.4, 5.0, 4.9945054945054945)","(31.0, 55.0, 53.65)"
04-01-2023 16:34:23.071388,"(26.0, 26.0, 24.857142857142858)","(3.7, 5.2, 5.16875)","(3.9, 4.5, 4.466101694915254)","(8.5, 10.0, 9.996581196581197)","(21.0, 32.0, 31.454545454545453)","(51.0, 85.0, 76.66666666666666)","(71.0, 170.0, 152.0)","(17.0, 23.0, 22.553571428571427)","(10.0, 11.5, 11.414163090128756)","(51.0, 110.0, 101.92307692307693)","(4.4, 5.0, 4.9945054945054945)","(31.0, 55.0, 49.23809523809524)"
04-01-2023 16:34:24.504696,"(26.0, 25.0, 24.9)","(3.7, 5.2, 5.16875)","(3.9, 4.5, 4.466101694915254)","(8.5, 10.0, 9.996581196581197)","(21.0, 32.0, 31.454545454545453)","(51.0, 85.0, 76.66666666666666)","(71.0, 170.0, 152.0)","(17.0, 23.0, 22.553571428571427)","(10.0, 11.5, 11.414163090128756)","(51.0, 110.0, 101.92307692307693)","(4.4, 5.0, 4.9945054945054945)","(31.0, 50.0, 48.833333333333336)"
04-01-2023 16:34:25.980827,"(26.0, 25.0, 24.829268292682926)","(3.7, 5.2, 5.16875)","(3.9, 4.5, 4.466101694915254)","(8.5, 10.0, 9.996581196581197)","(21.0, 32.0, 31.454545454545453)","(51.0, 85.0, 76.66666666666666)","(71.0, 170.0, 152.0)","(17.0, 23.0, 22.553571428571427)","(10.0, 11.5, 11.414163090128756)","(51.0, 110.0, 101.92307692307693)","(4.4, 5.0, 4.9945054945054945)","(31.0, 50.0, 48.833333333333336)"
04-01-2023 16:34:27.479485,"(21.0, 25.0, 24.829268292682926)","(3.7, 5.2, 5.154545454545454)","(3.9, 4.5, 4.466101694915254)","(9.0, 10.0, 9.996581196581197)","(21.0, 32.0, 31.454545454545453)","(51.0, 85.0, 76.66666666666666)","(81.0, 170.0, 152.0)","(17.0, 23.0, 22.553571428571427)","(10.0, 11.5, 11.414163090128756)","(51.0, 110.0, 101.92307692307693)","(4.4, 5.0, 4.9945054945054945)","(41.0, 50.0, 49.4)"
04-01-2023 16:34:28.918209,"(21.0, 25.0, 24.92436974789916)","(3.7, 5.2, 5.154545454545454)","(3.9, 4.5, 4.466101694915254)","(9.0, 10.0, 9.996581196581197)","(21.0, 32.0, 29.29090909090909)","(51.0, 85.0, 83.04347826086956)","(81.0, 170.0, 152.0)","(17.0, 23.0, 22.553571428571427)","(10.0, 11.5, 11.414163090128756)","(51.0, 110.0, 101.92307692307693)","(4.4, 5.0, 4.9945054945054945)","(41.0, 50.0, 49.4)"
04-01-2023 16:34:30.449869,"(21.0, 25.0, 24.92436974789916)","(3.7, 5.2, 5.141666666666667)","(3.9, 4.5, 4.556)","(9.0, 10.0, 9.996581196581197)","(21.0, 30.0, 29.29090909090909)","(51.0, 85.0, 75.0)","(81.0, 170.0, 152.0)","(17.0, 23.0, 22.68125)","(10.0, 11.5, 11.414163090128756)","(51.0, 110.0, 101.92307692307693)","(4.4, 5.0, 4.9945054945054945)","(41.0, 50.0, 49.4)"
04-01-2023 16:34:31.859884,"(21.0, 25.0, 24.92436974789916)","(3.7, 5.2, 4.937333333333333)","(3.9, 4.7, 4.556)","(9.0, 10.0, 9.996581196581197)","(21.0, 30.0, 29.29090909090909)","(51.0, 90.0, 75.0)","(81.0, 170.0, 152.0)","(17.0, 23.0, 22.68125)","(10.0, 11.5, 11.283783783783784)","(51.0, 110.0, 101.92307692307693)","(4.4, 5.0, 4.9945054945054945)","(41.0, 50.0, 49.4)"
04-01-2023 16:34:33.262135,"(21.0, 25.0, 24.333333333333332)","(3.7, 5.0, 4.937333333333333)","(3.9, 4.7, 4.556)","(9.0, 10.0, 9.996581196581197)","(21.0, 30.0, 29.29090909090909)","(51.0, 90.0, 85.71428571428572)","(81.0, 170.0, 153.63636363636363)","(17.0, 23.0, 22.68125)","(10.0, 11.5, 11.322222222222223)","(51.0, 110.0, 101.92307692307693)","(4.4, 5.0, 4.9945054945054945)","(41.0, 50.0, 49.4)"
04-01-2023 16:34:34.633573,"(21.0, 25.0, 24.333333333333332)","(3.7, 5.0, 4.91937984496124)","(3.9, 4.7, 4.556)","(9.0, 10.0, 9.92544378698225)","(21.0, 30.0, 29.29090909090909)","(51.0, 90.0, 85.71428571428572)","(81.0, 170.0, 153.63636363636363)","(17.0, 23.0, 22.68125)","(10.0, 11.5, 11.322222222222223)","(51.0, 110.0, 101.92307692307693)","(4.4, 5.0, 4.9945054945054945)","(41.0, 50.0, 49.4)"
04-01-2023 16:34:36.092137,"(21.0, 25.0, 24.5)","(3.7, 5.0, 4.91937984496124)","(3.9, 4.7, 4.556)","(9.0, 10.0, 9.9696)","(21.0, 30.0, 29.29090909090909)","(51.0, 90.0, 85.71428571428572)","(81.0, 170.0, 153.63636363636363)","(17.0, 23.0, 22.68125)","(10.0, 11.5, 11.322222222222223)","(51.0, 110.0, 101.92307692307693)","(4.4, 5.0, 4.9945054945054945)","(41.0, 50.0, 49.4)"
04-01-2023 16:34:37.527639,"(21.0, 28.0, 25.043478260869566)","(3.7, 5.0, 4.921804511278196)","(3.9, 4.7, 4.556)","(9.0, 10.0, 9.91336898395722)","(21.0, 30.0, 29.29090909090909)","(51.0, 90.0, 85.71428571428572)","(81.0, 170.0, 153.63636363636363)","(17.0, 23.0, 22.68125)","(10.0, 11.5, 11.322222222222223)","(51.0, 110.0, 101.92307692307693)","(4.4, 5.0, 4.9945054945054945)","(41.0, 50.0, 49.4)"
04-01-2023 16:34:39.009772,"(21.0, 28.0, 25.384615384615383)","(3.7, 5.0, 4.921804511278196)","(3.9, 4.7, 4.501739130434783)","(9.0, 10.0, 9.91336898395722)","(21.0, 30.0, 29.29090909090909)","(51.0, 90.0, 85.71428571428572)","(81.0, 170.0, 153.63636363636363)","(17.0, 23.0, 22.68125)","(10.0, 11.5, 11.322222222222223)","(51.0, 110.0, 101.92307692307693)","(4.4, 5.0, 4.9945054945054945)","(41.0, 50.0, 49.4)"
04-01-2023 16:34:40.521067,"(21.0, 27.0, 25.384615384615383)","(3.7, 5.0, 4.920610687022901)","(3.9, 4.7, 4.501739130434783)","(9.0, 10.0, 9.94109090909091)","(21.0, 30.0, 29.29090909090909)","(51.0, 90.0, 85.71428571428572)","(81.0, 170.0, 153.63636363636363)","(17.0, 23.0, 22.68125)","(10.0, 11.5, 11.322222222222223)","(51.0, 110.0, 101.92307692307693)","(4.4, 5.0, 4.9945054945054945)","(41.0, 50.0, 49.4)"
04-01-2023 16:34:41.937777,"(21.0, 27.0, 25.384615384615383)","(3.7, 5.0, 4.920610687022901)","(3.9, 4.7, 4.501739130434783)","(9.0, 10.0, 9.94109090909091)","(21.0, 30.0, 29.29090909090909)","(51.0, 90.0, 85.71428571428572)","(81.0, 170.0, 153.63636363636363)","(17.0, 23.0, 22.68125)","(10.0, 11.5, 11.322222222222223)","(51.0, 110.0, 101.92307692307693)","(4.4, 5.0, 4.9945054945054945)","(41.0, 50.0, 49.4)"
