,Its Cleo,Hendy,Feel The Magic,Thatll Do Neo,Jimmy The Singer,Cashmere Kaos,Mortons Jilliby,Nine Nine
08-01-2023 13:27:20.568568,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.892857142857142)","(9.0, 17.0, 13.925)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.84)","(8.5, 16.5, 12.45)","(5.5, 10.0, 6.22)","(4.0, 7.0, 5.066666666666666)"
08-01-2023 13:27:21.680592,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.892857142857142)","(9.0, 17.0, 13.925)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.84)","(8.5, 16.5, 12.45)","(5.5, 10.0, 6.22)","(4.0, 7.0, 5.066666666666666)"
08-01-2023 13:27:22.843983,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.892857142857142)","(9.0, 17.0, 13.925)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.84)","(8.5, 16.5, 12.45)","(5.5, 10.0, 6.22)","(4.0, 7.0, 5.066666666666666)"
08-01-2023 13:27:23.973928,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.892857142857142)","(9.0, 17.0, 13.925)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.84)","(8.5, 16.5, 12.45)","(5.5, 10.0, 6.22)","(4.0, 7.0, 5.066666666666666)"
08-01-2023 13:27:25.103260,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.892857142857142)","(9.0, 17.0, 13.925)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.84)","(8.5, 16.5, 12.45)","(5.5, 10.0, 6.22)","(4.0, 7.0, 5.066666666666666)"
08-01-2023 13:27:26.190300,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.892857142857142)","(9.0, 17.0, 13.925)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.84)","(8.5, 16.5, 12.45)","(5.5, 10.0, 6.22)","(4.0, 7.0, 5.066666666666666)"
08-01-2023 13:27:27.262837,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.892857142857142)","(9.0, 17.0, 13.925)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.84)","(8.5, 16.5, 12.45)","(5.5, 10.0, 6.22)","(4.0, 7.0, 5.066666666666666)"
08-01-2023 13:27:28.320340,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.892857142857142)","(9.0, 17.0, 13.925)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.84)","(8.5, 16.5, 12.45)","(5.5, 10.0, 6.22)","(4.0, 7.0, 5.066666666666666)"
08-01-2023 13:27:29.447243,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.892857142857142)","(9.0, 17.0, 13.925)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.84)","(8.5, 16.5, 12.45)","(5.5, 10.0, 6.22)","(4.0, 7.0, 5.066666666666666)"
08-01-2023 13:27:30.535664,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.892857142857142)","(9.0, 17.0, 13.925)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.84)","(8.5, 16.5, 9.557142857142857)","(5.5, 10.0, 6.22)","(4.0, 7.0, 5.066666666666666)"
08-01-2023 13:27:31.629291,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.892857142857142)","(9.0, 17.0, 13.925)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.84)","(8.5, 16.5, 9.557142857142857)","(5.5, 10.0, 6.22)","(4.0, 7.0, 5.066666666666666)"
08-01-2023 13:27:32.716186,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.892857142857142)","(9.0, 17.0, 13.925)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.810526315789474)","(8.5, 16.0, 9.92)","(5.5, 10.0, 6.22)","(4.0, 7.0, 5.066666666666666)"
08-01-2023 13:27:33.744775,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.6375)","(9.0, 17.0, 13.571428571428571)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.810526315789474)","(8.5, 16.0, 11.163636363636364)","(5.5, 10.0, 6.22)","(4.0, 7.0, 4.6000000000000005)"
08-01-2023 13:27:34.768439,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.964444444444444)","(9.0, 17.0, 13.571428571428571)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.810526315789474)","(8.5, 16.0, 11.163636363636364)","(5.5, 10.0, 6.22)","(4.0, 7.0, 4.6000000000000005)"
08-01-2023 13:27:35.794420,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.6375)","(9.0, 17.0, 13.571428571428571)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.810526315789474)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.22)","(4.0, 7.0, 4.790909090909091)"
08-01-2023 13:27:36.815041,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.6375)","(9.0, 17.0, 13.571428571428571)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.557894736842105)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.22)","(4.0, 7.0, 4.790909090909091)"
08-01-2023 13:27:37.818886,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.625)","(9.0, 17.0, 13.571428571428571)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.557894736842105)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.22)","(4.0, 7.0, 4.771428571428571)"
08-01-2023 13:27:38.867747,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.625)","(9.0, 17.0, 13.571428571428571)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.76)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.22)","(4.0, 7.0, 4.771428571428571)"
08-01-2023 13:27:39.918961,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.6125)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.726315789473684)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.22)","(4.0, 7.0, 4.771428571428571)"
08-01-2023 13:27:41.028132,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.892857142857142)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.726315789473684)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.22)","(4.0, 7.0, 4.3428571428571425)"
08-01-2023 13:27:42.141318,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.6125)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.726315789473684)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.22)","(4.0, 7.0, 4.504545454545455)"
08-01-2023 13:27:43.242066,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.892857142857142)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.557894736842105)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.22)","(4.0, 7.0, 4.428571428571429)"
08-01-2023 13:27:44.302964,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.6375)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.557894736842105)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.22)","(4.0, 7.0, 4.428571428571429)"
08-01-2023 13:27:45.391407,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.6375)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.76)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.22)","(4.0, 7.0, 4.428571428571429)"
08-01-2023 13:27:46.394215,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.6375)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.76)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.22)","(4.0, 7.0, 4.428571428571429)"
08-01-2023 13:27:47.517793,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.892857142857142)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.726315789473684)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.22)","(4.0, 7.0, 4.627272727272727)"
08-01-2023 13:27:48.712747,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.892857142857142)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.726315789473684)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.22)","(4.0, 7.0, 4.627272727272727)"
08-01-2023 13:27:49.819475,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.892857142857142)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.557894736842105)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.22)","(4.0, 7.0, 4.6000000000000005)"
08-01-2023 13:27:50.863550,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.6375)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.76)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.22)","(4.0, 7.0, 4.6000000000000005)"
08-01-2023 13:27:51.882891,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.892857142857142)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.76)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.22)","(4.0, 7.0, 4.6000000000000005)"
08-01-2023 13:27:52.859716,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.892857142857142)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.76)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.22)","(4.0, 7.0, 4.6000000000000005)"
08-01-2023 13:27:53.988223,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.892857142857142)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.726315789473684)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.953846153846154)","(4.0, 7.0, 4.6000000000000005)"
08-01-2023 13:27:55.034769,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.6375)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.726315789473684)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.13)","(4.0, 7.0, 4.3428571428571425)"
08-01-2023 13:27:56.175985,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.6375)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.726315789473684)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.13)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:27:57.160993,"(31.0, 190.0, 163.33333333333334)","(3.6, 5.0, 4.6375)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.726315789473684)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.13)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:27:58.187821,"(31.0, 190.0, 163.33333333333334)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.68)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.13)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:27:59.319801,"(31.0, 190.0, 163.33333333333334)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.6421052631578945)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.13)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:00.440207,"(31.0, 190.0, 163.33333333333334)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.6421052631578945)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.13)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:01.605819,"(31.0, 190.0, 163.33333333333334)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.84)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.13)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:02.614812,"(31.0, 190.0, 163.33333333333334)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.84)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.13)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:03.708250,"(31.0, 190.0, 163.33333333333334)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.810526315789474)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.13)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:04.834898,"(31.0, 190.0, 163.33333333333334)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.810526315789474)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.13)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:06.012489,"(31.0, 190.0, 163.33333333333334)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.978947368421053)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.13)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:07.111767,"(31.0, 190.0, 163.33333333333334)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.978947368421053)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.13)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:08.245570,"(31.0, 190.0, 163.33333333333334)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.978947368421053)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.13)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:09.275466,"(31.0, 190.0, 163.33333333333334)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.978947368421053)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.13)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:10.335084,"(31.0, 190.0, 163.33333333333334)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.473684210526316)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.13)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:11.378678,"(31.0, 190.0, 163.33333333333334)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.473684210526316)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.13)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:12.462764,"(31.0, 290.0, 122.85714285714286)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.6421052631578945)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.13)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:13.541483,"(31.0, 280.0, 238.33333333333331)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.6421052631578945)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.13)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:14.630361,"(31.0, 280.0, 238.33333333333331)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.6421052631578945)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.13)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:15.660980,"(31.0, 280.0, 238.33333333333331)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.473684210526316)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.13)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:16.727256,"(31.0, 280.0, 238.33333333333331)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 13.657142857142857)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.6)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.5636363636363635)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:17.715301,"(31.0, 280.0, 238.33333333333331)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 11.3)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.84)","(8.5, 16.0, 10.571428571428571)","(5.5, 10.0, 6.13)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:18.728335,"(31.0, 280.0, 238.33333333333331)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 11.3)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.810526315789474)","(8.5, 16.0, 10.426666666666666)","(5.5, 10.0, 7.023076923076923)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:19.727517,"(31.0, 280.0, 238.33333333333331)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 11.3)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.810526315789474)","(8.5, 16.0, 10.426666666666666)","(5.5, 10.0, 7.023076923076923)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:20.978595,"(31.0, 280.0, 238.33333333333331)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 11.3)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 4.894736842105263)","(8.5, 16.0, 10.426666666666666)","(5.5, 10.0, 7.023076923076923)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:22.001146,"(31.0, 280.0, 238.33333333333331)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 11.3)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 5.08)","(8.5, 16.0, 10.426666666666666)","(5.5, 10.0, 7.023076923076923)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:22.989790,"(31.0, 280.0, 238.33333333333331)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 11.3)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 5.08)","(8.5, 16.0, 10.426666666666666)","(5.5, 10.0, 7.023076923076923)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:24.144511,"(31.0, 280.0, 238.33333333333331)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 11.3)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 5.063157894736842)","(8.5, 16.0, 10.426666666666666)","(5.5, 10.0, 7.023076923076923)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:25.207443,"(31.0, 280.0, 238.33333333333331)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 11.3)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 5.063157894736842)","(8.5, 16.0, 10.426666666666666)","(5.5, 10.0, 7.023076923076923)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:26.360920,"(31.0, 280.0, 238.33333333333331)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 11.3)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 5.063157894736842)","(8.5, 16.0, 10.426666666666666)","(5.5, 10.0, 7.023076923076923)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:27.614009,"(31.0, 280.0, 238.33333333333331)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 11.3)","(8.5, 18.0, 17.653846153846153)","(4.2, 7.0, 6.275)","(8.5, 16.0, 10.426666666666666)","(5.5, 10.0, 7.023076923076923)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:28.688364,"(31.0, 280.0, 238.33333333333331)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 11.3)","(8.5, 18.0, 17.653846153846153)","(4.2, 6.8, 6.4)","(8.5, 16.0, 10.426666666666666)","(5.5, 10.0, 7.023076923076923)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:29.684592,"(31.0, 280.0, 238.33333333333331)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 11.3)","(8.5, 18.0, 17.653846153846153)","(4.2, 6.8, 6.4)","(8.5, 16.0, 10.426666666666666)","(5.5, 10.0, 7.023076923076923)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:30.689038,"(31.0, 280.0, 238.33333333333331)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 11.3)","(8.5, 18.0, 17.653846153846153)","(4.2, 6.8, 6.4)","(8.5, 16.0, 10.426666666666666)","(5.5, 10.0, 7.023076923076923)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:31.714875,"(31.0, 280.0, 238.33333333333331)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 11.3)","(8.5, 18.0, 17.653846153846153)","(4.2, 6.8, 6.4)","(8.5, 16.0, 10.426666666666666)","(5.5, 10.0, 7.023076923076923)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:32.756223,"(31.0, 280.0, 238.33333333333331)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 11.3)","(8.5, 18.0, 17.653846153846153)","(4.2, 6.8, 6.4)","(8.5, 16.0, 10.426666666666666)","(5.5, 10.0, 7.023076923076923)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:33.760768,"(31.0, 280.0, 238.33333333333331)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 11.3)","(8.5, 18.0, 17.653846153846153)","(4.2, 6.8, 6.4)","(8.5, 16.0, 10.472727272727273)","(5.5, 10.0, 7.023076923076923)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:34.742494,"(31.0, 280.0, 238.33333333333331)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 11.3)","(8.5, 18.0, 17.5)","(4.2, 6.8, 6.4)","(8.5, 16.0, 10.472727272727273)","(5.5, 10.0, 7.023076923076923)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:35.741105,"(31.0, 280.0, 238.33333333333331)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 11.3)","(8.5, 18.0, 17.5)","(4.2, 6.8, 6.4)","(8.5, 16.0, 10.472727272727273)","(5.5, 10.0, 7.023076923076923)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:36.749730,"(31.0, 280.0, 238.33333333333331)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 11.3)","(8.5, 18.0, 17.5)","(4.2, 6.8, 6.4)","(8.5, 16.0, 10.472727272727273)","(5.5, 10.0, 7.023076923076923)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:37.879917,"(31.0, 280.0, 238.33333333333331)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 11.3)","(8.5, 18.0, 17.5)","(4.2, 6.8, 6.4)","(8.5, 16.0, 10.472727272727273)","(5.5, 10.0, 7.023076923076923)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:39.005327,"(31.0, 280.0, 238.33333333333331)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 11.3)","(8.5, 18.0, 17.5)","(4.2, 6.8, 6.4)","(8.5, 16.0, 10.472727272727273)","(5.5, 10.0, 7.023076923076923)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:40.069966,"(31.0, 280.0, 238.33333333333331)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 11.3)","(8.5, 18.0, 17.5)","(4.2, 6.8, 6.4)","(8.5, 16.0, 10.472727272727273)","(5.5, 10.0, 7.023076923076923)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:41.116886,"(31.0, 280.0, 238.33333333333331)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 11.3)","(8.5, 18.0, 17.5)","(4.2, 6.8, 6.4)","(8.5, 16.0, 10.472727272727273)","(5.5, 10.0, 7.023076923076923)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:42.215308,"(31.0, 280.0, 238.33333333333331)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 11.3)","(8.5, 18.0, 17.5)","(4.2, 6.8, 6.4)","(8.5, 16.0, 10.472727272727273)","(5.5, 10.0, 7.023076923076923)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:43.299381,"(31.0, 280.0, 238.33333333333331)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 11.3)","(8.5, 18.0, 17.5)","(4.2, 6.8, 6.4)","(8.5, 16.0, 10.472727272727273)","(5.5, 10.0, 7.023076923076923)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:44.363724,"(31.0, 280.0, 238.33333333333331)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 11.3)","(8.5, 18.0, 17.5)","(4.2, 6.8, 6.4)","(8.5, 16.0, 10.472727272727273)","(5.5, 10.0, 7.023076923076923)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:45.514109,"(31.0, 280.0, 238.33333333333331)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 11.3)","(8.5, 18.0, 17.5)","(4.2, 6.8, 6.4)","(8.5, 16.0, 10.472727272727273)","(5.5, 10.0, 7.023076923076923)","(4.0, 7.0, 4.8538461538461535)"
08-01-2023 13:28:46.685918,"(31.0, 280.0, 238.33333333333331)","(3.6, 5.0, 4.911764705882353)","(9.0, 17.0, 11.3)","(8.5, 18.0, 17.5)","(4.2, 6.8, 6.4)","(8.5, 16.0, 10.472727272727273)","(5.5, 10.0, 7.023076923076923)","(4.0, 7.0, 4.8538461538461535)"
