,Cruzin Ace,Aeroplane Lucy,Inner Light,Gagan Asher,Keep It Sassy,Bundy Rocket,Zipping Noelle,War Hammer
04-01-2023 13:57:40.473236,"(2.2, 2.2, 2.17)","(8.0, 16.0, 13.52)","(3.4, 5.0, 4.25)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 190.0, 69.25)","(6.5, 14.5, 11.186666666666667)","(6.5, 12.5, 11.163636363636364)"
04-01-2023 13:57:41.551677,"(2.2, 2.2, 2.17)","(8.0, 16.0, 14.666666666666666)","(3.4, 5.0, 4.25)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 190.0, 69.25)","(6.5, 14.5, 11.186666666666667)","(6.5, 12.5, 11.163636363636364)"
04-01-2023 13:57:42.638753,"(2.2, 2.2, 2.17)","(8.0, 16.0, 14.666666666666666)","(3.4, 5.0, 3.6666666666666665)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 190.0, 69.25)","(6.5, 14.5, 9.981818181818182)","(6.5, 12.5, 11.163636363636364)"
04-01-2023 13:57:43.744268,"(2.2, 2.2, 2.17)","(8.0, 16.0, 14.666666666666666)","(3.4, 5.0, 3.6666666666666665)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 190.0, 69.25)","(6.5, 14.5, 11.186666666666667)","(6.5, 12.5, 11.163636363636364)"
04-01-2023 13:57:44.922139,"(2.2, 2.2, 2.17)","(8.0, 16.0, 14.666666666666666)","(3.4, 5.0, 4.054545454545455)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 190.0, 69.25)","(6.5, 14.5, 11.186666666666667)","(6.5, 12.5, 11.163636363636364)"
04-01-2023 13:57:46.048982,"(2.2, 2.2, 2.17)","(8.0, 16.0, 14.666666666666666)","(3.4, 5.0, 4.054545454545455)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 190.0, 103.70588235294117)","(6.5, 14.5, 9.981818181818182)","(6.5, 12.5, 11.163636363636364)"
04-01-2023 13:57:47.151297,"(2.2, 2.2, 2.17)","(8.0, 16.0, 13.6)","(3.4, 5.0, 4.054545454545455)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 190.0, 103.70588235294117)","(6.5, 14.5, 9.981818181818182)","(6.5, 12.5, 11.163636363636364)"
04-01-2023 13:57:48.257064,"(2.2, 2.2, 2.17)","(8.0, 16.0, 13.120000000000001)","(3.4, 5.0, 4.054545454545455)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 190.0, 103.70588235294117)","(6.5, 14.5, 9.981818181818182)","(6.5, 12.5, 11.163636363636364)"
04-01-2023 13:57:49.271568,"(2.2, 2.2, 2.17)","(8.0, 16.0, 13.2)","(3.4, 5.1, 3.6777777777777776)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 190.0, 103.70588235294117)","(6.5, 14.5, 9.981818181818182)","(6.5, 12.5, 11.163636363636364)"
04-01-2023 13:57:50.298626,"(2.2, 2.2, 2.152)","(8.0, 16.0, 14.6)","(3.4, 5.1, 4.0)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 190.0, 103.70588235294117)","(6.5, 14.5, 9.981818181818182)","(6.5, 12.5, 10.4)"
04-01-2023 13:57:51.298403,"(2.2, 2.2, 2.152)","(8.0, 16.0, 14.6)","(3.4, 5.0, 4.0)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 190.0, 103.70588235294117)","(6.5, 14.5, 9.981818181818182)","(6.5, 12.5, 10.4)"
04-01-2023 13:57:52.270076,"(2.2, 2.2, 2.152)","(8.0, 16.0, 14.6)","(3.4, 5.0, 4.0)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 190.0, 103.70588235294117)","(6.5, 14.5, 9.981818181818182)","(6.5, 12.5, 10.4)"
04-01-2023 13:57:53.335847,"(2.2, 2.2, 2.152)","(8.0, 16.0, 14.6)","(3.4, 5.0, 4.5)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 190.0, 103.70588235294117)","(6.5, 14.5, 9.981818181818182)","(6.5, 12.5, 10.4)"
04-01-2023 13:57:54.409508,"(2.2, 2.2, 2.152)","(8.0, 16.0, 14.6)","(3.4, 5.0, 4.4399999999999995)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 190.0, 92.80000000000001)","(6.5, 14.5, 11.186666666666667)","(6.5, 12.5, 11.163636363636364)"
04-01-2023 13:57:55.525971,"(2.2, 2.2, 2.17)","(8.0, 16.0, 14.923076923076923)","(3.4, 5.0, 4.688888888888889)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 190.0, 69.25)","(6.5, 14.5, 9.67)","(6.5, 12.5, 11.163636363636364)"
04-01-2023 13:57:56.687841,"(2.2, 2.2, 2.17)","(8.0, 16.0, 14.923076923076923)","(3.4, 5.0, 4.688888888888889)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 190.0, 69.25)","(6.5, 14.5, 9.67)","(6.5, 12.5, 11.163636363636364)"
04-01-2023 13:57:57.710134,"(2.2, 2.2, 2.17)","(8.0, 16.0, 14.923076923076923)","(3.4, 5.0, 4.688888888888889)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 190.0, 69.25)","(6.5, 14.5, 9.854545454545455)","(6.5, 12.5, 11.163636363636364)"
04-01-2023 13:57:58.789920,"(2.2, 2.2, 2.17)","(8.0, 16.0, 14.923076923076923)","(3.4, 5.0, 4.688888888888889)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 190.0, 69.25)","(6.5, 14.5, 10.850000000000001)","(6.5, 12.5, 11.163636363636364)"
04-01-2023 13:57:59.879345,"(2.2, 2.2, 2.17)","(8.0, 16.0, 14.923076923076923)","(3.4, 5.0, 4.688888888888889)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 190.0, 69.25)","(6.5, 14.5, 9.67)","(6.5, 12.5, 11.163636363636364)"
04-01-2023 13:58:01.008830,"(2.2, 2.2, 2.17)","(8.0, 16.0, 14.923076923076923)","(3.4, 5.0, 4.688888888888889)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 190.0, 112.25)","(6.5, 14.5, 9.67)","(6.5, 12.5, 11.163636363636364)"
04-01-2023 13:58:02.129221,"(2.2, 2.2, 2.17)","(8.0, 16.0, 14.923076923076923)","(3.4, 5.0, 4.688888888888889)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 112.25)","(6.5, 14.5, 9.67)","(6.5, 12.5, 11.163636363636364)"
04-01-2023 13:58:03.177375,"(2.2, 2.2, 2.17)","(8.0, 16.0, 14.923076923076923)","(3.4, 5.0, 4.688888888888889)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 112.25)","(6.5, 14.5, 9.854545454545455)","(6.5, 12.5, 11.163636363636364)"
04-01-2023 13:58:04.321039,"(2.2, 2.18, 2.1414285714285715)","(8.0, 16.0, 14.923076923076923)","(3.4, 5.0, 4.688888888888889)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 112.25)","(6.5, 14.5, 9.854545454545455)","(6.5, 12.5, 11.163636363636364)"
04-01-2023 13:58:05.377847,"(2.2, 2.18, 2.1414285714285715)","(8.0, 16.0, 14.923076923076923)","(3.4, 5.0, 4.688888888888889)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 112.25)","(6.5, 14.5, 9.981818181818182)","(6.5, 12.5, 11.163636363636364)"
04-01-2023 13:58:06.350765,"(2.2, 2.18, 2.1414285714285715)","(8.0, 16.0, 14.923076923076923)","(3.4, 5.0, 4.253333333333334)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 112.25)","(6.5, 14.5, 9.981818181818182)","(6.5, 12.5, 11.163636363636364)"
04-01-2023 13:58:07.380549,"(2.2, 2.18, 2.1414285714285715)","(8.0, 16.0, 14.923076923076923)","(3.4, 5.0, 4.253333333333334)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 112.25)","(6.5, 14.5, 9.981818181818182)","(6.5, 12.5, 11.163636363636364)"
04-01-2023 13:58:08.442174,"(2.2, 2.18, 2.1414285714285715)","(8.0, 16.0, 14.923076923076923)","(3.4, 5.0, 4.253333333333334)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 112.25)","(6.5, 14.5, 9.981818181818182)","(6.5, 12.5, 11.163636363636364)"
04-01-2023 13:58:09.529862,"(2.2, 2.18, 2.1414285714285715)","(8.0, 16.0, 14.923076923076923)","(3.4, 5.0, 4.253333333333334)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 112.25)","(6.5, 14.5, 9.981818181818182)","(6.5, 12.5, 11.163636363636364)"
04-01-2023 13:58:10.563396,"(2.2, 2.18, 2.1414285714285715)","(8.0, 16.0, 14.923076923076923)","(3.4, 5.0, 4.253333333333334)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 112.25)","(6.5, 14.5, 9.981818181818182)","(6.5, 12.5, 11.163636363636364)"
04-01-2023 13:58:11.574437,"(2.2, 2.18, 2.1414285714285715)","(8.0, 16.0, 14.923076923076923)","(3.4, 5.0, 4.253333333333334)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 112.25)","(6.5, 14.5, 9.981818181818182)","(6.5, 12.5, 11.163636363636364)"
04-01-2023 13:58:12.540846,"(2.2, 2.18, 2.1414285714285715)","(8.0, 16.0, 14.923076923076923)","(3.4, 5.0, 4.253333333333334)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 112.25)","(6.5, 14.5, 9.981818181818182)","(6.5, 12.5, 11.163636363636364)"
04-01-2023 13:58:13.553379,"(2.2, 2.18, 2.1414285714285715)","(8.0, 16.0, 14.923076923076923)","(3.4, 5.0, 4.253333333333334)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 112.25)","(6.5, 14.5, 9.981818181818182)","(6.5, 12.5, 11.163636363636364)"
04-01-2023 13:58:14.546041,"(2.2, 2.18, 2.1414285714285715)","(8.0, 16.0, 14.923076923076923)","(3.4, 5.0, 4.253333333333334)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 112.25)","(6.5, 14.5, 9.981818181818182)","(6.5, 12.5, 11.163636363636364)"
04-01-2023 13:58:15.632643,"(2.2, 2.18, 2.1414285714285715)","(8.0, 16.0, 14.923076923076923)","(3.4, 5.0, 4.253333333333334)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 112.25)","(6.5, 14.5, 9.981818181818182)","(6.5, 12.5, 11.163636363636364)"
04-01-2023 13:58:16.875127,"(2.2, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.4, 5.0, 4.253333333333334)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 112.25)","(6.5, 14.5, 8.4625)","(6.5, 12.5, 10.7375)"
04-01-2023 13:58:18.234092,"(2.2, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.4, 5.0, 4.253333333333334)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 163.0)","(6.5, 14.5, 8.4625)","(6.5, 12.5, 10.15)"
04-01-2023 13:58:19.359763,"(2.2, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.4, 5.0, 4.253333333333334)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 180.0, 163.0)","(6.5, 14.5, 8.4625)","(6.5, 12.5, 9.125)"
04-01-2023 13:58:20.427925,"(2.2, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.4, 5.0, 4.253333333333334)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 180.0, 163.0)","(6.5, 14.5, 8.4625)","(6.5, 12.5, 9.125)"
04-01-2023 13:58:21.529640,"(2.2, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.4, 5.0, 4.253333333333334)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 180.0, 163.0)","(6.5, 14.5, 8.4625)","(6.5, 12.5, 8.642857142857142)"
04-01-2023 13:58:22.636154,"(2.2, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.4, 5.0, 3.981818181818182)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 180.0, 127.44444444444444)","(6.5, 14.5, 8.4625)","(6.5, 12.5, 10.857142857142858)"
04-01-2023 13:58:23.739767,"(2.2, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.4, 5.0, 3.6666666666666665)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 127.44444444444444)","(6.5, 14.5, 8.4625)","(6.5, 12.0, 10.8125)"
04-01-2023 13:58:25.033990,"(2.2, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.4, 5.0, 3.981818181818182)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 127.44444444444444)","(6.5, 14.5, 8.4625)","(6.5, 12.5, 10.8125)"
04-01-2023 13:58:26.184301,"(2.2, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.4, 5.0, 3.981818181818182)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 127.44444444444444)","(6.5, 14.5, 8.4625)","(6.5, 12.5, 10.8125)"
04-01-2023 13:58:27.287996,"(2.2, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.4, 5.0, 3.981818181818182)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 127.44444444444444)","(6.5, 14.5, 8.4625)","(6.5, 12.5, 10.8125)"
04-01-2023 13:58:28.320781,"(2.2, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.4, 5.0, 3.6666666666666665)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 127.44444444444444)","(6.5, 14.5, 8.4625)","(6.5, 12.5, 10.8125)"
04-01-2023 13:58:29.368109,"(2.2, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.4, 5.0, 4.0)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 127.44444444444444)","(6.5, 14.5, 8.4625)","(6.5, 12.5, 10.8125)"
04-01-2023 13:58:30.320587,"(2.15, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.4, 5.0, 4.25)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 127.44444444444444)","(6.5, 14.5, 8.4625)","(6.5, 12.5, 10.8125)"
04-01-2023 13:58:31.335269,"(2.15, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.4, 5.0, 4.25)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 127.44444444444444)","(6.5, 14.5, 8.4625)","(6.5, 12.5, 10.8125)"
04-01-2023 13:58:32.304537,"(2.15, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.4, 5.0, 4.033333333333333)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 127.44444444444444)","(6.5, 14.5, 8.4625)","(6.5, 12.5, 10.515384615384615)"
04-01-2023 13:58:33.335179,"(2.15, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.4, 4.7, 4.1923076923076925)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 127.44444444444444)","(6.5, 14.5, 8.4625)","(6.5, 12.5, 10.86)"
04-01-2023 13:58:34.299498,"(2.15, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.4, 4.8, 4.34)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 127.44444444444444)","(6.5, 14.5, 8.4625)","(6.5, 12.0, 10.1)"
04-01-2023 13:58:35.426407,"(2.15, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.4, 4.8, 4.359999999999999)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 112.25)","(6.5, 14.5, 8.4625)","(6.5, 12.0, 10.1)"
04-01-2023 13:58:36.454727,"(2.15, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.4, 4.8, 3.933333333333333)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 112.25)","(6.5, 14.5, 8.4625)","(6.5, 12.0, 10.1)"
04-01-2023 13:58:37.508756,"(2.15, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.4, 4.8, 4.5636363636363635)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 112.25)","(6.5, 14.5, 8.4625)","(6.5, 12.0, 10.1)"
04-01-2023 13:58:38.759287,"(2.15, 2.18, 2.1414285714285715)","(8.0, 16.0, 10.011111111111111)","(3.4, 4.8, 4.428571428571429)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 142.25)","(6.5, 14.5, 8.4625)","(6.5, 12.0, 10.1)"
04-01-2023 13:58:39.865965,"(2.15, 2.18, 2.1414285714285715)","(8.0, 16.5, 10.011111111111111)","(3.4, 5.0, 4.428571428571429)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 180.0, 142.25)","(6.5, 14.5, 8.4625)","(6.5, 12.0, 10.1)"
04-01-2023 13:58:40.957639,"(2.15, 2.18, 2.1414285714285715)","(8.0, 16.5, 10.011111111111111)","(3.4, 5.0, 4.428571428571429)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 180.0, 142.25)","(6.5, 14.5, 8.4625)","(6.5, 12.0, 10.1)"
04-01-2023 13:58:42.142257,"(2.15, 2.18, 2.1414285714285715)","(8.0, 16.5, 10.011111111111111)","(3.4, 5.0, 4.428571428571429)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 180.0, 163.0)","(6.5, 14.5, 8.4625)","(6.5, 12.0, 10.1)"
04-01-2023 13:58:43.452984,"(2.15, 2.18, 2.1414285714285715)","(8.0, 16.5, 10.011111111111111)","(3.4, 5.0, 4.4904761904761905)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 180.0, 163.0)","(6.5, 14.5, 8.4625)","(6.5, 12.0, 10.1)"
04-01-2023 13:58:44.731221,"(2.15, 2.18, 2.1414285714285715)","(8.0, 16.5, 10.011111111111111)","(3.4, 5.1, 4.8)","(20.0, 70.0, 42.57142857142857)","(20.0, 70.0, 35.81818181818181)","(31.0, 180.0, 163.0)","(6.5, 14.5, 8.4625)","(6.5, 12.0, 10.1)"
04-01-2023 13:58:45.966968,"(2.15, 2.18, 2.1414285714285715)","(8.0, 16.5, 10.011111111111111)","(3.4, 5.0, 4.8)","(20.0, 70.0, 44.400000000000006)","(20.0, 70.0, 35.81818181818181)","(31.0, 180.0, 163.0)","(6.5, 14.5, 8.4625)","(6.5, 12.0, 10.1)"
04-01-2023 13:58:47.182094,"(2.15, 2.18, 2.1414285714285715)","(8.0, 16.5, 10.011111111111111)","(3.4, 5.0, 4.8)","(20.0, 70.0, 55.44444444444444)","(20.0, 70.0, 35.81818181818181)","(31.0, 180.0, 111.75)","(6.5, 14.5, 8.4625)","(6.5, 12.0, 10.1)"
04-01-2023 13:58:48.346315,"(2.15, 2.18, 2.1414285714285715)","(8.0, 16.5, 10.011111111111111)","(3.4, 5.0, 4.8)","(20.0, 65.0, 55.44444444444444)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 111.75)","(6.5, 14.5, 8.4625)","(6.5, 12.0, 10.1)"
04-01-2023 13:58:49.437664,"(2.15, 2.18, 2.1414285714285715)","(8.0, 16.5, 10.011111111111111)","(3.4, 5.0, 4.8)","(20.0, 65.0, 55.44444444444444)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 111.75)","(6.5, 14.5, 8.4625)","(6.5, 12.0, 10.1)"
04-01-2023 13:58:50.521109,"(2.15, 2.18, 2.1414285714285715)","(8.0, 16.5, 10.011111111111111)","(3.4, 5.0, 4.8)","(20.0, 65.0, 55.44444444444444)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 112.25)","(6.5, 14.5, 8.4625)","(6.5, 12.0, 10.1)"
04-01-2023 13:58:51.631264,"(2.15, 2.18, 2.1414285714285715)","(8.0, 16.5, 10.011111111111111)","(3.4, 5.0, 4.428571428571429)","(20.0, 65.0, 55.44444444444444)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 112.25)","(6.5, 14.5, 8.4625)","(6.5, 12.0, 10.1)"
04-01-2023 13:58:52.710232,"(2.15, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.4, 5.0, 4.428571428571429)","(20.0, 65.0, 55.44444444444444)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 112.25)","(6.5, 14.5, 8.4625)","(6.5, 12.0, 10.1)"
04-01-2023 13:58:53.817832,"(2.15, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.4, 5.0, 4.428571428571429)","(20.0, 65.0, 55.44444444444444)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 112.25)","(6.5, 14.5, 8.4625)","(6.5, 12.0, 10.1)"
04-01-2023 13:58:54.936808,"(2.15, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.4, 5.0, 4.428571428571429)","(20.0, 65.0, 55.44444444444444)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 112.25)","(6.5, 14.5, 8.4625)","(6.5, 12.0, 10.1)"
04-01-2023 13:58:56.081585,"(2.1, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.5, 5.0, 4.428571428571429)","(20.0, 65.0, 55.44444444444444)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 112.25)","(7.0, 14.5, 8.4625)","(7.0, 12.0, 10.1)"
04-01-2023 13:58:57.194265,"(2.1, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.5, 5.0, 4.428571428571429)","(20.0, 65.0, 55.44444444444444)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 126.125)","(7.0, 14.5, 8.4625)","(7.0, 12.0, 10.1)"
04-01-2023 13:58:58.329493,"(2.1, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.5, 5.0, 4.428571428571429)","(20.0, 65.0, 51.0)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 127.44444444444444)","(7.0, 14.5, 8.4625)","(7.0, 12.0, 10.1)"
04-01-2023 13:58:59.448086,"(2.1, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.5, 5.0, 4.428571428571429)","(20.0, 65.0, 55.44444444444444)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 127.44444444444444)","(7.0, 14.5, 8.4625)","(7.0, 12.0, 10.1)"
04-01-2023 13:59:00.501028,"(2.1, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.5, 5.0, 4.428571428571429)","(20.0, 65.0, 55.44444444444444)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 127.44444444444444)","(7.0, 14.5, 8.4625)","(7.0, 12.0, 10.1)"
04-01-2023 13:59:01.777264,"(2.1, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.5, 5.0, 4.428571428571429)","(20.0, 65.0, 55.44444444444444)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 127.44444444444444)","(7.0, 14.5, 8.4625)","(7.0, 12.0, 10.1)"
04-01-2023 13:59:02.827387,"(2.1, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.5, 5.0, 4.428571428571429)","(20.0, 65.0, 55.44444444444444)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 127.44444444444444)","(7.0, 14.5, 8.4625)","(7.0, 12.0, 10.1)"
04-01-2023 13:59:03.867204,"(2.1, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.5, 5.0, 4.428571428571429)","(20.0, 65.0, 55.44444444444444)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 127.44444444444444)","(7.0, 14.5, 8.4625)","(7.0, 12.0, 10.1)"
04-01-2023 13:59:04.989868,"(2.1, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.5, 5.0, 4.428571428571429)","(20.0, 65.0, 55.44444444444444)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 127.44444444444444)","(7.0, 14.5, 8.4625)","(7.0, 12.0, 10.1)"
04-01-2023 13:59:06.122246,"(2.1, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.5, 5.0, 4.428571428571429)","(20.0, 65.0, 55.44444444444444)","(20.0, 70.0, 35.81818181818181)","(31.0, 140.0, 103.70588235294117)","(7.0, 14.5, 8.4625)","(7.0, 12.0, 10.1)"
04-01-2023 13:59:07.107911,"(2.1, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.5, 5.0, 3.9454545454545453)","(20.0, 65.0, 55.44444444444444)","(20.0, 70.0, 35.81818181818181)","(31.0, 190.0, 163.0)","(7.0, 14.5, 8.4625)","(7.0, 12.0, 10.1)"
04-01-2023 13:59:08.120637,"(2.1, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.5, 5.0, 3.981818181818182)","(20.0, 65.0, 55.44444444444444)","(20.0, 70.0, 35.81818181818181)","(31.0, 180.0, 163.0)","(7.0, 14.5, 8.4625)","(7.0, 12.0, 10.1)"
04-01-2023 13:59:09.205368,"(2.1, 2.18, 2.1414285714285715)","(8.0, 16.0, 11.466666666666667)","(3.5, 5.0, 4.253333333333334)","(20.0, 65.0, 37.64705882352941)","(20.0, 70.0, 35.81818181818181)","(31.0, 180.0, 163.0)","(7.0, 14.5, 8.4625)","(7.0, 12.0, 10.1)"
