,Lamont Bale,Caps Lock On,Rogue Temptation,Specter Litt,Hoppy Bob,Bigsy,Summer Daze,Jasper Bale
15-12-2022 15:29:11.118789,"(10.0, 21.0, 15.666666666666666)","(6.0, 11.0, 10.32)","(61.0, 550.0, 538.0952380952381)","(19.0, 44.0, 29.428571428571427)","(3.5, 5.0, 4.285714285714286)","(4.4, 6.8, 6.613333333333333)","(4.0, 5.3, 5.033333333333333)","(4.6, 6.0, 5.933333333333334)"
15-12-2022 15:29:12.133633,"(10.0, 20.0, 15.333333333333334)","(6.0, 11.0, 10.32)","(61.0, 550.0, 538.0952380952381)","(19.0, 44.0, 29.428571428571427)","(3.5, 5.0, 4.285714285714286)","(4.4, 6.8, 6.613333333333333)","(4.0, 5.3, 4.833333333333333)","(4.6, 6.2, 5.844444444444445)"
15-12-2022 15:29:13.185137,"(10.0, 20.0, 15.333333333333334)","(6.0, 11.0, 10.32)","(61.0, 550.0, 538.0952380952381)","(19.0, 44.0, 29.428571428571427)","(3.5, 5.0, 4.285714285714286)","(4.4, 6.8, 6.613333333333333)","(4.0, 5.3, 4.833333333333333)","(4.6, 6.2, 5.844444444444445)"
15-12-2022 15:29:14.240903,"(10.0, 20.0, 15.333333333333334)","(6.0, 11.0, 10.32)","(61.0, 550.0, 538.0952380952381)","(19.0, 44.0, 24.295454545454547)","(3.5, 5.0, 4.285714285714286)","(4.4, 6.8, 6.613333333333333)","(4.0, 5.3, 4.988888888888889)","(4.6, 6.2, 5.977777777777778)"
15-12-2022 15:29:15.313490,"(10.0, 20.0, 15.333333333333334)","(6.0, 11.0, 10.32)","(61.0, 550.0, 538.0952380952381)","(19.0, 44.0, 24.295454545454547)","(3.5, 5.0, 4.285714285714286)","(4.4, 6.8, 6.45)","(4.0, 5.3, 5.033333333333333)","(4.6, 6.2, 5.977777777777778)"
15-12-2022 15:29:16.393384,"(10.0, 20.0, 15.333333333333334)","(6.0, 11.0, 10.32)","(61.0, 550.0, 538.0952380952381)","(19.0, 44.0, 24.295454545454547)","(3.5, 5.0, 4.285714285714286)","(4.4, 6.8, 6.45)","(4.0, 5.3, 5.033333333333333)","(4.6, 6.2, 5.977777777777778)"
15-12-2022 15:29:17.470662,"(10.0, 21.0, 15.666666666666666)","(6.0, 11.0, 10.32)","(61.0, 550.0, 538.0952380952381)","(19.0, 42.0, 30.25)","(3.5, 5.0, 4.285714285714286)","(4.4, 6.8, 6.613333333333333)","(4.0, 5.3, 4.833333333333333)","(4.6, 6.2, 5.550000000000001)"
15-12-2022 15:29:18.529987,"(10.0, 21.0, 15.666666666666666)","(6.0, 11.0, 10.32)","(61.0, 550.0, 538.0952380952381)","(19.0, 42.0, 30.25)","(3.5, 5.0, 4.285714285714286)","(4.4, 6.8, 6.613333333333333)","(4.0, 5.3, 4.660869565217391)","(4.6, 6.0, 5.672727272727273)"
15-12-2022 15:29:19.623800,"(10.0, 21.0, 15.666666666666666)","(6.0, 11.0, 10.32)","(61.0, 550.0, 538.0952380952381)","(19.0, 42.0, 30.25)","(3.5, 5.0, 4.285714285714286)","(4.4, 6.8, 6.45)","(4.0, 5.2, 4.796153846153846)","(4.6, 6.0, 5.672727272727273)"
15-12-2022 15:29:20.749283,"(10.0, 21.0, 15.666666666666666)","(6.0, 11.0, 10.32)","(61.0, 550.0, 538.0952380952381)","(19.0, 42.0, 30.25)","(3.5, 5.0, 4.285714285714286)","(4.4, 6.8, 6.45)","(4.0, 5.2, 4.796153846153846)","(4.6, 6.0, 5.672727272727273)"
15-12-2022 15:29:21.864838,"(10.0, 21.0, 15.666666666666666)","(6.0, 11.0, 10.32)","(61.0, 550.0, 538.0952380952381)","(19.0, 42.0, 33.60714285714286)","(3.5, 5.0, 4.285714285714286)","(4.4, 6.8, 6.45)","(4.0, 5.2, 4.796153846153846)","(4.6, 6.0, 5.672727272727273)"
15-12-2022 15:29:22.987788,"(10.0, 20.0, 15.333333333333334)","(6.0, 11.0, 10.32)","(61.0, 550.0, 538.0952380952381)","(19.0, 42.0, 33.60714285714286)","(3.5, 5.0, 4.285714285714286)","(4.4, 6.8, 6.613333333333333)","(4.0, 5.2, 4.531818181818182)","(4.6, 6.0, 5.685714285714286)"
15-12-2022 15:29:24.082049,"(10.0, 20.0, 15.333333333333334)","(6.0, 11.0, 10.32)","(61.0, 550.0, 538.0952380952381)","(19.0, 42.0, 33.60714285714286)","(3.5, 5.0, 4.285714285714286)","(4.4, 6.8, 6.45)","(4.0, 5.2, 4.7153846153846155)","(4.6, 6.2, 5.888888888888889)"
15-12-2022 15:29:25.099708,"(10.0, 20.0, 15.333333333333334)","(6.0, 11.0, 10.32)","(61.0, 550.0, 538.0952380952381)","(19.0, 42.0, 33.60714285714286)","(3.5, 5.0, 4.285714285714286)","(4.4, 6.8, 6.45)","(4.0, 5.2, 4.75)","(4.6, 6.2, 5.888888888888889)"
15-12-2022 15:29:26.059192,"(10.0, 20.0, 15.333333333333334)","(6.0, 11.0, 10.32)","(61.0, 550.0, 538.0952380952381)","(19.0, 42.0, 33.60714285714286)","(3.5, 5.0, 4.285714285714286)","(4.4, 6.8, 6.45)","(4.0, 5.2, 4.75)","(4.6, 6.2, 5.888888888888889)"
15-12-2022 15:29:27.058178,"(10.0, 21.0, 15.666666666666666)","(6.0, 11.0, 10.32)","(61.0, 550.0, 538.0952380952381)","(19.0, 42.0, 33.60714285714286)","(3.5, 5.0, 4.285714285714286)","(4.4, 6.8, 6.45)","(4.0, 5.2, 4.75)","(4.6, 6.2, 5.888888888888889)"
15-12-2022 15:29:28.053256,"(10.0, 21.0, 15.666666666666666)","(6.0, 11.0, 10.32)","(61.0, 550.0, 538.0952380952381)","(19.0, 42.0, 33.60714285714286)","(3.5, 5.0, 4.285714285714286)","(4.4, 6.8, 6.613333333333333)","(4.0, 5.2, 4.531818181818182)","(4.6, 6.2, 5.685714285714286)"
15-12-2022 15:29:29.075356,"(10.0, 21.0, 15.666666666666666)","(6.0, 11.0, 10.32)","(61.0, 550.0, 538.0952380952381)","(19.0, 42.0, 33.60714285714286)","(3.5, 5.0, 4.285714285714286)","(4.4, 6.8, 6.613333333333333)","(4.0, 5.2, 4.531818181818182)","(4.6, 6.2, 5.685714285714286)"
15-12-2022 15:29:30.171913,"(10.0, 21.0, 15.666666666666666)","(6.0, 11.0, 10.32)","(61.0, 550.0, 538.0952380952381)","(19.0, 42.0, 33.60714285714286)","(3.5, 5.0, 4.285714285714286)","(4.4, 6.8, 6.613333333333333)","(4.0, 5.2, 4.531818181818182)","(4.6, 6.2, 5.685714285714286)"
15-12-2022 15:29:31.274166,"(10.0, 20.0, 15.333333333333334)","(6.0, 11.0, 10.32)","(61.0, 550.0, 538.0952380952381)","(19.0, 42.0, 33.60714285714286)","(3.5, 5.0, 4.0)","(4.4, 6.8, 6.45)","(4.0, 5.2, 4.7153846153846155)","(4.6, 6.2, 6.0)"
15-12-2022 15:29:32.349207,"(10.0, 20.0, 15.333333333333334)","(6.0, 11.0, 10.32)","(61.0, 550.0, 538.0952380952381)","(19.0, 42.0, 33.60714285714286)","(3.5, 5.0, 4.0)","(4.4, 6.8, 6.45)","(4.0, 5.2, 4.7153846153846155)","(4.6, 6.2, 6.0)"
15-12-2022 15:29:33.459400,"(10.0, 20.0, 15.333333333333334)","(6.0, 11.0, 10.32)","(61.0, 550.0, 538.0952380952381)","(19.0, 42.0, 33.60714285714286)","(3.5, 5.0, 4.0)","(4.4, 6.8, 6.45)","(4.0, 5.2, 4.7153846153846155)","(4.6, 6.2, 6.0)"
15-12-2022 15:29:34.483419,"(10.0, 20.0, 15.333333333333334)","(6.0, 11.0, 10.32)","(61.0, 550.0, 538.0952380952381)","(19.0, 42.0, 33.60714285714286)","(3.5, 5.0, 4.0)","(4.4, 6.8, 6.45)","(4.0, 5.2, 4.7153846153846155)","(4.6, 6.2, 6.0)"
15-12-2022 15:29:35.508216,"(10.0, 20.0, 15.333333333333334)","(6.0, 11.0, 10.32)","(61.0, 550.0, 538.0952380952381)","(19.0, 42.0, 33.60714285714286)","(3.5, 5.0, 4.0)","(4.4, 6.8, 6.613333333333333)","(4.0, 5.2, 4.531818181818182)","(4.6, 6.2, 5.5600000000000005)"
15-12-2022 15:29:36.568644,"(10.0, 20.0, 15.333333333333334)","(6.0, 11.0, 10.32)","(61.0, 550.0, 538.0952380952381)","(19.0, 42.0, 33.60714285714286)","(3.5, 5.0, 4.0)","(4.4, 6.8, 6.613333333333333)","(4.0, 5.2, 4.531818181818182)","(4.6, 6.2, 5.844444444444445)"
15-12-2022 15:29:37.835927,"(10.0, 21.0, 19.92857142857143)","(6.0, 11.0, 10.644444444444444)","(61.0, 550.0, 538.0952380952381)","(19.0, 42.0, 33.15384615384615)","(3.5, 5.0, 4.0)","(4.4, 6.8, 6.45)","(4.0, 5.2, 4.7153846153846155)","(4.6, 6.2, 5.844444444444445)"
15-12-2022 15:29:39.055430,"(10.0, 21.0, 19.92857142857143)","(5.5, 11.0, 10.709090909090909)","(81.0, 550.0, 538.0952380952381)","(19.0, 42.0, 33.15384615384615)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.7153846153846155)","(4.6, 6.2, 5.844444444444445)"
15-12-2022 15:29:40.233187,"(10.0, 21.0, 19.92857142857143)","(5.5, 11.0, 10.727272727272727)","(81.0, 550.0, 538.0952380952381)","(19.0, 42.0, 33.15384615384615)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.7153846153846155)","(4.6, 6.2, 5.844444444444445)"
15-12-2022 15:29:41.355557,"(10.0, 21.0, 19.92857142857143)","(5.5, 11.0, 10.727272727272727)","(81.0, 550.0, 538.0952380952381)","(19.0, 42.0, 33.15384615384615)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.613333333333333)","(4.2, 5.2, 4.531818181818182)","(4.6, 6.2, 5.4399999999999995)"
15-12-2022 15:29:42.451022,"(10.0, 21.0, 19.92857142857143)","(5.5, 11.0, 10.727272727272727)","(81.0, 550.0, 538.0952380952381)","(19.0, 42.0, 33.7)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.872727272727273)","(4.6, 6.0, 5.844444444444445)"
15-12-2022 15:29:43.513075,"(10.0, 21.0, 18.5)","(5.5, 11.0, 10.727272727272727)","(81.0, 550.0, 527.2727272727273)","(19.0, 40.0, 31.0)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.872727272727273)","(4.6, 6.2, 5.844444444444445)"
15-12-2022 15:29:44.667887,"(10.0, 21.0, 18.5)","(5.5, 11.0, 10.727272727272727)","(81.0, 550.0, 538.0952380952381)","(19.0, 40.0, 31.0)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.872727272727273)","(4.6, 6.2, 5.844444444444445)"
15-12-2022 15:29:45.827297,"(10.0, 21.0, 18.5)","(5.5, 11.0, 10.4)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 31.0)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.613333333333333)","(4.2, 5.2, 4.6)","(4.6, 6.2, 5.685714285714286)"
15-12-2022 15:29:47.015164,"(10.0, 21.0, 18.5)","(5.5, 11.0, 10.4)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 31.0)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.613333333333333)","(4.2, 5.2, 4.6)","(4.6, 6.2, 5.685714285714286)"
15-12-2022 15:29:48.342648,"(10.0, 20.0, 16.75)","(5.5, 11.0, 10.8)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 31.0)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.872727272727273)","(4.6, 6.2, 5.888888888888889)"
15-12-2022 15:29:49.510537,"(10.0, 20.0, 16.75)","(5.5, 11.5, 10.8)","(81.0, 550.0, 555.9574468085107)","(20.0, 40.0, 31.0)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.872727272727273)","(4.6, 6.2, 5.888888888888889)"
15-12-2022 15:29:50.754710,"(10.0, 20.0, 16.75)","(5.5, 11.5, 10.8)","(81.0, 630.0, 555.9574468085107)","(20.0, 40.0, 31.0)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.872727272727273)","(4.6, 6.2, 5.888888888888889)"
15-12-2022 15:29:51.813103,"(10.0, 20.0, 16.75)","(5.5, 11.5, 10.8)","(81.0, 630.0, 555.9574468085107)","(20.0, 40.0, 31.0)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.613333333333333)","(4.2, 5.2, 4.666666666666667)","(4.6, 6.2, 5.685714285714286)"
15-12-2022 15:29:52.925281,"(10.0, 21.0, 18.5)","(5.5, 11.5, 11.2)","(81.0, 630.0, 555.9574468085107)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.818181818181818)","(4.6, 6.2, 5.933333333333334)"
15-12-2022 15:29:54.042204,"(10.0, 21.0, 18.5)","(5.5, 11.5, 11.2)","(81.0, 630.0, 555.9574468085107)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.876923076923077)","(4.6, 6.2, 5.933333333333334)"
15-12-2022 15:29:55.209162,"(10.0, 21.0, 18.833333333333332)","(5.5, 11.5, 11.2)","(81.0, 630.0, 555.9574468085107)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.876923076923077)","(4.6, 6.2, 5.933333333333334)"
15-12-2022 15:29:56.354739,"(10.0, 21.0, 19.227272727272727)","(5.5, 11.5, 11.2)","(81.0, 630.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.613333333333333)","(4.2, 5.2, 4.876923076923077)","(4.6, 6.2, 5.933333333333334)"
15-12-2022 15:29:57.431682,"(10.0, 21.0, 19.227272727272727)","(5.5, 11.5, 11.2)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.613333333333333)","(4.2, 5.2, 4.666666666666667)","(4.6, 6.2, 5.6)"
15-12-2022 15:29:58.591340,"(10.0, 21.0, 18.75)","(5.5, 11.5, 10.84)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.818181818181818)","(4.6, 6.2, 5.844444444444445)"
15-12-2022 15:29:59.748559,"(10.0, 21.0, 18.75)","(5.5, 11.5, 10.84)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.818181818181818)","(4.6, 6.2, 5.844444444444445)"
15-12-2022 15:30:00.892344,"(10.0, 21.0, 19.625)","(5.5, 11.5, 10.84)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.818181818181818)","(4.6, 6.2, 5.844444444444445)"
15-12-2022 15:30:02.074980,"(10.0, 21.0, 19.625)","(5.5, 11.5, 10.84)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.613333333333333)","(4.2, 5.2, 4.75)","(4.6, 6.2, 5.9)"
15-12-2022 15:30:03.163289,"(10.0, 21.0, 19.625)","(5.5, 11.5, 11.218181818181819)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.763636363636364)","(4.6, 6.2, 5.888888888888889)"
15-12-2022 15:30:04.245830,"(10.0, 21.0, 19.625)","(5.5, 11.5, 11.218181818181819)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.88)","(4.6, 6.2, 5.888888888888889)"
15-12-2022 15:30:05.347786,"(10.0, 21.0, 19.625)","(5.5, 11.5, 11.218181818181819)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.88)","(4.6, 6.2, 5.888888888888889)"
15-12-2022 15:30:06.394228,"(10.0, 21.0, 19.625)","(5.5, 11.5, 10.879999999999999)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.88)","(4.6, 6.2, 5.888888888888889)"
15-12-2022 15:30:07.499544,"(10.0, 21.0, 19.625)","(5.5, 11.5, 10.879999999999999)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.613333333333333)","(4.2, 5.2, 4.720000000000001)","(4.6, 6.2, 5.5600000000000005)"
15-12-2022 15:30:08.536057,"(10.0, 21.0, 19.625)","(5.5, 11.5, 10.879999999999999)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.818181818181818)","(4.6, 6.2, 5.933333333333334)"
15-12-2022 15:30:09.641605,"(10.0, 21.0, 19.625)","(5.5, 11.5, 10.879999999999999)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 33.7)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.818181818181818)","(4.6, 6.2, 5.933333333333334)"
15-12-2022 15:30:10.743497,"(10.0, 21.0, 19.625)","(5.5, 11.5, 10.879999999999999)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 33.7)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.818181818181818)","(4.6, 6.2, 5.933333333333334)"
15-12-2022 15:30:11.778385,"(10.0, 21.0, 19.625)","(5.5, 11.5, 10.879999999999999)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 33.7)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.613333333333333)","(4.2, 5.2, 4.818181818181818)","(4.6, 6.2, 5.933333333333334)"
15-12-2022 15:30:12.774604,"(10.0, 21.0, 19.625)","(5.5, 11.5, 10.879999999999999)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.613333333333333)","(4.2, 5.2, 4.720000000000001)","(4.6, 6.2, 5.5600000000000005)"
15-12-2022 15:30:13.811100,"(10.0, 21.0, 19.625)","(5.5, 11.5, 10.879999999999999)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.818181818181818)","(4.6, 6.2, 5.977777777777778)"
15-12-2022 15:30:14.876678,"(10.0, 21.0, 18.642857142857142)","(5.5, 11.5, 10.879999999999999)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.818181818181818)","(4.6, 6.2, 5.977777777777778)"
15-12-2022 15:30:15.948045,"(10.0, 21.0, 18.642857142857142)","(5.5, 11.5, 10.879999999999999)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.818181818181818)","(4.6, 6.2, 5.977777777777778)"
15-12-2022 15:30:17.065342,"(10.0, 21.0, 18.642857142857142)","(5.5, 11.5, 10.879999999999999)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.818181818181818)","(4.6, 6.2, 5.9)"
15-12-2022 15:30:18.104636,"(10.0, 21.0, 18.642857142857142)","(5.5, 11.5, 10.879999999999999)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.613333333333333)","(4.2, 5.2, 4.720000000000001)","(4.6, 6.2, 5.9)"
15-12-2022 15:30:19.184170,"(10.0, 21.0, 18.642857142857142)","(5.5, 11.5, 10.879999999999999)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.818181818181818)","(4.6, 6.2, 5.888888888888889)"
15-12-2022 15:30:20.160284,"(10.0, 21.0, 18.642857142857142)","(5.5, 11.5, 10.879999999999999)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.818181818181818)","(4.6, 6.2, 5.888888888888889)"
15-12-2022 15:30:21.192334,"(10.0, 21.0, 18.642857142857142)","(5.5, 11.5, 10.879999999999999)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.818181818181818)","(4.6, 6.2, 5.888888888888889)"
15-12-2022 15:30:22.210733,"(10.0, 21.0, 18.642857142857142)","(5.5, 11.5, 10.879999999999999)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.818181818181818)","(4.6, 6.2, 5.888888888888889)"
15-12-2022 15:30:23.329233,"(10.0, 21.0, 18.642857142857142)","(5.5, 11.5, 10.879999999999999)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.613333333333333)","(4.2, 5.2, 4.9)","(4.6, 6.2, 5.5600000000000005)"
15-12-2022 15:30:24.450876,"(10.0, 21.0, 18.642857142857142)","(5.5, 11.5, 10.879999999999999)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.818181818181818)","(4.6, 6.2, 5.933333333333334)"
15-12-2022 15:30:25.550188,"(10.0, 21.0, 18.642857142857142)","(5.5, 11.5, 10.879999999999999)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.5)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.818181818181818)","(4.6, 6.2, 5.933333333333334)"
15-12-2022 15:30:26.680148,"(10.0, 21.0, 18.642857142857142)","(5.5, 11.5, 10.879999999999999)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.5)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.818181818181818)","(4.6, 6.2, 5.933333333333334)"
15-12-2022 15:30:27.749738,"(10.0, 21.0, 18.642857142857142)","(5.5, 11.5, 10.879999999999999)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.5)","(4.6, 6.8, 6.613333333333333)","(4.2, 5.2, 4.9)","(4.6, 6.2, 5.933333333333334)"
15-12-2022 15:30:28.855161,"(10.0, 21.0, 18.642857142857142)","(5.5, 11.5, 10.879999999999999)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.5)","(4.6, 6.8, 6.613333333333333)","(4.2, 5.2, 4.9)","(4.6, 6.2, 5.5600000000000005)"
15-12-2022 15:30:29.971956,"(10.0, 21.0, 18.642857142857142)","(5.5, 11.5, 10.879999999999999)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.5)","(4.6, 6.8, 6.613333333333333)","(4.2, 5.2, 4.9)","(4.6, 6.2, 5.5600000000000005)"
15-12-2022 15:30:31.128942,"(10.0, 21.0, 18.642857142857142)","(5.5, 11.5, 10.879999999999999)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.5)","(4.6, 6.8, 6.613333333333333)","(4.2, 5.2, 4.9)","(4.6, 6.2, 5.5600000000000005)"
15-12-2022 15:30:32.243016,"(10.0, 21.0, 18.642857142857142)","(5.5, 11.5, 10.879999999999999)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.5)","(4.6, 6.8, 6.613333333333333)","(4.2, 5.2, 4.9)","(4.6, 6.2, 5.5600000000000005)"
15-12-2022 15:30:33.363864,"(10.0, 21.0, 18.642857142857142)","(5.5, 11.5, 10.879999999999999)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.5)","(4.6, 6.8, 6.613333333333333)","(4.2, 5.2, 4.9)","(4.6, 6.2, 5.5600000000000005)"
15-12-2022 15:30:34.501096,"(10.0, 21.0, 18.642857142857142)","(5.5, 11.5, 10.879999999999999)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.5)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.818181818181818)","(4.6, 6.2, 5.892307692307693)"
15-12-2022 15:30:35.642328,"(10.0, 21.0, 18.642857142857142)","(5.5, 11.5, 10.879999999999999)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.5)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.818181818181818)","(4.6, 6.2, 5.892307692307693)"
15-12-2022 15:30:36.806383,"(10.0, 21.0, 18.642857142857142)","(5.5, 11.5, 10.879999999999999)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.5)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.818181818181818)","(4.6, 6.2, 5.892307692307693)"
15-12-2022 15:30:37.949048,"(10.0, 21.0, 18.642857142857142)","(5.5, 11.5, 10.879999999999999)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.613333333333333)","(4.2, 5.2, 4.9)","(4.6, 6.2, 5.75)"
15-12-2022 15:30:39.125850,"(10.0, 20.0, 17.3)","(5.5, 11.5, 10.879999999999999)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.613333333333333)","(4.2, 5.2, 4.9)","(4.6, 6.2, 5.75)"
15-12-2022 15:30:40.243680,"(10.0, 20.0, 17.3)","(5.5, 11.5, 10.879999999999999)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.818181818181818)","(4.6, 6.2, 6.1)"
15-12-2022 15:30:41.328970,"(10.0, 20.0, 17.3)","(5.5, 11.5, 10.879999999999999)","(81.0, 550.0, 538.0952380952381)","(20.0, 40.0, 34.27272727272727)","(3.5, 5.0, 4.0)","(4.6, 6.8, 6.45)","(4.2, 5.2, 4.818181818181818)","(4.6, 6.4, 6.181818181818182)"
