,Talkerup Nz,Malinjang,Cheddar Made Beta Nz,Royal Princess,Windy Hill Wally,Mister Artikulate,Charlevoix,Midnight Somewhere,Whostolemypigeon
08-12-2022 14:11:57.440409,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.433333333333334)","(11.0, 18.0, 14.48)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.36)","(3.0, 4.6, 3.533333333333333)","(12.0, 23.0, 21.375)"
08-12-2022 14:11:58.769184,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.433333333333334)","(11.0, 18.0, 14.48)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.36)","(3.0, 4.6, 3.533333333333333)","(12.0, 23.0, 21.375)"
08-12-2022 14:12:00.170966,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.433333333333334)","(11.0, 18.0, 14.48)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.36)","(3.0, 4.6, 3.533333333333333)","(12.0, 23.0, 21.375)"
08-12-2022 14:12:01.481308,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.433333333333334)","(11.0, 18.0, 14.48)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.36)","(3.0, 4.6, 3.533333333333333)","(12.0, 23.0, 21.375)"
08-12-2022 14:12:02.750552,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.433333333333334)","(11.0, 18.0, 14.48)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.36)","(3.0, 4.6, 3.533333333333333)","(12.0, 23.0, 21.375)"
08-12-2022 14:12:04.031840,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.433333333333334)","(11.0, 18.0, 14.48)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.36)","(3.0, 4.6, 3.533333333333333)","(12.0, 23.0, 21.375)"
08-12-2022 14:12:05.273072,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.433333333333334)","(11.0, 18.0, 14.48)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.36)","(3.0, 4.6, 3.533333333333333)","(12.0, 23.0, 21.375)"
08-12-2022 14:12:06.511221,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.433333333333334)","(11.0, 18.0, 14.48)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.36)","(3.0, 4.6, 3.533333333333333)","(12.0, 23.0, 21.375)"
08-12-2022 14:12:07.742547,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.433333333333334)","(11.0, 18.0, 14.48)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.36)","(3.0, 4.6, 3.533333333333333)","(12.0, 23.0, 21.375)"
08-12-2022 14:12:08.997962,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.433333333333334)","(11.0, 18.0, 14.48)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.36)","(3.0, 4.6, 3.533333333333333)","(12.0, 23.0, 21.375)"
08-12-2022 14:12:10.212872,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.433333333333334)","(11.0, 18.0, 14.48)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.36)","(3.0, 4.6, 3.533333333333333)","(12.0, 23.0, 21.375)"
08-12-2022 14:12:11.436266,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.433333333333334)","(11.0, 18.0, 14.48)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.36)","(3.0, 4.6, 3.533333333333333)","(12.0, 23.0, 21.375)"
08-12-2022 14:12:12.605848,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.433333333333334)","(11.0, 18.0, 14.48)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.36)","(3.0, 4.6, 3.533333333333333)","(12.0, 23.0, 21.375)"
08-12-2022 14:12:13.781371,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.433333333333334)","(11.0, 18.0, 14.48)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.36)","(3.0, 4.6, 3.533333333333333)","(12.0, 23.0, 21.375)"
08-12-2022 14:12:14.892548,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.433333333333334)","(11.0, 18.0, 14.48)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.36)","(3.0, 4.6, 3.533333333333333)","(12.0, 23.0, 21.375)"
08-12-2022 14:12:16.021538,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.433333333333334)","(11.0, 18.0, 14.48)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.36)","(3.0, 4.6, 3.533333333333333)","(12.0, 23.0, 21.375)"
08-12-2022 14:12:17.208254,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.433333333333334)","(11.0, 18.0, 14.48)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.36)","(3.0, 4.6, 3.533333333333333)","(12.0, 23.0, 21.375)"
08-12-2022 14:12:18.442042,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.433333333333334)","(11.0, 18.0, 14.48)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.36)","(3.0, 4.6, 3.533333333333333)","(12.0, 23.0, 21.375)"
08-12-2022 14:12:19.684966,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.433333333333334)","(11.0, 18.0, 14.48)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.36)","(3.0, 4.6, 3.533333333333333)","(12.0, 23.0, 21.375)"
08-12-2022 14:12:20.980952,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.433333333333334)","(11.0, 18.0, 14.48)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.36)","(3.0, 4.6, 3.533333333333333)","(12.0, 23.0, 21.375)"
08-12-2022 14:12:22.346344,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.433333333333334)","(11.0, 18.0, 14.48)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.36)","(3.0, 4.6, 3.533333333333333)","(12.0, 23.0, 21.375)"
08-12-2022 14:12:23.623701,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.433333333333334)","(11.0, 18.0, 14.48)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.36)","(3.0, 4.6, 3.533333333333333)","(12.0, 23.0, 21.375)"
08-12-2022 14:12:24.765220,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.433333333333334)","(11.0, 18.0, 14.48)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.36)","(3.0, 4.6, 3.533333333333333)","(12.0, 23.0, 21.375)"
08-12-2022 14:12:25.930760,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.433333333333334)","(11.0, 18.0, 14.48)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.36)","(3.0, 4.6, 3.533333333333333)","(12.0, 23.0, 21.375)"
08-12-2022 14:12:27.192863,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.433333333333334)","(11.0, 18.0, 14.48)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.36)","(3.0, 4.6, 3.533333333333333)","(12.0, 23.0, 21.375)"
08-12-2022 14:12:28.385705,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.433333333333334)","(11.0, 18.0, 14.48)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.36)","(3.0, 4.6, 3.533333333333333)","(12.0, 23.0, 21.375)"
08-12-2022 14:12:29.579379,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.433333333333334)","(11.0, 18.0, 14.48)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.36)","(3.0, 4.6, 3.533333333333333)","(12.0, 23.0, 21.375)"
08-12-2022 14:12:30.838996,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.433333333333334)","(11.0, 18.0, 14.48)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.36)","(3.0, 4.6, 3.533333333333333)","(12.0, 23.0, 21.375)"
08-12-2022 14:12:32.277164,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.433333333333334)","(11.0, 18.0, 14.48)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.36)","(3.0, 4.6, 3.533333333333333)","(12.0, 23.0, 21.375)"
08-12-2022 14:12:33.605211,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.433333333333334)","(11.0, 18.0, 14.48)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.36)","(3.0, 4.6, 3.533333333333333)","(12.0, 23.0, 21.375)"
08-12-2022 14:12:34.986267,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.433333333333334)","(11.0, 18.0, 14.48)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.36)","(3.0, 4.6, 3.533333333333333)","(12.0, 23.0, 21.266666666666666)"
08-12-2022 14:12:36.322094,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.433333333333334)","(11.0, 18.0, 14.48)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.36)","(3.0, 4.6, 3.533333333333333)","(12.0, 23.0, 21.266666666666666)"
08-12-2022 14:12:37.720202,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.6)","(11.0, 18.0, 12.4)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.685714285714286)","(3.0, 4.6, 4.244444444444444)","(12.0, 23.0, 18.0)"
08-12-2022 14:12:39.054372,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.6)","(11.0, 18.0, 12.4)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.685714285714286)","(3.0, 4.6, 4.244444444444444)","(12.0, 23.0, 18.0)"
08-12-2022 14:12:40.275737,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.6)","(11.0, 18.0, 12.4)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.685714285714286)","(3.0, 4.6, 4.244444444444444)","(12.0, 23.0, 18.0)"
08-12-2022 14:12:41.599797,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.6)","(11.0, 18.0, 12.4)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.685714285714286)","(3.0, 4.6, 4.244444444444444)","(12.0, 23.0, 18.0)"
08-12-2022 14:12:42.918725,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.6)","(11.0, 18.0, 12.4)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.685714285714286)","(3.0, 4.6, 4.244444444444444)","(12.0, 23.0, 16.8)"
08-12-2022 14:12:44.219735,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.6)","(11.0, 18.0, 12.4)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.685714285714286)","(3.0, 4.6, 4.244444444444444)","(12.0, 21.0, 16.8)"
08-12-2022 14:12:45.616718,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.6)","(11.0, 18.0, 12.4)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.685714285714286)","(3.0, 4.6, 4.244444444444444)","(12.0, 21.0, 16.8)"
08-12-2022 14:12:47.063636,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.6)","(11.0, 18.0, 12.4)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.685714285714286)","(3.0, 4.6, 4.244444444444444)","(12.0, 21.0, 16.8)"
08-12-2022 14:12:48.382922,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.6)","(11.0, 18.0, 12.4)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.685714285714286)","(3.0, 4.6, 4.244444444444444)","(12.0, 21.0, 16.8)"
08-12-2022 14:12:49.672382,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.6)","(11.0, 18.0, 12.4)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.685714285714286)","(3.0, 4.6, 4.244444444444444)","(12.0, 21.0, 16.8)"
08-12-2022 14:12:50.894047,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.6)","(11.0, 18.0, 12.4)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.685714285714286)","(3.0, 4.6, 4.244444444444444)","(12.0, 21.0, 16.8)"
08-12-2022 14:12:52.206070,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.6)","(11.0, 18.0, 12.4)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.685714285714286)","(3.0, 4.6, 4.244444444444444)","(12.0, 21.0, 16.8)"
08-12-2022 14:12:53.756733,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.6)","(11.0, 18.0, 12.4)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.685714285714286)","(3.0, 4.6, 4.244444444444444)","(12.0, 21.0, 16.8)"
08-12-2022 14:12:55.086036,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.6)","(11.0, 18.0, 12.4)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.685714285714286)","(3.0, 4.6, 4.244444444444444)","(12.0, 21.0, 16.8)"
08-12-2022 14:12:56.480378,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.6)","(11.0, 18.0, 12.4)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.685714285714286)","(3.0, 4.6, 4.244444444444444)","(12.0, 21.0, 16.8)"
08-12-2022 14:12:57.787309,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.6)","(11.0, 18.0, 12.4)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.685714285714286)","(3.0, 4.6, 4.244444444444444)","(12.0, 21.0, 16.8)"
08-12-2022 14:12:59.007820,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.6)","(11.0, 18.0, 12.4)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.685714285714286)","(3.0, 4.6, 4.244444444444444)","(12.0, 21.0, 16.8)"
08-12-2022 14:13:00.282821,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.6)","(11.0, 18.0, 12.4)","(41.0, 100.0, 89.66666666666667)","(4.8, 7.4, 6.685714285714286)","(3.0, 4.6, 4.244444444444444)","(12.0, 21.0, 16.8)"
08-12-2022 14:13:01.496467,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.466666666666667)","(11.0, 18.0, 15.6)","(41.0, 100.0, 70.0)","(4.8, 7.4, 6.566666666666667)","(3.0, 4.6, 4.199999999999999)","(12.0, 21.0, 17.5)"
08-12-2022 14:13:02.741952,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.466666666666667)","(11.0, 18.0, 15.6)","(41.0, 100.0, 70.0)","(4.8, 7.4, 6.566666666666667)","(3.0, 4.6, 4.199999999999999)","(12.0, 21.0, 16.0)"
08-12-2022 14:13:03.966410,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.466666666666667)","(11.0, 18.0, 15.6)","(41.0, 100.0, 70.0)","(4.8, 7.4, 6.566666666666667)","(3.0, 4.6, 4.199999999999999)","(12.0, 21.0, 15.5)"
08-12-2022 14:13:05.530611,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.466666666666667)","(11.0, 18.0, 15.6)","(41.0, 100.0, 70.0)","(4.8, 7.4, 6.566666666666667)","(3.0, 4.6, 4.199999999999999)","(12.0, 20.0, 15.5)"
08-12-2022 14:13:07.074736,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.466666666666667)","(11.0, 18.0, 15.6)","(41.0, 100.0, 70.0)","(4.8, 7.4, 6.566666666666667)","(3.0, 4.6, 4.199999999999999)","(12.0, 20.0, 15.5)"
08-12-2022 14:13:08.538926,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.466666666666667)","(11.0, 18.0, 15.6)","(41.0, 100.0, 70.0)","(4.8, 7.4, 6.566666666666667)","(3.0, 4.6, 4.199999999999999)","(12.0, 20.0, 15.5)"
08-12-2022 14:13:10.011698,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.466666666666667)","(11.0, 18.0, 15.6)","(41.0, 100.0, 70.0)","(4.8, 7.4, 6.566666666666667)","(3.0, 4.6, 4.199999999999999)","(12.0, 20.0, 15.5)"
08-12-2022 14:13:11.287873,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.466666666666667)","(11.0, 18.0, 15.6)","(41.0, 100.0, 70.0)","(4.8, 7.4, 6.566666666666667)","(3.0, 4.6, 4.199999999999999)","(12.0, 20.0, 15.5)"
08-12-2022 14:13:12.560981,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.466666666666667)","(11.0, 18.0, 15.6)","(41.0, 100.0, 70.0)","(4.8, 7.4, 6.566666666666667)","(3.0, 4.6, 4.199999999999999)","(12.0, 20.0, 15.5)"
08-12-2022 14:13:14.161976,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.466666666666667)","(11.0, 18.0, 15.6)","(41.0, 100.0, 70.0)","(4.8, 7.4, 6.566666666666667)","(3.0, 4.6, 4.199999999999999)","(12.0, 20.0, 15.5)"
08-12-2022 14:13:15.500320,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.466666666666667)","(11.0, 18.0, 15.6)","(41.0, 100.0, 70.0)","(4.8, 7.4, 6.566666666666667)","(3.0, 4.6, 4.199999999999999)","(12.0, 20.0, 15.5)"
08-12-2022 14:13:16.884927,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.466666666666667)","(11.0, 18.0, 15.6)","(41.0, 100.0, 70.0)","(4.8, 7.4, 6.566666666666667)","(3.0, 4.6, 4.199999999999999)","(12.0, 20.0, 15.5)"
08-12-2022 14:13:18.310817,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.466666666666667)","(11.0, 18.0, 15.6)","(41.0, 100.0, 70.0)","(4.8, 7.4, 6.566666666666667)","(3.0, 4.6, 4.199999999999999)","(12.0, 20.0, 15.5)"
08-12-2022 14:13:19.702901,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.466666666666667)","(11.0, 18.0, 15.6)","(41.0, 100.0, 70.0)","(4.8, 7.4, 6.566666666666667)","(3.0, 4.6, 4.199999999999999)","(12.0, 20.0, 15.5)"
08-12-2022 14:13:21.122937,"(4.2, 99999, 99990)","(10.0, 17.0, 13.0)","(21.0, 99999, 99990)","(5.0, 7.4, 6.466666666666667)","(11.0, 18.0, 15.6)","(41.0, 100.0, 70.0)","(4.8, 7.4, 6.566666666666667)","(3.0, 4.6, 4.199999999999999)","(12.0, 20.0, 15.5)"
08-12-2022 14:13:22.586467,"(4.2, 99999, 99990)","(10.0, 17.0, 15.285714285714285)","(21.0, 99999, 99990)","(5.0, 7.4, 6.466666666666667)","(11.0, 18.0, 15.6)","(41.0, 100.0, 70.0)","(4.8, 7.4, 6.566666666666667)","(3.0, 4.6, 4.199999999999999)","(12.0, 20.0, 15.5)"
08-12-2022 14:13:23.951183,"(4.2, 99999, 99990)","(10.0, 17.0, 15.285714285714285)","(21.0, 99999, 99990)","(5.0, 7.4, 6.466666666666667)","(11.0, 18.0, 15.6)","(41.0, 100.0, 70.0)","(4.8, 7.4, 6.566666666666667)","(3.0, 4.6, 4.199999999999999)","(12.0, 20.0, 15.5)"
08-12-2022 14:13:25.296829,"(4.2, 99999, 99990)","(10.0, 17.0, 15.285714285714285)","(21.0, 99999, 99990)","(5.0, 7.4, 6.466666666666667)","(11.0, 18.0, 15.6)","(41.0, 100.0, 70.0)","(4.8, 7.4, 6.566666666666667)","(3.0, 4.6, 4.199999999999999)","(12.0, 20.0, 15.5)"
08-12-2022 14:13:27.013463,"(4.2, 99999, 99990)","(10.0, 17.0, 15.285714285714285)","(21.0, 99999, 99990)","(5.0, 7.4, 6.466666666666667)","(11.0, 18.0, 15.6)","(41.0, 100.0, 70.0)","(4.8, 7.4, 6.566666666666667)","(3.0, 4.6, 4.199999999999999)","(12.0, 20.0, 15.5)"
08-12-2022 14:13:29.149455,"(4.2, 99999, 99990)","(10.0, 17.0, 15.285714285714285)","(21.0, 99999, 99990)","(5.0, 7.4, 6.466666666666667)","(11.0, 18.0, 15.6)","(41.0, 100.0, 70.0)","(4.8, 7.4, 6.566666666666667)","(3.0, 4.6, 4.199999999999999)","(12.0, 20.0, 15.5)"
08-12-2022 14:13:30.562598,"(4.2, 99999, 99990)","(10.0, 17.0, 15.285714285714285)","(21.0, 99999, 99990)","(5.0, 7.4, 6.466666666666667)","(11.0, 18.0, 15.6)","(41.0, 100.0, 70.0)","(4.8, 7.4, 6.566666666666667)","(3.0, 4.6, 4.199999999999999)","(12.0, 20.0, 15.5)"
08-12-2022 14:13:32.103037,"(4.2, 99999, 99990)","(10.0, 17.0, 15.285714285714285)","(21.0, 99999, 99990)","(5.0, 7.4, 6.466666666666667)","(11.0, 18.0, 15.6)","(41.0, 100.0, 70.0)","(4.8, 7.4, 6.566666666666667)","(3.0, 4.6, 4.199999999999999)","(12.0, 20.0, 15.5)"
08-12-2022 14:13:33.512045,"(4.2, 99999, 99990)","(10.0, 17.0, 15.285714285714285)","(21.0, 99999, 99990)","(5.0, 7.4, 6.466666666666667)","(11.0, 18.0, 15.6)","(41.0, 100.0, 70.0)","(4.8, 7.4, 6.566666666666667)","(3.0, 4.6, 4.199999999999999)","(12.0, 20.0, 15.5)"
08-12-2022 14:13:34.827560,"(4.2, 99999, 99990)","(10.0, 17.0, 15.285714285714285)","(21.0, 99999, 99990)","(5.0, 7.4, 6.466666666666667)","(11.0, 18.0, 15.6)","(41.0, 100.0, 70.0)","(4.8, 7.4, 6.566666666666667)","(3.0, 4.6, 4.199999999999999)","(12.0, 20.0, 15.5)"
08-12-2022 14:13:36.195073,"(4.2, 99999, 99990)","(10.0, 17.0, 15.285714285714285)","(21.0, 99999, 99990)","(5.0, 7.4, 6.466666666666667)","(11.0, 18.0, 15.6)","(41.0, 100.0, 70.0)","(4.8, 7.4, 6.566666666666667)","(3.0, 4.6, 4.199999999999999)","(12.0, 20.0, 15.5)"
08-12-2022 14:13:37.508021,"(4.2, 99999, 99990)","(10.0, 17.0, 15.285714285714285)","(21.0, 99999, 99990)","(5.0, 7.4, 6.466666666666667)","(11.0, 18.0, 15.6)","(41.0, 100.0, 70.0)","(4.8, 7.4, 6.566666666666667)","(3.0, 4.6, 4.199999999999999)","(12.0, 20.0, 15.5)"
08-12-2022 14:13:38.850092,"(4.2, 99999, 99990)","(10.0, 17.0, 15.285714285714285)","(21.0, 99999, 99990)","(5.0, 7.4, 6.466666666666667)","(11.0, 18.0, 15.6)","(41.0, 100.0, 70.0)","(4.8, 7.4, 6.566666666666667)","(3.0, 4.6, 4.199999999999999)","(12.0, 20.0, 15.5)"
08-12-2022 14:13:40.286833,"(4.2, 99999, 99990)","(10.0, 17.0, 15.285714285714285)","(21.0, 99999, 99990)","(5.0, 7.4, 6.466666666666667)","(11.0, 18.0, 15.6)","(41.0, 100.0, 70.0)","(4.8, 7.4, 6.566666666666667)","(3.0, 4.6, 4.199999999999999)","(12.0, 20.0, 15.5)"
08-12-2022 14:13:41.621068,"(4.2, 99999, 99990)","(10.0, 17.0, 15.285714285714285)","(21.0, 99999, 99990)","(5.0, 7.4, 6.466666666666667)","(11.0, 18.0, 15.6)","(41.0, 100.0, 70.0)","(4.8, 7.4, 6.566666666666667)","(3.0, 4.6, 4.199999999999999)","(12.0, 20.0, 15.5)"
08-12-2022 14:13:42.913762,"(4.2, 99999, 99990)","(10.0, 17.0, 15.285714285714285)","(21.0, 99999, 99990)","(5.0, 7.4, 6.466666666666667)","(11.0, 18.0, 15.6)","(41.0, 100.0, 70.0)","(4.8, 7.4, 6.566666666666667)","(3.0, 4.6, 4.199999999999999)","(12.0, 20.0, 15.5)"
08-12-2022 14:13:44.283493,"(4.2, 99999, 99990)","(10.0, 17.0, 15.285714285714285)","(21.0, 99999, 99990)","(5.0, 7.4, 6.466666666666667)","(11.0, 18.0, 15.6)","(41.0, 100.0, 70.0)","(4.8, 7.4, 6.566666666666667)","(3.0, 4.6, 4.199999999999999)","(12.0, 20.0, 15.5)"
