,Tiny Zambora,Fabizio,Arturo,Blueberry Danish,Star Kit,Burringbar Gypsy,Velocity Elsie
15-12-2022 11:03:52.241372,"(9.0, 17.0, 12.333333333333334)","(2.8, 3.25, 2.9976923076923074)","(31.0, 80.0, 57.0)","(11.0, 22.0, 20.4)","(4.4, 7.4, 5.885714285714286)","(3.0, 4.1, 3.6277777777777778)","(7.0, 15.0, 10.52)"
15-12-2022 11:03:53.358656,"(9.0, 17.0, 12.333333333333334)","(2.8, 3.25, 2.9976923076923074)","(31.0, 80.0, 57.0)","(11.0, 22.0, 20.5)","(4.4, 7.2, 5.885714285714286)","(3.0, 4.1, 3.480769230769231)","(7.0, 15.0, 10.52)"
15-12-2022 11:03:54.506839,"(9.0, 17.0, 12.333333333333334)","(2.8, 3.25, 3.0206666666666666)","(31.0, 80.0, 57.0)","(11.0, 22.0, 20.5)","(4.4, 7.2, 5.885714285714286)","(3.0, 4.0, 3.480769230769231)","(7.0, 15.0, 10.52)"
15-12-2022 11:03:55.659286,"(9.0, 17.0, 12.333333333333334)","(2.8, 3.25, 3.0206666666666666)","(31.0, 80.0, 57.0)","(11.0, 22.0, 20.5)","(4.4, 7.2, 5.12)","(3.0, 4.0, 3.480769230769231)","(7.0, 15.0, 12.106666666666667)"
15-12-2022 11:03:56.804202,"(9.0, 17.5, 11.875)","(2.8, 3.25, 3.0206666666666666)","(31.0, 80.0, 57.0)","(11.0, 22.0, 21.3)","(4.4, 7.2, 5.12)","(3.0, 4.0, 3.480769230769231)","(7.0, 15.0, 12.106666666666667)"
15-12-2022 11:03:57.993853,"(9.0, 17.5, 11.875)","(2.8, 3.25, 2.9976923076923074)","(31.0, 80.0, 57.0)","(11.0, 23.0, 17.9)","(4.4, 7.2, 5.12)","(3.0, 4.0, 3.480769230769231)","(7.0, 15.0, 12.106666666666667)"
15-12-2022 11:03:59.175498,"(9.0, 17.5, 11.875)","(2.8, 3.25, 2.9976923076923074)","(31.0, 80.0, 67.45454545454545)","(11.0, 23.0, 17.9)","(4.4, 7.2, 6.16)","(3.0, 4.0, 3.480769230769231)","(7.0, 15.0, 12.106666666666667)"
15-12-2022 11:04:00.393651,"(9.0, 17.5, 11.875)","(2.8, 3.25, 2.9976923076923074)","(31.0, 80.0, 59.230769230769226)","(11.0, 23.0, 17.9)","(4.4, 7.2, 6.16)","(3.0, 4.0, 3.480769230769231)","(7.0, 15.0, 12.106666666666667)"
15-12-2022 11:04:01.579613,"(9.0, 17.5, 11.875)","(2.8, 3.25, 3.0206666666666666)","(31.0, 75.0, 59.230769230769226)","(11.0, 23.0, 18.25)","(4.4, 7.2, 6.16)","(3.0, 4.0, 3.480769230769231)","(7.0, 15.0, 10.8)"
15-12-2022 11:04:02.745305,"(9.0, 17.5, 11.875)","(2.8, 3.25, 2.9976923076923074)","(31.0, 75.0, 59.230769230769226)","(11.0, 22.0, 20.5)","(4.4, 7.2, 5.771428571428571)","(3.0, 4.0, 3.480769230769231)","(7.0, 15.0, 12.106666666666667)"
15-12-2022 11:04:03.887769,"(9.0, 17.5, 14.2)","(2.8, 3.25, 2.9976923076923074)","(31.0, 75.0, 59.230769230769226)","(11.0, 22.0, 20.5)","(4.4, 7.2, 5.771428571428571)","(3.0, 4.0, 3.480769230769231)","(7.0, 15.0, 12.106666666666667)"
15-12-2022 11:04:04.936261,"(9.0, 17.5, 14.2)","(2.8, 3.25, 2.9976923076923074)","(31.0, 75.0, 59.230769230769226)","(11.0, 22.0, 20.5)","(4.4, 7.2, 5.771428571428571)","(3.0, 4.0, 3.480769230769231)","(7.0, 15.0, 12.106666666666667)"
15-12-2022 11:04:05.958710,"(9.0, 17.5, 14.2)","(2.8, 3.25, 3.0206666666666666)","(31.0, 80.0, 57.0)","(11.0, 22.0, 20.5)","(4.4, 7.2, 5.771428571428571)","(3.1, 4.0, 3.480769230769231)","(7.0, 15.0, 11.36)"
15-12-2022 11:04:06.933314,"(9.0, 17.5, 14.2)","(2.8, 3.25, 3.0206666666666666)","(31.0, 80.0, 57.0)","(11.0, 22.0, 20.5)","(4.4, 7.2, 5.12)","(3.1, 4.0, 3.480769230769231)","(7.0, 15.0, 11.015384615384615)"
15-12-2022 11:04:07.904791,"(9.0, 17.5, 14.2)","(2.8, 3.25, 2.9976923076923074)","(31.0, 80.0, 57.0)","(11.0, 22.0, 20.5)","(4.4, 7.2, 5.12)","(3.1, 4.0, 3.480769230769231)","(7.0, 15.0, 11.015384615384615)"
15-12-2022 11:04:08.922188,"(9.0, 17.5, 14.2)","(2.8, 3.25, 2.9976923076923074)","(31.0, 80.0, 57.0)","(11.0, 22.0, 20.5)","(4.4, 7.2, 6.333333333333333)","(3.1, 4.0, 3.480769230769231)","(7.0, 15.0, 11.015384615384615)"
15-12-2022 11:04:09.978863,"(9.0, 17.5, 14.2)","(2.8, 3.25, 2.9976923076923074)","(31.0, 80.0, 57.0)","(11.0, 22.0, 20.6)","(4.4, 7.2, 6.044444444444444)","(3.1, 4.0, 3.480769230769231)","(7.0, 15.0, 9.96)"
15-12-2022 11:04:11.093738,"(9.0, 17.5, 14.2)","(2.8, 3.25, 3.1)","(31.0, 80.0, 57.0)","(11.0, 22.0, 20.375)","(4.4, 7.2, 6.044444444444444)","(3.1, 4.0, 3.5611111111111113)","(7.0, 15.0, 9.96)"
15-12-2022 11:04:12.183178,"(9.0, 17.5, 14.2)","(2.8, 3.25, 3.175)","(31.0, 80.0, 57.0)","(11.0, 22.0, 20.375)","(4.4, 7.2, 6.044444444444444)","(3.1, 3.95, 3.5611111111111113)","(7.0, 15.0, 9.96)"
15-12-2022 11:04:13.288319,"(9.0, 17.5, 14.2)","(2.8, 3.25, 3.1816666666666666)","(31.0, 80.0, 57.0)","(11.0, 22.0, 20.375)","(4.4, 7.2, 6.044444444444444)","(3.1, 3.95, 3.5611111111111113)","(7.0, 15.0, 9.96)"
15-12-2022 11:04:14.467071,"(9.0, 17.5, 14.2)","(2.8, 3.25, 3.1816666666666666)","(31.0, 80.0, 57.0)","(11.0, 22.0, 20.375)","(4.4, 7.2, 6.044444444444444)","(3.1, 3.95, 3.5611111111111113)","(7.0, 15.0, 10.545454545454545)"
15-12-2022 11:04:15.733841,"(9.0, 17.5, 14.2)","(2.8, 3.25, 3.1816666666666666)","(31.0, 80.0, 51.69230769230769)","(11.0, 22.0, 20.8)","(4.4, 7.2, 6.044444444444444)","(3.1, 3.95, 3.6785714285714284)","(7.0, 15.0, 10.545454545454545)"
15-12-2022 11:04:16.935092,"(9.0, 17.5, 14.2)","(2.8, 3.25, 3.1)","(31.0, 80.0, 51.69230769230769)","(11.0, 22.0, 20.8)","(4.4, 7.2, 6.044444444444444)","(3.1, 4.0, 3.5)","(7.0, 15.0, 10.545454545454545)"
15-12-2022 11:04:18.107321,"(9.0, 17.5, 14.2)","(2.8, 3.25, 3.1816666666666666)","(31.0, 80.0, 57.0)","(11.0, 22.0, 20.8)","(4.4, 7.2, 5.12)","(3.1, 4.0, 3.5)","(7.0, 15.0, 10.545454545454545)"
15-12-2022 11:04:19.288393,"(9.0, 17.5, 14.2)","(2.8, 3.25, 3.1816666666666666)","(31.0, 80.0, 57.0)","(11.0, 22.0, 20.8)","(4.4, 7.2, 5.12)","(3.1, 4.0, 3.5)","(7.0, 15.0, 10.545454545454545)"
15-12-2022 11:04:20.435165,"(9.0, 17.0, 14.600000000000001)","(2.8, 3.25, 3.1816666666666666)","(31.0, 80.0, 57.0)","(11.0, 22.0, 20.8)","(4.4, 7.2, 5.12)","(3.1, 4.0, 3.6785714285714284)","(7.0, 15.0, 10.545454545454545)"
15-12-2022 11:04:21.739524,"(9.0, 17.0, 14.600000000000001)","(2.8, 3.25, 3.175)","(31.0, 80.0, 57.0)","(11.0, 22.0, 20.8)","(4.4, 7.2, 4.7555555555555555)","(3.1, 4.0, 3.6785714285714284)","(7.0, 15.0, 10.545454545454545)"
15-12-2022 11:04:22.952465,"(9.0, 17.0, 14.600000000000001)","(2.8, 3.25, 3.175)","(31.0, 80.0, 57.0)","(11.0, 22.0, 20.8)","(4.4, 7.4, 4.721739130434782)","(3.1, 4.0, 3.5)","(7.0, 15.0, 10.545454545454545)"
15-12-2022 11:04:24.163204,"(9.0, 16.5, 15.16)","(2.8, 3.25, 3.212727272727273)","(31.0, 80.0, 57.0)","(11.0, 22.0, 20.8)","(4.4, 7.4, 4.721739130434782)","(3.1, 4.0, 3.5)","(7.0, 15.0, 10.545454545454545)"
15-12-2022 11:04:25.265444,"(9.0, 16.5, 15.16)","(2.8, 3.25, 3.212727272727273)","(31.0, 80.0, 57.0)","(11.0, 22.0, 21.4)","(4.4, 7.4, 4.721739130434782)","(3.1, 4.0, 3.5)","(7.0, 15.0, 10.545454545454545)"
15-12-2022 11:04:26.377505,"(9.0, 16.5, 15.16)","(2.8, 3.25, 3.212727272727273)","(31.0, 80.0, 57.0)","(11.0, 22.0, 21.4)","(4.4, 7.4, 5.3304347826086955)","(3.1, 4.0, 3.5611111111111113)","(7.0, 15.0, 10.545454545454545)"
15-12-2022 11:04:27.461232,"(9.0, 16.5, 15.16)","(2.8, 3.25, 3.1816666666666666)","(31.0, 80.0, 57.0)","(11.0, 22.0, 21.4)","(4.4, 7.4, 5.3304347826086955)","(3.1, 3.95, 3.5611111111111113)","(7.0, 15.0, 9.75)"
15-12-2022 11:04:28.568507,"(9.0, 16.5, 15.16)","(2.8, 3.25, 3.185)","(31.0, 80.0, 57.0)","(11.0, 22.0, 21.4)","(4.4, 7.4, 5.3304347826086955)","(3.1, 3.95, 3.5611111111111113)","(7.0, 15.0, 9.75)"
15-12-2022 11:04:29.593273,"(9.0, 16.5, 15.16)","(2.8, 3.25, 3.185)","(31.0, 80.0, 57.0)","(11.0, 22.0, 21.4)","(4.4, 7.4, 5.3304347826086955)","(3.1, 3.95, 3.5611111111111113)","(7.0, 15.0, 9.75)"
15-12-2022 11:04:30.605775,"(9.0, 16.5, 15.16)","(2.8, 3.25, 3.185)","(31.0, 80.0, 57.0)","(11.0, 22.0, 21.4)","(4.4, 7.4, 5.214285714285714)","(3.1, 3.95, 3.5611111111111113)","(7.0, 15.0, 9.75)"
15-12-2022 11:04:31.704559,"(9.0, 16.5, 15.16)","(2.8, 3.25, 3.1816666666666666)","(31.0, 80.0, 59.230769230769226)","(11.0, 22.0, 21.53846153846154)","(4.4, 7.4, 5.214285714285714)","(3.1, 3.95, 3.5611111111111113)","(7.0, 15.0, 12.8)"
15-12-2022 11:04:32.840144,"(9.0, 16.5, 15.16)","(2.8, 3.25, 3.1816666666666666)","(31.0, 75.0, 59.230769230769226)","(11.0, 22.0, 21.53846153846154)","(4.4, 7.4, 5.214285714285714)","(3.1, 3.95, 3.5611111111111113)","(7.0, 14.0, 12.8)"
15-12-2022 11:04:33.941240,"(9.0, 16.5, 12.777777777777779)","(2.8, 3.25, 3.185)","(31.0, 75.0, 59.230769230769226)","(11.0, 22.0, 21.53846153846154)","(4.4, 7.4, 5.214285714285714)","(3.1, 3.95, 3.5611111111111113)","(7.0, 14.0, 12.8)"
15-12-2022 11:04:35.103832,"(9.0, 16.5, 12.777777777777779)","(2.8, 3.25, 3.185)","(31.0, 75.0, 59.230769230769226)","(11.0, 22.0, 21.53846153846154)","(4.4, 7.4, 5.634615384615385)","(3.1, 3.95, 3.5611111111111113)","(7.0, 14.0, 12.8)"
15-12-2022 11:04:36.265943,"(9.0, 16.5, 12.777777777777779)","(2.8, 3.25, 3.185)","(31.0, 75.0, 59.230769230769226)","(11.0, 22.0, 21.53846153846154)","(4.4, 7.4, 5.634615384615385)","(3.1, 3.95, 3.5611111111111113)","(7.0, 14.0, 10.4)"
15-12-2022 11:04:37.416495,"(9.0, 16.5, 12.777777777777779)","(2.8, 3.25, 3.1816666666666666)","(31.0, 75.0, 54.5)","(11.0, 22.0, 21.53846153846154)","(4.4, 7.4, 5.634615384615385)","(3.1, 3.95, 3.5611111111111113)","(7.0, 14.0, 10.4)"
15-12-2022 11:04:38.560118,"(9.0, 16.5, 12.777777777777779)","(2.8, 3.25, 3.185)","(31.0, 75.0, 66.0)","(11.0, 22.0, 21.53846153846154)","(4.4, 7.4, 5.634615384615385)","(3.1, 3.95, 3.5611111111111113)","(7.0, 14.0, 10.4)"
15-12-2022 11:04:39.683599,"(9.0, 16.5, 12.777777777777779)","(2.8, 3.25, 3.185)","(31.0, 70.0, 66.0)","(11.0, 22.0, 21.4)","(4.4, 7.4, 5.634615384615385)","(3.1, 3.95, 3.5611111111111113)","(7.0, 14.0, 10.4)"
15-12-2022 11:04:40.823867,"(9.0, 16.5, 12.777777777777779)","(2.8, 3.25, 3.185)","(31.0, 70.0, 66.0)","(11.0, 22.0, 21.4)","(4.4, 7.4, 5.634615384615385)","(3.1, 3.95, 3.716666666666667)","(7.0, 14.0, 10.4)"
15-12-2022 11:04:41.963467,"(9.0, 12.5, 11.15)","(2.8, 3.25, 3.185)","(31.0, 70.0, 59.230769230769226)","(11.0, 22.0, 21.4)","(4.4, 7.4, 5.634615384615385)","(3.1, 3.95, 3.6)","(7.0, 14.0, 10.4)"
15-12-2022 11:04:43.034465,"(9.0, 12.5, 11.15)","(2.8, 3.25, 3.185)","(31.0, 75.0, 59.230769230769226)","(11.0, 22.0, 21.4)","(4.4, 7.4, 6.430769230769231)","(3.1, 3.95, 3.6)","(7.0, 14.0, 10.4)"
15-12-2022 11:04:44.135704,"(9.0, 16.5, 12.85)","(2.8, 3.25, 3.1883333333333335)","(31.0, 75.0, 54.5)","(11.0, 22.0, 21.4)","(4.4, 7.2, 6.430769230769231)","(3.1, 3.95, 3.6)","(7.0, 14.0, 10.4)"
15-12-2022 11:04:45.213871,"(9.0, 16.5, 12.85)","(2.8, 3.25, 3.1883333333333335)","(31.0, 75.0, 54.5)","(11.0, 22.0, 21.4)","(4.4, 7.2, 6.430769230769231)","(3.1, 3.95, 3.6)","(7.0, 14.0, 10.4)"
15-12-2022 11:04:46.293011,"(9.0, 16.5, 12.85)","(2.8, 3.25, 3.1883333333333335)","(31.0, 75.0, 54.5)","(11.0, 22.0, 21.4)","(4.4, 7.2, 6.430769230769231)","(3.1, 3.95, 3.6)","(7.0, 14.0, 10.4)"
15-12-2022 11:04:47.397519,"(9.0, 16.5, 12.555555555555555)","(2.8, 3.25, 3.185)","(31.0, 75.0, 59.230769230769226)","(11.0, 22.0, 21.4)","(4.4, 7.2, 6.430769230769231)","(3.1, 3.95, 3.6)","(7.0, 14.0, 10.4)"
15-12-2022 11:04:48.405563,"(9.0, 16.5, 13.541666666666668)","(2.8, 3.25, 3.185)","(31.0, 75.0, 59.230769230769226)","(11.0, 22.0, 21.4)","(4.4, 7.2, 6.430769230769231)","(3.1, 3.95, 3.6)","(7.0, 14.0, 10.4)"
15-12-2022 11:04:49.418487,"(9.0, 16.5, 13.541666666666668)","(2.8, 3.25, 3.1883333333333335)","(31.0, 75.0, 59.230769230769226)","(11.0, 22.0, 21.4)","(4.4, 7.2, 6.430769230769231)","(3.1, 3.95, 3.6)","(7.0, 14.0, 10.4)"
15-12-2022 11:04:50.460286,"(9.0, 16.5, 13.964285714285715)","(2.8, 3.25, 3.1883333333333335)","(31.0, 75.0, 59.230769230769226)","(11.0, 22.0, 21.4)","(4.4, 7.2, 6.430769230769231)","(3.1, 3.95, 3.6)","(7.0, 14.0, 10.4)"
15-12-2022 11:04:51.480366,"(9.0, 16.5, 13.964285714285715)","(2.8, 3.25, 3.1883333333333335)","(31.0, 75.0, 59.230769230769226)","(11.0, 22.0, 21.4)","(4.4, 7.2, 6.430769230769231)","(3.1, 3.95, 3.6)","(7.0, 14.0, 10.4)"
15-12-2022 11:04:52.579382,"(9.0, 16.5, 13.964285714285715)","(2.8, 3.25, 3.1883333333333335)","(31.0, 75.0, 59.230769230769226)","(11.0, 22.0, 21.4)","(4.4, 7.2, 6.430769230769231)","(3.1, 3.95, 3.6)","(7.0, 14.0, 10.4)"
15-12-2022 11:04:53.725561,"(9.0, 16.5, 13.964285714285715)","(2.8, 3.25, 3.185)","(31.0, 75.0, 54.5)","(11.0, 22.0, 21.4)","(4.4, 7.2, 6.430769230769231)","(3.1, 3.95, 3.6)","(7.0, 14.0, 10.4)"
15-12-2022 11:04:54.832642,"(9.0, 16.5, 13.964285714285715)","(2.8, 3.25, 3.1883333333333335)","(31.0, 75.0, 54.5)","(11.0, 22.0, 21.4)","(4.4, 7.2, 6.430769230769231)","(3.1, 3.95, 3.3625)","(7.0, 14.0, 10.4)"
15-12-2022 11:04:55.942905,"(9.0, 16.0, 15.34)","(2.8, 3.25, 3.1883333333333335)","(31.0, 75.0, 54.5)","(11.0, 22.0, 21.4)","(4.4, 7.2, 6.430769230769231)","(3.1, 3.7, 3.3625)","(7.0, 14.0, 10.4)"
15-12-2022 11:04:57.039066,"(9.0, 16.0, 15.34)","(2.8, 3.25, 3.1883333333333335)","(31.0, 75.0, 54.5)","(11.0, 22.0, 21.4)","(4.4, 7.2, 6.430769230769231)","(3.1, 3.7, 3.3625)","(7.0, 14.0, 10.4)"
15-12-2022 11:04:58.070036,"(9.0, 16.0, 15.34)","(2.8, 3.25, 3.1883333333333335)","(31.0, 75.0, 54.5)","(11.0, 22.0, 21.4)","(4.4, 7.2, 6.430769230769231)","(3.1, 3.7, 3.3625)","(7.0, 14.0, 10.4)"
15-12-2022 11:04:59.040252,"(9.0, 16.0, 15.34)","(2.8, 3.25, 3.185)","(31.0, 75.0, 54.5)","(11.0, 22.0, 21.4)","(4.4, 7.2, 6.430769230769231)","(3.1, 3.7, 3.3625)","(7.0, 14.0, 10.4)"
15-12-2022 11:04:59.974060,"(9.0, 16.0, 15.34)","(2.8, 3.25, 3.185)","(31.0, 75.0, 54.5)","(11.0, 22.0, 21.4)","(4.4, 7.2, 6.430769230769231)","(3.1, 3.7, 3.34)","(7.0, 14.0, 10.4)"
15-12-2022 11:05:00.956992,"(9.0, 16.0, 13.36)","(2.8, 3.25, 3.1883333333333335)","(31.0, 75.0, 54.5)","(11.0, 22.0, 21.4)","(4.4, 7.2, 6.430769230769231)","(3.1, 3.7, 3.34)","(7.0, 14.0, 10.4)"
15-12-2022 11:05:01.959258,"(9.0, 16.0, 13.36)","(2.8, 3.25, 3.1883333333333335)","(31.0, 75.0, 54.5)","(11.0, 22.0, 21.4)","(4.4, 7.2, 6.430769230769231)","(3.1, 3.7, 3.34)","(7.0, 14.0, 10.4)"
15-12-2022 11:05:03.008314,"(9.0, 16.0, 13.36)","(2.8, 3.25, 3.1883333333333335)","(31.0, 75.0, 54.5)","(11.0, 22.0, 21.4)","(4.4, 7.2, 6.430769230769231)","(3.1, 3.7, 3.34)","(7.0, 14.0, 10.4)"
15-12-2022 11:05:04.064692,"(9.0, 16.0, 13.36)","(2.8, 3.25, 3.1883333333333335)","(31.0, 75.0, 54.5)","(11.0, 22.0, 21.4)","(4.4, 7.2, 6.430769230769231)","(3.1, 3.7, 3.34)","(7.0, 14.0, 10.4)"
15-12-2022 11:05:05.119469,"(9.0, 16.0, 13.36)","(2.8, 3.25, 3.185)","(31.0, 75.0, 54.5)","(11.0, 22.0, 21.4)","(4.4, 7.2, 6.430769230769231)","(3.1, 3.7, 3.34)","(7.0, 14.0, 10.4)"
15-12-2022 11:05:06.216100,"(9.0, 16.0, 12.894117647058824)","(2.8, 3.25, 3.1883333333333335)","(31.0, 75.0, 54.5)","(11.0, 22.0, 20.9)","(4.4, 7.2, 6.430769230769231)","(3.1, 3.7, 3.34)","(7.0, 14.0, 10.4)"
15-12-2022 11:05:07.263054,"(9.0, 16.0, 12.894117647058824)","(2.8, 3.25, 3.2163636363636363)","(31.0, 75.0, 54.5)","(11.0, 22.0, 20.9)","(4.4, 7.2, 6.430769230769231)","(3.1, 3.7, 3.34)","(7.0, 14.0, 10.4)"
15-12-2022 11:05:08.351416,"(9.0, 16.0, 12.894117647058824)","(2.8, 3.25, 3.2163636363636363)","(31.0, 75.0, 54.5)","(11.0, 22.0, 20.9)","(4.4, 7.2, 6.430769230769231)","(3.1, 3.7, 3.34)","(7.0, 14.0, 10.4)"
15-12-2022 11:05:09.569457,"(9.0, 16.0, 11.345454545454546)","(2.8, 3.25, 3.2163636363636363)","(31.0, 75.0, 54.5)","(11.0, 22.0, 20.9)","(4.4, 7.2, 6.430769230769231)","(3.1, 3.7, 3.34)","(7.0, 14.0, 10.4)"
15-12-2022 11:05:10.671670,"(9.0, 16.0, 11.345454545454546)","(2.8, 3.25, 3.1883333333333335)","(31.0, 75.0, 49.76923076923077)","(11.0, 22.0, 21.45)","(4.4, 7.2, 6.430769230769231)","(3.1, 3.7, 3.34)","(7.0, 14.0, 10.4)"
15-12-2022 11:05:11.864741,"(9.0, 16.0, 11.345454545454546)","(2.8, 3.25, 3.1916666666666664)","(31.0, 75.0, 54.5)","(12.0, 22.0, 21.45)","(4.4, 7.2, 6.430769230769231)","(3.1, 3.7, 3.34)","(7.0, 14.0, 12.0)"
15-12-2022 11:05:12.975083,"(9.0, 16.0, 11.345454545454546)","(2.8, 3.25, 3.1916666666666664)","(31.0, 75.0, 54.5)","(12.0, 22.0, 21.45)","(4.4, 7.2, 6.430769230769231)","(3.1, 3.7, 3.34)","(7.0, 13.0, 12.0)"
15-12-2022 11:05:14.280333,"(9.0, 16.0, 11.79047619047619)","(2.8, 3.25, 3.2181818181818183)","(31.0, 75.0, 54.5)","(12.0, 22.0, 21.45)","(4.4, 7.2, 6.430769230769231)","(3.1, 3.7, 3.34)","(7.0, 13.0, 12.0)"
15-12-2022 11:05:15.583089,"(9.0, 16.0, 11.258823529411766)","(2.8, 3.25, 3.2181818181818183)","(31.0, 75.0, 54.5)","(12.0, 22.0, 21.633333333333333)","(4.4, 7.2, 6.430769230769231)","(3.1, 3.7, 3.34)","(7.0, 13.0, 12.0)"
15-12-2022 11:05:16.964156,"(9.0, 16.0, 11.258823529411766)","(2.8, 3.25, 3.195)","(31.0, 75.0, 54.5)","(12.0, 22.0, 21.633333333333333)","(4.4, 7.2, 6.644444444444445)","(3.1, 3.7, 3.4722222222222223)","(7.0, 13.0, 10.222222222222221)"
15-12-2022 11:05:18.259366,"(9.0, 16.0, 11.258823529411766)","(2.8, 3.25, 3.195)","(31.0, 75.0, 54.5)","(12.0, 22.0, 21.633333333333333)","(4.4, 7.2, 6.673684210526316)","(3.1, 3.65, 3.392857142857143)","(7.0, 13.0, 11.6)"
15-12-2022 11:05:19.484702,"(9.0, 16.0, 11.258823529411766)","(2.8, 3.25, 3.195)","(31.0, 75.0, 54.5)","(12.0, 22.0, 21.633333333333333)","(4.4, 7.2, 6.673684210526316)","(3.1, 3.65, 3.392857142857143)","(7.0, 12.5, 11.6)"
15-12-2022 11:05:20.711249,"(9.0, 16.0, 11.258823529411766)","(2.8, 3.25, 3.2181818181818183)","(31.0, 75.0, 54.5)","(12.0, 22.0, 21.633333333333333)","(4.4, 7.2, 5.965625)","(3.1, 3.65, 3.392857142857143)","(7.0, 12.5, 11.6)"
15-12-2022 11:05:21.716105,"(9.0, 16.0, 11.258823529411766)","(2.8, 3.25, 3.2181818181818183)","(31.0, 75.0, 54.5)","(12.0, 22.0, 21.633333333333333)","(4.4, 7.4, 6.85625)","(3.1, 3.65, 3.392857142857143)","(7.0, 12.5, 11.6)"
15-12-2022 11:05:22.722605,"(9.0, 16.0, 11.258823529411766)","(2.8, 3.25, 3.195)","(31.0, 75.0, 54.5)","(12.0, 22.0, 21.633333333333333)","(4.4, 7.0, 6.85625)","(3.1, 3.65, 3.392857142857143)","(7.0, 12.5, 11.6)"
15-12-2022 11:05:23.816187,"(9.0, 16.0, 11.258823529411766)","(2.8, 3.25, 3.2199999999999998)","(31.0, 75.0, 54.5)","(12.0, 22.0, 21.633333333333333)","(4.4, 7.0, 6.85625)","(3.1, 3.65, 3.392857142857143)","(7.0, 12.5, 11.6)"
15-12-2022 11:05:24.937927,"(9.0, 16.0, 11.6)","(2.8, 3.25, 3.2199999999999998)","(31.0, 75.0, 54.5)","(12.0, 22.0, 21.633333333333333)","(4.4, 7.0, 6.85625)","(3.1, 3.65, 3.392857142857143)","(7.0, 12.5, 11.6)"
15-12-2022 11:05:26.017705,"(9.0, 16.0, 12.333333333333332)","(2.8, 3.25, 3.2199999999999998)","(31.0, 75.0, 54.5)","(12.0, 22.0, 21.633333333333333)","(4.4, 7.0, 6.85625)","(3.1, 3.65, 3.3552631578947367)","(7.0, 12.5, 9.8)"
15-12-2022 11:05:27.135335,"(9.0, 16.0, 12.333333333333332)","(2.8, 3.25, 3.1983333333333333)","(31.0, 75.0, 54.5)","(12.0, 22.0, 21.633333333333333)","(4.4, 7.0, 6.616666666666667)","(3.1, 3.65, 3.3552631578947367)","(7.0, 12.5, 9.2)"
15-12-2022 11:05:28.246656,"(9.0, 16.0, 11.6)","(2.8, 3.25, 3.1983333333333333)","(31.0, 75.0, 54.5)","(12.0, 22.0, 21.633333333333333)","(4.4, 7.0, 6.616666666666667)","(3.1, 3.65, 3.3552631578947367)","(7.0, 12.5, 9.2)"
15-12-2022 11:05:29.291153,"(9.0, 16.0, 11.6)","(2.8, 3.25, 3.1983333333333333)","(31.0, 75.0, 54.5)","(12.0, 22.0, 21.633333333333333)","(4.4, 7.0, 6.616666666666667)","(3.1, 3.65, 3.3552631578947367)","(7.0, 12.5, 9.2)"
15-12-2022 11:05:30.359403,"(9.0, 16.0, 11.6)","(2.8, 3.25, 3.1983333333333333)","(31.0, 75.0, 54.5)","(12.0, 22.0, 19.0)","(4.4, 7.0, 6.85625)","(3.1, 3.65, 3.3552631578947367)","(7.0, 12.5, 9.058823529411764)"
15-12-2022 11:05:31.363890,"(9.0, 16.0, 11.6)","(2.8, 3.25, 3.2199999999999998)","(31.0, 75.0, 54.5)","(12.0, 23.0, 19.0)","(4.4, 7.0, 6.85625)","(3.1, 3.65, 3.3552631578947367)","(7.0, 12.5, 9.058823529411764)"
15-12-2022 11:05:32.366680,"(9.0, 16.0, 11.6)","(2.8, 3.25, 3.2199999999999998)","(31.0, 75.0, 54.5)","(12.0, 23.0, 19.0)","(4.4, 7.0, 6.85625)","(3.1, 3.65, 3.3552631578947367)","(7.0, 12.5, 9.058823529411764)"
15-12-2022 11:05:33.389758,"(9.0, 16.0, 11.6)","(2.8, 3.25, 3.1983333333333333)","(31.0, 75.0, 54.5)","(12.0, 23.0, 20.176470588235293)","(4.4, 7.0, 6.846666666666667)","(3.1, 3.65, 3.3552631578947367)","(7.0, 12.5, 9.058823529411764)"
15-12-2022 11:05:34.473353,"(9.0, 16.0, 11.6)","(2.8, 3.25, 3.2218181818181817)","(31.0, 75.0, 54.5)","(12.0, 23.0, 20.176470588235293)","(4.4, 7.0, 6.846666666666667)","(3.1, 3.65, 3.3552631578947367)","(7.0, 12.5, 9.058823529411764)"
15-12-2022 11:05:35.569237,"(9.0, 16.0, 11.6)","(2.8, 3.25, 3.1983333333333333)","(31.0, 75.0, 54.5)","(12.0, 23.0, 20.176470588235293)","(4.4, 7.0, 6.846666666666667)","(3.1, 3.65, 3.3552631578947367)","(7.0, 12.5, 9.058823529411764)"
15-12-2022 11:05:36.692201,"(9.0, 16.0, 11.6)","(2.8, 3.25, 3.1983333333333333)","(31.0, 75.0, 54.5)","(12.0, 23.0, 20.818181818181817)","(4.4, 7.0, 6.846666666666667)","(3.1, 3.65, 3.3552631578947367)","(7.0, 12.5, 9.058823529411764)"
15-12-2022 11:05:37.824234,"(9.0, 16.0, 11.6)","(2.8, 3.25, 3.1983333333333333)","(31.0, 75.0, 54.5)","(12.0, 23.0, 20.818181818181817)","(4.4, 7.0, 6.846666666666667)","(3.1, 3.65, 3.3552631578947367)","(7.0, 12.5, 9.058823529411764)"
