,Underwater,Majestic Man,Rons Brother,Buster Up,Country Girl,Dark Ruby,Keyed Alike,Spring Lionel
07-01-2023 20:26:43.059824,"(12.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.591489361702127)","(4.6, 6.4, 6.375609756097561)","(6.0, 8.6, 8.483636363636363)","(18.0, 34.0, 32.72)","(2.9, 3.3, 3.1666666666666665)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:26:44.499435,"(12.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.566666666666666)","(4.6, 6.4, 6.375609756097561)","(6.0, 8.6, 8.483636363636363)","(18.0, 34.0, 33.08571428571429)","(2.9, 3.3, 3.175)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:26:45.977854,"(13.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.575510204081633)","(4.6, 6.4, 6.375609756097561)","(6.0, 8.6, 8.483636363636363)","(18.0, 34.0, 33.17948717948718)","(2.9, 3.3, 3.1941176470588233)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:26:47.381954,"(13.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.575510204081633)","(4.6, 6.4, 6.375609756097561)","(6.0, 8.6, 8.483636363636363)","(18.0, 34.0, 33.17948717948718)","(2.9, 3.3, 3.1714285714285713)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:26:48.802335,"(13.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.575510204081633)","(4.6, 6.4, 6.375609756097561)","(6.0, 8.6, 8.483636363636363)","(18.0, 34.0, 33.77777777777778)","(2.9, 3.3, 3.1714285714285713)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:26:50.102495,"(13.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.575510204081633)","(4.6, 6.4, 6.375609756097561)","(6.0, 8.6, 8.483636363636363)","(18.0, 34.0, 33.77777777777778)","(2.9, 3.3, 3.1)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:26:51.577050,"(13.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.575510204081633)","(4.6, 6.4, 6.375609756097561)","(6.0, 8.6, 8.483636363636363)","(18.0, 34.0, 33.78378378378378)","(2.9, 3.3, 3.1)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:26:53.001005,"(13.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.575510204081633)","(4.6, 6.4, 6.375609756097561)","(6.0, 8.6, 8.483636363636363)","(18.0, 34.0, 33.78378378378378)","(2.9, 3.3, 3.1714285714285713)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:26:54.382920,"(13.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.575510204081633)","(4.6, 6.4, 6.180487804878049)","(6.0, 8.6, 8.483636363636363)","(18.0, 34.0, 30.5)","(2.9, 3.3, 3.1714285714285713)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:26:55.795043,"(13.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.575510204081633)","(4.6, 6.2, 6.180487804878049)","(6.0, 8.6, 8.483636363636363)","(18.0, 34.0, 30.5)","(2.9, 3.3, 3.1615384615384614)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:26:57.552938,"(13.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.575510204081633)","(4.6, 6.2, 6.180487804878049)","(6.0, 8.6, 8.483636363636363)","(18.0, 34.0, 30.5)","(2.9, 3.3, 3.1846153846153844)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:26:59.616978,"(13.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.575510204081633)","(4.6, 6.2, 6.180487804878049)","(6.0, 8.6, 8.483636363636363)","(18.0, 34.0, 30.5)","(2.9, 3.3, 3.2249999999999996)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:27:00.836584,"(13.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.575510204081633)","(4.6, 6.2, 6.180487804878049)","(6.0, 8.6, 8.483636363636363)","(18.0, 34.0, 33.78947368421053)","(2.9, 3.3, 3.2249999999999996)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:27:02.030862,"(13.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.584)","(4.6, 6.2, 6.180487804878049)","(6.0, 8.6, 8.483636363636363)","(18.0, 34.0, 33.78947368421053)","(2.9, 3.3, 3.2249999999999996)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:27:03.239009,"(13.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.584)","(4.6, 6.2, 6.180487804878049)","(6.0, 8.6, 8.483636363636363)","(18.0, 34.0, 33.41463414634146)","(2.9, 3.3, 3.2249999999999996)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:27:04.466435,"(13.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.584)","(4.6, 6.2, 6.04)","(6.0, 8.6, 8.483636363636363)","(18.0, 34.0, 32.38461538461539)","(2.9, 3.3, 3.2249999999999996)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:27:05.619260,"(13.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.584)","(4.6, 6.2, 6.04)","(6.0, 8.6, 8.483636363636363)","(18.0, 34.0, 32.38461538461539)","(2.9, 3.3, 3.2249999999999996)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:27:06.897662,"(13.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.584)","(4.6, 6.2, 6.111111111111112)","(6.0, 8.6, 8.483636363636363)","(18.0, 34.0, 32.38461538461539)","(2.9, 3.3, 3.2249999999999996)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:27:08.137566,"(13.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.584)","(4.6, 6.2, 6.111111111111112)","(6.0, 8.6, 8.483636363636363)","(18.0, 34.0, 32.76470588235294)","(2.9, 3.3, 3.2249999999999996)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:27:09.504483,"(13.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.584)","(4.6, 6.2, 6.04)","(6.0, 8.6, 8.483636363636363)","(18.0, 34.0, 32.833333333333336)","(2.9, 3.3, 3.2249999999999996)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:27:10.843617,"(13.0, 25.0, 24.333333333333332)","(7.0, 10.0, 9.584)","(4.6, 6.2, 6.111111111111112)","(6.0, 8.6, 8.483636363636363)","(18.0, 34.0, 32.833333333333336)","(2.9, 3.3, 3.2249999999999996)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:27:12.135651,"(13.0, 25.0, 24.25)","(7.0, 10.0, 9.584)","(4.6, 6.2, 6.04)","(6.0, 8.6, 8.483636363636363)","(18.0, 34.0, 29.5)","(2.9, 3.3, 3.2249999999999996)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:27:13.444157,"(15.0, 25.0, 24.25)","(7.0, 10.0, 9.584)","(4.6, 6.2, 6.04)","(6.0, 8.6, 8.483636363636363)","(20.0, 34.0, 29.5)","(2.8, 3.3, 3.228571428571428)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:27:14.730126,"(15.0, 27.0, 26.0)","(7.0, 10.0, 9.584)","(4.6, 6.2, 6.04)","(6.0, 8.6, 8.483636363636363)","(20.0, 34.0, 32.5)","(2.8, 3.3, 3.228571428571428)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:27:16.053286,"(15.0, 28.0, 24.8)","(7.0, 10.0, 9.584)","(4.6, 6.2, 6.111111111111112)","(6.0, 8.6, 8.448275862068964)","(20.0, 34.0, 32.5)","(2.8, 3.3, 3.228571428571428)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:27:17.776312,"(15.0, 28.0, 24.8)","(7.0, 10.0, 9.584)","(4.6, 6.2, 6.04)","(6.0, 8.6, 8.448275862068964)","(20.0, 34.0, 32.5)","(2.8, 3.3, 3.228571428571428)","(9.0, 14.5, 13.444444444444445)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:27:19.258701,"(15.0, 28.0, 24.8)","(7.0, 10.0, 9.584)","(4.6, 6.2, 5.733333333333333)","(6.0, 8.6, 8.483636363636363)","(20.0, 34.0, 32.5)","(2.8, 3.3, 3.228571428571428)","(9.0, 14.5, 13.075)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:27:20.549326,"(15.0, 28.0, 24.8)","(7.0, 10.0, 9.584)","(4.6, 6.2, 5.666666666666666)","(6.0, 8.6, 8.483636363636363)","(20.0, 34.0, 32.5)","(2.8, 3.3, 3.228571428571428)","(9.0, 14.5, 12.9)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:27:21.911141,"(15.0, 27.0, 26.0)","(7.0, 10.0, 9.957894736842105)","(4.6, 6.2, 5.75)","(6.0, 8.6, 8.483636363636363)","(20.0, 34.0, 32.5)","(2.8, 3.3, 3.228571428571428)","(9.0, 14.5, 12.9)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:27:23.097671,"(15.0, 27.0, 26.0)","(7.0, 9.8, 9.169230769230769)","(4.6, 6.2, 5.75)","(6.0, 8.6, 8.483636363636363)","(20.0, 34.0, 32.5)","(2.8, 3.3, 3.228571428571428)","(9.0, 14.5, 12.9)","(6.0, 8.0, 7.391304347826087)"
07-01-2023 20:27:24.287684,"(15.0, 27.0, 26.0)","(7.0, 9.6, 9.145945945945947)","(4.6, 6.2, 5.666666666666666)","(6.0, 8.6, 8.472)","(20.0, 34.0, 32.5)","(2.8, 3.3, 3.18)","(9.0, 14.5, 12.9)","(6.0, 8.0, 7.321212121212121)"
07-01-2023 20:27:25.673037,"(15.0, 27.0, 26.0)","(7.0, 9.4, 9.057142857142857)","(4.6, 6.2, 5.976470588235294)","(6.0, 8.6, 8.472)","(20.0, 34.0, 32.5)","(2.8, 3.3, 3.2)","(9.0, 14.5, 12.825581395348838)","(6.0, 8.0, 7.321212121212121)"
07-01-2023 20:27:26.929338,"(15.0, 28.0, 24.8)","(7.0, 9.4, 9.057142857142857)","(4.6, 6.0, 5.806451612903226)","(6.0, 8.6, 8.422222222222222)","(20.0, 34.0, 32.5)","(2.8, 3.3, 3.18)","(9.0, 14.5, 12.825581395348838)","(6.0, 8.0, 7.410526315789474)"
07-01-2023 20:27:28.198404,"(15.0, 28.0, 24.8)","(7.0, 9.2, 8.95)","(4.6, 6.6, 5.904761904761905)","(6.0, 8.6, 8.43728813559322)","(20.0, 34.0, 33.0)","(2.8, 3.3, 3.244736842105263)","(9.0, 14.5, 12.6875)","(6.0, 8.0, 7.47906976744186)"
07-01-2023 20:27:29.459470,"(15.0, 26.0, 24.571428571428573)","(7.0, 9.2, 8.8)","(4.6, 6.0, 5.882352941176471)","(6.0, 8.6, 8.483636363636363)","(20.0, 34.0, 32.875)","(2.8, 3.3, 3.08125)","(9.0, 14.5, 12.75)","(6.0, 8.0, 7.542857142857143)"
07-01-2023 20:27:30.886031,"(15.0, 27.0, 26.0)","(7.0, 9.0, 8.88888888888889)","(4.6, 5.9, 5.858823529411764)","(6.0, 8.6, 8.483636363636363)","(20.0, 34.0, 32.875)","(2.8, 3.3, 3.2326923076923073)","(9.0, 14.5, 12.75)","(6.0, 8.0, 7.542857142857143)"
07-01-2023 20:27:32.348373,"(15.0, 26.0, 25.333333333333332)","(7.0, 9.0, 9.011111111111111)","(4.6, 6.0, 5.946666666666666)","(6.0, 8.6, 8.43728813559322)","(20.0, 34.0, 32.875)","(2.8, 3.3, 3.2125)","(9.0, 14.5, 12.75)","(6.0, 8.0, 7.609302325581395)"
07-01-2023 20:27:33.752494,"(15.0, 26.0, 24.4)","(7.0, 9.4, 9.356521739130436)","(4.6, 6.0, 5.808)","(6.0, 8.6, 8.43728813559322)","(20.0, 34.0, 32.875)","(2.8, 3.3, 3.192307692307692)","(9.0, 14.5, 12.712765957446809)","(6.0, 8.0, 7.636842105263158)"
07-01-2023 20:27:35.269203,"(15.0, 27.0, 25.333333333333332)","(7.0, 9.4, 9.356521739130436)","(4.6, 6.0, 5.66)","(6.0, 8.6, 8.43728813559322)","(20.0, 34.0, 32.875)","(2.8, 3.3, 3.2333333333333334)","(9.0, 14.5, 12.712765957446809)","(6.0, 8.0, 7.636842105263158)"
07-01-2023 20:27:36.610961,"(15.0, 26.0, 24.4)","(7.0, 9.4, 9.356521739130436)","(4.6, 5.9, 5.66)","(6.0, 8.6, 8.43728813559322)","(20.0, 34.0, 32.875)","(2.8, 3.3, 3.2333333333333334)","(9.0, 14.5, 12.712765957446809)","(6.0, 8.0, 7.636842105263158)"
07-01-2023 20:27:37.921107,"(15.0, 27.0, 24.4)","(7.0, 9.4, 9.356521739130436)","(4.6, 5.9, 5.66)","(6.0, 8.6, 8.43728813559322)","(20.0, 34.0, 32.875)","(2.8, 3.3, 3.1810810810810812)","(9.0, 14.5, 12.712765957446809)","(6.0, 8.0, 7.581818181818182)"
07-01-2023 20:27:39.350293,"(15.0, 27.0, 25.333333333333332)","(7.0, 9.4, 9.356521739130436)","(4.6, 5.9, 5.66)","(6.0, 8.6, 8.43728813559322)","(20.0, 34.0, 32.875)","(2.8, 3.3, 3.197674418604651)","(9.0, 14.5, 12.712765957446809)","(6.0, 8.0, 7.671428571428571)"
07-01-2023 20:27:40.777834,"(15.0, 26.0, 24.266666666666666)","(7.0, 9.4, 9.356521739130436)","(4.6, 5.9, 5.688235294117647)","(6.0, 8.6, 8.43728813559322)","(20.0, 34.0, 32.875)","(2.8, 3.25, 3.205)","(9.0, 14.5, 12.712765957446809)","(6.0, 8.0, 7.757894736842105)"
07-01-2023 20:27:42.179950,"(15.0, 27.0, 24.4)","(7.0, 9.4, 8.68)","(4.6, 5.9, 5.66)","(6.0, 8.6, 8.43728813559322)","(20.0, 34.0, 33.11764705882353)","(2.8, 3.25, 3.156)","(9.0, 14.5, 12.712765957446809)","(6.0, 8.0, 7.757894736842105)"
07-01-2023 20:27:43.503436,"(15.0, 27.0, 26.0)","(7.0, 9.4, 8.7)","(4.6, 5.9, 5.65625)","(6.0, 8.6, 8.43728813559322)","(20.0, 34.0, 33.11764705882353)","(2.8, 3.25, 3.1698863636363637)","(9.0, 14.5, 12.712765957446809)","(6.0, 8.0, 7.757894736842105)"
07-01-2023 20:27:44.920820,"(15.0, 26.0, 25.333333333333332)","(7.0, 9.4, 8.933333333333334)","(4.6, 5.9, 5.65625)","(6.0, 8.6, 8.43728813559322)","(20.0, 34.0, 32.92857142857143)","(2.8, 3.25, 3.157236842105263)","(9.0, 14.5, 12.712765957446809)","(6.0, 8.0, 7.721212121212121)"
07-01-2023 20:27:46.425992,"(15.0, 26.0, 25.333333333333332)","(7.0, 9.4, 9.112820512820512)","(4.6, 5.9, 5.65625)","(6.0, 8.6, 8.43728813559322)","(20.0, 34.0, 32.92857142857143)","(2.7, 3.25, 3.1827586206896554)","(9.0, 14.5, 12.712765957446809)","(6.0, 8.0, 7.868571428571428)"
07-01-2023 20:27:47.820796,"(15.0, 27.0, 25.333333333333332)","(7.0, 9.4, 9.097297297297297)","(4.6, 5.9, 5.65625)","(6.5, 8.6, 8.43728813559322)","(21.0, 34.0, 32.92857142857143)","(2.7, 3.25, 3.1882352941176473)","(9.0, 14.5, 12.712765957446809)","(6.0, 8.0, 7.872727272727273)"
07-01-2023 20:27:49.304498,"(15.0, 26.0, 24.4)","(7.0, 9.4, 9.013793103448275)","(4.6, 5.9, 5.65625)","(6.5, 8.6, 8.43728813559322)","(21.0, 34.0, 32.333333333333336)","(2.7, 3.25, 3.190566037735849)","(9.0, 14.5, 12.712765957446809)","(6.0, 8.0, 7.872727272727273)"
07-01-2023 20:27:50.865181,"(15.0, 27.0, 24.4)","(7.0, 9.4, 9.013793103448275)","(4.6, 5.9, 5.65625)","(6.5, 8.6, 8.43728813559322)","(21.0, 34.0, 32.333333333333336)","(2.7, 3.25, 3.190566037735849)","(9.0, 14.5, 12.712765957446809)","(6.0, 8.0, 7.872727272727273)"
07-01-2023 20:27:52.149501,"(15.0, 27.0, 24.4)","(7.0, 9.4, 9.013793103448275)","(4.6, 5.9, 5.65625)","(6.5, 8.6, 8.43728813559322)","(21.0, 34.0, 32.333333333333336)","(2.7, 3.25, 3.190566037735849)","(9.0, 14.5, 12.712765957446809)","(6.0, 8.0, 7.872727272727273)"
07-01-2023 20:27:53.322485,"(15.0, 27.0, 24.4)","(7.0, 9.4, 9.013793103448275)","(4.6, 5.9, 5.65625)","(6.5, 8.6, 8.43728813559322)","(21.0, 34.0, 32.333333333333336)","(2.7, 3.25, 3.190566037735849)","(9.0, 14.5, 12.712765957446809)","(6.0, 8.0, 7.872727272727273)"
07-01-2023 20:27:54.833399,"(15.0, 27.0, 24.4)","(7.0, 9.4, 9.013793103448275)","(4.6, 5.9, 5.75)","(6.5, 8.6, 8.386666666666667)","(21.0, 36.0, 32.81818181818182)","(2.7, 3.25, 3.188888888888889)","(9.0, 14.5, 12.64)","(6.0, 8.0, 7.425000000000001)"
07-01-2023 20:27:56.237547,"(16.0, 27.0, 24.4)","(7.0, 9.4, 9.013793103448275)","(4.6, 5.8, 5.75)","(6.5, 8.6, 8.386666666666667)","(21.0, 36.0, 32.5)","(2.7, 3.25, 3.191666666666667)","(9.0, 14.5, 12.64)","(6.0, 8.0, 7.618181818181818)"
07-01-2023 20:27:57.501182,"(16.0, 27.0, 24.4)","(7.0, 9.4, 9.013793103448275)","(4.6, 5.8, 5.75)","(6.5, 8.6, 8.386666666666667)","(21.0, 36.0, 31.12121212121212)","(2.7, 3.25, 3.191666666666667)","(9.0, 14.5, 12.64)","(6.0, 7.8, 7.419047619047619)"
07-01-2023 20:27:58.957415,"(16.0, 27.0, 24.4)","(7.0, 9.4, 8.875)","(4.6, 5.8, 5.75)","(6.5, 8.6, 8.386666666666667)","(21.0, 36.0, 30.25)","(2.7, 3.25, 3.191666666666667)","(9.0, 14.5, 12.64)","(6.0, 7.8, 7.476923076923077)"
07-01-2023 20:28:00.231977,"(16.0, 27.0, 24.4)","(7.0, 9.4, 8.875)","(4.6, 5.8, 5.75)","(6.5, 8.6, 8.386666666666667)","(21.0, 36.0, 30.25)","(2.7, 3.25, 3.188888888888889)","(9.0, 14.5, 12.6875)","(6.0, 7.8, 7.685714285714285)"
07-01-2023 20:28:01.550356,"(16.0, 27.0, 24.705882352941178)","(7.0, 9.4, 8.875)","(4.6, 5.8, 5.75)","(6.5, 8.6, 8.386666666666667)","(21.0, 36.0, 31.12121212121212)","(2.7, 3.25, 3.188888888888889)","(9.0, 14.0, 12.169014084507042)","(6.0, 7.8, 7.685714285714285)"
07-01-2023 20:28:02.678184,"(16.0, 26.0, 24.4)","(7.0, 9.4, 8.875)","(4.6, 5.8, 5.75)","(6.5, 8.6, 8.44390243902439)","(21.0, 36.0, 31.12121212121212)","(2.7, 3.25, 3.188888888888889)","(9.0, 14.0, 12.169014084507042)","(6.0, 7.8, 7.685714285714285)"
07-01-2023 20:28:03.957544,"(16.0, 27.0, 24.375)","(7.0, 9.4, 8.96923076923077)","(4.6, 5.8, 5.75)","(6.5, 8.6, 8.342857142857142)","(21.0, 36.0, 30.25)","(2.7, 3.25, 3.19375)","(9.0, 14.0, 12.219178082191782)","(6.0, 7.8, 7.685714285714285)"
07-01-2023 20:28:05.178829,"(16.0, 27.0, 24.375)","(7.0, 9.4, 8.96923076923077)","(4.6, 5.8, 5.642857142857142)","(6.5, 8.6, 8.461538461538462)","(21.0, 36.0, 30.25)","(2.7, 3.25, 3.192105263157895)","(9.0, 14.0, 12.219178082191782)","(6.0, 7.8, 7.685714285714285)"
07-01-2023 20:28:06.473153,"(16.0, 27.0, 24.375)","(7.0, 9.4, 8.96923076923077)","(4.6, 5.8, 5.642857142857142)","(6.5, 8.6, 8.461538461538462)","(21.0, 36.0, 32.80952380952381)","(2.7, 3.25, 3.192105263157895)","(9.0, 14.0, 12.219178082191782)","(6.0, 7.8, 7.68)"
07-01-2023 20:28:07.730601,"(16.0, 27.0, 24.375)","(7.0, 9.4, 8.96923076923077)","(4.6, 5.8, 5.642857142857142)","(6.5, 8.6, 8.461538461538462)","(21.0, 34.0, 32.80952380952381)","(2.7, 3.25, 3.192105263157895)","(9.0, 14.0, 12.2)","(6.0, 7.8, 7.699999999999999)"
07-01-2023 20:28:08.966349,"(16.0, 27.0, 25.2)","(7.0, 9.4, 9.036363636363637)","(4.6, 5.8, 5.642857142857142)","(6.5, 8.6, 8.461538461538462)","(21.0, 34.0, 31.12121212121212)","(2.7, 3.25, 3.19375)","(9.0, 14.0, 12.2)","(6.0, 7.8, 8.023529411764706)"
07-01-2023 20:28:10.245830,"(16.0, 27.0, 25.2)","(7.0, 9.4, 9.036363636363637)","(4.6, 5.8, 5.642857142857142)","(6.5, 8.6, 8.461538461538462)","(21.0, 36.0, 31.12121212121212)","(2.7, 3.25, 3.19375)","(9.0, 14.0, 12.2)","(6.0, 8.2, 8.023529411764706)"
07-01-2023 20:28:11.509278,"(16.0, 27.0, 25.2)","(7.0, 9.4, 9.036363636363637)","(4.6, 5.8, 5.642857142857142)","(6.5, 8.6, 8.461538461538462)","(21.0, 36.0, 31.12121212121212)","(2.7, 3.25, 3.19375)","(9.0, 14.0, 12.2)","(6.0, 8.2, 8.023529411764706)"
07-01-2023 20:28:12.908550,"(16.0, 27.0, 25.2)","(7.0, 9.4, 9.036363636363637)","(4.6, 5.8, 5.642857142857142)","(6.5, 8.6, 8.461538461538462)","(21.0, 36.0, 31.12121212121212)","(2.7, 3.25, 3.19375)","(9.0, 14.0, 12.2)","(6.0, 8.2, 8.023529411764706)"
07-01-2023 20:28:14.284764,"(16.0, 27.0, 25.2)","(7.0, 9.4, 9.036363636363637)","(4.6, 5.8, 5.642857142857142)","(6.5, 8.6, 8.872727272727273)","(21.0, 36.0, 31.5)","(2.7, 3.25, 3.084)","(9.0, 14.0, 12.115384615384615)","(6.0, 8.2, 8.266666666666667)"
07-01-2023 20:28:15.730476,"(16.0, 27.0, 26.7)","(7.0, 9.8, 9.085714285714287)","(4.6, 5.7, 5.52)","(6.5, 9.0, 9.114285714285714)","(21.0, 32.0, 31.5)","(2.7, 3.1, 3.0454999999999997)","(9.0, 12.5, 12.11111111111111)","(6.0, 8.4, 8.133333333333333)"
07-01-2023 20:28:17.044511,"(16.0, 27.0, 24.483870967741936)","(7.0, 9.6, 9.178947368421053)","(4.6, 5.6, 5.490909090909091)","(6.5, 9.8, 9.514285714285714)","(21.0, 32.0, 31.5)","(2.7, 3.05, 3.0970212765957448)","(9.0, 12.5, 12.22)","(6.0, 8.4, 8.11111111111111)"
07-01-2023 20:28:18.242409,"(17.0, 27.0, 24.483870967741936)","(7.0, 9.6, 9.008695652173914)","(4.6, 5.6, 5.464285714285714)","(7.0, 9.8, 9.514285714285714)","(21.0, 32.0, 31.5)","(2.7, 3.1, 3.0970212765957448)","(10.0, 12.5, 12.22)","(6.5, 8.2, 8.11111111111111)"
07-01-2023 20:28:19.395863,"(17.0, 27.0, 24.483870967741936)","(7.0, 9.6, 9.008695652173914)","(4.6, 5.6, 5.464285714285714)","(7.0, 9.8, 9.22857142857143)","(21.0, 32.0, 33.6875)","(2.7, 3.1, 3.04)","(10.0, 12.5, 12.363636363636363)","(6.5, 8.2, 8.04)"
07-01-2023 20:28:20.545678,"(17.0, 27.0, 24.483870967741936)","(7.0, 9.6, 9.008695652173914)","(4.6, 5.6, 5.4714285714285715)","(7.0, 9.8, 9.22857142857143)","(21.0, 34.0, 33.6875)","(2.7, 3.1, 3.04)","(10.0, 13.0, 12.363636363636363)","(6.5, 8.2, 8.04)"
07-01-2023 20:28:21.723480,"(17.0, 27.0, 24.483870967741936)","(7.0, 9.6, 9.008695652173914)","(4.6, 5.6, 5.466666666666667)","(7.0, 9.8, 9.54)","(21.0, 34.0, 33.6875)","(2.7, 3.15, 3.06)","(10.0, 13.0, 12.266666666666667)","(6.5, 8.2, 8.11111111111111)"
07-01-2023 20:28:22.968540,"(17.0, 27.0, 24.483870967741936)","(7.0, 9.6, 9.008695652173914)","(4.6, 5.6, 5.266666666666667)","(7.0, 9.6, 9.485714285714286)","(21.0, 34.0, 33.6875)","(2.7, 3.15, 3.12)","(10.0, 13.0, 12.266666666666667)","(6.5, 8.2, 8.093333333333334)"
07-01-2023 20:28:24.244258,"(17.0, 27.0, 25.714285714285715)","(7.0, 9.6, 9.008695652173914)","(4.6, 5.6, 5.263636363636364)","(7.0, 9.6, 9.735294117647058)","(21.0, 34.0, 31.5)","(2.7, 3.15, 3.1416666666666666)","(10.0, 13.0, 12.15)","(6.5, 8.2, 8.04)"
07-01-2023 20:28:25.535147,"(17.0, 27.0, 24.555555555555557)","(7.0, 9.6, 8.945454545454545)","(4.6, 5.5, 5.215789473684211)","(7.0, 10.5, 9.92)","(21.0, 36.0, 31.0)","(2.7, 3.15, 3.09)","(10.0, 13.0, 12.2)","(6.5, 9.0, 8.68)"
07-01-2023 20:28:26.812058,"(17.0, 27.0, 24.555555555555557)","(7.0, 9.6, 9.0)","(4.6, 5.5, 5.285714285714286)","(7.0, 10.0, 9.911111111111111)","(21.0, 36.0, 30.166666666666668)","(2.7, 3.15, 3.106)","(10.0, 12.5, 12.272727272727273)","(6.5, 9.0, 8.622222222222222)"
07-01-2023 20:28:28.073980,"(17.0, 27.0, 24.642857142857142)","(7.0, 9.0, 8.975)","(4.6, 5.5, 5.3125)","(7.0, 10.0, 9.973809523809523)","(21.0, 36.0, 30.166666666666668)","(2.7, 3.15, 3.0714285714285716)","(10.0, 12.5, 12.166666666666666)","(6.5, 9.0, 8.463157894736842)"
07-01-2023 20:28:29.299061,"(17.0, 27.0, 24.642857142857142)","(7.0, 9.0, 8.92)","(4.6, 5.5, 5.3125)","(7.0, 10.5, 10.45)","(21.0, 36.0, 31.0)","(2.7, 3.1, 2.9545454545454546)","(10.0, 12.5, 12.2)","(6.5, 9.0, 8.463157894736842)"
07-01-2023 20:28:30.426603,"(17.0, 27.0, 24.8)","(7.0, 9.0, 8.95)","(4.6, 5.5, 5.3125)","(7.0, 9.8, 9.644444444444444)","(21.0, 36.0, 30.166666666666668)","(2.7, 2.96, 2.972)","(10.0, 12.5, 12.3)","(6.5, 9.0, 8.622222222222222)"
07-01-2023 20:28:31.598988,"(17.0, 27.0, 24.724137931034484)","(7.0, 9.0, 8.966666666666667)","(4.6, 5.5, 5.269230769230769)","(7.0, 10.5, 9.790322580645162)","(21.0, 36.0, 31.0)","(2.7, 3.05, 3.0226415094339623)","(10.0, 12.5, 12.275)","(6.5, 9.0, 8.48)"
