,Delightful Gnp Nz,Sabreur Nz,Toby Ogara Nz,Secret Operation,Double O Heaven Nz,Animal,Harry Ovens,Steam Cleaned
12-01-2023 16:01:38.586053,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.4, 3.85, 3.825)","(4.4, 99999, 99990)","(3.2, 3.85, 3.71)","(19.0, 30.0, 29.25)","(6.0, 8.2, 8.018181818181818)"
12-01-2023 16:01:39.918267,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.4, 3.85, 3.825)","(4.4, 99999, 99990)","(3.2, 3.85, 3.683333333333333)","(19.0, 30.0, 28.2)","(6.0, 8.2, 8.018181818181818)"
12-01-2023 16:01:41.108779,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.4, 3.85, 3.847058823529412)","(4.4, 99999, 99990)","(3.2, 3.85, 3.784782608695652)","(19.0, 30.0, 28.2)","(6.0, 8.2, 8.018181818181818)"
12-01-2023 16:01:42.243053,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.4, 3.85, 3.8468750000000003)","(4.4, 99999, 99990)","(3.2, 3.85, 3.784782608695652)","(17.0, 30.0, 31.0)","(6.0, 8.2, 8.018181818181818)"
12-01-2023 16:01:43.497987,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.4, 3.85, 3.723076923076923)","(4.4, 99999, 99990)","(3.2, 3.85, 3.7710526315789474)","(17.0, 34.0, 28.5)","(6.0, 8.2, 8.081818181818182)"
12-01-2023 16:01:44.656704,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.4, 3.8, 3.7885057471264365)","(4.4, 99999, 99990)","(3.2, 3.85, 3.7710526315789474)","(17.0, 32.0, 28.0)","(6.0, 8.4, 8.133333333333333)"
12-01-2023 16:01:45.876885,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.4, 3.8, 3.8460526315789476)","(4.4, 99999, 99990)","(3.2, 3.85, 3.734210526315789)","(17.0, 34.0, 28.0)","(6.0, 8.4, 8.475)"
12-01-2023 16:01:47.182676,"(7.5, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.4, 3.85, 3.83875)","(4.4, 99999, 99990)","(3.2, 3.8, 3.7055555555555557)","(19.0, 34.0, 37.5)","(6.0, 8.6, 8.3)"
12-01-2023 16:01:48.495609,"(7.5, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.4, 3.85, 3.8305882352941176)","(4.4, 99999, 99990)","(3.2, 3.75, 3.607142857142857)","(19.0, 50.0, 42.0)","(6.0, 8.4, 8.3)"
12-01-2023 16:01:49.727541,"(7.5, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.4, 3.85, 3.8305882352941176)","(4.4, 99999, 99990)","(3.2, 3.75, 3.607142857142857)","(19.0, 50.0, 47.0)","(6.0, 8.4, 8.254545454545454)"
12-01-2023 16:01:50.906890,"(7.5, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.4, 3.85, 3.8305882352941176)","(4.4, 99999, 99990)","(3.2, 3.75, 3.607142857142857)","(19.0, 50.0, 47.0)","(6.0, 8.4, 8.254545454545454)"
12-01-2023 16:01:52.001233,"(7.5, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.4, 3.85, 3.8305882352941176)","(4.4, 99999, 99990)","(3.2, 3.75, 3.607142857142857)","(19.0, 50.0, 47.0)","(6.0, 8.4, 8.254545454545454)"
12-01-2023 16:01:53.294967,"(7.5, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.4, 3.85, 3.8278409090909093)","(4.4, 99999, 99990)","(3.2, 3.75, 3.6125000000000003)","(19.0, 50.0, 47.0)","(6.0, 8.4, 8.1)"
12-01-2023 16:01:54.475967,"(7.5, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.4, 3.85, 3.8278409090909093)","(4.4, 99999, 99990)","(3.2, 3.7, 3.6125000000000003)","(19.0, 50.0, 45.4)","(6.0, 8.4, 8.3)"
12-01-2023 16:01:55.725494,"(7.5, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.4, 3.85, 3.708823529411765)","(4.4, 99999, 99990)","(3.2, 3.7, 3.6125000000000003)","(19.0, 50.0, 47.44444444444444)","(6.0, 8.4, 8.2)"
12-01-2023 16:01:56.951881,"(7.5, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.4, 3.85, 3.708823529411765)","(4.4, 99999, 99990)","(3.2, 3.7, 3.6125000000000003)","(19.0, 50.0, 47.44444444444444)","(6.0, 8.8, 8.355555555555556)"
12-01-2023 16:01:58.192653,"(7.5, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.4, 3.85, 3.7053571428571432)","(4.4, 99999, 99990)","(3.2, 3.7, 3.6125000000000003)","(19.0, 50.0, 46.85714285714286)","(6.0, 8.8, 8.333333333333334)"
12-01-2023 16:01:59.368244,"(7.5, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.4, 3.85, 3.7053571428571432)","(4.4, 99999, 99990)","(3.2, 3.7, 3.6125000000000003)","(19.0, 50.0, 46.85714285714286)","(6.0, 8.4, 8.333333333333334)"
12-01-2023 16:02:00.490804,"(7.5, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.4, 3.85, 3.7053571428571432)","(4.4, 99999, 99990)","(3.2, 3.7, 3.6125000000000003)","(19.0, 50.0, 46.85714285714286)","(6.0, 8.4, 8.375)"
12-01-2023 16:02:01.646382,"(7.5, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.4, 3.85, 3.7053571428571432)","(4.4, 99999, 99990)","(3.2, 3.7, 3.6125000000000003)","(19.0, 50.0, 46.85714285714286)","(6.0, 8.6, 8.54)"
12-01-2023 16:02:02.986715,"(7.5, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.4, 3.85, 3.703846153846154)","(4.4, 99999, 99990)","(3.2, 3.7, 3.605)","(19.0, 50.0, 46.85714285714286)","(6.0, 8.6, 8.44)"
12-01-2023 16:02:04.328599,"(7.5, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.4, 3.85, 3.703846153846154)","(4.4, 99999, 99990)","(3.2, 3.7, 3.604166666666667)","(19.0, 50.0, 36.0)","(6.0, 8.8, 8.52)"
12-01-2023 16:02:05.489444,"(7.5, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.4, 3.85, 3.703846153846154)","(4.4, 99999, 99990)","(3.2, 3.7, 3.604166666666667)","(19.0, 50.0, 38.5)","(6.0, 9.0, 8.873684210526315)"
12-01-2023 16:02:06.680551,"(7.5, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.4, 3.85, 3.703846153846154)","(4.4, 99999, 99990)","(3.2, 3.7, 3.604166666666667)","(19.0, 48.0, 33.75)","(6.0, 9.0, 8.873684210526315)"
12-01-2023 16:02:07.857644,"(7.5, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.4, 3.85, 3.703846153846154)","(4.4, 99999, 99990)","(3.2, 3.7, 3.604166666666667)","(19.0, 48.0, 40.875)","(6.0, 9.0, 8.873684210526315)"
12-01-2023 16:02:08.921507,"(7.5, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.4, 3.85, 3.6724137931034484)","(4.4, 99999, 99990)","(3.2, 3.7, 3.619767441860465)","(19.0, 48.0, 42.0)","(6.0, 9.0, 8.617391304347827)"
12-01-2023 16:02:10.148287,"(7.5, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.4, 3.75, 3.664615384615385)","(4.4, 99999, 99990)","(3.2, 3.7, 3.619767441860465)","(19.0, 48.0, 39.0)","(6.0, 8.8, 8.617391304347827)"
12-01-2023 16:02:11.333615,"(7.5, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.4, 3.75, 3.643269230769231)","(4.4, 99999, 99990)","(3.2, 3.7, 3.6115384615384616)","(19.0, 48.0, 42.85714285714286)","(6.0, 8.8, 8.566666666666666)"
12-01-2023 16:02:12.574212,"(7.5, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.75, 3.643269230769231)","(4.4, 99999, 99990)","(3.2, 3.7, 3.6115384615384616)","(20.0, 48.0, 39.0)","(6.0, 8.8, 8.566666666666666)"
12-01-2023 16:02:13.699678,"(7.5, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.75, 3.651724137931035)","(4.4, 99999, 99990)","(3.2, 3.7, 3.6115384615384616)","(20.0, 48.0, 43.714285714285715)","(6.0, 8.8, 8.7)"
12-01-2023 16:02:14.853667,"(7.5, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.7, 3.6483870967741936)","(4.4, 99999, 99990)","(3.2, 3.7, 3.6115384615384616)","(20.0, 46.0, 43.5)","(6.0, 9.0, 8.7)"
12-01-2023 16:02:15.986389,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.7, 3.6719298245614036)","(4.4, 99999, 99990)","(3.2, 3.7, 3.6115384615384616)","(20.0, 48.0, 37.333333333333336)","(6.0, 9.0, 8.64)"
12-01-2023 16:02:17.139632,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.7, 3.6719298245614036)","(4.4, 99999, 99990)","(3.2, 3.7, 3.6115384615384616)","(20.0, 48.0, 37.333333333333336)","(6.0, 9.0, 8.64)"
12-01-2023 16:02:18.478621,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.7, 3.6719298245614036)","(4.4, 99999, 99990)","(3.2, 3.7, 3.6115384615384616)","(20.0, 48.0, 37.333333333333336)","(6.0, 9.0, 8.64)"
12-01-2023 16:02:19.631322,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.7, 3.6719298245614036)","(4.4, 99999, 99990)","(3.2, 3.7, 3.6115384615384616)","(20.0, 48.0, 37.333333333333336)","(6.0, 9.0, 8.64)"
12-01-2023 16:02:20.658561,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.7, 3.6719298245614036)","(4.4, 99999, 99990)","(3.2, 3.7, 3.6115384615384616)","(20.0, 48.0, 37.333333333333336)","(6.0, 9.0, 8.64)"
12-01-2023 16:02:21.779319,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.7, 3.6733333333333333)","(4.4, 99999, 99990)","(3.2, 3.7, 3.6115384615384616)","(21.0, 48.0, 37.333333333333336)","(6.0, 9.0, 8.64)"
12-01-2023 16:02:22.989655,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.7, 3.666666666666667)","(4.4, 99999, 99990)","(3.2, 3.7, 3.6115384615384616)","(21.0, 48.0, 37.333333333333336)","(6.0, 9.0, 8.64)"
12-01-2023 16:02:24.065465,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.7, 3.666666666666667)","(4.4, 99999, 99990)","(3.2, 3.7, 3.6115384615384616)","(21.0, 48.0, 37.333333333333336)","(6.0, 9.0, 8.64)"
12-01-2023 16:02:25.130717,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.7, 3.649438202247191)","(4.4, 99999, 99990)","(3.2, 3.7, 3.6115384615384616)","(21.0, 48.0, 37.333333333333336)","(6.0, 9.0, 8.79047619047619)"
12-01-2023 16:02:26.203825,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.7, 3.651764705882353)","(4.4, 99999, 99990)","(3.2, 3.7, 3.6115384615384616)","(21.0, 48.0, 37.333333333333336)","(6.0, 9.4, 8.79047619047619)"
12-01-2023 16:02:27.359752,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.7, 3.670967741935484)","(4.4, 99999, 99990)","(3.2, 3.7, 3.56)","(21.0, 48.0, 37.333333333333336)","(6.0, 9.4, 8.888)"
12-01-2023 16:02:28.866974,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.7, 3.670967741935484)","(4.4, 99999, 99990)","(3.2, 3.6, 3.5368421052631582)","(21.0, 48.0, 41.6)","(6.0, 9.4, 8.888)"
12-01-2023 16:02:30.344468,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.7, 3.670967741935484)","(4.4, 99999, 99990)","(3.2, 3.6, 3.423076923076923)","(21.0, 48.0, 44.0)","(6.0, 9.4, 8.888)"
12-01-2023 16:02:31.633254,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.7, 3.682352941176471)","(4.4, 99999, 99990)","(3.2, 3.6, 3.480952380952381)","(21.0, 48.0, 44.0)","(6.0, 9.4, 8.888)"
12-01-2023 16:02:32.939299,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.7, 3.68659793814433)","(4.4, 99999, 99990)","(3.2, 3.5, 3.392682926829268)","(21.0, 48.0, 44.44444444444444)","(6.0, 9.4, 8.888)"
12-01-2023 16:02:34.306012,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.7, 3.68659793814433)","(4.4, 99999, 99990)","(3.2, 3.5, 3.392682926829268)","(21.0, 48.0, 44.44444444444444)","(6.0, 9.4, 8.888)"
12-01-2023 16:02:35.642230,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.7, 3.68659793814433)","(4.4, 99999, 99990)","(3.2, 3.5, 3.4574074074074073)","(21.0, 48.0, 44.0)","(6.0, 9.4, 8.888)"
12-01-2023 16:02:37.129398,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.7, 3.6965517241379313)","(4.4, 99999, 99990)","(3.1, 3.55, 3.507142857142857)","(21.0, 48.0, 42.5)","(6.0, 9.4, 9.145454545454545)"
12-01-2023 16:02:38.621302,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.7, 3.6743902439024394)","(4.4, 99999, 99990)","(3.1, 3.55, 3.5166666666666666)","(21.0, 46.0, 42.5)","(6.0, 9.2, 9.16470588235294)"
12-01-2023 16:02:39.970438,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.7, 3.670114942528736)","(4.4, 99999, 99990)","(3.1, 3.55, 3.553703703703704)","(21.0, 46.0, 42.5)","(6.0, 9.2, 9.156521739130435)"
12-01-2023 16:02:41.190810,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.7, 3.6743902439024394)","(4.4, 99999, 99990)","(3.1, 3.6, 3.5274193548387096)","(21.0, 46.0, 42.5)","(6.0, 9.4, 9.0)"
12-01-2023 16:02:42.509966,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.7, 3.6743902439024394)","(4.4, 99999, 99990)","(3.1, 3.6, 3.55)","(21.0, 46.0, 42.5)","(6.0, 9.2, 9.0)"
12-01-2023 16:02:43.990524,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.7, 3.6819444444444445)","(4.4, 99999, 99990)","(3.1, 3.6, 3.577777777777778)","(21.0, 46.0, 42.5)","(6.0, 9.2, 8.88)"
12-01-2023 16:02:45.346573,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.7, 3.6766233766233767)","(4.4, 99999, 99990)","(3.1, 3.6, 3.577777777777778)","(21.0, 46.0, 40.5)","(6.0, 9.6, 8.866666666666667)"
12-01-2023 16:02:46.474262,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.7, 3.6819444444444445)","(4.4, 99999, 99990)","(3.1, 3.6, 3.536)","(21.0, 44.0, 31.5)","(6.0, 9.4, 9.100000000000001)"
12-01-2023 16:02:47.715732,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.7, 3.6811594202898554)","(4.4, 99999, 99990)","(3.1, 3.65, 3.536)","(21.0, 44.0, 34.5)","(6.0, 9.4, 9.142857142857144)"
12-01-2023 16:02:49.032676,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.7, 3.6811594202898554)","(4.4, 99999, 99990)","(3.1, 3.65, 3.536)","(21.0, 40.0, 32.0)","(6.0, 9.4, 9.174999999999999)"
12-01-2023 16:02:50.309892,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.7, 3.6767123287671235)","(4.4, 99999, 99990)","(3.1, 3.65, 3.474074074074074)","(21.0, 38.0, 31.25)","(6.0, 9.2, 8.988235294117647)"
12-01-2023 16:02:51.591367,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.7, 3.676388888888889)","(4.4, 99999, 99990)","(3.1, 3.65, 3.5)","(21.0, 38.0, 35.3)","(6.0, 9.2, 8.84)"
12-01-2023 16:02:53.028367,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.7, 3.670967741935484)","(4.4, 99999, 99990)","(3.1, 3.65, 3.5647058823529414)","(21.0, 38.0, 35.3)","(6.0, 9.2, 8.9)"
12-01-2023 16:02:54.378983,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.7, 3.67)","(4.4, 99999, 99990)","(3.1, 3.6, 3.5586956521739133)","(21.0, 38.0, 27.9)","(6.0, 9.0, 8.34)"
12-01-2023 16:02:55.640327,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.7, 3.672222222222222)","(4.4, 99999, 99990)","(3.1, 3.7, 3.735)","(21.0, 28.0, 32.166666666666664)","(6.0, 8.4, 8.223529411764705)"
12-01-2023 16:02:56.959375,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.75, 3.6928571428571426)","(4.4, 99999, 99990)","(3.1, 3.75, 3.7705882352941176)","(21.0, 38.0, 31.7)","(6.0, 8.4, 7.676190476190476)"
12-01-2023 16:02:58.255426,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.75, 3.713636363636364)","(4.4, 99999, 99990)","(3.1, 3.8, 3.776)","(21.0, 38.0, 31.0)","(6.0, 8.2, 7.6)"
12-01-2023 16:02:59.609363,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.8, 3.713636363636364)","(4.4, 99999, 99990)","(3.1, 3.8, 3.782857142857143)","(21.0, 38.0, 31.0)","(6.0, 8.2, 7.544827586206896)"
12-01-2023 16:03:01.075190,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.8, 3.7095238095238097)","(4.4, 99999, 99990)","(3.1, 3.8, 3.7884615384615383)","(21.0, 38.0, 31.0)","(6.0, 8.2, 7.544827586206896)"
12-01-2023 16:03:02.557369,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.8, 3.8499999999999996)","(4.4, 99999, 99990)","(3.1, 3.8, 3.7857142857142856)","(21.0, 38.0, 27.5)","(6.0, 8.2, 7.824999999999999)"
12-01-2023 16:03:03.887199,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.9, 3.88)","(4.4, 99999, 99990)","(3.1, 3.8, 3.8404761904761906)","(21.0, 29.0, 28.428571428571427)","(6.0, 8.2, 7.8590909090909085)"
12-01-2023 16:03:05.169164,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.95, 3.88)","(4.4, 99999, 99990)","(3.1, 3.95, 3.8948)","(21.0, 29.0, 28.0)","(6.0, 8.2, 7.4941176470588236)"
12-01-2023 16:03:06.418045,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.95, 3.9250000000000003)","(4.4, 99999, 99990)","(3.1, 3.95, 3.879878048780488)","(21.0, 29.0, 28.0)","(6.0, 8.2, 7.654545454545454)"
12-01-2023 16:03:07.684963,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.95, 3.9250000000000003)","(4.4, 99999, 99990)","(3.1, 3.95, 3.879878048780488)","(21.0, 29.0, 28.0)","(6.0, 8.2, 7.654545454545454)"
12-01-2023 16:03:09.006368,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.95, 3.9250000000000003)","(4.4, 99999, 99990)","(3.1, 3.95, 3.80625)","(21.0, 29.0, 28.0)","(6.0, 8.2, 7.654545454545454)"
12-01-2023 16:03:10.315233,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.95, 3.9250000000000003)","(4.2, 99999, 99990)","(3.1, 3.95, 3.80625)","(21.0, 29.0, 28.0)","(6.0, 8.2, 7.6)"
12-01-2023 16:03:11.569183,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.95, 3.9333333333333336)","(4.2, 99999, 99990)","(3.1, 3.95, 3.80625)","(21.0, 29.0, 30.57142857142857)","(6.0, 8.2, 7.6)"
12-01-2023 16:03:12.751323,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.95, 3.9250000000000003)","(4.2, 99999, 99990)","(3.1, 3.95, 3.80625)","(21.0, 34.0, 30.0)","(6.0, 8.2, 7.5600000000000005)"
12-01-2023 16:03:14.015037,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.95, 3.857142857142857)","(4.2, 99999, 99990)","(3.1, 3.95, 3.80625)","(21.0, 34.0, 29.53846153846154)","(6.0, 8.2, 7.5600000000000005)"
12-01-2023 16:03:15.329855,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 3.95, 3.959375)","(4.2, 99999, 99990)","(3.1, 3.95, 3.8521276595744682)","(21.0, 36.0, 29.53846153846154)","(6.0, 8.2, 7.5600000000000005)"
12-01-2023 16:03:16.712790,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 4.1, 3.995833333333333)","(4.2, 99999, 99990)","(3.1, 3.95, 3.858)","(21.0, 36.0, 30.0)","(6.0, 8.2, 7.79322033898305)"
12-01-2023 16:03:18.171215,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 4.1, 3.986111111111111)","(4.2, 99999, 99990)","(3.1, 3.95, 3.8663636363636367)","(21.0, 34.0, 29.2)","(6.0, 8.2, 7.79322033898305)"
12-01-2023 16:03:19.490112,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 4.2, 3.9789473684210526)","(4.2, 99999, 99990)","(3.1, 3.95, 3.8421875)","(21.0, 34.0, 30.0)","(6.0, 8.2, 7.92)"
12-01-2023 16:03:20.721673,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 4.2, 4.025)","(4.2, 99999, 99990)","(3.1, 3.95, 3.8421875)","(21.0, 32.0, 30.0)","(6.0, 8.0, 7.6571428571428575)"
12-01-2023 16:03:22.079732,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 4.2, 3.988235294117647)","(4.2, 99999, 99990)","(3.1, 3.95, 3.8147058823529414)","(21.0, 32.0, 30.666666666666668)","(6.0, 8.0, 7.6)"
12-01-2023 16:03:23.410998,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 4.2, 3.988235294117647)","(4.2, 99999, 99990)","(3.1, 3.95, 3.8302083333333337)","(21.0, 32.0, 30.666666666666668)","(6.0, 7.8, 7.6)"
12-01-2023 16:03:24.852062,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 4.2, 4.1)","(4.2, 99999, 99990)","(3.1, 3.95, 3.8145833333333337)","(21.0, 32.0, 31.0)","(6.0, 7.8, 7.633333333333333)"
12-01-2023 16:03:26.194706,"(8.0, 99999, 99990)","(71.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 4.2, 4.1)","(4.2, 99999, 99990)","(3.1, 3.95, 3.8586538461538464)","(21.0, 34.0, 31.916666666666668)","(6.0, 7.8, 7.5)"
12-01-2023 16:03:27.430287,"(7.5, 99999, 99990)","(91.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 4.2, 4.1)","(4.2, 99999, 99990)","(3.2, 3.95, 3.9291666666666667)","(21.0, 36.0, 30.857142857142858)","(6.0, 8.0, 7.6)"
12-01-2023 16:03:28.764051,"(7.5, 99999, 99990)","(91.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 4.2, 4.1)","(4.2, 99999, 99990)","(3.2, 3.95, 3.9291666666666667)","(21.0, 36.0, 30.857142857142858)","(6.0, 7.8, 7.52)"
12-01-2023 16:03:30.132990,"(7.5, 99999, 99990)","(91.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 4.2, 4.05)","(4.2, 99999, 99990)","(3.2, 3.95, 3.944186046511628)","(21.0, 36.0, 30.857142857142858)","(6.0, 7.6, 7.547826086956522)"
12-01-2023 16:03:31.398591,"(7.5, 99999, 99990)","(91.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 4.2, 4.05)","(4.2, 99999, 99990)","(3.2, 4.0, 3.857142857142857)","(21.0, 36.0, 30.857142857142858)","(6.0, 7.6, 7.575384615384615)"
12-01-2023 16:03:32.736693,"(7.5, 99999, 99990)","(91.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 4.2, 4.066666666666666)","(4.2, 99999, 99990)","(3.2, 4.0, 3.857142857142857)","(21.0, 36.0, 32.72727272727273)","(6.0, 7.6, 7.536842105263157)"
12-01-2023 16:03:33.946453,"(7.5, 99999, 99990)","(91.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 4.2, 4.047058823529412)","(4.2, 99999, 99990)","(3.2, 4.0, 3.8372093023255816)","(21.0, 36.0, 32.72727272727273)","(6.0, 7.6, 7.676923076923077)"
12-01-2023 16:03:35.160767,"(7.5, 99999, 99990)","(91.0, 99999, 99990)","(26.0, 99999, 99990)","(3.3, 4.2, 4.047058823529412)","(4.2, 99999, 99990)","(3.2, 4.0, 3.8372093023255816)","(21.0, 36.0, 32.72727272727273)","(6.0, 7.8, 7.676923076923077)"
