,Awol,Beatty,Medinah,Vivideel,Just Call Me Bella,Mira Flores,Voodoo Woman
08-01-2023 12:52:06.842956,"(2.45, 2.8, 2.777083333333333)","(8.0, 12.5, 12.042857142857143)","(3.0, 3.1, 3.098181818181818)","(6.0, 8.8, 8.774193548387098)","(71.0, 310.0, 263.3333333333333)","(8.5, 12.0, 11.89)","(19.0, 36.0, 32.4)"
08-01-2023 12:52:07.827577,"(2.45, 2.8, 2.7897777777777777)","(8.0, 12.5, 11.987179487179487)","(3.0, 3.05, 3.040267175572519)","(6.0, 9.0, 8.9)","(71.0, 310.0, 220.0)","(8.5, 12.0, 11.847222222222221)","(19.0, 36.0, 33.0)"
08-01-2023 12:52:08.865925,"(2.4, 2.8, 2.7888888888888888)","(8.0, 12.5, 11.987179487179487)","(2.9, 3.1, 3.0941964285714287)","(6.0, 9.0, 8.861538461538462)","(91.0, 300.0, 226.66666666666666)","(8.5, 12.0, 11.847222222222221)","(21.0, 36.0, 33.0)"
08-01-2023 12:52:09.922778,"(2.4, 2.8, 2.7888888888888888)","(8.0, 12.5, 11.987179487179487)","(2.9, 3.05, 3.0369257950530035)","(6.0, 9.0, 8.832)","(91.0, 300.0, 218.0)","(8.5, 12.0, 11.847222222222221)","(21.0, 36.0, 33.0)"
08-01-2023 12:52:11.002262,"(2.4, 2.8, 2.7884615384615383)","(8.0, 12.5, 11.969135802469136)","(2.9, 3.1, 3.0669642857142856)","(6.0, 9.0, 8.832)","(91.0, 290.0, 218.0)","(8.5, 12.0, 11.691176470588236)","(21.0, 36.0, 33.0)"
08-01-2023 12:52:12.064262,"(2.4, 2.8, 2.7884615384615383)","(8.5, 12.5, 11.969135802469136)","(2.8, 3.1, 3.0650943396226413)","(6.5, 9.0, 8.832)","(91.0, 290.0, 230.0)","(9.0, 12.0, 11.691176470588236)","(21.0, 36.0, 33.0)"
08-01-2023 12:52:13.104922,"(2.4, 2.8, 2.7885714285714283)","(8.5, 12.5, 11.969135802469136)","(2.8, 3.1, 3.0664285714285713)","(6.5, 9.0, 8.770000000000001)","(91.0, 280.0, 240.0)","(9.0, 12.0, 11.28)","(21.0, 36.0, 32.27272727272727)"
08-01-2023 12:52:14.119575,"(2.4, 2.78, 2.763225806451613)","(8.5, 12.0, 11.58695652173913)","(2.8, 3.2, 3.1562176165803106)","(6.5, 8.8, 8.851685393258427)","(91.0, 280.0, 240.0)","(9.0, 11.5, 11.277027027027026)","(21.0, 34.0, 32.27272727272727)"
08-01-2023 12:52:15.161827,"(2.4, 2.78, 2.7594059405940596)","(8.5, 12.0, 11.64516129032258)","(2.8, 3.2, 3.155053191489362)","(6.5, 9.0, 8.682882882882883)","(91.0, 280.0, 240.0)","(9.0, 11.5, 11.277027027027026)","(21.0, 34.0, 31.069767441860463)"
08-01-2023 12:52:16.147069,"(2.4, 2.8, 2.767142857142857)","(8.5, 12.0, 11.677966101694915)","(2.8, 3.2, 3.1258771929824563)","(6.5, 8.8, 8.682882882882883)","(91.0, 280.0, 240.0)","(9.0, 11.5, 11.277027027027026)","(21.0, 34.0, 31.069767441860463)"
08-01-2023 12:52:17.169065,"(2.4, 2.8, 2.7764102564102564)","(8.5, 12.0, 11.185714285714285)","(2.8, 3.2, 3.1248945147679326)","(6.5, 8.8, 8.671287128712871)","(91.0, 280.0, 253.33333333333334)","(9.0, 11.5, 11.277027027027026)","(21.0, 34.0, 31.069767441860463)"
08-01-2023 12:52:18.195564,"(2.4, 2.8, 2.7764102564102564)","(8.5, 11.5, 11.1)","(2.8, 3.2, 3.158780487804878)","(6.5, 8.8, 8.682882882882883)","(81.0, 270.0, 246.66666666666666)","(9.0, 11.5, 11.277027027027026)","(21.0, 34.0, 31.069767441860463)"
08-01-2023 12:52:19.242484,"(2.4, 2.8, 2.7765)","(8.5, 11.5, 11.224137931034482)","(2.8, 3.2, 3.158780487804878)","(6.5, 8.8, 8.682882882882883)","(81.0, 270.0, 236.66666666666666)","(9.0, 11.5, 11.379310344827585)","(21.0, 34.0, 32.03125)"
08-01-2023 12:52:20.317679,"(2.4, 2.82, 2.811578947368421)","(8.5, 11.0, 10.78)","(2.8, 3.2, 3.176605504587156)","(6.5, 8.8, 8.725454545454546)","(81.0, 290.0, 236.66666666666666)","(9.0, 11.5, 11.379310344827585)","(21.0, 34.0, 32.03125)"
08-01-2023 12:52:21.365052,"(2.4, 2.82, 2.811578947368421)","(8.5, 11.0, 10.78)","(2.8, 3.2, 3.1774447949526814)","(6.5, 8.8, 8.694949494949496)","(81.0, 290.0, 243.33333333333334)","(9.0, 11.5, 11.329545454545455)","(21.0, 34.0, 32.03125)"
08-01-2023 12:52:22.400830,"(2.4, 2.82, 2.8062420382165603)","(8.5, 11.0, 10.958333333333334)","(2.8, 3.2, 3.1747349823321556)","(6.5, 8.8, 8.694949494949496)","(81.0, 290.0, 234.0)","(9.0, 11.5, 11.3125)","(21.0, 34.0, 32.03125)"
08-01-2023 12:52:23.399543,"(2.4, 2.82, 2.8052054794520545)","(8.5, 11.0, 10.977272727272727)","(2.8, 3.2, 3.1758445945945946)","(6.5, 8.8, 8.694949494949496)","(81.0, 290.0, 234.0)","(9.0, 11.5, 11.385135135135135)","(21.0, 34.0, 32.03174603174603)"
08-01-2023 12:52:24.337361,"(2.4, 2.84, 2.8220949263502453)","(8.5, 11.5, 11.224137931034482)","(2.8, 3.15, 3.1131205673758866)","(6.5, 8.6, 8.56829268292683)","(81.0, 290.0, 276.0)","(9.0, 11.5, 11.388157894736842)","(21.0, 34.0, 32.03174603174603)"
08-01-2023 12:52:25.271493,"(2.4, 2.84, 2.8335664335664332)","(8.5, 11.5, 11.245098039215685)","(2.8, 3.15, 3.1154166666666665)","(6.5, 8.8, 8.646153846153847)","(81.0, 290.0, 245.3846153846154)","(9.0, 11.5, 11.388157894736842)","(21.0, 34.0, 32.03174603174603)"
08-01-2023 12:52:26.278054,"(2.4, 2.86, 2.8528)","(8.5, 11.5, 11.245098039215685)","(2.8, 3.15, 3.1079999999999997)","(6.5, 8.8, 8.646153846153847)","(81.0, 280.0, 248.1818181818182)","(9.0, 11.5, 11.388157894736842)","(21.0, 34.0, 32.03174603174603)"
08-01-2023 12:52:27.350603,"(2.4, 2.86, 2.8515625)","(8.5, 11.5, 11.245098039215685)","(2.8, 3.15, 3.1053435114503816)","(6.5, 8.8, 8.646153846153847)","(81.0, 270.0, 246.0)","(9.0, 11.5, 11.388157894736842)","(21.0, 34.0, 32.03174603174603)"
08-01-2023 12:52:28.389108,"(2.4, 2.86, 2.8532142857142855)","(8.5, 11.5, 11.217391304347826)","(2.8, 3.15, 3.1053435114503816)","(6.5, 8.8, 8.646153846153847)","(81.0, 260.0, 246.0)","(9.0, 11.5, 11.388157894736842)","(21.0, 34.0, 32.03174603174603)"
08-01-2023 12:52:29.425610,"(2.4, 2.86, 2.851409395973154)","(8.5, 11.5, 11.21111111111111)","(2.8, 3.15, 3.111198738170347)","(6.5, 8.6, 8.54054054054054)","(81.0, 260.0, 220.0)","(9.0, 11.5, 11.371212121212121)","(21.0, 32.0, 30.75)"
08-01-2023 12:52:30.427464,"(2.4, 2.86, 2.8507913669064746)","(8.5, 11.5, 11.21111111111111)","(2.7, 3.15, 3.111198738170347)","(6.5, 8.6, 8.54054054054054)","(101.0, 260.0, 220.0)","(9.0, 11.5, 11.371212121212121)","(21.0, 32.0, 30.75)"
08-01-2023 12:52:31.408072,"(2.4, 2.86, 2.85063829787234)","(8.5, 11.5, 11.21111111111111)","(2.7, 3.15, 3.111320754716981)","(6.5, 8.6, 8.544444444444444)","(101.0, 260.0, 232.0)","(9.0, 11.5, 11.376811594202898)","(21.0, 32.0, 31.25925925925926)"
08-01-2023 12:52:32.364718,"(2.4, 2.88, 2.862758620689655)","(8.5, 11.5, 11.21111111111111)","(2.7, 3.1, 3.080787037037037)","(6.5, 8.8, 8.550495049504951)","(101.0, 260.0, 220.0)","(9.0, 11.5, 11.376811594202898)","(21.0, 32.0, 31.25925925925926)"
08-01-2023 12:52:33.377673,"(2.4, 2.88, 2.867272727272727)","(8.5, 11.5, 11.293650793650794)","(2.7, 3.1, 3.0755882352941177)","(6.5, 8.8, 8.549019607843137)","(101.0, 260.0, 246.0)","(9.0, 11.5, 11.376811594202898)","(21.0, 32.0, 31.25925925925926)"
08-01-2023 12:52:34.480116,"(2.4, 2.88, 2.867272727272727)","(8.5, 11.5, 11.293650793650794)","(2.7, 3.1, 3.0906060606060604)","(6.5, 8.8, 8.549019607843137)","(101.0, 260.0, 236.66666666666666)","(9.0, 11.5, 11.376811594202898)","(21.0, 32.0, 31.25925925925926)"
08-01-2023 12:52:35.628499,"(2.4, 2.88, 2.867272727272727)","(8.5, 11.5, 11.293650793650794)","(2.7, 3.15, 3.0746153846153845)","(6.5, 8.8, 8.547619047619047)","(101.0, 260.0, 236.66666666666666)","(9.0, 11.5, 11.376811594202898)","(21.0, 32.0, 31.166666666666668)"
08-01-2023 12:52:36.689901,"(2.4, 2.88, 2.866095238095238)","(8.5, 11.5, 11.349056603773585)","(2.7, 3.15, 3.1123076923076924)","(6.5, 8.6, 8.547619047619047)","(101.0, 260.0, 236.66666666666666)","(9.0, 11.5, 11.376811594202898)","(21.0, 32.0, 31.25925925925926)"
08-01-2023 12:52:37.627012,"(2.4, 2.88, 2.866095238095238)","(8.5, 11.5, 11.349056603773585)","(2.7, 3.15, 3.110738255033557)","(6.5, 8.6, 8.547619047619047)","(101.0, 260.0, 242.5)","(9.0, 11.5, 11.376811594202898)","(21.0, 32.0, 31.25925925925926)"
08-01-2023 12:52:38.622373,"(2.4, 2.88, 2.87058064516129)","(8.5, 11.5, 11.349056603773585)","(2.7, 3.15, 3.113888888888889)","(6.5, 8.6, 8.515384615384615)","(101.0, 260.0, 232.0)","(9.0, 11.5, 11.376811594202898)","(21.0, 32.0, 31.25925925925926)"
08-01-2023 12:52:39.641520,"(2.4, 2.88, 2.8702666666666667)","(8.5, 11.5, 11.378787878787879)","(2.7, 3.15, 3.113888888888889)","(6.5, 8.6, 8.515384615384615)","(101.0, 260.0, 242.5)","(9.0, 11.5, 11.376811594202898)","(21.0, 32.0, 31.25925925925926)"
08-01-2023 12:52:40.797763,"(2.4, 2.88, 2.8718461538461537)","(8.5, 11.5, 11.378787878787879)","(2.7, 3.15, 3.1143312101910827)","(6.5, 8.6, 8.515384615384615)","(101.0, 260.0, 232.0)","(9.0, 11.5, 11.376811594202898)","(21.0, 32.0, 31.25925925925926)"
08-01-2023 12:52:41.797006,"(2.4, 2.88, 2.8718461538461537)","(8.5, 11.5, 11.378787878787879)","(2.7, 3.15, 3.1143312101910827)","(6.5, 8.6, 8.515384615384615)","(101.0, 260.0, 232.0)","(9.0, 11.5, 11.376811594202898)","(21.0, 32.0, 31.25925925925926)"
08-01-2023 12:52:42.823488,"(2.4, 2.88, 2.8718461538461537)","(8.5, 11.5, 11.471698113207546)","(2.7, 3.15, 3.139047619047619)","(6.5, 8.6, 8.529032258064516)","(101.0, 260.0, 232.0)","(9.0, 11.5, 11.376811594202898)","(21.0, 32.0, 31.25925925925926)"
08-01-2023 12:52:43.793416,"(2.4, 2.84, 2.824705882352941)","(8.5, 11.5, 11.4765625)","(2.7, 3.15, 3.139047619047619)","(6.5, 8.6, 8.529032258064516)","(101.0, 260.0, 232.0)","(9.0, 11.5, 11.35135135135135)","(21.0, 32.0, 31.583333333333332)"
08-01-2023 12:52:44.795040,"(2.4, 2.8, 2.7990123456790124)","(8.5, 12.0, 11.58904109589041)","(2.7, 3.2, 3.1568720379146917)","(6.5, 8.8, 8.56969696969697)","(101.0, 260.0, 232.0)","(9.0, 11.5, 11.35135135135135)","(21.0, 34.0, 32.054054054054056)"
08-01-2023 12:52:45.843454,"(2.4, 2.8, 2.798181818181818)","(8.5, 12.0, 11.58904109589041)","(2.7, 3.2, 3.1568720379146917)","(6.5, 8.8, 8.56969696969697)","(101.0, 260.0, 242.5)","(9.0, 11.5, 11.35135135135135)","(21.0, 34.0, 32.054054054054056)"
08-01-2023 12:52:46.926178,"(2.4, 2.8, 2.798181818181818)","(8.5, 12.0, 11.58108108108108)","(2.7, 3.2, 3.1568720379146917)","(6.5, 8.8, 8.56969696969697)","(101.0, 260.0, 232.0)","(9.0, 11.5, 11.35135135135135)","(21.0, 34.0, 31.8)"
08-01-2023 12:52:48.035136,"(2.4, 2.8, 2.779310344827586)","(8.5, 12.0, 11.55952380952381)","(2.7, 3.2, 3.1568720379146917)","(6.5, 8.8, 8.56969696969697)","(101.0, 260.0, 217.69230769230768)","(9.0, 11.5, 11.35135135135135)","(21.0, 34.0, 31.8)"
08-01-2023 12:52:49.153636,"(2.4, 2.8, 2.779310344827586)","(8.5, 12.0, 11.55952380952381)","(2.7, 3.2, 3.1568720379146917)","(6.5, 8.8, 8.56969696969697)","(101.0, 250.0, 217.69230769230768)","(9.0, 11.5, 11.51)","(21.0, 34.0, 32.38095238095238)"
08-01-2023 12:52:50.267372,"(2.4, 2.8, 2.7908108108108105)","(8.5, 12.0, 11.955555555555556)","(2.7, 3.1, 3.098684210526316)","(6.5, 9.0, 8.761194029850746)","(101.0, 250.0, 223.33333333333331)","(9.0, 12.0, 11.676470588235293)","(21.0, 34.0, 32.38095238095238)"
08-01-2023 12:52:51.291123,"(2.4, 2.8, 2.7809999999999997)","(8.5, 12.0, 11.947368421052632)","(2.7, 3.1, 3.098684210526316)","(6.5, 9.0, 8.761194029850746)","(101.0, 240.0, 223.33333333333331)","(9.0, 12.0, 11.676470588235293)","(21.0, 34.0, 31.939393939393938)"
08-01-2023 12:52:52.330492,"(2.4, 2.8, 2.7809999999999997)","(8.5, 12.0, 11.931034482758621)","(2.7, 3.1, 3.098684210526316)","(6.5, 9.0, 8.756521739130434)","(101.0, 240.0, 226.92307692307693)","(9.0, 12.0, 11.676470588235293)","(21.0, 34.0, 31.939393939393938)"
08-01-2023 12:52:53.291438,"(2.4, 2.8, 2.7809999999999997)","(8.5, 12.0, 11.931034482758621)","(2.8, 3.1, 3.098684210526316)","(6.5, 9.0, 8.693103448275862)","(101.0, 270.0, 232.0)","(9.0, 12.0, 11.735294117647058)","(21.0, 34.0, 31.939393939393938)"
08-01-2023 12:52:54.323351,"(2.4, 2.8, 2.793333333333333)","(8.5, 12.0, 11.6625)","(2.8, 3.15, 3.1010416666666667)","(6.5, 8.6, 8.315199999999999)","(101.0, 260.0, 232.0)","(9.0, 12.0, 11.735294117647058)","(21.0, 34.0, 31.939393939393938)"
08-01-2023 12:52:55.349892,"(2.4, 2.8, 2.793333333333333)","(8.5, 12.0, 11.567567567567568)","(2.8, 3.15, 3.101212121212121)","(6.5, 8.6, 8.301408450704225)","(101.0, 260.0, 232.0)","(9.0, 12.0, 11.735294117647058)","(21.0, 34.0, 31.939393939393938)"
08-01-2023 12:52:56.407826,"(2.4, 2.8, 2.793333333333333)","(8.5, 12.0, 11.567567567567568)","(2.7, 3.15, 3.087152777777778)","(6.5, 8.6, 8.32027972027972)","(101.0, 260.0, 232.0)","(9.0, 12.0, 11.782258064516128)","(21.0, 34.0, 31.939393939393938)"
08-01-2023 12:52:57.488285,"(2.4, 2.8, 2.7987341772151897)","(8.5, 12.0, 11.703703703703704)","(2.7, 3.1, 3.0990825688073396)","(6.5, 8.6, 8.324137931034482)","(101.0, 260.0, 232.0)","(9.0, 12.0, 11.792307692307693)","(21.0, 34.0, 32.111111111111114)"
08-01-2023 12:52:58.562412,"(2.4, 2.8, 2.7985294117647057)","(8.5, 12.0, 11.703703703703704)","(2.7, 3.1, 3.0992307692307692)","(6.5, 8.6, 8.308029197080291)","(101.0, 260.0, 250.0)","(9.0, 12.0, 11.792307692307693)","(21.0, 34.0, 32.111111111111114)"
08-01-2023 12:52:59.546815,"(2.4, 2.8, 2.7985294117647057)","(8.5, 12.0, 11.703703703703704)","(2.7, 3.1, 3.0992307692307692)","(6.5, 8.6, 8.427692307692308)","(101.0, 260.0, 257.5)","(9.0, 12.0, 11.701754385964913)","(21.0, 34.0, 32.111111111111114)"
08-01-2023 12:53:00.494658,"(2.4, 2.8, 2.7985294117647057)","(8.5, 12.0, 11.737704918032787)","(2.7, 3.15, 3.0900684931506848)","(6.5, 8.6, 8.410169491525423)","(101.0, 280.0, 250.0)","(9.0, 12.0, 11.729508196721312)","(21.0, 34.0, 32.111111111111114)"
08-01-2023 12:53:01.506944,"(2.4, 2.82, 2.801913043478261)","(8.5, 12.0, 11.778571428571428)","(2.7, 3.15, 3.0924812030075186)","(6.5, 8.6, 8.394285714285713)","(101.0, 270.0, 250.0)","(9.0, 12.0, 11.729508196721312)","(21.0, 34.0, 32.111111111111114)"
08-01-2023 12:53:02.503066,"(2.4, 2.82, 2.801913043478261)","(8.5, 12.0, 11.778571428571428)","(2.7, 3.15, 3.0896491228070175)","(6.5, 8.6, 8.394285714285713)","(101.0, 270.0, 247.14285714285714)","(9.0, 12.0, 11.729508196721312)","(21.0, 34.0, 32.111111111111114)"
08-01-2023 12:53:03.574841,"(2.4, 2.82, 2.801913043478261)","(8.5, 12.0, 11.778571428571428)","(2.7, 3.15, 3.100997150997151)","(6.5, 8.6, 8.394285714285713)","(101.0, 270.0, 233.75)","(9.0, 12.0, 11.729508196721312)","(21.0, 34.0, 32.111111111111114)"
08-01-2023 12:53:04.670822,"(2.4, 2.82, 2.8018803418803415)","(8.5, 12.0, 11.876190476190477)","(2.7, 3.15, 3.100997150997151)","(6.5, 8.6, 8.415873015873016)","(101.0, 260.0, 233.75)","(9.0, 12.0, 11.729508196721312)","(21.0, 34.0, 32.111111111111114)"
08-01-2023 12:53:05.768336,"(2.4, 2.82, 2.801913043478261)","(8.5, 12.0, 11.876190476190477)","(2.7, 3.15, 3.1125)","(6.5, 8.6, 8.367901234567901)","(101.0, 260.0, 220.0)","(9.0, 12.0, 11.729508196721312)","(21.0, 34.0, 32.285714285714285)"
08-01-2023 12:53:06.744719,"(2.4, 2.82, 2.801913043478261)","(8.5, 12.0, 11.876190476190477)","(2.7, 3.15, 3.1125)","(6.5, 8.6, 8.367901234567901)","(101.0, 250.0, 220.0)","(9.0, 12.0, 11.729508196721312)","(21.0, 34.0, 33.096774193548384)"
08-01-2023 12:53:07.771056,"(2.4, 2.8, 2.786206896551724)","(8.5, 12.0, 11.78169014084507)","(2.7, 3.15, 3.1125)","(6.5, 8.6, 8.367901234567901)","(101.0, 250.0, 232.85714285714286)","(9.0, 12.0, 11.729508196721312)","(21.0, 34.0, 33.096774193548384)"
08-01-2023 12:53:08.738960,"(2.4, 2.78, 2.7610108303249095)","(8.5, 12.0, 11.813253012048193)","(2.7, 3.15, 3.1125)","(6.5, 8.6, 8.367901234567901)","(101.0, 250.0, 232.85714285714286)","(9.0, 12.0, 11.816176470588236)","(21.0, 34.0, 33.096774193548384)"
08-01-2023 12:53:09.690595,"(2.4, 2.78, 2.7446696035242293)","(8.5, 12.0, 11.919354838709678)","(2.7, 3.15, 3.1058659217877094)","(6.5, 8.6, 8.457627118644067)","(101.0, 250.0, 232.85714285714286)","(9.0, 12.0, 11.816176470588236)","(21.0, 34.0, 33.096774193548384)"
08-01-2023 12:53:10.697587,"(2.4, 2.78, 2.7446696035242293)","(8.5, 12.0, 11.893617021276595)","(2.7, 3.15, 3.1139269406392693)","(6.5, 8.6, 8.309090909090909)","(101.0, 250.0, 232.85714285714286)","(9.0, 12.0, 11.722222222222221)","(21.0, 34.0, 33.096774193548384)"
08-01-2023 12:53:11.695542,"(2.4, 2.78, 2.7463312368972748)","(8.5, 12.0, 11.907407407407407)","(2.7, 3.15, 3.1139269406392693)","(6.5, 8.4, 8.309090909090909)","(101.0, 250.0, 235.0)","(9.0, 12.0, 11.744897959183673)","(21.0, 34.0, 33.096774193548384)"
08-01-2023 12:53:12.677527,"(2.4, 2.78, 2.7466871794871794)","(8.5, 12.0, 11.872881355932204)","(2.7, 3.15, 3.123310810810811)","(6.5, 8.4, 8.323076923076924)","(101.0, 250.0, 235.0)","(9.0, 12.0, 11.666666666666666)","(21.0, 34.0, 32.8936170212766)"
08-01-2023 12:53:13.685965,"(2.4, 2.76, 2.7557241379310344)","(8.5, 12.0, 11.8125)","(2.7, 3.2, 3.1510695187165774)","(6.5, 8.4, 8.305128205128206)","(101.0, 250.0, 235.0)","(9.0, 12.0, 11.753246753246753)","(21.0, 34.0, 32.8936170212766)"
08-01-2023 12:53:14.694969,"(2.4, 2.76, 2.750561797752809)","(8.5, 12.0, 11.825242718446601)","(2.7, 3.2, 3.160217391304348)","(6.5, 8.4, 8.305128205128206)","(101.0, 250.0, 235.0)","(9.0, 12.0, 11.753246753246753)","(21.0, 34.0, 32.8936170212766)"
08-01-2023 12:53:15.701213,"(2.4, 2.76, 2.750561797752809)","(8.5, 12.0, 11.802197802197803)","(2.7, 3.2, 3.159333333333333)","(6.5, 8.4, 8.305128205128206)","(101.0, 250.0, 245.55555555555554)","(9.0, 12.0, 11.753246753246753)","(21.0, 34.0, 32.8936170212766)"
08-01-2023 12:53:16.646988,"(2.4, 2.76, 2.744183673469388)","(8.5, 12.0, 11.8125)","(2.7, 3.2, 3.159333333333333)","(6.5, 8.4, 8.305128205128206)","(101.0, 290.0, 254.28571428571428)","(9.0, 12.0, 11.753246753246753)","(21.0, 34.0, 33.0)"
08-01-2023 12:53:17.680858,"(2.4, 2.76, 2.736417910447761)","(8.5, 12.0, 11.8125)","(2.7, 3.2, 3.2125000000000004)","(6.5, 8.4, 8.103125)","(101.0, 280.0, 254.28571428571428)","(9.0, 12.0, 11.753246753246753)","(21.0, 34.0, 33.0)"
08-01-2023 12:53:18.691816,"(2.4, 2.74, 2.733518518518519)","(8.5, 12.0, 11.8125)","(2.7, 3.25, 3.2104761904761907)","(6.5, 8.2, 8.068085106382979)","(101.0, 280.0, 247.14285714285714)","(9.0, 12.0, 11.753246753246753)","(21.0, 34.0, 33.0)"
08-01-2023 12:53:19.791467,"(2.4, 2.74, 2.7330693069306933)","(8.5, 12.0, 11.894736842105264)","(2.7, 3.25, 3.219927536231884)","(6.5, 8.2, 8.065306122448979)","(101.0, 270.0, 250.0)","(9.0, 12.0, 11.753246753246753)","(21.0, 34.0, 33.0)"
08-01-2023 12:53:20.873702,"(2.4, 2.74, 2.733)","(8.5, 12.0, 11.818181818181818)","(2.7, 3.25, 3.206090651558074)","(6.5, 8.2, 8.032323232323233)","(101.0, 270.0, 200.0)","(9.0, 12.0, 11.716417910447761)","(21.0, 34.0, 32.76190476190476)"
08-01-2023 12:53:21.925460,"(2.4, 2.74, 2.7344444444444447)","(8.5, 12.0, 11.785714285714286)","(2.7, 3.25, 3.206090651558074)","(6.5, 8.2, 8.032323232323233)","(101.0, 260.0, 220.0)","(9.0, 12.0, 11.86046511627907)","(21.0, 34.0, 33.0)"
08-01-2023 12:53:22.877603,"(2.4, 2.74, 2.7381159420289856)","(8.5, 12.0, 11.907766990291263)","(2.7, 3.2, 3.1862068965517243)","(6.5, 8.2, 8.047727272727272)","(101.0, 250.0, 220.0)","(9.0, 12.0, 11.86046511627907)","(21.0, 34.0, 33.0)"
08-01-2023 12:53:23.835542,"(2.4, 2.74, 2.7381159420289856)","(8.5, 12.0, 11.907766990291263)","(2.7, 3.2, 3.188165680473373)","(6.5, 8.2, 8.045977011494253)","(101.0, 250.0, 220.0)","(9.0, 12.0, 11.86046511627907)","(21.0, 34.0, 33.0)"
08-01-2023 12:53:24.784336,"(2.4, 2.74, 2.7381159420289856)","(8.5, 12.0, 11.901041666666666)","(2.7, 3.2, 3.188165680473373)","(6.5, 8.2, 8.045977011494253)","(101.0, 270.0, 226.66666666666666)","(9.0, 12.0, 11.980519480519481)","(21.0, 34.0, 33.05)"
08-01-2023 12:53:25.783719,"(2.4, 2.76, 2.7380995475113123)","(8.5, 12.5, 11.838403041825096)","(2.7, 3.2, 3.1469740634005765)","(6.5, 8.2, 8.01132075471698)","(101.0, 300.0, 245.0)","(9.0, 12.0, 11.982558139534884)","(21.0, 34.0, 33.116279069767444)"
08-01-2023 12:53:26.816774,"(2.4, 2.76, 2.7432167832167833)","(8.5, 12.5, 11.855311355311356)","(2.7, 3.2, 3.155555555555556)","(6.5, 8.2, 7.975)","(101.0, 300.0, 226.66666666666666)","(9.0, 12.0, 11.983516483516484)","(21.0, 34.0, 33.191489361702125)"
08-01-2023 12:53:27.857135,"(2.4, 2.76, 2.7426086956521742)","(8.5, 12.5, 11.871428571428572)","(2.7, 3.2, 3.155555555555556)","(6.5, 8.2, 7.975)","(101.0, 300.0, 240.0)","(9.0, 12.0, 11.985436893203884)","(21.0, 34.0, 33.191489361702125)"
08-01-2023 12:53:28.842245,"(2.4, 2.76, 2.745185185185185)","(8.5, 12.5, 11.871428571428572)","(2.7, 3.2, 3.155555555555556)","(6.5, 8.2, 7.975)","(101.0, 290.0, 240.0)","(9.0, 12.0, 11.985436893203884)","(21.0, 34.0, 33.191489361702125)"
08-01-2023 12:53:29.945031,"(2.4, 2.76, 2.74125)","(8.5, 12.5, 11.871428571428572)","(2.7, 3.2, 3.1552884615384618)","(6.5, 8.2, 7.940869565217391)","(101.0, 290.0, 220.0)","(9.0, 12.0, 11.98421052631579)","(21.0, 34.0, 32.608695652173914)"
08-01-2023 12:53:30.892087,"(2.4, 2.76, 2.752372881355932)","(8.5, 12.5, 11.871428571428572)","(2.7, 3.2, 3.16125)","(6.5, 8.0, 7.940869565217391)","(101.0, 280.0, 220.0)","(9.0, 12.0, 11.98421052631579)","(21.0, 34.0, 32.63636363636363)"
08-01-2023 12:53:31.886459,"(2.4, 2.78, 2.745145945945946)","(8.5, 12.0, 11.905263157894737)","(2.7, 3.2, 3.158181818181818)","(6.5, 8.0, 7.990588235294117)","(101.0, 270.0, 240.0)","(9.0, 12.5, 12.139344262295081)","(21.0, 34.0, 33.05084745762712)"
08-01-2023 12:53:32.914044,"(2.45, 2.76, 2.7512)","(10.0, 12.0, 11.905263157894737)","(2.7, 3.2, 3.149826989619377)","(7.0, 8.2, 7.975)","(101.0, 290.0, 230.0)","(10.0, 12.5, 12.1640625)","(21.0, 34.0, 33.06896551724138)"
08-01-2023 12:53:34.023011,"(2.45, 2.76, 2.7522522522522523)","(10.0, 12.0, 11.920353982300885)","(2.7, 3.15, 3.149831081081081)","(7.0, 8.2, 7.975)","(101.0, 310.0, 230.0)","(10.0, 12.5, 12.301470588235293)","(21.0, 34.0, 33.12903225806451)"
08-01-2023 12:53:35.142929,"(2.45, 2.76, 2.7535820895522387)","(10.0, 12.0, 11.972727272727273)","(2.7, 3.2, 3.1630522088353414)","(7.0, 8.2, 8.068421052631578)","(101.0, 310.0, 230.0)","(10.0, 12.5, 12.301470588235293)","(21.0, 34.0, 33.12903225806451)"
08-01-2023 12:53:36.260177,"(2.45, 2.74, 2.733756613756614)","(10.0, 12.0, 11.972727272727273)","(2.7, 3.2, 3.1630522088353414)","(7.0, 8.2, 8.068421052631578)","(101.0, 310.0, 230.0)","(10.0, 12.5, 12.301470588235293)","(21.0, 34.0, 33.12903225806451)"
08-01-2023 12:53:37.297009,"(2.45, 2.74, 2.733756613756614)","(10.0, 12.0, 11.972727272727273)","(2.7, 3.2, 3.1630522088353414)","(7.0, 8.2, 8.068421052631578)","(101.0, 310.0, 230.0)","(10.0, 12.5, 12.301470588235293)","(21.0, 34.0, 33.12903225806451)"
08-01-2023 12:53:38.308362,"(2.45, 2.74, 2.7325786163522015)","(10.0, 12.5, 12.221518987341772)","(2.7, 3.2, 3.155869565217391)","(7.0, 8.2, 8.068421052631578)","(101.0, 310.0, 230.0)","(10.0, 12.5, 12.24698795180723)","(21.0, 34.0, 33.12903225806451)"
