,Reality Jewel,Foxy Lady Song,Eddie Jet,Rio Sam,Inter Mary,We Are Cousins,Dolly Dagger,Run Topper
08-12-2022 14:05:36.053586,"(3.3, 3.9, 3.9443661971830988)","(11.0, 19.0, 18.60958904109589)","(26.0, 70.0, 69.83870967741936)","(2.6, 3.15, 3.0999999999999996)","(7.5, 10.0, 9.8)","(6.0, 9.8, 9.287179487179488)","(31.0, 100.0, 66.25)","(6.5, 8.6, 8.177777777777777)"
08-12-2022 14:05:37.564008,"(3.3, 3.95, 3.889864864864865)","(11.0, 19.0, 18.656626506024097)","(26.0, 70.0, 69.83870967741936)","(2.6, 3.15, 3.1166666666666667)","(7.5, 10.0, 9.8)","(6.0, 9.8, 9.287179487179488)","(31.0, 100.0, 66.25)","(6.5, 8.6, 8.177777777777777)"
08-12-2022 14:05:39.226332,"(3.3, 3.9, 3.889864864864865)","(11.0, 19.0, 18.656626506024097)","(26.0, 70.0, 69.83870967741936)","(2.6, 3.15, 3.0999999999999996)","(7.5, 10.0, 9.8)","(6.0, 9.8, 9.189830508474577)","(31.0, 100.0, 66.25)","(6.5, 8.6, 8.177777777777777)"
08-12-2022 14:05:40.943542,"(3.3, 3.9, 3.889864864864865)","(11.0, 19.0, 18.656626506024097)","(26.0, 70.0, 69.83870967741936)","(2.6, 3.15, 3.0999999999999996)","(7.5, 10.0, 9.876923076923077)","(6.0, 9.8, 9.189830508474577)","(31.0, 100.0, 66.25)","(6.5, 8.6, 8.21025641025641)"
08-12-2022 14:05:42.571922,"(3.3, 3.9, 3.8562499999999997)","(11.0, 19.0, 18.656626506024097)","(26.0, 70.0, 69.83870967741936)","(2.6, 3.15, 3.0428571428571427)","(7.5, 10.0, 9.87027027027027)","(6.0, 9.8, 9.354545454545454)","(31.0, 100.0, 66.25)","(6.5, 8.6, 8.21025641025641)"
08-12-2022 14:05:44.312483,"(3.3, 4.1, 3.9625)","(11.0, 19.0, 18.656626506024097)","(26.0, 70.0, 69.83870967741936)","(2.6, 3.15, 3.0666666666666664)","(7.5, 10.0, 9.87027027027027)","(6.0, 9.6, 8.742857142857142)","(31.0, 100.0, 66.25)","(6.5, 8.6, 8.21025641025641)"
08-12-2022 14:05:46.078190,"(3.3, 4.1, 3.9625)","(11.0, 19.0, 18.7)","(26.0, 70.0, 69.53125)","(2.6, 3.15, 3.113235294117647)","(7.5, 10.0, 9.547368421052632)","(6.0, 9.6, 8.7)","(31.0, 100.0, 66.25)","(6.5, 8.2, 8.0)"
08-12-2022 14:05:47.828088,"(3.3, 4.1, 3.9625)","(11.0, 19.0, 18.7)","(26.0, 70.0, 69.53125)","(2.6, 3.15, 3.1142857142857143)","(7.5, 9.6, 9.502702702702702)","(6.0, 9.4, 8.661538461538461)","(31.0, 100.0, 58.0)","(6.5, 8.2, 7.977777777777777)"
08-12-2022 14:05:49.457980,"(3.3, 4.1, 4.008333333333333)","(11.0, 19.0, 18.7)","(26.0, 70.0, 69.6875)","(2.6, 3.15, 3.1159090909090907)","(7.5, 9.6, 9.549999999999999)","(6.0, 9.4, 8.7)","(31.0, 90.0, 58.0)","(6.5, 8.2, 7.977777777777777)"
08-12-2022 14:05:51.165877,"(3.3, 4.1, 4.041071428571429)","(11.0, 19.0, 18.7)","(26.0, 70.0, 91.0)","(2.6, 3.15, 3.117948717948718)","(7.5, 9.6, 9.549999999999999)","(6.0, 9.4, 8.64102564102564)","(31.0, 90.0, 55.714285714285715)","(6.5, 8.2, 8.046153846153846)"
08-12-2022 14:05:52.672009,"(3.3, 4.1, 4.041071428571429)","(11.0, 19.0, 18.7)","(26.0, 95.0, 83.21428571428572)","(2.6, 3.15, 3.076470588235294)","(7.5, 9.6, 9.487499999999999)","(6.0, 9.4, 8.64102564102564)","(31.0, 90.0, 55.714285714285715)","(6.5, 8.2, 8.046153846153846)"
08-12-2022 14:05:54.253590,"(3.3, 4.1, 4.035294117647059)","(11.0, 19.0, 18.7)","(31.0, 95.0, 81.875)","(2.6, 3.15, 3.115277777777778)","(7.5, 9.6, 9.540740740740741)","(6.0, 9.4, 8.64102564102564)","(31.0, 90.0, 55.714285714285715)","(6.5, 8.2, 7.923076923076923)"
08-12-2022 14:05:55.828013,"(3.3, 4.1, 4.035294117647059)","(11.0, 19.0, 18.696202531645568)","(31.0, 95.0, 75.9090909090909)","(2.6, 3.15, 3.1195121951219513)","(7.5, 9.6, 9.487499999999999)","(6.0, 9.4, 8.807407407407407)","(31.0, 90.0, 55.714285714285715)","(6.5, 8.0, 7.644444444444444)"
08-12-2022 14:05:57.204361,"(3.3, 4.1, 4.04)","(11.0, 19.0, 18.696202531645568)","(31.0, 95.0, 75.9090909090909)","(2.6, 3.15, 3.1195121951219513)","(7.5, 9.6, 9.540740740740741)","(6.0, 9.4, 8.883870967741935)","(31.0, 90.0, 55.714285714285715)","(6.5, 8.0, 7.63076923076923)"
08-12-2022 14:05:58.615251,"(3.3, 4.1, 4.033333333333333)","(11.0, 19.0, 18.696202531645568)","(31.0, 95.0, 82.03703703703704)","(2.6, 3.15, 3.125)","(7.5, 9.6, 9.527272727272727)","(6.0, 9.4, 8.672727272727272)","(31.0, 90.0, 55.714285714285715)","(6.5, 8.0, 7.63076923076923)"
08-12-2022 14:05:59.985877,"(3.3, 4.1, 4.033333333333333)","(11.0, 19.0, 18.696202531645568)","(31.0, 95.0, 83.75)","(2.6, 3.15, 3.117948717948718)","(7.5, 9.6, 9.527272727272727)","(6.0, 9.4, 8.672727272727272)","(31.0, 90.0, 55.714285714285715)","(6.5, 8.0, 7.657142857142857)"
08-12-2022 14:06:01.390716,"(3.3, 4.1, 4.033333333333333)","(11.0, 19.0, 18.696202531645568)","(31.0, 95.0, 83.75)","(2.6, 3.15, 3.0637931034482757)","(7.5, 9.6, 9.527272727272727)","(6.0, 9.4, 8.672727272727272)","(31.0, 90.0, 58.69565217391305)","(6.5, 8.0, 7.657142857142857)"
08-12-2022 14:06:02.765220,"(3.3, 4.1, 4.023404255319148)","(11.0, 19.0, 18.696202531645568)","(31.0, 95.0, 73.125)","(2.6, 3.15, 3.115277777777778)","(7.5, 9.6, 9.466666666666667)","(6.0, 9.4, 8.82857142857143)","(31.0, 90.0, 55.714285714285715)","(6.5, 8.0, 7.6923076923076925)"
08-12-2022 14:06:04.249064,"(3.3, 4.1, 4.023404255319148)","(11.0, 19.0, 18.696202531645568)","(31.0, 95.0, 73.125)","(2.6, 3.15, 3.1195121951219513)","(7.5, 9.6, 9.466666666666667)","(6.0, 9.4, 8.82857142857143)","(31.0, 90.0, 57.142857142857146)","(6.5, 8.0, 7.5)"
08-12-2022 14:06:05.740610,"(3.3, 4.1, 3.9945945945945946)","(11.0, 19.0, 18.696202531645568)","(31.0, 95.0, 85.34482758620689)","(2.6, 3.15, 3.1195121951219513)","(7.5, 9.6, 9.527272727272727)","(6.0, 9.4, 8.704347826086956)","(31.0, 90.0, 57.142857142857146)","(6.5, 8.0, 7.8545454545454545)"
08-12-2022 14:06:07.291318,"(3.3, 4.0, 4.020408163265306)","(11.0, 19.0, 18.696202531645568)","(31.0, 95.0, 80.26315789473684)","(2.6, 3.15, 3.113235294117647)","(7.5, 9.6, 10.82)","(6.0, 9.4, 8.704347826086956)","(31.0, 90.0, 57.142857142857146)","(6.5, 8.0, 7.733333333333333)"
08-12-2022 14:06:08.779496,"(3.3, 4.1, 4.064285714285714)","(11.0, 19.0, 18.76)","(31.0, 95.0, 80.26315789473684)","(2.6, 3.15, 3.037948717948718)","(7.5, 11.0, 10.056862745098039)","(6.0, 9.4, 8.7)","(31.0, 90.0, 49.411764705882355)","(6.5, 8.0, 7.733333333333333)"
08-12-2022 14:06:10.332249,"(3.3, 4.1, 4.0)","(11.0, 19.0, 18.869565217391305)","(31.0, 95.0, 80.26315789473684)","(2.6, 3.15, 3.056923076923077)","(7.5, 11.5, 9.670967741935485)","(6.0, 9.2, 8.7)","(31.0, 90.0, 49.411764705882355)","(6.5, 8.0, 7.733333333333333)"
08-12-2022 14:06:12.063306,"(3.3, 4.2, 3.977777777777778)","(11.0, 19.0, 18.869565217391305)","(31.0, 95.0, 80.26315789473684)","(2.6, 3.1, 3.077777777777778)","(7.5, 11.5, 9.646153846153846)","(6.0, 9.2, 8.866666666666665)","(31.0, 90.0, 49.333333333333336)","(6.5, 8.0, 6.933333333333334)"
08-12-2022 14:06:13.724803,"(3.3, 4.2, 4.1)","(12.0, 19.0, 20.22222222222222)","(41.0, 95.0, 80.26315789473684)","(2.6, 3.1, 3.078846153846154)","(7.5, 11.0, 9.646153846153846)","(6.0, 9.2, 8.23225806451613)","(31.0, 60.0, 47.2)","(6.5, 7.6, 7.046153846153846)"
08-12-2022 14:06:15.409548,"(3.3, 4.2, 4.1)","(12.0, 23.0, 19.625)","(41.0, 95.0, 80.26315789473684)","(2.6, 3.1, 3.078846153846154)","(7.5, 11.0, 9.56842105263158)","(6.0, 9.2, 8.44)","(31.0, 60.0, 46.46153846153846)","(6.5, 7.6, 7.329411764705883)"
08-12-2022 14:06:16.868900,"(3.3, 4.2, 4.1)","(12.0, 23.0, 19.625)","(41.0, 95.0, 80.26315789473684)","(2.6, 3.1, 3.063333333333333)","(7.5, 11.0, 9.56842105263158)","(6.5, 9.2, 8.44)","(31.0, 60.0, 45.833333333333336)","(6.5, 7.4, 7.273684210526316)"
08-12-2022 14:06:18.353033,"(3.3, 4.2, 4.1)","(12.0, 23.0, 21.727272727272727)","(41.0, 95.0, 80.26315789473684)","(2.6, 3.1, 3.075)","(7.5, 11.0, 9.56842105263158)","(6.5, 9.2, 8.44)","(31.0, 55.0, 44.294117647058826)","(6.5, 7.4, 7.273684210526316)"
08-12-2022 14:06:19.762321,"(3.3, 4.3, 4.2025)","(12.0, 22.0, 20.86046511627907)","(41.0, 95.0, 80.26315789473684)","(2.6, 3.1, 3.085185185185185)","(7.5, 11.0, 9.56842105263158)","(6.5, 9.2, 8.44)","(31.0, 55.0, 45.6)","(6.5, 7.4, 7.300000000000001)"
08-12-2022 14:06:21.198376,"(3.3, 4.3, 4.192857142857143)","(12.0, 21.0, 20.568627450980394)","(41.0, 95.0, 80.26315789473684)","(2.6, 3.1, 3.1125)","(7.5, 11.0, 9.56842105263158)","(6.5, 9.2, 8.666666666666666)","(31.0, 48.0, 46.0)","(6.5, 7.4, 7.188235294117647)"
08-12-2022 14:06:22.752152,"(3.3, 4.2, 4.192857142857143)","(12.0, 21.0, 20.742857142857144)","(41.0, 95.0, 80.26315789473684)","(2.6, 3.15, 3.120731707317073)","(7.5, 11.0, 9.884210526315789)","(6.5, 9.2, 8.584615384615384)","(31.0, 48.0, 43.42857142857143)","(6.5, 7.4, 7.188235294117647)"
08-12-2022 14:06:24.231424,"(3.3, 4.2, 4.191304347826087)","(12.0, 21.0, 20.626666666666665)","(41.0, 95.0, 80.26315789473684)","(2.6, 3.15, 3.120731707317073)","(7.5, 10.5, 9.366666666666667)","(6.5, 9.2, 8.584615384615384)","(31.0, 48.0, 41.23076923076923)","(6.5, 7.4, 7.188235294117647)"
08-12-2022 14:06:25.694674,"(3.3, 4.2, 4.185185185185185)","(12.0, 21.0, 19.9)","(41.0, 95.0, 80.26315789473684)","(2.6, 3.15, 3.111290322580645)","(7.5, 9.4, 8.95)","(6.5, 9.2, 8.879999999999999)","(31.0, 48.0, 40.72727272727273)","(6.5, 7.4, 7.236363636363636)"
08-12-2022 14:06:27.135076,"(3.3, 4.2, 4.186206896551724)","(12.0, 21.0, 22.07894736842105)","(41.0, 95.0, 79.54545454545455)","(2.6, 3.15, 3.1611111111111114)","(7.5, 9.0, 8.625)","(6.5, 9.2, 8.642857142857142)","(31.0, 48.0, 41.073170731707314)","(6.5, 7.4, 7.321739130434783)"
08-12-2022 14:06:28.608522,"(3.3, 4.2, 4.161538461538462)","(12.0, 23.0, 22.444444444444443)","(41.0, 95.0, 79.54545454545455)","(2.6, 3.2, 3.1907407407407407)","(7.5, 9.0, 8.75)","(6.5, 9.2, 8.642857142857142)","(31.0, 48.0, 42.93333333333333)","(6.5, 7.4, 7.321739130434783)"
08-12-2022 14:06:30.067910,"(3.3, 4.2, 4.161538461538462)","(12.0, 23.0, 21.695652173913043)","(41.0, 95.0, 79.54545454545455)","(2.6, 3.2, 3.2456521739130433)","(7.5, 9.0, 8.24705882352941)","(6.5, 9.2, 8.642857142857142)","(31.0, 44.0, 41.333333333333336)","(6.5, 7.4, 7.321739130434783)"
08-12-2022 14:06:31.520149,"(3.3, 4.2, 4.117073170731707)","(12.0, 23.0, 22.614035087719298)","(41.0, 95.0, 79.54545454545455)","(2.6, 3.25, 3.2462962962962965)","(7.5, 9.0, 8.50344827586207)","(6.5, 9.2, 8.756521739130434)","(31.0, 44.0, 37.84615384615385)","(6.5, 7.4, 7.300000000000001)"
08-12-2022 14:06:32.957411,"(3.3, 4.2, 4.117073170731707)","(12.0, 23.0, 22.508196721311474)","(41.0, 95.0, 79.54545454545455)","(2.6, 3.25, 3.191666666666667)","(7.5, 9.0, 8.485714285714286)","(6.5, 9.2, 8.736363636363636)","(31.0, 44.0, 36.592592592592595)","(6.5, 7.4, 7.485714285714286)"
08-12-2022 14:06:34.388309,"(3.3, 4.2, 4.105555555555556)","(12.0, 23.0, 22.508196721311474)","(41.0, 95.0, 79.54545454545455)","(2.6, 3.2, 3.1950000000000003)","(7.5, 9.0, 8.399999999999999)","(6.5, 9.2, 8.736363636363636)","(31.0, 44.0, 37.76470588235294)","(6.0, 7.6, 7.84)"
08-12-2022 14:06:35.858331,"(3.3, 4.1, 4.076)","(12.0, 23.0, 22.62962962962963)","(41.0, 95.0, 79.54545454545455)","(2.6, 3.2, 3.1950000000000003)","(7.5, 9.0, 8.399999999999999)","(6.5, 9.2, 8.822222222222221)","(31.0, 42.0, 38.5)","(6.0, 8.2, 7.9230769230769225)"
08-12-2022 14:06:37.235531,"(3.3, 4.1, 4.0625)","(12.0, 23.0, 22.970149253731343)","(41.0, 95.0, 79.54545454545455)","(2.6, 3.2, 3.24)","(7.5, 9.0, 8.571428571428571)","(6.5, 9.2, 8.822222222222221)","(31.0, 42.0, 38.125)","(6.0, 8.2, 7.75)"
08-12-2022 14:06:38.580756,"(3.3, 4.1, 4.025)","(12.0, 22.0, 21.983870967741936)","(41.0, 95.0, 79.54545454545455)","(2.6, 3.25, 3.24)","(7.5, 8.6, 8.424)","(6.5, 9.2, 8.553846153846154)","(31.0, 42.0, 36.45454545454545)","(6.0, 8.2, 7.75)"
08-12-2022 14:06:39.978079,"(3.3, 4.1, 4.025)","(12.0, 22.0, 21.983870967741936)","(41.0, 95.0, 79.54545454545455)","(2.6, 3.25, 3.24)","(7.5, 9.0, 8.25)","(6.5, 9.2, 8.694736842105263)","(31.0, 42.0, 38.22857142857143)","(6.0, 8.2, 7.72)"
08-12-2022 14:06:41.376441,"(3.3, 4.1, 4.025)","(12.0, 22.0, 21.983870967741936)","(41.0, 95.0, 79.54545454545455)","(2.6, 3.25, 3.24)","(7.5, 8.4, 8.1)","(6.5, 9.2, 8.773333333333333)","(31.0, 42.0, 40.30769230769231)","(6.0, 8.2, 7.879999999999999)"
08-12-2022 14:06:42.723425,"(3.3, 4.1, 4.046666666666667)","(12.0, 22.0, 21.983870967741936)","(41.0, 95.0, 79.54545454545455)","(2.6, 3.25, 3.1952380952380954)","(7.5, 8.4, 8.215384615384615)","(6.5, 9.2, 8.694736842105263)","(31.0, 42.0, 39.15555555555556)","(6.0, 8.2, 7.879999999999999)"
08-12-2022 14:06:44.093097,"(3.3, 4.1, 4.046666666666667)","(12.0, 22.0, 21.971830985915492)","(41.0, 95.0, 85.1923076923077)","(2.6, 3.2, 3.1950000000000003)","(7.5, 8.4, 8.259259259259258)","(6.5, 9.2, 8.694736842105263)","(31.0, 42.0, 39.15555555555556)","(6.0, 8.2, 7.72)"
08-12-2022 14:06:45.508341,"(3.3, 4.1, 4.02)","(12.0, 22.0, 21.971830985915492)","(41.0, 95.0, 85.1923076923077)","(2.6, 3.2, 3.1950000000000003)","(7.5, 9.0, 8.244444444444444)","(6.5, 9.2, 8.26)","(31.0, 42.0, 39.15555555555556)","(6.0, 8.2, 7.730434782608695)"
08-12-2022 14:06:46.922881,"(3.3, 4.2, 4.1875)","(12.0, 22.0, 21.93243243243243)","(41.0, 95.0, 85.1923076923077)","(2.6, 3.2, 3.24)","(7.5, 8.4, 8.235294117647058)","(6.5, 8.4, 8.225)","(31.0, 42.0, 39.09090909090909)","(6.0, 8.6, 7.923529411764705)"
08-12-2022 14:06:48.301170,"(3.3, 4.2, 4.1875)","(12.0, 22.0, 21.93243243243243)","(41.0, 95.0, 85.1923076923077)","(2.6, 3.25, 3.1950000000000003)","(7.5, 8.4, 8.275)","(6.5, 8.4, 8.253333333333332)","(31.0, 42.0, 39.15555555555556)","(6.0, 8.6, 8.028571428571428)"
08-12-2022 14:06:49.668338,"(3.3, 4.2, 4.1866666666666665)","(12.0, 22.0, 21.93243243243243)","(41.0, 95.0, 86.13636363636364)","(2.6, 3.2, 3.1950000000000003)","(7.5, 8.4, 8.693333333333333)","(6.5, 9.0, 8.376470588235295)","(31.0, 42.0, 39.15555555555556)","(6.0, 8.6, 8.1)"
08-12-2022 14:06:51.031415,"(3.3, 4.2, 4.1866666666666665)","(12.0, 22.0, 21.93243243243243)","(41.0, 95.0, 86.13636363636364)","(2.6, 3.2, 3.1944444444444446)","(7.5, 8.8, 8.559999999999999)","(6.5, 8.8, 8.4)","(31.0, 42.0, 39.15555555555556)","(6.0, 8.4, 8.0)"
08-12-2022 14:06:52.490165,"(3.3, 4.2, 4.138461538461539)","(12.0, 22.0, 21.971830985915492)","(41.0, 95.0, 86.13636363636364)","(2.6, 3.2, 3.1941176470588237)","(7.5, 8.6, 8.559999999999999)","(6.5, 8.8, 8.242857142857142)","(31.0, 42.0, 38.63157894736842)","(6.0, 8.4, 8.222222222222223)"
08-12-2022 14:06:53.762803,"(3.3, 4.2, 4.138461538461539)","(12.0, 22.0, 21.971830985915492)","(41.0, 95.0, 86.13636363636364)","(2.6, 3.2, 3.1950000000000003)","(7.5, 8.6, 8.364285714285714)","(6.5, 8.8, 8.242857142857142)","(31.0, 42.0, 39.02325581395349)","(6.0, 8.4, 8.25)"
08-12-2022 14:06:55.019683,"(3.3, 4.2, 4.133333333333333)","(12.0, 22.0, 21.93243243243243)","(41.0, 95.0, 86.13636363636364)","(2.6, 3.2, 3.1950000000000003)","(7.5, 8.6, 8.2)","(6.5, 8.8, 8.26)","(31.0, 42.0, 38.95238095238095)","(6.0, 8.4, 8.36)"
08-12-2022 14:06:56.311956,"(3.3, 4.2, 4.133333333333333)","(13.0, 22.0, 21.93243243243243)","(41.0, 95.0, 86.13636363636364)","(2.6, 3.2, 3.1950000000000003)","(7.0, 8.4, 8.1)","(6.5, 8.8, 8.5)","(31.0, 42.0, 38.95238095238095)","(6.0, 8.4, 8.3)"
08-12-2022 14:06:58.107977,"(3.3, 4.2, 4.155555555555556)","(13.0, 22.0, 22.97142857142857)","(41.0, 95.0, 86.13636363636364)","(2.6, 3.2, 3.1950000000000003)","(7.0, 8.2, 8.016666666666666)","(6.5, 8.8, 8.5)","(31.0, 42.0, 38.63157894736842)","(6.0, 8.4, 8.133333333333333)"
08-12-2022 14:06:59.581864,"(3.3, 4.2, 4.155555555555556)","(13.0, 23.0, 22.89041095890411)","(41.0, 95.0, 86.13636363636364)","(2.6, 3.2, 3.1782608695652175)","(7.0, 8.2, 8.016666666666666)","(6.5, 8.8, 8.5)","(31.0, 42.0, 38.63157894736842)","(6.0, 8.4, 8.133333333333333)"
08-12-2022 14:07:01.120959,"(3.3, 4.2, 4.155555555555556)","(13.0, 23.0, 22.714285714285715)","(41.0, 95.0, 86.13636363636364)","(2.6, 3.25, 3.192857142857143)","(7.0, 8.2, 7.942857142857143)","(6.5, 8.8, 8.5)","(31.0, 42.0, 38.63157894736842)","(6.0, 8.4, 8.16)"
08-12-2022 14:07:02.477447,"(3.3, 4.2, 4.129411764705882)","(13.0, 23.0, 22.694444444444443)","(41.0, 95.0, 86.13636363636364)","(2.6, 3.2, 3.1954545454545458)","(7.0, 8.0, 8.1)","(6.5, 8.8, 8.6)","(31.0, 42.0, 38.121212121212125)","(6.0, 8.4, 8.16)"
08-12-2022 14:07:03.822682,"(3.3, 4.2, 4.129411764705882)","(13.0, 23.0, 22.585365853658537)","(41.0, 95.0, 71.66666666666667)","(2.6, 3.2, 3.1954545454545458)","(7.0, 8.2, 8.16)","(6.5, 8.8, 8.62857142857143)","(31.0, 42.0, 38.121212121212125)","(6.0, 8.4, 8.16)"
08-12-2022 14:07:05.031335,"(3.3, 4.2, 4.129411764705882)","(13.0, 23.0, 21.984848484848484)","(41.0, 75.0, 87.8)","(2.6, 3.2, 3.1964285714285716)","(7.0, 8.4, 8.166666666666666)","(6.5, 8.8, 8.48235294117647)","(31.0, 42.0, 38.121212121212125)","(6.0, 8.4, 8.36)"
08-12-2022 14:07:06.256144,"(3.3, 4.2, 4.113333333333333)","(13.0, 22.0, 21.984848484848484)","(41.0, 95.0, 87.8)","(2.6, 3.2, 3.1964285714285716)","(7.0, 8.2, 8.166666666666666)","(6.5, 8.8, 8.523076923076923)","(31.0, 42.0, 38.121212121212125)","(6.0, 8.4, 8.307692307692308)"
08-12-2022 14:07:07.476540,"(3.3, 4.2, 4.113333333333333)","(13.0, 22.0, 21.984848484848484)","(41.0, 95.0, 87.8)","(2.6, 3.2, 3.1875)","(7.0, 8.2, 8.181818181818182)","(6.5, 8.8, 8.569230769230769)","(31.0, 42.0, 38.54054054054054)","(6.0, 8.4, 8.181818181818182)"
08-12-2022 14:07:08.693008,"(3.3, 4.2, 4.127777777777777)","(13.0, 22.0, 21.984848484848484)","(41.0, 95.0, 82.5)","(2.6, 3.2, 3.19375)","(7.0, 8.2, 8.181818181818182)","(6.5, 8.8, 8.569230769230769)","(31.0, 42.0, 38.54054054054054)","(6.0, 8.4, 8.342857142857143)"
08-12-2022 14:07:09.923969,"(3.3, 4.2, 4.113333333333333)","(13.0, 22.0, 22.585365853658537)","(41.0, 95.0, 85.0)","(2.6, 3.2, 3.1941176470588237)","(7.0, 8.2, 8.22857142857143)","(6.5, 8.8, 8.466666666666667)","(31.0, 42.0, 38.95238095238095)","(6.0, 8.4, 8.314285714285715)"
08-12-2022 14:07:11.134807,"(3.3, 4.2, 4.113333333333333)","(13.0, 23.0, 22.585365853658537)","(41.0, 95.0, 85.0)","(2.6, 3.2, 3.1954545454545458)","(7.0, 8.4, 8.22857142857143)","(6.5, 8.8, 8.692857142857143)","(31.0, 42.0, 38.54054054054054)","(6.0, 8.4, 8.181818181818182)"
08-12-2022 14:07:12.384801,"(3.3, 4.2, 4.113333333333333)","(13.0, 23.0, 22.585365853658537)","(41.0, 90.0, 85.0)","(2.6, 3.2, 3.1964285714285716)","(7.0, 8.4, 8.22857142857143)","(6.5, 8.8, 8.577777777777778)","(31.0, 42.0, 38.54054054054054)","(6.0, 8.4, 8.333333333333334)"
08-12-2022 14:07:13.678917,"(3.3, 4.2, 4.113333333333333)","(13.0, 23.0, 21.984848484848484)","(41.0, 90.0, 83.18181818181819)","(2.6, 3.2, 3.1964285714285716)","(7.0, 8.4, 8.184615384615384)","(6.5, 8.8, 8.440000000000001)","(31.0, 42.0, 38.95238095238095)","(6.0, 8.4, 8.307692307692308)"
08-12-2022 14:07:14.900981,"(3.3, 4.2, 4.113333333333333)","(13.0, 22.0, 21.984848484848484)","(41.0, 90.0, 85.0)","(2.6, 3.2, 3.1964285714285716)","(7.0, 8.2, 8.181818181818182)","(6.5, 8.8, 8.472727272727273)","(31.0, 42.0, 38.95238095238095)","(6.0, 8.4, 8.307692307692308)"
08-12-2022 14:07:16.197231,"(3.3, 4.2, 4.113333333333333)","(13.0, 22.0, 21.984848484848484)","(41.0, 90.0, 85.0)","(2.6, 3.2, 3.175)","(7.0, 8.2, 8.181818181818182)","(6.5, 8.8, 8.600000000000001)","(31.0, 42.0, 38.54054054054054)","(6.0, 8.4, 8.181818181818182)"
08-12-2022 14:07:17.552799,"(3.3, 4.2, 4.127777777777777)","(13.0, 22.0, 21.984848484848484)","(41.0, 90.0, 85.0)","(2.6, 3.2, 3.225)","(7.0, 8.2, 8.181818181818182)","(6.5, 8.8, 8.56)","(31.0, 42.0, 38.54054054054054)","(6.0, 8.4, 8.181818181818182)"
08-12-2022 14:07:18.943970,"(3.3, 4.2, 4.123809523809523)","(13.0, 22.0, 22.625)","(41.0, 90.0, 85.0)","(2.6, 3.25, 3.2375)","(7.0, 8.2, 8.210526315789474)","(6.5, 9.0, 8.600000000000001)","(31.0, 42.0, 38.54054054054054)","(6.0, 8.4, 8.236363636363636)"
08-12-2022 14:07:20.303371,"(3.3, 4.2, 4.109999999999999)","(13.0, 23.0, 22.566265060240966)","(41.0, 90.0, 83.18181818181819)","(2.6, 3.25, 3.2357142857142858)","(7.0, 8.4, 8.16)","(6.5, 8.8, 8.52)","(31.0, 42.0, 38.95238095238095)","(6.0, 8.4, 8.149999999999999)"
08-12-2022 14:07:21.576262,"(3.3, 4.2, 4.109999999999999)","(13.0, 23.0, 21.984848484848484)","(41.0, 90.0, 85.0)","(2.6, 3.25, 3.238888888888889)","(7.0, 8.4, 8.1)","(6.5, 9.0, 8.636363636363637)","(31.0, 42.0, 38.95238095238095)","(6.0, 8.2, 7.975)"
08-12-2022 14:07:22.853800,"(3.3, 4.2, 4.109999999999999)","(13.0, 22.0, 21.984848484848484)","(41.0, 90.0, 86.53846153846153)","(2.6, 3.25, 3.164285714285714)","(7.0, 8.2, 8.1)","(6.5, 9.0, 8.63076923076923)","(31.0, 42.0, 38.54054054054054)","(6.0, 8.2, 7.933333333333333)"
08-12-2022 14:07:24.131797,"(3.3, 4.2, 4.122727272727272)","(13.0, 22.0, 21.984848484848484)","(41.0, 90.0, 85.0)","(2.6, 3.2, 3.184848484848485)","(7.0, 8.2, 8.1)","(6.5, 9.0, 8.666666666666666)","(31.0, 42.0, 38.95238095238095)","(6.0, 8.2, 8.0)"
08-12-2022 14:07:25.361163,"(3.3, 4.2, 4.110526315789474)","(13.0, 22.0, 21.984848484848484)","(41.0, 90.0, 83.18181818181819)","(2.6, 3.2, 3.2409090909090907)","(7.0, 8.2, 8.169230769230769)","(6.5, 9.0, 8.674999999999999)","(31.0, 42.0, 38.95238095238095)","(6.0, 8.2, 8.1)"
08-12-2022 14:07:26.643460,"(3.3, 4.1, 4.0928571428571425)","(13.0, 22.0, 21.984848484848484)","(41.0, 90.0, 86.53846153846153)","(2.6, 3.25, 3.24375)","(7.0, 8.2, 8.169230769230769)","(6.5, 9.2, 8.64)","(31.0, 42.0, 38.54054054054054)","(6.0, 8.4, 7.870588235294117)"
08-12-2022 14:07:28.111561,"(3.3, 4.1, 4.0928571428571425)","(13.0, 22.0, 21.92753623188406)","(41.0, 90.0, 86.78571428571428)","(2.6, 3.25, 3.246153846153846)","(7.0, 8.2, 8.169230769230769)","(6.5, 9.0, 8.88)","(31.0, 42.0, 38.54054054054054)","(6.0, 8.4, 7.92)"
08-12-2022 14:07:30.059490,"(3.3, 4.1, 4.0928571428571425)","(13.0, 23.0, 22.96969696969697)","(41.0, 90.0, 85.5)","(2.6, 3.25, 3.2454545454545456)","(7.0, 8.2, 8.169230769230769)","(6.5, 9.0, 8.88)","(31.0, 42.0, 38.54054054054054)","(6.0, 8.4, 8.14)"
08-12-2022 14:07:31.729247,"(3.3, 4.1, 3.9650000000000003)","(13.0, 23.0, 22.68831168831169)","(41.0, 90.0, 86.78571428571428)","(2.6, 3.25, 3.2454545454545456)","(7.0, 8.2, 8.169230769230769)","(6.5, 9.0, 8.628571428571428)","(31.0, 42.0, 38.54054054054054)","(6.0, 8.4, 7.984615384615384)"
