,Que Up,Market Scooby,Mystic Rose,Ivanka Tea,Bugs,Hot Hand,Jets To Burn,Afro Puff
09-01-2023 19:04:05.707658,"(14.0, 25.0, 22.529411764705884)","(3.5, 4.0, 3.9181818181818184)","(10.0, 11.5, 10.807692307692308)","(7.0, 8.6, 8.290909090909091)","(41.0, 80.0, 71.25)","(2.5, 3.75, 3.610909090909091)","(4.2, 5.7, 5.571428571428572)","(31.0, 55.0, 50.55555555555556)"
09-01-2023 19:04:06.815669,"(14.0, 25.0, 23.09090909090909)","(3.5, 4.0, 3.9181818181818184)","(10.0, 11.5, 10.807692307692308)","(7.0, 8.6, 8.290909090909091)","(41.0, 80.0, 71.25)","(2.5, 3.75, 3.6076923076923078)","(4.2, 5.7, 5.625)","(31.0, 55.0, 50.55555555555556)"
09-01-2023 19:04:07.958040,"(14.0, 25.0, 23.09090909090909)","(3.5, 4.0, 3.9699999999999998)","(10.0, 11.5, 10.807692307692308)","(7.0, 8.6, 8.290909090909091)","(41.0, 80.0, 71.25)","(2.5, 3.7, 3.5717391304347825)","(4.2, 5.7, 5.625)","(31.0, 55.0, 50.55555555555556)"
09-01-2023 19:04:09.083540,"(14.0, 25.0, 23.09090909090909)","(3.5, 4.0, 3.9625)","(10.0, 11.5, 10.807692307692308)","(7.0, 8.6, 8.290909090909091)","(41.0, 80.0, 71.25)","(2.5, 3.7, 3.5033333333333334)","(4.2, 5.7, 5.636363636363637)","(31.0, 55.0, 50.55555555555556)"
09-01-2023 19:04:10.110916,"(14.0, 25.0, 23.09090909090909)","(3.5, 4.0, 3.9699999999999998)","(10.0, 11.5, 10.807692307692308)","(7.0, 8.6, 8.290909090909091)","(41.0, 80.0, 71.25)","(2.5, 3.7, 3.6142857142857143)","(4.2, 5.8, 5.625)","(31.0, 55.0, 50.55555555555556)"
09-01-2023 19:04:11.269982,"(14.0, 25.0, 23.09090909090909)","(3.5, 4.1, 3.9666666666666663)","(10.0, 11.5, 10.666666666666666)","(7.0, 8.6, 8.290909090909091)","(41.0, 80.0, 71.25)","(2.5, 3.7, 3.6142857142857143)","(4.2, 5.8, 5.625)","(31.0, 55.0, 50.55555555555556)"
09-01-2023 19:04:12.482220,"(14.0, 25.0, 23.09090909090909)","(3.5, 4.1, 3.9666666666666663)","(10.0, 11.5, 10.666666666666666)","(7.0, 8.6, 8.290909090909091)","(41.0, 80.0, 71.25)","(2.5, 3.7, 3.490697674418605)","(4.2, 5.8, 5.666666666666667)","(31.0, 55.0, 50.55555555555556)"
09-01-2023 19:04:13.640323,"(14.0, 25.0, 22.75)","(3.4, 4.1, 3.94)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.348148148148148)","(41.0, 80.0, 71.25)","(2.6, 3.7, 3.5833333333333335)","(4.2, 5.8, 5.666666666666667)","(26.0, 55.0, 50.55555555555556)"
09-01-2023 19:04:14.780621,"(14.0, 25.0, 22.75)","(3.4, 4.1, 3.9068181818181817)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.348148148148148)","(41.0, 80.0, 71.25)","(2.6, 3.65, 3.526190476190476)","(4.2, 5.8, 5.666666666666667)","(26.0, 55.0, 50.55555555555556)"
09-01-2023 19:04:15.877896,"(14.0, 25.0, 22.75)","(3.4, 4.1, 3.9241379310344824)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.366666666666665)","(41.0, 80.0, 71.25)","(2.6, 3.65, 3.4633333333333334)","(4.2, 5.8, 5.666666666666667)","(26.0, 55.0, 50.55555555555556)"
09-01-2023 19:04:16.965019,"(14.0, 25.0, 22.75)","(3.4, 4.1, 3.9241379310344824)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.366666666666665)","(41.0, 80.0, 71.25)","(2.6, 3.55, 3.4722222222222223)","(4.2, 5.8, 5.7)","(26.0, 55.0, 50.55555555555556)"
09-01-2023 19:04:18.073540,"(14.0, 25.0, 22.75)","(3.4, 4.1, 3.8976190476190475)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 71.25)","(2.6, 3.5, 3.456896551724138)","(4.2, 5.8, 5.7)","(26.0, 55.0, 50.714285714285715)"
09-01-2023 19:04:19.098590,"(14.0, 25.0, 22.75)","(3.4, 4.1, 3.8976190476190475)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 71.25)","(2.6, 3.55, 3.4617647058823526)","(4.2, 5.8, 5.7)","(26.0, 55.0, 48.5)"
09-01-2023 19:04:20.080149,"(14.0, 25.0, 22.75)","(3.4, 4.1, 3.9454545454545453)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 71.25)","(2.6, 3.55, 3.4456521739130435)","(4.2, 5.8, 5.628571428571428)","(26.0, 55.0, 48.5)"
09-01-2023 19:04:21.115064,"(14.0, 25.0, 22.75)","(3.4, 4.1, 3.9454545454545453)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 71.25)","(2.6, 3.55, 3.4456521739130435)","(4.2, 5.8, 5.683333333333334)","(26.0, 55.0, 48.5)"
09-01-2023 19:04:22.131749,"(14.0, 25.0, 22.75)","(3.4, 4.1, 3.969230769230769)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 71.25)","(2.6, 3.55, 3.395833333333333)","(4.2, 5.9, 5.683333333333334)","(26.0, 55.0, 48.5)"
09-01-2023 19:04:23.174940,"(14.0, 25.0, 22.75)","(3.4, 4.1, 3.969230769230769)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 71.25)","(2.6, 3.4, 3.433333333333333)","(4.2, 5.9, 5.714285714285714)","(26.0, 55.0, 47.0)"
09-01-2023 19:04:24.207333,"(14.0, 25.0, 22.75)","(3.4, 4.1, 3.9866666666666664)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 71.25)","(2.6, 3.5, 3.433333333333333)","(4.2, 5.9, 5.7555555555555555)","(26.0, 55.0, 49.13333333333333)"
09-01-2023 19:04:25.249647,"(14.0, 25.0, 22.75)","(3.4, 4.1, 3.958333333333333)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 71.25)","(2.6, 3.5, 3.433333333333333)","(4.2, 5.9, 5.7555555555555555)","(26.0, 55.0, 47.0)"
09-01-2023 19:04:26.242392,"(14.0, 25.0, 22.75)","(3.4, 4.1, 3.998)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 71.25)","(2.6, 3.5, 3.433333333333333)","(4.2, 5.9, 5.7555555555555555)","(26.0, 55.0, 47.0)"
09-01-2023 19:04:27.264066,"(14.0, 25.0, 22.75)","(3.4, 4.1, 3.980769230769231)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 71.25)","(2.6, 3.5, 3.425)","(4.2, 5.9, 5.7555555555555555)","(26.0, 55.0, 47.0)"
09-01-2023 19:04:28.229687,"(14.0, 25.0, 22.75)","(3.4, 4.1, 3.980769230769231)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 71.25)","(2.6, 3.5, 3.425)","(4.2, 5.9, 5.7555555555555555)","(26.0, 55.0, 47.0)"
09-01-2023 19:04:29.256520,"(14.0, 25.0, 22.75)","(3.4, 4.1, 3.980769230769231)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 71.25)","(2.6, 3.5, 3.41875)","(4.2, 5.9, 5.7625)","(26.0, 55.0, 47.0)"
09-01-2023 19:04:30.320395,"(14.0, 25.0, 22.75)","(3.4, 4.1, 3.970833333333333)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 71.25)","(2.6, 3.45, 3.475)","(4.2, 6.0, 5.7625)","(26.0, 55.0, 47.0)"
09-01-2023 19:04:31.372520,"(14.0, 25.0, 22.75)","(3.4, 4.1, 3.970833333333333)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 71.25)","(2.6, 3.5, 3.475)","(4.2, 6.0, 5.7625)","(26.0, 55.0, 47.0)"
09-01-2023 19:04:32.386179,"(14.0, 25.0, 22.75)","(3.4, 4.1, 3.9368421052631577)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 71.25)","(2.6, 3.5, 3.4)","(4.2, 6.0, 5.7625)","(26.0, 55.0, 50.69230769230769)"
09-01-2023 19:04:33.422000,"(14.0, 25.0, 22.75)","(3.4, 4.1, 3.970833333333333)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 71.25)","(2.6, 3.5, 3.4)","(4.2, 6.0, 5.7625)","(26.0, 55.0, 50.69230769230769)"
09-01-2023 19:04:34.428668,"(14.0, 25.0, 22.75)","(3.4, 4.1, 3.970833333333333)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 71.25)","(2.6, 3.5, 3.4)","(4.2, 6.0, 5.7625)","(26.0, 55.0, 50.69230769230769)"
09-01-2023 19:04:35.407846,"(14.0, 25.0, 22.75)","(3.4, 4.1, 3.970833333333333)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 71.25)","(2.6, 3.5, 3.4)","(4.2, 6.0, 5.754838709677419)","(26.0, 55.0, 49.4)"
09-01-2023 19:04:36.428914,"(14.0, 25.0, 22.75)","(3.4, 4.1, 3.970833333333333)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 71.25)","(2.6, 3.5, 3.3857142857142857)","(4.2, 6.0, 5.7625)","(26.0, 55.0, 49.4)"
09-01-2023 19:04:37.448392,"(14.0, 25.0, 22.75)","(3.4, 4.1, 3.970833333333333)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 71.25)","(2.6, 3.45, 3.3857142857142857)","(4.2, 6.0, 5.7625)","(26.0, 55.0, 49.4)"
09-01-2023 19:04:38.504998,"(14.0, 25.0, 22.75)","(3.4, 4.1, 3.970833333333333)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 71.25)","(2.6, 3.45, 3.3857142857142857)","(4.2, 6.0, 5.7625)","(26.0, 55.0, 49.4)"
09-01-2023 19:04:39.591362,"(14.0, 25.0, 22.75)","(3.4, 4.1, 4.031111111111111)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 71.25)","(2.6, 3.45, 3.3794117647058823)","(4.2, 6.0, 5.7625)","(26.0, 55.0, 49.4)"
09-01-2023 19:04:40.623742,"(14.0, 25.0, 22.75)","(3.4, 4.1, 4.063157894736842)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 71.25)","(2.6, 3.45, 3.3794117647058823)","(4.2, 6.0, 5.7625)","(26.0, 55.0, 49.4)"
09-01-2023 19:04:41.668306,"(14.0, 25.0, 22.75)","(3.4, 4.1, 4.063157894736842)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 71.25)","(2.6, 3.45, 3.3794117647058823)","(4.2, 6.0, 5.7625)","(26.0, 55.0, 49.4)"
09-01-2023 19:04:42.691527,"(14.0, 25.0, 22.75)","(3.4, 4.1, 4.063157894736842)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 71.25)","(2.6, 3.45, 3.3916666666666666)","(4.2, 6.0, 5.754838709677419)","(26.0, 55.0, 49.4)"
09-01-2023 19:04:43.748891,"(14.0, 25.0, 22.75)","(3.4, 4.1, 4.063157894736842)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 74.375)","(2.6, 3.45, 3.3583333333333334)","(4.2, 6.0, 5.9)","(26.0, 55.0, 49.4)"
09-01-2023 19:04:44.813489,"(14.0, 25.0, 22.75)","(3.4, 4.1, 4.085714285714285)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 74.375)","(2.6, 3.4, 3.355)","(4.2, 6.0, 5.9)","(26.0, 55.0, 49.4)"
09-01-2023 19:04:45.901131,"(14.0, 25.0, 22.75)","(3.4, 4.2, 4.06875)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 74.375)","(2.6, 3.4, 3.333333333333333)","(4.2, 6.0, 5.9)","(26.0, 55.0, 49.4)"
09-01-2023 19:04:46.951130,"(14.0, 25.0, 22.75)","(3.4, 4.2, 4.06875)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 74.375)","(2.6, 3.4, 3.333333333333333)","(4.2, 6.0, 5.9)","(26.0, 55.0, 49.4)"
09-01-2023 19:04:47.968129,"(14.0, 25.0, 22.517241379310345)","(3.4, 4.2, 4.122222222222223)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 74.375)","(2.6, 3.4, 3.290909090909091)","(4.2, 6.0, 5.925)","(26.0, 55.0, 49.4)"
09-01-2023 19:04:49.053180,"(14.0, 25.0, 22.517241379310345)","(3.4, 4.2, 4.122222222222223)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 74.375)","(2.6, 3.4, 3.290909090909091)","(4.2, 6.0, 5.925)","(26.0, 55.0, 49.4)"
09-01-2023 19:04:50.199418,"(14.0, 25.0, 22.517241379310345)","(3.4, 4.2, 4.122222222222223)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 74.375)","(2.6, 3.4, 3.2944444444444443)","(4.2, 6.0, 5.905263157894737)","(26.0, 55.0, 49.4)"
09-01-2023 19:04:51.278997,"(14.0, 25.0, 22.517241379310345)","(3.4, 4.2, 4.092307692307692)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 74.375)","(2.6, 3.35, 3.275)","(4.2, 6.2, 5.991304347826087)","(26.0, 55.0, 49.4)"
09-01-2023 19:04:52.322111,"(14.0, 25.0, 22.517241379310345)","(3.4, 4.2, 4.075)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 74.375)","(2.6, 3.35, 3.2384615384615385)","(4.2, 6.2, 6.0588235294117645)","(26.0, 55.0, 49.4)"
09-01-2023 19:04:53.345680,"(14.0, 25.0, 22.517241379310345)","(3.4, 4.2, 4.075)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 74.375)","(2.6, 3.35, 3.235526315789474)","(4.2, 6.2, 6.0588235294117645)","(26.0, 55.0, 49.4)"
09-01-2023 19:04:54.357667,"(14.0, 25.0, 22.517241379310345)","(3.4, 4.2, 4.092307692307692)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 74.375)","(2.6, 3.35, 3.254)","(4.2, 6.2, 6.08)","(26.0, 55.0, 49.4)"
09-01-2023 19:04:55.380068,"(14.0, 25.0, 22.517241379310345)","(3.4, 4.2, 4.092307692307692)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 74.375)","(2.6, 3.35, 3.2705882352941176)","(4.2, 6.2, 6.08)","(26.0, 55.0, 49.4)"
09-01-2023 19:04:56.434738,"(14.0, 25.0, 22.517241379310345)","(3.4, 4.2, 4.075)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 74.375)","(2.6, 3.3, 3.2705882352941176)","(4.2, 6.2, 6.076923076923077)","(26.0, 55.0, 49.4)"
09-01-2023 19:04:57.456914,"(14.0, 25.0, 22.517241379310345)","(3.4, 4.2, 4.092307692307692)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 74.375)","(2.6, 3.3, 3.2705882352941176)","(4.2, 6.2, 6.185714285714286)","(26.0, 55.0, 49.4)"
09-01-2023 19:04:58.484273,"(14.0, 25.0, 22.517241379310345)","(3.4, 4.2, 4.092307692307692)","(10.0, 11.5, 10.630434782608695)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 74.375)","(2.6, 3.3, 3.2444444444444445)","(4.2, 6.4, 6.1230769230769235)","(26.0, 55.0, 49.4)"
09-01-2023 19:04:59.518698,"(14.0, 25.0, 22.88235294117647)","(3.4, 4.2, 4.022222222222222)","(10.0, 11.5, 10.648936170212766)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 74.375)","(2.6, 3.3, 3.2333333333333334)","(4.2, 6.4, 6.177777777777778)","(26.0, 55.0, 49.4)"
09-01-2023 19:05:00.552102,"(14.0, 25.0, 22.88235294117647)","(3.4, 4.2, 4.022222222222222)","(10.0, 11.5, 10.648936170212766)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 74.375)","(2.6, 3.3, 3.207142857142857)","(4.2, 6.4, 6.177777777777778)","(26.0, 55.0, 49.4)"
09-01-2023 19:05:01.627374,"(14.0, 25.0, 22.88235294117647)","(3.4, 4.2, 4.016666666666667)","(10.0, 11.5, 10.648936170212766)","(7.5, 8.6, 8.380392156862744)","(41.0, 80.0, 75.0)","(2.6, 3.3, 3.222)","(4.2, 6.4, 6.16)","(26.0, 55.0, 49.4)"
09-01-2023 19:05:02.714004,"(14.0, 25.0, 22.88235294117647)","(3.4, 4.2, 4.014285714285714)","(10.0, 11.5, 10.73076923076923)","(7.5, 8.6, 8.375)","(41.0, 80.0, 75.0)","(2.6, 3.3, 3.2147058823529413)","(4.2, 6.4, 6.3090909090909095)","(26.0, 55.0, 49.90909090909091)"
09-01-2023 19:05:03.930340,"(14.0, 25.0, 23.344827586206897)","(3.4, 4.2, 4.014285714285714)","(10.0, 11.5, 10.722222222222221)","(7.5, 8.4, 8.375)","(41.0, 80.0, 75.0)","(2.6, 3.25, 3.2147058823529413)","(4.2, 6.6, 6.3090909090909095)","(26.0, 55.0, 48.77777777777778)"
09-01-2023 19:05:04.993183,"(14.0, 25.0, 23.344827586206897)","(3.4, 4.2, 4.014285714285714)","(10.0, 11.5, 10.722222222222221)","(7.5, 8.4, 8.375)","(41.0, 80.0, 75.0)","(2.6, 3.25, 3.2416666666666667)","(4.2, 6.6, 6.384615384615384)","(26.0, 55.0, 49.85714285714286)"
09-01-2023 19:05:06.129425,"(14.0, 25.0, 23.344827586206897)","(3.4, 4.2, 4.011764705882353)","(10.0, 11.5, 10.642857142857142)","(7.5, 8.4, 8.347368421052632)","(41.0, 80.0, 75.0)","(2.6, 3.25, 3.2227272727272727)","(4.2, 6.6, 6.384615384615384)","(26.0, 55.0, 49.85714285714286)"
09-01-2023 19:05:07.204569,"(14.0, 25.0, 23.344827586206897)","(3.4, 4.2, 4.011764705882353)","(10.0, 11.5, 10.642857142857142)","(7.5, 8.4, 8.347368421052632)","(41.0, 80.0, 75.0)","(2.6, 3.25, 3.2375)","(4.2, 6.6, 6.384615384615384)","(26.0, 55.0, 49.85714285714286)"
09-01-2023 19:05:08.253297,"(14.0, 25.0, 23.344827586206897)","(3.4, 4.2, 4.007692307692308)","(10.0, 11.5, 10.545454545454545)","(7.5, 8.4, 8.347368421052632)","(41.0, 80.0, 75.0)","(2.6, 3.25, 3.2375)","(4.2, 6.6, 6.366666666666666)","(26.0, 55.0, 49.85714285714286)"
09-01-2023 19:05:09.323356,"(14.0, 25.0, 22.88235294117647)","(3.4, 4.2, 4.008695652173913)","(10.0, 11.5, 10.545454545454545)","(7.5, 8.4, 8.347368421052632)","(41.0, 80.0, 75.0)","(2.6, 3.25, 3.203846153846154)","(4.2, 6.6, 6.366666666666666)","(26.0, 55.0, 49.85714285714286)"
09-01-2023 19:05:10.411380,"(14.0, 25.0, 22.88235294117647)","(3.4, 4.2, 4.008695652173913)","(10.0, 11.5, 10.642857142857142)","(7.5, 8.4, 8.33939393939394)","(41.0, 80.0, 75.0)","(2.6, 3.25, 3.227777777777778)","(4.2, 6.6, 6.5)","(26.0, 55.0, 49.85714285714286)"
09-01-2023 19:05:11.494629,"(14.0, 25.0, 23.344827586206897)","(3.4, 4.2, 4.007692307692308)","(10.0, 11.5, 10.540816326530612)","(7.5, 8.4, 8.33939393939394)","(41.0, 80.0, 71.92307692307692)","(2.6, 3.3, 3.226086956521739)","(4.2, 6.6, 6.507692307692308)","(26.0, 55.0, 49.85714285714286)"
09-01-2023 19:05:12.573977,"(14.0, 25.0, 23.344827586206897)","(3.5, 4.2, 4.007692307692308)","(10.0, 11.5, 10.415384615384616)","(7.5, 8.4, 8.33939393939394)","(41.0, 80.0, 75.0)","(2.6, 3.3, 3.220833333333333)","(4.2, 6.6, 6.507692307692308)","(26.0, 55.0, 49.85714285714286)"
09-01-2023 19:05:13.624648,"(15.0, 25.0, 23.344827586206897)","(3.4, 4.1, 3.977777777777778)","(10.0, 11.5, 10.428571428571429)","(7.5, 8.4, 8.33939393939394)","(41.0, 80.0, 75.0)","(2.6, 3.25, 3.2147058823529413)","(4.2, 6.6, 6.507692307692308)","(26.0, 55.0, 49.85714285714286)"
09-01-2023 19:05:14.708865,"(15.0, 25.0, 23.344827586206897)","(3.4, 4.1, 3.977777777777778)","(10.0, 11.5, 10.428571428571429)","(7.5, 8.4, 8.33939393939394)","(41.0, 80.0, 75.0)","(2.6, 3.25, 3.2416666666666667)","(4.2, 6.6, 6.507692307692308)","(26.0, 55.0, 49.85714285714286)"
09-01-2023 19:05:15.812101,"(15.0, 25.0, 23.344827586206897)","(3.4, 4.1, 3.977777777777778)","(10.0, 11.5, 10.428571428571429)","(7.5, 8.4, 8.351219512195122)","(41.0, 80.0, 75.0)","(2.6, 3.25, 3.2227272727272727)","(4.2, 6.6, 6.574999999999999)","(26.0, 55.0, 49.85714285714286)"
09-01-2023 19:05:16.869380,"(15.0, 25.0, 23.344827586206897)","(3.4, 4.1, 3.977777777777778)","(10.0, 11.5, 10.428571428571429)","(7.5, 8.4, 8.351219512195122)","(41.0, 80.0, 75.0)","(2.6, 3.25, 3.2181818181818183)","(4.2, 6.6, 6.4625)","(26.0, 55.0, 51.36363636363637)"
09-01-2023 19:05:17.973864,"(15.0, 25.0, 22.88235294117647)","(3.4, 4.1, 3.977777777777778)","(10.0, 11.0, 10.692307692307692)","(7.5, 8.4, 8.351219512195122)","(41.0, 80.0, 75.0)","(2.6, 3.3, 3.2142857142857144)","(4.2, 6.8, 6.384615384615385)","(26.0, 55.0, 51.36363636363637)"
09-01-2023 19:05:19.024862,"(15.0, 25.0, 22.76923076923077)","(3.5, 4.1, 3.977777777777778)","(10.0, 11.0, 10.692307692307692)","(7.5, 8.4, 8.351219512195122)","(41.0, 80.0, 75.0)","(2.6, 3.25, 3.229166666666667)","(4.2, 6.8, 6.622222222222223)","(26.0, 55.0, 51.666666666666664)"
09-01-2023 19:05:20.054757,"(15.0, 25.0, 23.294117647058822)","(3.5, 4.1, 3.977777777777778)","(10.0, 11.0, 10.289473684210526)","(7.5, 8.4, 8.342857142857143)","(41.0, 80.0, 75.0)","(2.6, 3.25, 3.2409090909090907)","(4.2, 6.8, 6.654545454545454)","(26.0, 55.0, 51.666666666666664)"
09-01-2023 19:05:21.162939,"(15.0, 25.0, 23.294117647058822)","(3.5, 4.1, 3.9266666666666667)","(10.0, 11.0, 10.035714285714286)","(7.5, 9.0, 8.84)","(41.0, 80.0, 71.76470588235294)","(2.6, 3.25, 3.2409090909090907)","(4.2, 6.8, 6.654545454545454)","(26.0, 55.0, 52.142857142857146)"
09-01-2023 19:05:22.246761,"(15.0, 25.0, 23.294117647058822)","(3.4, 4.1, 3.9206896551724135)","(10.0, 11.0, 10.035714285714286)","(7.5, 9.0, 8.9)","(41.0, 80.0, 71.76470588235294)","(2.6, 3.25, 3.2409090909090907)","(4.2, 6.8, 6.654545454545454)","(26.0, 55.0, 52.142857142857146)"
09-01-2023 19:05:23.312828,"(15.0, 25.0, 23.294117647058822)","(3.4, 4.1, 3.9206896551724135)","(10.0, 11.0, 10.033333333333333)","(7.5, 9.0, 8.9)","(41.0, 80.0, 71.76470588235294)","(2.6, 3.25, 3.2409090909090907)","(4.2, 6.8, 6.672)","(26.0, 55.0, 52.142857142857146)"
09-01-2023 19:05:24.331518,"(15.0, 25.0, 23.294117647058822)","(3.4, 4.1, 3.9153846153846152)","(10.0, 10.5, 10.200000000000001)","(7.5, 9.0, 8.9)","(41.0, 80.0, 75.38461538461539)","(2.6, 3.25, 3.2153846153846155)","(4.2, 6.8, 6.5120000000000005)","(26.0, 55.0, 52.142857142857146)"
09-01-2023 19:05:25.340447,"(15.0, 25.0, 23.294117647058822)","(3.4, 4.1, 3.8954545454545455)","(10.0, 10.5, 9.961538461538462)","(7.5, 9.0, 8.9)","(41.0, 80.0, 75.38461538461539)","(2.6, 3.3, 3.216666666666667)","(4.2, 6.8, 6.44)","(26.0, 55.0, 51.92307692307692)"
09-01-2023 19:05:26.349756,"(15.0, 25.0, 22.583333333333332)","(3.5, 4.1, 3.8954545454545455)","(10.0, 10.5, 9.961538461538462)","(7.5, 9.0, 8.9)","(41.0, 80.0, 71.76470588235294)","(2.6, 3.3, 3.25)","(4.2, 6.8, 6.3090909090909095)","(26.0, 55.0, 51.92307692307692)"
09-01-2023 19:05:27.364549,"(15.0, 25.0, 22.76923076923077)","(3.5, 4.1, 3.8954545454545455)","(10.0, 10.5, 10.11111111111111)","(7.5, 9.0, 8.9)","(41.0, 80.0, 71.76470588235294)","(2.6, 3.3, 3.25)","(4.2, 6.8, 6.3090909090909095)","(26.0, 55.0, 51.666666666666664)"
09-01-2023 19:05:28.416423,"(15.0, 25.0, 23.242424242424242)","(3.5, 4.1, 3.8756410256410256)","(10.0, 10.5, 9.693103448275862)","(7.5, 9.4, 9.35)","(41.0, 80.0, 75.38461538461539)","(2.6, 3.3, 3.2727272727272725)","(4.2, 6.8, 6.435294117647059)","(26.0, 55.0, 51.666666666666664)"
09-01-2023 19:05:29.446839,"(15.0, 25.0, 23.242424242424242)","(3.5, 4.1, 3.8756410256410256)","(10.0, 10.5, 9.811764705882352)","(7.5, 9.4, 9.35)","(41.0, 80.0, 75.38461538461539)","(2.6, 3.3, 3.2727272727272725)","(4.2, 6.8, 6.435294117647059)","(26.0, 55.0, 51.666666666666664)"
09-01-2023 19:05:30.460237,"(15.0, 25.0, 23.242424242424242)","(3.5, 4.1, 3.8770270270270273)","(10.0, 10.5, 9.784615384615384)","(7.5, 9.4, 9.336842105263157)","(41.0, 80.0, 75.38461538461539)","(2.6, 3.3, 3.2375)","(4.2, 6.8, 6.4387096774193555)","(26.0, 55.0, 51.666666666666664)"
09-01-2023 19:05:31.484344,"(15.0, 25.0, 23.242424242424242)","(3.5, 4.1, 3.8770270270270273)","(10.0, 10.5, 9.788235294117648)","(7.5, 9.4, 9.32857142857143)","(41.0, 80.0, 71.76470588235294)","(2.6, 3.3, 3.2375)","(4.2, 6.8, 6.4387096774193555)","(26.0, 55.0, 51.666666666666664)"
