,Sweet Babe,Yumar,Headache Gray,Its Time Lionel,Instigate,Mott The Hoople,Love You Wayne,Love A Rum
40,"[datetime.datetime(2022, 11, 28, 11, 20, 5, 178082), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 5, 178082), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 5, 178082), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 5, 178082), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 5, 178082), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 5, 178082), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 5, 178082), 81.0, 490.0]","[datetime.datetime(2022, 11, 28, 11, 20, 5, 178082), 2.8, 5.9]"
41,"[datetime.datetime(2022, 11, 28, 11, 20, 6, 316060), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 6, 316060), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 6, 316060), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 6, 316060), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 6, 316060), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 6, 316060), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 6, 316060), 81.0, 490.0]","[datetime.datetime(2022, 11, 28, 11, 20, 6, 316060), 2.8, 5.9]"
42,"[datetime.datetime(2022, 11, 28, 11, 20, 7, 451187), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 7, 451187), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 7, 451187), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 7, 451187), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 7, 451187), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 7, 451187), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 7, 451187), 81.0, 490.0]","[datetime.datetime(2022, 11, 28, 11, 20, 7, 451187), 2.8, 5.9]"
43,"[datetime.datetime(2022, 11, 28, 11, 20, 8, 584040), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 8, 584040), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 8, 584040), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 8, 584040), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 8, 584040), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 8, 584040), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 8, 584040), 81.0, 490.0]","[datetime.datetime(2022, 11, 28, 11, 20, 8, 584040), 2.8, 5.9]"
44,"[datetime.datetime(2022, 11, 28, 11, 20, 9, 728244), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 9, 728244), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 9, 728244), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 9, 728244), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 9, 728244), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 9, 728244), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 9, 728244), 81.0, 490.0]","[datetime.datetime(2022, 11, 28, 11, 20, 9, 728244), 2.8, 5.9]"
45,"[datetime.datetime(2022, 11, 28, 11, 20, 10, 871812), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 10, 871812), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 10, 871812), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 10, 871812), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 10, 871812), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 10, 871812), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 10, 871812), 81.0, 490.0]","[datetime.datetime(2022, 11, 28, 11, 20, 10, 871812), 2.8, 5.9]"
46,"[datetime.datetime(2022, 11, 28, 11, 20, 12, 28029), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 12, 28029), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 12, 28029), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 12, 28029), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 12, 28029), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 12, 28029), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 12, 28029), 81.0, 490.0]","[datetime.datetime(2022, 11, 28, 11, 20, 12, 28029), 2.8, 5.9]"
47,"[datetime.datetime(2022, 11, 28, 11, 20, 13, 208371), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 13, 208371), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 13, 208371), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 13, 208371), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 13, 208371), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 13, 208371), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 13, 208371), 81.0, 490.0]","[datetime.datetime(2022, 11, 28, 11, 20, 13, 208371), 2.8, 5.9]"
48,"[datetime.datetime(2022, 11, 28, 11, 20, 14, 343486), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 14, 343486), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 14, 343486), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 14, 343486), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 14, 343486), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 14, 343486), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 14, 343486), 81.0, 490.0]","[datetime.datetime(2022, 11, 28, 11, 20, 14, 343486), 2.8, 5.9]"
49,"[datetime.datetime(2022, 11, 28, 11, 20, 15, 480870), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 15, 480870), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 15, 480870), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 15, 480870), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 15, 480870), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 15, 480870), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 15, 480870), 81.0, 470.0]","[datetime.datetime(2022, 11, 28, 11, 20, 15, 480870), 2.8, 5.9]"
50,"[datetime.datetime(2022, 11, 28, 11, 20, 16, 615700), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 16, 615700), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 16, 615700), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 16, 615700), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 16, 615700), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 16, 615700), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 16, 615700), 81.0, 470.0]","[datetime.datetime(2022, 11, 28, 11, 20, 16, 615700), 2.8, 5.9]"
51,"[datetime.datetime(2022, 11, 28, 11, 20, 17, 755918), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 17, 755918), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 17, 755918), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 17, 755918), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 17, 755918), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 17, 755918), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 17, 755918), 81.0, 470.0]","[datetime.datetime(2022, 11, 28, 11, 20, 17, 755918), 2.8, 5.9]"
52,"[datetime.datetime(2022, 11, 28, 11, 20, 18, 890864), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 18, 890864), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 18, 890864), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 18, 890864), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 18, 890864), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 18, 890864), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 18, 890864), 81.0, 470.0]","[datetime.datetime(2022, 11, 28, 11, 20, 18, 890864), 2.8, 5.9]"
53,"[datetime.datetime(2022, 11, 28, 11, 20, 20, 39810), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 20, 39810), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 20, 39810), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 20, 39810), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 20, 39810), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 20, 39810), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 20, 39810), 81.0, 470.0]","[datetime.datetime(2022, 11, 28, 11, 20, 20, 39810), 2.8, 5.9]"
54,"[datetime.datetime(2022, 11, 28, 11, 20, 21, 171782), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 21, 171782), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 21, 171782), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 21, 171782), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 21, 171782), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 21, 171782), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 21, 171782), 81.0, 470.0]","[datetime.datetime(2022, 11, 28, 11, 20, 21, 171782), 2.8, 5.9]"
55,"[datetime.datetime(2022, 11, 28, 11, 20, 22, 311864), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 22, 311864), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 22, 311864), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 22, 311864), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 22, 311864), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 22, 311864), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 22, 311864), 81.0, 470.0]","[datetime.datetime(2022, 11, 28, 11, 20, 22, 311864), 2.8, 5.9]"
56,"[datetime.datetime(2022, 11, 28, 11, 20, 23, 449378), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 23, 449378), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 23, 449378), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 23, 449378), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 23, 449378), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 23, 449378), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 23, 449378), 81.0, 470.0]","[datetime.datetime(2022, 11, 28, 11, 20, 23, 449378), 2.8, 5.9]"
57,"[datetime.datetime(2022, 11, 28, 11, 20, 24, 614226), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 24, 614226), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 24, 614226), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 24, 614226), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 24, 614226), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 24, 614226), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 24, 614226), 81.0, 470.0]","[datetime.datetime(2022, 11, 28, 11, 20, 24, 614226), 2.8, 5.9]"
58,"[datetime.datetime(2022, 11, 28, 11, 20, 25, 781513), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 25, 781513), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 25, 781513), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 25, 781513), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 25, 781513), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 25, 781513), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 25, 781513), 81.0, 470.0]","[datetime.datetime(2022, 11, 28, 11, 20, 25, 781513), 2.8, 5.9]"
59,"[datetime.datetime(2022, 11, 28, 11, 20, 26, 975237), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 26, 975237), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 26, 975237), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 26, 975237), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 26, 975237), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 26, 975237), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 26, 975237), 81.0, 470.0]","[datetime.datetime(2022, 11, 28, 11, 20, 26, 975237), 2.8, 5.9]"
60,"[datetime.datetime(2022, 11, 28, 11, 20, 28, 144479), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 28, 144479), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 28, 144479), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 28, 144479), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 28, 144479), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 28, 144479), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 28, 144479), 81.0, 470.0]","[datetime.datetime(2022, 11, 28, 11, 20, 28, 144479), 2.8, 5.9]"
61,"[datetime.datetime(2022, 11, 28, 11, 20, 29, 373690), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 29, 373690), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 29, 373690), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 29, 373690), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 29, 373690), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 29, 373690), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 29, 373690), 81.0, 470.0]","[datetime.datetime(2022, 11, 28, 11, 20, 29, 373690), 2.8, 5.9]"
62,"[datetime.datetime(2022, 11, 28, 11, 20, 30, 524579), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 30, 524579), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 30, 524579), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 30, 524579), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 30, 524579), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 30, 524579), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 30, 524579), 81.0, 470.0]","[datetime.datetime(2022, 11, 28, 11, 20, 30, 524579), 2.8, 5.9]"
63,"[datetime.datetime(2022, 11, 28, 11, 20, 31, 673527), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 31, 673527), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 31, 673527), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 31, 673527), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 31, 673527), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 31, 673527), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 31, 673527), 81.0, 470.0]","[datetime.datetime(2022, 11, 28, 11, 20, 31, 673527), 2.8, 5.9]"
64,"[datetime.datetime(2022, 11, 28, 11, 20, 32, 829396), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 32, 829396), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 32, 829396), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 32, 829396), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 32, 829396), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 32, 829396), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 32, 829396), 81.0, 470.0]","[datetime.datetime(2022, 11, 28, 11, 20, 32, 829396), 2.8, 5.9]"
65,"[datetime.datetime(2022, 11, 28, 11, 20, 34, 61397), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 34, 61397), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 34, 61397), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 34, 61397), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 34, 61397), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 34, 61397), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 34, 61397), 81.0, 470.0]","[datetime.datetime(2022, 11, 28, 11, 20, 34, 61397), 2.8, 5.9]"
66,"[datetime.datetime(2022, 11, 28, 11, 20, 35, 239455), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 35, 239455), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 35, 239455), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 35, 239455), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 35, 239455), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 35, 239455), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 35, 239455), 81.0, 470.0]","[datetime.datetime(2022, 11, 28, 11, 20, 35, 239455), 2.8, 5.9]"
67,"[datetime.datetime(2022, 11, 28, 11, 20, 36, 380824), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 36, 380824), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 36, 380824), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 36, 380824), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 36, 380824), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 36, 380824), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 36, 380824), 81.0, 470.0]","[datetime.datetime(2022, 11, 28, 11, 20, 36, 380824), 2.8, 5.9]"
68,"[datetime.datetime(2022, 11, 28, 11, 20, 37, 538928), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 37, 538928), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 37, 538928), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 37, 538928), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 37, 538928), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 37, 538928), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 37, 538928), 81.0, 470.0]","[datetime.datetime(2022, 11, 28, 11, 20, 37, 538928), 2.8, 5.9]"
69,"[datetime.datetime(2022, 11, 28, 11, 20, 38, 677501), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 38, 677501), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 38, 677501), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 38, 677501), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 38, 677501), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 38, 677501), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 38, 677501), 81.0, 470.0]","[datetime.datetime(2022, 11, 28, 11, 20, 38, 677501), 2.8, 5.9]"
70,"[datetime.datetime(2022, 11, 28, 11, 20, 39, 826650), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 39, 826650), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 39, 826650), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 39, 826650), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 39, 826650), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 39, 826650), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 39, 826650), 81.0, 470.0]","[datetime.datetime(2022, 11, 28, 11, 20, 39, 826650), 2.8, 5.9]"
71,"[datetime.datetime(2022, 11, 28, 11, 20, 40, 980658), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 40, 980658), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 40, 980658), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 40, 980658), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 40, 980658), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 40, 980658), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 40, 980658), 81.0, 470.0]","[datetime.datetime(2022, 11, 28, 11, 20, 40, 980658), 2.8, 5.9]"
72,"[datetime.datetime(2022, 11, 28, 11, 20, 42, 129035), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 42, 129035), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 42, 129035), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 42, 129035), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 42, 129035), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 42, 129035), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 42, 129035), 81.0, 470.0]","[datetime.datetime(2022, 11, 28, 11, 20, 42, 129035), 2.8, 5.9]"
73,"[datetime.datetime(2022, 11, 28, 11, 20, 43, 283655), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 43, 283655), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 43, 283655), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 43, 283655), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 43, 283655), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 43, 283655), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 43, 283655), 81.0, 470.0]","[datetime.datetime(2022, 11, 28, 11, 20, 43, 283655), 2.8, 5.9]"
74,"[datetime.datetime(2022, 11, 28, 11, 20, 44, 436353), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 44, 436353), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 44, 436353), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 44, 436353), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 44, 436353), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 44, 436353), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 44, 436353), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 11, 20, 44, 436353), 2.8, 5.9]"
75,"[datetime.datetime(2022, 11, 28, 11, 20, 45, 581688), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 45, 581688), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 45, 581688), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 45, 581688), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 45, 581688), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 45, 581688), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 45, 581688), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 11, 20, 45, 581688), 2.8, 5.9]"
76,"[datetime.datetime(2022, 11, 28, 11, 20, 46, 726245), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 46, 726245), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 46, 726245), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 46, 726245), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 46, 726245), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 46, 726245), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 46, 726245), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 11, 20, 46, 726245), 2.8, 5.9]"
77,"[datetime.datetime(2022, 11, 28, 11, 20, 47, 927854), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 47, 927854), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 47, 927854), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 47, 927854), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 47, 927854), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 47, 927854), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 47, 927854), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 11, 20, 47, 927854), 2.8, 5.9]"
78,"[datetime.datetime(2022, 11, 28, 11, 20, 49, 136354), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 49, 136354), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 49, 136354), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 49, 136354), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 49, 136354), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 49, 136354), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 49, 136354), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 11, 20, 49, 136354), 2.8, 5.9]"
79,"[datetime.datetime(2022, 11, 28, 11, 20, 50, 271376), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 50, 271376), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 50, 271376), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 50, 271376), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 50, 271376), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 50, 271376), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 50, 271376), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 11, 20, 50, 271376), 2.8, 5.9]"
80,"[datetime.datetime(2022, 11, 28, 11, 20, 51, 455421), 2.9, 4.6]","[datetime.datetime(2022, 11, 28, 11, 20, 51, 455421), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 20, 51, 455421), 3.3, 5.6]","[datetime.datetime(2022, 11, 28, 11, 20, 51, 455421), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 20, 51, 455421), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 11, 20, 51, 455421), 101.0, 730.0]","[datetime.datetime(2022, 11, 28, 11, 20, 51, 455421), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 11, 20, 51, 455421), 2.8, 5.9]"
