,Stupendo,Bahama Bay,Blakmax,Cuban Sunset,Dream Statement,Mt Niseko,Sorel Rising,Everylittle Breeze,Freeways,Harmonious Senora,Miss Magnifico,Under The Palais,Doublern
04-01-2023 14:51:24.045128,"(12.0, 13.5, 13.444444444444445)","(8.0, 10.5, 10.114285714285714)","(10.0, 19.0, 18.41304347826087)","(51.0, 75.0, 59.0)","(15.0, 17.5, 17.4)","(15.0, 17.0, 16.642857142857142)","(20.0, 28.0, 27.11111111111111)","(4.4, 5.8, 5.668965517241379)","(11.0, 18.0, 16.78125)","(14.0, 19.0, 18.473684210526315)","(5.0, 6.8, 6.618181818181818)","(15.0, 19.0, 18.6)","(8.5, 9.6, 9.44)"
04-01-2023 14:51:25.479380,"(12.0, 14.0, 13.518518518518519)","(8.0, 10.5, 10.114285714285714)","(10.0, 19.0, 18.41304347826087)","(51.0, 75.0, 59.0)","(15.0, 17.5, 17.4)","(15.0, 17.0, 16.642857142857142)","(20.0, 28.0, 27.11111111111111)","(4.4, 5.8, 5.671428571428571)","(11.0, 18.0, 16.78125)","(14.0, 19.0, 18.473684210526315)","(5.0, 6.8, 6.618181818181818)","(15.0, 19.0, 18.6)","(8.5, 9.6, 9.44)"
04-01-2023 14:51:26.873748,"(12.0, 14.0, 13.518518518518519)","(8.0, 10.5, 10.114285714285714)","(10.0, 19.0, 18.41304347826087)","(51.0, 75.0, 59.0)","(15.0, 17.5, 17.4)","(15.0, 17.0, 16.642857142857142)","(20.0, 28.0, 27.11111111111111)","(4.4, 5.8, 5.671428571428571)","(11.0, 18.0, 16.78125)","(14.0, 19.0, 18.473684210526315)","(5.0, 6.8, 6.611111111111111)","(15.0, 19.0, 18.625)","(8.5, 9.6, 9.44)"
04-01-2023 14:51:28.448589,"(12.0, 14.0, 13.446808510638299)","(8.0, 10.5, 10.114285714285714)","(10.0, 19.0, 18.3)","(51.0, 75.0, 59.0)","(15.0, 17.5, 17.4)","(15.0, 17.0, 16.642857142857142)","(20.0, 28.0, 27.11111111111111)","(4.4, 5.8, 5.671428571428571)","(11.0, 18.0, 16.78125)","(14.0, 19.0, 18.473684210526315)","(5.0, 6.8, 6.611111111111111)","(15.0, 19.0, 18.625)","(8.5, 9.6, 9.44)"
04-01-2023 14:51:30.013743,"(12.0, 13.5, 13.446808510638299)","(8.0, 10.5, 10.114285714285714)","(10.0, 19.5, 18.166666666666668)","(51.0, 75.0, 59.0)","(15.0, 17.5, 17.4)","(15.0, 17.0, 16.642857142857142)","(20.0, 28.0, 27.11111111111111)","(4.4, 5.8, 5.671428571428571)","(11.0, 18.0, 16.95)","(14.0, 19.0, 18.473684210526315)","(5.0, 6.8, 6.611111111111111)","(15.0, 19.0, 18.625)","(8.5, 9.6, 9.44)"
04-01-2023 14:51:31.697070,"(12.0, 13.5, 13.446808510638299)","(8.0, 10.5, 10.114285714285714)","(10.0, 19.5, 18.166666666666668)","(51.0, 75.0, 59.0)","(15.0, 17.5, 17.4)","(15.0, 17.0, 16.642857142857142)","(20.0, 28.0, 27.11111111111111)","(4.4, 5.8, 5.671428571428571)","(11.0, 18.0, 16.95)","(14.0, 19.0, 18.473684210526315)","(5.0, 6.8, 6.611111111111111)","(15.0, 19.0, 18.625)","(8.5, 9.6, 9.44)"
04-01-2023 14:51:33.387169,"(12.0, 13.5, 13.446808510638299)","(8.0, 10.5, 10.114285714285714)","(10.0, 19.5, 18.166666666666668)","(51.0, 75.0, 59.0)","(15.0, 17.5, 17.4)","(15.0, 17.0, 16.642857142857142)","(20.0, 28.0, 27.11111111111111)","(4.4, 5.8, 5.671428571428571)","(11.0, 18.0, 16.95)","(14.0, 19.0, 18.473684210526315)","(5.0, 6.8, 6.611111111111111)","(15.0, 19.0, 18.625)","(8.5, 9.6, 9.44)"
04-01-2023 14:51:35.277789,"(12.0, 13.5, 13.4375)","(8.0, 10.5, 10.114285714285714)","(10.0, 19.5, 18.473684210526315)","(51.0, 75.0, 59.0)","(15.0, 17.5, 17.4)","(15.0, 17.0, 16.642857142857142)","(20.0, 28.0, 27.11111111111111)","(4.4, 5.8, 5.668965517241379)","(11.0, 18.0, 17.025)","(14.0, 19.0, 18.473684210526315)","(5.0, 6.8, 6.607142857142857)","(15.0, 19.0, 18.625)","(8.5, 9.8, 9.545454545454547)"
04-01-2023 14:51:37.071603,"(12.0, 13.5, 13.428571428571429)","(8.0, 10.5, 10.114285714285714)","(10.0, 19.5, 18.473684210526315)","(51.0, 75.0, 59.0)","(15.0, 17.5, 17.4)","(15.0, 17.0, 16.642857142857142)","(20.0, 28.0, 27.11111111111111)","(4.4, 5.8, 5.668965517241379)","(11.0, 18.0, 17.025)","(14.0, 19.0, 18.6875)","(5.0, 6.8, 6.607142857142857)","(15.0, 19.0, 18.454545454545453)","(8.5, 9.8, 9.619354838709677)"
04-01-2023 14:51:38.871059,"(12.0, 13.5, 13.428571428571429)","(8.0, 10.5, 10.114285714285714)","(10.0, 19.5, 18.473684210526315)","(51.0, 75.0, 59.0)","(15.0, 17.5, 17.4)","(15.0, 17.0, 16.642857142857142)","(20.0, 28.0, 27.11111111111111)","(4.4, 5.8, 5.68)","(11.0, 18.0, 17.35)","(14.0, 19.0, 18.6875)","(5.0, 6.8, 6.607142857142857)","(15.0, 19.0, 18.454545454545453)","(8.5, 9.8, 9.619354838709677)"
04-01-2023 14:51:40.462464,"(12.0, 13.5, 13.537313432835822)","(8.0, 10.5, 10.114285714285714)","(10.0, 19.5, 18.473684210526315)","(51.0, 75.0, 59.0)","(15.0, 17.5, 17.4)","(15.0, 17.0, 16.642857142857142)","(20.0, 28.0, 27.11111111111111)","(4.4, 5.7, 5.68)","(11.0, 18.0, 17.48076923076923)","(14.0, 19.0, 18.6875)","(5.0, 6.8, 6.607142857142857)","(15.0, 19.0, 18.454545454545453)","(8.5, 9.8, 9.619354838709677)"
04-01-2023 14:51:41.998047,"(12.0, 14.0, 13.537313432835822)","(8.0, 10.5, 10.114285714285714)","(10.0, 19.5, 18.473684210526315)","(51.0, 75.0, 59.0)","(15.0, 17.5, 17.4)","(15.0, 17.0, 16.1)","(20.0, 28.0, 26.857142857142858)","(4.4, 5.7, 5.68)","(11.0, 18.0, 17.48076923076923)","(14.0, 19.0, 18.65909090909091)","(5.0, 6.8, 6.607142857142857)","(15.0, 19.0, 18.454545454545453)","(8.5, 9.8, 9.619354838709677)"
04-01-2023 14:51:43.581773,"(12.0, 14.0, 13.537313432835822)","(8.0, 10.5, 10.114285714285714)","(10.0, 19.5, 18.473684210526315)","(51.0, 75.0, 59.0)","(15.0, 17.5, 17.4)","(15.0, 17.0, 16.152173913043477)","(20.0, 28.0, 27.11111111111111)","(4.4, 5.7, 5.68)","(11.0, 18.0, 17.48076923076923)","(14.0, 19.0, 18.693877551020407)","(5.0, 6.8, 6.607142857142857)","(15.0, 19.0, 18.625)","(8.5, 9.8, 9.784375)"
04-01-2023 14:51:45.072696,"(12.0, 14.0, 13.537313432835822)","(8.0, 10.5, 10.114285714285714)","(10.0, 19.5, 18.473684210526315)","(51.0, 75.0, 59.0)","(15.0, 17.5, 17.4)","(15.0, 17.0, 16.25)","(20.0, 28.0, 27.11111111111111)","(4.4, 5.7, 5.68)","(11.0, 18.0, 17.48076923076923)","(14.0, 19.0, 18.693877551020407)","(5.0, 6.8, 6.607142857142857)","(15.0, 19.0, 18.625)","(8.5, 9.8, 9.784375)"
04-01-2023 14:51:46.654051,"(12.0, 14.0, 13.537313432835822)","(8.0, 10.5, 10.114285714285714)","(11.0, 19.5, 18.642857142857142)","(51.0, 75.0, 59.0)","(15.0, 17.5, 17.4)","(15.0, 17.0, 16.25)","(20.0, 28.0, 27.11111111111111)","(4.4, 5.7, 5.68)","(11.0, 18.0, 18.11904761904762)","(14.0, 19.0, 18.693877551020407)","(5.0, 6.8, 6.607142857142857)","(15.0, 19.0, 18.625)","(8.5, 9.8, 9.784375)"
04-01-2023 14:51:48.201953,"(12.0, 14.0, 13.537313432835822)","(8.0, 10.5, 10.114285714285714)","(11.0, 19.5, 18.642857142857142)","(51.0, 75.0, 59.0)","(15.0, 17.5, 17.4)","(15.0, 17.0, 16.25)","(20.0, 28.0, 27.11111111111111)","(4.4, 5.7, 5.68)","(11.0, 18.5, 17.916666666666668)","(14.0, 19.0, 18.693877551020407)","(5.0, 6.8, 6.607142857142857)","(15.0, 19.0, 18.625)","(8.5, 9.8, 9.784375)"
04-01-2023 14:51:49.680572,"(12.0, 14.0, 13.537313432835822)","(8.0, 10.5, 10.114285714285714)","(11.0, 19.5, 18.642857142857142)","(51.0, 75.0, 59.0)","(15.0, 17.5, 17.4)","(15.0, 17.0, 16.25)","(20.0, 28.0, 27.11111111111111)","(4.4, 5.7, 5.68)","(11.0, 18.5, 17.916666666666668)","(14.0, 19.0, 18.693877551020407)","(5.0, 6.8, 6.607142857142857)","(15.0, 19.0, 18.625)","(8.5, 9.8, 9.784375)"
04-01-2023 14:51:51.154067,"(12.0, 14.0, 13.394736842105264)","(8.0, 10.5, 10.114285714285714)","(11.0, 19.5, 18.642857142857142)","(51.0, 75.0, 59.0)","(15.0, 17.5, 17.4)","(15.0, 17.0, 16.25)","(20.0, 28.0, 27.11111111111111)","(4.4, 5.7, 5.672727272727273)","(11.0, 18.5, 17.916666666666668)","(14.0, 19.0, 18.693877551020407)","(5.0, 6.8, 6.607142857142857)","(15.0, 19.0, 18.625)","(8.5, 9.8, 9.784375)"
04-01-2023 14:51:52.804326,"(12.0, 13.5, 13.394736842105264)","(8.0, 10.5, 10.114285714285714)","(11.0, 19.5, 18.642857142857142)","(51.0, 75.0, 59.0)","(15.0, 17.5, 17.4)","(15.0, 17.0, 16.25)","(20.0, 28.0, 27.11111111111111)","(4.4, 5.7, 5.672727272727273)","(11.0, 18.5, 17.916666666666668)","(14.0, 19.0, 18.693877551020407)","(5.0, 6.8, 6.607142857142857)","(15.0, 19.0, 18.625)","(8.5, 9.8, 9.784375)"
04-01-2023 14:51:54.546797,"(12.0, 13.5, 13.569444444444445)","(8.0, 10.5, 10.114285714285714)","(11.0, 19.5, 18.642857142857142)","(51.0, 75.0, 59.0)","(15.0, 17.5, 17.4)","(15.0, 17.0, 16.25)","(20.0, 28.0, 27.11111111111111)","(4.4, 5.7, 5.672727272727273)","(11.0, 18.5, 17.916666666666668)","(14.0, 19.0, 18.693877551020407)","(5.0, 6.8, 6.607142857142857)","(15.0, 19.0, 18.454545454545453)","(8.5, 9.8, 9.784375)"
04-01-2023 14:51:56.602885,"(12.0, 14.0, 13.405405405405405)","(8.0, 10.5, 10.114285714285714)","(11.0, 19.5, 18.473684210526315)","(51.0, 75.0, 59.0)","(15.0, 17.5, 17.4)","(15.0, 17.0, 15.928571428571429)","(20.0, 28.0, 26.857142857142858)","(4.4, 5.7, 5.672727272727273)","(11.0, 18.5, 17.714285714285715)","(14.0, 19.0, 18.693877551020407)","(5.0, 6.8, 6.607142857142857)","(15.0, 19.0, 18.454545454545453)","(8.5, 9.8, 9.784375)"
04-01-2023 14:51:58.454929,"(12.0, 13.5, 13.405405405405405)","(8.0, 10.5, 10.114285714285714)","(11.0, 19.5, 18.473684210526315)","(51.0, 75.0, 59.0)","(15.0, 17.5, 17.4)","(15.0, 17.0, 15.928571428571429)","(20.0, 28.0, 26.857142857142858)","(4.4, 5.7, 5.696296296296296)","(11.0, 18.0, 17.714285714285715)","(14.0, 19.0, 18.65909090909091)","(5.0, 6.8, 6.607142857142857)","(15.0, 19.0, 18.454545454545453)","(8.5, 9.8, 9.784375)"
04-01-2023 14:51:59.960858,"(12.0, 13.5, 13.405405405405405)","(8.0, 10.5, 10.114285714285714)","(11.0, 19.5, 18.473684210526315)","(51.0, 75.0, 59.0)","(15.0, 17.5, 17.4)","(15.0, 17.0, 15.928571428571429)","(20.0, 28.0, 27.2)","(4.4, 5.7, 5.696296296296296)","(11.0, 18.0, 17.714285714285715)","(14.0, 19.0, 18.65909090909091)","(5.0, 6.8, 6.607142857142857)","(15.0, 19.0, 18.454545454545453)","(8.5, 9.8, 9.784375)"
04-01-2023 14:52:01.752813,"(12.0, 13.5, 13.405405405405405)","(8.0, 10.5, 10.114285714285714)","(11.0, 19.5, 18.473684210526315)","(51.0, 75.0, 59.0)","(15.0, 17.5, 17.4)","(15.0, 17.0, 15.928571428571429)","(20.0, 28.0, 26.666666666666668)","(4.4, 5.7, 5.696296296296296)","(11.0, 18.0, 17.714285714285715)","(14.0, 19.0, 18.65909090909091)","(5.0, 6.8, 6.607142857142857)","(15.0, 19.0, 18.454545454545453)","(8.5, 9.8, 9.731111111111112)"
04-01-2023 14:52:03.490247,"(12.0, 13.5, 13.405405405405405)","(8.0, 10.5, 10.114285714285714)","(11.0, 19.5, 18.473684210526315)","(51.0, 75.0, 59.0)","(15.0, 17.5, 17.4)","(15.0, 17.0, 15.928571428571429)","(20.0, 28.0, 27.11111111111111)","(4.4, 5.7, 5.696296296296296)","(11.0, 18.0, 17.714285714285715)","(14.0, 19.0, 18.210526315789473)","(5.0, 6.8, 6.607142857142857)","(15.0, 19.0, 18.625)","(8.5, 10.0, 9.731111111111112)"
04-01-2023 14:52:05.163909,"(12.0, 13.5, 13.405405405405405)","(8.0, 10.5, 10.114285714285714)","(11.0, 19.5, 18.107142857142858)","(51.0, 75.0, 59.61538461538461)","(15.0, 17.5, 17.4)","(15.0, 17.0, 17.40909090909091)","(20.0, 28.0, 27.11111111111111)","(4.4, 5.7, 5.696296296296296)","(11.0, 18.0, 17.5625)","(14.0, 18.5, 18.192307692307693)","(5.0, 6.6, 6.579310344827586)","(15.0, 19.0, 18.625)","(8.5, 10.0, 9.731111111111112)"
04-01-2023 14:52:06.808590,"(12.0, 13.5, 13.405405405405405)","(8.0, 10.5, 10.114285714285714)","(11.0, 19.5, 18.107142857142858)","(51.0, 75.0, 59.61538461538461)","(15.0, 17.5, 17.4)","(15.0, 19.0, 17.529411764705884)","(20.0, 28.0, 27.11111111111111)","(4.4, 5.7, 5.696296296296296)","(11.0, 18.0, 17.5625)","(14.0, 18.5, 17.75)","(5.0, 6.6, 6.579310344827586)","(15.0, 19.0, 18.625)","(8.5, 10.0, 9.731111111111112)"
04-01-2023 14:52:08.411324,"(12.0, 13.5, 13.405405405405405)","(8.0, 10.5, 10.114285714285714)","(11.0, 19.5, 18.166666666666668)","(51.0, 75.0, 55.0)","(15.0, 17.5, 17.4)","(15.0, 19.0, 17.529411764705884)","(20.0, 28.0, 27.11111111111111)","(4.4, 5.7, 5.696296296296296)","(11.0, 18.0, 17.5625)","(14.0, 18.5, 17.75)","(5.0, 6.6, 6.579310344827586)","(15.0, 19.0, 18.625)","(8.5, 10.0, 9.731111111111112)"
04-01-2023 14:52:10.011523,"(12.0, 13.5, 13.405405405405405)","(8.0, 10.5, 10.114285714285714)","(11.0, 19.5, 18.166666666666668)","(51.0, 75.0, 60.45454545454545)","(15.0, 17.5, 17.4)","(15.0, 19.0, 17.529411764705884)","(20.0, 28.0, 27.11111111111111)","(4.4, 5.7, 5.696296296296296)","(11.0, 18.0, 17.5625)","(14.0, 18.5, 17.75)","(5.0, 6.6, 6.579310344827586)","(15.0, 19.0, 18.625)","(8.5, 10.0, 9.751794871794871)"
04-01-2023 14:52:11.791908,"(12.0, 13.5, 13.405405405405405)","(8.0, 10.5, 10.114285714285714)","(11.0, 19.5, 18.166666666666668)","(51.0, 75.0, 60.45454545454545)","(15.0, 17.5, 17.4)","(15.0, 19.0, 17.529411764705884)","(20.0, 28.0, 27.11111111111111)","(4.4, 5.7, 5.696296296296296)","(11.0, 18.0, 17.5625)","(14.0, 18.5, 17.75)","(5.0, 6.6, 6.579310344827586)","(15.0, 19.0, 18.625)","(8.5, 10.0, 9.751794871794871)"
04-01-2023 14:52:13.304022,"(12.0, 13.5, 13.405405405405405)","(8.0, 10.5, 10.114285714285714)","(11.0, 19.5, 18.166666666666668)","(51.0, 75.0, 60.45454545454545)","(15.0, 17.5, 17.4)","(15.0, 19.0, 17.529411764705884)","(20.0, 28.0, 27.11111111111111)","(4.4, 5.7, 5.696296296296296)","(11.0, 18.0, 17.5625)","(14.0, 18.5, 17.75)","(5.0, 6.6, 6.579310344827586)","(15.0, 19.0, 18.625)","(8.5, 10.0, 9.751794871794871)"
04-01-2023 14:52:15.123975,"(12.0, 13.5, 13.405405405405405)","(8.0, 10.5, 10.114285714285714)","(11.0, 19.5, 18.107142857142858)","(51.0, 75.0, 60.45454545454545)","(15.0, 17.5, 17.4)","(15.0, 19.0, 17.529411764705884)","(20.0, 28.0, 26.666666666666668)","(4.4, 5.7, 5.696296296296296)","(11.0, 18.0, 17.133333333333333)","(14.0, 18.5, 17.75)","(5.0, 6.6, 6.576)","(15.0, 19.0, 18.454545454545453)","(8.5, 10.0, 9.751794871794871)"
04-01-2023 14:52:16.741436,"(12.0, 13.5, 13.405405405405405)","(8.0, 10.5, 10.114285714285714)","(11.0, 19.5, 18.107142857142858)","(51.0, 75.0, 60.45454545454545)","(15.0, 17.5, 17.4)","(15.0, 19.0, 17.529411764705884)","(20.0, 28.0, 26.666666666666668)","(4.4, 5.7, 5.696296296296296)","(11.0, 18.0, 17.133333333333333)","(14.0, 18.5, 17.75)","(5.0, 6.6, 6.576)","(15.0, 19.0, 18.454545454545453)","(8.5, 10.0, 9.751794871794871)"
04-01-2023 14:52:18.547490,"(12.0, 13.5, 13.405405405405405)","(8.0, 10.5, 10.114285714285714)","(11.0, 19.5, 18.107142857142858)","(51.0, 75.0, 60.45454545454545)","(15.0, 17.5, 17.4)","(15.0, 19.0, 17.529411764705884)","(20.0, 28.0, 26.666666666666668)","(4.4, 5.7, 5.696296296296296)","(11.0, 18.0, 17.133333333333333)","(14.0, 18.5, 17.75)","(5.0, 6.6, 6.576)","(15.0, 19.0, 18.454545454545453)","(8.5, 10.0, 9.751794871794871)"
04-01-2023 14:52:20.339644,"(12.0, 13.5, 13.405405405405405)","(8.0, 10.5, 10.114285714285714)","(11.0, 19.5, 18.107142857142858)","(51.0, 75.0, 60.45454545454545)","(15.0, 17.5, 17.4)","(15.0, 19.0, 17.529411764705884)","(20.0, 28.0, 26.666666666666668)","(4.4, 5.7, 5.696296296296296)","(11.0, 18.0, 17.133333333333333)","(14.0, 18.5, 17.75)","(5.0, 6.6, 6.576)","(15.0, 19.0, 18.454545454545453)","(8.5, 10.0, 9.715315315315316)"
04-01-2023 14:52:22.078005,"(12.0, 13.5, 13.405405405405405)","(8.0, 10.5, 10.114285714285714)","(11.0, 19.5, 18.2)","(51.0, 75.0, 60.45454545454545)","(15.0, 17.5, 17.4)","(15.0, 19.0, 17.529411764705884)","(20.0, 28.0, 26.666666666666668)","(4.4, 5.7, 5.687837837837838)","(11.0, 18.0, 17.133333333333333)","(14.0, 18.5, 17.5)","(5.0, 6.6, 6.576)","(15.0, 19.0, 18.454545454545453)","(8.5, 10.5, 10.381720430107526)"
04-01-2023 14:52:23.678074,"(12.0, 13.5, 13.405405405405405)","(8.0, 10.5, 10.114285714285714)","(11.0, 19.0, 18.125)","(51.0, 75.0, 60.45454545454545)","(15.0, 17.5, 17.4)","(15.0, 19.0, 17.076923076923077)","(20.0, 28.0, 26.4)","(4.4, 5.7, 5.687837837837838)","(11.0, 18.0, 17.181818181818183)","(14.0, 18.5, 17.5)","(5.0, 6.6, 6.576)","(15.0, 19.0, 18.454545454545453)","(8.5, 11.0, 10.739583333333334)"
04-01-2023 14:52:25.192070,"(12.0, 13.5, 13.0)","(8.0, 10.5, 10.114285714285714)","(11.0, 19.0, 18.125)","(51.0, 75.0, 60.45454545454545)","(15.0, 17.5, 17.4)","(15.0, 19.0, 17.076923076923077)","(20.0, 28.0, 27.0)","(4.4, 5.7, 5.687837837837838)","(11.0, 18.0, 17.133333333333333)","(14.0, 18.5, 17.61111111111111)","(5.0, 6.6, 6.576)","(15.0, 19.0, 18.625)","(8.5, 11.0, 10.702702702702704)"
04-01-2023 14:52:26.719637,"(12.0, 13.0, 12.434782608695652)","(8.0, 10.5, 10.114285714285714)","(11.0, 19.0, 18.125)","(51.0, 75.0, 60.45454545454545)","(15.0, 17.5, 17.4)","(15.0, 19.0, 17.076923076923077)","(20.0, 28.0, 27.0)","(4.4, 5.7, 5.687837837837838)","(11.0, 18.0, 17.181818181818183)","(14.0, 18.5, 17.772727272727273)","(5.0, 6.6, 6.684210526315789)","(15.0, 19.0, 18.625)","(8.5, 11.0, 10.763440860215054)"
04-01-2023 14:52:28.240141,"(12.0, 12.5, 12.434782608695652)","(8.0, 10.5, 10.114285714285714)","(11.0, 19.0, 18.125)","(51.0, 75.0, 60.45454545454545)","(15.0, 17.5, 17.4)","(15.0, 19.0, 17.076923076923077)","(20.0, 28.0, 27.0)","(4.4, 5.7, 5.684210526315789)","(11.0, 18.0, 17.5)","(14.0, 18.5, 17.772727272727273)","(5.0, 7.0, 6.699999999999999)","(15.0, 19.0, 18.625)","(8.5, 11.0, 10.763440860215054)"
04-01-2023 14:52:29.836333,"(12.0, 12.5, 12.421052631578947)","(8.0, 10.5, 10.114285714285714)","(11.0, 19.0, 18.125)","(51.0, 75.0, 60.45454545454545)","(15.0, 17.5, 17.4)","(15.0, 19.0, 17.076923076923077)","(20.0, 28.0, 27.0)","(4.4, 5.7, 5.681081081081081)","(11.0, 18.5, 17.333333333333332)","(14.0, 18.5, 17.772727272727273)","(5.0, 7.0, 6.699999999999999)","(15.0, 19.0, 18.625)","(8.5, 11.0, 10.763440860215054)"
04-01-2023 14:52:31.428129,"(12.0, 12.5, 12.421052631578947)","(8.0, 10.5, 10.114285714285714)","(11.0, 19.0, 18.125)","(51.0, 75.0, 60.45454545454545)","(15.0, 17.5, 17.4)","(15.0, 19.0, 17.076923076923077)","(20.0, 28.0, 27.0)","(4.4, 5.7, 5.681081081081081)","(11.0, 18.5, 17.333333333333332)","(14.0, 18.5, 17.772727272727273)","(5.0, 7.0, 6.8)","(15.0, 19.0, 18.625)","(8.5, 11.0, 10.76086956521739)"
04-01-2023 14:52:33.243241,"(12.0, 12.5, 12.421052631578947)","(8.0, 10.5, 10.114285714285714)","(11.0, 19.0, 18.125)","(51.0, 75.0, 60.45454545454545)","(15.0, 17.5, 17.4)","(15.0, 19.0, 17.076923076923077)","(20.0, 28.0, 27.0)","(4.4, 5.7, 5.6832)","(11.0, 18.5, 17.333333333333332)","(14.0, 18.5, 17.772727272727273)","(5.0, 7.0, 6.8)","(15.0, 19.0, 18.625)","(8.5, 11.0, 10.76086956521739)"
04-01-2023 14:52:34.842244,"(12.0, 12.5, 12.421052631578947)","(8.0, 10.5, 10.117647058823529)","(11.0, 19.0, 19.27777777777778)","(51.0, 75.0, 67.94117647058823)","(15.0, 17.5, 16.680555555555557)","(15.0, 19.0, 16.8)","(20.0, 28.0, 28.375)","(4.4, 5.7, 5.452500000000001)","(11.0, 18.5, 17.057142857142857)","(14.0, 18.5, 18.22093023255814)","(5.0, 7.0, 6.833333333333333)","(15.0, 19.0, 17.805555555555557)","(8.5, 11.0, 10.881720430107526)"
04-01-2023 14:52:36.391801,"(12.0, 13.0, 12.766666666666667)","(8.0, 10.5, 10.339285714285714)","(11.0, 19.5, 22.0)","(51.0, 75.0, 66.42857142857143)","(15.0, 17.0, 16.680555555555557)","(15.0, 17.5, 16.264705882352942)","(20.0, 29.0, 28.625)","(4.4, 5.5, 5.363157894736842)","(11.0, 18.0, 17.05263157894737)","(14.0, 18.5, 18.23913043478261)","(5.0, 7.0, 6.8625)","(15.0, 18.0, 16.571428571428573)","(8.5, 11.0, 10.964285714285714)"
04-01-2023 14:52:37.977931,"(12.0, 13.0, 12.766666666666667)","(8.0, 10.5, 10.339285714285714)","(11.0, 23.0, 22.0)","(51.0, 75.0, 66.42857142857143)","(15.0, 17.0, 16.680555555555557)","(15.0, 16.5, 16.166666666666668)","(20.0, 29.0, 28.625)","(4.4, 5.4, 5.363157894736842)","(11.0, 18.0, 17.05263157894737)","(14.0, 18.5, 18.23913043478261)","(5.0, 7.0, 6.758490566037736)","(15.0, 17.0, 16.727272727272727)","(8.5, 11.0, 10.964285714285714)"
04-01-2023 14:52:39.478362,"(12.0, 13.0, 12.766666666666667)","(8.0, 10.5, 10.339285714285714)","(11.0, 22.0, 20.8)","(51.0, 75.0, 66.42857142857143)","(15.0, 17.0, 16.666666666666668)","(15.0, 16.5, 16.166666666666668)","(20.0, 29.0, 28.625)","(4.4, 5.4, 5.363157894736842)","(11.0, 18.0, 17.05263157894737)","(14.0, 18.5, 18.325581395348838)","(5.0, 7.0, 6.758490566037736)","(15.0, 17.0, 16.727272727272727)","(8.5, 11.0, 10.964285714285714)"
04-01-2023 14:52:41.028821,"(12.0, 13.0, 12.766666666666667)","(8.0, 10.5, 10.292307692307693)","(11.0, 22.0, 20.571428571428573)","(51.0, 75.0, 66.42857142857143)","(15.0, 17.0, 16.666666666666668)","(15.0, 16.5, 16.166666666666668)","(20.0, 29.0, 28.142857142857142)","(4.4, 5.4, 5.363157894736842)","(11.0, 18.0, 17.05263157894737)","(14.0, 18.5, 18.26)","(5.0, 7.0, 6.758490566037736)","(15.0, 17.0, 16.727272727272727)","(8.5, 11.0, 10.964285714285714)"
04-01-2023 14:52:42.643157,"(12.0, 13.0, 12.852941176470589)","(8.0, 10.5, 10.292307692307693)","(11.0, 22.0, 20.571428571428573)","(51.0, 75.0, 66.42857142857143)","(15.0, 17.0, 16.666666666666668)","(15.0, 16.5, 16.558823529411764)","(20.0, 29.0, 28.142857142857142)","(4.4, 5.4, 5.363157894736842)","(11.0, 18.0, 17.05263157894737)","(14.0, 18.5, 18.26)","(5.0, 7.0, 6.758490566037736)","(15.0, 17.0, 16.727272727272727)","(8.5, 11.0, 10.964285714285714)"
04-01-2023 14:52:44.298281,"(12.0, 13.0, 12.73076923076923)","(8.0, 10.5, 10.292307692307693)","(11.0, 22.0, 20.571428571428573)","(51.0, 75.0, 66.42857142857143)","(15.0, 17.0, 16.666666666666668)","(15.0, 17.0, 16.045454545454547)","(20.0, 29.0, 28.142857142857142)","(4.4, 5.4, 5.363157894736842)","(11.0, 18.0, 17.05263157894737)","(14.0, 18.5, 18.340425531914892)","(5.0, 7.0, 6.758490566037736)","(15.0, 17.0, 16.727272727272727)","(8.5, 11.0, 11.231707317073171)"
04-01-2023 14:52:45.832741,"(12.0, 13.0, 12.73076923076923)","(8.0, 10.5, 10.292307692307693)","(11.0, 22.0, 20.571428571428573)","(51.0, 75.0, 66.42857142857143)","(15.0, 17.0, 16.666666666666668)","(15.0, 17.0, 15.833333333333334)","(20.0, 29.0, 28.142857142857142)","(4.4, 5.4, 5.363157894736842)","(11.0, 18.0, 17.05263157894737)","(14.0, 18.5, 18.340425531914892)","(5.0, 7.0, 6.758490566037736)","(15.0, 17.0, 16.727272727272727)","(8.5, 11.5, 11.231707317073171)"
04-01-2023 14:52:47.364304,"(12.0, 13.0, 12.588235294117647)","(8.0, 10.5, 10.292307692307693)","(11.0, 22.0, 20.571428571428573)","(51.0, 75.0, 66.42857142857143)","(15.0, 17.0, 16.666666666666668)","(15.0, 17.0, 15.615384615384615)","(20.0, 29.0, 28.142857142857142)","(4.4, 5.4, 5.2894736842105265)","(11.0, 18.0, 17.05263157894737)","(14.0, 18.5, 18.26)","(5.0, 7.0, 6.758490566037736)","(15.0, 17.0, 16.5)","(8.5, 11.5, 11.231707317073171)"
