,Anjo Tornado,Sorinder Bale,Sophie Did It,Dixie Showband,Ferocious Amigo,Raising Hell,Nobu Girl,Oscar Ruth
08-01-2023 17:43:46.050084,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 116.0)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:43:47.083436,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 116.0)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:43:48.103692,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 180.8)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:43:49.227225,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 180.8)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:43:50.266804,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 180.8)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:43:51.261683,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 180.8)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:43:52.219669,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 180.8)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:43:53.219594,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 180.8)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:43:54.255551,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 147.05882352941177)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:43:55.333332,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 147.05882352941177)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:43:56.388543,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 147.05882352941177)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:43:57.404242,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 147.05882352941177)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:43:58.496818,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 147.05882352941177)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:43:59.585810,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 182.0)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:00.676782,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 182.0)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:01.706212,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 182.0)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:02.787452,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 182.0)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:03.828979,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 182.0)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:04.874270,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 182.0)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:06.005624,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 182.0)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:06.980811,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 182.0)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:08.003433,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 182.0)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:09.064100,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 182.0)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:10.080814,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 182.0)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:11.084806,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 182.0)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:12.349162,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 182.0)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:13.343542,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 182.0)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:14.405054,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:15.518267,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:16.505402,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:17.484993,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:18.623314,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:19.714220,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:20.724196,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:21.726141,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:22.772391,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:23.867373,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:24.986549,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:26.017710,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:27.047900,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:28.113832,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:29.124850,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:30.221568,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:31.236666,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:32.200291,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:33.410462,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:34.485598,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:35.561803,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:36.777745,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:37.858004,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:38.995613,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:40.139868,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:41.190067,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:42.188908,"(2.5, 3.75, 3.3027272727272727)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:43.160533,"(2.5, 3.95, 2.982)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:44.178304,"(2.5, 3.95, 2.982)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:45.281689,"(2.5, 3.95, 2.982)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:46.353128,"(2.5, 3.95, 2.982)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:47.368558,"(2.5, 3.8, 3.5155555555555553)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:48.398758,"(2.5, 3.8, 3.5155555555555553)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:49.498179,"(2.5, 3.8, 3.5155555555555553)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:50.608576,"(2.5, 3.8, 3.5155555555555553)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:51.734552,"(2.5, 3.8, 3.5155555555555553)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:52.809215,"(2.5, 3.8, 3.5155555555555553)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:53.848106,"(2.5, 3.8, 3.5155555555555553)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:54.905610,"(2.5, 3.8, 3.5155555555555553)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:55.993683,"(2.5, 3.8, 3.5155555555555553)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:57.022819,"(2.5, 3.8, 3.5155555555555553)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:58.016602,"(2.5, 3.8, 3.5155555555555553)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:44:59.067747,"(2.5, 3.8, 3.5155555555555553)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:45:00.219507,"(2.5, 3.8, 3.5155555555555553)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:45:01.244548,"(2.5, 3.8, 3.5155555555555553)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:45:02.253983,"(2.5, 3.8, 3.5155555555555553)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:45:03.299455,"(2.5, 3.8, 3.5155555555555553)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:45:04.271310,"(2.5, 3.8, 3.5155555555555553)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:45:05.330215,"(2.5, 3.8, 3.5155555555555553)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:45:06.411196,"(2.5, 3.8, 3.5155555555555553)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:45:07.515064,"(2.5, 3.8, 3.5155555555555553)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
08-01-2023 17:45:08.631990,"(2.5, 3.8, 3.5155555555555553)","(3.8, 6.2, 5.370588235294118)","(51.0, 380.0, 144.23529411764707)","(16.0, 38.0, 23.0)","(12.0, 25.0, 18.77777777777778)","(101.0, 650.0, 283.33333333333337)","(16.0, 60.0, 28.727272727272727)","(2.4, 3.95, 2.7894736842105265)"
