,Blue Cherry Miss,River Matt,Scarlett Express,Gabbys Gyros,Tabasco Lad
04-01-2023 11:18:38.754784,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:18:39.606957,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:18:40.496520,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:18:41.443133,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:18:42.444529,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:18:43.457980,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:18:44.407529,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:18:45.343364,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:18:46.147107,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:18:47.224512,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:18:48.191800,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:18:49.341857,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:18:50.267469,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:18:51.114098,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:18:51.940611,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:18:52.870424,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:18:53.834875,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:18:54.730633,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:18:55.624011,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:18:56.527495,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:18:57.406964,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:18:58.391305,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:18:59.400663,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:00.408697,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:01.381655,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:02.160384,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:03.045571,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:04.046846,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:05.015047,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:06.017851,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:06.955818,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:07.836235,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:08.707583,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:09.581256,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:10.471971,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:11.419249,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:12.294755,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:13.181660,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:13.998431,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:14.906575,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:15.813262,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:16.728681,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:17.584955,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:18.416029,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:19.247684,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:20.083143,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:20.936583,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:21.844804,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:22.667528,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:23.493917,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:24.350461,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:25.192680,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:26.094915,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:27.022670,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:27.899122,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:28.722909,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:29.532136,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:30.434159,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:31.287084,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:32.180233,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:33.056253,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:33.899179,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:34.713084,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:35.616649,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:36.488778,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:37.362283,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:38.190867,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:38.993877,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:39.846606,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:40.848458,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:41.657647,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:42.591719,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:43.575063,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:44.429402,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:45.354513,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:46.306867,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:47.235733,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:48.065876,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:48.880369,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:49.751170,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:50.623462,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:51.491536,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:52.350259,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:53.175650,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:53.951932,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:54.766693,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:55.610387,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:56.485892,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:57.457330,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:58.371801,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:19:59.317455,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:20:00.358636,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:20:01.274733,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:20:02.209241,"(71.0, 570.0, 485.83333333333337)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:20:03.256107,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:20:04.297735,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:20:05.242184,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.5, 3.2359999999999998)","(6.5, 11.0, 10.373913043478261)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:20:06.208447,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.5, 3.2359999999999998)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:20:07.080218,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.5, 3.2359999999999998)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:20:07.945695,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.5, 3.2359999999999998)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:20:08.792509,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.5, 3.2359999999999998)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:20:09.689734,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.5, 3.2359999999999998)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:20:10.588255,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.7, 3.276)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:20:11.479346,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.7, 3.276)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:20:12.439733,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.7, 3.276)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:20:13.335166,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.7, 3.276)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:20:14.231244,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.7, 3.276)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:20:15.014049,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.7, 3.276)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:20:15.963537,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.7, 3.276)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:20:17.107644,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.7, 3.276)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:20:18.262413,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.7, 3.276)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:20:19.368538,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.7, 3.276)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:20:20.457443,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.7, 3.276)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:20:21.436834,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.7, 3.276)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
04-01-2023 11:20:22.439079,"(71.0, 570.0, 513.8888888888889)","(2.9, 4.7, 3.276)","(6.5, 12.0, 11.243478260869566)","(2.6, 3.65, 2.6564285714285716)","(3.0, 4.9, 3.2103225806451614)"
