,Burn The Turf,Heaven Scent,Pop Smoke,Street Scandal,Frosty Cake,Whispering Ella,Im All Class,Paint The Trail
131,"[datetime.datetime(2022, 11, 28, 10, 57, 32, 515345), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 57, 32, 515345), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 57, 32, 515345), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 32, 515345), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 57, 32, 515345), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 57, 32, 515345), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 57, 32, 515345), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 57, 32, 515345), 5.5, 10.5]"
132,"[datetime.datetime(2022, 11, 28, 10, 57, 33, 658735), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 57, 33, 658735), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 57, 33, 658735), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 33, 658735), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 57, 33, 658735), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 57, 33, 658735), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 57, 33, 658735), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 57, 33, 658735), 5.5, 10.5]"
133,"[datetime.datetime(2022, 11, 28, 10, 57, 34, 815212), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 57, 34, 815212), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 57, 34, 815212), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 34, 815212), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 57, 34, 815212), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 57, 34, 815212), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 57, 34, 815212), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 57, 34, 815212), 5.5, 10.5]"
134,"[datetime.datetime(2022, 11, 28, 10, 57, 35, 992256), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 57, 35, 992256), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 57, 35, 992256), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 35, 992256), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 57, 35, 992256), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 57, 35, 992256), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 57, 35, 992256), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 57, 35, 992256), 5.5, 10.5]"
135,"[datetime.datetime(2022, 11, 28, 10, 57, 37, 160768), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 57, 37, 160768), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 57, 37, 160768), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 37, 160768), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 57, 37, 160768), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 57, 37, 160768), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 57, 37, 160768), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 57, 37, 160768), 5.5, 10.5]"
136,"[datetime.datetime(2022, 11, 28, 10, 57, 38, 330986), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 57, 38, 330986), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 57, 38, 330986), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 38, 330986), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 57, 38, 330986), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 57, 38, 330986), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 57, 38, 330986), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 57, 38, 330986), 5.5, 10.5]"
137,"[datetime.datetime(2022, 11, 28, 10, 57, 39, 541104), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 57, 39, 541104), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 57, 39, 541104), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 39, 541104), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 57, 39, 541104), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 57, 39, 541104), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 57, 39, 541104), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 57, 39, 541104), 5.5, 10.5]"
138,"[datetime.datetime(2022, 11, 28, 10, 57, 40, 701480), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 57, 40, 701480), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 57, 40, 701480), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 40, 701480), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 57, 40, 701480), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 57, 40, 701480), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 57, 40, 701480), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 57, 40, 701480), 5.5, 10.5]"
139,"[datetime.datetime(2022, 11, 28, 10, 57, 41, 839822), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 57, 41, 839822), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 57, 41, 839822), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 41, 839822), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 57, 41, 839822), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 57, 41, 839822), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 57, 41, 839822), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 57, 41, 839822), 5.5, 10.5]"
140,"[datetime.datetime(2022, 11, 28, 10, 57, 43, 33721), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 57, 43, 33721), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 57, 43, 33721), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 43, 33721), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 57, 43, 33721), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 57, 43, 33721), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 57, 43, 33721), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 57, 43, 33721), 5.5, 10.5]"
141,"[datetime.datetime(2022, 11, 28, 10, 57, 44, 181285), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 57, 44, 181285), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 57, 44, 181285), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 44, 181285), 3.2, 6.2]","[datetime.datetime(2022, 11, 28, 10, 57, 44, 181285), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 57, 44, 181285), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 57, 44, 181285), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 57, 44, 181285), 5.5, 10.5]"
142,"[datetime.datetime(2022, 11, 28, 10, 57, 45, 333079), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 57, 45, 333079), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 57, 45, 333079), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 45, 333079), 3.2, 6.4]","[datetime.datetime(2022, 11, 28, 10, 57, 45, 333079), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 57, 45, 333079), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 57, 45, 333079), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 57, 45, 333079), 5.5, 10.5]"
143,"[datetime.datetime(2022, 11, 28, 10, 57, 46, 474528), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 57, 46, 474528), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 57, 46, 474528), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 46, 474528), 3.2, 6.4]","[datetime.datetime(2022, 11, 28, 10, 57, 46, 474528), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 57, 46, 474528), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 57, 46, 474528), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 57, 46, 474528), 5.5, 10.5]"
144,"[datetime.datetime(2022, 11, 28, 10, 57, 47, 616343), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 57, 47, 616343), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 57, 47, 616343), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 47, 616343), 3.2, 6.4]","[datetime.datetime(2022, 11, 28, 10, 57, 47, 616343), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 57, 47, 616343), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 57, 47, 616343), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 57, 47, 616343), 5.5, 10.5]"
145,"[datetime.datetime(2022, 11, 28, 10, 57, 48, 753706), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 57, 48, 753706), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 57, 48, 753706), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 48, 753706), 3.2, 6.4]","[datetime.datetime(2022, 11, 28, 10, 57, 48, 753706), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 57, 48, 753706), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 57, 48, 753706), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 57, 48, 753706), 5.5, 10.5]"
146,"[datetime.datetime(2022, 11, 28, 10, 57, 49, 893713), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 57, 49, 893713), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 57, 49, 893713), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 49, 893713), 3.2, 6.4]","[datetime.datetime(2022, 11, 28, 10, 57, 49, 893713), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 57, 49, 893713), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 57, 49, 893713), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 57, 49, 893713), 5.5, 10.5]"
147,"[datetime.datetime(2022, 11, 28, 10, 57, 51, 46273), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 57, 51, 46273), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 57, 51, 46273), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 51, 46273), 3.2, 6.4]","[datetime.datetime(2022, 11, 28, 10, 57, 51, 46273), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 57, 51, 46273), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 57, 51, 46273), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 57, 51, 46273), 5.5, 10.5]"
148,"[datetime.datetime(2022, 11, 28, 10, 57, 52, 190491), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 57, 52, 190491), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 57, 52, 190491), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 52, 190491), 3.2, 6.4]","[datetime.datetime(2022, 11, 28, 10, 57, 52, 190491), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 57, 52, 190491), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 57, 52, 190491), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 57, 52, 190491), 5.5, 10.5]"
149,"[datetime.datetime(2022, 11, 28, 10, 57, 53, 333593), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 57, 53, 333593), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 57, 53, 333593), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 53, 333593), 3.2, 6.4]","[datetime.datetime(2022, 11, 28, 10, 57, 53, 333593), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 57, 53, 333593), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 57, 53, 333593), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 57, 53, 333593), 5.5, 10.5]"
150,"[datetime.datetime(2022, 11, 28, 10, 57, 54, 469371), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 57, 54, 469371), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 57, 54, 469371), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 54, 469371), 3.2, 6.6]","[datetime.datetime(2022, 11, 28, 10, 57, 54, 469371), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 57, 54, 469371), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 57, 54, 469371), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 57, 54, 469371), 5.5, 10.5]"
151,"[datetime.datetime(2022, 11, 28, 10, 57, 55, 606855), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 57, 55, 606855), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 57, 55, 606855), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 55, 606855), 3.2, 6.6]","[datetime.datetime(2022, 11, 28, 10, 57, 55, 606855), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 57, 55, 606855), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 57, 55, 606855), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 57, 55, 606855), 5.5, 10.5]"
152,"[datetime.datetime(2022, 11, 28, 10, 57, 56, 740080), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 57, 56, 740080), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 57, 56, 740080), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 56, 740080), 3.2, 6.6]","[datetime.datetime(2022, 11, 28, 10, 57, 56, 740080), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 57, 56, 740080), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 57, 56, 740080), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 57, 56, 740080), 5.5, 10.5]"
153,"[datetime.datetime(2022, 11, 28, 10, 57, 57, 882118), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 57, 57, 882118), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 57, 57, 882118), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 57, 882118), 3.2, 6.6]","[datetime.datetime(2022, 11, 28, 10, 57, 57, 882118), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 57, 57, 882118), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 57, 57, 882118), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 57, 57, 882118), 5.5, 10.5]"
154,"[datetime.datetime(2022, 11, 28, 10, 57, 59, 67271), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 57, 59, 67271), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 57, 59, 67271), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 57, 59, 67271), 3.2, 6.6]","[datetime.datetime(2022, 11, 28, 10, 57, 59, 67271), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 57, 59, 67271), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 57, 59, 67271), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 57, 59, 67271), 5.5, 10.5]"
155,"[datetime.datetime(2022, 11, 28, 10, 58, 0, 246225), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 58, 0, 246225), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 58, 0, 246225), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 58, 0, 246225), 3.2, 6.6]","[datetime.datetime(2022, 11, 28, 10, 58, 0, 246225), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 58, 0, 246225), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 58, 0, 246225), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 58, 0, 246225), 5.5, 10.5]"
156,"[datetime.datetime(2022, 11, 28, 10, 58, 1, 453534), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 58, 1, 453534), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 58, 1, 453534), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 58, 1, 453534), 3.2, 6.6]","[datetime.datetime(2022, 11, 28, 10, 58, 1, 453534), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 58, 1, 453534), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 58, 1, 453534), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 58, 1, 453534), 5.5, 10.5]"
157,"[datetime.datetime(2022, 11, 28, 10, 58, 2, 623428), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 58, 2, 623428), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 58, 2, 623428), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 58, 2, 623428), 3.2, 6.6]","[datetime.datetime(2022, 11, 28, 10, 58, 2, 623428), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 58, 2, 623428), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 58, 2, 623428), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 58, 2, 623428), 5.5, 10.5]"
158,"[datetime.datetime(2022, 11, 28, 10, 58, 3, 800508), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 58, 3, 800508), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 58, 3, 800508), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 58, 3, 800508), 3.2, 6.6]","[datetime.datetime(2022, 11, 28, 10, 58, 3, 800508), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 58, 3, 800508), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 58, 3, 800508), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 58, 3, 800508), 5.5, 10.5]"
159,"[datetime.datetime(2022, 11, 28, 10, 58, 4, 984498), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 58, 4, 984498), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 58, 4, 984498), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 58, 4, 984498), 3.2, 6.6]","[datetime.datetime(2022, 11, 28, 10, 58, 4, 984498), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 58, 4, 984498), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 58, 4, 984498), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 58, 4, 984498), 5.5, 10.5]"
160,"[datetime.datetime(2022, 11, 28, 10, 58, 6, 136218), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 58, 6, 136218), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 58, 6, 136218), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 58, 6, 136218), 3.2, 6.6]","[datetime.datetime(2022, 11, 28, 10, 58, 6, 136218), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 58, 6, 136218), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 58, 6, 136218), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 58, 6, 136218), 5.5, 10.5]"
161,"[datetime.datetime(2022, 11, 28, 10, 58, 7, 279156), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 58, 7, 279156), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 58, 7, 279156), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 58, 7, 279156), 3.2, 6.6]","[datetime.datetime(2022, 11, 28, 10, 58, 7, 279156), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 58, 7, 279156), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 58, 7, 279156), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 58, 7, 279156), 5.5, 10.5]"
162,"[datetime.datetime(2022, 11, 28, 10, 58, 8, 442751), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 58, 8, 442751), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 58, 8, 442751), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 58, 8, 442751), 3.2, 6.6]","[datetime.datetime(2022, 11, 28, 10, 58, 8, 442751), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 58, 8, 442751), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 58, 8, 442751), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 58, 8, 442751), 5.5, 10.5]"
163,"[datetime.datetime(2022, 11, 28, 10, 58, 9, 626284), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 58, 9, 626284), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 58, 9, 626284), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 58, 9, 626284), 3.2, 6.6]","[datetime.datetime(2022, 11, 28, 10, 58, 9, 626284), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 58, 9, 626284), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 58, 9, 626284), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 58, 9, 626284), 5.5, 10.5]"
164,"[datetime.datetime(2022, 11, 28, 10, 58, 10, 761808), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 58, 10, 761808), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 58, 10, 761808), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 58, 10, 761808), 3.2, 6.6]","[datetime.datetime(2022, 11, 28, 10, 58, 10, 761808), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 58, 10, 761808), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 58, 10, 761808), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 58, 10, 761808), 5.5, 10.5]"
165,"[datetime.datetime(2022, 11, 28, 10, 58, 11, 950450), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 58, 11, 950450), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 58, 11, 950450), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 58, 11, 950450), 3.2, 6.6]","[datetime.datetime(2022, 11, 28, 10, 58, 11, 950450), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 58, 11, 950450), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 58, 11, 950450), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 58, 11, 950450), 5.5, 10.5]"
166,"[datetime.datetime(2022, 11, 28, 10, 58, 13, 146265), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 58, 13, 146265), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 58, 13, 146265), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 58, 13, 146265), 3.2, 6.6]","[datetime.datetime(2022, 11, 28, 10, 58, 13, 146265), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 58, 13, 146265), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 58, 13, 146265), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 58, 13, 146265), 5.5, 10.5]"
167,"[datetime.datetime(2022, 11, 28, 10, 58, 14, 389284), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 58, 14, 389284), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 58, 14, 389284), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 58, 14, 389284), 3.2, 6.6]","[datetime.datetime(2022, 11, 28, 10, 58, 14, 389284), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 58, 14, 389284), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 58, 14, 389284), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 58, 14, 389284), 5.5, 10.5]"
168,"[datetime.datetime(2022, 11, 28, 10, 58, 15, 589812), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 58, 15, 589812), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 58, 15, 589812), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 58, 15, 589812), 3.2, 6.6]","[datetime.datetime(2022, 11, 28, 10, 58, 15, 589812), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 58, 15, 589812), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 58, 15, 589812), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 58, 15, 589812), 5.5, 10.5]"
169,"[datetime.datetime(2022, 11, 28, 10, 58, 16, 752820), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 58, 16, 752820), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 58, 16, 752820), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 58, 16, 752820), 3.2, 6.6]","[datetime.datetime(2022, 11, 28, 10, 58, 16, 752820), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 58, 16, 752820), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 58, 16, 752820), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 58, 16, 752820), 5.5, 10.5]"
170,"[datetime.datetime(2022, 11, 28, 10, 58, 17, 921092), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 10, 58, 17, 921092), 3.5, 5.9]","[datetime.datetime(2022, 11, 28, 10, 58, 17, 921092), 41.0, 330.0]","[datetime.datetime(2022, 11, 28, 10, 58, 17, 921092), 3.2, 6.6]","[datetime.datetime(2022, 11, 28, 10, 58, 17, 921092), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 10, 58, 17, 921092), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 58, 17, 921092), 5.0, 5.5]","[datetime.datetime(2022, 11, 28, 10, 58, 17, 921092), 5.5, 10.5]"
