,King Brockie,Heaven Scent,Flex Your Muscle,Here He Comes,Munxar Queen,Hot Barrels
09-01-2023 10:20:27.009636,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:27.934546,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:28.954106,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:29.940447,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:30.915681,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:31.926352,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:32.888642,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:33.830353,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:34.666940,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:35.580708,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:36.528022,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:37.449399,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:38.430527,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:39.326538,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:40.252933,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:41.403360,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:42.360783,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:43.295064,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:44.320368,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:45.287421,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:46.216477,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:47.175005,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:48.073764,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:48.923551,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:49.822014,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:50.740437,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:51.724151,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:52.701632,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:53.657863,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:54.584836,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:55.444190,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:56.295689,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:57.174849,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:58.087190,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:59.041352,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:20:59.931840,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:01.033241,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:01.963037,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:02.816724,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:03.807626,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:04.928417,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:06.023294,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:07.037282,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:07.996258,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:08.997793,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:09.861225,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:10.771812,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:11.719401,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:12.650814,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:13.680509,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:14.582277,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:15.444076,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:16.371188,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:17.353684,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:18.391826,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:19.371675,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:20.312044,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:21.155689,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:22.077657,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:23.109992,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:24.131661,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:25.136769,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:26.150740,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:27.044856,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:27.912089,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:28.792688,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:29.828333,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:30.824626,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:31.812676,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:32.742933,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:33.646805,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:34.536749,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:35.487664,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:36.446314,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:37.419495,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:38.394836,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:39.337439,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:40.201267,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:41.100398,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:42.041149,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:43.002236,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:44.005720,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:44.882229,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:45.796516,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:46.714397,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:47.682111,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:48.701799,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:49.715164,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:50.738394,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:51.735731,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:52.665699,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:53.555035,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:54.436557,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:55.372074,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:56.243062,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:57.190603,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:58.154323,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:21:59.071554,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:22:00.035958,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:22:00.984745,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:22:01.918903,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:22:02.838362,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:22:03.792458,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:22:04.747467,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:22:05.689954,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
09-01-2023 10:22:06.634413,"(11.0, 21.0, 16.857142857142858)","(4.6, 7.8, 6.425)","(2.8, 4.7, 3.615)","(9.0, 19.0, 10.166666666666668)","(5.0, 9.4, 8.871559633027523)","(3.1, 6.2, 4.6257142857142854)"
