,Little Auckland,Writeaboutchelsea,Champagne Reactor,Datsinahurri,Three Machs,Always At Night,Bertils Firefox,Lesvos Lad,Lazy Blaze
11-01-2023 19:20:25.060823,"(61.0, 110.0, 101.11111111111111)","(101.0, 280.0, 250.58823529411765)","(4.6, 5.0, 4.735294117647059)","(5.5, 9.0, 8.854545454545454)","(3.6, 5.0, 5.079487179487179)","(26.0, 65.0, 60.57142857142857)","(5.5, 7.0, 6.733333333333333)","(7.0, 7.8, 7.75)","(5.5, 6.4, 6.277611940298508)"
11-01-2023 19:20:26.313101,"(61.0, 110.0, 85.55555555555556)","(101.0, 280.0, 250.58823529411765)","(4.6, 5.0, 4.78)","(5.5, 9.0, 8.854545454545454)","(3.6, 5.1, 4.8875)","(26.0, 65.0, 52.57142857142857)","(5.5, 7.0, 6.733333333333333)","(7.0, 7.8, 7.774193548387096)","(5.5, 6.4, 6.277611940298508)"
11-01-2023 19:20:27.590126,"(61.0, 110.0, 93.33333333333334)","(101.0, 280.0, 255.45454545454544)","(4.6, 4.9, 4.7)","(5.5, 9.0, 8.854545454545454)","(3.6, 5.3, 4.8730769230769235)","(26.0, 65.0, 60.166666666666664)","(5.5, 7.0, 6.733333333333333)","(7.0, 7.8, 7.774193548387096)","(5.5, 6.4, 6.277611940298508)"
11-01-2023 19:20:28.874660,"(61.0, 110.0, 101.81818181818181)","(101.0, 270.0, 255.45454545454544)","(4.6, 4.9, 4.6169811320754715)","(5.5, 9.0, 8.854545454545454)","(3.6, 5.2, 4.8)","(26.0, 65.0, 62.66666666666667)","(5.5, 7.0, 6.733333333333333)","(7.0, 7.8, 7.774193548387096)","(5.5, 6.4, 6.217777777777778)"
11-01-2023 19:20:30.158799,"(61.0, 120.0, 101.81818181818181)","(101.0, 270.0, 253.33333333333334)","(4.4, 4.9, 4.6169811320754715)","(5.5, 9.0, 8.614285714285714)","(3.7, 5.2, 4.866666666666667)","(26.0, 75.0, 63.6)","(5.5, 7.0, 6.8)","(6.5, 7.8, 7.485714285714286)","(5.5, 6.4, 6.217777777777778)"
11-01-2023 19:20:31.395071,"(61.0, 120.0, 101.81818181818181)","(101.0, 260.0, 253.33333333333334)","(4.4, 4.9, 4.6169811320754715)","(5.5, 8.8, 8.614285714285714)","(3.7, 5.2, 4.798360655737705)","(26.0, 70.0, 63.6)","(5.5, 7.0, 6.8)","(6.5, 8.0, 7.485714285714286)","(5.5, 6.4, 6.217777777777778)"
11-01-2023 19:20:32.624210,"(61.0, 120.0, 113.75)","(101.0, 260.0, 253.33333333333334)","(4.4, 4.9, 4.62972972972973)","(5.5, 8.8, 8.614285714285714)","(3.7, 5.2, 4.798360655737705)","(26.0, 70.0, 63.6)","(5.5, 7.0, 6.942857142857143)","(6.5, 8.0, 7.775)","(5.5, 6.4, 6.217777777777778)"
11-01-2023 19:20:33.833471,"(61.0, 120.0, 96.92307692307692)","(101.0, 260.0, 253.33333333333334)","(4.4, 4.9, 4.62972972972973)","(5.5, 8.8, 8.714285714285714)","(3.7, 5.2, 4.790909090909091)","(26.0, 70.0, 56.0)","(5.5, 7.2, 6.988235294117647)","(6.5, 8.0, 7.775)","(5.5, 6.4, 6.217777777777778)"
11-01-2023 19:20:35.317592,"(61.0, 110.0, 101.11111111111111)","(101.0, 260.0, 216.66666666666666)","(4.4, 4.9, 4.709708737864078)","(5.5, 9.4, 8.76)","(3.7, 5.2, 4.790909090909091)","(26.0, 65.0, 55.6)","(5.5, 7.2, 6.988235294117647)","(6.5, 8.0, 7.64)","(5.5, 6.4, 6.217777777777778)"
11-01-2023 19:20:36.841868,"(61.0, 110.0, 101.11111111111111)","(101.0, 230.0, 216.66666666666666)","(4.4, 4.9, 4.709708737864078)","(5.5, 9.4, 9.133333333333333)","(3.7, 5.2, 4.779365079365079)","(26.0, 60.0, 55.6)","(5.5, 7.2, 6.96)","(6.5, 7.8, 7.64)","(5.5, 6.4, 6.217777777777778)"
11-01-2023 19:20:38.321760,"(61.0, 110.0, 101.11111111111111)","(101.0, 230.0, 216.66666666666666)","(4.4, 4.9, 4.721818181818182)","(5.5, 9.4, 9.133333333333333)","(3.7, 5.2, 4.779365079365079)","(26.0, 60.0, 55.6)","(5.5, 7.2, 6.96)","(6.5, 7.8, 7.64)","(5.5, 6.4, 6.217777777777778)"
11-01-2023 19:20:39.789600,"(61.0, 110.0, 103.33333333333334)","(101.0, 230.0, 216.66666666666666)","(4.4, 4.9, 4.567796610169491)","(5.5, 9.4, 9.133333333333333)","(3.7, 5.2, 4.985714285714286)","(26.0, 60.0, 55.6)","(5.5, 7.2, 7.090909090909091)","(6.5, 7.8, 7.64)","(5.5, 6.4, 6.217777777777778)"
11-01-2023 19:20:41.196166,"(61.0, 110.0, 96.0)","(101.0, 230.0, 216.66666666666666)","(4.4, 4.9, 4.567796610169491)","(5.5, 9.4, 9.133333333333333)","(3.7, 5.1, 4.826415094339622)","(26.0, 60.0, 55.6)","(5.5, 7.2, 6.7)","(6.5, 7.8, 7.7215686274509805)","(5.5, 6.4, 6.217777777777778)"
11-01-2023 19:20:42.508945,"(61.0, 110.0, 103.33333333333334)","(101.0, 230.0, 216.66666666666666)","(4.4, 4.9, 4.567796610169491)","(5.5, 9.4, 8.88)","(3.7, 5.2, 4.730508474576271)","(26.0, 60.0, 55.6)","(5.5, 6.8, 6.664285714285714)","(6.5, 7.8, 7.733333333333333)","(5.5, 6.4, 6.250909090909091)"
11-01-2023 19:20:43.799505,"(61.0, 110.0, 92.5)","(101.0, 230.0, 216.66666666666666)","(4.4, 4.9, 4.516666666666667)","(5.5, 9.8, 8.879999999999999)","(3.7, 5.1, 4.731858407079646)","(26.0, 60.0, 55.6)","(5.5, 6.8, 6.664285714285715)","(6.5, 7.8, 8.180246913580246)","(5.5, 6.4, 6.250909090909091)"
11-01-2023 19:20:45.125576,"(61.0, 110.0, 92.5)","(101.0, 230.0, 216.66666666666666)","(4.4, 4.6, 4.508)","(5.5, 9.8, 8.94814814814815)","(3.7, 5.1, 4.673770491803278)","(26.0, 60.0, 41.52)","(5.5, 6.8, 6.664285714285715)","(6.5, 8.2, 8.129411764705882)","(5.5, 6.4, 6.271428571428571)"
11-01-2023 19:20:46.441035,"(61.0, 110.0, 92.5)","(101.0, 230.0, 216.66666666666666)","(4.4, 4.9, 4.508)","(5.5, 9.8, 9.033333333333333)","(3.7, 5.1, 4.672)","(26.0, 60.0, 41.52)","(5.5, 6.8, 6.664285714285715)","(6.5, 8.2, 7.976470588235294)","(5.5, 6.4, 6.271428571428571)"
11-01-2023 19:20:47.707782,"(61.0, 110.0, 92.5)","(101.0, 230.0, 216.66666666666666)","(4.4, 4.9, 4.508)","(5.5, 9.8, 9.033333333333333)","(3.7, 5.1, 4.668548387096774)","(26.0, 60.0, 41.52)","(5.5, 6.8, 6.664285714285715)","(6.5, 8.0, 7.941333333333334)","(5.5, 6.4, 6.271428571428571)"
11-01-2023 19:20:48.993689,"(61.0, 110.0, 92.5)","(101.0, 230.0, 216.66666666666666)","(4.4, 4.9, 4.508)","(5.5, 9.8, 9.033333333333333)","(3.7, 5.1, 4.668548387096774)","(26.0, 60.0, 49.333333333333336)","(5.5, 6.8, 6.664285714285715)","(6.5, 8.4, 7.941333333333334)","(5.5, 6.4, 6.271428571428571)"
11-01-2023 19:20:50.128896,"(61.0, 110.0, 92.5)","(101.0, 270.0, 230.0)","(4.4, 4.9, 4.510810810810811)","(5.5, 9.8, 9.033333333333333)","(3.7, 5.1, 4.668548387096774)","(26.0, 55.0, 46.0)","(5.5, 6.8, 6.664285714285715)","(6.5, 8.4, 7.941333333333334)","(5.5, 6.4, 6.271428571428571)"
11-01-2023 19:20:51.297360,"(51.0, 110.0, 90.0)","(101.0, 250.0, 232.22222222222223)","(4.4, 4.8, 4.508108108108108)","(6.0, 9.8, 9.033333333333333)","(3.8, 5.1, 4.5928571428571425)","(31.0, 50.0, 46.0)","(5.5, 6.8, 6.664285714285715)","(6.5, 8.4, 7.989189189189189)","(5.5, 6.4, 6.271428571428571)"
11-01-2023 19:20:52.550585,"(51.0, 110.0, 98.0)","(101.0, 250.0, 232.22222222222223)","(4.4, 4.8, 4.5488372093023255)","(6.0, 9.8, 9.012121212121214)","(3.8, 4.6, 4.8875)","(31.0, 50.0, 51.6)","(5.5, 6.8, 6.766666666666667)","(6.5, 8.4, 7.85)","(5.5, 6.4, 6.014285714285714)"
11-01-2023 19:20:53.803544,"(51.0, 110.0, 98.0)","(101.0, 250.0, 232.22222222222223)","(4.4, 4.8, 4.542857142857143)","(6.0, 9.8, 9.012121212121214)","(3.8, 4.9, 4.8875)","(31.0, 55.0, 51.6)","(5.5, 6.8, 6.766666666666667)","(6.5, 8.6, 8.2)","(5.5, 6.2, 6.0019607843137255)"
11-01-2023 19:20:55.059189,"(51.0, 110.0, 98.0)","(101.0, 250.0, 232.22222222222223)","(4.4, 4.8, 4.542857142857143)","(6.0, 9.8, 9.012121212121214)","(3.8, 4.9, 4.890322580645162)","(31.0, 55.0, 51.6)","(5.5, 6.8, 7.11)","(6.5, 8.6, 8.32)","(5.5, 6.2, 6.0025)"
11-01-2023 19:20:56.307555,"(51.0, 110.0, 86.0)","(101.0, 250.0, 232.22222222222223)","(4.4, 4.8, 4.579591836734694)","(6.0, 9.8, 9.012121212121214)","(3.8, 4.9, 4.890322580645162)","(31.0, 55.0, 41.38461538461539)","(5.5, 7.2, 7.11)","(6.5, 8.4, 8.32)","(5.5, 6.2, 6.0025)"
11-01-2023 19:20:57.505840,"(51.0, 110.0, 92.3529411764706)","(101.0, 280.0, 230.0)","(4.4, 4.8, 4.757142857142857)","(6.0, 9.8, 9.210256410256411)","(3.8, 4.9, 4.8875)","(31.0, 60.0, 41.38461538461539)","(5.5, 7.2, 7.085714285714285)","(6.5, 8.4, 7.622222222222223)","(5.5, 6.2, 6.0025)"
11-01-2023 19:20:58.673325,"(51.0, 110.0, 92.3529411764706)","(101.0, 280.0, 229.23076923076923)","(4.4, 4.8, 4.757142857142857)","(6.0, 9.8, 9.210256410256411)","(3.8, 4.9, 4.8875)","(31.0, 60.0, 41.38461538461539)","(5.5, 7.2, 7.066666666666666)","(6.5, 8.4, 7.8)","(5.5, 6.2, 6.0025)"
11-01-2023 19:20:59.916142,"(51.0, 110.0, 92.3529411764706)","(101.0, 280.0, 229.23076923076923)","(4.4, 4.8, 4.587272727272727)","(6.0, 9.8, 9.210256410256411)","(3.8, 4.9, 4.8875)","(31.0, 60.0, 41.38461538461539)","(5.5, 7.4, 6.857142857142857)","(6.5, 8.2, 7.933333333333333)","(5.5, 6.2, 5.9037500000000005)"
11-01-2023 19:21:01.211144,"(51.0, 110.0, 92.3529411764706)","(101.0, 280.0, 229.23076923076923)","(4.2, 4.9, 4.6)","(6.0, 9.8, 8.696)","(3.8, 4.9, 4.91)","(31.0, 60.0, 41.38461538461539)","(5.5, 7.0, 6.666666666666666)","(6.5, 8.2, 7.933333333333333)","(5.5, 6.2, 5.8969696969696965)"
11-01-2023 19:21:02.514031,"(51.0, 110.0, 78.0)","(101.0, 280.0, 230.0)","(4.2, 4.8, 5.143243243243243)","(6.0, 9.8, 9.52)","(3.8, 5.0, 4.534146341463415)","(31.0, 60.0, 41.38461538461539)","(5.5, 7.0, 6.666666666666666)","(6.5, 8.2, 7.022222222222222)","(5.5, 6.2, 6.0)"
11-01-2023 19:21:03.785746,"(51.0, 110.0, 82.3076923076923)","(101.0, 280.0, 230.9090909090909)","(4.2, 5.2, 5.182857142857143)","(6.0, 9.6, 9.266666666666666)","(3.8, 5.1, 4.785714285714286)","(31.0, 60.0, 42.333333333333336)","(5.5, 7.0, 7.169811320754717)","(6.5, 7.2, 7.02)","(5.5, 6.2, 5.666666666666667)"
11-01-2023 19:21:05.065812,"(51.0, 110.0, 78.42105263157895)","(101.0, 280.0, 230.9090909090909)","(4.2, 5.2, 5.181818181818182)","(6.0, 9.6, 9.35)","(3.8, 4.9, 4.8500000000000005)","(31.0, 55.0, 42.333333333333336)","(5.5, 7.2, 7.170370370370371)","(6.5, 7.2, 6.685714285714286)","(5.5, 6.0, 5.5200000000000005)"
11-01-2023 19:21:06.304045,"(51.0, 110.0, 83.91304347826087)","(101.0, 280.0, 230.9090909090909)","(4.2, 5.2, 5.181818181818182)","(6.0, 9.6, 9.35)","(3.8, 4.9, 4.7592592592592595)","(31.0, 55.0, 42.333333333333336)","(5.5, 7.2, 7.170370370370371)","(6.5, 7.2, 7.781818181818181)","(5.5, 6.0, 5.335)"
11-01-2023 19:21:07.543542,"(51.0, 110.0, 94.0)","(101.0, 280.0, 245.0)","(4.2, 5.3, 5.468181818181818)","(6.0, 9.6, 9.2)","(3.8, 5.0, 4.7)","(31.0, 55.0, 40.666666666666664)","(5.5, 7.2, 6.957894736842105)","(6.5, 8.0, 7.781818181818181)","(5.5, 6.0, 5.5)"
11-01-2023 19:21:08.848733,"(51.0, 100.0, 82.63157894736842)","(101.0, 270.0, 228.33333333333334)","(4.2, 5.5, 4.805714285714285)","(6.0, 9.4, 8.885714285714286)","(3.8, 4.9, 4.628571428571428)","(31.0, 50.0, 37.75)","(5.5, 7.0, 6.828571428571428)","(6.5, 8.0, 7.79047619047619)","(5.5, 5.9, 5.5)"
11-01-2023 19:21:10.152218,"(51.0, 100.0, 82.63157894736842)","(101.0, 270.0, 228.33333333333334)","(4.2, 5.0, 4.6421052631578945)","(6.0, 9.4, 8.885714285714286)","(3.8, 5.0, 4.607142857142857)","(31.0, 50.0, 37.75)","(5.5, 7.0, 6.890909090909091)","(6.5, 8.0, 7.824)","(5.5, 5.9, 5.428571428571429)"
11-01-2023 19:21:11.397331,"(51.0, 100.0, 82.63157894736842)","(101.0, 270.0, 228.33333333333334)","(4.2, 5.0, 4.6421052631578945)","(6.0, 9.4, 8.885714285714286)","(3.8, 5.0, 4.735294117647059)","(31.0, 50.0, 37.75)","(5.5, 7.0, 7.054545454545455)","(6.5, 8.0, 7.821052631578947)","(5.5, 6.0, 5.454545454545455)"
11-01-2023 19:21:12.633254,"(51.0, 100.0, 82.63157894736842)","(101.0, 270.0, 228.33333333333334)","(4.2, 5.0, 4.729032258064516)","(6.5, 9.4, 9.014285714285714)","(3.8, 4.9, 4.727586206896552)","(31.0, 50.0, 37.75)","(5.5, 7.2, 7.651612903225806)","(6.5, 8.0, 7.927659574468085)","(5.5, 6.0, 5.65)"
11-01-2023 19:21:13.946469,"(51.0, 100.0, 87.27272727272727)","(101.0, 270.0, 232.5)","(4.2, 5.0, 4.693333333333333)","(6.5, 9.4, 8.933333333333334)","(3.8, 4.8, 4.683333333333333)","(31.0, 50.0, 40.666666666666664)","(5.5, 7.8, 7.292307692307692)","(6.5, 8.0, 7.930612244897959)","(5.5, 5.9, 5.65)"
11-01-2023 19:21:15.214476,"(51.0, 100.0, 87.27272727272727)","(101.0, 270.0, 232.5)","(4.2, 5.0, 4.757575757575758)","(6.5, 9.2, 8.8)","(3.8, 4.8, 4.62)","(31.0, 50.0, 38.4)","(5.5, 7.6, 7.4799999999999995)","(6.5, 8.0, 7.888311688311688)","(5.5, 5.9, 5.65)"
11-01-2023 19:21:16.526564,"(51.0, 100.0, 87.27272727272727)","(101.0, 270.0, 232.5)","(4.2, 5.0, 4.757575757575758)","(6.5, 9.2, 8.8)","(3.9, 4.9, 4.621186440677966)","(31.0, 44.0, 38.4)","(5.5, 7.6, 7.184615384615385)","(6.5, 8.0, 7.888311688311688)","(5.5, 6.0, 5.5875)"
11-01-2023 19:21:17.844868,"(51.0, 100.0, 87.27272727272727)","(101.0, 270.0, 232.5)","(4.2, 5.0, 4.777777777777778)","(6.5, 9.2, 9.08)","(3.9, 5.1, 4.7)","(31.0, 44.0, 39.09090909090909)","(5.5, 7.6, 7.1499999999999995)","(6.5, 8.0, 7.895121951219512)","(5.5, 6.0, 5.6454545454545455)"
11-01-2023 19:21:19.160159,"(51.0, 100.0, 90.66666666666667)","(101.0, 270.0, 232.5)","(4.2, 5.0, 4.777777777777778)","(6.5, 9.2, 8.733333333333333)","(3.9, 4.9, 4.7)","(31.0, 44.0, 39.09090909090909)","(5.5, 7.6, 7.15)","(6.5, 8.0, 7.28)","(5.5, 5.9, 5.6454545454545455)"
11-01-2023 19:21:20.509295,"(51.0, 100.0, 89.23076923076923)","(101.0, 270.0, 232.5)","(4.2, 5.0, 4.784375)","(6.5, 9.2, 8.48)","(3.9, 4.9, 4.539669421487603)","(31.0, 44.0, 37.142857142857146)","(5.5, 7.6, 7.336842105263158)","(6.5, 7.8, 7.082758620689655)","(5.5, 5.9, 5.492307692307692)"
11-01-2023 19:21:21.828676,"(51.0, 100.0, 82.5)","(101.0, 270.0, 232.5)","(4.2, 5.0, 4.75)","(6.5, 9.2, 8.507692307692308)","(3.9, 5.1, 4.890909090909091)","(31.0, 44.0, 37.142857142857146)","(5.5, 7.4, 7.336842105263158)","(6.5, 7.8, 7.043636363636364)","(5.5, 6.0, 5.461538461538462)"
11-01-2023 19:21:23.132291,"(51.0, 100.0, 93.33333333333333)","(101.0, 270.0, 232.5)","(4.2, 5.0, 4.699999999999999)","(6.5, 9.2, 8.48)","(3.9, 5.0, 4.8090909090909095)","(31.0, 44.0, 37.142857142857146)","(5.5, 7.4, 7.336842105263158)","(6.5, 7.8, 7.043636363636364)","(5.5, 6.2, 5.461538461538462)"
11-01-2023 19:21:24.381030,"(51.0, 100.0, 93.33333333333333)","(101.0, 270.0, 232.5)","(4.2, 5.0, 4.820833333333333)","(6.5, 9.2, 8.784615384615384)","(3.9, 4.9, 4.785714285714286)","(31.0, 44.0, 37.142857142857146)","(5.5, 7.4, 7.266666666666667)","(6.5, 7.8, 7.094915254237288)","(5.5, 6.2, 6.089473684210526)"
11-01-2023 19:21:25.650269,"(51.0, 100.0, 80.9090909090909)","(101.0, 270.0, 232.5)","(4.2, 5.0, 4.820833333333333)","(6.5, 9.2, 8.94814814814815)","(3.9, 4.9, 4.785714285714286)","(31.0, 44.0, 37.142857142857146)","(5.5, 7.4, 7.266666666666667)","(6.5, 7.8, 7.088888888888889)","(5.5, 6.2, 6.0252173913043485)"
11-01-2023 19:21:26.907509,"(51.0, 100.0, 83.84615384615384)","(101.0, 270.0, 225.0)","(4.2, 5.0, 4.8517241379310345)","(6.5, 9.8, 9.353846153846154)","(3.9, 4.9, 4.838461538461539)","(31.0, 44.0, 37.142857142857146)","(5.5, 7.4, 7.075)","(6.5, 7.8, 7.24)","(5.5, 6.2, 6.01214953271028)"
11-01-2023 19:21:28.160564,"(51.0, 95.0, 88.33333333333333)","(101.0, 270.0, 225.0)","(4.2, 5.0, 4.669230769230769)","(6.5, 9.6, 9.178947368421053)","(3.9, 4.9, 4.838461538461539)","(31.0, 44.0, 38.0)","(5.5, 7.2, 7.066666666666667)","(6.5, 7.8, 8.095652173913043)","(5.5, 6.2, 6.01214953271028)"
11-01-2023 19:21:29.450806,"(51.0, 95.0, 88.33333333333333)","(101.0, 270.0, 225.0)","(4.2, 5.0, 4.669230769230769)","(6.5, 9.6, 9.08125)","(3.9, 4.9, 4.672727272727273)","(31.0, 40.0, 38.8)","(5.5, 7.4, 7.0)","(6.5, 8.2, 8.0)","(5.5, 6.2, 6.009090909090909)"
11-01-2023 19:21:30.664161,"(61.0, 95.0, 83.88888888888889)","(101.0, 260.0, 235.0)","(4.2, 5.0, 4.681818181818182)","(6.5, 9.8, 9.514285714285714)","(3.9, 5.0, 4.57258064516129)","(31.0, 40.0, 38.8)","(5.5, 7.4, 7.25)","(6.5, 8.4, 8.246153846153847)","(5.5, 6.2, 6.070967741935484)"
11-01-2023 19:21:31.837011,"(61.0, 95.0, 87.3076923076923)","(101.0, 260.0, 235.0)","(4.2, 4.9, 4.8047619047619055)","(6.5, 9.8, 9.858823529411765)","(3.9, 5.0, 4.57258064516129)","(31.0, 40.0, 36.25)","(5.5, 7.4, 7.25)","(6.5, 8.4, 7.986666666666666)","(5.5, 6.2, 6.1220779220779225)"
11-01-2023 19:21:33.087575,"(61.0, 90.0, 87.0)","(101.0, 250.0, 238.88888888888889)","(4.2, 4.9, 4.75)","(6.5, 10.0, 9.6)","(3.9, 5.0, 4.4912)","(31.0, 38.0, 37.0)","(5.5, 7.4, 7.25)","(6.5, 8.2, 7.986666666666666)","(5.5, 6.2, 6.069565217391305)"
11-01-2023 19:21:34.454144,"(61.0, 90.0, 87.0)","(101.0, 250.0, 243.75)","(4.2, 4.9, 4.75)","(6.5, 10.0, 9.947368421052632)","(3.9, 5.0, 4.621739130434783)","(31.0, 40.0, 33.0)","(5.5, 7.4, 7.25)","(6.5, 8.2, 7.986666666666666)","(5.5, 6.2, 6.069565217391305)"
11-01-2023 19:21:35.812671,"(61.0, 90.0, 87.0)","(101.0, 250.0, 231.11111111111111)","(4.2, 4.9, 4.766666666666667)","(6.5, 10.0, 8.857142857142858)","(3.9, 4.9, 4.536363636363637)","(31.0, 40.0, 34.0)","(5.5, 7.4, 7.25)","(6.5, 8.2, 7.909090909090908)","(5.5, 6.2, 5.583333333333333)"
11-01-2023 19:21:37.166776,"(61.0, 90.0, 85.0)","(101.0, 240.0, 231.11111111111111)","(4.2, 4.9, 4.642857142857143)","(6.5, 10.0, 9.2)","(3.9, 4.9, 4.48)","(26.0, 38.0, 32.6)","(6.0, 7.4, 7.142857142857142)","(6.5, 8.2, 7.933333333333333)","(5.0, 6.0, 5.550000000000001)"
11-01-2023 19:21:38.541701,"(61.0, 90.0, 73.99395770392749)","(101.0, 240.0, 228.0)","(4.2, 4.9, 4.8671532846715335)","(6.5, 10.0, 8.866666666666667)","(3.9, 4.9, 4.657692307692307)","(26.0, 44.0, 33.42857142857143)","(6.0, 7.6, 7.317647058823529)","(6.5, 8.2, 7.781818181818181)","(5.0, 6.0, 5.699999999999999)"
11-01-2023 19:21:39.857259,"(61.0, 38.0, 36.065934065934066)","(101.0, 240.0, 118.0)","(4.2, 4.9, 6.520415224913494)","(6.5, 9.8, 10.923809523809524)","(3.9, 4.9, 5.466666666666667)","(26.0, 42.0, 55.0)","(6.0, 7.6, 5.492307692307692)","(6.5, 8.6, 6.345454545454546)","(5.0, 6.0, 5.008695652173913)"
11-01-2023 19:21:41.088292,"(61.0, 38.0, 34.07434944237918)","(101.0, 280.0, 118.0)","(4.2, 6.6, 6.520415224913494)","(6.5, 16.0, 10.923809523809524)","(3.9, 6.2, 5.466666666666667)","(26.0, 85.0, 55.0)","(6.0, 7.8, 5.492307692307692)","(6.5, 9.8, 6.345454545454546)","(5.0, 8.4, 5.008695652173913)"
11-01-2023 19:21:42.296613,"(61.0, 38.0, 34.07434944237918)","(101.0, 280.0, 118.0)","(4.2, 6.6, 6.520415224913494)","(6.5, 16.0, 10.923809523809524)","(3.9, 6.2, 4.18)","(26.0, 85.0, 35.0)","(6.0, 7.8, 5.864516129032258)","(6.5, 9.8, 6.345454545454546)","(5.0, 8.4, 5.68)"
11-01-2023 19:21:43.549045,"(61.0, 80.0, 72.33333333333334)","(101.0, 210.0, 150.0)","(4.2, 3.95, 3.762565445026178)","(6.5, 16.0, 14.2)","(3.9, 4.6, 4.18)","(26.0, 75.0, 40.0)","(6.0, 7.8, 5.48)","(6.5, 9.8, 6.345454545454546)","(5.0, 8.4, 5.76)"
11-01-2023 19:21:44.848086,"(61.0, 80.0, 66.85714285714286)","(101.0, 200.0, 150.0)","(4.2, 3.95, 5.116666666666667)","(6.5, 15.0, 14.2)","(3.9, 4.6, 4.18)","(26.0, 70.0, 36.25)","(6.0, 7.8, 5.038095238095239)","(6.5, 9.8, 6.345454545454546)","(5.0, 8.4, 4.949999999999999)"
11-01-2023 19:21:46.128330,"(61.0, 80.0, 72.33333333333334)","(101.0, 200.0, 133.33333333333334)","(4.2, 5.7, 5.116666666666667)","(6.5, 15.0, 14.2)","(3.9, 4.6, 4.18)","(26.0, 70.0, 36.25)","(6.0, 7.8, 5.038095238095239)","(6.5, 9.8, 6.345454545454546)","(5.0, 5.1, 4.949999999999999)"
11-01-2023 19:21:47.400512,"(61.0, 80.0, 72.33333333333334)","(101.0, 200.0, 133.33333333333334)","(4.2, 5.7, 5.225)","(6.5, 15.0, 14.2)","(3.9, 6.2, 5.466666666666667)","(26.0, 70.0, 40.0)","(6.0, 7.8, 5.492307692307692)","(6.5, 9.8, 6.345454545454546)","(5.0, 5.1, 4.949999999999999)"
11-01-2023 19:21:48.633937,"(61.0, 80.0, 72.33333333333334)","(101.0, 200.0, 133.33333333333334)","(4.2, 5.7, 5.225)","(6.5, 15.0, 14.2)","(3.9, 6.2, 5.466666666666667)","(26.0, 70.0, 42.5)","(6.0, 7.8, 5.492307692307692)","(6.5, 9.8, 6.072727272727273)","(5.0, 5.1, 4.949999999999999)"
11-01-2023 19:21:49.832391,"(61.0, 75.0, 68.16666666666666)","(101.0, 200.0, 133.33333333333334)","(4.2, 5.7, 5.6706896551724135)","(6.5, 15.0, 14.2)","(3.9, 6.2, 5.466666666666667)","(26.0, 60.0, 36.666666666666664)","(6.0, 7.8, 5.492307692307692)","(6.5, 9.8, 6.949999999999999)","(5.0, 5.1, 4.949999999999999)"
11-01-2023 19:21:51.149408,"(61.0, 75.0, 68.16666666666666)","(101.0, 200.0, 133.33333333333334)","(4.2, 5.7, 5.6706896551724135)","(6.5, 15.0, 14.2)","(3.9, 6.2, 4.9399999999999995)","(26.0, 60.0, 36.666666666666664)","(6.0, 7.8, 5.492307692307692)","(6.5, 8.2, 6.949999999999999)","(5.0, 5.1, 4.949999999999999)"
11-01-2023 19:21:52.377018,"(61.0, 75.0, 68.16666666666666)","(101.0, 200.0, 133.33333333333334)","(4.2, 5.7, 6.2119402985074625)","(6.5, 15.0, 12.45)","(3.9, 6.2, 5.15)","(26.0, 60.0, 45.0)","(6.0, 7.8, 6.763636363636364)","(6.5, 8.2, 7.366666666666666)","(5.0, 5.1, 5.008695652173913)"
11-01-2023 19:21:53.654435,"(61.0, 75.0, 68.16666666666666)","(101.0, 200.0, 133.33333333333334)","(4.2, 6.6, 4.516666666666667)","(6.5, 15.0, 7.1)","(3.9, 6.2, 5.987500000000001)","(26.0, 65.0, 48.5)","(6.0, 8.4, 6.983333333333333)","(6.5, 8.2, 6.094444444444445)","(5.0, 8.4, 5.5)"
11-01-2023 19:21:54.892259,"(61.0, 85.0, 77.71428571428572)","(101.0, 200.0, 133.33333333333334)","(4.2, 6.6, 4.516666666666667)","(6.5, 7.8, 9.153846153846153)","(3.9, 8.8, 6.175)","(26.0, 65.0, 48.5)","(6.0, 8.4, 8.943396226415095)","(6.5, 9.8, 7.377777777777778)","(5.0, 8.2, 5.5)"
11-01-2023 19:21:56.328894,"(61.0, 85.0, 17.333333333333332)","(101.0, 200.0, 133.33333333333334)","(4.2, 6.6, 4.866666666666666)","(6.5, 11.0, 11.3)","(3.9, 8.8, 6.175)","(26.0, 65.0, 45.0)","(6.0, 9.0, 6.3999999999999995)","(6.5, 8.0, 7.377777777777778)","(5.0, 8.2, 5.425)"
11-01-2023 19:21:57.628662,"(61.0, 17.5, 17.333333333333332)","(101.0, 200.0, 133.33333333333334)","(4.2, 6.4, 4.65)","(6.5, 12.0, 5.087854251012145)","(3.9, 8.8, 5.933333333333334)","(26.0, 65.0, 40.0)","(6.0, 9.0, 5.9)","(6.5, 8.0, 7.65)","(5.0, 8.2, 6.4)"
11-01-2023 19:21:59.022024,"(61.0, 27.0, 23.926829268292686)","(101.0, 200.0, 150.0)","(4.2, 6.6, 4.8)","(6.5, 5.1, 5.014285714285714)","(3.9, 8.8, 6.65)","(26.0, 70.0, 40.0)","(6.0, 8.0, 6.6)","(6.5, 8.0, 6.541666666666667)","(5.0, 8.2, 7.114285714285714)"
