,Wendy Peffercorn,Homebush Chilli,Impressive Mario,Harpoon Bale,Replica Rosco,Lonely Gemma,Wrinkly Wayne,King Kong Blonde
160,"[datetime.datetime(2022, 11, 28, 9, 53, 11, 527639), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 9, 53, 11, 527639), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 9, 53, 11, 527639), 14.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 53, 11, 527639), 1.5, 1.79]","[datetime.datetime(2022, 11, 28, 9, 53, 11, 527639), 6.0, 7.0]","[datetime.datetime(2022, 11, 28, 9, 53, 11, 527639), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 53, 11, 527639), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 53, 11, 527639), 51.0, 400.0]"
161,"[datetime.datetime(2022, 11, 28, 9, 53, 12, 649745), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 9, 53, 12, 649745), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 9, 53, 12, 649745), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 53, 12, 649745), 1.5, 1.79]","[datetime.datetime(2022, 11, 28, 9, 53, 12, 649745), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 9, 53, 12, 649745), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 53, 12, 649745), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 53, 12, 649745), 61.0, 400.0]"
162,"[datetime.datetime(2022, 11, 28, 9, 53, 13, 779218), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 9, 53, 13, 779218), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 9, 53, 13, 779218), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 53, 13, 779218), 1.5, 1.79]","[datetime.datetime(2022, 11, 28, 9, 53, 13, 779218), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 9, 53, 13, 779218), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 53, 13, 779218), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 53, 13, 779218), 61.0, 400.0]"
163,"[datetime.datetime(2022, 11, 28, 9, 53, 14, 912222), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 9, 53, 14, 912222), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 9, 53, 14, 912222), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 53, 14, 912222), 1.5, 1.78]","[datetime.datetime(2022, 11, 28, 9, 53, 14, 912222), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 9, 53, 14, 912222), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 53, 14, 912222), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 53, 14, 912222), 61.0, 400.0]"
164,"[datetime.datetime(2022, 11, 28, 9, 53, 16, 49156), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 9, 53, 16, 49156), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 9, 53, 16, 49156), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 53, 16, 49156), 1.5, 1.76]","[datetime.datetime(2022, 11, 28, 9, 53, 16, 49156), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 9, 53, 16, 49156), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 53, 16, 49156), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 53, 16, 49156), 61.0, 400.0]"
165,"[datetime.datetime(2022, 11, 28, 9, 53, 17, 206021), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 9, 53, 17, 206021), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 9, 53, 17, 206021), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 53, 17, 206021), 1.5, 1.77]","[datetime.datetime(2022, 11, 28, 9, 53, 17, 206021), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 9, 53, 17, 206021), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 53, 17, 206021), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 53, 17, 206021), 61.0, 400.0]"
166,"[datetime.datetime(2022, 11, 28, 9, 53, 18, 346849), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 9, 53, 18, 346849), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 9, 53, 18, 346849), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 53, 18, 346849), 1.5, 1.77]","[datetime.datetime(2022, 11, 28, 9, 53, 18, 346849), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 9, 53, 18, 346849), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 9, 53, 18, 346849), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 53, 18, 346849), 61.0, 400.0]"
167,"[datetime.datetime(2022, 11, 28, 9, 53, 19, 484824), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 9, 53, 19, 484824), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 9, 53, 19, 484824), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 53, 19, 484824), 1.5, 1.75]","[datetime.datetime(2022, 11, 28, 9, 53, 19, 484824), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 9, 53, 19, 484824), 18.0, 32.0]","[datetime.datetime(2022, 11, 28, 9, 53, 19, 484824), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 53, 19, 484824), 61.0, 460.0]"
168,"[datetime.datetime(2022, 11, 28, 9, 53, 20, 614592), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 53, 20, 614592), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 9, 53, 20, 614592), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 53, 20, 614592), 1.5, 1.75]","[datetime.datetime(2022, 11, 28, 9, 53, 20, 614592), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 9, 53, 20, 614592), 18.0, 32.0]","[datetime.datetime(2022, 11, 28, 9, 53, 20, 614592), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 53, 20, 614592), 61.0, 390.0]"
169,"[datetime.datetime(2022, 11, 28, 9, 53, 21, 756357), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 53, 21, 756357), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 9, 53, 21, 756357), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 53, 21, 756357), 1.5, 1.74]","[datetime.datetime(2022, 11, 28, 9, 53, 21, 756357), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 9, 53, 21, 756357), 18.0, 32.0]","[datetime.datetime(2022, 11, 28, 9, 53, 21, 756357), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 53, 21, 756357), 61.0, 390.0]"
170,"[datetime.datetime(2022, 11, 28, 9, 53, 22, 921279), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 9, 53, 22, 921279), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 9, 53, 22, 921279), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 53, 22, 921279), 1.5, 1.74]","[datetime.datetime(2022, 11, 28, 9, 53, 22, 921279), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 9, 53, 22, 921279), 18.0, 32.0]","[datetime.datetime(2022, 11, 28, 9, 53, 22, 921279), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 53, 22, 921279), 61.0, 390.0]"
171,"[datetime.datetime(2022, 11, 28, 9, 53, 24, 58148), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 9, 53, 24, 58148), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 9, 53, 24, 58148), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 53, 24, 58148), 1.5, 1.73]","[datetime.datetime(2022, 11, 28, 9, 53, 24, 58148), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 9, 53, 24, 58148), 18.0, 32.0]","[datetime.datetime(2022, 11, 28, 9, 53, 24, 58148), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 53, 24, 58148), 61.0, 390.0]"
172,"[datetime.datetime(2022, 11, 28, 9, 53, 25, 201552), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 53, 25, 201552), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 53, 25, 201552), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 53, 25, 201552), 1.5, 1.73]","[datetime.datetime(2022, 11, 28, 9, 53, 25, 201552), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 9, 53, 25, 201552), 18.0, 32.0]","[datetime.datetime(2022, 11, 28, 9, 53, 25, 201552), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 9, 53, 25, 201552), 61.0, 390.0]"
173,"[datetime.datetime(2022, 11, 28, 9, 53, 26, 334576), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 53, 26, 334576), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 53, 26, 334576), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 53, 26, 334576), 1.5, 1.73]","[datetime.datetime(2022, 11, 28, 9, 53, 26, 334576), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 9, 53, 26, 334576), 18.0, 32.0]","[datetime.datetime(2022, 11, 28, 9, 53, 26, 334576), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 9, 53, 26, 334576), 61.0, 390.0]"
174,"[datetime.datetime(2022, 11, 28, 9, 53, 27, 485332), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 53, 27, 485332), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 53, 27, 485332), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 53, 27, 485332), 1.5, 1.73]","[datetime.datetime(2022, 11, 28, 9, 53, 27, 485332), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 9, 53, 27, 485332), 18.0, 32.0]","[datetime.datetime(2022, 11, 28, 9, 53, 27, 485332), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 9, 53, 27, 485332), 61.0, 390.0]"
175,"[datetime.datetime(2022, 11, 28, 9, 53, 28, 615939), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 53, 28, 615939), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 53, 28, 615939), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 53, 28, 615939), 1.5, 1.73]","[datetime.datetime(2022, 11, 28, 9, 53, 28, 615939), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 9, 53, 28, 615939), 18.0, 32.0]","[datetime.datetime(2022, 11, 28, 9, 53, 28, 615939), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 9, 53, 28, 615939), 61.0, 380.0]"
176,"[datetime.datetime(2022, 11, 28, 9, 53, 29, 762728), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 53, 29, 762728), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 53, 29, 762728), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 53, 29, 762728), 1.5, 1.73]","[datetime.datetime(2022, 11, 28, 9, 53, 29, 762728), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 9, 53, 29, 762728), 18.0, 32.0]","[datetime.datetime(2022, 11, 28, 9, 53, 29, 762728), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 9, 53, 29, 762728), 61.0, 380.0]"
177,"[datetime.datetime(2022, 11, 28, 9, 53, 30, 934450), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 53, 30, 934450), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 53, 30, 934450), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 53, 30, 934450), 1.5, 1.73]","[datetime.datetime(2022, 11, 28, 9, 53, 30, 934450), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 9, 53, 30, 934450), 18.0, 32.0]","[datetime.datetime(2022, 11, 28, 9, 53, 30, 934450), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 9, 53, 30, 934450), 61.0, 380.0]"
178,"[datetime.datetime(2022, 11, 28, 9, 53, 32, 80643), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 53, 32, 80643), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 53, 32, 80643), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 53, 32, 80643), 1.5, 1.72]","[datetime.datetime(2022, 11, 28, 9, 53, 32, 80643), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 9, 53, 32, 80643), 18.0, 32.0]","[datetime.datetime(2022, 11, 28, 9, 53, 32, 80643), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 9, 53, 32, 80643), 61.0, 380.0]"
179,"[datetime.datetime(2022, 11, 28, 9, 53, 33, 303649), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 53, 33, 303649), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 53, 33, 303649), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 53, 33, 303649), 1.5, 1.73]","[datetime.datetime(2022, 11, 28, 9, 53, 33, 303649), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 9, 53, 33, 303649), 18.0, 32.0]","[datetime.datetime(2022, 11, 28, 9, 53, 33, 303649), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 53, 33, 303649), 61.0, 370.0]"
180,"[datetime.datetime(2022, 11, 28, 9, 53, 34, 449127), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 9, 53, 34, 449127), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 53, 34, 449127), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 9, 53, 34, 449127), 1.5, 1.73]","[datetime.datetime(2022, 11, 28, 9, 53, 34, 449127), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 9, 53, 34, 449127), 18.0, 32.0]","[datetime.datetime(2022, 11, 28, 9, 53, 34, 449127), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 9, 53, 34, 449127), 61.0, 370.0]"
181,"[datetime.datetime(2022, 11, 28, 9, 53, 35, 634773), 5.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 35, 634773), 26.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 35, 634773), 13.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 35, 634773), 1.5, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 35, 634773), 5.5, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 35, 634773), 18.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 35, 634773), 41.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 35, 634773), 61.0, 99998]"
182,"[datetime.datetime(2022, 11, 28, 9, 53, 36, 771384), 5.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 36, 771384), 26.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 36, 771384), 13.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 36, 771384), 1.5, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 36, 771384), 5.5, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 36, 771384), 18.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 36, 771384), 41.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 36, 771384), 61.0, 99998]"
183,"[datetime.datetime(2022, 11, 28, 9, 53, 37, 928198), 5.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 37, 928198), 26.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 37, 928198), 13.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 37, 928198), 1.5, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 37, 928198), 5.5, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 37, 928198), 18.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 37, 928198), 41.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 37, 928198), 61.0, 99998]"
184,"[datetime.datetime(2022, 11, 28, 9, 53, 39, 70921), 5.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 39, 70921), 26.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 39, 70921), 13.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 39, 70921), 1.5, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 39, 70921), 5.5, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 39, 70921), 18.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 39, 70921), 41.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 39, 70921), 61.0, 99998]"
185,"[datetime.datetime(2022, 11, 28, 9, 53, 40, 210512), 5.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 40, 210512), 26.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 40, 210512), 13.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 40, 210512), 1.5, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 40, 210512), 5.5, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 40, 210512), 18.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 40, 210512), 41.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 40, 210512), 61.0, 99998]"
186,"[datetime.datetime(2022, 11, 28, 9, 53, 41, 371481), 5.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 41, 371481), 26.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 41, 371481), 13.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 41, 371481), 1.5, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 41, 371481), 5.5, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 41, 371481), 18.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 41, 371481), 41.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 41, 371481), 61.0, 99998]"
187,"[datetime.datetime(2022, 11, 28, 9, 53, 42, 515888), 5.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 42, 515888), 26.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 42, 515888), 13.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 42, 515888), 1.5, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 42, 515888), 5.5, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 42, 515888), 18.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 42, 515888), 41.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 42, 515888), 61.0, 99998]"
188,"[datetime.datetime(2022, 11, 28, 9, 53, 43, 648410), 5.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 43, 648410), 26.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 43, 648410), 13.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 43, 648410), 1.5, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 43, 648410), 5.5, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 43, 648410), 18.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 43, 648410), 41.0, 99998]","[datetime.datetime(2022, 11, 28, 9, 53, 43, 648410), 61.0, 99998]"
