,Far Too Far,Solo Fernando,Astral Star,Chop And Drop,Mister Brockie,Russian Inn,Jet Keen,Brindle Bounty
09-01-2023 18:50:49.283397,"(1.8, 2.62, 2.456)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 19.0, 13.0)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.9, 3.595)","(7.5, 15.0, 11.866666666666667)"
09-01-2023 18:50:50.448209,"(1.8, 2.62, 2.456)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 19.0, 13.0)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.9, 3.595)","(7.5, 14.0, 11.866666666666667)"
09-01-2023 18:50:51.557242,"(1.8, 2.62, 2.456)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 19.0, 13.0)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.9, 3.595)","(7.5, 14.0, 11.866666666666667)"
09-01-2023 18:50:52.703153,"(1.8, 2.62, 2.456)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 19.0, 13.0)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.9, 3.595)","(7.5, 14.0, 11.866666666666667)"
09-01-2023 18:50:53.727301,"(1.8, 2.62, 2.456)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 19.0, 13.0)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.9, 3.595)","(7.5, 14.0, 11.866666666666667)"
09-01-2023 18:50:54.754534,"(1.8, 2.62, 2.456)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 19.0, 13.0)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.9, 3.595)","(7.5, 14.0, 11.866666666666667)"
09-01-2023 18:50:55.891082,"(1.8, 2.62, 2.456)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 19.0, 13.0)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.9, 3.595)","(7.5, 14.0, 11.866666666666667)"
09-01-2023 18:50:57.170893,"(1.8, 2.62, 2.456)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 19.0, 13.0)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.9, 3.595)","(7.5, 14.0, 11.866666666666667)"
09-01-2023 18:50:58.369871,"(1.8, 2.62, 2.456)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 19.0, 13.0)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.9, 3.595)","(7.5, 14.0, 11.866666666666667)"
09-01-2023 18:50:59.357958,"(1.8, 2.62, 2.5)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 19.0, 13.0)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.9, 3.72)","(7.5, 14.0, 11.866666666666667)"
09-01-2023 18:51:00.410858,"(1.8, 2.62, 2.5)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 19.0, 13.0)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 14.0, 11.866666666666667)"
09-01-2023 18:51:01.531468,"(1.8, 2.62, 2.5)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 19.0, 13.0)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 14.0, 11.866666666666667)"
09-01-2023 18:51:02.627909,"(1.8, 2.62, 2.5)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 19.0, 13.0)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 14.0, 11.866666666666667)"
09-01-2023 18:51:03.752096,"(1.8, 2.62, 2.5)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 19.0, 13.0)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 14.0, 11.866666666666667)"
09-01-2023 18:51:04.819231,"(1.8, 2.62, 2.5)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 19.0, 13.0)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 14.0, 11.866666666666667)"
09-01-2023 18:51:05.847402,"(1.8, 2.62, 2.5)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 19.0, 13.0)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 14.0, 11.866666666666667)"
09-01-2023 18:51:06.876373,"(1.8, 2.62, 2.5)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 19.0, 13.0)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 14.0, 11.866666666666667)"
09-01-2023 18:51:07.920052,"(1.8, 2.62, 2.5)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 19.0, 13.0)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 14.0, 11.866666666666667)"
09-01-2023 18:51:08.958277,"(1.8, 2.62, 2.5)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 19.0, 13.0)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 14.0, 11.866666666666667)"
09-01-2023 18:51:10.044630,"(1.8, 2.62, 2.5)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 19.0, 13.0)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.6, 3.68)","(7.5, 15.0, 10.559999999999999)"
09-01-2023 18:51:11.548624,"(1.8, 2.62, 2.5)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 19.0, 15.08)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.6, 3.68)","(7.5, 15.0, 10.559999999999999)"
09-01-2023 18:51:12.718742,"(1.8, 2.62, 2.5)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 19.0, 14.600000000000001)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.6, 3.595)","(7.5, 15.0, 12.933333333333334)"
09-01-2023 18:51:13.816641,"(1.8, 2.62, 2.5)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 18.5, 14.600000000000001)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.9, 3.72)","(7.5, 14.0, 12.933333333333334)"
09-01-2023 18:51:14.931075,"(1.8, 2.62, 2.5)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 18.5, 14.600000000000001)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 14.0, 12.933333333333334)"
09-01-2023 18:51:16.042354,"(1.8, 2.62, 2.5)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 18.5, 14.600000000000001)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 14.0, 12.933333333333334)"
09-01-2023 18:51:17.113587,"(1.8, 2.62, 2.5)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 18.5, 14.600000000000001)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 14.0, 12.933333333333334)"
09-01-2023 18:51:18.178060,"(1.8, 2.62, 2.5)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 18.5, 14.600000000000001)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 14.0, 12.933333333333334)"
09-01-2023 18:51:19.368977,"(1.8, 2.62, 2.5)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 18.5, 14.600000000000001)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 14.0, 12.933333333333334)"
09-01-2023 18:51:20.553479,"(1.8, 2.62, 2.5)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 18.5, 14.600000000000001)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 14.0, 12.933333333333334)"
09-01-2023 18:51:21.573893,"(1.8, 2.62, 2.5)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 18.5, 14.600000000000001)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 14.0, 12.933333333333334)"
09-01-2023 18:51:22.642935,"(1.8, 2.62, 2.5)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 18.5, 14.600000000000001)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 14.0, 12.933333333333334)"
09-01-2023 18:51:23.649455,"(1.8, 2.62, 2.5)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 18.5, 14.600000000000001)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 14.0, 12.933333333333334)"
09-01-2023 18:51:24.774493,"(1.8, 2.62, 2.5)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 18.5, 14.600000000000001)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 14.0, 12.933333333333334)"
09-01-2023 18:51:25.819235,"(1.8, 2.62, 2.5)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 18.5, 14.600000000000001)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 14.0, 12.933333333333334)"
09-01-2023 18:51:26.906555,"(1.8, 2.62, 2.5)","(14.0, 32.0, 28.7)","(14.0, 32.0, 21.375)","(51.0, 440.0, 250.0)","(8.5, 18.5, 14.600000000000001)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 14.0, 9.866666666666667)"
09-01-2023 18:51:28.049030,"(1.8, 2.62, 2.5)","(14.0, 32.0, 28.7)","(14.0, 32.0, 22.555555555555557)","(51.0, 440.0, 250.0)","(8.5, 18.5, 14.600000000000001)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 14.0, 9.866666666666667)"
09-01-2023 18:51:29.148012,"(1.8, 2.62, 2.5)","(14.0, 32.0, 28.7)","(14.0, 32.0, 22.555555555555557)","(51.0, 440.0, 250.0)","(8.5, 18.5, 14.600000000000001)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 14.0, 9.866666666666667)"
09-01-2023 18:51:30.270084,"(1.8, 2.62, 2.5)","(14.0, 32.0, 28.7)","(14.0, 32.0, 22.555555555555557)","(51.0, 440.0, 250.0)","(8.5, 18.5, 14.600000000000001)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 14.0, 9.866666666666667)"
09-01-2023 18:51:31.395229,"(1.8, 2.62, 2.5)","(14.0, 32.0, 28.7)","(14.0, 32.0, 19.53333333333333)","(51.0, 440.0, 250.0)","(8.5, 18.5, 14.600000000000001)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 14.0, 9.866666666666667)"
09-01-2023 18:51:32.565282,"(1.8, 2.62, 2.1769230769230767)","(14.0, 32.0, 28.7)","(14.0, 32.0, 19.53333333333333)","(51.0, 440.0, 250.0)","(8.5, 18.5, 14.600000000000001)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 14.0, 9.866666666666667)"
09-01-2023 18:51:33.701046,"(1.8, 2.62, 2.1769230769230767)","(14.0, 32.0, 28.7)","(14.0, 32.0, 19.53333333333333)","(51.0, 440.0, 250.0)","(8.5, 18.5, 14.600000000000001)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 14.0, 9.866666666666667)"
09-01-2023 18:51:34.756052,"(1.8, 2.6, 2.2888888888888888)","(14.0, 32.0, 28.7)","(14.0, 32.0, 19.53333333333333)","(51.0, 440.0, 250.0)","(8.5, 18.5, 14.600000000000001)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 14.0, 9.866666666666667)"
09-01-2023 18:51:35.798690,"(1.8, 2.6, 2.2888888888888888)","(14.0, 32.0, 28.7)","(14.0, 32.0, 19.53333333333333)","(51.0, 440.0, 250.0)","(8.5, 18.5, 16.07272727272727)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 14.0, 9.2)"
09-01-2023 18:51:36.878344,"(1.8, 2.6, 2.2888888888888888)","(14.0, 32.0, 28.7)","(14.0, 32.0, 19.53333333333333)","(51.0, 440.0, 250.0)","(8.5, 18.5, 16.07272727272727)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 10.0, 9.2)"
09-01-2023 18:51:37.907350,"(1.8, 2.6, 2.2888888888888888)","(14.0, 32.0, 28.7)","(14.0, 32.0, 19.53333333333333)","(51.0, 440.0, 250.0)","(8.5, 18.5, 16.07272727272727)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 10.0, 9.2)"
09-01-2023 18:51:38.851585,"(1.8, 2.6, 2.2057142857142855)","(14.0, 32.0, 28.7)","(14.0, 32.0, 19.53333333333333)","(51.0, 440.0, 250.0)","(8.5, 18.5, 16.07272727272727)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 10.0, 9.2)"
09-01-2023 18:51:39.865472,"(1.8, 2.58, 2.16)","(14.0, 32.0, 28.7)","(14.0, 32.0, 19.53333333333333)","(51.0, 440.0, 250.0)","(8.5, 18.5, 16.07272727272727)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 10.0, 9.371428571428572)"
09-01-2023 18:51:41.067054,"(1.8, 2.58, 2.125)","(14.0, 32.0, 28.7)","(14.0, 32.0, 19.53333333333333)","(51.0, 440.0, 250.0)","(8.5, 18.5, 16.0)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 14.0, 11.68)"
09-01-2023 18:51:42.113419,"(1.8, 2.58, 2.125)","(14.0, 32.0, 28.7)","(14.0, 32.0, 19.53333333333333)","(51.0, 440.0, 250.0)","(8.5, 18.0, 16.0)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 14.0, 11.6)"
09-01-2023 18:51:43.244323,"(1.8, 2.58, 2.1109999999999998)","(14.0, 32.0, 28.7)","(14.0, 32.0, 19.53333333333333)","(51.0, 440.0, 250.0)","(8.5, 18.0, 16.0)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 14.0, 11.76)"
09-01-2023 18:51:44.318269,"(1.8, 2.58, 2.1109999999999998)","(14.0, 32.0, 28.7)","(14.0, 32.0, 19.53333333333333)","(51.0, 440.0, 250.0)","(8.5, 18.0, 16.0)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 14.0, 12.342857142857142)"
09-01-2023 18:51:45.388105,"(1.8, 2.58, 2.1109999999999998)","(14.0, 32.0, 28.7)","(14.0, 32.0, 19.53333333333333)","(51.0, 440.0, 250.0)","(8.5, 18.0, 16.0)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.8, 3.72)","(7.5, 14.0, 12.6)"
09-01-2023 18:51:46.768321,"(1.8, 2.62, 2.105)","(14.0, 32.0, 28.0)","(14.0, 32.0, 25.0)","(51.0, 440.0, 291.25)","(8.5, 18.0, 14.56)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.7, 3.8666666666666667)","(7.5, 14.0, 11.84)"
09-01-2023 18:51:47.895491,"(1.8, 2.56, 2.105)","(14.0, 32.0, 28.0)","(14.0, 30.0, 25.0)","(51.0, 430.0, 228.18181818181816)","(8.5, 18.0, 15.485714285714286)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.7, 3.8666666666666667)","(7.5, 14.0, 12.514285714285714)"
09-01-2023 18:51:49.117136,"(1.8, 2.56, 2.105)","(14.0, 32.0, 29.57142857142857)","(14.0, 30.0, 25.0)","(51.0, 430.0, 228.18181818181816)","(8.5, 18.0, 14.56)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.7, 3.8666666666666667)","(7.5, 14.0, 12.0)"
09-01-2023 18:51:50.502758,"(1.8, 2.56, 2.105)","(14.0, 32.0, 29.57142857142857)","(14.0, 30.0, 25.0)","(51.0, 430.0, 228.18181818181816)","(8.5, 18.0, 15.485714285714286)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.7, 3.8666666666666667)","(7.5, 14.0, 11.76)"
09-01-2023 18:51:51.810330,"(1.8, 2.56, 2.105)","(14.0, 32.0, 29.57142857142857)","(14.0, 30.0, 25.0)","(51.0, 430.0, 228.18181818181816)","(8.5, 18.0, 15.485714285714286)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.7, 3.8666666666666667)","(7.5, 14.0, 12.88888888888889)"
09-01-2023 18:51:52.967380,"(1.8, 2.56, 2.105)","(14.0, 32.0, 29.57142857142857)","(14.0, 30.0, 25.0)","(51.0, 430.0, 228.18181818181816)","(8.5, 18.0, 15.485714285714286)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.7, 3.8666666666666667)","(7.5, 14.0, 12.88888888888889)"
09-01-2023 18:51:54.151192,"(1.8, 2.56, 2.105)","(14.0, 32.0, 29.57142857142857)","(14.0, 30.0, 25.0)","(51.0, 430.0, 228.18181818181816)","(8.5, 18.0, 15.485714285714286)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.7, 3.8666666666666667)","(7.5, 14.0, 12.88888888888889)"
09-01-2023 18:51:55.308786,"(1.8, 2.56, 2.105)","(14.0, 32.0, 29.57142857142857)","(14.0, 30.0, 25.0)","(51.0, 430.0, 228.18181818181816)","(8.5, 18.0, 15.485714285714286)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.7, 3.8666666666666667)","(7.5, 14.0, 12.88888888888889)"
09-01-2023 18:51:56.320960,"(1.8, 2.54, 2.099)","(14.0, 32.0, 29.57142857142857)","(14.0, 30.0, 25.0)","(51.0, 430.0, 228.18181818181816)","(8.5, 18.0, 15.485714285714286)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.7, 3.8666666666666667)","(7.5, 14.0, 12.88888888888889)"
09-01-2023 18:51:57.394758,"(1.8, 2.54, 2.099)","(14.0, 32.0, 29.57142857142857)","(14.0, 30.0, 25.0)","(51.0, 430.0, 228.18181818181816)","(8.5, 18.0, 15.485714285714286)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.7, 3.472727272727273)","(7.5, 14.0, 12.88888888888889)"
09-01-2023 18:51:58.458410,"(1.8, 2.54, 2.099)","(14.0, 32.0, 29.57142857142857)","(14.0, 30.0, 25.0)","(51.0, 430.0, 228.18181818181816)","(8.5, 18.0, 15.485714285714286)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.2, 3.472727272727273)","(7.5, 14.0, 12.88888888888889)"
09-01-2023 18:51:59.752743,"(1.8, 2.54, 2.113)","(14.0, 32.0, 28.333333333333332)","(14.0, 30.0, 25.0)","(51.0, 430.0, 228.18181818181816)","(8.5, 18.0, 15.133333333333333)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.2, 3.472727272727273)","(7.5, 14.0, 11.333333333333332)"
09-01-2023 18:52:00.960290,"(1.8, 2.54, 2.113)","(14.0, 32.0, 28.333333333333332)","(14.0, 30.0, 25.0)","(51.0, 430.0, 228.18181818181816)","(8.5, 18.0, 15.133333333333333)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.2, 3.472727272727273)","(7.5, 13.0, 11.722222222222221)"
09-01-2023 18:52:02.111986,"(1.8, 2.54, 2.113)","(14.0, 32.0, 25.6)","(14.0, 30.0, 25.0)","(51.0, 430.0, 228.18181818181816)","(8.5, 18.0, 15.133333333333333)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.2, 3.472727272727273)","(7.5, 12.5, 11.722222222222221)"
09-01-2023 18:52:03.246903,"(1.8, 2.52, 2.093)","(14.0, 32.0, 26.5)","(14.0, 30.0, 25.0)","(51.0, 430.0, 228.18181818181816)","(8.5, 18.0, 15.133333333333333)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.2, 3.472727272727273)","(7.5, 12.5, 11.722222222222221)"
09-01-2023 18:52:04.405883,"(1.8, 2.52, 2.138181818181818)","(14.0, 32.0, 25.6)","(14.0, 30.0, 25.0)","(51.0, 430.0, 228.18181818181816)","(8.5, 18.0, 15.133333333333333)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.2, 3.472727272727273)","(7.5, 12.5, 12.88888888888889)"
09-01-2023 18:52:05.528785,"(1.8, 2.52, 2.107)","(14.0, 32.0, 25.6)","(14.0, 30.0, 25.0)","(51.0, 430.0, 228.18181818181816)","(8.5, 18.0, 15.133333333333333)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.2, 3.472727272727273)","(7.5, 14.0, 12.88888888888889)"
09-01-2023 18:52:06.660533,"(1.8, 2.52, 2.107)","(14.0, 32.0, 25.6)","(14.0, 30.0, 25.0)","(51.0, 430.0, 228.18181818181816)","(8.5, 18.0, 15.133333333333333)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.2, 3.472727272727273)","(7.5, 14.0, 12.88888888888889)"
09-01-2023 18:52:07.844293,"(1.8, 2.52, 2.093)","(14.0, 32.0, 25.6)","(14.0, 30.0, 25.0)","(51.0, 430.0, 228.18181818181816)","(8.5, 18.0, 15.133333333333333)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.2, 3.472727272727273)","(7.5, 14.0, 12.88888888888889)"
09-01-2023 18:52:08.952886,"(1.8, 2.52, 2.138181818181818)","(14.0, 32.0, 25.6)","(14.0, 30.0, 25.0)","(51.0, 430.0, 228.18181818181816)","(8.5, 18.0, 14.72)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.2, 3.472727272727273)","(7.5, 14.0, 12.88888888888889)"
09-01-2023 18:52:10.237809,"(1.8, 2.52, 2.107)","(14.0, 32.0, 25.6)","(14.0, 30.0, 25.0)","(51.0, 430.0, 228.18181818181816)","(8.5, 18.0, 14.72)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.2, 3.472727272727273)","(7.5, 14.0, 12.88888888888889)"
09-01-2023 18:52:11.400497,"(1.8, 2.5, 2.101)","(14.0, 32.0, 25.6)","(14.0, 30.0, 25.0)","(51.0, 430.0, 228.18181818181816)","(8.5, 18.0, 14.72)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.2, 3.472727272727273)","(7.5, 14.0, 12.88888888888889)"
09-01-2023 18:52:12.717635,"(1.8, 2.5, 2.0869999999999997)","(14.0, 32.0, 25.6)","(14.0, 30.0, 25.0)","(51.0, 430.0, 228.18181818181816)","(8.5, 18.0, 15.2)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.2, 3.472727272727273)","(7.5, 14.0, 12.88888888888889)"
09-01-2023 18:52:14.027153,"(1.8, 2.5, 2.101)","(14.0, 32.0, 26.666666666666664)","(14.0, 30.0, 25.0)","(51.0, 430.0, 228.18181818181816)","(8.5, 18.0, 13.444444444444445)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.2, 3.472727272727273)","(7.5, 14.0, 12.88888888888889)"
09-01-2023 18:52:15.230062,"(1.8, 2.5, 2.101)","(14.0, 32.0, 26.666666666666664)","(14.0, 30.0, 20.333333333333332)","(51.0, 430.0, 228.18181818181816)","(8.5, 18.0, 13.444444444444445)","(91.0, 650.0, 588.8888888888889)","(3.2, 4.2, 3.472727272727273)","(7.5, 14.0, 12.88888888888889)"
09-01-2023 18:52:16.503723,"(1.8, 2.5, 2.101)","(14.0, 32.0, 26.666666666666664)","(14.0, 30.0, 20.333333333333332)","(51.0, 430.0, 228.18181818181816)","(8.5, 18.0, 13.444444444444445)","(91.0, 650.0, 595.0)","(3.2, 4.2, 3.472727272727273)","(7.5, 14.0, 12.88888888888889)"
09-01-2023 18:52:17.793395,"(1.8, 2.5, 2.0869999999999997)","(14.0, 32.0, 26.666666666666664)","(14.0, 30.0, 20.333333333333332)","(51.0, 430.0, 228.18181818181816)","(8.5, 18.0, 13.444444444444445)","(91.0, 650.0, 595.0)","(3.2, 4.2, 3.472727272727273)","(7.5, 14.0, 12.88888888888889)"
09-01-2023 18:52:19.113692,"(1.8, 2.48, 2.1236363636363635)","(14.0, 32.0, 26.666666666666664)","(14.0, 30.0, 20.333333333333332)","(51.0, 430.0, 228.18181818181816)","(8.5, 18.0, 13.444444444444445)","(91.0, 650.0, 595.0)","(3.2, 4.2, 3.472727272727273)","(7.5, 14.0, 12.88888888888889)"
09-01-2023 18:52:20.287438,"(1.8, 2.48, 2.0949999999999998)","(14.0, 32.0, 26.666666666666664)","(14.0, 30.0, 20.333333333333332)","(51.0, 430.0, 278.75)","(8.5, 18.0, 13.444444444444445)","(91.0, 650.0, 595.0)","(3.2, 4.2, 3.472727272727273)","(7.5, 14.0, 11.618181818181817)"
09-01-2023 18:52:21.459703,"(1.8, 2.48, 2.0949999999999998)","(14.0, 32.0, 26.666666666666664)","(14.0, 30.0, 20.333333333333332)","(51.0, 410.0, 235.0)","(8.5, 18.0, 13.444444444444445)","(91.0, 650.0, 453.57142857142856)","(3.2, 4.2, 3.472727272727273)","(7.5, 13.0, 11.34)"
09-01-2023 18:52:22.623797,"(1.8, 2.48, 2.081)","(14.0, 32.0, 26.666666666666664)","(14.0, 30.0, 20.333333333333332)","(51.0, 410.0, 235.0)","(8.5, 18.0, 13.444444444444445)","(91.0, 650.0, 453.57142857142856)","(3.2, 4.2, 3.472727272727273)","(7.5, 12.5, 11.34)"
09-01-2023 18:52:23.744458,"(1.8, 2.48, 2.1236363636363635)","(14.0, 32.0, 26.666666666666664)","(14.0, 30.0, 20.333333333333332)","(51.0, 410.0, 219.0909090909091)","(8.5, 18.0, 13.444444444444445)","(91.0, 650.0, 453.57142857142856)","(3.2, 4.2, 3.472727272727273)","(7.5, 12.5, 11.26)"
09-01-2023 18:52:24.904097,"(1.8, 2.48, 2.0949999999999998)","(14.0, 32.0, 26.666666666666664)","(14.0, 30.0, 20.333333333333332)","(51.0, 410.0, 219.0909090909091)","(8.5, 18.0, 13.444444444444445)","(91.0, 650.0, 453.57142857142856)","(3.2, 4.2, 3.472727272727273)","(7.5, 12.5, 11.26)"
