,Westar Commander,Incineration,Nehalem,Mr Beets,Gomez Bale,Orbital Bale,Lovaz Bale,Spaghetti Legs
07-01-2023 19:10:01.190978,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.2, 6.747058823529411)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 36.0)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.625)"
07-01-2023 19:10:02.360807,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.2, 6.747058823529411)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 36.0)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.625)"
07-01-2023 19:10:03.547854,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.2, 6.747058823529411)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 36.0)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.625)"
07-01-2023 19:10:04.720209,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.2, 6.747058823529411)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 36.0)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 55.09090909090909)"
07-01-2023 19:10:06.037887,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.2, 6.747058823529411)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 36.0)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 55.09090909090909)"
07-01-2023 19:10:07.316071,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.2, 6.747058823529411)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 36.0)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 55.09090909090909)"
07-01-2023 19:10:08.516507,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.2, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 36.0)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 55.09090909090909)"
07-01-2023 19:10:09.641131,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 36.0)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 55.09090909090909)"
07-01-2023 19:10:10.695375,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 36.0)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 55.09090909090909)"
07-01-2023 19:10:11.777586,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 30.333333333333336)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 55.09090909090909)"
07-01-2023 19:10:13.076332,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 30.333333333333336)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 55.09090909090909)"
07-01-2023 19:10:14.321683,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 30.333333333333336)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 55.09090909090909)"
07-01-2023 19:10:15.412613,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 30.333333333333336)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 55.09090909090909)"
07-01-2023 19:10:16.540215,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 30.333333333333336)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 67.23076923076923)"
07-01-2023 19:10:17.580836,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 25.2)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 67.23076923076923)"
07-01-2023 19:10:18.665811,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 35.14285714285714)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 67.23076923076923)"
07-01-2023 19:10:19.797603,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 35.14285714285714)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 67.23076923076923)"
07-01-2023 19:10:20.921394,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 35.14285714285714)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 67.23076923076923)"
07-01-2023 19:10:22.110542,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 35.14285714285714)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 67.23076923076923)"
07-01-2023 19:10:23.249624,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 35.14285714285714)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 67.23076923076923)"
07-01-2023 19:10:24.407638,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 35.14285714285714)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 67.23076923076923)"
07-01-2023 19:10:25.550488,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 35.14285714285714)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 67.23076923076923)"
07-01-2023 19:10:26.645332,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 35.14285714285714)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 67.23076923076923)"
07-01-2023 19:10:27.825915,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 35.14285714285714)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 67.23076923076923)"
07-01-2023 19:10:29.046790,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 35.14285714285714)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 67.23076923076923)"
07-01-2023 19:10:30.412609,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 28.727272727272727)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 67.23076923076923)"
07-01-2023 19:10:31.677232,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 28.727272727272727)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 67.23076923076923)"
07-01-2023 19:10:33.120675,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 28.727272727272727)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 67.23076923076923)"
07-01-2023 19:10:34.446791,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 28.727272727272727)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 67.23076923076923)"
07-01-2023 19:10:35.669831,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 28.727272727272727)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 67.23076923076923)"
07-01-2023 19:10:36.959919,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 28.727272727272727)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 67.23076923076923)"
07-01-2023 19:10:38.065852,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 28.727272727272727)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 67.23076923076923)"
07-01-2023 19:10:39.233792,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 28.727272727272727)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 67.23076923076923)"
07-01-2023 19:10:40.354424,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 28.727272727272727)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 67.23076923076923)"
07-01-2023 19:10:41.677745,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 13.166666666666668)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 28.727272727272727)","(7.5, 14.5, 11.15)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 67.23076923076923)"
07-01-2023 19:10:43.013797,"(4.2, 7.6, 4.88235294117647)","(9.0, 16.5, 12.636363636363637)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 32.5)","(7.5, 14.5, 13.79)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 79.0)"
07-01-2023 19:10:44.306604,"(4.2, 7.6, 4.88235294117647)","(9.0, 17.0, 12.636363636363637)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 32.5)","(7.5, 14.5, 13.79)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 79.0)"
07-01-2023 19:10:45.588908,"(4.2, 7.6, 4.88235294117647)","(9.0, 17.0, 12.636363636363637)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 32.5)","(7.5, 14.5, 13.79)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 79.0)"
07-01-2023 19:10:46.826210,"(4.2, 7.6, 4.88235294117647)","(9.0, 17.0, 12.636363636363637)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 32.1875)","(7.5, 14.5, 13.6125)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:10:48.119309,"(4.2, 7.6, 4.88235294117647)","(9.0, 17.0, 12.636363636363637)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 32.1875)","(7.5, 14.5, 11.25)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:10:49.284764,"(4.2, 7.6, 4.88235294117647)","(9.0, 17.0, 12.636363636363637)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 32.1875)","(7.5, 14.5, 11.25)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:10:50.513333,"(4.2, 7.6, 4.88235294117647)","(9.0, 17.0, 12.636363636363637)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 32.1875)","(7.5, 14.5, 11.25)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:10:51.722083,"(4.2, 7.6, 4.88235294117647)","(9.0, 17.0, 12.636363636363637)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 32.1875)","(7.5, 14.5, 11.25)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:10:53.003947,"(4.2, 7.6, 4.88235294117647)","(9.0, 17.0, 12.636363636363637)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 32.1875)","(7.5, 14.5, 11.25)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:10:54.213095,"(4.2, 7.6, 4.88235294117647)","(9.0, 17.0, 12.636363636363637)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 32.1875)","(7.5, 14.5, 11.25)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:10:55.396356,"(4.2, 7.6, 4.88235294117647)","(9.0, 17.0, 12.636363636363637)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 32.1875)","(7.5, 14.5, 11.25)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:10:56.536373,"(4.2, 7.6, 4.88235294117647)","(9.0, 17.0, 12.636363636363637)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 32.1875)","(7.5, 14.5, 11.25)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:10:57.596248,"(4.2, 7.6, 4.847058823529411)","(9.0, 17.0, 12.636363636363637)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 30.0)","(7.5, 14.5, 11.25)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:10:58.662473,"(4.2, 7.4, 4.847058823529411)","(9.0, 17.0, 12.636363636363637)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 30.0)","(7.5, 14.5, 11.25)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:10:59.885040,"(4.2, 7.4, 4.847058823529411)","(9.0, 17.0, 12.636363636363637)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 30.0)","(7.5, 14.5, 11.25)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:11:01.150402,"(4.2, 7.4, 4.847058823529411)","(9.0, 17.0, 12.636363636363637)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 30.0)","(7.5, 14.5, 13.6125)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:11:02.389076,"(4.2, 7.4, 4.847058823529411)","(9.0, 17.0, 12.636363636363637)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 30.0)","(7.5, 14.5, 11.35)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:11:03.531949,"(4.2, 7.4, 4.847058823529411)","(9.0, 17.0, 12.636363636363637)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 33.611111111111114)","(7.5, 14.5, 11.35)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:11:04.696288,"(4.2, 7.4, 4.847058823529411)","(9.0, 17.0, 12.636363636363637)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 33.611111111111114)","(7.5, 14.5, 11.35)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:11:05.952910,"(4.2, 7.4, 4.847058823529411)","(9.0, 17.0, 12.636363636363637)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 33.611111111111114)","(7.5, 14.5, 11.35)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:11:07.240167,"(4.2, 7.4, 4.847058823529411)","(9.0, 17.0, 12.863636363636363)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 33.611111111111114)","(7.5, 14.5, 11.35)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:11:08.583419,"(4.2, 7.4, 4.847058823529411)","(9.0, 17.5, 12.863636363636363)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 33.611111111111114)","(7.5, 14.5, 11.35)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:11:09.821594,"(4.2, 7.4, 4.847058823529411)","(9.0, 17.5, 12.863636363636363)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 33.611111111111114)","(7.5, 14.5, 11.35)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:11:11.144429,"(4.2, 7.4, 4.847058823529411)","(9.0, 17.5, 12.863636363636363)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 33.611111111111114)","(7.5, 14.5, 11.35)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:11:12.309584,"(4.2, 7.4, 4.847058823529411)","(9.0, 17.5, 12.863636363636363)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 33.611111111111114)","(7.5, 14.5, 11.35)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:11:13.457963,"(4.2, 7.4, 4.847058823529411)","(9.0, 17.5, 12.863636363636363)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 33.611111111111114)","(7.5, 14.5, 11.35)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:11:14.609583,"(4.2, 7.4, 4.847058823529411)","(9.0, 17.5, 12.863636363636363)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 33.611111111111114)","(7.5, 14.5, 11.35)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:11:15.999826,"(4.2, 7.4, 4.847058823529411)","(9.0, 17.5, 12.863636363636363)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 33.888888888888886)","(7.5, 14.5, 11.35)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:11:17.325490,"(4.2, 7.4, 4.847058823529411)","(9.0, 17.5, 12.863636363636363)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 30.9375)","(7.5, 14.5, 13.6125)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:11:18.630455,"(4.2, 7.4, 4.847058823529411)","(9.0, 17.5, 12.863636363636363)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 30.9375)","(7.5, 14.5, 11.35)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:11:20.077566,"(4.2, 7.4, 4.847058823529411)","(9.0, 17.5, 13.25)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 34.44444444444444)","(7.5, 14.5, 11.35)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:11:21.280970,"(4.2, 7.4, 4.847058823529411)","(9.0, 17.5, 13.25)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 34.44444444444444)","(7.5, 14.5, 11.35)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:11:22.544118,"(4.2, 7.4, 4.847058823529411)","(9.0, 17.5, 12.863636363636363)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 34.44444444444444)","(7.5, 14.5, 11.35)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:11:23.825985,"(4.2, 7.4, 4.847058823529411)","(9.0, 17.5, 12.863636363636363)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 34.44444444444444)","(7.5, 14.5, 11.35)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:11:25.085509,"(4.2, 7.4, 4.847058823529411)","(9.0, 17.5, 12.863636363636363)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 34.44444444444444)","(7.5, 14.5, 11.35)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:11:26.323590,"(4.2, 7.4, 4.847058823529411)","(9.0, 17.5, 12.863636363636363)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 34.44444444444444)","(7.5, 14.5, 11.35)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:11:27.626650,"(4.2, 7.4, 4.847058823529411)","(9.0, 17.5, 12.863636363636363)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 34.44444444444444)","(7.5, 14.5, 11.35)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:11:28.848049,"(4.2, 7.4, 4.847058823529411)","(9.0, 17.5, 12.863636363636363)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 34.44444444444444)","(7.5, 14.5, 11.35)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:11:30.101653,"(4.2, 7.4, 4.847058823529411)","(9.0, 17.5, 12.863636363636363)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 34.44444444444444)","(7.5, 14.5, 11.35)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:11:31.327477,"(4.2, 7.4, 4.847058823529411)","(9.0, 17.5, 12.863636363636363)","(4.8, 8.0, 7.836363636363636)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 34.44444444444444)","(7.5, 14.5, 11.35)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 65.0)"
07-01-2023 19:11:32.594317,"(4.2, 7.4, 4.847058823529411)","(9.0, 17.5, 14.1)","(4.8, 8.0, 7.914285714285715)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 40.833333333333336)","(7.5, 14.5, 11.05)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 69.33333333333333)"
07-01-2023 19:11:33.791731,"(4.2, 7.4, 5.23)","(9.0, 17.5, 14.1)","(4.8, 8.0, 7.914285714285715)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 40.833333333333336)","(7.5, 14.5, 12.775)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 69.33333333333333)"
07-01-2023 19:11:35.074276,"(4.2, 7.4, 5.300000000000001)","(9.0, 17.5, 14.1)","(4.8, 8.0, 7.914285714285715)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 40.833333333333336)","(7.5, 14.5, 12.775)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 69.33333333333333)"
07-01-2023 19:11:36.334400,"(4.2, 7.4, 5.300000000000001)","(9.0, 17.5, 14.1)","(4.8, 8.0, 7.914285714285715)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 40.833333333333336)","(7.5, 14.5, 12.775)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 69.33333333333333)"
07-01-2023 19:11:37.390331,"(4.2, 7.4, 5.300000000000001)","(9.0, 17.5, 14.1)","(4.8, 8.0, 7.914285714285715)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 40.833333333333336)","(7.5, 14.5, 12.775)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 69.33333333333333)"
07-01-2023 19:11:38.490821,"(4.2, 7.4, 5.300000000000001)","(9.0, 17.5, 14.1)","(4.8, 8.0, 7.914285714285715)","(2.25, 3.1, 2.309411764705882)","(10.0, 60.0, 40.833333333333336)","(7.5, 14.5, 12.775)","(21.0, 55.0, 26.666666666666668)","(31.0, 130.0, 69.33333333333333)"
