,Opawa Barrel,Dembe,Opawa Chrissy,Carlos Jewel,Oberon Bale,Gitan,Opawa Conan,Quintessa Bale
08-12-2022 15:17:07.536421,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.95)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.470000000000001)"
08-12-2022 15:17:08.827657,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.95)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.470000000000001)"
08-12-2022 15:17:09.923764,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.95)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.470000000000001)"
08-12-2022 15:17:11.100026,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.95)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4884615384615385)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:12.315710,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.95)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4884615384615385)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:13.524918,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.95)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4884615384615385)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:14.663557,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.95)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4884615384615385)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:15.824161,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.95)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4884615384615385)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:17.086955,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.95)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4884615384615385)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:18.348892,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.95)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4884615384615385)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:19.538808,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.95)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4884615384615385)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:20.661506,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.95)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4884615384615385)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:21.725077,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4884615384615385)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:22.841982,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4884615384615385)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:24.262055,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4884615384615385)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:25.414416,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4884615384615385)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:26.892806,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4884615384615385)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:28.100168,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4884615384615385)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:29.431266,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4884615384615385)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:30.559634,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4884615384615385)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:31.732674,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4884615384615385)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:32.886585,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4884615384615385)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:34.142897,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4884615384615385)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:35.381562,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4884615384615385)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:36.517726,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4884615384615385)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:37.711797,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4884615384615385)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:38.856152,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4884615384615385)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:39.963130,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4884615384615385)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:41.071436,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4884615384615385)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:42.216224,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4884615384615385)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:43.205776,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4884615384615385)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:44.375082,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4884615384615385)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:45.472401,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4884615384615385)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:46.657976,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4884615384615385)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:48.175649,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4884615384615385)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:49.290357,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.4884615384615385)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:50.679888,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:51.801421,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:52.947207,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:54.374792,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:55.760418,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:57.195093,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:58.629151,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:17:59.916221,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:18:01.249495,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 21.0, 19.755555555555556)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 12.5, 11.657142857142857)","(3.7, 8.4, 7.648)"
08-12-2022 15:18:02.610560,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 21.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 12.5, 12.81)","(3.7, 8.4, 7.648)"
08-12-2022 15:18:03.819113,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.4, 7.648)"
08-12-2022 15:18:05.125258,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.4, 7.648)"
08-12-2022 15:18:06.339081,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.4, 7.648)"
08-12-2022 15:18:07.563902,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.4, 7.648)"
08-12-2022 15:18:08.801968,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.4, 7.648)"
08-12-2022 15:18:10.079519,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.4, 7.648)"
08-12-2022 15:18:11.268091,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.4, 7.648)"
08-12-2022 15:18:12.398477,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.4, 7.648)"
08-12-2022 15:18:13.649338,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.4, 7.648)"
08-12-2022 15:18:14.836042,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.4, 7.648)"
08-12-2022 15:18:16.019137,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.4, 7.648)"
08-12-2022 15:18:17.162242,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.4, 7.648)"
08-12-2022 15:18:18.307339,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.4, 7.648)"
08-12-2022 15:18:19.489254,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.4, 7.648)"
08-12-2022 15:18:20.866916,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.772727272727273)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.4, 7.648)"
08-12-2022 15:18:22.258458,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.916666666666664)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.4, 7.085714285714286)"
08-12-2022 15:18:23.758099,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.95)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.4, 7.085714285714286)"
08-12-2022 15:18:25.081855,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.95)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.4, 7.085714285714286)"
08-12-2022 15:18:26.621449,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.95)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.4, 7.085714285714286)"
08-12-2022 15:18:28.031381,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.95)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.4, 7.085714285714286)"
08-12-2022 15:18:29.214829,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.95)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.4, 7.085714285714286)"
08-12-2022 15:18:30.570587,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.95)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.4, 7.085714285714286)"
08-12-2022 15:18:32.036148,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.95)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.4, 7.085714285714286)"
08-12-2022 15:18:33.461090,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.95)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.4, 7.085714285714286)"
08-12-2022 15:18:34.713368,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.95)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.4, 7.085714285714286)"
08-12-2022 15:18:36.088765,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.95)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.4, 7.085714285714286)"
08-12-2022 15:18:37.337690,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.95)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.4, 7.085714285714286)"
08-12-2022 15:18:38.525618,"(5.0, 9.6, 7.927272727272728)","(10.0, 18.5, 16.95)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.4, 7.085714285714286)"
08-12-2022 15:18:39.693621,"(5.0, 9.4, 7.800000000000001)","(10.0, 18.5, 16.95)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.2, 6.716666666666667)"
08-12-2022 15:18:40.845917,"(5.0, 9.4, 7.800000000000001)","(10.0, 18.5, 16.95)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.2, 6.716666666666667)"
08-12-2022 15:18:42.042215,"(5.0, 9.4, 7.800000000000001)","(10.0, 18.5, 16.95)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.2, 6.716666666666667)"
08-12-2022 15:18:43.261214,"(5.0, 9.4, 7.800000000000001)","(10.0, 18.5, 16.95)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.2, 6.716666666666667)"
08-12-2022 15:18:44.583366,"(5.0, 9.4, 7.800000000000001)","(10.0, 18.5, 16.95)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.2, 6.716666666666667)"
08-12-2022 15:18:45.705688,"(5.0, 9.4, 7.800000000000001)","(10.0, 18.5, 16.95)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.2, 6.716666666666667)"
08-12-2022 15:18:46.944293,"(5.0, 9.4, 7.800000000000001)","(10.0, 18.5, 16.95)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.2, 6.716666666666667)"
08-12-2022 15:18:48.312354,"(5.0, 9.6, 7.800000000000001)","(10.0, 18.5, 16.95)","(7.5, 13.0, 11.8)","(11.0, 22.0, 20.644444444444446)","(15.0, 32.0, 29.214285714285715)","(3.1, 5.0, 4.608823529411765)","(7.0, 13.5, 12.81)","(3.7, 8.2, 6.716666666666667)"
