,Oneloveonelife,Razor Sharp,The Dark Knight,Heritage,Bromac Hype,Sweet Nothings,Bobby Vinton,Sly Tricks,Major Bond,Ask Me Lou,Forty Wives,Blackjack Road,Call Me Sir
14-12-2022 12:20:22.901299,"(10.0, 23.0, 16.1)","(2.4, 2.88, 2.768780487804878)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 271.53846153846155)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 510.0, 154.0)","(7.0, 20.0, 13.600000000000001)"
14-12-2022 12:20:24.858518,"(10.0, 23.0, 16.1)","(2.4, 2.88, 2.768780487804878)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 271.53846153846155)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 510.0, 154.0)","(7.0, 20.0, 13.600000000000001)"
14-12-2022 12:20:27.049365,"(10.0, 23.0, 16.1)","(2.4, 2.88, 2.768780487804878)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 271.53846153846155)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 510.0, 154.0)","(7.0, 20.0, 13.600000000000001)"
14-12-2022 12:20:28.809793,"(10.0, 23.0, 16.1)","(2.4, 2.88, 2.768780487804878)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 271.53846153846155)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 510.0, 154.0)","(7.0, 20.0, 13.600000000000001)"
14-12-2022 12:20:30.581604,"(10.0, 23.0, 16.1)","(2.4, 2.88, 2.768780487804878)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 271.53846153846155)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 510.0, 154.0)","(7.0, 20.0, 13.600000000000001)"
14-12-2022 12:20:32.453490,"(10.0, 23.0, 16.1)","(2.4, 2.88, 2.768780487804878)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 271.53846153846155)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 510.0, 154.0)","(7.0, 20.0, 13.600000000000001)"
14-12-2022 12:20:34.788085,"(10.0, 23.0, 16.1)","(2.4, 2.88, 2.768780487804878)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 271.53846153846155)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 510.0, 154.0)","(7.0, 20.0, 13.600000000000001)"
14-12-2022 12:20:36.850387,"(10.0, 23.0, 16.1)","(2.4, 2.88, 2.768780487804878)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 271.53846153846155)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 34.0, 31.625)","(61.0, 490.0, 150.0)","(7.0, 20.0, 13.600000000000001)"
14-12-2022 12:20:38.928420,"(10.0, 23.0, 16.1)","(2.4, 2.88, 2.768780487804878)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 271.53846153846155)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 60.0, 54.375)","(61.0, 490.0, 150.0)","(7.0, 20.0, 13.600000000000001)"
14-12-2022 12:20:40.800286,"(10.0, 23.0, 16.1)","(2.4, 2.88, 2.8044444444444445)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 60.0, 36.875)","(61.0, 490.0, 150.0)","(7.0, 20.0, 13.600000000000001)"
14-12-2022 12:20:42.768346,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.8044444444444445)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 40.0, 36.875)","(61.0, 490.0, 150.0)","(7.0, 20.0, 13.600000000000001)"
14-12-2022 12:20:44.677193,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.8044444444444445)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 40.0, 36.875)","(61.0, 490.0, 150.0)","(7.0, 20.0, 13.600000000000001)"
14-12-2022 12:20:46.641311,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.8044444444444445)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 40.0, 36.875)","(61.0, 490.0, 150.0)","(7.0, 20.0, 13.600000000000001)"
14-12-2022 12:20:48.605873,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.8044444444444445)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 21.666666666666664)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 40.0, 36.875)","(61.0, 490.0, 150.0)","(7.0, 20.0, 13.600000000000001)"
14-12-2022 12:20:50.486952,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.82)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 40.0, 36.875)","(61.0, 490.0, 150.0)","(7.0, 20.0, 13.600000000000001)"
14-12-2022 12:20:52.431038,"(10.0, 23.0, 16.1)","(2.4, 2.94, 2.82)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 40.0, 36.875)","(61.0, 490.0, 150.0)","(7.0, 20.0, 13.600000000000001)"
14-12-2022 12:20:54.484245,"(10.0, 23.0, 16.1)","(2.4, 2.94, 2.82)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 40.0, 36.875)","(61.0, 490.0, 150.0)","(7.0, 20.0, 13.600000000000001)"
14-12-2022 12:20:56.349155,"(10.0, 23.0, 16.1)","(2.4, 2.94, 2.82)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 40.0, 36.875)","(61.0, 490.0, 150.0)","(7.0, 20.0, 13.600000000000001)"
14-12-2022 12:20:58.261786,"(10.0, 23.0, 16.1)","(2.4, 2.94, 2.82)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 40.0, 36.875)","(61.0, 490.0, 150.0)","(7.0, 20.0, 13.600000000000001)"
14-12-2022 12:21:00.621411,"(10.0, 23.0, 16.1)","(2.4, 2.94, 2.82)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 40.0, 36.875)","(61.0, 490.0, 150.0)","(7.0, 20.0, 13.600000000000001)"
14-12-2022 12:21:02.948725,"(10.0, 23.0, 16.1)","(2.4, 2.94, 2.82)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 40.0, 36.875)","(61.0, 490.0, 150.0)","(7.0, 20.0, 13.600000000000001)"
14-12-2022 12:21:05.125928,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.82)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 40.0, 36.875)","(61.0, 490.0, 150.0)","(7.0, 20.0, 10.6)"
14-12-2022 12:21:07.175313,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 40.0, 36.875)","(61.0, 490.0, 150.0)","(7.0, 14.0, 10.6)"
14-12-2022 12:21:09.432514,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 40.0, 36.875)","(61.0, 490.0, 150.0)","(7.0, 14.0, 10.6)"
14-12-2022 12:21:11.565367,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 40.0, 36.875)","(61.0, 490.0, 150.0)","(7.0, 14.0, 10.6)"
14-12-2022 12:21:13.703744,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 40.0, 36.875)","(61.0, 490.0, 150.0)","(7.0, 14.0, 10.6)"
14-12-2022 12:21:15.855526,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 40.0, 36.875)","(61.0, 490.0, 150.0)","(7.0, 14.0, 10.6)"
14-12-2022 12:21:18.262609,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 40.0, 36.875)","(61.0, 490.0, 150.0)","(7.0, 14.0, 10.6)"
14-12-2022 12:21:20.342367,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 40.0, 36.875)","(61.0, 490.0, 150.0)","(7.0, 14.0, 10.6)"
14-12-2022 12:21:22.396072,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 40.0, 36.875)","(61.0, 490.0, 150.0)","(7.0, 14.0, 10.6)"
14-12-2022 12:21:24.536883,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 40.0, 36.875)","(61.0, 490.0, 150.0)","(7.0, 14.0, 10.6)"
14-12-2022 12:21:26.643286,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 40.0, 36.875)","(61.0, 490.0, 150.0)","(7.0, 14.0, 10.6)"
14-12-2022 12:21:29.400602,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 40.0, 36.875)","(61.0, 490.0, 150.0)","(7.0, 14.0, 10.6)"
14-12-2022 12:21:31.803831,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 40.0, 36.875)","(61.0, 490.0, 150.0)","(7.0, 14.0, 10.6)"
14-12-2022 12:21:33.868490,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 40.0, 36.875)","(61.0, 490.0, 150.0)","(7.0, 14.0, 10.6)"
14-12-2022 12:21:35.848816,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 40.0, 36.875)","(61.0, 490.0, 150.0)","(7.0, 14.0, 10.6)"
14-12-2022 12:21:37.998296,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 40.0, 36.875)","(61.0, 490.0, 150.0)","(7.0, 14.0, 10.6)"
14-12-2022 12:21:40.321390,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 32.0, 29.875)","(61.0, 490.0, 150.0)","(7.0, 14.0, 10.6)"
14-12-2022 12:21:42.647002,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 32.0, 29.875)","(61.0, 490.0, 150.0)","(7.0, 14.0, 10.6)"
14-12-2022 12:21:45.163430,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 32.0, 29.875)","(61.0, 490.0, 150.0)","(7.0, 14.0, 10.6)"
14-12-2022 12:21:47.510269,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 32.0, 29.875)","(61.0, 490.0, 150.0)","(7.0, 14.0, 10.6)"
14-12-2022 12:21:49.664701,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 32.0, 29.875)","(61.0, 490.0, 150.0)","(7.0, 14.0, 10.6)"
14-12-2022 12:21:51.797753,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 32.0, 29.875)","(61.0, 490.0, 150.0)","(7.0, 14.0, 10.6)"
14-12-2022 12:21:53.877296,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 32.0, 29.875)","(61.0, 490.0, 150.0)","(7.0, 14.0, 10.6)"
14-12-2022 12:21:55.848277,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 32.0, 29.875)","(61.0, 490.0, 150.0)","(7.0, 14.0, 10.6)"
14-12-2022 12:21:57.809925,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 32.0, 29.875)","(61.0, 490.0, 134.16666666666669)","(7.0, 14.0, 10.6)"
14-12-2022 12:21:59.847667,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 32.0, 29.875)","(61.0, 480.0, 134.16666666666669)","(7.0, 14.0, 10.6)"
14-12-2022 12:22:01.803614,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 32.0, 29.875)","(61.0, 480.0, 134.16666666666669)","(7.0, 14.0, 10.6)"
14-12-2022 12:22:03.772514,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 32.0, 29.875)","(61.0, 480.0, 134.16666666666669)","(7.0, 14.0, 10.6)"
14-12-2022 12:22:06.288084,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 32.0, 29.875)","(61.0, 480.0, 134.16666666666669)","(7.0, 14.0, 10.6)"
14-12-2022 12:22:08.555163,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 32.0, 29.875)","(61.0, 480.0, 134.16666666666669)","(7.0, 14.0, 10.6)"
14-12-2022 12:22:11.009910,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 32.0, 29.875)","(61.0, 480.0, 134.16666666666669)","(7.0, 14.0, 10.6)"
14-12-2022 12:22:13.362351,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 32.0, 29.875)","(61.0, 480.0, 134.16666666666669)","(7.0, 14.0, 10.6)"
14-12-2022 12:22:15.435061,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 32.0, 29.875)","(61.0, 480.0, 134.16666666666669)","(7.0, 14.0, 10.6)"
14-12-2022 12:22:17.516560,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 32.0, 29.875)","(61.0, 480.0, 134.16666666666669)","(7.0, 14.0, 10.6)"
14-12-2022 12:22:19.502967,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 32.0, 29.875)","(61.0, 480.0, 134.16666666666669)","(7.0, 14.0, 10.6)"
14-12-2022 12:22:21.482500,"(10.0, 23.0, 16.1)","(2.4, 2.92, 2.7377319587628866)","(3.9, 7.0, 6.481081081081081)","(21.0, 140.0, 63.5)","(11.0, 23.0, 17.25)","(31.0, 420.0, 312.77777777777777)","(31.0, 320.0, 89.6)","(61.0, 560.0, 147.5)","(13.0, 22.0, 20.0)","(21.0, 220.0, 120.5)","(15.0, 32.0, 29.875)","(61.0, 480.0, 134.16666666666669)","(7.0, 14.0, 10.6)"
