,Tah Hanna,Buckle Up Havana,Ohana Pearl,Barrys Baby,Count Bingley,Tiny Turtle,Combat Mission
10-01-2023 12:36:22.442777,"(3.2, 7.0, 5.15)","(4.8, 8.0, 7.075)","(26.0, 270.0, 102.0)","(10.0, 20.0, 14.6)","(1.9, 2.56, 2.0949999999999998)","(51.0, 550.0, 312.5)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:23.440363,"(3.2, 7.0, 5.15)","(4.8, 8.0, 7.075)","(26.0, 270.0, 102.0)","(10.0, 20.0, 14.6)","(1.9, 2.56, 2.0949999999999998)","(51.0, 550.0, 312.5)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:24.457364,"(3.2, 7.0, 5.15)","(4.8, 8.0, 7.075)","(26.0, 270.0, 102.0)","(10.0, 20.0, 14.6)","(1.9, 2.56, 2.0949999999999998)","(51.0, 550.0, 312.5)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:25.444766,"(3.2, 7.0, 5.15)","(4.8, 8.0, 7.075)","(26.0, 270.0, 102.0)","(10.0, 20.0, 14.6)","(1.9, 2.56, 2.0949999999999998)","(51.0, 550.0, 312.5)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:26.417140,"(3.2, 7.0, 5.15)","(4.8, 8.0, 7.075)","(26.0, 270.0, 102.0)","(10.0, 20.0, 14.6)","(1.9, 2.56, 2.0949999999999998)","(51.0, 550.0, 312.5)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:27.389089,"(3.2, 7.0, 5.15)","(4.8, 8.0, 7.075)","(26.0, 270.0, 102.0)","(10.0, 20.0, 14.6)","(1.9, 2.56, 2.0949999999999998)","(51.0, 550.0, 312.5)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:28.393926,"(3.2, 7.0, 5.15)","(4.8, 8.0, 7.075)","(26.0, 270.0, 102.0)","(10.0, 20.0, 14.6)","(1.9, 2.56, 2.0949999999999998)","(51.0, 550.0, 312.5)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:29.382152,"(3.2, 7.0, 5.15)","(4.8, 8.0, 7.075)","(26.0, 270.0, 142.5)","(10.0, 20.0, 14.6)","(1.9, 2.56, 2.0949999999999998)","(51.0, 550.0, 312.5)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:30.417017,"(3.2, 7.0, 5.15)","(4.8, 8.0, 7.075)","(26.0, 270.0, 102.33333333333333)","(10.0, 20.0, 15.760000000000002)","(1.9, 2.56, 2.0949999999999998)","(51.0, 550.0, 312.5)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:31.401244,"(3.2, 7.0, 5.15)","(4.8, 8.0, 7.075)","(26.0, 270.0, 102.33333333333333)","(10.0, 20.0, 15.760000000000002)","(1.9, 2.56, 2.0949999999999998)","(51.0, 550.0, 265.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:32.331088,"(3.2, 7.0, 5.15)","(4.8, 8.0, 7.075)","(26.0, 270.0, 142.5)","(10.0, 20.0, 15.760000000000002)","(1.9, 2.56, 2.0949999999999998)","(51.0, 450.0, 265.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:33.298079,"(3.2, 7.0, 5.15)","(4.8, 8.0, 7.075)","(26.0, 270.0, 102.66666666666667)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 450.0, 265.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:34.307456,"(3.2, 7.0, 5.15)","(4.8, 8.0, 7.075)","(26.0, 270.0, 102.66666666666667)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 450.0, 265.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:35.284508,"(3.2, 7.0, 5.15)","(4.8, 8.0, 7.075)","(26.0, 270.0, 102.66666666666667)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 450.0, 265.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:36.254689,"(3.2, 7.0, 5.15)","(4.8, 8.0, 7.075)","(26.0, 270.0, 102.66666666666667)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 450.0, 265.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:37.223683,"(3.2, 7.0, 5.15)","(4.8, 8.0, 7.075)","(26.0, 270.0, 142.5)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 450.0, 265.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:38.174895,"(3.2, 7.0, 5.15)","(4.8, 8.0, 7.075)","(26.0, 270.0, 100.33333333333333)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 450.0, 265.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:39.192825,"(3.2, 7.0, 5.15)","(4.8, 8.0, 7.625)","(26.0, 270.0, 142.75)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 450.0, 265.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:40.226120,"(3.2, 7.0, 5.15)","(4.8, 8.0, 7.625)","(26.0, 270.0, 100.33333333333333)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 450.0, 265.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:41.226088,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 100.33333333333333)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 450.0, 265.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:42.229144,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 100.33333333333333)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 450.0, 265.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:43.191671,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 100.33333333333333)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 450.0, 265.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:44.137594,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 100.33333333333333)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 450.0, 265.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:45.128747,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 100.33333333333333)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 450.0, 265.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:46.142841,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 100.33333333333333)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 450.0, 265.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:47.143898,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 100.33333333333333)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 450.0, 265.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:48.117134,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 100.33333333333333)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 450.0, 265.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:49.132380,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 100.33333333333333)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 450.0, 265.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:50.137320,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 100.33333333333333)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 450.0, 265.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:51.149797,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 100.33333333333333)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 450.0, 265.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:52.219935,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 100.33333333333333)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 450.0, 265.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:53.276645,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 100.33333333333333)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 450.0, 265.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:54.276981,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 100.33333333333333)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 450.0, 265.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:55.270676,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 142.75)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 450.0, 265.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:56.244413,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 100.33333333333333)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 550.0, 315.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:57.169345,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 220.8)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 550.0, 315.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:58.176971,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 550.0, 315.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:36:59.155605,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 550.0, 315.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:00.179021,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 550.0, 315.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:01.132369,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 550.0, 315.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:02.089040,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 550.0, 270.0)","(11.0, 160.0, 130.3)"
10-01-2023 12:37:03.097861,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 107.33333333333333)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 450.0, 270.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:04.105862,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 107.33333333333333)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 450.0, 270.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:05.209051,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 107.33333333333333)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 450.0, 88.66666666666666)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:06.257259,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 107.33333333333333)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 88.66666666666666)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:07.284367,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 107.33333333333333)","(10.0, 20.0, 13.066666666666666)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 94.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:08.414043,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 15.760000000000002)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 94.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:09.543156,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 94.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:10.637790,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 88.66666666666666)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:11.800547,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 88.66666666666666)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:12.861644,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 88.66666666666666)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:13.910744,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 88.66666666666666)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:14.927909,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 88.66666666666666)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:15.891179,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 88.66666666666666)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:16.861950,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 88.66666666666666)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:17.955707,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 88.66666666666666)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:18.955328,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 88.66666666666666)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:19.961901,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:20.976633,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:21.968566,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:22.892290,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:23.885674,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:24.935291,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:25.990321,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:27.032748,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:28.127104,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:29.216704,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:30.248418,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:31.199137,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:32.152005,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:33.080657,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:33.991960,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:35.044879,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:36.070535,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 147.5)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 160.0, 130.3)"
10-01-2023 12:37:37.169075,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 160.0, 130.3)"
10-01-2023 12:37:38.310462,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:39.347542,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:40.459510,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 160.0, 61.333333333333336)"
10-01-2023 12:37:41.541936,"(3.2, 7.0, 5.15)","(4.8, 8.0, 6.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 160.0, 17.5)"
10-01-2023 12:37:42.608179,"(3.2, 8.0, 3.77)","(4.8, 7.8, 5.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 23.0, 17.5)"
10-01-2023 12:37:43.590074,"(3.2, 7.8, 5.55)","(4.8, 7.8, 5.55)","(26.0, 270.0, 107.33333333333333)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 23.0, 17.5)"
10-01-2023 12:37:44.595105,"(3.2, 7.8, 5.55)","(4.8, 7.8, 5.55)","(26.0, 270.0, 220.8)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 23.0, 17.5)"
10-01-2023 12:37:45.605611,"(3.2, 7.8, 5.55)","(4.8, 7.8, 5.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 23.0, 17.5)"
10-01-2023 12:37:46.619536,"(3.2, 7.8, 5.55)","(4.8, 7.8, 5.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 23.0, 17.5)"
10-01-2023 12:37:47.622687,"(3.2, 7.8, 5.55)","(4.8, 7.8, 5.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 23.0, 17.5)"
10-01-2023 12:37:48.653012,"(3.2, 7.8, 5.55)","(4.8, 7.8, 5.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 23.0, 17.5)"
10-01-2023 12:37:49.659003,"(3.2, 7.8, 5.55)","(4.8, 7.8, 5.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 23.0, 17.5)"
10-01-2023 12:37:50.670531,"(3.2, 7.8, 5.55)","(4.8, 7.8, 5.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 23.0, 17.5)"
10-01-2023 12:37:51.652940,"(3.2, 7.8, 5.55)","(4.8, 7.8, 5.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 23.0, 17.5)"
10-01-2023 12:37:52.690645,"(3.2, 8.2, 5.75)","(4.8, 7.8, 5.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 23.0, 17.5)"
10-01-2023 12:37:53.710047,"(3.2, 8.2, 5.75)","(4.8, 7.8, 5.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 23.0, 17.5)"
10-01-2023 12:37:54.798515,"(3.2, 8.2, 5.75)","(4.8, 7.8, 5.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 23.0, 17.5)"
10-01-2023 12:37:55.902925,"(3.2, 8.2, 5.75)","(4.8, 7.8, 5.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 23.0, 17.5)"
10-01-2023 12:37:56.881651,"(3.2, 8.2, 5.75)","(4.8, 7.8, 5.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 23.0, 17.5)"
10-01-2023 12:37:57.880511,"(3.2, 8.2, 5.75)","(4.8, 7.8, 5.55)","(26.0, 270.0, 106.66666666666667)","(10.0, 20.0, 13.200000000000001)","(1.9, 2.56, 2.0949999999999998)","(51.0, 110.0, 78.0)","(11.0, 23.0, 17.5)"
