,Dr Julienne,Green La La,Dr Callie,My Dreamer,Gero Lads,Sweet Lola,Hustle Hustle,Jayville Crew
11-01-2023 18:31:15.368677,"(14.0, 30.0, 20.576923076923077)","(2.6, 4.3, 2.795)","(17.0, 36.0, 22.25)","(2.2, 3.6, 2.7066666666666666)","(13.0, 30.0, 19.0625)","(41.0, 310.0, 173.0)","(4.2, 8.2, 4.7)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:31:16.851609,"(14.0, 30.0, 20.576923076923077)","(2.6, 4.3, 2.795)","(17.0, 36.0, 22.25)","(2.2, 3.6, 2.7066666666666666)","(13.0, 30.0, 19.0625)","(41.0, 310.0, 173.0)","(4.2, 8.2, 4.7)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:31:18.223955,"(14.0, 30.0, 20.576923076923077)","(2.6, 4.3, 2.795)","(17.0, 36.0, 22.25)","(2.2, 3.6, 2.7066666666666666)","(13.0, 30.0, 19.0625)","(41.0, 310.0, 173.0)","(4.2, 8.2, 4.7)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:31:20.014589,"(14.0, 30.0, 20.576923076923077)","(2.6, 4.3, 2.795)","(17.0, 36.0, 22.25)","(2.2, 3.6, 2.7066666666666666)","(13.0, 30.0, 19.0625)","(41.0, 310.0, 173.0)","(4.2, 8.2, 4.7)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:31:22.112983,"(14.0, 30.0, 20.576923076923077)","(2.6, 4.3, 2.795)","(17.0, 36.0, 22.25)","(2.2, 3.6, 2.7066666666666666)","(13.0, 30.0, 19.0625)","(41.0, 310.0, 173.0)","(4.2, 8.2, 4.7)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:31:23.450376,"(14.0, 30.0, 20.576923076923077)","(2.6, 4.3, 2.795)","(17.0, 36.0, 22.25)","(2.2, 3.6, 2.7066666666666666)","(13.0, 30.0, 19.0)","(41.0, 310.0, 173.0)","(4.2, 8.2, 4.7)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:31:24.901080,"(14.0, 30.0, 20.576923076923077)","(2.6, 4.3, 2.795)","(17.0, 36.0, 22.25)","(2.2, 3.6, 2.7066666666666666)","(13.0, 32.0, 19.0)","(41.0, 310.0, 173.0)","(4.2, 8.2, 4.7)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:31:26.252545,"(14.0, 30.0, 20.576923076923077)","(2.6, 4.3, 2.795)","(17.0, 36.0, 22.25)","(2.2, 3.6, 2.7066666666666666)","(13.0, 32.0, 19.0)","(41.0, 310.0, 173.0)","(4.2, 8.2, 4.7)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:31:27.580888,"(14.0, 30.0, 20.576923076923077)","(2.6, 4.3, 2.795)","(17.0, 36.0, 22.25)","(2.2, 3.6, 2.7066666666666666)","(13.0, 32.0, 19.0)","(41.0, 310.0, 173.0)","(4.2, 8.2, 4.7)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:31:28.845167,"(14.0, 30.0, 20.576923076923077)","(2.6, 4.3, 2.795)","(17.0, 36.0, 22.25)","(2.2, 3.6, 2.7066666666666666)","(13.0, 32.0, 19.0)","(41.0, 310.0, 173.0)","(4.2, 8.2, 4.7)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:31:30.069188,"(14.0, 30.0, 20.576923076923077)","(2.6, 4.3, 2.795)","(17.0, 36.0, 24.5)","(2.2, 3.6, 2.7066666666666666)","(13.0, 32.0, 19.0625)","(41.0, 310.0, 173.0)","(4.2, 8.2, 4.7)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:31:31.310427,"(14.0, 30.0, 20.576923076923077)","(2.6, 4.3, 2.795)","(17.0, 42.0, 24.5)","(2.2, 3.6, 2.7066666666666666)","(13.0, 30.0, 19.0625)","(41.0, 310.0, 173.0)","(4.2, 8.2, 4.7)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:31:32.581137,"(14.0, 30.0, 20.576923076923077)","(2.6, 4.3, 2.795)","(17.0, 40.0, 29.6)","(2.2, 3.6, 2.7066666666666666)","(13.0, 30.0, 19.0625)","(41.0, 310.0, 173.0)","(4.2, 8.2, 4.7)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:31:33.874672,"(14.0, 30.0, 20.576923076923077)","(2.6, 4.3, 2.795)","(17.0, 40.0, 29.6)","(2.2, 3.6, 2.7066666666666666)","(13.0, 30.0, 19.0625)","(41.0, 310.0, 173.0)","(4.2, 8.2, 4.7)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:31:35.107775,"(14.0, 30.0, 20.576923076923077)","(2.6, 4.3, 2.795)","(17.0, 40.0, 29.6)","(2.2, 3.6, 2.7066666666666666)","(13.0, 30.0, 19.0625)","(41.0, 310.0, 173.0)","(4.2, 8.2, 4.7)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:31:36.351311,"(14.0, 30.0, 20.576923076923077)","(2.6, 4.3, 2.795)","(17.0, 40.0, 23.0)","(2.2, 3.6, 2.7066666666666666)","(13.0, 30.0, 19.0625)","(41.0, 310.0, 173.0)","(4.2, 8.2, 4.7)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:31:37.706615,"(14.0, 30.0, 20.576923076923077)","(2.6, 4.3, 2.795)","(17.0, 38.0, 23.0)","(2.2, 3.6, 2.7066666666666666)","(13.0, 30.0, 19.0625)","(41.0, 310.0, 173.0)","(4.2, 8.2, 4.7)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:31:38.975643,"(14.0, 30.0, 20.576923076923077)","(2.6, 4.3, 2.795)","(17.0, 38.0, 23.0)","(2.2, 3.6, 2.7066666666666666)","(13.0, 30.0, 19.0625)","(41.0, 310.0, 173.0)","(4.2, 8.2, 4.7)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:31:40.283396,"(14.0, 30.0, 20.576923076923077)","(2.6, 4.3, 2.795)","(17.0, 38.0, 23.0)","(2.2, 3.6, 2.7066666666666666)","(13.0, 30.0, 19.0625)","(41.0, 310.0, 173.0)","(4.2, 8.2, 4.7)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:31:41.714726,"(14.0, 30.0, 20.576923076923077)","(2.6, 4.3, 2.795)","(17.0, 38.0, 23.0)","(2.2, 3.6, 2.7066666666666666)","(13.0, 30.0, 19.0625)","(41.0, 310.0, 173.0)","(4.2, 8.2, 4.7)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:31:43.095457,"(14.0, 30.0, 20.576923076923077)","(2.6, 4.3, 2.795)","(17.0, 38.0, 22.6)","(2.2, 3.6, 2.7066666666666666)","(13.0, 30.0, 22.4)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.2, 4.7)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:31:44.332689,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 38.0, 22.6)","(2.2, 3.6, 2.7066666666666666)","(13.0, 29.0, 22.4)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.2, 4.7)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:31:45.600366,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 38.0, 21.2)","(2.2, 3.6, 2.7066666666666666)","(13.0, 29.0, 22.4)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.2, 4.7)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:31:46.829401,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 38.0, 21.2)","(2.2, 3.6, 2.7066666666666666)","(13.0, 29.0, 22.4)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.2, 4.7)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:31:48.165260,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 38.0, 27.200000000000003)","(2.2, 3.6, 2.7066666666666666)","(13.0, 29.0, 22.4)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.2, 4.7)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:31:49.479425,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 36.0, 20.545454545454547)","(2.2, 3.6, 2.7066666666666666)","(13.0, 29.0, 22.4)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.2, 4.7)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:31:50.771312,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 38.0, 20.545454545454547)","(2.2, 3.6, 2.7066666666666666)","(13.0, 29.0, 22.4)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.2, 4.7)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:31:52.076802,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 38.0, 21.333333333333336)","(2.2, 3.6, 2.7066666666666666)","(13.0, 29.0, 22.4)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.2, 4.7)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:31:53.309348,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 36.0, 21.5)","(2.2, 3.6, 2.7066666666666666)","(13.0, 29.0, 22.4)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.2, 4.7)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:31:54.515930,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 34.0, 21.5)","(2.2, 3.6, 2.7066666666666666)","(13.0, 29.0, 22.4)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.2, 4.7)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:31:55.764132,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 34.0, 21.5)","(2.2, 3.6, 2.7066666666666666)","(13.0, 29.0, 22.4)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.2, 4.7)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:31:56.997274,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 34.0, 21.5)","(2.2, 3.6, 2.7066666666666666)","(13.0, 29.0, 22.4)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.2, 4.7)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:31:58.195429,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 34.0, 21.5)","(2.2, 3.6, 2.7066666666666666)","(13.0, 29.0, 22.4)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.2, 4.7)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:31:59.456729,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 34.0, 21.5)","(2.2, 3.6, 2.7066666666666666)","(13.0, 29.0, 22.4)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.2, 4.7)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:00.611843,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 34.0, 21.5)","(2.2, 3.6, 2.7066666666666666)","(13.0, 29.0, 22.4)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.2, 4.7)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:01.816562,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 34.0, 21.5)","(2.2, 3.6, 2.7066666666666666)","(13.0, 29.0, 22.4)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.2, 4.7)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:02.978061,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 32.0, 27.5)","(2.2, 3.6, 2.7066666666666666)","(13.0, 29.0, 22.4)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.2, 4.7)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:04.035684,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 32.0, 27.5)","(2.2, 3.6, 2.7066666666666666)","(13.0, 29.0, 22.4)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.2, 4.7)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:05.164360,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 32.0, 27.5)","(2.2, 3.6, 2.7066666666666666)","(13.0, 29.0, 22.4)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.2, 4.7)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:06.281389,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 32.0, 27.5)","(2.2, 3.6, 2.7066666666666666)","(13.0, 29.0, 22.4)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.2, 4.7)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:07.390554,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 32.0, 22.18181818181818)","(2.2, 3.6, 2.7066666666666666)","(13.0, 29.0, 22.4)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.2, 4.7)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:08.496912,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 44.0, 22.18181818181818)","(2.2, 3.6, 2.7066666666666666)","(13.0, 29.0, 22.4)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.2, 6.3999999999999995)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:09.655091,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 44.0, 22.18181818181818)","(2.2, 3.6, 2.7066666666666666)","(13.0, 29.0, 22.4)","(41.0, 310.0, 141.3846153846154)","(4.2, 7.8, 5.54)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:10.746074,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 44.0, 22.18181818181818)","(2.2, 3.6, 2.7066666666666666)","(13.0, 29.0, 22.4)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.2, 7.376470588235294)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:11.845325,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 44.0, 33.5)","(2.2, 3.6, 2.7066666666666666)","(13.0, 29.0, 22.4)","(41.0, 310.0, 141.3846153846154)","(4.2, 7.8, 7.050000000000001)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:12.977979,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 40.0, 21.090909090909093)","(2.2, 3.6, 2.7066666666666666)","(13.0, 29.0, 22.4)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.0, 7.376470588235294)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:14.174195,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 40.0, 21.090909090909093)","(2.2, 3.6, 2.7066666666666666)","(13.0, 29.0, 22.4)","(41.0, 310.0, 141.3846153846154)","(4.2, 7.8, 7.050000000000001)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:15.403306,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 40.0, 22.545454545454547)","(2.2, 3.6, 2.7066666666666666)","(13.0, 29.0, 22.4)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:16.596444,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 40.0, 24.25)","(2.2, 3.6, 2.7066666666666666)","(13.0, 29.0, 22.4)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:17.800797,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 38.0, 30.5)","(2.2, 3.6, 2.7066666666666666)","(13.0, 29.0, 22.4)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:18.955338,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 36.0, 30.5)","(2.2, 3.6, 2.7066666666666666)","(13.0, 29.0, 22.4)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:20.078768,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 36.0, 30.5)","(2.2, 3.6, 2.7066666666666666)","(13.0, 29.0, 22.4)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:21.142329,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 36.0, 30.5)","(2.2, 3.6, 2.7066666666666666)","(13.0, 29.0, 24.875)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:22.262142,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 36.0, 25.0)","(2.2, 3.6, 3.217142857142857)","(13.0, 29.0, 24.875)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:23.370198,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 3.2054545454545456)","(17.0, 36.0, 25.0)","(2.2, 3.6, 3.217142857142857)","(13.0, 29.0, 24.875)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:24.526863,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 3.2054545454545456)","(17.0, 36.0, 25.0)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:25.665965,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 3.1100000000000003)","(17.0, 36.0, 25.0)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:26.731876,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 36.0, 25.0)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:27.732592,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 36.0, 25.0)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:28.862710,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 36.0, 25.0)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:29.989893,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 36.0, 25.0)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:31.173583,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 36.0, 25.0)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:32.327782,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 36.0, 25.0)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:33.432166,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 36.0, 21.5)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:34.582641,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 34.0, 27.5)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:35.691440,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 32.0, 27.5)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:36.865494,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 32.0, 27.5)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:38.132465,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 32.0, 27.5)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:39.339468,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 32.0, 27.5)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:40.519734,"(14.0, 30.0, 16.923076923076923)","(2.6, 4.3, 2.795)","(17.0, 32.0, 27.5)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:41.696302,"(14.0, 30.0, 16.642857142857142)","(2.6, 4.3, 2.795)","(17.0, 32.0, 27.5)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:42.814548,"(14.0, 30.0, 16.642857142857142)","(2.6, 4.3, 2.795)","(17.0, 32.0, 27.5)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:43.868976,"(14.0, 30.0, 16.642857142857142)","(2.6, 4.3, 2.795)","(17.0, 38.0, 21.2)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:44.983971,"(14.0, 30.0, 16.642857142857142)","(2.6, 4.3, 2.795)","(17.0, 38.0, 32.0)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:46.157541,"(14.0, 30.0, 16.642857142857142)","(2.6, 4.3, 2.795)","(17.0, 38.0, 32.0)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:47.340034,"(14.0, 30.0, 16.642857142857142)","(2.6, 4.3, 2.795)","(17.0, 38.0, 32.0)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 141.3846153846154)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 532.7777777777778)"
11-01-2023 18:32:48.469514,"(14.0, 30.0, 16.642857142857142)","(2.6, 4.3, 2.795)","(17.0, 38.0, 32.0)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 173.0)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:32:49.510035,"(14.0, 30.0, 20.576923076923077)","(2.6, 4.3, 2.795)","(17.0, 34.0, 29.0)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 173.0)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:32:50.595255,"(14.0, 30.0, 20.576923076923077)","(2.6, 4.3, 2.795)","(17.0, 34.0, 29.0)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 173.0)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:32:51.670665,"(14.0, 30.0, 20.576923076923077)","(2.6, 4.3, 2.795)","(17.0, 34.0, 29.0)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 173.0)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:32:52.838565,"(14.0, 30.0, 20.576923076923077)","(2.6, 4.3, 2.795)","(17.0, 34.0, 29.0)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 173.0)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:32:54.125614,"(14.0, 30.0, 20.576923076923077)","(2.6, 4.3, 2.795)","(17.0, 34.0, 29.0)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 173.0)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:32:55.373520,"(14.0, 30.0, 20.576923076923077)","(2.6, 4.3, 2.795)","(17.0, 34.0, 29.0)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 173.0)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:32:56.560881,"(14.0, 30.0, 20.576923076923077)","(2.6, 4.3, 2.795)","(17.0, 34.0, 29.0)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 173.0)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 504.16666666666663)"
11-01-2023 18:32:57.765567,"(14.0, 30.0, 20.576923076923077)","(2.6, 4.3, 2.795)","(17.0, 34.0, 29.0)","(2.2, 3.6, 3.332)","(13.0, 29.0, 24.875)","(41.0, 310.0, 173.0)","(4.2, 8.0, 7.050000000000001)","(91.0, 590.0, 504.16666666666663)"
