,Calculated Risk,Opawa Conan,Centurion,Gitan,Go Hazel,Goldstar Toby,Goldstar Gigi,Dembe
05-01-2023 15:47:38.155922,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.1875)"
05-01-2023 15:47:39.291357,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.1875)"
05-01-2023 15:47:40.545815,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.1875)"
05-01-2023 15:47:41.765966,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.1875)"
05-01-2023 15:47:42.954760,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.1875)"
05-01-2023 15:47:44.133223,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.1875)"
05-01-2023 15:47:45.282595,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.1875)"
05-01-2023 15:47:46.379723,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.1875)"
05-01-2023 15:47:47.406940,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.120000000000001)"
05-01-2023 15:47:48.469473,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.120000000000001)"
05-01-2023 15:47:49.703950,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.120000000000001)"
05-01-2023 15:47:50.963315,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.120000000000001)"
05-01-2023 15:47:52.161764,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:47:53.333936,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:47:54.455289,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:47:55.563037,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:47:56.520161,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:47:57.559061,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:47:58.633001,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:47:59.727814,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:00.830997,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:01.938226,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:02.995047,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:04.053718,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:05.037993,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:06.085833,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:07.132702,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:08.107219,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:09.115032,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:10.154625,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:11.169154,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:12.222469,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:13.309048,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:14.470402,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:15.673007,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:16.860749,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:17.998067,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:19.106712,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:20.117371,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:21.238458,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:22.344575,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:23.486068,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:24.609964,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:25.761831,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:26.920676,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:28.171045,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:29.385568,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:30.503170,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:31.597464,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:32.720261,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:33.823544,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:34.920594,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:36.055863,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:37.245645,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:38.400573,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:39.481147,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:40.562392,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:41.714831,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:42.851432,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:44.021719,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:45.284927,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:46.461238,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:47.560933,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:48.606993,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:49.842723,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:51.122393,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:52.290704,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:53.414083,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.448275862068964)"
05-01-2023 15:48:54.589897,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.392857142857142)"
05-01-2023 15:48:55.752580,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.392857142857142)"
05-01-2023 15:48:56.915546,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.392857142857142)"
05-01-2023 15:48:58.062087,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.392857142857142)"
05-01-2023 15:48:59.243651,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.392857142857142)"
05-01-2023 15:49:00.437352,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.392857142857142)"
05-01-2023 15:49:01.554384,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.392857142857142)"
05-01-2023 15:49:02.742658,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.392857142857142)"
05-01-2023 15:49:03.786119,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.392857142857142)"
05-01-2023 15:49:04.956460,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.392857142857142)"
05-01-2023 15:49:06.165235,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 9.0625)"
05-01-2023 15:49:07.420141,"(6.5, 13.0, 11.985714285714286)","(3.2, 4.5, 3.6764705882352944)","(12.0, 32.0, 29.3125)","(2.6, 4.2, 3.756666666666667)","(12.0, 32.0, 29.3125)","(17.0, 130.0, 56.392857142857146)","(21.0, 220.0, 98.15384615384615)","(4.6, 16.5, 14.339285714285714)"
