,Burrum Betty,Comical Rose,Petite Blitzen,Lethal Violet,Top Trip Pam,Shian Ricky,Caesars Corner,Lady Mcbeth
07-12-2022 13:47:43.206324,"(3.5, 5.8, 3.6)","(5.0, 8.2, 6.99090909090909)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 10.833333333333332)"
07-12-2022 13:47:44.607545,"(3.5, 5.8, 3.6)","(5.0, 8.2, 6.99090909090909)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 10.833333333333332)"
07-12-2022 13:47:45.890406,"(3.5, 5.8, 3.6)","(5.0, 8.2, 6.99090909090909)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:47:47.206505,"(3.5, 5.8, 5.041891891891892)","(5.0, 8.2, 6.99090909090909)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:47:48.438912,"(3.5, 5.8, 4.832758620689655)","(5.0, 8.2, 6.99090909090909)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:47:49.630901,"(3.5, 5.8, 3.9034482758620688)","(5.0, 8.2, 6.99090909090909)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:47:50.816210,"(3.5, 5.8, 3.9034482758620688)","(5.0, 8.2, 6.99090909090909)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:47:52.004890,"(3.5, 5.8, 3.9034482758620688)","(5.0, 8.2, 6.99090909090909)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:47:53.219421,"(3.5, 5.8, 3.9034482758620688)","(5.0, 8.2, 6.99090909090909)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 10.833333333333332)"
07-12-2022 13:47:54.504263,"(3.5, 5.8, 3.9034482758620688)","(5.0, 8.2, 6.99090909090909)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 10.833333333333332)"
07-12-2022 13:47:55.687222,"(3.5, 5.8, 3.726923076923077)","(5.0, 8.2, 6.99090909090909)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 15.90909090909091)"
07-12-2022 13:47:56.822818,"(3.5, 5.8, 3.726923076923077)","(5.0, 8.2, 6.99090909090909)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 15.90909090909091)"
07-12-2022 13:47:58.077462,"(3.5, 5.8, 3.726923076923077)","(5.0, 8.2, 6.99090909090909)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:47:59.238613,"(3.5, 5.8, 3.726923076923077)","(5.0, 8.2, 6.99090909090909)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:00.538674,"(3.5, 5.8, 4.832758620689655)","(5.0, 8.2, 6.99090909090909)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:01.723786,"(3.5, 5.8, 4.832758620689655)","(5.0, 8.2, 6.99090909090909)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:02.984756,"(3.5, 5.8, 4.832758620689655)","(5.0, 8.2, 6.99090909090909)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:04.253603,"(3.5, 5.8, 4.7215686274509805)","(5.0, 8.2, 6.99090909090909)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:05.491989,"(3.5, 5.8, 4.7215686274509805)","(5.0, 8.2, 6.99090909090909)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:06.788454,"(3.5, 5.8, 3.6)","(5.0, 8.2, 6.99090909090909)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:07.855863,"(3.5, 5.8, 3.6)","(5.0, 8.2, 6.99090909090909)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:09.097230,"(3.5, 5.8, 3.6)","(5.0, 8.2, 6.99090909090909)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:10.258016,"(3.5, 5.8, 3.6)","(5.0, 8.2, 6.99090909090909)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:11.480859,"(3.5, 5.8, 3.6)","(5.0, 8.2, 6.99090909090909)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:12.784041,"(3.5, 5.8, 3.6)","(5.0, 8.2, 6.99090909090909)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:14.019051,"(3.5, 5.8, 3.6)","(5.0, 8.2, 6.99090909090909)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:15.317398,"(3.5, 5.8, 3.6)","(5.0, 8.2, 6.99090909090909)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:16.530655,"(3.5, 5.8, 3.6)","(5.0, 8.2, 6.99090909090909)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:17.763787,"(3.5, 5.8, 3.6)","(5.0, 8.2, 6.99090909090909)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:19.023755,"(3.5, 5.8, 3.6)","(5.0, 8.2, 6.99090909090909)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:20.330002,"(3.5, 5.8, 3.6)","(5.0, 8.2, 6.99090909090909)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:21.616835,"(3.5, 5.8, 3.6)","(5.0, 8.2, 6.99090909090909)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:22.940942,"(3.5, 5.8, 3.6)","(5.0, 8.2, 6.99090909090909)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:24.285203,"(3.5, 5.8, 3.6)","(5.0, 8.2, 6.041666666666666)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:25.608682,"(3.5, 5.8, 3.6)","(5.0, 8.2, 6.041666666666666)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:26.918580,"(3.5, 5.8, 3.6)","(5.0, 8.2, 6.041666666666666)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:28.207241,"(3.5, 5.8, 3.6)","(5.0, 8.2, 6.041666666666666)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:29.416850,"(3.5, 5.8, 3.6)","(5.0, 8.2, 6.041666666666666)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:30.646605,"(3.5, 5.8, 3.6)","(5.0, 8.2, 6.041666666666666)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:31.899788,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.68)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:33.160577,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.68)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:34.460821,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.68)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:35.680545,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.68)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:36.915136,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.68)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:38.091165,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.68)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:39.269499,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.68)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:40.478765,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.68)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:41.678812,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.68)","(15.0, 48.0, 27.692307692307693)","(21.0, 100.0, 51.38461538461539)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 13.75)"
07-12-2022 13:48:43.122442,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.68)","(15.0, 48.0, 31.5)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 15.90909090909091)"
07-12-2022 13:48:44.868759,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.68)","(15.0, 48.0, 31.5)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 15.90909090909091)"
07-12-2022 13:48:46.173787,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.68)","(15.0, 48.0, 31.5)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 15.90909090909091)"
07-12-2022 13:48:47.545496,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.68)","(15.0, 48.0, 31.5)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 15.90909090909091)"
07-12-2022 13:48:48.929574,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.68)","(15.0, 48.0, 31.5)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 15.90909090909091)"
07-12-2022 13:48:50.432935,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.68)","(15.0, 48.0, 27.6875)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 15.90909090909091)"
07-12-2022 13:48:51.794092,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.68)","(15.0, 48.0, 27.6875)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 15.90909090909091)"
07-12-2022 13:48:53.109504,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.68)","(15.0, 48.0, 27.6875)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 15.90909090909091)"
07-12-2022 13:48:54.536098,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.68)","(15.0, 48.0, 27.6875)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 15.90909090909091)"
07-12-2022 13:48:55.760630,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.68)","(15.0, 48.0, 27.6875)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.838421052631579)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 15.90909090909091)"
07-12-2022 13:48:57.023517,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.68)","(15.0, 48.0, 34.458333333333336)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.768214285714286)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 15.90909090909091)"
07-12-2022 13:48:58.236355,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.68)","(15.0, 48.0, 34.458333333333336)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.768214285714286)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 15.90909090909091)"
07-12-2022 13:48:59.416940,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.68)","(15.0, 48.0, 34.458333333333336)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.768214285714286)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 15.90909090909091)"
07-12-2022 13:49:00.629892,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.68)","(15.0, 48.0, 34.458333333333336)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.768214285714286)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 15.90909090909091)"
07-12-2022 13:49:02.050476,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.68)","(15.0, 48.0, 34.458333333333336)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.768214285714286)","(6.0, 11.0, 6.2727272727272725)","(8.5, 22.0, 15.90909090909091)"
07-12-2022 13:49:03.411395,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.317647058823529)","(15.0, 48.0, 34.458333333333336)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.768214285714286)","(6.0, 11.0, 7.533333333333333)","(8.5, 22.0, 13.75)"
07-12-2022 13:49:04.792734,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.317647058823529)","(15.0, 48.0, 34.458333333333336)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.768214285714286)","(6.0, 11.0, 7.533333333333333)","(8.5, 22.0, 13.75)"
07-12-2022 13:49:06.147457,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.4)","(15.0, 48.0, 34.458333333333336)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.768214285714286)","(6.0, 11.0, 7.533333333333333)","(8.5, 22.0, 13.75)"
07-12-2022 13:49:07.533557,"(3.5, 5.8, 3.6)","(5.0, 8.2, 6.041666666666666)","(15.0, 48.0, 34.458333333333336)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.768214285714286)","(6.0, 11.0, 7.533333333333333)","(8.5, 22.0, 14.555555555555555)"
07-12-2022 13:49:08.919544,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.235294117647058)","(15.0, 48.0, 34.458333333333336)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.768214285714286)","(6.0, 11.0, 7.533333333333333)","(8.5, 22.0, 17.53333333333333)"
07-12-2022 13:49:10.293580,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.235294117647058)","(15.0, 48.0, 34.458333333333336)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.768214285714286)","(6.0, 11.0, 7.533333333333333)","(8.5, 22.0, 17.53333333333333)"
07-12-2022 13:49:11.741270,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.4)","(15.0, 48.0, 34.458333333333336)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.768214285714286)","(6.0, 11.0, 7.533333333333333)","(8.5, 22.0, 17.53333333333333)"
07-12-2022 13:49:13.053005,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.4)","(15.0, 48.0, 34.458333333333336)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.768214285714286)","(6.0, 11.0, 7.533333333333333)","(8.5, 22.0, 17.53333333333333)"
07-12-2022 13:49:14.483584,"(3.5, 5.8, 3.6)","(5.0, 8.2, 6.041666666666666)","(15.0, 48.0, 34.458333333333336)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.768214285714286)","(6.0, 11.0, 7.533333333333333)","(8.5, 22.0, 17.53333333333333)"
07-12-2022 13:49:16.033424,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.235294117647058)","(15.0, 48.0, 34.458333333333336)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.768214285714286)","(6.0, 11.0, 7.533333333333333)","(8.5, 22.0, 17.53333333333333)"
07-12-2022 13:49:17.559376,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.152941176470588)","(15.0, 48.0, 34.458333333333336)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.768214285714286)","(6.0, 11.0, 7.533333333333333)","(8.5, 22.0, 17.53333333333333)"
07-12-2022 13:49:19.005251,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.152941176470588)","(15.0, 48.0, 34.458333333333336)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.768214285714286)","(6.0, 11.0, 7.533333333333333)","(8.5, 22.0, 17.53333333333333)"
07-12-2022 13:49:20.498222,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.152941176470588)","(15.0, 48.0, 34.458333333333336)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.768214285714286)","(6.0, 11.0, 7.533333333333333)","(8.5, 22.0, 17.53333333333333)"
07-12-2022 13:49:21.921075,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.152941176470588)","(15.0, 48.0, 34.458333333333336)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.768214285714286)","(6.0, 11.0, 7.533333333333333)","(8.5, 22.0, 17.53333333333333)"
07-12-2022 13:49:23.239396,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.152941176470588)","(15.0, 48.0, 27.6875)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.768214285714286)","(6.0, 11.0, 7.533333333333333)","(8.5, 22.0, 14.555555555555555)"
07-12-2022 13:49:24.527928,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.152941176470588)","(15.0, 48.0, 27.6875)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.768214285714286)","(6.0, 11.0, 7.533333333333333)","(8.5, 22.0, 14.555555555555555)"
07-12-2022 13:49:25.821126,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.152941176470588)","(15.0, 48.0, 35.5)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.768214285714286)","(6.0, 11.0, 6.75)","(8.5, 22.0, 17.53333333333333)"
07-12-2022 13:49:27.089025,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.235294117647058)","(15.0, 48.0, 35.5)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.768214285714286)","(6.0, 11.0, 6.75)","(8.5, 22.0, 11.0)"
07-12-2022 13:49:28.240372,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.235294117647058)","(15.0, 48.0, 35.5)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.768214285714286)","(6.0, 11.0, 6.75)","(8.5, 22.0, 11.0)"
07-12-2022 13:49:29.396408,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.235294117647058)","(15.0, 48.0, 35.5)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.768214285714286)","(6.0, 11.0, 6.75)","(8.5, 22.0, 11.0)"
07-12-2022 13:49:30.573015,"(3.5, 5.8, 3.6)","(5.0, 8.2, 5.235294117647058)","(15.0, 48.0, 35.69230769230769)","(21.0, 100.0, 60.5)","(71.0, 570.0, 315.0)","(2.35, 3.45, 2.768214285714286)","(6.0, 11.0, 6.75)","(8.5, 22.0, 11.0)"
