,Boyd Writer,Bettor Keppel,Don Boston,Im Bruce Almighty,Budding Caesar,Louie The Punter Nz,Alta Equus
11-01-2023 18:59:19.191070,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.8)","(11.0, 23.0, 12.649999999999999)","(7.0, 99999, 99990)","(4.8, 6.6, 5.533333333333333)"
11-01-2023 18:59:20.247210,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.8)","(11.0, 23.0, 12.649999999999999)","(7.0, 99999, 99990)","(4.8, 6.6, 5.533333333333333)"
11-01-2023 18:59:21.264809,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.8)","(11.0, 23.0, 12.649999999999999)","(7.0, 99999, 99990)","(4.8, 6.6, 5.533333333333333)"
11-01-2023 18:59:22.359268,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.8)","(11.0, 23.0, 12.649999999999999)","(7.0, 99999, 99990)","(4.8, 6.6, 5.533333333333333)"
11-01-2023 18:59:23.394919,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.8)","(11.0, 23.0, 12.649999999999999)","(7.0, 99999, 99990)","(4.8, 6.6, 5.533333333333333)"
11-01-2023 18:59:24.472172,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.8)","(11.0, 23.0, 12.649999999999999)","(7.0, 99999, 99990)","(4.8, 6.6, 5.533333333333333)"
11-01-2023 18:59:25.487532,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.8)","(11.0, 23.0, 12.649999999999999)","(7.0, 99999, 99990)","(4.8, 6.6, 5.533333333333333)"
11-01-2023 18:59:26.588223,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.8)","(11.0, 23.0, 12.649999999999999)","(7.0, 99999, 99990)","(4.8, 6.6, 5.533333333333333)"
11-01-2023 18:59:27.708916,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.8)","(11.0, 23.0, 12.649999999999999)","(7.0, 99999, 99990)","(4.8, 6.6, 5.533333333333333)"
11-01-2023 18:59:28.865629,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.35)","(11.0, 23.0, 12.649999999999999)","(7.0, 99999, 99990)","(4.8, 6.6, 5.4)"
11-01-2023 18:59:29.971538,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.35)","(11.0, 23.0, 12.649999999999999)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 18:59:31.005176,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.35)","(11.0, 23.0, 12.649999999999999)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 18:59:31.983894,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.35)","(11.0, 23.0, 12.649999999999999)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 18:59:33.002878,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.35)","(11.0, 23.0, 12.649999999999999)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 18:59:33.952593,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.35)","(11.0, 23.0, 12.649999999999999)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 18:59:35.027690,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.35)","(11.0, 23.0, 12.649999999999999)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 18:59:36.070771,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.35)","(11.0, 23.0, 12.649999999999999)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 18:59:37.160882,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.35)","(11.0, 23.0, 12.649999999999999)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 18:59:38.220105,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.35)","(11.0, 23.0, 12.649999999999999)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 18:59:39.294146,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.35)","(11.0, 23.0, 12.649999999999999)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 18:59:40.342572,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.35)","(11.0, 23.0, 12.649999999999999)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 18:59:41.464119,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.35)","(11.0, 23.0, 12.649999999999999)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 18:59:42.510949,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.35)","(11.0, 23.0, 12.649999999999999)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 18:59:43.571427,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.35)","(11.0, 23.0, 12.649999999999999)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 18:59:44.628076,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.35)","(11.0, 23.0, 12.649999999999999)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 18:59:45.699686,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 18:59:46.780403,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 18:59:47.860757,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 18:59:48.852177,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 18:59:49.832301,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 18:59:50.772719,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 18:59:51.883348,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 18:59:53.005495,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 18:59:54.145027,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 18:59:55.308946,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 18:59:56.424745,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 18:59:57.564777,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 18:59:58.680937,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 18:59:59.691696,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:00.699722,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:01.686234,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.4)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:02.732771,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.82)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:03.776802,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.82)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:05.008166,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.48)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:06.284422,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.48)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:07.463522,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.48)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:08.539086,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.48)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:09.674788,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.48)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:10.753367,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.48)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:11.839239,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.48)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:12.993837,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.48)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:14.100439,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.48)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:15.118354,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.48)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:16.173180,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.48)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:17.175367,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.48)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:18.245612,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.48)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:19.390251,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.48)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:20.490270,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.48)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:21.508429,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.48)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:22.528779,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.48)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:23.499412,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.48)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:24.601165,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.48)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:25.739908,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.48)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:26.852709,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.48)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:27.915389,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.48)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:28.850883,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.48)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:29.893206,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.48)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:30.989039,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.48)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:32.130566,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.48)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:33.282671,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.48)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:34.370493,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.84)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:35.382123,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.84)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:36.374767,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.84)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:37.422515,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.84)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:38.453499,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.84)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:39.477569,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.84)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:40.649133,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.84)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:41.718386,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.84)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:42.744705,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.84)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:43.854912,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.84)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:44.902456,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.84)","(3.8, 6.8, 5.35)","(11.0, 23.0, 16.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:46.097613,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.84)","(3.8, 6.8, 5.35)","(11.0, 23.0, 12.649999999999999)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:47.250747,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.84)","(3.8, 6.8, 5.35)","(11.0, 23.0, 15.6)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:48.347762,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.84)","(3.8, 6.8, 5.35)","(11.0, 22.0, 15.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:49.459450,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.84)","(3.8, 6.8, 5.35)","(11.0, 21.0, 15.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:50.512900,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.84)","(3.8, 6.8, 5.35)","(11.0, 21.0, 15.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:51.588780,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.84)","(3.8, 6.8, 5.35)","(11.0, 21.0, 15.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:52.593938,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.84)","(3.8, 6.8, 5.35)","(11.0, 21.0, 15.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:53.575898,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.84)","(3.8, 6.8, 5.35)","(11.0, 21.0, 15.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:54.560399,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.84)","(3.8, 6.8, 5.35)","(11.0, 21.0, 15.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:55.576094,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.84)","(3.8, 6.8, 5.35)","(11.0, 21.0, 15.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:56.674169,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.84)","(3.8, 6.8, 5.35)","(11.0, 21.0, 15.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:57.808624,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.84)","(3.8, 6.8, 5.35)","(11.0, 21.0, 15.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:00:59.102758,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.84)","(3.8, 6.8, 5.35)","(11.0, 21.0, 15.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:01:00.117917,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.84)","(3.8, 6.8, 5.35)","(11.0, 21.0, 15.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:01:01.242060,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.84)","(3.8, 6.8, 5.35)","(11.0, 21.0, 15.1)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:01:02.351513,"(5.5, 11.5, 6.357142857142857)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.6000000000000005)","(3.8, 6.8, 5.35)","(11.0, 21.0, 14.672727272727272)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:01:03.352265,"(5.5, 11.0, 8.25)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.6000000000000005)","(3.8, 6.8, 5.35)","(11.0, 21.0, 16.97142857142857)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:01:04.436917,"(5.5, 11.0, 8.25)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 5.8500000000000005)","(3.8, 6.8, 5.35)","(11.0, 20.0, 14.8)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:01:05.504216,"(5.5, 10.5, 7.166666666666667)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 5.925)","(3.8, 6.8, 5.35)","(11.0, 20.0, 16.2)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
11-01-2023 19:01:06.561147,"(5.5, 10.5, 7.166666666666667)","(4.0, 7.4, 5.800000000000001)","(5.0, 7.2, 6.066666666666666)","(3.8, 6.8, 5.35)","(11.0, 19.5, 16.2)","(7.0, 99999, 99990)","(4.8, 6.2, 5.4)"
