,Blue Scotch Boy,Juke Box Blues,Graceland Boy,Sore Loser,Lachlans Miss,Mepunga Roz,Brutal Power
11-01-2023 11:13:13.456085,"(5.5, 9.4, 9.23448275862069)","(3.0, 4.2, 4.114285714285715)","(7.0, 11.5, 10.866666666666667)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.0)","(8.0, 10.5, 10.212987012987012)","(2.9, 3.2, 3.12)"
11-01-2023 11:13:14.466067,"(5.5, 9.4, 9.034285714285714)","(3.0, 4.2, 4.130769230769231)","(7.0, 11.5, 11.154545454545454)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.0)","(8.0, 10.5, 10.212987012987012)","(2.9, 3.2, 3.12)"
11-01-2023 11:13:15.466654,"(5.5, 9.4, 9.15)","(3.0, 4.2, 4.132075471698113)","(7.0, 11.5, 11.037837837837838)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.217391304347826)","(8.0, 10.5, 10.212987012987012)","(2.9, 3.2, 3.12)"
11-01-2023 11:13:16.477284,"(5.5, 9.4, 8.967567567567567)","(3.0, 4.2, 4.132075471698113)","(7.0, 11.5, 11.2625)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.217391304347826)","(8.0, 10.5, 9.565)","(2.9, 3.2, 3.1142857142857143)"
11-01-2023 11:13:17.463162,"(5.5, 9.4, 8.622222222222222)","(3.0, 4.2, 4.132075471698113)","(7.0, 11.5, 10.407142857142858)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.23404255319149)","(8.0, 10.5, 9.565)","(2.9, 3.2, 3.1142857142857143)"
11-01-2023 11:13:18.499500,"(5.5, 9.4, 8.663157894736843)","(3.0, 4.2, 4.132075471698113)","(7.0, 11.5, 10.744444444444445)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.23404255319149)","(8.0, 10.5, 9.565)","(2.9, 3.2, 3.1142857142857143)"
11-01-2023 11:13:19.458983,"(5.5, 9.4, 9.108333333333334)","(3.0, 4.2, 4.132075471698113)","(7.0, 11.5, 10.744444444444445)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.23404255319149)","(8.0, 10.5, 9.565)","(2.9, 3.2, 3.1142857142857143)"
11-01-2023 11:13:20.473800,"(5.5, 9.4, 8.9)","(3.0, 4.2, 4.132075471698113)","(7.0, 11.5, 10.65)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.23404255319149)","(8.0, 10.5, 9.565)","(2.9, 3.2, 3.1142857142857143)"
11-01-2023 11:13:21.446252,"(5.5, 9.4, 8.694117647058823)","(3.0, 4.2, 4.132075471698113)","(7.0, 11.5, 11.204347826086957)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.23404255319149)","(8.0, 10.5, 9.565)","(2.9, 3.2, 3.1142857142857143)"
11-01-2023 11:13:22.386840,"(5.5, 9.4, 9.127272727272727)","(3.0, 4.2, 4.132075471698113)","(7.0, 11.5, 10.876666666666667)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.23404255319149)","(8.0, 10.5, 9.565)","(2.9, 3.2, 3.1142857142857143)"
11-01-2023 11:13:23.323226,"(5.5, 9.4, 9.142857142857142)","(3.0, 4.2, 4.132075471698113)","(7.0, 11.5, 10.876666666666667)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.217391304347826)","(8.0, 10.5, 9.720833333333333)","(2.9, 3.2, 3.1142857142857143)"
11-01-2023 11:13:24.314836,"(5.5, 9.4, 9.347826086956522)","(3.0, 4.2, 4.099137931034483)","(7.0, 11.5, 10.876666666666667)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.217391304347826)","(8.0, 10.5, 9.720833333333333)","(2.9, 3.2, 3.1142857142857143)"
11-01-2023 11:13:25.328843,"(5.5, 9.4, 9.142857142857142)","(3.0, 4.2, 4.095535714285714)","(7.0, 11.5, 11.0325)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.217391304347826)","(8.0, 10.5, 9.720833333333333)","(2.9, 3.2, 3.1142857142857143)"
11-01-2023 11:13:26.329418,"(5.5, 9.4, 9.347826086956522)","(3.0, 4.2, 4.095535714285714)","(7.0, 11.5, 11.0325)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.217391304347826)","(8.0, 10.5, 9.720833333333333)","(2.9, 3.2, 3.1142857142857143)"
11-01-2023 11:13:27.370732,"(5.5, 9.4, 9.142857142857142)","(3.0, 4.2, 4.095535714285714)","(7.0, 11.5, 11.0325)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.217391304347826)","(8.0, 10.5, 9.78076923076923)","(2.9, 3.2, 3.1142857142857143)"
11-01-2023 11:13:28.381301,"(5.5, 9.4, 9.363636363636363)","(3.0, 4.2, 4.095535714285714)","(7.0, 11.5, 11.0325)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.217391304347826)","(8.0, 10.5, 9.78076923076923)","(2.9, 3.2, 3.1142857142857143)"
11-01-2023 11:13:29.397644,"(5.5, 9.4, 9.363636363636363)","(3.0, 4.2, 4.083)","(7.0, 11.5, 11.0325)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.217391304347826)","(8.0, 10.5, 9.78076923076923)","(2.9, 3.2, 3.1142857142857143)"
11-01-2023 11:13:30.442216,"(5.5, 9.4, 8.963636363636363)","(3.0, 4.2, 4.083)","(7.0, 11.5, 11.0325)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.217391304347826)","(8.0, 10.5, 9.78076923076923)","(2.9, 3.2, 3.1142857142857143)"
11-01-2023 11:13:31.455072,"(5.5, 9.4, 9.266666666666667)","(3.0, 4.2, 4.083)","(7.0, 11.5, 11.0325)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.217391304347826)","(8.0, 10.5, 9.78076923076923)","(2.9, 3.2, 3.1142857142857143)"
11-01-2023 11:13:32.475744,"(5.5, 9.4, 9.208)","(3.0, 4.2, 4.083)","(7.0, 11.5, 11.0325)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.217391304347826)","(8.0, 10.5, 9.78076923076923)","(2.9, 3.2, 3.1142857142857143)"
11-01-2023 11:13:33.461470,"(5.5, 9.4, 9.35)","(3.0, 4.2, 4.057317073170732)","(7.0, 11.5, 11.0325)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.217391304347826)","(8.0, 10.5, 9.78076923076923)","(2.9, 3.2, 3.1142857142857143)"
11-01-2023 11:13:34.406803,"(5.5, 9.4, 9.35)","(3.0, 4.2, 3.9523809523809526)","(7.0, 11.5, 11.0325)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.217391304347826)","(8.0, 10.5, 9.78076923076923)","(2.9, 3.2, 3.1142857142857143)"
11-01-2023 11:13:35.409700,"(5.5, 9.4, 9.245161290322581)","(3.0, 4.2, 3.875)","(7.0, 11.5, 11.0325)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.217391304347826)","(8.0, 10.5, 9.78076923076923)","(2.9, 3.2, 3.1142857142857143)"
11-01-2023 11:13:36.320358,"(5.5, 9.4, 9.36923076923077)","(3.0, 4.2, 3.9523809523809526)","(7.0, 11.5, 11.0325)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.217391304347826)","(8.0, 10.5, 9.78076923076923)","(2.9, 3.2, 3.1142857142857143)"
11-01-2023 11:13:37.263527,"(5.5, 9.4, 9.361904761904762)","(3.0, 4.2, 4.032258064516129)","(7.0, 11.5, 11.0325)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.217391304347826)","(8.0, 10.5, 9.720833333333333)","(2.9, 3.2, 3.1142857142857143)"
11-01-2023 11:13:38.251484,"(5.5, 9.4, 9.368)","(3.0, 4.2, 4.032258064516129)","(7.0, 11.5, 11.0325)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.217391304347826)","(8.0, 10.5, 9.720833333333333)","(2.9, 3.2, 3.1142857142857143)"
11-01-2023 11:13:39.235837,"(5.5, 9.4, 9.24)","(3.0, 4.2, 4.032258064516129)","(7.0, 11.5, 11.0325)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.217391304347826)","(8.0, 10.5, 9.720833333333333)","(2.9, 3.2, 3.103225806451613)"
11-01-2023 11:13:40.236064,"(5.5, 9.4, 9.361904761904762)","(3.0, 4.2, 4.1)","(7.0, 11.5, 11.0325)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.217391304347826)","(8.0, 10.5, 9.720833333333333)","(2.9, 3.2, 2.99375)"
11-01-2023 11:13:41.306823,"(5.5, 9.4, 9.215384615384615)","(3.0, 4.2, 4.1)","(7.0, 11.5, 11.097368421052632)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.330232558139535)","(8.0, 10.5, 9.65)","(2.9, 3.2, 3.014)"
11-01-2023 11:13:42.315719,"(5.5, 9.4, 9.361904761904762)","(3.0, 4.2, 4.1)","(7.0, 11.5, 10.9375)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.330232558139535)","(8.0, 10.5, 9.515789473684212)","(2.9, 3.15, 2.9979999999999998)"
11-01-2023 11:13:43.310419,"(5.5, 9.4, 9.215384615384615)","(3.0, 4.2, 4.1)","(7.0, 11.5, 10.576923076923077)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.330232558139535)","(8.0, 10.5, 9.515789473684212)","(2.9, 3.15, 2.9979999999999998)"
11-01-2023 11:13:44.299196,"(5.5, 9.4, 9.361904761904762)","(3.0, 4.2, 4.1)","(7.0, 11.5, 10.978260869565217)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.330232558139535)","(8.0, 10.5, 9.515789473684212)","(2.9, 3.15, 2.9885)"
11-01-2023 11:13:45.270477,"(5.5, 9.4, 9.215384615384615)","(3.0, 4.2, 4.1)","(7.0, 11.5, 11.178571428571429)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.217391304347826)","(8.0, 10.5, 9.515789473684212)","(2.9, 3.15, 2.979)"
11-01-2023 11:13:46.203982,"(5.5, 9.4, 9.361904761904762)","(3.0, 4.2, 4.10188679245283)","(7.0, 11.5, 10.868421052631579)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.217391304347826)","(8.0, 10.5, 9.515789473684212)","(2.9, 3.15, 2.979)"
11-01-2023 11:13:47.123930,"(5.5, 9.4, 9.215384615384615)","(3.0, 4.2, 4.10188679245283)","(7.0, 11.5, 11.3125)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.217391304347826)","(8.0, 10.5, 9.565)","(2.9, 3.15, 2.979)"
11-01-2023 11:13:48.082726,"(5.5, 9.4, 9.361904761904762)","(3.0, 4.2, 4.10188679245283)","(7.0, 11.5, 11.086206896551724)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.217391304347826)","(8.0, 10.5, 9.557142857142857)","(2.9, 3.15, 2.97425)"
11-01-2023 11:13:49.082075,"(5.5, 9.4, 9.215384615384615)","(3.0, 4.2, 4.10188679245283)","(7.0, 11.5, 11.3125)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.217391304347826)","(8.0, 10.5, 9.557142857142857)","(2.9, 3.15, 2.97425)"
11-01-2023 11:13:50.088056,"(5.5, 9.4, 9.361904761904762)","(3.0, 4.2, 4.10188679245283)","(7.0, 11.5, 11.086206896551724)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.217391304347826)","(8.0, 10.5, 9.557142857142857)","(2.9, 3.15, 2.97425)"
11-01-2023 11:13:51.143205,"(5.5, 9.4, 9.361904761904762)","(3.0, 4.2, 4.10188679245283)","(7.0, 11.5, 11.3125)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.217391304347826)","(8.0, 10.5, 9.557142857142857)","(2.9, 3.15, 2.97425)"
11-01-2023 11:13:52.219970,"(5.5, 9.4, 9.215384615384615)","(3.0, 4.2, 4.10188679245283)","(7.0, 11.5, 11.086206896551724)","(61.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.217391304347826)","(8.0, 10.5, 9.557142857142857)","(2.9, 3.15, 2.95575)"
11-01-2023 11:13:53.277513,"(5.5, 9.4, 9.368)","(3.0, 4.2, 4.10188679245283)","(7.0, 11.5, 11.086206896551724)","(51.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.217391304347826)","(8.0, 10.5, 9.557142857142857)","(2.9, 3.15, 2.967391304347826)"
11-01-2023 11:13:54.332909,"(5.5, 9.4, 9.24)","(3.0, 4.2, 3.9472222222222224)","(7.0, 11.5, 11.3125)","(51.0, 85.0, 77.72727272727272)","(7.5, 12.0, 11.217391304347826)","(8.0, 10.5, 9.573684210526316)","(2.9, 3.15, 3.0771428571428574)"
11-01-2023 11:13:55.387767,"(5.5, 9.4, 9.24)","(3.0, 4.2, 4.031481481481482)","(7.0, 11.5, 11.086206896551724)","(51.0, 85.0, 70.0)","(7.5, 12.0, 11.25)","(8.0, 10.5, 9.557142857142857)","(2.9, 3.1, 2.993333333333333)"
11-01-2023 11:13:56.490134,"(5.5, 9.4, 9.368)","(3.0, 4.2, 4.077027027027027)","(7.0, 11.5, 11.086206896551724)","(51.0, 85.0, 70.0)","(7.5, 12.0, 11.25)","(8.0, 10.5, 9.557142857142857)","(2.9, 3.1, 2.9755555555555557)"
11-01-2023 11:13:57.546790,"(5.5, 9.4, 9.24)","(3.0, 4.2, 4.103191489361702)","(7.0, 11.5, 11.3125)","(51.0, 85.0, 70.0)","(7.5, 12.0, 11.304347826086957)","(8.0, 10.5, 9.557142857142857)","(2.9, 3.1, 2.995)"
11-01-2023 11:13:58.585347,"(5.5, 9.4, 9.24)","(3.0, 4.2, 4.103191489361702)","(7.0, 11.5, 11.086206896551724)","(51.0, 85.0, 66.11111111111111)","(7.5, 12.0, 11.571428571428571)","(8.0, 10.5, 10.251063829787235)","(2.9, 3.1, 2.9755555555555557)"
11-01-2023 11:13:59.568758,"(5.5, 9.4, 9.368)","(3.0, 4.2, 4.017045454545455)","(7.0, 11.5, 11.086206896551724)","(51.0, 80.0, 66.11111111111111)","(7.5, 12.0, 11.571428571428571)","(8.0, 10.5, 10.251063829787235)","(2.9, 3.1, 2.995)"
11-01-2023 11:14:00.519210,"(5.5, 9.4, 9.24)","(3.0, 4.2, 4.013333333333334)","(7.0, 11.5, 11.3125)","(51.0, 80.0, 67.5)","(7.5, 12.0, 11.636363636363637)","(8.0, 10.5, 10.251063829787235)","(2.9, 3.1, 2.9699999999999998)"
11-01-2023 11:14:01.483049,"(5.5, 9.4, 9.368)","(3.0, 4.2, 4.017391304347826)","(7.0, 11.5, 11.086206896551724)","(51.0, 80.0, 67.5)","(7.5, 12.0, 11.636363636363637)","(8.0, 10.5, 10.251063829787235)","(2.9, 3.1, 2.956)"
11-01-2023 11:14:02.434439,"(5.5, 9.4, 9.368)","(3.0, 4.2, 4.017391304347826)","(7.0, 11.5, 11.3125)","(51.0, 80.0, 66.11111111111111)","(7.5, 12.0, 11.657142857142857)","(8.0, 10.5, 10.251063829787235)","(2.9, 3.1, 2.9642424242424243)"
11-01-2023 11:14:03.400573,"(5.5, 9.4, 9.368)","(3.0, 4.2, 4.017391304347826)","(7.0, 11.5, 11.3125)","(51.0, 80.0, 66.11111111111111)","(7.5, 12.0, 11.657142857142857)","(8.0, 10.5, 10.251063829787235)","(2.9, 3.1, 2.9642424242424243)"
11-01-2023 11:14:04.458554,"(5.5, 9.4, 9.368)","(3.0, 4.2, 4.029069767441861)","(7.0, 11.5, 11.3125)","(51.0, 80.0, 66.11111111111111)","(7.5, 12.0, 11.657142857142857)","(8.0, 10.5, 10.251063829787235)","(2.9, 3.1, 2.9642424242424243)"
11-01-2023 11:14:05.466762,"(5.5, 9.4, 9.24)","(3.0, 4.2, 4.029069767441861)","(7.0, 11.5, 11.3125)","(51.0, 80.0, 66.11111111111111)","(7.5, 12.0, 11.657142857142857)","(8.0, 10.5, 10.251063829787235)","(2.9, 3.1, 2.955483870967742)"
11-01-2023 11:14:06.505114,"(5.5, 9.4, 9.368)","(3.0, 4.2, 4.029069767441861)","(7.0, 11.5, 11.3125)","(51.0, 80.0, 66.11111111111111)","(7.5, 12.0, 11.657142857142857)","(8.0, 10.5, 10.251063829787235)","(2.9, 3.1, 2.955483870967742)"
11-01-2023 11:14:07.593093,"(5.5, 9.4, 9.262857142857143)","(3.0, 4.2, 4.029069767441861)","(7.0, 11.5, 11.136363636363637)","(51.0, 80.0, 65.0)","(7.5, 12.0, 11.657142857142857)","(8.0, 10.5, 10.251063829787235)","(2.9, 3.1, 2.9675)"
11-01-2023 11:14:08.700813,"(6.0, 9.4, 9.200000000000001)","(3.1, 4.2, 4.029069767441861)","(7.5, 11.5, 11.3125)","(51.0, 80.0, 65.0)","(7.5, 12.0, 11.657142857142857)","(8.0, 10.5, 10.251063829787235)","(2.7, 3.05, 2.987142857142857)"
11-01-2023 11:14:09.706219,"(6.0, 9.4, 9.236363636363636)","(3.1, 4.2, 4.029069767441861)","(7.5, 11.5, 11.3125)","(51.0, 80.0, 68.33333333333333)","(7.5, 12.0, 11.68)","(8.0, 10.5, 9.63913043478261)","(2.7, 3.05, 2.9594117647058824)"
11-01-2023 11:14:10.696232,"(6.0, 9.4, 9.206451612903226)","(3.1, 4.2, 4.046875)","(7.5, 11.5, 11.147058823529411)","(51.0, 75.0, 69.28571428571429)","(7.5, 12.0, 11.68)","(8.0, 10.5, 9.6)","(2.7, 3.05, 3.039351535836177)"
11-01-2023 11:14:11.687530,"(6.0, 9.4, 9.366666666666667)","(3.1, 4.2, 4.046875)","(7.5, 11.5, 11.0)","(51.0, 75.0, 71.66666666666667)","(7.5, 12.0, 11.68)","(8.0, 10.5, 9.815384615384616)","(2.7, 3.05, 3.037)"
11-01-2023 11:14:12.661081,"(6.0, 9.4, 9.2)","(3.1, 4.2, 4.066666666666666)","(7.5, 10.5, 10.378787878787879)","(51.0, 75.0, 71.66666666666667)","(7.5, 12.0, 11.68)","(8.0, 10.0, 9.815384615384616)","(2.7, 3.05, 3.037)"
11-01-2023 11:14:13.641341,"(6.0, 9.4, 9.363636363636363)","(3.1, 4.2, 4.085714285714285)","(7.5, 10.5, 10.446428571428571)","(51.0, 75.0, 69.28571428571429)","(7.5, 12.0, 11.68)","(8.0, 10.0, 9.885714285714286)","(2.7, 3.05, 3.03232)"
11-01-2023 11:14:14.594283,"(6.0, 9.4, 9.266666666666667)","(3.1, 4.2, 4.111111111111112)","(7.5, 10.5, 10.378787878787879)","(51.0, 75.0, 71.66666666666667)","(7.5, 12.0, 11.68)","(8.0, 10.0, 9.885714285714286)","(2.7, 3.05, 3.03232)"
11-01-2023 11:14:15.593527,"(6.0, 9.4, 9.25)","(3.1, 4.2, 4.111111111111112)","(7.5, 10.5, 10.446428571428571)","(51.0, 75.0, 63.57142857142857)","(7.5, 12.0, 11.68)","(8.0, 10.0, 9.885714285714286)","(2.7, 3.05, 3.03232)"
11-01-2023 11:14:16.543652,"(6.0, 9.4, 9.32)","(3.1, 4.2, 4.111111111111112)","(7.5, 10.5, 10.378787878787879)","(51.0, 75.0, 68.33333333333333)","(7.5, 12.0, 11.68)","(8.0, 10.0, 9.94)","(2.7, 3.05, 3.0325296442687746)"
11-01-2023 11:14:17.530267,"(6.0, 9.4, 9.24)","(3.1, 4.2, 4.093333333333334)","(7.5, 11.5, 10.986842105263158)","(51.0, 75.0, 69.11764705882354)","(7.5, 12.0, 11.68)","(8.0, 10.0, 10.069565217391304)","(2.7, 3.05, 3.03232)"
11-01-2023 11:14:18.482318,"(6.0, 9.4, 9.375)","(3.1, 4.2, 4.112)","(7.5, 11.5, 10.986842105263158)","(51.0, 75.0, 62.5)","(7.5, 12.0, 11.68)","(8.0, 10.5, 10.104)","(2.7, 3.05, 3.03232)"
11-01-2023 11:14:19.487696,"(6.0, 9.4, 9.285714285714286)","(3.1, 4.2, 4.112)","(7.5, 11.5, 11.071428571428571)","(51.0, 75.0, 66.66666666666667)","(7.5, 12.0, 11.657894736842104)","(8.0, 10.5, 9.95)","(2.7, 3.05, 3.032460317460317)"
11-01-2023 11:14:20.479698,"(6.0, 10.0, 9.377777777777776)","(3.1, 4.2, 4.112)","(7.5, 11.5, 11.25)","(51.0, 75.0, 62.5)","(7.5, 12.0, 11.8)","(8.0, 10.5, 9.894117647058824)","(2.7, 3.05, 3.032460317460317)"
11-01-2023 11:14:21.494473,"(6.0, 9.4, 9.347826086956522)","(3.1, 4.2, 4.171428571428572)","(7.5, 10.5, 10.357142857142858)","(51.0, 75.0, 66.66666666666667)","(7.5, 12.0, 11.8)","(8.0, 10.0, 9.894117647058824)","(2.7, 3.05, 3.032460317460317)"
11-01-2023 11:14:22.509487,"(6.0, 10.0, 9.625)","(3.1, 4.2, 4.171428571428572)","(7.5, 10.5, 10.416666666666666)","(51.0, 75.0, 62.5)","(7.5, 12.0, 11.657894736842104)","(8.0, 10.0, 9.894117647058824)","(2.7, 3.05, 3.032460317460317)"
11-01-2023 11:14:23.524944,"(6.0, 10.0, 9.526315789473685)","(3.1, 4.2, 4.171428571428572)","(7.5, 10.5, 10.357142857142858)","(51.0, 75.0, 62.5)","(7.5, 12.0, 11.657894736842104)","(8.0, 10.0, 9.894117647058824)","(2.7, 3.05, 3.032460317460317)"
11-01-2023 11:14:24.535247,"(6.0, 10.0, 9.526315789473685)","(3.1, 4.2, 4.171428571428572)","(7.5, 10.5, 10.416666666666666)","(51.0, 75.0, 66.66666666666667)","(7.5, 12.0, 11.657894736842104)","(8.0, 10.0, 9.894117647058824)","(2.7, 3.05, 3.032460317460317)"
11-01-2023 11:14:25.526455,"(6.0, 9.8, 9.48)","(3.1, 4.2, 4.171428571428572)","(7.5, 10.5, 10.416666666666666)","(51.0, 75.0, 62.5)","(7.5, 12.0, 11.657894736842104)","(8.0, 10.0, 9.959999999999999)","(2.7, 3.05, 3.032460317460317)"
11-01-2023 11:14:26.500537,"(6.0, 9.8, 9.421052631578949)","(3.1, 4.2, 4.166666666666667)","(7.5, 10.5, 10.419354838709678)","(51.0, 75.0, 66.66666666666667)","(7.5, 12.0, 11.657894736842104)","(8.0, 10.5, 10.05)","(2.7, 3.05, 3.032460317460317)"
11-01-2023 11:14:27.479923,"(6.0, 9.8, 9.533333333333333)","(3.1, 4.2, 4.166666666666667)","(7.5, 11.5, 11.083333333333334)","(51.0, 75.0, 62.5)","(7.5, 12.0, 11.657894736842104)","(8.0, 10.5, 10.05)","(2.7, 3.05, 3.032460317460317)"
11-01-2023 11:14:28.443261,"(6.0, 9.8, 9.541935483870969)","(3.1, 4.2, 4.166666666666667)","(7.5, 11.5, 11.392857142857142)","(51.0, 75.0, 62.5)","(7.5, 12.0, 11.657894736842104)","(8.0, 10.5, 9.933333333333334)","(2.7, 3.05, 2.945333333333333)"
11-01-2023 11:14:29.415537,"(6.0, 9.8, 9.541935483870969)","(3.1, 4.2, 4.171428571428572)","(7.5, 10.5, 10.448275862068966)","(51.0, 75.0, 66.66666666666667)","(7.5, 12.0, 11.657894736842104)","(8.0, 10.0, 9.925)","(2.7, 2.98, 2.945333333333333)"
11-01-2023 11:14:30.426528,"(6.0, 9.4, 9.277777777777779)","(3.1, 4.2, 4.1722222222222225)","(7.5, 10.5, 10.382352941176471)","(51.0, 75.0, 62.5)","(7.5, 12.0, 11.657894736842104)","(8.0, 10.0, 9.925)","(2.7, 2.98, 2.945333333333333)"
11-01-2023 11:14:31.393749,"(6.0, 9.4, 9.277777777777779)","(3.1, 4.2, 4.1722222222222225)","(7.5, 10.5, 10.448275862068966)","(51.0, 75.0, 66.66666666666667)","(7.5, 12.0, 11.657894736842104)","(8.0, 10.0, 9.925)","(2.7, 2.98, 2.945333333333333)"
11-01-2023 11:14:32.424223,"(6.0, 9.4, 9.32258064516129)","(3.1, 4.2, 4.1722222222222225)","(7.5, 10.5, 10.382352941176471)","(51.0, 75.0, 62.5)","(7.5, 12.0, 11.657894736842104)","(8.0, 10.0, 9.925)","(2.7, 2.98, 2.9432)"
11-01-2023 11:14:33.438620,"(6.0, 9.8, 9.764705882352942)","(3.1, 4.2, 4.1722222222222225)","(7.5, 10.5, 10.448275862068966)","(51.0, 75.0, 66.66666666666667)","(7.5, 12.0, 11.657894736842104)","(8.0, 10.0, 9.925)","(2.7, 2.98, 2.942285714285714)"
11-01-2023 11:14:34.440362,"(6.0, 9.8, 9.732394366197184)","(3.1, 4.2, 4.1722222222222225)","(7.5, 10.5, 10.448275862068966)","(51.0, 75.0, 62.5)","(7.5, 12.0, 11.657894736842104)","(8.0, 10.0, 9.96)","(2.7, 2.98, 2.966046511627907)"
11-01-2023 11:14:35.434692,"(6.0, 9.8, 9.693333333333333)","(3.1, 4.2, 4.167741935483871)","(7.5, 11.5, 10.975)","(51.0, 75.0, 62.5)","(7.5, 12.0, 11.657894736842104)","(8.0, 10.0, 9.96)","(2.7, 2.98, 2.965483870967742)"
11-01-2023 11:14:36.380244,"(6.0, 9.8, 9.693333333333333)","(3.1, 4.2, 4.167741935483871)","(7.5, 11.5, 10.975)","(51.0, 75.0, 69.11764705882354)","(7.5, 12.0, 11.657894736842104)","(8.0, 10.0, 9.9625)","(2.7, 2.98, 2.88)"
11-01-2023 11:14:37.274550,"(6.0, 9.8, 9.68421052631579)","(3.1, 4.2, 4.161764705882353)","(7.5, 11.5, 10.987804878048781)","(51.0, 75.0, 59.0)","(7.5, 11.5, 11.4765625)","(8.0, 10.0, 9.827777777777778)","(2.7, 2.94, 2.88)"
11-01-2023 11:14:38.271780,"(6.0, 9.8, 9.461538461538462)","(3.1, 4.2, 4.166666666666667)","(7.5, 11.5, 11.453125)","(51.0, 75.0, 69.0)","(7.5, 11.5, 11.4765625)","(8.0, 10.5, 9.75)","(2.7, 2.92, 2.834285714285714)"
11-01-2023 11:14:39.231607,"(6.0, 10.5, 9.84)","(3.1, 4.2, 4.16578947368421)","(7.5, 11.5, 11.453125)","(51.0, 75.0, 69.0)","(7.5, 11.5, 11.4765625)","(8.0, 10.5, 9.959999999999999)","(2.7, 2.92, 2.817647058823529)"
11-01-2023 11:14:40.309807,"(6.0, 10.5, 10.148)","(3.1, 4.2, 4.16578947368421)","(7.5, 11.5, 11.134146341463415)","(51.0, 75.0, 63.0)","(7.5, 11.5, 11.4765625)","(8.0, 10.5, 9.825)","(2.7, 2.9, 2.8085714285714283)"
11-01-2023 11:14:41.292674,"(6.0, 11.0, 10.045454545454545)","(3.1, 4.2, 4.166666666666667)","(7.5, 11.5, 11.134146341463415)","(51.0, 75.0, 63.0)","(7.5, 11.5, 11.389705882352942)","(8.0, 10.5, 9.825)","(2.7, 2.88, 2.7917647058823527)"
11-01-2023 11:14:42.344496,"(6.0, 11.0, 9.817777777777778)","(3.1, 4.2, 4.166666666666667)","(7.5, 11.5, 11.134146341463415)","(51.0, 75.0, 63.0)","(7.5, 11.5, 11.475)","(8.0, 10.5, 9.975000000000001)","(2.7, 2.88, 2.813333333333333)"
11-01-2023 11:14:43.389449,"(6.0, 11.0, 10.106382978723405)","(3.1, 4.2, 4.161764705882353)","(7.5, 11.5, 11.285714285714286)","(51.0, 75.0, 63.0)","(7.5, 11.5, 11.475)","(8.0, 10.5, 9.975000000000001)","(2.7, 2.88, 2.808235294117647)"
11-01-2023 11:14:44.464878,"(6.0, 11.0, 10.07)","(3.1, 4.2, 4.158823529411765)","(7.5, 11.5, 11.125)","(51.0, 75.0, 63.0)","(7.5, 11.5, 11.475)","(8.0, 10.5, 9.9375)","(2.7, 2.86, 2.812)"
