,Le Heros,Hail To The Chief,Du Maurier,Valley Of Dreams,Torbreck
07-12-2022 14:11:31.863171,"(3.0, 3.25, 3.24875)","(8.5, 10.5, 10.288372093023256)","(7.5, 11.0, 10.538461538461538)","(2.6, 3.1, 3.078953771289538)","(5.0, 5.8, 5.774193548387097)"
07-12-2022 14:11:32.925680,"(3.0, 3.25, 3.2487158908507223)","(8.5, 10.5, 10.288372093023256)","(7.5, 11.0, 10.539473684210526)","(2.6, 3.1, 3.0777061855670103)","(5.0, 5.8, 5.766829268292683)"
07-12-2022 14:11:34.056185,"(3.0, 3.25, 3.246801872074883)","(8.5, 10.5, 10.310416666666667)","(7.5, 11.0, 10.62962962962963)","(2.6, 3.1, 3.0777061855670103)","(5.0, 5.8, 5.766829268292683)"
07-12-2022 14:11:35.213532,"(3.0, 3.25, 3.2462962962962965)","(8.5, 10.5, 10.309623430962343)","(7.5, 11.0, 10.669811320754716)","(2.6, 3.1, 3.0776485788113694)","(5.0, 5.8, 5.769642857142857)"
07-12-2022 14:11:36.390110,"(3.0, 3.25, 3.2462962962962965)","(8.5, 10.5, 10.304526748971194)","(7.5, 11.0, 10.669811320754716)","(2.6, 3.1, 3.0776485788113694)","(5.0, 5.8, 5.768421052631579)"
07-12-2022 14:11:37.651456,"(3.0, 3.25, 3.2462962962962965)","(8.5, 10.5, 10.305555555555555)","(7.5, 11.0, 10.602209944751381)","(2.6, 3.1, 3.078746928746929)","(5.0, 5.8, 5.769642857142857)"
07-12-2022 14:11:38.733990,"(3.0, 3.25, 3.2462962962962965)","(8.5, 10.5, 10.305555555555555)","(8.5, 11.0, 10.602209944751381)","(2.6, 3.1, 3.078746928746929)","(5.0, 5.8, 5.769642857142857)"
07-12-2022 14:11:39.878141,"(3.0, 3.25, 3.2476190476190476)","(8.5, 10.5, 10.287383177570094)","(8.5, 11.0, 10.638522427440634)","(2.6, 3.1, 3.0717081850533807)","(5.0, 5.8, 5.78066037735849)"
07-12-2022 14:11:40.895500,"(3.0, 3.25, 3.2477477477477477)","(8.5, 10.5, 10.327127659574469)","(8.5, 11.0, 10.623626373626374)","(2.6, 3.1, 3.0717081850533807)","(5.0, 5.8, 5.776339285714285)"
07-12-2022 14:11:41.962719,"(3.0, 3.25, 3.2463570127504555)","(8.5, 10.5, 10.334239130434783)","(8.5, 11.0, 10.631578947368421)","(2.6, 3.1, 3.071246458923513)","(5.0, 5.8, 5.773239436619718)"
07-12-2022 14:11:43.038554,"(3.0, 3.3, 3.27015625)","(8.5, 10.5, 10.284722222222221)","(8.5, 11.0, 11.588957055214724)","(2.6, 3.1, 3.0776898734177216)","(5.0, 5.8, 5.758454106280193)"
07-12-2022 14:11:43.970151,"(3.0, 3.3, 3.2690376569037656)","(8.5, 9.4, 9.25531914893617)","(8.5, 12.0, 11.588957055214724)","(2.6, 3.1, 3.0776898734177216)","(5.0, 5.8, 5.758454106280193)"
07-12-2022 14:11:44.999143,"(3.0, 3.3, 3.2690376569037656)","(8.5, 9.4, 9.263768115942028)","(8.0, 12.0, 11.53125)","(2.7, 3.1, 3.0789902280130295)","(5.0, 5.8, 5.757539682539683)"
07-12-2022 14:11:46.014999,"(3.0, 3.3, 3.2752767527675277)","(8.5, 9.4, 9.263768115942028)","(8.0, 12.0, 11.558823529411764)","(2.7, 3.1, 3.0754980079681276)","(5.0, 5.8, 5.757539682539683)"
07-12-2022 14:11:47.026180,"(3.0, 3.3, 3.2752830188679245)","(8.5, 9.4, 9.252380952380951)","(8.0, 11.5, 11.491525423728813)","(2.7, 3.1, 3.0827731092436976)","(5.0, 5.8, 5.767532467532467)"
07-12-2022 14:11:48.076344,"(3.0, 3.3, 3.253214285714286)","(8.5, 9.2, 9.183150183150182)","(8.5, 11.5, 11.289719626168225)","(2.7, 3.1, 3.1165714285714285)","(5.0, 5.8, 5.766666666666667)"
07-12-2022 14:11:49.042685,"(3.0, 3.3, 3.2524590163934426)","(8.5, 9.2, 9.148453608247422)","(8.5, 11.5, 11.211538461538462)","(2.7, 3.15, 3.1176829268292683)","(5.0, 5.8, 5.766666666666667)"
07-12-2022 14:11:50.076967,"(3.0, 3.3, 3.27)","(8.5, 9.2, 9.167213114754098)","(8.5, 11.5, 11.201219512195122)","(2.7, 3.15, 3.118125)","(5.0, 5.8, 5.766666666666667)"
07-12-2022 14:11:51.151845,"(3.0, 3.3, 3.2704225352112677)","(8.5, 9.2, 9.167213114754098)","(8.5, 11.5, 11.181818181818182)","(2.7, 3.15, 3.1225806451612903)","(5.0, 5.8, 5.752173913043478)"
07-12-2022 14:11:52.188758,"(3.0, 3.3, 3.2550632911392405)","(8.5, 9.2, 9.165145228215767)","(8.5, 11.5, 11.251572327044025)","(2.7, 3.15, 3.161990950226244)","(5.0, 5.8, 5.754746835443038)"
07-12-2022 14:11:53.324376,"(3.0, 3.25, 3.2430365296803654)","(8.5, 9.2, 9.199)","(8.5, 11.5, 11.251572327044025)","(2.7, 3.2, 3.1617777777777776)","(5.0, 5.8, 5.746240601503759)"
07-12-2022 14:11:54.325098,"(3.0, 3.25, 3.2419736842105262)","(8.5, 9.2, 9.199)","(8.5, 11.5, 11.251572327044025)","(2.7, 3.2, 3.146273291925466)","(5.0, 5.8, 5.7503472222222225)"
07-12-2022 14:11:55.200982,"(3.0, 3.25, 3.24314606741573)","(8.5, 9.2, 9.199)","(8.5, 11.5, 11.251572327044025)","(2.7, 3.2, 3.146273291925466)","(5.0, 5.8, 5.7503472222222225)"
07-12-2022 14:11:56.157587,"(3.0, 3.3, 3.2576832151300237)","(8.5, 9.2, 9.14954954954955)","(8.5, 11.5, 11.251572327044025)","(2.7, 3.15, 3.1189086294416244)","(5.0, 5.8, 5.7055299539170505)"
07-12-2022 14:11:57.151643,"(3.0, 3.3, 3.2625)","(8.5, 9.2, 9.143722943722944)","(8.5, 11.5, 11.251572327044025)","(2.7, 3.15, 3.117506631299735)","(5.0, 5.8, 5.704205607476636)"
07-12-2022 14:11:58.235380,"(3.0, 3.3, 3.2410821643286574)","(8.5, 9.2, 9.161951219512195)","(8.5, 11.5, 11.229885057471265)","(2.7, 3.15, 3.117506631299735)","(5.0, 5.8, 5.704205607476636)"
07-12-2022 14:11:59.245688,"(3.0, 3.25, 3.2390365448504985)","(8.5, 9.4, 9.305882352941177)","(8.5, 11.5, 11.222222222222221)","(2.7, 3.15, 3.107253886010363)","(5.0, 5.8, 5.913545816733068)"
07-12-2022 14:12:00.360977,"(3.0, 3.25, 3.2188616071428573)","(8.5, 9.4, 9.277142857142858)","(8.5, 11.5, 11.245398773006135)","(2.7, 3.15, 3.086842105263158)","(5.0, 6.0, 6.001298701298701)"
07-12-2022 14:12:01.532978,"(3.0, 3.2, 3.1865638766519826)","(8.5, 9.4, 9.369047619047619)","(8.5, 11.5, 11.263473053892216)","(2.7, 3.1, 3.0811909262759922)","(5.0, 6.2, 5.995804195804196)"
07-12-2022 14:12:02.741879,"(3.0, 3.2, 3.207065217391304)","(8.5, 9.4, 9.393333333333334)","(8.5, 11.5, 11.263473053892216)","(2.7, 3.1, 3.0761698440207974)","(5.0, 6.0, 5.969543147208122)"
07-12-2022 14:12:03.904188,"(2.9, 3.25, 3.207065217391304)","(8.5, 9.4, 9.319047619047618)","(8.5, 11.5, 11.279569892473118)","(2.7, 3.1, 3.043939393939394)","(5.0, 6.2, 5.890301003344482)"
07-12-2022 14:12:04.990756,"(2.9, 3.25, 3.223373493975904)","(8.5, 9.6, 9.459523809523809)","(8.5, 11.5, 11.273480662983426)","(2.7, 3.05, 3.043810032017076)","(5.0, 5.9, 5.89046052631579)"
07-12-2022 14:12:06.101026,"(2.9, 3.25, 3.2438628158844764)","(8.5, 9.6, 9.433333333333334)","(8.5, 11.5, 11.263473053892216)","(2.7, 3.05, 3.0396049896049893)","(5.0, 5.9, 5.932850241545894)"
07-12-2022 14:12:07.151914,"(2.9, 3.3, 3.26690031152648)","(8.5, 9.6, 9.433333333333334)","(8.5, 11.5, 11.263473053892216)","(2.7, 3.05, 3.0374628344895935)","(5.0, 6.0, 5.870694087403599)"
07-12-2022 14:12:08.208005,"(2.9, 3.3, 3.267517006802721)","(8.5, 9.6, 9.428571428571429)","(8.5, 11.5, 11.263473053892216)","(2.7, 3.05, 3.0374628344895935)","(5.0, 5.9, 5.847513812154697)"
07-12-2022 14:12:09.287881,"(2.9, 3.3, 3.2691399662731873)","(8.5, 9.6, 9.42089552238806)","(8.5, 11.5, 11.263473053892216)","(2.7, 3.05, 3.0374628344895935)","(5.0, 5.9, 5.844628099173554)"
07-12-2022 14:12:10.279450,"(2.9, 3.3, 3.2609375)","(8.5, 9.6, 9.464864864864865)","(8.5, 11.5, 11.263473053892216)","(2.7, 3.05, 3.0374628344895935)","(5.0, 5.9, 5.844628099173554)"
07-12-2022 14:12:11.199269,"(2.9, 3.3, 3.2661330049261084)","(8.5, 9.6, 9.464864864864865)","(8.5, 11.5, 11.263473053892216)","(2.7, 3.05, 3.0346625766871163)","(5.0, 5.9, 5.814795918367347)"
07-12-2022 14:12:12.264031,"(2.9, 3.3, 3.257165109034268)","(8.5, 9.6, 9.49795918367347)","(8.5, 11.5, 11.240437158469945)","(2.7, 3.05, 3.037586891757696)","(5.0, 5.9, 5.810820895522388)"
07-12-2022 14:12:13.360470,"(2.9, 3.3, 3.2412844036697246)","(8.5, 9.8, 9.482758620689655)","(8.5, 11.5, 11.240437158469945)","(2.7, 3.05, 3.0445677570093457)","(5.0, 5.9, 5.757528957528957)"
07-12-2022 14:12:14.401925,"(2.9, 3.3, 3.256760563380282)","(8.5, 9.8, 9.496)","(8.5, 11.5, 11.240437158469945)","(2.7, 3.05, 3.0445677570093457)","(5.0, 5.8, 5.6709342560553635)"
07-12-2022 14:12:15.393371,"(3.0, 3.3, 3.2704444444444443)","(8.5, 9.8, 9.655639097744361)","(8.5, 11.5, 11.240437158469945)","(2.7, 3.05, 3.0471360381861574)","(5.0, 5.7, 5.717355371900827)"
07-12-2022 14:12:16.388250,"(3.0, 3.3, 3.246153846153846)","(8.5, 9.8, 9.648818897637796)","(8.5, 11.5, 11.240437158469945)","(2.7, 3.05, 3.049173098125689)","(5.0, 5.8, 5.731386861313869)"
07-12-2022 14:12:17.430516,"(3.0, 3.3, 3.2421052631578946)","(8.5, 9.8, 9.629565217391304)","(8.5, 11.5, 11.056338028169014)","(2.7, 3.05, 3.066917293233083)","(5.0, 5.8, 5.7156521739130435)"
07-12-2022 14:12:18.412432,"(3.0, 3.3, 3.2384615384615385)","(8.5, 9.8, 9.629565217391304)","(8.5, 11.5, 11.056338028169014)","(2.7, 3.1, 3.0546031746031743)","(5.0, 5.8, 5.705177111716621)"
07-12-2022 14:12:19.496252,"(3.0, 3.35, 3.3466490299823635)","(8.5, 9.6, 9.4)","(8.5, 11.0, 10.83849557522124)","(2.7, 3.1, 3.0773187840997664)","(5.0, 5.8, 5.67906976744186)"
07-12-2022 14:12:20.556857,"(3.0, 3.4, 3.3682748538011698)","(8.5, 9.4, 9.346428571428572)","(8.5, 11.0, 10.73993288590604)","(2.7, 3.1, 3.0696808510638296)","(5.0, 5.7, 5.68942731277533)"
07-12-2022 14:12:21.570395,"(2.9, 3.4, 3.354732510288066)","(8.5, 9.4, 9.342857142857143)","(8.5, 11.0, 10.73993288590604)","(2.7, 3.1, 3.0706473214285714)","(5.0, 5.7, 5.553943217665615)"
07-12-2022 14:12:22.588967,"(2.9, 3.4, 3.374056603773585)","(8.5, 9.6, 9.374418604651162)","(8.5, 11.0, 10.73993288590604)","(2.7, 3.1, 3.0706473214285714)","(5.0, 5.6, 5.465126050420168)"
07-12-2022 14:12:23.557011,"(2.9, 3.45, 3.4060289389067524)","(8.5, 9.6, 9.372357723577235)","(8.5, 11.0, 10.73993288590604)","(2.7, 3.1, 3.0768502581755595)","(5.0, 5.5, 5.485714285714286)"
07-12-2022 14:12:24.526476,"(2.9, 3.45, 3.4062599049128366)","(8.5, 9.6, 9.481481481481481)","(8.5, 11.0, 10.734426229508196)","(2.7, 3.1, 3.041514860977948)","(5.0, 5.6, 5.516988416988417)"
07-12-2022 14:12:25.521859,"(2.9, 3.45, 3.406661045531197)","(8.5, 9.6, 9.481481481481481)","(8.5, 11.0, 10.73993288590604)","(2.7, 3.05, 3.044940152339499)","(5.0, 5.6, 5.445856353591161)"
07-12-2022 14:12:26.349120,"(2.9, 3.45, 3.410536398467433)","(8.5, 9.6, 9.593548387096774)","(8.5, 11.0, 10.73993288590604)","(2.7, 3.05, 3.044940152339499)","(5.0, 5.5, 5.445856353591161)"
07-12-2022 14:12:27.404543,"(2.9, 3.5, 3.4560240963855424)","(8.5, 9.8, 9.568503937007874)","(8.5, 11.0, 10.751602564102564)","(2.7, 3.05, 3.042965061378659)","(5.0, 5.4, 5.315913978494623)"
07-12-2022 14:12:28.442092,"(2.9, 3.5, 3.472058823529412)","(8.5, 9.8, 9.747540983606559)","(8.5, 11.0, 10.759316770186336)","(2.7, 3.05, 3.042965061378659)","(5.0, 5.4, 5.315367965367965)"
07-12-2022 14:12:29.400332,"(2.9, 3.5, 3.4911347517730498)","(8.5, 9.6, 9.564444444444444)","(8.5, 11.0, 10.759316770186336)","(2.7, 3.05, 3.042965061378659)","(5.0, 5.4, 5.314814814814815)"
07-12-2022 14:12:30.400421,"(2.9, 3.5, 3.492635658914729)","(8.5, 9.6, 9.476923076923077)","(8.5, 11.0, 10.749190938511326)","(2.7, 3.05, 3.061627906976744)","(5.0, 5.4, 5.314879649890591)"
07-12-2022 14:12:31.365194,"(2.9, 3.5, 3.474038461538462)","(8.5, 9.6, 9.492134831460675)","(8.5, 11.0, 10.759316770186336)","(2.7, 3.1, 3.078921568627451)","(5.0, 5.4, 5.3309931506849315)"
07-12-2022 14:12:32.369023,"(2.9, 3.5, 3.4645833333333336)","(8.5, 9.6, 9.531428571428572)","(8.5, 11.0, 10.829508196721312)","(2.7, 3.1, 2.946477732793522)","(5.0, 5.4, 5.3430426716141)"
07-12-2022 14:12:33.397769,"(2.9, 3.55, 3.472299168975069)","(8.5, 9.8, 9.567272727272728)","(8.5, 11.0, 11.34)","(2.7, 3.1, 2.9766172106824924)","(5.0, 5.4, 5.281647398843931)"
07-12-2022 14:12:34.389340,"(2.9, 3.55, 3.526307692307692)","(8.5, 9.4, 9.327868852459016)","(8.5, 11.5, 11.098314606741573)","(2.7, 2.98, 2.991772575250836)","(4.8, 5.3, 5.318043478260869)"
07-12-2022 14:12:35.468560,"(2.9, 3.55, 3.513366336633663)","(8.5, 9.6, 9.472164948453608)","(8.5, 11.5, 11.070552147239264)","(2.7, 3.0, 2.9786934673366834)","(4.8, 5.4, 5.314601769911504)"
07-12-2022 14:12:36.410538,"(2.9, 3.55, 3.5227272727272725)","(8.5, 9.6, 9.446913580246914)","(8.5, 11.5, 11.070552147239264)","(2.7, 2.98, 2.974823529411765)","(4.8, 5.4, 5.263186813186813)"
07-12-2022 14:12:37.305872,"(2.9, 3.5, 3.484011627906977)","(8.5, 9.6, 9.553535353535354)","(8.5, 11.5, 11.36144578313253)","(2.7, 3.05, 3.008235294117647)","(4.8, 5.3, 5.2272727272727275)"
07-12-2022 14:12:38.286801,"(2.9, 3.5, 3.475621890547264)","(8.5, 9.6, 9.579797979797979)","(8.5, 11.5, 11.354430379746836)","(2.7, 3.05, 3.0487179487179485)","(4.8, 5.3, 4.98135593220339)"
07-12-2022 14:12:39.229617,"(2.9, 3.55, 3.5236328125)","(8.5, 10.0, 9.668085106382978)","(8.5, 12.0, 11.55944055944056)","(2.7, 3.05, 3.046917293233083)","(4.8, 5.1, 4.920869565217391)"
07-12-2022 14:12:40.221598,"(2.9, 3.55, 3.517669172932331)","(8.5, 10.0, 9.752601156069364)","(8.5, 12.0, 11.584375)","(2.7, 3.1, 3.036875)","(4.8, 5.0, 4.905673758865248)"
07-12-2022 14:12:41.199177,"(2.9, 3.55, 3.517669172932331)","(8.5, 10.0, 9.758536585365853)","(8.5, 12.0, 11.584375)","(2.7, 3.1, 3.036875)","(4.8, 5.0, 4.906428571428571)"
07-12-2022 14:12:42.222548,"(2.9, 3.55, 3.508024691358025)","(8.5, 9.8, 9.344262295081966)","(8.5, 12.0, 12.135838150289016)","(2.7, 3.1, 3.0626847290640393)","(4.8, 5.0, 4.970370370370371)"
07-12-2022 14:12:43.300684,"(2.9, 3.55, 3.536038961038961)","(8.5, 9.2, 9.053061224489795)","(8.5, 12.5, 12.233009708737864)","(2.7, 3.1, 3.071629213483146)","(4.8, 5.0, 4.8751937984496125)"
07-12-2022 14:12:44.414376,"(2.9, 3.6, 3.5985401459854014)","(8.5, 9.2, 9.036363636363637)","(8.5, 12.5, 11.799363057324841)","(2.7, 3.1, 3.071669793621013)","(4.8, 4.9, 4.926975476839237)"
07-12-2022 14:12:45.505618,"(2.9, 3.65, 3.612762237762238)","(8.5, 9.0, 8.976608187134502)","(8.5, 12.0, 11.674698795180722)","(2.7, 3.1, 3.0754276827371694)","(4.8, 5.0, 4.858682634730539)"
07-12-2022 14:12:46.615619,"(2.9, 3.75, 3.7408580183861084)","(8.5, 9.0, 8.967307692307692)","(8.5, 12.5, 11.798029556650246)","(2.7, 3.1, 3.07722602739726)","(4.8, 4.9, 4.801595744680851)"
07-12-2022 14:12:47.579763,"(2.9, 3.75, 3.7439165701042874)","(8.5, 8.8, 8.7814696485623)","(8.5, 12.0, 11.857988165680473)","(2.7, 3.1, 3.072794117647059)","(4.8, 4.9, 4.769803370786517)"
07-12-2022 14:12:48.778213,"(2.9, 3.75, 3.744871794871795)","(8.5, 9.0, 8.834482758620691)","(8.5, 12.0, 11.928082191780822)","(2.7, 3.1, 3.091328828828829)","(4.8, 4.8, 4.6580547112462005)"
07-12-2022 14:12:49.862500,"(2.9, 3.8, 3.7835897435897436)","(8.5, 9.0, 8.827027027027027)","(8.5, 12.0, 11.928082191780822)","(2.7, 3.1, 3.1165977961432505)","(4.8, 4.7, 4.639325842696629)"
07-12-2022 14:12:51.131072,"(2.9, 3.8, 3.7798245614035086)","(8.5, 9.0, 8.823529411764707)","(8.5, 12.0, 11.927586206896551)","(2.7, 3.15, 3.112578125)","(4.8, 4.7, 4.613175675675675)"
07-12-2022 14:12:52.034728,"(2.9, 3.8, 3.7956492637215526)","(8.5, 9.0, 8.823529411764707)","(8.5, 12.0, 11.927586206896551)","(2.7, 3.15, 3.112578125)","(4.8, 4.7, 4.592764857881137)"
07-12-2022 14:12:53.027640,"(2.9, 3.8, 3.798480845442536)","(8.5, 9.2, 9.027102803738318)","(8.5, 12.0, 11.861363636363636)","(2.7, 3.15, 3.100732217573222)","(4.8, 4.6, 4.635353535353535)"
07-12-2022 14:12:54.098090,"(2.9, 3.8, 3.7958795562599046)","(8.5, 9.0, 8.91891891891892)","(8.5, 12.0, 11.776497695852534)","(2.7, 3.15, 3.080246913580247)","(4.8, 4.7, 4.709113924050633)"
07-12-2022 14:12:55.087545,"(2.9, 3.85, 3.8447004608294932)","(8.5, 9.0, 8.90126582278481)","(8.5, 12.0, 11.75974025974026)","(2.7, 3.1, 3.11130081300813)","(4.8, 4.8, 4.7177710843373495)"
07-12-2022 14:12:56.112172,"(2.9, 3.75, 3.742512077294686)","(8.5, 8.8, 8.752688172043012)","(8.5, 12.0, 11.668571428571429)","(2.7, 3.15, 3.1098673300165838)","(4.8, 4.8, 4.711654135338346)"
07-12-2022 14:12:57.139984,"(2.9, 3.75, 3.733570159857904)","(8.5, 8.8, 8.775974025974026)","(8.5, 12.0, 11.654761904761905)","(2.7, 3.15, 3.12029702970297)","(4.8, 4.8, 4.75)"
07-12-2022 14:12:58.182212,"(2.9, 3.75, 3.7254569190600524)","(8.5, 8.8, 8.741333333333333)","(8.5, 12.0, 11.6340206185567)","(2.7, 3.15, 3.1045454545454545)","(4.8, 4.8, 4.83620178041543)"
07-12-2022 14:12:59.241747,"(2.9, 3.7, 3.694491525423729)","(8.5, 8.8, 8.751785714285715)","(8.5, 12.0, 11.6340206185567)","(2.7, 3.15, 3.117948717948718)","(4.8, 4.9, 4.904024767801858)"
07-12-2022 14:13:00.201312,"(2.9, 3.65, 3.6252551020408164)","(8.5, 8.8, 8.754802259887006)","(8.5, 12.0, 11.64319248826291)","(2.7, 3.15, 3.1192139737991265)","(4.8, 5.0, 4.8375641025641025)"
07-12-2022 14:13:01.248224,"(2.9, 3.65, 3.624338624338624)","(8.5, 8.8, 8.773033707865169)","(8.5, 12.0, 11.650485436893204)","(2.7, 3.15, 3.1188226744186047)","(4.8, 4.9, 4.835131894484412)"
07-12-2022 14:13:02.353620,"(2.9, 3.65, 3.6231155778894473)","(8.5, 8.8, 8.765591397849462)","(8.5, 12.0, 11.801020408163266)","(2.7, 3.15, 3.120766129032258)","(4.8, 4.9, 4.8674747474747475)"
07-12-2022 14:13:03.401876,"(2.9, 3.6, 3.59375)","(8.5, 8.8, 8.730708661417323)","(8.5, 12.0, 11.805699481865284)","(2.7, 3.15, 3.121242774566474)","(4.8, 4.9, 4.87152466367713)"
07-12-2022 14:13:04.456647,"(2.9, 3.65, 3.6236196319018403)","(8.5, 8.8, 8.756716417910448)","(8.5, 12.0, 11.817073170731707)","(2.7, 3.15, 3.1191472868217054)","(4.8, 4.9, 4.907826086956522)"
07-12-2022 14:13:05.537587,"(2.9, 3.6, 3.590759493670886)","(8.5, 9.0, 8.829508196721312)","(8.5, 11.5, 11.462171052631579)","(2.7, 3.15, 3.121489971346705)","(4.8, 5.0, 4.919633943427621)"
07-12-2022 14:13:06.614103,"(2.9, 3.6, 3.5923963133640555)","(8.5, 9.0, 8.964705882352941)","(8.5, 11.5, 11.462171052631579)","(2.7, 3.15, 3.1196476964769646)","(4.8, 5.0, 4.930403458213257)"
07-12-2022 14:13:07.611151,"(2.9, 3.6, 3.598870056497175)","(8.5, 8.8, 8.790277777777778)","(8.5, 11.5, 11.460344827586207)","(2.7, 3.15, 3.119808743169399)","(4.8, 5.0, 4.928708791208791)"
07-12-2022 14:13:08.530768,"(2.9, 3.55, 3.5447899159663865)","(8.5, 9.0, 8.83)","(8.5, 11.5, 11.48049645390071)","(2.7, 3.15, 3.121111111111111)","(4.8, 5.0, 4.931038506417736)"
07-12-2022 14:13:09.590650,"(2.9, 3.6, 3.5724702380952382)","(8.5, 9.0, 8.888709677419355)","(8.5, 12.0, 11.539473684210526)","(2.7, 3.15, 3.120936280884265)","(4.8, 5.0, 4.9311188811188815)"
07-12-2022 14:13:10.615519,"(2.9, 3.6, 3.5613718411552346)","(8.5, 9.0, 8.898529411764706)","(8.5, 12.0, 11.54245283018868)","(2.7, 3.15, 3.1185993975903616)","(4.8, 5.0, 4.941194029850746)"
07-12-2022 14:13:11.612115,"(2.9, 3.6, 3.5613718411552346)","(8.5, 9.0, 8.917482517482517)","(8.5, 12.0, 11.426470588235293)","(2.7, 3.15, 3.159815242494226)","(4.8, 5.0, 4.937526427061311)"
07-12-2022 14:13:12.716675,"(2.9, 3.6, 3.550917431192661)","(8.5, 9.0, 8.908888888888889)","(8.5, 11.5, 11.474137931034482)","(2.7, 3.2, 3.1653361344537814)","(4.8, 5.0, 4.951477832512316)"
07-12-2022 14:13:13.761411,"(2.9, 3.55, 3.5216666666666665)","(8.5, 9.0, 8.908888888888889)","(8.5, 11.5, 11.470890410958905)","(2.7, 3.2, 3.168859649122807)","(4.8, 5.0, 4.949764890282132)"
07-12-2022 14:13:14.780537,"(2.9, 3.55, 3.5325503355704697)","(8.5, 9.0, 8.905747126436783)","(8.5, 11.5, 11.482649842271293)","(2.7, 3.2, 3.168859649122807)","(4.8, 5.0, 4.949960660896932)"
07-12-2022 14:13:15.777091,"(2.9, 3.55, 3.529203539823009)","(8.5, 9.0, 8.910843373493977)","(8.5, 11.5, 11.482649842271293)","(2.7, 3.2, 3.168859649122807)","(4.8, 5.0, 4.950157977883096)"
07-12-2022 14:13:16.794124,"(2.9, 3.55, 3.5377604166666665)","(8.5, 9.0, 8.905732484076433)","(8.5, 11.5, 11.483076923076924)","(2.7, 3.2, 3.16712962962963)","(4.8, 5.0, 4.950894941634242)"
07-12-2022 14:13:17.846565,"(3.1, 3.55, 3.533333333333333)","(8.0, 9.0, 8.890370370370372)","(10.0, 11.5, 11.478)","(2.7, 3.2, 3.1678733031674207)","(4.4, 5.0, 4.950894941634242)"
07-12-2022 14:13:18.771301,"(3.1, 3.55, 3.5370165745856355)","(8.0, 8.8, 8.755191256830601)","(10.0, 11.5, 11.478)","(2.7, 3.2, 3.1678733031674207)","(4.4, 5.0, 4.956204379562044)"
07-12-2022 14:13:19.753339,"(3.1, 3.55, 3.5416666666666665)","(8.0, 8.8, 8.797058823529412)","(10.0, 11.5, 11.413732394366198)","(2.7, 3.2, 3.1676229508196725)","(4.4, 5.0, 4.952453468697124)"
07-12-2022 14:13:20.818199,"(3.1, 3.6, 3.562171052631579)","(8.0, 8.8, 8.678134110787171)","(10.0, 11.5, 11.493273542600896)","(2.8, 3.2, 3.164085297418631)","(4.4, 5.0, 4.952470187393526)"
07-12-2022 14:13:21.990602,"(3.1, 3.6, 3.562012987012987)","(8.0, 9.0, 8.779264214046822)","(10.0, 11.5, 11.493273542600896)","(2.8, 3.2, 3.164085297418631)","(4.4, 5.0, 4.952470187393526)"
07-12-2022 14:13:23.070552,"(3.1, 3.6, 3.562012987012987)","(8.0, 9.0, 8.920958083832335)","(10.0, 11.5, 11.493775933609959)","(2.8, 3.2, 3.1677093844601414)","(4.4, 5.0, 4.950917030567686)"
07-12-2022 14:13:23.984355,"(3.1, 3.6, 3.5638888888888887)","(8.0, 8.8, 8.748837209302327)","(10.0, 11.5, 11.493775933609959)","(2.8, 3.2, 3.1636018957345975)","(4.4, 5.0, 4.950874125874126)"
07-12-2022 14:13:24.978186,"(3.1, 3.6, 3.5530701754385965)","(8.0, 8.8, 8.748031496062993)","(10.0, 11.5, 11.263274336283185)","(2.8, 3.2, 3.168277119416591)","(4.4, 5.0, 4.964810690423163)"
07-12-2022 14:13:26.003040,"(3.1, 3.55, 3.5246932515337424)","(8.0, 9.0, 8.766801619433199)","(10.0, 11.5, 11.263274336283185)","(2.8, 3.2, 3.1658421672555948)","(4.4, 5.0, 4.978940217391305)"
07-12-2022 14:13:27.053668,"(3.1, 3.55, 3.521354166666667)","(8.0, 9.0, 8.787725631768954)","(9.0, 12.0, 11.587837837837839)","(2.7, 3.2, 3.143178036605657)","(4.6, 5.0, 4.984081041968162)"
07-12-2022 14:13:28.159210,"(3.1, 3.55, 3.521354166666667)","(8.0, 9.0, 8.787725631768954)","(9.0, 12.0, 11.533854166666666)","(2.7, 3.15, 3.143327974276527)","(4.6, 5.0, 5.04421052631579)"
07-12-2022 14:13:29.193602,"(3.1, 3.5, 3.49109375)","(8.0, 9.0, 8.787725631768954)","(9.0, 12.0, 11.63469387755102)","(2.7, 3.15, 3.145389507154213)","(4.6, 5.1, 5.038362068965517)"
07-12-2022 14:13:30.227307,"(3.1, 3.5, 3.498941798941799)","(8.0, 9.0, 8.802684563758389)","(9.0, 12.0, 11.619148936170212)","(2.8, 3.15, 3.1375670840787118)","(4.6, 5.1, 5.035294117647059)"
07-12-2022 14:13:31.163079,"(3.1, 3.55, 3.5039473684210525)","(8.0, 9.0, 8.792226148409894)","(9.0, 12.0, 11.619148936170212)","(2.8, 3.15, 3.138606557377049)","(4.6, 5.1, 5.038362068965517)"
07-12-2022 14:13:32.135881,"(3.1, 3.55, 3.506138613861386)","(8.0, 8.8, 8.746853146853148)","(9.0, 12.0, 11.607456140350877)","(2.8, 3.15, 3.1368055555555556)","(4.6, 5.1, 5.0456273764258555)"
