,Flat Biccy,Susieq Shannon,Its A Lottery,Selmun Place,Aquababe,Shandiin Beach,Ourplaceoryours
07-12-2022 20:51:20.259977,"(2.9, 3.85, 3.732608695652174)","(3.0, 2.98, 2.970666666666667)","(5.0, 7.8, 7.6)","(13.0, 30.0, 26.5)","(8.0, 11.0, 10.688888888888888)","(6.5, 9.8, 9.3)","(51.0, 100.0, 90.0)"
07-12-2022 20:51:21.270718,"(2.9, 3.85, 3.7115384615384617)","(3.0, 2.98, 2.973)","(5.0, 7.8, 7.733333333333333)","(13.0, 30.0, 27.0)","(8.0, 11.0, 10.657142857142857)","(6.5, 9.8, 9.377777777777776)","(51.0, 100.0, 102.85714285714286)"
07-12-2022 20:51:22.407376,"(2.9, 3.85, 3.7115384615384617)","(3.0, 2.98, 2.9628571428571426)","(5.0, 7.8, 7.6)","(13.0, 30.0, 28.0)","(8.0, 11.0, 10.657142857142857)","(6.5, 9.6, 9.377777777777776)","(51.0, 120.0, 92.77777777777777)"
07-12-2022 20:51:23.486909,"(2.9, 3.85, 3.7970588235294116)","(3.0, 2.98, 2.9628571428571426)","(5.0, 7.8, 7.6)","(13.0, 30.0, 28.857142857142858)","(8.0, 11.0, 10.4)","(6.5, 9.6, 8.88)","(51.0, 120.0, 90.0)"
07-12-2022 20:51:24.580268,"(2.9, 3.85, 3.7970588235294116)","(3.0, 2.98, 2.973333333333333)","(5.0, 7.8, 7.6)","(13.0, 30.0, 28.5)","(8.0, 11.0, 10.4)","(6.5, 9.6, 9.276923076923076)","(51.0, 110.0, 88.46153846153847)"
07-12-2022 20:51:25.606739,"(2.9, 3.85, 3.7970588235294116)","(3.0, 3.05, 3.005)","(5.0, 7.8, 7.6)","(13.0, 30.0, 28.5)","(8.0, 11.0, 10.4)","(6.5, 9.6, 9.276923076923076)","(51.0, 110.0, 100.0)"
07-12-2022 20:51:26.787768,"(2.9, 3.85, 3.7970588235294116)","(3.0, 3.0, 2.9047619047619047)","(5.0, 7.8, 7.6)","(13.0, 30.0, 31.5)","(8.0, 11.5, 11.266666666666666)","(6.5, 9.6, 9.142857142857144)","(51.0, 95.0, 91.25)"
07-12-2022 20:51:28.027850,"(2.9, 3.85, 3.7970588235294116)","(3.0, 3.0, 2.925)","(5.0, 7.8, 7.763636363636364)","(13.0, 32.0, 31.5)","(8.0, 11.5, 10.2)","(6.5, 10.0, 9.600000000000001)","(51.0, 95.0, 95.38461538461539)"
07-12-2022 20:51:29.124632,"(2.9, 3.85, 3.7970588235294116)","(3.0, 3.0, 2.925)","(5.0, 7.8, 7.228571428571429)","(13.0, 32.0, 31.5)","(8.0, 11.0, 9.95)","(6.5, 9.8, 8.8)","(51.0, 130.0, 100.0)"
07-12-2022 20:51:30.106232,"(2.9, 3.85, 3.7970588235294116)","(3.0, 3.0, 2.925)","(5.0, 7.8, 7.228571428571429)","(13.0, 32.0, 31.5)","(8.0, 10.5, 9.6)","(6.5, 9.8, 8.8)","(51.0, 110.0, 93.33333333333333)"
07-12-2022 20:51:31.261117,"(2.9, 3.85, 3.7970588235294116)","(3.0, 3.05, 2.9115384615384614)","(5.0, 7.8, 7.371428571428572)","(13.0, 32.0, 37.0)","(8.0, 10.0, 9.5)","(6.5, 9.8, 9.3625)","(51.0, 100.0, 93.33333333333333)"
07-12-2022 20:51:32.483234,"(2.9, 3.85, 3.7970588235294116)","(3.0, 3.05, 2.98)","(5.0, 7.8, 7.383333333333333)","(13.0, 42.0, 38.14285714285714)","(8.0, 10.0, 9.55)","(6.5, 9.8, 9.3)","(51.0, 100.0, 93.33333333333333)"
07-12-2022 20:51:33.550474,"(2.9, 3.85, 3.7970588235294116)","(3.0, 3.05, 2.9975)","(5.0, 7.8, 7.383333333333333)","(13.0, 40.0, 38.14285714285714)","(8.0, 10.0, 9.51)","(6.5, 9.8, 9.3)","(51.0, 100.0, 95.0)"
07-12-2022 20:51:34.744442,"(2.9, 3.85, 3.7970588235294116)","(3.0, 3.05, 3.017)","(5.0, 7.8, 7.085714285714285)","(13.0, 40.0, 38.14285714285714)","(8.0, 10.5, 9.6)","(6.5, 9.8, 8.942857142857143)","(51.0, 100.0, 90.38461538461539)"
07-12-2022 20:51:35.846492,"(2.9, 3.85, 3.7970588235294116)","(3.0, 3.1, 3.0633333333333335)","(5.0, 7.8, 7.228571428571429)","(13.0, 40.0, 33.0)","(8.0, 10.0, 9.6)","(6.5, 9.8, 8.942857142857143)","(51.0, 100.0, 90.38461538461539)"
07-12-2022 20:51:36.911995,"(2.9, 3.85, 3.7970588235294116)","(3.0, 3.1, 3.0846808510638297)","(5.0, 7.8, 7.466666666666667)","(13.0, 38.0, 34.666666666666664)","(8.0, 10.0, 9.5375)","(6.5, 9.8, 9.371428571428572)","(51.0, 100.0, 93.18181818181819)"
07-12-2022 20:51:38.137733,"(2.9, 3.85, 3.7970588235294116)","(3.0, 3.1, 3.087281553398058)","(5.0, 7.8, 7.55)","(13.0, 34.0, 20.714285714285715)","(8.0, 10.5, 9.5375)","(6.5, 9.8, 9.371428571428572)","(51.0, 100.0, 89.28571428571429)"
07-12-2022 20:51:39.292840,"(2.9, 3.85, 3.805)","(3.0, 3.15, 3.087281553398058)","(5.0, 7.8, 7.55)","(13.0, 27.0, 23.700000000000003)","(8.0, 10.5, 9.491666666666667)","(6.5, 9.8, 9.08)","(51.0, 100.0, 82.85714285714286)"
07-12-2022 20:51:40.528869,"(3.0, 3.85, 3.725)","(2.6, 3.15, 3.087281553398058)","(5.0, 7.8, 7.466666666666667)","(15.0, 27.0, 23.700000000000003)","(8.0, 10.5, 9.491666666666667)","(6.5, 9.8, 9.371428571428572)","(51.0, 100.0, 82.85714285714286)"
07-12-2022 20:51:41.805707,"(3.0, 3.85, 3.725)","(2.6, 3.15, 3.101060606060606)","(5.0, 7.8, 7.466666666666667)","(15.0, 27.0, 22.5)","(8.0, 10.5, 9.6)","(6.5, 9.8, 9.371428571428572)","(51.0, 100.0, 85.0)"
07-12-2022 20:51:42.905741,"(3.0, 3.85, 3.725)","(2.6, 3.15, 3.0928318584070795)","(5.0, 7.8, 7.68)","(15.0, 27.0, 24.0)","(8.0, 10.0, 9.6)","(6.5, 9.8, 9.155555555555555)","(51.0, 100.0, 85.0)"
07-12-2022 20:51:43.866816,"(3.0, 3.85, 3.725)","(2.6, 3.15, 3.097049180327869)","(5.0, 9.4, 8.733333333333334)","(15.0, 27.0, 24.0)","(8.0, 10.0, 9.6)","(6.5, 9.6, 9.2)","(51.0, 100.0, 85.0)"
07-12-2022 20:51:44.918370,"(3.0, 3.85, 3.725)","(2.6, 3.15, 3.0904273504273503)","(5.0, 9.4, 8.566666666666666)","(15.0, 27.0, 24.77777777777778)","(8.0, 10.0, 9.6)","(6.5, 9.6, 9.257142857142856)","(51.0, 100.0, 89.5)"
07-12-2022 20:51:46.095124,"(3.0, 3.85, 3.725)","(2.7, 3.15, 3.0899137931034484)","(5.5, 9.0, 8.1)","(13.0, 27.0, 25.46153846153846)","(8.0, 10.0, 9.6)","(6.5, 9.6, 9.408)","(51.0, 100.0, 89.5)"
07-12-2022 20:51:47.258122,"(3.0, 3.85, 3.725)","(2.7, 3.15, 3.0899137931034484)","(5.5, 9.0, 8.0)","(13.0, 27.0, 25.1)","(8.0, 10.0, 9.6)","(6.5, 9.6, 9.371428571428572)","(51.0, 100.0, 91.25)"
07-12-2022 20:51:48.342503,"(3.0, 3.85, 3.725)","(2.7, 3.15, 3.082)","(5.5, 8.8, 8.133333333333333)","(13.0, 27.0, 25.1)","(8.0, 10.0, 9.491666666666667)","(6.5, 9.6, 9.371428571428572)","(51.0, 100.0, 91.25)"
07-12-2022 20:51:49.619632,"(3.0, 3.85, 3.725)","(2.7, 3.15, 3.0534090909090907)","(5.5, 8.8, 7.925)","(13.0, 27.0, 24.75)","(8.0, 10.5, 9.6)","(6.5, 9.6, 9.42)","(51.0, 100.0, 78.63636363636364)"
07-12-2022 20:51:50.605437,"(3.0, 3.85, 3.725)","(2.7, 3.15, 3.0614583333333334)","(5.5, 8.8, 7.925)","(13.0, 27.0, 24.75)","(8.0, 10.0, 9.6)","(6.5, 9.6, 9.42)","(51.0, 95.0, 74.16666666666667)"
07-12-2022 20:51:51.576714,"(3.0, 3.85, 3.725)","(2.7, 3.15, 3.0008771929824563)","(5.5, 8.8, 7.925)","(13.0, 27.0, 24.57142857142857)","(8.0, 10.0, 9.6)","(6.5, 9.6, 9.17142857142857)","(51.0, 95.0, 83.63636363636364)"
07-12-2022 20:51:52.542315,"(3.0, 3.85, 3.76)","(2.7, 2.96, 2.9410526315789474)","(5.5, 8.8, 7.925)","(13.0, 27.0, 24.857142857142858)","(8.0, 10.5, 9.907692307692308)","(6.5, 9.6, 9.253333333333334)","(51.0, 95.0, 83.63636363636364)"
07-12-2022 20:51:53.591981,"(3.0, 3.9, 3.6407407407407404)","(2.7, 2.96, 2.9410526315789474)","(5.5, 8.8, 7.925)","(13.0, 27.0, 26.0)","(8.0, 10.5, 9.491666666666667)","(6.5, 10.0, 9.513043478260869)","(51.0, 95.0, 83.63636363636364)"
07-12-2022 20:51:54.602379,"(3.0, 3.9, 3.6741935483870964)","(2.7, 2.96, 2.9519402985074628)","(5.5, 8.8, 7.925)","(13.0, 27.0, 26.066666666666666)","(8.0, 10.5, 9.6)","(6.5, 10.0, 9.040000000000001)","(51.0, 95.0, 74.16666666666667)"
07-12-2022 20:51:55.762304,"(3.0, 3.9, 3.6741935483870964)","(2.7, 2.96, 2.87)","(5.5, 8.6, 8.0)","(14.0, 27.0, 25.5)","(8.0, 10.0, 9.6)","(6.5, 10.0, 9.3)","(51.0, 95.0, 74.16666666666667)"
07-12-2022 20:51:56.797950,"(3.0, 3.9, 3.6666666666666665)","(2.7, 2.96, 2.9059999999999997)","(5.5, 8.6, 7.8999999999999995)","(14.0, 27.0, 25.5)","(8.0, 10.0, 9.6)","(6.5, 9.8, 9.085714285714287)","(51.0, 95.0, 74.16666666666667)"
07-12-2022 20:51:57.832328,"(3.0, 3.9, 3.7157894736842105)","(2.7, 2.96, 2.945)","(5.5, 8.6, 8.066666666666666)","(14.0, 27.0, 26.076923076923077)","(8.0, 10.0, 9.82857142857143)","(6.5, 9.8, 9.085714285714287)","(51.0, 95.0, 74.16666666666667)"
07-12-2022 20:51:58.836358,"(3.0, 3.9, 3.7157894736842105)","(2.7, 2.96, 2.945)","(5.5, 8.6, 8.066666666666666)","(14.0, 27.0, 25.0)","(8.0, 10.0, 9.82857142857143)","(6.5, 9.8, 9.085714285714287)","(51.0, 95.0, 74.16666666666667)"
07-12-2022 20:51:59.770855,"(3.0, 3.9, 3.7157894736842105)","(2.7, 2.96, 2.9405)","(5.5, 8.6, 8.066666666666666)","(14.0, 27.0, 25.88888888888889)","(8.0, 10.0, 9.82857142857143)","(6.5, 9.8, 9.085714285714287)","(51.0, 95.0, 74.16666666666667)"
07-12-2022 20:52:00.779342,"(3.0, 3.9, 3.7157894736842105)","(2.7, 2.96, 2.9405)","(5.5, 8.6, 7.914285714285714)","(14.0, 27.0, 25.88888888888889)","(8.0, 10.0, 9.858333333333334)","(6.5, 9.8, 9.133333333333333)","(51.0, 95.0, 74.16666666666667)"
07-12-2022 20:52:01.766776,"(3.0, 3.9, 3.7157894736842105)","(2.6, 2.9, 2.8929824561403508)","(5.5, 8.6, 7.933333333333334)","(14.0, 27.0, 25.88888888888889)","(8.0, 10.5, 9.74375)","(6.5, 9.8, 9.514285714285714)","(51.0, 95.0, 76.25)"
07-12-2022 20:52:02.800203,"(3.0, 3.85, 3.75)","(2.6, 2.9, 2.8929824561403508)","(5.5, 8.6, 8.2)","(14.0, 36.0, 25.5)","(8.0, 10.5, 9.6)","(6.5, 9.8, 9.23157894736842)","(51.0, 95.0, 76.25)"
07-12-2022 20:52:03.930048,"(3.0, 3.85, 3.7409090909090907)","(2.6, 2.9, 2.8968181818181815)","(5.5, 10.5, 8.2)","(14.0, 36.0, 31.666666666666664)","(8.0, 10.0, 9.6)","(6.5, 9.6, 9.285714285714286)","(51.0, 95.0, 76.25)"
07-12-2022 20:52:04.894460,"(3.0, 3.85, 3.76)","(2.6, 2.9, 2.8968181818181815)","(5.5, 9.8, 8.2)","(14.0, 36.0, 31.666666666666664)","(8.0, 10.0, 9.6)","(6.5, 9.4, 9.338461538461539)","(51.0, 95.0, 73.33333333333333)"
07-12-2022 20:52:05.857866,"(3.0, 3.85, 3.76)","(2.6, 2.9, 2.898048780487805)","(5.5, 9.8, 8.05)","(14.0, 36.0, 32.75)","(8.0, 10.0, 9.6)","(6.5, 9.4, 9.338461538461539)","(51.0, 90.0, 73.33333333333333)"
07-12-2022 20:52:06.805069,"(3.0, 3.85, 3.76)","(2.6, 2.9, 2.898048780487805)","(5.5, 9.8, 8.05)","(14.0, 36.0, 32.75)","(8.0, 10.0, 9.6)","(6.5, 9.4, 9.338461538461539)","(51.0, 90.0, 73.33333333333333)"
07-12-2022 20:52:07.781650,"(3.0, 3.85, 3.76)","(2.6, 2.9, 2.898048780487805)","(5.5, 9.8, 8.05)","(14.0, 36.0, 32.75)","(8.0, 10.0, 9.6)","(6.5, 9.4, 9.338461538461539)","(51.0, 90.0, 73.33333333333333)"
07-12-2022 20:52:08.810368,"(3.0, 3.85, 3.76)","(2.6, 2.9, 2.898048780487805)","(5.5, 9.8, 8.05)","(14.0, 36.0, 32.75)","(8.0, 10.0, 9.6)","(6.5, 9.4, 9.338461538461539)","(51.0, 90.0, 73.33333333333333)"
07-12-2022 20:52:09.846575,"(3.0, 3.85, 3.76)","(2.6, 2.9, 2.898048780487805)","(5.5, 9.8, 8.05)","(14.0, 36.0, 32.75)","(8.0, 10.0, 9.6)","(6.5, 9.4, 9.338461538461539)","(51.0, 90.0, 73.33333333333333)"
07-12-2022 20:52:10.881045,"(3.0, 3.85, 3.76)","(2.6, 2.9, 2.898048780487805)","(5.5, 9.8, 8.05)","(15.0, 36.0, 32.75)","(8.0, 10.0, 9.6)","(6.5, 9.4, 9.16470588235294)","(51.0, 90.0, 73.33333333333333)"
07-12-2022 20:52:12.301998,"(3.0, 3.85, 3.76)","(2.6, 2.9, 2.908)","(5.5, 9.6, 8.885714285714286)","(15.0, 36.0, 27.88888888888889)","(8.0, 10.0, 9.635714285714286)","(6.5, 9.4, 8.976470588235294)","(51.0, 90.0, 73.33333333333333)"
07-12-2022 20:52:13.488295,"(3.0, 3.85, 3.7115384615384617)","(2.6, 2.92, 2.910625)","(5.5, 9.4, 8.466666666666667)","(15.0, 34.0, 27.88888888888889)","(8.0, 10.5, 9.635714285714286)","(6.5, 9.4, 8.976470588235294)","(51.0, 90.0, 73.33333333333333)"
07-12-2022 20:52:14.598914,"(3.0, 3.85, 3.7576923076923077)","(2.6, 2.92, 2.910625)","(5.5, 9.4, 8.299999999999999)","(15.0, 34.0, 27.88888888888889)","(8.0, 10.5, 9.76)","(6.5, 9.4, 8.976470588235294)","(51.0, 90.0, 76.66666666666667)"
07-12-2022 20:52:15.742190,"(3.0, 3.85, 3.7576923076923077)","(2.6, 2.92, 2.90695652173913)","(5.5, 9.2, 8.242105263157894)","(15.0, 34.0, 27.88888888888889)","(8.0, 10.0, 9.76)","(6.5, 9.4, 8.976470588235294)","(51.0, 90.0, 76.66666666666667)"
07-12-2022 20:52:16.743785,"(3.0, 3.85, 3.7576923076923077)","(2.6, 2.92, 2.9148275862068966)","(5.5, 9.2, 8.242105263157894)","(15.0, 34.0, 27.88888888888889)","(8.0, 10.0, 9.692307692307692)","(6.5, 9.4, 9.04)","(51.0, 90.0, 76.66666666666667)"
07-12-2022 20:52:17.709545,"(3.0, 3.85, 3.7576923076923077)","(2.6, 2.92, 2.9151724137931034)","(5.5, 9.2, 8.242105263157894)","(15.0, 34.0, 27.88888888888889)","(8.0, 10.0, 9.692307692307692)","(6.5, 9.4, 9.04)","(51.0, 90.0, 85.71428571428571)"
07-12-2022 20:52:18.709793,"(3.0, 3.85, 3.73)","(2.6, 2.92, 2.9175999999999997)","(5.5, 9.0, 8.1)","(15.0, 32.0, 28.0)","(8.0, 10.0, 9.692307692307692)","(6.5, 9.4, 9.142857142857142)","(51.0, 90.0, 85.71428571428571)"
07-12-2022 20:52:19.747961,"(3.0, 3.85, 3.73)","(2.6, 2.92, 2.9089795918367347)","(5.5, 9.0, 8.1)","(15.0, 32.0, 27.625)","(8.0, 10.0, 9.692307692307692)","(6.5, 9.4, 9.184615384615384)","(51.0, 90.0, 85.71428571428571)"
07-12-2022 20:52:20.725536,"(3.0, 3.85, 3.73)","(2.6, 2.92, 2.909777777777778)","(5.5, 8.8, 8.157142857142857)","(15.0, 32.0, 29.083333333333336)","(8.0, 10.0, 9.781818181818181)","(6.5, 9.4, 9.184615384615384)","(51.0, 90.0, 85.71428571428571)"
07-12-2022 20:52:21.673462,"(3.0, 3.85, 3.73)","(2.6, 2.92, 2.909777777777778)","(5.5, 8.0, 7.942857142857143)","(15.0, 32.0, 26.285714285714285)","(8.0, 10.0, 9.858823529411765)","(6.5, 9.4, 9.184615384615384)","(51.0, 90.0, 85.71428571428571)"
07-12-2022 20:52:22.616377,"(3.0, 3.85, 3.7576923076923077)","(2.6, 2.92, 2.910731707317073)","(5.5, 8.2, 8.049999999999999)","(15.0, 32.0, 26.285714285714285)","(8.0, 10.0, 9.84)","(6.5, 9.4, 9.01818181818182)","(51.0, 90.0, 85.71428571428571)"
07-12-2022 20:52:23.605392,"(3.0, 3.85, 3.7576923076923077)","(2.6, 2.92, 2.910731707317073)","(5.5, 8.2, 8.049999999999999)","(15.0, 34.0, 30.666666666666668)","(8.0, 10.0, 9.84)","(6.5, 9.4, 9.01818181818182)","(51.0, 90.0, 85.71428571428571)"
07-12-2022 20:52:24.586162,"(3.0, 3.85, 3.8200000000000003)","(2.6, 2.92, 2.9112820512820514)","(5.5, 8.2, 7.8999999999999995)","(15.0, 38.0, 33.333333333333336)","(8.0, 10.0, 9.76)","(6.5, 9.4, 9.01818181818182)","(51.0, 90.0, 85.71428571428571)"
07-12-2022 20:52:25.531003,"(3.0, 3.85, 3.8200000000000003)","(2.6, 2.92, 2.912394366197183)","(5.5, 8.2, 7.8999999999999995)","(15.0, 38.0, 30.0)","(8.0, 10.0, 9.76)","(6.5, 9.4, 9.01818181818182)","(51.0, 90.0, 96.15384615384616)"
07-12-2022 20:52:26.478378,"(3.0, 3.85, 3.8200000000000003)","(2.6, 2.92, 2.913968253968254)","(5.5, 8.2, 7.8999999999999995)","(15.0, 38.0, 30.0)","(8.0, 10.0, 9.76)","(6.5, 9.4, 9.01818181818182)","(51.0, 130.0, 100.0)"
07-12-2022 20:52:27.412848,"(3.0, 3.85, 3.8200000000000003)","(2.6, 2.92, 2.913968253968254)","(5.5, 8.2, 7.8999999999999995)","(15.0, 38.0, 33.333333333333336)","(8.0, 10.0, 9.76)","(6.5, 9.4, 9.01818181818182)","(51.0, 120.0, 95.0)"
07-12-2022 20:52:28.362614,"(3.0, 3.85, 3.8045454545454547)","(2.6, 2.92, 2.916)","(5.5, 8.2, 7.8999999999999995)","(15.0, 38.0, 33.125)","(8.0, 10.0, 9.76)","(6.5, 9.4, 9.01818181818182)","(51.0, 120.0, 95.0)"
07-12-2022 20:52:29.423532,"(3.0, 3.85, 3.820588235294118)","(2.6, 2.92, 2.918723404255319)","(5.5, 8.2, 7.8999999999999995)","(15.0, 38.0, 34.0)","(8.0, 10.0, 9.76)","(6.5, 9.4, 9.192592592592593)","(51.0, 120.0, 95.0)"
07-12-2022 20:52:30.394110,"(3.0, 3.85, 3.834375)","(2.6, 2.96, 2.9557142857142855)","(5.5, 8.2, 7.8999999999999995)","(16.0, 38.0, 31.5)","(8.0, 10.0, 9.76)","(6.5, 9.4, 9.192592592592593)","(51.0, 120.0, 95.0)"
07-12-2022 20:52:31.413561,"(3.0, 3.9, 3.6671641791044776)","(2.6, 2.96, 2.9522222222222223)","(5.5, 8.2, 7.8999999999999995)","(16.0, 38.0, 31.5)","(8.0, 10.0, 9.76)","(6.5, 9.4, 9.120000000000001)","(51.0, 120.0, 93.33333333333333)"
07-12-2022 20:52:32.580178,"(3.0, 3.9, 3.6671641791044776)","(2.6, 2.96, 2.958695652173913)","(5.5, 8.2, 7.8999999999999995)","(16.0, 38.0, 31.5)","(8.0, 10.0, 9.76)","(6.5, 9.4, 9.120000000000001)","(51.0, 110.0, 92.0)"
07-12-2022 20:52:33.763633,"(3.0, 3.9, 3.6671641791044776)","(2.6, 2.96, 2.958695652173913)","(5.5, 8.2, 8.236363636363636)","(16.0, 38.0, 31.5)","(8.0, 10.0, 9.76)","(6.5, 9.4, 9.120000000000001)","(51.0, 110.0, 93.33333333333333)"
07-12-2022 20:52:34.802019,"(3.0, 3.9, 3.66)","(2.6, 2.96, 2.958695652173913)","(5.5, 9.0, 8.305263157894737)","(16.0, 38.0, 31.5)","(8.0, 10.0, 9.76)","(6.5, 9.4, 9.088888888888889)","(51.0, 100.0, 91.66666666666667)"
07-12-2022 20:52:35.921322,"(3.0, 3.9, 3.65625)","(2.6, 2.96, 2.953333333333333)","(5.5, 9.0, 8.305263157894737)","(17.0, 38.0, 31.5)","(8.0, 10.0, 9.76)","(6.5, 9.4, 9.088888888888889)","(51.0, 100.0, 91.66666666666667)"
07-12-2022 20:52:37.056317,"(3.0, 3.9, 3.65625)","(2.6, 2.96, 2.953333333333333)","(5.5, 9.0, 8.472)","(17.0, 38.0, 31.5)","(8.0, 10.0, 9.76)","(6.5, 9.4, 9.088888888888889)","(51.0, 100.0, 91.66666666666667)"
07-12-2022 20:52:38.095308,"(3.0, 3.9, 3.6553846153846155)","(2.6, 2.98, 2.937777777777778)","(5.5, 9.0, 8.472)","(17.0, 38.0, 31.5)","(8.0, 10.0, 9.76)","(6.5, 9.4, 9.088888888888889)","(51.0, 100.0, 91.66666666666667)"
07-12-2022 20:52:39.212108,"(3.0, 3.9, 3.6515625000000003)","(2.6, 2.98, 2.9728813559322034)","(5.5, 9.0, 8.472)","(17.0, 38.0, 31.5)","(8.0, 10.0, 9.76)","(6.5, 9.4, 9.088888888888889)","(51.0, 100.0, 91.66666666666667)"
07-12-2022 20:52:40.221641,"(3.0, 3.6, 3.56864406779661)","(2.6, 2.98, 2.9695652173913043)","(5.5, 9.0, 8.472)","(17.0, 38.0, 31.5)","(8.0, 10.0, 9.76)","(6.5, 9.4, 8.84)","(51.0, 100.0, 91.66666666666667)"
07-12-2022 20:52:41.202363,"(3.0, 3.6, 3.559782608695652)","(2.6, 3.0, 2.973061224489796)","(5.5, 9.0, 8.492307692307692)","(17.0, 38.0, 31.5)","(8.0, 10.0, 9.76)","(6.5, 9.4, 8.84)","(51.0, 100.0, 91.66666666666667)"
07-12-2022 20:52:42.195765,"(3.0, 3.6, 3.559782608695652)","(2.6, 3.0, 2.973333333333333)","(5.5, 9.0, 8.492307692307692)","(17.0, 38.0, 33.63636363636363)","(8.0, 10.0, 9.8)","(6.5, 9.4, 9.200000000000001)","(51.0, 100.0, 91.66666666666667)"
07-12-2022 20:52:43.274848,"(3.0, 3.55, 3.526315789473684)","(2.6, 3.0, 2.973333333333333)","(5.5, 9.0, 8.285714285714286)","(17.0, 38.0, 34.0)","(8.0, 10.0, 9.8)","(6.5, 9.4, 9.200000000000001)","(51.0, 100.0, 91.66666666666667)"
07-12-2022 20:52:44.300208,"(3.0, 3.55, 3.526315789473684)","(2.6, 3.0, 2.973333333333333)","(5.5, 9.0, 8.285714285714286)","(17.0, 38.0, 34.0)","(8.0, 10.0, 9.8)","(6.5, 9.4, 9.200000000000001)","(51.0, 100.0, 91.66666666666667)"
07-12-2022 20:52:45.331685,"(3.0, 3.55, 3.526315789473684)","(2.6, 3.0, 2.9876923076923076)","(5.5, 9.8, 9.028571428571428)","(17.0, 36.0, 32.4)","(8.0, 10.0, 9.8)","(6.5, 9.4, 9.200000000000001)","(51.0, 100.0, 91.66666666666667)"
07-12-2022 20:52:46.300652,"(3.0, 3.55, 3.526315789473684)","(2.6, 3.0, 2.9876923076923076)","(5.5, 9.8, 9.028571428571428)","(17.0, 36.0, 32.4)","(8.0, 10.0, 9.088888888888889)","(6.5, 9.4, 9.187878787878788)","(51.0, 100.0, 91.66666666666667)"
07-12-2022 20:52:47.414746,"(3.0, 3.55, 3.525)","(2.6, 3.05, 3.0404761904761903)","(5.5, 9.8, 8.64)","(17.0, 36.0, 33.2)","(8.0, 9.2, 9.08421052631579)","(6.5, 9.4, 9.18125)","(51.0, 100.0, 91.66666666666667)"
07-12-2022 20:52:48.540055,"(3.0, 3.55, 3.523529411764706)","(2.6, 3.1, 3.06)","(5.5, 9.6, 8.829629629629629)","(17.0, 36.0, 32.8)","(8.0, 9.2, 9.008695652173913)","(6.5, 9.4, 9.18125)","(51.0, 100.0, 91.66666666666667)"
07-12-2022 20:52:49.578577,"(3.0, 3.55, 3.525)","(2.6, 3.1, 3.064516129032258)","(5.5, 9.2, 8.622222222222222)","(17.0, 36.0, 32.8)","(8.0, 9.2, 9.0)","(6.5, 9.4, 9.18125)","(51.0, 100.0, 81.5625)"
07-12-2022 20:52:50.662746,"(3.0, 3.6, 3.530188679245283)","(2.6, 3.1, 3.0592592592592593)","(5.5, 9.2, 8.622222222222222)","(17.0, 34.0, 32.0)","(8.0, 9.2, 8.977777777777778)","(6.5, 9.4, 9.18125)","(51.0, 90.0, 81.5625)"
07-12-2022 20:52:51.699383,"(3.0, 3.6, 3.5285714285714285)","(2.6, 3.1, 3.0782608695652174)","(5.5, 9.2, 8.559999999999999)","(17.0, 34.0, 32.0)","(8.0, 9.2, 8.977777777777778)","(6.5, 9.4, 9.18125)","(51.0, 90.0, 81.5625)"
07-12-2022 20:52:52.672194,"(2.9, 3.6, 3.5245283018867926)","(2.6, 3.1, 3.090566037735849)","(6.0, 9.2, 8.78)","(19.0, 34.0, 31.142857142857142)","(8.0, 9.2, 8.95)","(7.0, 9.4, 9.18125)","(61.0, 90.0, 81.5625)"
07-12-2022 20:52:53.595143,"(2.9, 3.6, 3.524074074074074)","(2.6, 3.1, 3.0736842105263156)","(6.0, 9.2, 8.923076923076923)","(19.0, 34.0, 31.142857142857142)","(8.0, 9.2, 8.95)","(7.0, 9.4, 9.158620689655173)","(61.0, 90.0, 81.5625)"
07-12-2022 20:52:54.489884,"(2.9, 3.6, 3.524074074074074)","(2.6, 3.15, 3.083333333333333)","(6.0, 9.2, 8.975)","(19.0, 34.0, 31.142857142857142)","(8.0, 9.2, 8.926315789473685)","(7.0, 9.4, 9.18125)","(61.0, 90.0, 81.5625)"
07-12-2022 20:52:55.435719,"(2.9, 3.6, 3.524074074074074)","(2.6, 3.15, 3.083333333333333)","(6.0, 9.2, 9.02)","(19.0, 30.0, 29.333333333333332)","(8.0, 9.2, 8.926315789473685)","(7.0, 9.4, 9.18125)","(61.0, 90.0, 81.5625)"
07-12-2022 20:52:56.438655,"(2.9, 3.6, 3.5043478260869567)","(2.6, 3.15, 3.08859649122807)","(6.0, 9.0, 8.73913043478261)","(19.0, 30.0, 24.46153846153846)","(8.0, 9.2, 8.96)","(7.0, 9.4, 9.325925925925926)","(61.0, 90.0, 81.5625)"
07-12-2022 20:52:57.649782,"(2.9, 3.5, 3.428421052631579)","(2.6, 3.05, 3.025321888412017)","(6.0, 8.8, 8.5)","(19.0, 30.0, 25.384615384615383)","(8.0, 8.8, 8.462921348314607)","(7.0, 9.2, 8.927272727272726)","(61.0, 90.0, 81.5625)"
07-12-2022 20:52:58.660140,"(2.9, 3.5, 3.4326732673267326)","(2.6, 3.15, 3.126470588235294)","(6.0, 9.8, 9.104347826086956)","(19.0, 30.0, 25.384615384615383)","(8.0, 8.8, 8.462921348314607)","(7.0, 9.2, 9.049999999999999)","(61.0, 90.0, 99.0625)"
