,Trixie Kade,Bogan Valley,Hillys Howler,Hestons Mate,Betty Birdcage
10-01-2023 12:54:17.250947,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:18.182984,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:19.105444,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:20.039906,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:20.922204,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:21.799404,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:22.688331,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:23.528125,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:24.452928,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:25.375977,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:26.221131,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:27.069228,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:28.034113,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:29.003166,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:29.835612,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:30.766921,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:31.645456,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:32.508486,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:33.499389,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:34.307550,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:35.191504,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:36.276618,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:37.318357,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:38.273559,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:39.300000,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:40.308524,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:41.321959,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:42.283618,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:43.245431,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:44.186417,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:45.104602,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:46.031698,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:46.842122,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:47.773422,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:48.806403,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:49.791728,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:50.685078,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:51.624610,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:52.436151,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:53.372308,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:54.371216,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:55.183473,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:56.069913,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:57.034930,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:57.938373,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:58.860667,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:54:59.831090,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:00.667800,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:01.604600,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:02.585674,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.53333333333333)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:03.540708,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:04.405255,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:05.284077,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:06.116902,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:07.051757,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:08.040653,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:09.007419,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:09.992801,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:10.960435,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:11.826026,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:12.828448,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:13.796013,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:14.657343,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:15.601571,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:16.467549,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:17.411351,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:18.355882,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:19.129450,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:19.996553,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:21.199715,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:22.085400,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:23.055307,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:24.019648,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:24.896427,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:25.893953,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:26.939240,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:27.905099,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:28.841206,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:29.723234,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:30.633639,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:31.511578,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:32.364736,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:33.255967,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:34.093715,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:35.015520,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:36.058819,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:37.077911,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:37.906685,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:38.999236,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:40.199611,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:41.444122,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:42.441152,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:43.281690,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:44.374155,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:45.483462,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:46.468456,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:47.461972,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:48.416447,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:49.399088,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:50.313576,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:51.226575,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:52.128500,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:53.108862,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:54.093205,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:55.058301,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:56.043951,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:57.012736,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 18.07142857142857)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:58.043810,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:59.051050,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:55:59.931143,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:56:00.927563,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:56:01.988266,"(1.6, 1.64, 1.6354716981132074)","(6.0, 24.0, 21.04)","(12.0, 23.0, 20.7)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:56:02.961123,"(1.6, 1.64, 1.6353846153846152)","(6.0, 24.0, 13.753846153846153)","(12.0, 21.0, 17.346153846153847)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:56:03.899376,"(1.6, 1.64, 1.6353846153846152)","(6.0, 24.0, 14.03076923076923)","(12.0, 21.0, 17.346153846153847)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:56:04.785493,"(1.6, 1.64, 1.6353846153846152)","(6.0, 24.0, 14.03076923076923)","(12.0, 21.0, 17.346153846153847)","(11.0, 24.0, 15.666666666666668)","(3.9, 6.4, 5.94)"
10-01-2023 12:56:05.640058,"(1.6, 1.64, 1.6353846153846152)","(6.0, 24.0, 14.03076923076923)","(12.0, 21.0, 17.346153846153847)","(11.0, 26.0, 16.333333333333332)","(3.9, 6.4, 5.94)"
10-01-2023 12:56:06.706049,"(1.6, 1.64, 1.6353846153846152)","(6.0, 24.0, 14.03076923076923)","(12.0, 21.0, 17.346153846153847)","(11.0, 26.0, 16.333333333333332)","(3.9, 6.4, 5.94)"
10-01-2023 12:56:07.731645,"(1.6, 1.64, 1.6353846153846152)","(6.0, 24.0, 14.169230769230769)","(12.0, 21.0, 17.346153846153847)","(11.0, 26.0, 16.333333333333332)","(3.9, 6.4, 5.94)"
10-01-2023 12:56:08.599542,"(1.6, 1.64, 1.6)","(6.0, 24.0, 14.169230769230769)","(12.0, 21.0, 17.346153846153847)","(11.0, 26.0, 16.333333333333332)","(3.9, 6.4, 5.94)"
10-01-2023 12:56:09.541894,"(1.6, 1.64, 1.6)","(6.0, 23.0, 20.4)","(12.0, 21.0, 17.346153846153847)","(11.0, 26.0, 16.333333333333332)","(3.9, 6.4, 5.94)"
10-01-2023 12:56:10.511610,"(1.6, 1.64, 1.6)","(6.0, 23.0, 20.4)","(12.0, 21.0, 17.346153846153847)","(11.0, 26.0, 16.333333333333332)","(3.9, 6.4, 5.94)"
10-01-2023 12:56:11.482029,"(1.6, 1.64, 1.6)","(6.0, 23.0, 20.4)","(12.0, 21.0, 17.346153846153847)","(11.0, 26.0, 16.333333333333332)","(3.9, 6.4, 5.94)"
10-01-2023 12:56:12.452455,"(1.6, 1.64, 1.6)","(6.0, 23.0, 20.4)","(12.0, 21.0, 17.346153846153847)","(11.0, 26.0, 16.333333333333332)","(3.9, 6.4, 5.94)"
10-01-2023 12:56:13.318301,"(1.6, 1.64, 1.6)","(6.0, 23.0, 19.875)","(12.0, 21.0, 17.346153846153847)","(11.0, 26.0, 16.333333333333332)","(3.9, 6.4, 5.94)"
10-01-2023 12:56:14.227372,"(1.6, 1.64, 1.6)","(6.0, 23.0, 19.875)","(12.0, 21.0, 17.346153846153847)","(11.0, 26.0, 16.333333333333332)","(3.9, 6.4, 5.94)"
10-01-2023 12:56:15.114905,"(1.6, 1.64, 1.6)","(6.0, 23.0, 19.875)","(12.0, 21.0, 17.346153846153847)","(11.0, 26.0, 16.333333333333332)","(3.9, 6.4, 5.94)"
