,Loved By You,Happy Hopetoun,Inside Out,Cruising Cloe,Donnington Girl,Miss Frozen
16-12-2022 15:34:22.041029,"(7.5, 12.0, 10.666666666666666)","(21.0, 38.0, 34.45454545454545)","(51.0, 340.0, 198.33333333333334)","(21.0, 46.0, 39.142857142857146)","(7.5, 10.0, 9.533333333333333)","(1.18, 1.35, 1.335079365079365)"
16-12-2022 15:34:22.899122,"(7.5, 12.0, 10.666666666666666)","(21.0, 38.0, 34.45454545454545)","(51.0, 340.0, 198.33333333333334)","(21.0, 46.0, 39.142857142857146)","(7.5, 10.0, 9.533333333333333)","(1.18, 1.35, 1.3308163265306123)"
16-12-2022 15:34:23.743354,"(7.5, 12.0, 10.666666666666666)","(21.0, 38.0, 34.45454545454545)","(51.0, 340.0, 198.33333333333334)","(21.0, 44.0, 39.0)","(7.5, 10.0, 9.533333333333333)","(1.18, 1.35, 1.3308163265306123)"
16-12-2022 15:34:24.582707,"(7.5, 12.0, 10.666666666666666)","(21.0, 38.0, 34.285714285714285)","(51.0, 340.0, 198.33333333333334)","(21.0, 44.0, 39.0)","(7.5, 10.0, 9.5)","(1.18, 1.35, 1.3308510638297872)"
16-12-2022 15:34:25.438848,"(7.5, 12.0, 10.615384615384615)","(21.0, 38.0, 34.285714285714285)","(51.0, 340.0, 190.0)","(21.0, 44.0, 39.0)","(7.5, 10.0, 9.631578947368421)","(1.18, 1.35, 1.3431818181818183)"
16-12-2022 15:34:26.276872,"(7.5, 12.0, 11.217391304347826)","(21.0, 38.0, 34.285714285714285)","(51.0, 340.0, 190.0)","(21.0, 44.0, 39.0)","(7.5, 10.0, 9.631578947368421)","(1.18, 1.35, 1.3475000000000001)"
16-12-2022 15:34:27.114670,"(7.5, 12.0, 11.368421052631579)","(21.0, 38.0, 34.285714285714285)","(51.0, 340.0, 190.0)","(21.0, 44.0, 39.0)","(7.5, 10.0, 9.631578947368421)","(1.18, 1.35, 1.340929203539823)"
16-12-2022 15:34:27.954334,"(7.5, 12.0, 11.368421052631579)","(21.0, 38.0, 34.45454545454545)","(51.0, 320.0, 186.66666666666666)","(21.0, 44.0, 39.0)","(7.5, 10.0, 9.736842105263158)","(1.18, 1.33, 1.3208071748878925)"
16-12-2022 15:34:28.830625,"(7.5, 12.0, 11.368421052631579)","(21.0, 38.0, 34.45454545454545)","(51.0, 320.0, 186.66666666666666)","(21.0, 44.0, 39.0)","(7.5, 10.0, 9.736842105263158)","(1.18, 1.33, 1.3205905511811025)"
16-12-2022 15:34:29.697424,"(7.5, 12.0, 11.368421052631579)","(21.0, 38.0, 34.45454545454545)","(51.0, 320.0, 186.66666666666666)","(21.0, 44.0, 39.0)","(7.5, 10.0, 9.736842105263158)","(1.18, 1.33, 1.3205905511811025)"
16-12-2022 15:34:30.536418,"(7.5, 12.0, 11.368421052631579)","(21.0, 38.0, 34.45454545454545)","(51.0, 320.0, 186.66666666666666)","(21.0, 44.0, 39.0)","(7.5, 10.0, 9.736842105263158)","(1.18, 1.33, 1.3205905511811025)"
16-12-2022 15:34:31.362668,"(7.5, 12.0, 11.368421052631579)","(21.0, 38.0, 34.45454545454545)","(51.0, 320.0, 186.66666666666666)","(21.0, 44.0, 39.0)","(7.5, 10.0, 9.736842105263158)","(1.18, 1.33, 1.3205905511811025)"
16-12-2022 15:34:32.274269,"(7.5, 12.0, 11.368421052631579)","(21.0, 38.0, 34.45454545454545)","(51.0, 320.0, 186.66666666666666)","(21.0, 44.0, 39.0)","(7.5, 10.0, 9.736842105263158)","(1.18, 1.33, 1.3205747126436782)"
16-12-2022 15:34:33.127096,"(7.5, 12.0, 11.384615384615385)","(21.0, 38.0, 34.45454545454545)","(51.0, 340.0, 198.33333333333334)","(21.0, 44.0, 39.0)","(7.5, 10.0, 9.736842105263158)","(1.18, 1.33, 1.320557620817844)"
16-12-2022 15:34:33.993532,"(7.5, 12.0, 11.555555555555555)","(21.0, 38.0, 34.285714285714285)","(51.0, 340.0, 198.33333333333334)","(21.0, 44.0, 39.0)","(7.5, 10.0, 9.736842105263158)","(1.18, 1.33, 1.3133333333333335)"
16-12-2022 15:34:34.828380,"(7.5, 12.0, 11.384615384615385)","(21.0, 38.0, 34.285714285714285)","(51.0, 340.0, 198.33333333333334)","(21.0, 44.0, 39.0)","(7.5, 10.5, 9.571428571428571)","(1.18, 1.32, 1.3133333333333335)"
16-12-2022 15:34:35.682735,"(7.5, 12.0, 11.529411764705882)","(21.0, 38.0, 34.285714285714285)","(51.0, 340.0, 198.33333333333334)","(21.0, 44.0, 40.666666666666664)","(7.5, 10.5, 10.004761904761905)","(1.18, 1.33, 1.3145)"
16-12-2022 15:34:36.525231,"(7.5, 12.0, 11.333333333333334)","(21.0, 38.0, 34.45454545454545)","(51.0, 340.0, 198.33333333333334)","(21.0, 44.0, 40.666666666666664)","(7.5, 10.5, 10.194117647058823)","(1.18, 1.33, 1.3145)"
16-12-2022 15:34:37.358468,"(7.5, 12.0, 11.529411764705882)","(21.0, 38.0, 34.45454545454545)","(51.0, 340.0, 198.33333333333334)","(21.0, 44.0, 40.666666666666664)","(7.5, 10.5, 9.88125)","(1.18, 1.33, 1.320769230769231)"
16-12-2022 15:34:38.209608,"(7.5, 12.0, 11.333333333333334)","(21.0, 38.0, 34.45454545454545)","(51.0, 340.0, 173.33333333333334)","(21.0, 44.0, 40.666666666666664)","(7.5, 10.5, 9.876923076923077)","(1.18, 1.33, 1.320769230769231)"
16-12-2022 15:34:39.070702,"(7.5, 12.0, 11.529411764705882)","(21.0, 38.0, 34.45454545454545)","(51.0, 340.0, 190.0)","(21.0, 44.0, 40.666666666666664)","(7.5, 10.5, 10.178571428571429)","(1.18, 1.33, 1.3213513513513515)"
16-12-2022 15:34:39.917917,"(7.5, 12.0, 11.4)","(21.0, 38.0, 34.45454545454545)","(51.0, 340.0, 190.0)","(21.0, 44.0, 40.666666666666664)","(7.5, 10.5, 10.0)","(1.18, 1.33, 1.3213513513513515)"
16-12-2022 15:34:40.767395,"(7.5, 12.0, 11.538461538461538)","(21.0, 38.0, 34.45454545454545)","(51.0, 340.0, 190.0)","(21.0, 44.0, 40.666666666666664)","(7.5, 10.5, 10.178571428571429)","(1.18, 1.33, 1.3216666666666668)"
16-12-2022 15:34:41.638975,"(7.5, 12.0, 11.538461538461538)","(21.0, 38.0, 34.45454545454545)","(51.0, 340.0, 190.0)","(21.0, 44.0, 40.666666666666664)","(7.5, 10.5, 10.0)","(1.18, 1.33, 1.326144578313253)"
16-12-2022 15:34:42.491136,"(7.5, 12.0, 11.538461538461538)","(21.0, 38.0, 34.285714285714285)","(51.0, 340.0, 190.0)","(21.0, 44.0, 40.666666666666664)","(7.5, 10.5, 10.178571428571429)","(1.18, 1.33, 1.326144578313253)"
16-12-2022 15:34:43.337420,"(7.5, 12.0, 11.538461538461538)","(21.0, 38.0, 34.285714285714285)","(51.0, 340.0, 190.0)","(21.0, 44.0, 39.0)","(7.5, 10.5, 10.0)","(1.18, 1.33, 1.3269411764705883)"
16-12-2022 15:34:44.194619,"(7.5, 12.0, 11.538461538461538)","(21.0, 38.0, 34.285714285714285)","(51.0, 340.0, 190.0)","(21.0, 44.0, 39.0)","(7.5, 10.5, 10.178571428571429)","(1.18, 1.33, 1.3257894736842106)"
16-12-2022 15:34:45.067912,"(7.5, 12.0, 11.538461538461538)","(21.0, 38.0, 34.45454545454545)","(51.0, 340.0, 190.0)","(21.0, 44.0, 41.333333333333336)","(7.5, 10.5, 10.0)","(1.18, 1.33, 1.3263636363636364)"
16-12-2022 15:34:45.932128,"(7.5, 12.0, 11.538461538461538)","(21.0, 38.0, 34.45454545454545)","(51.0, 340.0, 190.0)","(21.0, 44.0, 41.333333333333336)","(7.5, 10.5, 10.05)","(1.18, 1.33, 1.3263636363636364)"
16-12-2022 15:34:46.773748,"(7.5, 12.0, 11.538461538461538)","(21.0, 38.0, 34.45454545454545)","(51.0, 340.0, 190.0)","(21.0, 44.0, 41.333333333333336)","(7.5, 10.5, 9.9375)","(1.18, 1.33, 1.323943661971831)"
16-12-2022 15:34:47.633336,"(7.5, 12.0, 11.538461538461538)","(21.0, 38.0, 34.45454545454545)","(51.0, 340.0, 190.0)","(21.0, 44.0, 41.333333333333336)","(7.5, 10.5, 9.9375)","(1.18, 1.34, 1.3248)"
16-12-2022 15:34:48.540001,"(8.0, 12.0, 11.538461538461538)","(21.0, 38.0, 34.45454545454545)","(51.0, 340.0, 190.0)","(21.0, 44.0, 41.333333333333336)","(7.5, 10.5, 9.9375)","(1.18, 1.34, 1.3346666666666667)"
16-12-2022 15:34:49.374519,"(8.0, 12.0, 11.538461538461538)","(21.0, 38.0, 34.45454545454545)","(51.0, 340.0, 190.0)","(21.0, 44.0, 41.333333333333336)","(7.5, 10.5, 9.9375)","(1.18, 1.34, 1.3346666666666667)"
16-12-2022 15:34:50.234602,"(8.0, 12.0, 11.586206896551724)","(21.0, 38.0, 34.45454545454545)","(51.0, 340.0, 190.0)","(21.0, 44.0, 41.333333333333336)","(7.5, 10.5, 10.023529411764706)","(1.18, 1.33, 1.3266666666666667)"
16-12-2022 15:34:51.105067,"(8.0, 12.0, 11.5)","(21.0, 38.0, 34.285714285714285)","(51.0, 340.0, 190.0)","(21.0, 44.0, 41.333333333333336)","(7.5, 10.5, 9.807692307692307)","(1.18, 1.33, 1.3266666666666667)"
16-12-2022 15:34:51.953709,"(8.0, 12.0, 11.52)","(21.0, 38.0, 34.285714285714285)","(51.0, 340.0, 190.0)","(21.0, 44.0, 41.333333333333336)","(7.5, 10.5, 10.0)","(1.18, 1.33, 1.3266666666666667)"
16-12-2022 15:34:52.793751,"(8.0, 12.0, 11.52)","(21.0, 38.0, 34.285714285714285)","(51.0, 340.0, 190.0)","(21.0, 44.0, 41.333333333333336)","(7.5, 10.5, 9.807692307692307)","(1.18, 1.33, 1.3266666666666667)"
16-12-2022 15:34:53.658040,"(8.0, 12.0, 11.5)","(21.0, 38.0, 34.45454545454545)","(51.0, 340.0, 190.0)","(21.0, 44.0, 41.333333333333336)","(7.5, 10.5, 10.0)","(1.18, 1.33, 1.3370000000000002)"
16-12-2022 15:34:54.521463,"(8.0, 12.0, 11.2)","(21.0, 38.0, 34.45454545454545)","(51.0, 340.0, 198.33333333333334)","(21.0, 44.0, 41.333333333333336)","(7.5, 10.5, 9.807692307692307)","(1.18, 1.34, 1.3289473684210527)"
16-12-2022 15:34:55.375280,"(8.0, 12.5, 12.227272727272727)","(21.0, 38.0, 34.45454545454545)","(51.0, 340.0, 198.33333333333334)","(21.0, 44.0, 41.333333333333336)","(7.5, 10.5, 10.0)","(1.18, 1.33, 1.3289473684210527)"
16-12-2022 15:34:56.213311,"(8.0, 12.5, 12.0)","(21.0, 38.0, 34.45454545454545)","(51.0, 360.0, 201.66666666666666)","(21.0, 44.0, 41.333333333333336)","(7.5, 10.5, 9.807692307692307)","(1.18, 1.33, 1.3289473684210527)"
16-12-2022 15:34:57.073140,"(8.0, 12.5, 12.227272727272727)","(21.0, 38.0, 34.45454545454545)","(51.0, 360.0, 185.0)","(21.0, 44.0, 41.12)","(7.5, 10.5, 10.0)","(1.18, 1.33, 1.3289473684210527)"
16-12-2022 15:34:57.931823,"(8.0, 12.5, 12.0)","(21.0, 38.0, 34.45454545454545)","(51.0, 360.0, 193.33333333333334)","(21.0, 44.0, 41.12)","(7.5, 10.5, 9.742105263157894)","(1.18, 1.33, 1.326842105263158)"
16-12-2022 15:34:58.754508,"(8.0, 12.5, 12.227272727272727)","(21.0, 38.0, 34.285714285714285)","(51.0, 360.0, 201.66666666666666)","(21.0, 44.0, 41.12)","(7.5, 10.5, 9.9)","(1.18, 1.33, 1.326842105263158)"
16-12-2022 15:34:59.618054,"(8.0, 12.5, 12.0)","(21.0, 38.0, 34.285714285714285)","(51.0, 360.0, 185.0)","(21.0, 44.0, 41.12)","(7.5, 10.5, 9.742105263157894)","(1.18, 1.33, 1.326842105263158)"
16-12-2022 15:35:00.460767,"(8.0, 12.5, 12.227272727272727)","(21.0, 38.0, 34.285714285714285)","(51.0, 360.0, 185.0)","(21.0, 44.0, 41.12)","(7.5, 10.5, 9.9)","(1.18, 1.33, 1.326842105263158)"
16-12-2022 15:35:01.277071,"(8.0, 12.5, 12.0)","(21.0, 38.0, 34.285714285714285)","(51.0, 360.0, 185.0)","(21.0, 44.0, 41.12)","(7.5, 10.5, 9.728571428571428)","(1.18, 1.34, 1.3347826086956522)"
16-12-2022 15:35:02.104059,"(8.0, 12.5, 12.214285714285714)","(21.0, 38.0, 36.375)","(51.0, 360.0, 253.75)","(21.0, 44.0, 41.6)","(7.5, 10.5, 9.977419354838709)","(1.18, 1.33, 1.320909090909091)"
16-12-2022 15:35:02.979143,"(8.0, 12.5, 12.214285714285714)","(21.0, 36.0, 35.07692307692308)","(51.0, 360.0, 253.75)","(21.0, 44.0, 41.6)","(7.5, 10.5, 9.977419354838709)","(1.18, 1.32, 1.3164375000000001)"
16-12-2022 15:35:03.828173,"(8.0, 12.5, 12.375)","(21.0, 36.0, 34.5)","(51.0, 360.0, 193.33333333333334)","(21.0, 44.0, 41.6)","(7.5, 10.5, 9.836842105263159)","(1.18, 1.32, 1.3164375000000001)"
16-12-2022 15:35:04.673858,"(8.0, 12.5, 12.3125)","(21.0, 36.0, 34.35294117647059)","(61.0, 380.0, 251.42857142857144)","(21.0, 44.0, 41.6)","(8.0, 10.5, 10.115384615384615)","(1.16, 1.32, 1.3144444444444445)"
16-12-2022 15:35:05.521570,"(8.0, 12.5, 12.323529411764707)","(21.0, 36.0, 34.5)","(61.0, 380.0, 196.66666666666666)","(21.0, 44.0, 41.6)","(8.0, 10.5, 10.263157894736842)","(1.16, 1.32, 1.3016410256410258)"
16-12-2022 15:35:06.423733,"(8.0, 12.5, 12.357142857142858)","(21.0, 36.0, 34.35294117647059)","(61.0, 420.0, 180.0)","(21.0, 44.0, 41.6)","(8.0, 10.5, 10.275)","(1.16, 1.31, 1.3016410256410258)"
16-12-2022 15:35:07.258878,"(8.0, 12.5, 12.357142857142858)","(21.0, 36.0, 34.54545454545455)","(61.0, 410.0, 280.0)","(21.0, 44.0, 41.6)","(8.0, 10.5, 10.275)","(1.16, 1.31, 1.3082051282051284)"
16-12-2022 15:35:08.078784,"(8.0, 12.5, 12.444444444444445)","(21.0, 36.0, 35.0)","(61.0, 410.0, 340.0)","(21.0, 44.0, 41.6)","(8.0, 11.0, 10.95)","(1.16, 1.3, 1.2975)"
16-12-2022 15:35:08.924785,"(8.0, 13.0, 12.88888888888889)","(21.0, 36.0, 35.0)","(61.0, 410.0, 340.0)","(21.0, 44.0, 41.6)","(8.0, 11.0, 10.578947368421053)","(1.16, 1.3, 1.295263157894737)"
16-12-2022 15:35:09.793599,"(8.0, 14.0, 13.142857142857142)","(21.0, 36.0, 35.0)","(61.0, 410.0, 340.0)","(21.0, 44.0, 41.6)","(8.0, 11.0, 10.578947368421053)","(1.16, 1.3, 1.29921875)"
16-12-2022 15:35:10.636325,"(8.0, 13.5, 13.416666666666666)","(21.0, 36.0, 34.90909090909091)","(61.0, 410.0, 340.0)","(21.0, 44.0, 41.67741935483871)","(8.0, 11.0, 10.578947368421053)","(1.16, 1.3, 1.2985507246376813)"
16-12-2022 15:35:11.465242,"(8.0, 13.0, 12.866666666666667)","(21.0, 36.0, 34.90909090909091)","(61.0, 410.0, 340.0)","(21.0, 44.0, 41.67741935483871)","(8.0, 11.0, 10.538461538461538)","(1.16, 1.3, 1.2985507246376813)"
16-12-2022 15:35:12.304445,"(8.0, 13.0, 12.866666666666667)","(21.0, 36.0, 34.90909090909091)","(61.0, 410.0, 343.33333333333337)","(21.0, 44.0, 41.0)","(8.0, 11.0, 10.619047619047619)","(1.16, 1.31, 1.3002352941176472)"
16-12-2022 15:35:13.130178,"(8.0, 13.0, 12.866666666666667)","(21.0, 36.0, 34.90909090909091)","(61.0, 410.0, 343.33333333333337)","(21.0, 44.0, 41.714285714285715)","(8.0, 11.0, 10.619047619047619)","(1.16, 1.3, 1.29921875)"
16-12-2022 15:35:13.979282,"(8.0, 13.0, 12.866666666666667)","(21.0, 36.0, 35.111111111111114)","(61.0, 410.0, 343.33333333333337)","(21.0, 44.0, 41.714285714285715)","(8.0, 11.0, 10.636363636363637)","(1.16, 1.3, 1.2961538461538462)"
16-12-2022 15:35:14.860377,"(8.0, 13.5, 13.083333333333334)","(21.0, 42.0, 41.2)","(61.0, 410.0, 343.33333333333337)","(21.0, 55.0, 51.333333333333336)","(8.0, 11.0, 10.133333333333333)","(1.16, 1.3, 1.292)"
16-12-2022 15:35:15.806817,"(8.0, 13.5, 13.159090909090908)","(21.0, 42.0, 41.42857142857143)","(61.0, 410.0, 343.33333333333337)","(21.0, 50.0, 49.25)","(8.0, 10.5, 9.8)","(1.16, 1.3, 1.2947169811320756)"
16-12-2022 15:35:16.620338,"(8.0, 13.5, 13.173913043478262)","(21.0, 42.0, 41.2)","(61.0, 410.0, 343.33333333333337)","(21.0, 60.0, 54.666666666666664)","(8.0, 10.0, 9.7)","(1.16, 1.3, 1.2947169811320756)"
16-12-2022 15:35:17.487665,"(8.0, 13.5, 13.159090909090908)","(21.0, 42.0, 41.2)","(61.0, 400.0, 336.6666666666667)","(21.0, 65.0, 50.535714285714285)","(8.0, 10.0, 9.92)","(1.16, 1.3, 1.2880254777070064)"
16-12-2022 15:35:18.360664,"(8.0, 13.5, 13.173913043478262)","(21.0, 42.0, 41.2)","(61.0, 400.0, 336.6666666666667)","(21.0, 60.0, 51.666666666666664)","(8.0, 10.0, 9.399999999999999)","(1.16, 1.3, 1.287792207792208)"
16-12-2022 15:35:19.179043,"(8.0, 13.5, 13.173913043478262)","(21.0, 46.0, 39.142857142857146)","(61.0, 400.0, 336.6666666666667)","(21.0, 60.0, 51.81818181818182)","(8.0, 10.0, 9.833333333333334)","(1.16, 1.3, 1.287792207792208)"
16-12-2022 15:35:20.007676,"(8.0, 13.5, 13.173913043478262)","(21.0, 44.0, 41.42857142857143)","(61.0, 390.0, 290.0)","(21.0, 55.0, 53.888888888888886)","(8.0, 10.5, 10.221428571428572)","(1.16, 1.3, 1.287948717948718)"
16-12-2022 15:35:20.896804,"(8.0, 13.5, 13.173913043478262)","(21.0, 44.0, 41.42857142857143)","(61.0, 390.0, 290.0)","(21.0, 55.0, 51.0)","(8.0, 10.5, 10.23076923076923)","(1.16, 1.3, 1.2874074074074073)"
16-12-2022 15:35:21.753371,"(8.0, 13.5, 13.173913043478262)","(21.0, 44.0, 40.18181818181818)","(61.0, 390.0, 270.0)","(21.0, 55.0, 48.4)","(8.0, 10.5, 10.0625)","(1.16, 1.3, 1.2874074074074073)"
16-12-2022 15:35:22.573960,"(8.0, 13.5, 13.173913043478262)","(21.0, 44.0, 38.75)","(61.0, 390.0, 184.28571428571428)","(21.0, 55.0, 51.857142857142854)","(8.0, 10.5, 10.055555555555555)","(1.16, 1.3, 1.2874074074074073)"
16-12-2022 15:35:23.394419,"(8.0, 13.5, 13.173913043478262)","(21.0, 44.0, 38.75)","(61.0, 390.0, 184.28571428571428)","(21.0, 55.0, 52.46153846153846)","(8.0, 10.5, 10.1)","(1.16, 1.3, 1.2874074074074073)"
16-12-2022 15:35:24.259810,"(8.0, 13.5, 13.173913043478262)","(21.0, 44.0, 40.18181818181818)","(61.0, 390.0, 270.0)","(21.0, 50.0, 48.61538461538461)","(8.0, 10.5, 10.25)","(1.16, 1.3, 1.2874074074074073)"
16-12-2022 15:35:25.101227,"(8.0, 13.5, 13.173913043478262)","(21.0, 44.0, 41.0)","(61.0, 390.0, 267.5)","(21.0, 50.0, 46.0)","(8.0, 10.5, 10.25)","(1.16, 1.3, 1.2874074074074073)"
16-12-2022 15:35:25.955538,"(8.0, 13.5, 13.0)","(21.0, 44.0, 41.0)","(61.0, 390.0, 267.5)","(21.0, 50.0, 49.627906976744185)","(8.0, 10.5, 10.25)","(1.16, 1.3, 1.2898958333333335)"
16-12-2022 15:35:26.814256,"(8.0, 13.5, 13.3)","(21.0, 44.0, 41.0)","(61.0, 390.0, 267.5)","(21.0, 50.0, 48.285714285714285)","(8.0, 10.5, 10.25)","(1.16, 1.3, 1.2871428571428571)"
16-12-2022 15:35:27.646794,"(8.0, 13.5, 13.441176470588236)","(21.0, 42.0, 41.0)","(61.0, 390.0, 267.5)","(21.0, 50.0, 47.75)","(8.0, 10.5, 10.25)","(1.16, 1.29, 1.2842857142857143)"
16-12-2022 15:35:28.494759,"(8.0, 13.5, 13.441176470588236)","(21.0, 42.0, 39.333333333333336)","(61.0, 390.0, 276.25)","(21.0, 50.0, 48.61538461538461)","(8.0, 10.5, 10.1)","(1.16, 1.29, 1.283793103448276)"
16-12-2022 15:35:29.393386,"(8.5, 13.5, 13.441176470588236)","(21.0, 42.0, 39.142857142857146)","(61.0, 390.0, 276.25)","(21.0, 50.0, 49.0)","(8.0, 10.5, 10.25)","(1.16, 1.29, 1.2836170212765958)"
16-12-2022 15:35:30.241019,"(8.5, 13.5, 13.441176470588236)","(21.0, 42.0, 39.142857142857146)","(61.0, 390.0, 276.25)","(21.0, 50.0, 47.75)","(8.0, 10.5, 10.375)","(1.16, 1.29, 1.2836170212765958)"
16-12-2022 15:35:31.061505,"(8.5, 13.5, 13.441176470588236)","(21.0, 38.0, 35.0)","(61.0, 390.0, 302.5)","(21.0, 50.0, 48.285714285714285)","(8.0, 11.0, 10.136363636363637)","(1.16, 1.29, 1.2832432432432432)"
16-12-2022 15:35:31.898870,"(8.5, 13.5, 13.375)","(21.0, 38.0, 36.125)","(61.0, 390.0, 302.5)","(21.0, 50.0, 47.75)","(8.0, 11.0, 10.136363636363637)","(1.16, 1.29, 1.2892380952380953)"
16-12-2022 15:35:32.796358,"(8.5, 13.5, 13.464285714285714)","(21.0, 38.0, 36.125)","(61.0, 390.0, 271.0)","(21.0, 50.0, 49.0)","(8.0, 11.0, 10.433333333333334)","(1.16, 1.29, 1.2856666666666667)"
16-12-2022 15:35:33.613713,"(8.5, 13.5, 13.464285714285714)","(21.0, 38.0, 36.125)","(61.0, 390.0, 281.8181818181818)","(21.0, 50.0, 47.75)","(8.0, 11.0, 10.433333333333334)","(1.16, 1.29, 1.2856666666666667)"
16-12-2022 15:35:34.442486,"(8.5, 13.5, 13.464285714285714)","(21.0, 38.0, 36.125)","(61.0, 390.0, 281.8181818181818)","(21.0, 50.0, 49.368421052631575)","(8.0, 11.0, 10.433333333333334)","(1.16, 1.29, 1.285593220338983)"
16-12-2022 15:35:35.317515,"(8.5, 13.5, 13.464285714285714)","(21.0, 38.0, 35.27272727272727)","(71.0, 390.0, 317.1428571428571)","(21.0, 50.0, 49.1)","(8.0, 11.0, 10.433333333333334)","(1.16, 1.29, 1.283734939759036)"
16-12-2022 15:35:36.194853,"(8.5, 13.5, 13.464285714285714)","(21.0, 38.0, 35.27272727272727)","(71.0, 390.0, 317.1428571428571)","(21.0, 50.0, 49.368421052631575)","(8.0, 11.0, 10.413793103448276)","(1.16, 1.29, 1.2854901960784315)"
16-12-2022 15:35:37.023344,"(8.5, 13.5, 13.464285714285714)","(21.0, 38.0, 35.27272727272727)","(71.0, 390.0, 317.1428571428571)","(21.0, 50.0, 49.1)","(8.0, 11.0, 10.413793103448276)","(1.16, 1.29, 1.2854901960784315)"
16-12-2022 15:35:37.868718,"(8.5, 12.0, 11.75)","(21.0, 38.0, 33.0)","(71.0, 390.0, 198.0)","(21.0, 50.0, 48.333333333333336)","(8.0, 10.5, 9.69)","(1.16, 1.32, 1.3135000000000001)"
16-12-2022 15:35:38.730783,"(9.0, 12.0, 11.75)","(21.0, 38.0, 36.22222222222222)","(81.0, 390.0, 276.6666666666667)","(26.0, 50.0, 49.2)","(8.0, 10.5, 9.792857142857143)","(1.16, 1.32, 1.3140909090909092)"
16-12-2022 15:35:39.582954,"(9.0, 12.0, 11.5)","(21.0, 38.0, 36.22222222222222)","(81.0, 390.0, 276.6666666666667)","(26.0, 50.0, 48.5)","(8.0, 10.5, 10.005)","(1.16, 1.32, 1.3226829268292684)"
16-12-2022 15:35:40.439291,"(9.0, 12.0, 11.916666666666666)","(21.0, 38.0, 34.0)","(81.0, 390.0, 232.5)","(26.0, 50.0, 46.0)","(8.0, 10.5, 9.811764705882352)","(1.16, 1.33, 1.3197727272727273)"
16-12-2022 15:35:41.296958,"(9.0, 12.5, 12.285714285714285)","(21.0, 38.0, 33.5)","(81.0, 390.0, 257.77777777777777)","(26.0, 50.0, 45.5)","(8.0, 10.0, 9.563636363636363)","(1.16, 1.33, 1.3275757575757576)"
16-12-2022 15:35:42.145711,"(9.0, 11.5, 11.423076923076923)","(21.0, 38.0, 33.5)","(81.0, 390.0, 257.77777777777777)","(26.0, 50.0, 45.2)","(8.0, 10.0, 9.733333333333333)","(1.16, 1.33, 1.3255000000000001)"
16-12-2022 15:35:42.979384,"(9.0, 11.5, 11.166666666666666)","(21.0, 38.0, 33.5)","(81.0, 390.0, 257.77777777777777)","(26.0, 50.0, 47.27272727272727)","(8.0, 10.0, 9.733333333333333)","(1.16, 1.33, 1.3255000000000001)"
16-12-2022 15:35:43.838165,"(9.0, 11.5, 11.0)","(21.0, 38.0, 36.61538461538461)","(81.0, 390.0, 257.77777777777777)","(26.0, 50.0, 44.75)","(8.0, 10.0, 9.84)","(1.16, 1.33, 1.3277142857142858)"
16-12-2022 15:35:44.701819,"(9.0, 11.5, 11.0)","(21.0, 38.0, 36.5)","(81.0, 380.0, 326.6666666666667)","(26.0, 50.0, 46.76923076923077)","(8.0, 10.0, 9.84)","(1.16, 1.34, 1.32015479876161)"
16-12-2022 15:35:45.518209,"(9.0, 11.5, 11.0)","(21.0, 38.0, 36.5)","(81.0, 380.0, 326.6666666666667)","(26.0, 50.0, 44.75)","(8.0, 10.0, 9.84)","(1.16, 1.35, 1.32015479876161)"
16-12-2022 15:35:46.343680,"(9.0, 11.5, 10.75)","(21.0, 38.0, 36.5)","(81.0, 380.0, 326.6666666666667)","(26.0, 50.0, 47.529411764705884)","(8.0, 10.0, 9.84)","(1.16, 1.34, 1.3350515463917527)"
16-12-2022 15:35:47.215068,"(9.0, 11.5, 10.75)","(21.0, 38.0, 36.5)","(81.0, 380.0, 326.6666666666667)","(26.0, 48.0, 47.714285714285715)","(8.0, 10.0, 9.733333333333333)","(1.16, 1.34, 1.3353191489361702)"
16-12-2022 15:35:48.070996,"(8.5, 11.5, 10.75)","(21.0, 38.0, 36.5)","(71.0, 380.0, 326.6666666666667)","(26.0, 48.0, 47.714285714285715)","(8.0, 10.0, 9.733333333333333)","(1.16, 1.34, 1.3353191489361702)"
16-12-2022 15:35:48.898009,"(8.5, 11.5, 10.75)","(21.0, 38.0, 36.5)","(71.0, 380.0, 326.6666666666667)","(26.0, 48.0, 47.714285714285715)","(8.0, 10.0, 9.733333333333333)","(1.16, 1.34, 1.3369444444444445)"
16-12-2022 15:35:49.752644,"(8.5, 11.5, 10.75)","(21.0, 38.0, 36.5)","(71.0, 380.0, 326.6666666666667)","(26.0, 50.0, 47.23076923076923)","(8.0, 10.0, 9.63076923076923)","(1.16, 1.34, 1.3358512720156557)"
16-12-2022 15:35:50.636964,"(8.5, 11.5, 10.75)","(21.0, 38.0, 36.5)","(71.0, 380.0, 326.6666666666667)","(26.0, 50.0, 47.42857142857143)","(8.0, 10.0, 9.705263157894736)","(1.16, 1.35, 1.339148936170213)"
16-12-2022 15:35:51.467824,"(8.0, 11.5, 10.75)","(21.0, 38.0, 36.5)","(61.0, 380.0, 326.6666666666667)","(21.0, 50.0, 48.883720930232556)","(7.5, 10.0, 9.617391304347827)","(1.16, 1.34, 1.339148936170213)"
