,Gutho,Sleepdance,Helens Dream,Johnny Deep,Chilli Moment,Golden Groove,My Moses,Invaness,Angama
05-01-2023 12:28:36.008717,"(26.0, 55.0, 48.5)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.4, 8.0)","(6.0, 8.0, 7.8)","(8.5, 19.0, 18.72222222222222)","(2.2, 2.5, 2.489655172413793)","(10.0, 19.5, 18.1)","(6.0, 7.6, 7.52)","(41.0, 170.0, 125.0)"
05-01-2023 12:28:37.222613,"(26.0, 55.0, 48.5)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.4, 8.0)","(6.0, 8.0, 7.8)","(8.5, 19.0, 18.72222222222222)","(2.2, 2.5, 2.489655172413793)","(10.0, 19.0, 17.26923076923077)","(6.0, 7.6, 7.52)","(41.0, 170.0, 125.0)"
05-01-2023 12:28:38.324415,"(26.0, 55.0, 48.5)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.4, 8.0)","(6.0, 8.0, 7.8)","(8.5, 19.0, 18.72222222222222)","(2.2, 2.5, 2.489655172413793)","(10.0, 19.0, 16.75)","(6.0, 7.6, 7.257142857142857)","(41.0, 170.0, 125.0)"
05-01-2023 12:28:39.386319,"(26.0, 55.0, 48.5)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.4, 8.0)","(6.0, 8.0, 7.8)","(8.5, 19.0, 18.642857142857142)","(2.2, 2.5, 2.490625)","(10.0, 19.0, 17.0)","(6.0, 7.6, 7.18)","(41.0, 170.0, 125.0)"
05-01-2023 12:28:40.541625,"(26.0, 50.0, 47.0)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.4, 8.222222222222223)","(6.0, 8.0, 7.8)","(8.5, 19.0, 18.333333333333332)","(2.2, 2.5, 2.490625)","(10.0, 18.0, 16.09090909090909)","(6.0, 7.6, 7.3999999999999995)","(41.0, 170.0, 125.0)"
05-01-2023 12:28:41.739626,"(26.0, 50.0, 47.0)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.4, 8.222222222222223)","(6.0, 8.0, 7.8)","(8.5, 19.0, 18.333333333333332)","(2.2, 2.5, 2.490625)","(10.0, 18.0, 16.09090909090909)","(6.0, 7.6, 7.3999999999999995)","(41.0, 170.0, 125.0)"
05-01-2023 12:28:42.994290,"(26.0, 50.0, 47.0)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.4, 8.222222222222223)","(6.0, 8.0, 7.8)","(8.5, 19.0, 18.5)","(2.2, 2.5, 2.490625)","(10.0, 18.0, 16.09090909090909)","(6.0, 7.6, 7.3999999999999995)","(41.0, 170.0, 125.0)"
05-01-2023 12:28:44.216082,"(26.0, 50.0, 47.0)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.4, 8.222222222222223)","(6.0, 8.0, 7.8)","(8.5, 19.0, 18.5)","(2.2, 2.5, 2.5)","(10.0, 18.0, 16.0)","(6.0, 7.6, 7.279999999999999)","(41.0, 170.0, 116.0)"
05-01-2023 12:28:45.432776,"(26.0, 50.0, 47.0)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.4, 8.222222222222223)","(6.0, 8.0, 7.8)","(8.5, 19.0, 18.5)","(2.2, 2.52, 2.5)","(10.0, 18.0, 16.0)","(6.0, 7.6, 7.279999999999999)","(41.0, 170.0, 116.0)"
05-01-2023 12:28:46.710242,"(26.0, 50.0, 47.0)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.4, 8.222222222222223)","(6.0, 8.0, 7.8)","(8.5, 19.0, 18.5)","(2.2, 2.52, 2.490625)","(10.0, 18.0, 16.0)","(6.0, 7.6, 7.279999999999999)","(41.0, 170.0, 131.42857142857144)"
05-01-2023 12:28:47.900215,"(26.0, 50.0, 47.0)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.4, 8.222222222222223)","(6.0, 8.0, 7.8)","(8.5, 19.0, 18.5)","(2.2, 2.5, 2.490625)","(10.0, 18.0, 16.0)","(6.0, 7.6, 7.279999999999999)","(41.0, 170.0, 131.42857142857144)"
05-01-2023 12:28:49.016209,"(26.0, 50.0, 47.0)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.4, 8.222222222222223)","(6.0, 8.0, 7.8)","(8.5, 19.0, 18.5)","(2.2, 2.5, 2.490625)","(10.0, 18.0, 16.0)","(6.0, 7.6, 7.279999999999999)","(41.0, 170.0, 131.42857142857144)"
05-01-2023 12:28:50.151037,"(26.0, 50.0, 47.0)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.4, 8.222222222222223)","(6.0, 8.0, 7.8)","(8.5, 19.0, 18.5)","(2.2, 2.5, 2.490625)","(10.0, 18.0, 16.125)","(6.0, 7.6, 7.247058823529412)","(41.0, 170.0, 125.0)"
05-01-2023 12:28:51.265759,"(26.0, 50.0, 47.0)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.4, 8.222222222222223)","(6.0, 8.0, 7.8)","(8.5, 19.0, 18.5)","(2.2, 2.5, 2.490625)","(10.0, 18.0, 16.125)","(6.0, 7.6, 7.247058823529412)","(41.0, 170.0, 125.0)"
05-01-2023 12:28:52.353892,"(26.0, 50.0, 47.0)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.4, 8.222222222222223)","(6.0, 8.0, 7.8)","(8.5, 19.0, 18.5)","(2.2, 2.5, 2.490625)","(10.0, 18.0, 16.125)","(6.0, 7.6, 7.247058823529412)","(41.0, 170.0, 125.0)"
05-01-2023 12:28:53.575641,"(26.0, 50.0, 47.0)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.4, 8.222222222222223)","(6.0, 8.0, 7.8)","(8.5, 19.0, 18.5)","(2.2, 2.5, 2.490625)","(10.0, 18.0, 16.125)","(6.0, 7.6, 7.247058823529412)","(41.0, 170.0, 102.5)"
05-01-2023 12:28:54.770560,"(26.0, 50.0, 47.0)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.4, 8.222222222222223)","(6.0, 8.0, 7.8)","(8.5, 19.0, 18.5)","(2.2, 2.5, 2.490625)","(10.0, 18.0, 16.125)","(6.0, 7.6, 7.247058823529412)","(41.0, 170.0, 102.5)"
05-01-2023 12:28:55.931184,"(26.0, 50.0, 47.0)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.4, 8.222222222222223)","(6.0, 8.0, 7.8)","(8.5, 19.0, 18.5)","(2.2, 2.5, 2.490625)","(10.0, 18.0, 16.125)","(6.0, 7.6, 7.247058823529412)","(41.0, 170.0, 102.5)"
05-01-2023 12:28:57.088307,"(26.0, 50.0, 47.0)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.4, 8.141935483870968)","(6.0, 8.0, 7.8)","(8.5, 19.0, 18.5)","(2.2, 2.5, 2.490625)","(10.0, 18.0, 16.125)","(6.0, 7.6, 7.247058823529412)","(41.0, 170.0, 102.5)"
05-01-2023 12:28:58.282920,"(26.0, 50.0, 47.0)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.4, 8.141935483870968)","(6.0, 8.0, 7.8)","(8.5, 19.0, 18.5)","(2.2, 2.5, 2.502439024390244)","(10.0, 18.0, 16.125)","(6.0, 7.6, 7.247058823529412)","(41.0, 170.0, 102.5)"
05-01-2023 12:28:59.492889,"(26.0, 50.0, 47.0)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.4, 8.141935483870968)","(6.0, 8.0, 7.8)","(8.5, 19.0, 18.5)","(2.2, 2.52, 2.502439024390244)","(10.0, 18.0, 16.125)","(6.0, 7.6, 7.247058823529412)","(41.0, 170.0, 102.5)"
05-01-2023 12:29:00.705653,"(26.0, 50.0, 47.0)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.4, 8.141935483870968)","(6.0, 8.0, 7.8)","(8.5, 19.0, 18.5)","(2.2, 2.52, 2.495)","(10.0, 18.0, 16.125)","(6.0, 7.6, 7.247058823529412)","(41.0, 170.0, 102.5)"
05-01-2023 12:29:01.898580,"(26.0, 50.0, 47.0)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.4, 8.141935483870968)","(6.0, 8.0, 7.8)","(8.5, 19.0, 18.666666666666668)","(2.2, 2.5, 2.495)","(10.0, 18.0, 16.125)","(6.0, 7.6, 7.247058823529412)","(41.0, 170.0, 128.0)"
05-01-2023 12:29:03.053610,"(26.0, 50.0, 47.0)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.4, 8.141935483870968)","(6.0, 8.0, 7.8)","(8.5, 19.0, 18.666666666666668)","(2.2, 2.5, 2.495)","(10.0, 18.0, 16.125)","(6.0, 7.6, 7.247058823529412)","(41.0, 170.0, 128.0)"
05-01-2023 12:29:04.226450,"(26.0, 50.0, 47.0)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.4, 8.141935483870968)","(6.0, 8.0, 7.8)","(8.5, 19.0, 18.5)","(2.2, 2.5, 2.495)","(10.0, 18.0, 16.125)","(6.0, 7.6, 7.247058823529412)","(41.0, 170.0, 128.0)"
05-01-2023 12:29:05.325456,"(26.0, 50.0, 47.0)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.4, 8.141935483870968)","(6.0, 8.0, 7.8)","(8.5, 19.0, 18.85)","(2.2, 2.5, 2.495)","(10.0, 18.0, 15.9)","(6.0, 7.6, 7.247058823529412)","(41.0, 170.0, 128.0)"
05-01-2023 12:29:06.427577,"(26.0, 50.0, 49.0)","(10.0, 16.5, 16.25)","(7.5, 8.2, 7.8625)","(6.0, 8.0, 7.8)","(8.5, 19.0, 18.892857142857142)","(2.2, 2.5, 2.4654545454545453)","(10.0, 17.5, 15.785714285714286)","(6.0, 7.6, 7.275675675675675)","(41.0, 170.0, 128.0)"
05-01-2023 12:29:07.523021,"(26.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.796153846153846)","(6.0, 8.0, 7.8)","(8.5, 19.0, 18.892857142857142)","(2.2, 2.48, 2.4654545454545453)","(10.0, 17.5, 15.785714285714286)","(6.0, 7.6, 7.275675675675675)","(41.0, 170.0, 128.0)"
05-01-2023 12:29:08.657619,"(26.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.796153846153846)","(6.0, 8.0, 7.8)","(8.5, 19.0, 18.892857142857142)","(2.2, 2.48, 2.4654545454545453)","(10.0, 17.5, 15.785714285714286)","(6.0, 7.6, 7.275675675675675)","(41.0, 170.0, 128.0)"
05-01-2023 12:29:09.828574,"(26.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.796153846153846)","(6.0, 8.0, 7.8)","(8.5, 19.0, 18.892857142857142)","(2.2, 2.48, 2.4654545454545453)","(10.0, 17.5, 15.785714285714286)","(6.0, 7.6, 7.275675675675675)","(41.0, 170.0, 128.0)"
05-01-2023 12:29:11.002221,"(26.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.796153846153846)","(6.0, 8.0, 7.8)","(8.5, 19.0, 18.892857142857142)","(2.2, 2.48, 2.4654545454545453)","(10.0, 17.5, 15.785714285714286)","(6.0, 7.6, 7.275675675675675)","(41.0, 170.0, 116.0)"
05-01-2023 12:29:12.177693,"(26.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.785454545454545)","(6.0, 8.0, 7.8)","(8.5, 19.0, 18.892857142857142)","(2.2, 2.48, 2.4654545454545453)","(10.0, 17.5, 15.785714285714286)","(6.0, 7.6, 7.275675675675675)","(51.0, 170.0, 131.42857142857144)"
05-01-2023 12:29:13.351342,"(31.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.785454545454545)","(6.5, 8.0, 7.8)","(9.0, 19.0, 18.892857142857142)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 15.785714285714286)","(6.5, 7.6, 7.275675675675675)","(51.0, 170.0, 131.42857142857144)"
05-01-2023 12:29:14.507507,"(31.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.918518518518518)","(6.5, 8.0, 7.8)","(9.0, 19.0, 18.892857142857142)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 15.785714285714286)","(6.5, 7.6, 7.275675675675675)","(51.0, 170.0, 131.42857142857144)"
05-01-2023 12:29:15.656522,"(31.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.918518518518518)","(6.5, 8.0, 7.8)","(9.0, 19.0, 18.892857142857142)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 15.785714285714286)","(6.5, 7.6, 7.275675675675675)","(51.0, 170.0, 131.42857142857144)"
05-01-2023 12:29:16.763620,"(31.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.838095238095238)","(6.5, 8.0, 7.8)","(9.0, 19.0, 18.892857142857142)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 15.785714285714286)","(6.5, 7.6, 7.28)","(51.0, 170.0, 116.0)"
05-01-2023 12:29:17.925488,"(31.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.838095238095238)","(6.5, 8.0, 7.8)","(9.0, 19.0, 18.892857142857142)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 15.785714285714286)","(6.5, 7.6, 7.28)","(51.0, 170.0, 116.0)"
05-01-2023 12:29:19.035343,"(31.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.838095238095238)","(6.5, 8.0, 7.8)","(9.0, 19.0, 18.892857142857142)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 15.785714285714286)","(6.5, 7.6, 7.28)","(51.0, 170.0, 116.0)"
05-01-2023 12:29:20.204080,"(31.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.838095238095238)","(6.5, 8.0, 7.8)","(9.0, 19.0, 20.5)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 15.785714285714286)","(6.5, 7.6, 7.28)","(51.0, 170.0, 116.0)"
05-01-2023 12:29:21.344981,"(31.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.838095238095238)","(6.5, 8.0, 7.8)","(9.0, 24.0, 20.5)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 15.785714285714286)","(6.5, 7.6, 7.28)","(51.0, 170.0, 116.0)"
05-01-2023 12:29:22.489166,"(31.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.838095238095238)","(6.5, 8.0, 8.114285714285714)","(9.0, 24.0, 20.5)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 15.785714285714286)","(6.5, 7.6, 7.28)","(51.0, 170.0, 116.0)"
05-01-2023 12:29:23.722617,"(31.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.838095238095238)","(6.5, 8.2, 8.114285714285714)","(9.0, 24.0, 21.75)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 15.785714285714286)","(6.5, 7.6, 7.28)","(51.0, 170.0, 116.0)"
05-01-2023 12:29:24.901278,"(31.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.838095238095238)","(6.5, 8.2, 8.114285714285714)","(10.0, 24.0, 21.75)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 15.785714285714286)","(6.5, 7.6, 7.28)","(51.0, 170.0, 116.0)"
05-01-2023 12:29:26.070057,"(31.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.838095238095238)","(6.5, 8.2, 8.114285714285714)","(10.0, 24.0, 21.75)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 15.921052631578947)","(6.5, 7.6, 7.28)","(51.0, 170.0, 116.0)"
05-01-2023 12:29:27.225077,"(31.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.838095238095238)","(6.5, 8.2, 8.114285714285714)","(10.0, 24.0, 21.75)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 15.5)","(6.5, 7.6, 7.28)","(51.0, 170.0, 116.0)"
05-01-2023 12:29:28.327819,"(31.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.838095238095238)","(6.5, 8.2, 8.114285714285714)","(10.0, 24.0, 21.75)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 15.5)","(6.5, 7.6, 7.28)","(51.0, 170.0, 116.0)"
05-01-2023 12:29:29.477744,"(31.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.838095238095238)","(6.5, 8.2, 8.114285714285714)","(10.0, 24.0, 21.75)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 15.5)","(6.5, 7.6, 7.28)","(51.0, 170.0, 116.0)"
05-01-2023 12:29:30.539024,"(31.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.838095238095238)","(6.5, 8.2, 8.114285714285714)","(10.0, 24.0, 21.75)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 15.5)","(6.5, 7.6, 7.28)","(51.0, 170.0, 116.0)"
05-01-2023 12:29:31.698580,"(31.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.838095238095238)","(6.5, 8.2, 8.114285714285714)","(10.0, 24.0, 21.75)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 15.5)","(6.5, 7.6, 7.28)","(51.0, 170.0, 102.5)"
05-01-2023 12:29:32.801706,"(31.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.838095238095238)","(6.5, 8.2, 8.114285714285714)","(10.0, 24.0, 21.75)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 15.5)","(6.5, 7.6, 7.28)","(51.0, 170.0, 102.5)"
05-01-2023 12:29:33.958624,"(31.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.838095238095238)","(6.5, 8.2, 8.114285714285714)","(10.0, 24.0, 21.75)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 15.5)","(6.5, 7.6, 7.28)","(51.0, 170.0, 102.5)"
05-01-2023 12:29:35.099188,"(31.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.838095238095238)","(6.5, 8.4, 8.1)","(10.0, 24.0, 21.571428571428573)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 15.5)","(6.5, 7.6, 7.28)","(51.0, 170.0, 102.5)"
05-01-2023 12:29:36.296962,"(31.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.838095238095238)","(6.5, 8.4, 8.014285714285714)","(10.0, 23.0, 21.571428571428573)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 15.5)","(6.5, 7.6, 7.28)","(51.0, 170.0, 102.5)"
05-01-2023 12:29:37.490743,"(31.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.838095238095238)","(6.5, 8.4, 8.014285714285714)","(10.0, 23.0, 20.5)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 15.5)","(6.5, 7.6, 7.28)","(51.0, 170.0, 102.5)"
05-01-2023 12:29:38.645838,"(31.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.838095238095238)","(6.5, 8.4, 8.014285714285714)","(10.0, 23.0, 20.5)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 15.5)","(6.5, 7.6, 7.276923076923077)","(51.0, 170.0, 102.5)"
05-01-2023 12:29:39.860383,"(31.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.838095238095238)","(6.5, 8.4, 8.014285714285714)","(10.0, 23.0, 20.5)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 15.5)","(6.5, 7.6, 7.276923076923077)","(51.0, 170.0, 102.5)"
05-01-2023 12:29:41.041894,"(31.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.838095238095238)","(6.5, 8.4, 8.014285714285714)","(10.0, 23.0, 20.5)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 15.5)","(6.5, 7.6, 7.276923076923077)","(51.0, 170.0, 102.5)"
05-01-2023 12:29:42.194996,"(31.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.838095238095238)","(6.5, 8.4, 8.014285714285714)","(10.0, 23.0, 20.5)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 15.5)","(6.5, 7.6, 7.276923076923077)","(51.0, 170.0, 102.5)"
05-01-2023 12:29:43.316616,"(31.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.838095238095238)","(6.5, 8.4, 8.014285714285714)","(10.0, 23.0, 20.5)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 15.5)","(6.5, 7.6, 7.276923076923077)","(51.0, 170.0, 102.5)"
05-01-2023 12:29:44.429373,"(31.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.838095238095238)","(6.5, 8.4, 8.014285714285714)","(10.0, 23.0, 20.5)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 15.5)","(6.5, 7.6, 7.276923076923077)","(51.0, 170.0, 102.5)"
05-01-2023 12:29:45.553219,"(31.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.838095238095238)","(6.5, 8.4, 8.014285714285714)","(10.0, 23.0, 20.5)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 15.5)","(6.5, 7.6, 7.276923076923077)","(51.0, 170.0, 102.5)"
05-01-2023 12:29:46.643244,"(31.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.838095238095238)","(6.5, 8.4, 8.014285714285714)","(10.0, 23.0, 20.5)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 15.5)","(6.5, 7.6, 7.276923076923077)","(51.0, 170.0, 102.5)"
05-01-2023 12:29:47.766779,"(31.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.838095238095238)","(6.5, 8.4, 8.014285714285714)","(10.0, 23.0, 20.5)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 15.5)","(6.5, 7.6, 7.276923076923077)","(51.0, 170.0, 102.5)"
05-01-2023 12:29:48.893409,"(31.0, 55.0, 50.625)","(10.0, 16.5, 16.3125)","(7.5, 8.2, 7.838095238095238)","(6.5, 8.4, 8.014285714285714)","(10.0, 23.0, 20.5)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 16.25)","(6.5, 7.6, 7.276923076923077)","(51.0, 170.0, 102.5)"
05-01-2023 12:29:50.020100,"(31.0, 55.0, 46.25)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.2, 8.09090909090909)","(6.5, 8.4, 8.014285714285714)","(10.0, 23.0, 20.5)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 16.25)","(6.5, 7.6, 7.276923076923077)","(51.0, 170.0, 102.5)"
05-01-2023 12:29:51.145508,"(31.0, 55.0, 46.25)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.2, 8.09090909090909)","(6.5, 8.4, 8.014285714285714)","(10.0, 23.0, 20.5)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 16.25)","(6.5, 7.6, 7.276923076923077)","(51.0, 170.0, 102.5)"
05-01-2023 12:29:52.270920,"(31.0, 55.0, 46.25)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.2, 8.09090909090909)","(6.5, 8.4, 8.014285714285714)","(10.0, 23.0, 20.5)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 16.25)","(6.5, 7.6, 7.276923076923077)","(51.0, 170.0, 102.5)"
05-01-2023 12:29:53.399184,"(31.0, 55.0, 46.25)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.2, 8.09090909090909)","(6.5, 8.4, 8.014285714285714)","(10.0, 23.0, 20.5)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 16.25)","(6.5, 7.6, 7.276923076923077)","(51.0, 170.0, 102.5)"
05-01-2023 12:29:54.580581,"(31.0, 55.0, 46.25)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.2, 8.09090909090909)","(6.5, 8.4, 8.014285714285714)","(10.0, 23.0, 20.5)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 16.25)","(6.5, 7.6, 7.276923076923077)","(51.0, 170.0, 102.5)"
05-01-2023 12:29:55.747800,"(31.0, 55.0, 46.25)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.2, 7.966666666666666)","(6.5, 8.4, 8.014285714285714)","(10.0, 23.0, 20.5)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 16.25)","(6.5, 7.6, 7.276923076923077)","(51.0, 170.0, 102.5)"
05-01-2023 12:29:56.882774,"(31.0, 55.0, 46.25)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.2, 7.966666666666666)","(6.5, 8.4, 8.014285714285714)","(10.0, 23.0, 20.5)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 16.25)","(6.5, 7.6, 7.276923076923077)","(51.0, 170.0, 102.5)"
05-01-2023 12:29:57.970730,"(31.0, 55.0, 46.25)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.2, 7.966666666666666)","(6.5, 8.4, 8.014285714285714)","(10.0, 23.0, 20.5)","(2.25, 2.48, 2.4654545454545453)","(11.0, 17.5, 16.25)","(6.5, 7.6, 7.276923076923077)","(51.0, 170.0, 102.5)"
05-01-2023 12:29:59.138022,"(31.0, 55.0, 46.25)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.2, 7.966666666666666)","(6.5, 8.4, 8.014285714285714)","(10.0, 23.0, 20.5)","(2.25, 2.48, 2.4844444444444442)","(11.0, 17.5, 16.25)","(6.5, 7.6, 7.276923076923077)","(51.0, 170.0, 102.5)"
05-01-2023 12:30:00.313157,"(31.0, 55.0, 46.25)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.2, 8.052631578947368)","(6.5, 8.4, 8.014285714285714)","(10.0, 23.0, 20.5)","(2.25, 2.52, 2.5031578947368422)","(11.0, 17.5, 16.25)","(6.5, 7.6, 7.276923076923077)","(51.0, 170.0, 102.5)"
05-01-2023 12:30:01.439752,"(31.0, 55.0, 43.625)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.2, 8.052631578947368)","(6.5, 8.4, 8.014285714285714)","(10.0, 23.0, 20.5)","(2.25, 2.52, 2.4945454545454546)","(11.0, 17.5, 17.22222222222222)","(6.5, 7.6, 7.276923076923077)","(51.0, 170.0, 102.5)"
05-01-2023 12:30:02.594198,"(31.0, 55.0, 43.625)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.2, 8.052631578947368)","(6.5, 8.4, 8.014285714285714)","(10.0, 23.0, 21.333333333333332)","(2.25, 2.52, 2.4945454545454546)","(11.0, 20.0, 19.0)","(6.5, 7.6, 7.276923076923077)","(51.0, 170.0, 102.5)"
05-01-2023 12:30:03.729263,"(31.0, 55.0, 43.625)","(10.0, 16.5, 15.857142857142858)","(7.5, 8.2, 8.052631578947368)","(6.5, 8.4, 8.014285714285714)","(10.0, 22.0, 20.5)","(2.25, 2.52, 2.4945454545454546)","(11.0, 19.5, 18.11111111111111)","(6.5, 7.6, 7.276923076923077)","(51.0, 170.0, 120.0)"
